# event_ticker=KXATPCHALLENGERMATCH-26MAY27ERHDOS
# final_score=7-6(4) 4-1 RET
# match_winner=Mathys Erhard
# fav_player=Stefan Dostanic
# dog_player=Mathys Erhard
# kalshi_date=2026-05-27
timestamp,Mathys Erhard,Stefan Dostanic
2026-05-27T03:55:00Z,35.00,66.00
2026-05-27T03:56:00Z,35.00,66.00
2026-05-27T03:57:00Z,35.00,65.00
2026-05-27T03:58:00Z,35.00,65.00
2026-05-27T03:59:00Z,35.00,66.00
2026-05-27T04:00:00Z,35.00,66.00
2026-05-27T04:01:00Z,35.00,66.00
2026-05-27T04:02:00Z,35.00,66.00
2026-05-27T04:05:00Z,35.00,66.00
2026-05-27T04:06:00Z,35.00,66.00
2026-05-27T04:07:00Z,35.00,66.00
2026-05-27T04:11:00Z,35.00,66.00
2026-05-27T04:12:00Z,35.00,66.00
2026-05-27T04:13:00Z,35.00,66.00
2026-05-27T04:14:00Z,35.00,66.00
2026-05-27T04:18:00Z,35.00,66.00
2026-05-27T04:21:00Z,35.00,66.00
2026-05-27T04:22:00Z,35.00,66.00
2026-05-27T04:23:00Z,35.00,66.00
2026-05-27T04:24:00Z,35.00,66.00
2026-05-27T04:25:00Z,35.00,66.00
2026-05-27T04:35:00Z,35.00,66.00
2026-05-27T04:36:00Z,35.00,66.00
2026-05-27T04:37:00Z,35.00,66.00
2026-05-27T04:38:00Z,35.00,66.00
2026-05-27T04:39:00Z,35.00,66.00
2026-05-27T04:40:00Z,35.00,66.00
2026-05-27T04:42:00Z,35.00,66.00
2026-05-27T04:44:00Z,35.00,66.00
2026-05-27T04:45:00Z,35.00,66.00
2026-05-27T04:53:00Z,35.00,66.00
2026-05-27T04:54:00Z,35.00,66.00
2026-05-27T04:56:00Z,35.00,66.00
2026-05-27T04:58:00Z,35.00,66.90
2026-05-27T05:05:00Z,35.00,66.00
2026-05-27T05:06:00Z,35.00,66.00
2026-05-27T05:07:00Z,35.00,66.00
2026-05-27T05:08:00Z,35.00,67.00
2026-05-27T05:09:00Z,35.00,67.00
2026-05-27T05:10:00Z,35.00,67.00
2026-05-27T05:11:00Z,36.00,67.00
2026-05-27T05:12:00Z,36.00,67.00
2026-05-27T05:14:00Z,36.00,67.00
2026-05-27T05:17:00Z,36.00,67.00
2026-05-27T05:18:00Z,36.00,67.00
2026-05-27T05:23:00Z,36.00,67.00
2026-05-27T05:26:00Z,36.00,67.00
2026-05-27T05:28:00Z,36.00,67.00
2026-05-27T05:30:00Z,36.00,67.00
2026-05-27T05:33:00Z,36.00,67.00
2026-05-27T05:38:00Z,36.00,67.00
2026-05-27T05:39:00Z,35.00,67.00
2026-05-27T05:40:00Z,35.00,67.00
2026-05-27T05:41:00Z,35.00,67.00
2026-05-27T05:43:00Z,35.00,67.00
2026-05-27T05:46:00Z,35.00,67.00
2026-05-27T05:48:00Z,35.00,67.00
2026-05-27T05:49:00Z,35.00,67.00
2026-05-27T05:55:00Z,35.00,67.00
2026-05-27T05:59:00Z,35.00,67.00
2026-05-27T06:02:00Z,35.00,67.00
2026-05-27T06:04:00Z,35.00,66.00
2026-05-27T06:12:00Z,35.00,66.00
2026-05-27T06:16:00Z,35.00,67.00
2026-05-27T06:17:00Z,35.00,67.00
2026-05-27T06:18:00Z,35.00,67.00
2026-05-27T06:21:00Z,34.00,67.00
2026-05-27T06:25:00Z,34.00,67.00
2026-05-27T06:28:00Z,34.00,66.07
2026-05-27T06:30:00Z,34.00,66.00
2026-05-27T06:33:00Z,34.00,67.00
2026-05-27T06:36:00Z,34.00,67.00
2026-05-27T06:38:00Z,34.00,67.00
2026-05-27T06:40:00Z,34.00,67.00
2026-05-27T06:42:00Z,35.00,67.00
2026-05-27T06:45:00Z,35.00,67.00
2026-05-27T06:46:00Z,35.00,67.00
2026-05-27T06:48:00Z,35.00,67.00
2026-05-27T06:49:00Z,35.00,67.00
2026-05-27T06:51:00Z,36.00,67.00
2026-05-27T06:52:00Z,36.00,67.00
2026-05-27T06:57:00Z,36.00,67.00
2026-05-27T06:58:00Z,36.00,67.00
2026-05-27T06:59:00Z,36.00,67.00
2026-05-27T07:01:00Z,36.00,67.00
2026-05-27T07:03:00Z,36.00,66.00
2026-05-27T07:07:00Z,36.00,66.00
2026-05-27T07:08:00Z,36.00,66.00
2026-05-27T07:09:00Z,36.00,66.00
2026-05-27T07:10:00Z,36.00,66.00
2026-05-27T07:12:00Z,36.00,66.00
2026-05-27T07:14:00Z,36.00,66.00
2026-05-27T07:15:00Z,36.00,64.00
2026-05-27T07:17:00Z,36.00,66.00
2026-05-27T07:23:00Z,36.00,65.00
2026-05-27T07:26:00Z,35.00,65.00
2026-05-27T07:27:00Z,35.00,66.00
2026-05-27T07:28:00Z,35.00,66.00
2026-05-27T07:29:00Z,35.00,66.00
2026-05-27T07:31:00Z,34.00,66.00
2026-05-27T07:33:00Z,34.67,66.00
2026-05-27T07:34:00Z,34.67,66.00
2026-05-27T07:36:00Z,35.00,66.00
2026-05-27T07:37:00Z,35.00,66.00
2026-05-27T07:40:00Z,35.00,66.00
2026-05-27T07:41:00Z,35.00,66.00
2026-05-27T07:43:00Z,35.00,66.00
2026-05-27T07:44:00Z,34.00,66.00
2026-05-27T07:45:00Z,34.00,67.93
2026-05-27T07:46:00Z,34.00,68.00
2026-05-27T07:47:00Z,34.00,68.70
2026-05-27T07:48:00Z,34.00,69.00
2026-05-27T07:49:00Z,34.00,69.00
2026-05-27T07:51:00Z,34.00,69.00
2026-05-27T07:52:00Z,34.00,69.00
2026-05-27T07:53:00Z,34.00,69.00
2026-05-27T07:54:00Z,34.00,69.00
2026-05-27T07:56:00Z,34.00,69.00
2026-05-27T07:57:00Z,34.00,69.00
2026-05-27T07:59:00Z,34.00,69.00
2026-05-27T08:00:00Z,34.00,69.00
2026-05-27T08:01:00Z,32.59,69.00
2026-05-27T08:02:00Z,32.59,70.00
2026-05-27T08:03:00Z,32.59,72.00
2026-05-27T08:05:00Z,35.80,72.00
2026-05-27T08:06:00Z,35.25,72.00
2026-05-27T08:07:00Z,35.00,71.00
2026-05-27T08:08:00Z,35.00,71.00
2026-05-27T08:09:00Z,35.09,70.05
2026-05-27T08:10:00Z,29.22,69.77
2026-05-27T08:11:00Z,30.97,66.37
2026-05-27T08:12:00Z,32.00,64.83
2026-05-27T08:13:00Z,32.57,69.45
2026-05-27T08:14:00Z,32.57,70.00
2026-05-27T08:15:00Z,31.82,65.66
2026-05-27T08:16:00Z,33.07,65.92
2026-05-27T08:17:00Z,36.53,64.64
2026-05-27T08:18:00Z,42.36,57.12
2026-05-27T08:19:00Z,36.83,62.27
2026-05-27T08:20:00Z,36.39,65.26
2026-05-27T08:21:00Z,36.39,67.00
2026-05-27T08:22:00Z,32.00,67.20
2026-05-27T08:23:00Z,29.56,70.33
2026-05-27T08:24:00Z,26.80,75.30
2026-05-27T08:25:00Z,22.26,77.15
2026-05-27T08:26:00Z,24.00,77.01
2026-05-27T08:27:00Z,21.93,75.88
2026-05-27T08:28:00Z,25.48,74.61
2026-05-27T08:29:00Z,23.00,79.81
2026-05-27T08:30:00Z,19.25,80.08
2026-05-27T08:31:00Z,18.31,80.59
2026-05-27T08:32:00Z,19.06,79.16
2026-05-27T08:33:00Z,20.22,77.29
2026-05-27T08:34:00Z,21.00,80.96
2026-05-27T08:35:00Z,18.01,81.42
2026-05-27T08:36:00Z,19.00,83.00
2026-05-27T08:37:00Z,19.00,82.44
2026-05-27T08:38:00Z,19.18,80.30
2026-05-27T08:39:00Z,20.00,79.86
2026-05-27T08:40:00Z,20.00,79.27
2026-05-27T08:41:00Z,19.00,80.00
2026-05-27T08:42:00Z,23.69,76.24
2026-05-27T08:43:00Z,25.21,69.54
2026-05-27T08:44:00Z,33.00,68.75
2026-05-27T08:45:00Z,33.00,66.55
2026-05-27T08:46:00Z,35.54,66.55
2026-05-27T08:47:00Z,35.67,66.58
2026-05-27T08:48:00Z,38.32,60.98
2026-05-27T08:49:00Z,37.99,62.31
2026-05-27T08:50:00Z,42.12,57.41
2026-05-27T08:51:00Z,39.02,62.04
2026-05-27T08:52:00Z,34.95,65.62
2026-05-27T08:53:00Z,36.91,61.88
2026-05-27T08:54:00Z,38.94,59.83
2026-05-27T08:55:00Z,42.38,58.19
2026-05-27T08:56:00Z,44.00,57.03
2026-05-27T08:57:00Z,40.57,61.16
2026-05-27T08:58:00Z,44.51,56.75
2026-05-27T08:59:00Z,54.45,49.43
2026-05-27T09:00:00Z,62.63,36.99
2026-05-27T09:01:00Z,66.91,34.24
2026-05-27T09:02:00Z,68.20,32.05
2026-05-27T09:03:00Z,62.14,33.05
2026-05-27T09:04:00Z,58.71,38.74
2026-05-27T09:05:00Z,63.95,36.82
2026-05-27T09:06:00Z,65.28,33.28
2026-05-27T09:07:00Z,66.07,34.02
2026-05-27T09:08:00Z,64.17,34.17
2026-05-27T09:09:00Z,65.91,36.12
2026-05-27T09:10:00Z,62.44,35.43
2026-05-27T09:11:00Z,64.04,38.24
2026-05-27T09:12:00Z,58.87,37.12
2026-05-27T09:13:00Z,56.82,42.04
2026-05-27T09:14:00Z,62.21,38.85
2026-05-27T09:15:00Z,65.66,35.59
2026-05-27T09:16:00Z,70.00,32.44
2026-05-27T09:17:00Z,69.18,32.88
2026-05-27T09:18:00Z,63.49,35.82
2026-05-27T09:19:00Z,63.57,35.45
2026-05-27T09:20:00Z,66.47,33.40
2026-05-27T09:21:00Z,70.47,31.07
2026-05-27T09:22:00Z,73.01,28.46
2026-05-27T09:23:00Z,68.37,34.66
2026-05-27T09:24:00Z,74.25,26.03
2026-05-27T09:25:00Z,78.27,17.86
2026-05-27T09:26:00Z,77.52,22.61
2026-05-27T09:27:00Z,77.77,24.46
2026-05-27T09:28:00Z,76.73,24.75
2026-05-27T09:29:00Z,78.28,25.89
2026-05-27T09:30:00Z,75.93,25.18
2026-05-27T09:31:00Z,85.89,15.10
2026-05-27T09:32:00Z,91.86,12.36
2026-05-27T09:33:00Z,97.42,3.03
2026-05-27T09:34:00Z,99.00,1.00
2026-05-27T09:35:00Z,99.00,1.00
2026-05-27T09:36:00Z,99.00,1.00
2026-05-27T09:38:00Z,99.00,1.00
2026-05-27T09:39:00Z,99.00,1.00
2026-05-27T09:40:00Z,99.00,1.00
2026-05-27T09:41:00Z,99.00,1.00
