# event_ticker=KXATPMATCH-26APR18RUBMED
# final_score=3-6 6-2 6-2
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Hamad Medjedovic
# kalshi_date=2026-04-18
timestamp,Andrey Rublev,Hamad Medjedovic
2026-04-17T23:46:00Z,,40.00
2026-04-17T23:47:00Z,62.00,40.00
2026-04-17T23:54:00Z,62.00,40.00
2026-04-17T23:59:00Z,62.00,40.00
2026-04-18T00:05:00Z,61.00,40.00
2026-04-18T00:07:00Z,62.00,40.00
2026-04-18T00:08:00Z,62.00,40.00
2026-04-18T00:20:00Z,62.00,40.00
2026-04-18T00:22:00Z,62.00,40.00
2026-04-18T00:23:00Z,62.00,40.00
2026-04-18T00:31:00Z,61.00,40.00
2026-04-18T00:32:00Z,62.00,40.00
2026-04-18T00:38:00Z,62.00,40.00
2026-04-18T00:42:00Z,62.00,40.00
2026-04-18T00:47:00Z,62.00,40.00
2026-04-18T00:50:00Z,62.00,40.00
2026-04-18T00:52:00Z,62.00,40.00
2026-04-18T00:59:00Z,61.00,40.00
2026-04-18T01:01:00Z,62.00,40.00
2026-04-18T01:04:00Z,62.00,40.00
2026-04-18T01:13:00Z,62.00,40.00
2026-04-18T01:17:00Z,62.00,40.00
2026-04-18T01:20:00Z,62.00,40.00
2026-04-18T01:22:00Z,62.00,40.00
2026-04-18T01:23:00Z,62.00,40.00
2026-04-18T01:26:00Z,63.00,40.00
2026-04-18T01:31:00Z,63.00,40.00
2026-04-18T01:34:00Z,63.00,38.00
2026-04-18T01:37:00Z,62.00,38.00
2026-04-18T01:40:00Z,61.00,38.00
2026-04-18T01:42:00Z,62.00,38.27
2026-04-18T01:43:00Z,62.00,40.00
2026-04-18T01:47:00Z,62.00,40.00
2026-04-18T01:48:00Z,62.25,40.00
2026-04-18T01:49:00Z,62.25,40.00
2026-04-18T01:54:00Z,63.00,40.00
2026-04-18T01:55:00Z,63.00,40.00
2026-04-18T01:58:00Z,63.00,38.00
2026-04-18T01:59:00Z,63.00,38.00
2026-04-18T02:01:00Z,63.00,38.00
2026-04-18T02:06:00Z,63.00,39.00
2026-04-18T02:09:00Z,63.00,39.00
2026-04-18T02:10:00Z,63.00,39.00
2026-04-18T02:12:00Z,63.00,39.00
2026-04-18T02:19:00Z,63.00,39.00
2026-04-18T02:20:00Z,63.00,39.00
2026-04-18T02:21:00Z,63.00,39.00
2026-04-18T02:25:00Z,62.00,39.00
2026-04-18T02:26:00Z,62.00,39.00
2026-04-18T02:32:00Z,63.00,39.00
2026-04-18T02:33:00Z,63.00,39.00
2026-04-18T02:34:00Z,63.00,39.00
2026-04-18T02:38:00Z,63.00,39.00
2026-04-18T02:39:00Z,63.00,39.00
2026-04-18T02:40:00Z,63.00,39.00
2026-04-18T02:43:00Z,63.00,39.00
2026-04-18T02:45:00Z,63.00,39.00
2026-04-18T02:51:00Z,63.00,39.00
2026-04-18T02:53:00Z,63.00,39.00
2026-04-18T02:54:00Z,63.00,39.00
2026-04-18T02:56:00Z,63.00,39.00
2026-04-18T03:04:00Z,63.00,38.00
2026-04-18T03:05:00Z,63.00,38.00
2026-04-18T03:06:00Z,63.00,38.00
2026-04-18T03:07:00Z,63.00,38.13
2026-04-18T03:12:00Z,63.00,38.13
2026-04-18T03:13:00Z,63.00,38.13
2026-04-18T03:14:00Z,61.00,39.00
2026-04-18T03:18:00Z,61.00,39.00
2026-04-18T03:28:00Z,63.00,39.00
2026-04-18T03:30:00Z,63.00,39.00
2026-04-18T03:31:00Z,63.00,39.00
2026-04-18T03:34:00Z,63.00,39.00
2026-04-18T03:35:00Z,63.00,39.00
2026-04-18T03:36:00Z,63.00,39.00
2026-04-18T03:37:00Z,63.00,39.00
2026-04-18T03:38:00Z,63.00,39.00
2026-04-18T03:39:00Z,63.00,39.00
2026-04-18T03:41:00Z,63.00,39.00
2026-04-18T03:45:00Z,63.00,39.00
2026-04-18T03:48:00Z,63.00,39.00
2026-04-18T03:50:00Z,63.00,39.00
2026-04-18T03:51:00Z,63.00,39.00
2026-04-18T03:54:00Z,63.00,39.00
2026-04-18T03:55:00Z,63.00,39.00
2026-04-18T03:57:00Z,63.00,39.00
2026-04-18T03:59:00Z,63.25,39.00
2026-04-18T04:01:00Z,62.32,39.00
2026-04-18T04:02:00Z,62.00,39.00
2026-04-18T04:04:00Z,62.00,39.00
2026-04-18T04:07:00Z,62.00,39.00
2026-04-18T04:09:00Z,62.00,39.00
2026-04-18T04:11:00Z,63.94,39.00
2026-04-18T04:13:00Z,62.00,39.00
2026-04-18T04:17:00Z,64.00,39.00
2026-04-18T04:19:00Z,64.00,39.00
2026-04-18T04:21:00Z,64.00,39.00
2026-04-18T04:22:00Z,64.00,39.00
2026-04-18T04:24:00Z,64.00,39.00
2026-04-18T04:25:00Z,64.00,39.00
2026-04-18T04:28:00Z,64.00,39.00
2026-04-18T04:30:00Z,64.00,39.00
2026-04-18T04:34:00Z,64.00,39.00
2026-04-18T04:36:00Z,64.00,39.00
2026-04-18T04:38:00Z,64.00,39.00
2026-04-18T04:39:00Z,64.00,39.00
2026-04-18T04:40:00Z,64.00,39.00
2026-04-18T04:41:00Z,64.00,39.00
2026-04-18T04:44:00Z,64.00,39.00
2026-04-18T04:46:00Z,63.00,39.00
2026-04-18T04:47:00Z,64.00,39.00
2026-04-18T04:48:00Z,64.00,39.00
2026-04-18T04:49:00Z,64.00,39.00
2026-04-18T04:50:00Z,64.00,39.00
2026-04-18T04:52:00Z,64.00,39.00
2026-04-18T04:53:00Z,64.00,39.00
2026-04-18T04:54:00Z,64.00,39.00
2026-04-18T04:59:00Z,63.00,39.00
2026-04-18T05:01:00Z,64.00,39.00
2026-04-18T05:05:00Z,64.00,39.00
2026-04-18T05:07:00Z,64.00,39.00
2026-04-18T05:09:00Z,64.00,39.00
2026-04-18T05:12:00Z,64.00,39.00
2026-04-18T05:13:00Z,64.00,39.00
2026-04-18T05:14:00Z,64.00,39.00
2026-04-18T05:15:00Z,64.00,39.00
2026-04-18T05:16:00Z,64.00,39.00
2026-04-18T05:18:00Z,64.00,39.00
2026-04-18T05:19:00Z,64.00,39.00
2026-04-18T05:20:00Z,64.74,39.00
2026-04-18T05:21:00Z,64.00,39.00
2026-04-18T05:22:00Z,64.00,39.00
2026-04-18T05:23:00Z,64.00,39.00
2026-04-18T05:24:00Z,64.00,39.00
2026-04-18T05:25:00Z,64.00,39.00
2026-04-18T05:26:00Z,64.00,39.00
2026-04-18T05:27:00Z,64.00,39.00
2026-04-18T05:28:00Z,62.47,39.00
2026-04-18T05:30:00Z,64.00,39.00
2026-04-18T05:32:00Z,64.00,39.00
2026-04-18T05:33:00Z,64.00,39.00
2026-04-18T05:34:00Z,64.00,39.00
2026-04-18T05:35:00Z,64.00,39.00
2026-04-18T05:37:00Z,64.00,37.12
2026-04-18T05:38:00Z,63.68,37.12
2026-04-18T05:40:00Z,64.00,37.12
2026-04-18T05:41:00Z,64.00,39.00
2026-04-18T05:42:00Z,64.00,39.00
2026-04-18T05:43:00Z,64.00,39.00
2026-04-18T05:44:00Z,64.00,39.00
2026-04-18T05:47:00Z,64.00,39.00
2026-04-18T05:48:00Z,64.00,39.00
2026-04-18T05:50:00Z,64.00,39.00
2026-04-18T05:52:00Z,64.00,39.00
2026-04-18T05:53:00Z,64.00,39.00
2026-04-18T05:55:00Z,64.00,39.00
2026-04-18T05:56:00Z,64.00,39.00
2026-04-18T05:57:00Z,64.00,39.00
2026-04-18T05:58:00Z,64.00,39.00
2026-04-18T05:59:00Z,64.00,38.23
2026-04-18T06:00:00Z,64.00,37.97
2026-04-18T06:01:00Z,64.00,37.97
2026-04-18T06:03:00Z,64.00,37.97
2026-04-18T06:04:00Z,64.00,37.97
2026-04-18T06:05:00Z,64.00,37.97
2026-04-18T06:06:00Z,64.00,39.00
2026-04-18T06:07:00Z,64.00,39.00
2026-04-18T06:09:00Z,64.00,39.00
2026-04-18T06:10:00Z,64.00,39.00
2026-04-18T06:11:00Z,64.00,39.00
2026-04-18T06:12:00Z,64.00,39.00
2026-04-18T06:13:00Z,64.00,39.00
2026-04-18T06:14:00Z,64.00,39.00
2026-04-18T06:15:00Z,63.00,39.00
2026-04-18T06:16:00Z,64.00,39.00
2026-04-18T06:18:00Z,64.00,39.00
2026-04-18T06:19:00Z,64.00,39.00
2026-04-18T06:20:00Z,64.00,38.00
2026-04-18T06:21:00Z,64.00,38.00
2026-04-18T06:24:00Z,64.00,38.00
2026-04-18T06:25:00Z,64.00,38.00
2026-04-18T06:26:00Z,64.00,38.00
2026-04-18T06:29:00Z,64.00,38.00
2026-04-18T06:30:00Z,64.00,38.00
2026-04-18T06:31:00Z,64.00,38.00
2026-04-18T06:33:00Z,64.00,38.00
2026-04-18T06:34:00Z,64.00,38.00
2026-04-18T06:35:00Z,64.00,38.00
2026-04-18T06:38:00Z,63.62,38.00
2026-04-18T06:41:00Z,63.62,38.00
2026-04-18T06:42:00Z,64.00,38.00
2026-04-18T06:43:00Z,64.00,38.00
2026-04-18T06:44:00Z,64.00,38.00
2026-04-18T06:45:00Z,64.00,38.00
2026-04-18T06:46:00Z,64.00,38.00
2026-04-18T06:47:00Z,64.00,38.00
2026-04-18T06:48:00Z,64.00,38.00
2026-04-18T06:49:00Z,64.00,38.00
2026-04-18T06:50:00Z,64.00,38.00
2026-04-18T06:51:00Z,64.00,38.00
2026-04-18T06:52:00Z,64.00,38.00
2026-04-18T06:53:00Z,64.00,38.00
2026-04-18T06:54:00Z,64.00,38.00
2026-04-18T06:55:00Z,65.00,38.00
2026-04-18T06:56:00Z,65.00,38.00
2026-04-18T06:57:00Z,65.00,38.00
2026-04-18T06:59:00Z,65.00,38.00
2026-04-18T07:00:00Z,65.00,37.00
2026-04-18T07:01:00Z,65.00,37.00
2026-04-18T07:02:00Z,65.00,37.00
2026-04-18T07:03:00Z,65.00,37.00
2026-04-18T07:05:00Z,65.00,35.01
2026-04-18T07:06:00Z,65.00,35.01
2026-04-18T07:07:00Z,65.00,35.01
2026-04-18T07:08:00Z,64.11,35.01
2026-04-18T07:09:00Z,65.00,35.01
2026-04-18T07:10:00Z,65.00,35.01
2026-04-18T07:11:00Z,65.00,35.01
2026-04-18T07:12:00Z,65.00,35.01
2026-04-18T07:13:00Z,65.00,35.01
2026-04-18T07:14:00Z,65.00,35.01
2026-04-18T07:16:00Z,65.00,35.01
2026-04-18T07:22:00Z,65.00,35.01
2026-04-18T07:24:00Z,64.00,35.01
2026-04-18T07:25:00Z,64.00,35.01
2026-04-18T07:31:00Z,64.00,35.01
2026-04-18T07:32:00Z,64.00,35.01
2026-04-18T07:35:00Z,64.00,35.01
2026-04-18T07:39:00Z,64.00,35.01
2026-04-18T07:40:00Z,64.00,35.01
2026-04-18T07:41:00Z,64.00,35.01
2026-04-18T07:42:00Z,64.00,35.01
2026-04-18T07:44:00Z,64.00,35.01
2026-04-18T07:48:00Z,64.00,35.01
2026-04-18T07:51:00Z,64.00,35.01
2026-04-18T07:52:00Z,63.00,35.01
2026-04-18T07:54:00Z,64.00,35.01
2026-04-18T07:56:00Z,64.00,35.01
2026-04-18T08:01:00Z,64.00,35.01
2026-04-18T08:02:00Z,64.00,37.00
