# event_ticker=KXATPMATCH-26MAR18MICBEL
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Alex Michelsen
# fav_player=Mattia Bellucci
# dog_player=Alex Michelsen
# kalshi_date=2026-03-18
timestamp,Mattia Bellucci,Alex Michelsen
2026-03-19T21:41:00Z,33.00,69.00
2026-03-19T21:42:00Z,33.00,69.00
2026-03-19T21:46:00Z,33.00,69.00
2026-03-19T21:48:00Z,33.00,69.00
2026-03-19T21:50:00Z,33.00,69.00
2026-03-19T21:53:00Z,33.00,69.00
2026-03-19T21:56:00Z,33.00,69.00
2026-03-19T21:59:00Z,33.00,69.00
2026-03-19T22:02:00Z,33.00,69.00
2026-03-19T22:05:00Z,33.00,69.00
2026-03-19T22:06:00Z,33.00,69.00
2026-03-19T22:07:00Z,32.00,69.00
2026-03-19T22:09:00Z,32.00,69.00
2026-03-19T22:11:00Z,32.00,69.00
2026-03-19T22:13:00Z,32.00,69.00
2026-03-19T22:14:00Z,32.00,69.00
2026-03-19T22:16:00Z,32.00,69.00
2026-03-19T22:17:00Z,32.00,69.00
2026-03-19T22:18:00Z,32.00,69.00
2026-03-19T22:23:00Z,32.00,69.00
2026-03-19T22:24:00Z,32.00,69.00
2026-03-19T22:25:00Z,32.00,69.00
2026-03-19T22:26:00Z,32.00,67.88
2026-03-19T22:27:00Z,32.00,67.00
2026-03-19T22:28:00Z,32.00,68.00
2026-03-19T22:29:00Z,32.00,68.00
2026-03-19T22:30:00Z,32.00,68.00
2026-03-19T22:31:00Z,32.00,68.62
2026-03-19T22:33:00Z,32.00,69.00
2026-03-19T22:34:00Z,32.00,68.00
2026-03-19T22:35:00Z,32.00,69.00
2026-03-19T22:36:00Z,32.00,69.00
2026-03-19T22:37:00Z,32.00,68.00
2026-03-19T22:38:00Z,32.00,69.00
2026-03-19T22:39:00Z,32.00,67.37
2026-03-19T22:40:00Z,33.00,67.00
2026-03-19T22:43:00Z,31.00,69.00
2026-03-19T22:44:00Z,32.00,69.00
2026-03-19T22:47:00Z,32.00,69.00
2026-03-19T22:48:00Z,32.00,67.00
2026-03-19T22:49:00Z,32.00,67.00
2026-03-19T22:50:00Z,32.00,69.00
2026-03-19T22:51:00Z,32.00,69.00
2026-03-19T22:52:00Z,32.00,69.00
2026-03-19T22:54:00Z,32.00,69.00
2026-03-19T22:55:00Z,33.00,69.00
2026-03-19T22:57:00Z,33.00,69.00
2026-03-19T22:59:00Z,33.00,69.00
2026-03-19T23:00:00Z,33.00,68.92
2026-03-19T23:01:00Z,33.00,67.00
2026-03-19T23:06:00Z,33.00,69.00
2026-03-19T23:08:00Z,33.00,69.00
2026-03-19T23:10:00Z,33.00,67.82
2026-03-19T23:11:00Z,33.00,69.00
2026-03-19T23:12:00Z,33.00,69.00
2026-03-19T23:15:00Z,33.00,69.00
2026-03-19T23:16:00Z,33.00,69.00
2026-03-19T23:18:00Z,33.00,69.00
2026-03-19T23:19:00Z,33.00,68.94
2026-03-19T23:21:00Z,33.00,68.84
2026-03-19T23:25:00Z,33.00,68.59
2026-03-19T23:26:00Z,33.00,68.95
2026-03-19T23:27:00Z,33.00,69.00
2026-03-19T23:28:00Z,33.00,69.00
2026-03-19T23:29:00Z,33.00,69.00
2026-03-19T23:30:00Z,33.00,68.00
2026-03-19T23:32:00Z,31.02,68.00
2026-03-19T23:33:00Z,32.74,68.00
2026-03-19T23:34:00Z,32.74,68.54
2026-03-19T23:35:00Z,32.74,69.00
2026-03-19T23:36:00Z,32.74,69.00
2026-03-19T23:37:00Z,32.74,69.00
2026-03-19T23:38:00Z,31.00,69.00
2026-03-19T23:39:00Z,31.00,69.00
2026-03-19T23:40:00Z,31.00,69.00
2026-03-19T23:41:00Z,32.00,69.00
2026-03-19T23:43:00Z,32.00,69.00
2026-03-19T23:45:00Z,32.00,69.00
2026-03-19T23:46:00Z,32.00,69.00
2026-03-19T23:48:00Z,32.00,69.00
2026-03-19T23:49:00Z,32.00,68.04
2026-03-19T23:50:00Z,32.68,69.00
2026-03-19T23:51:00Z,32.68,69.00
2026-03-19T23:52:00Z,32.68,69.00
2026-03-19T23:53:00Z,32.68,69.00
2026-03-19T23:54:00Z,32.68,69.92
2026-03-19T23:55:00Z,32.00,69.92
2026-03-19T23:56:00Z,32.00,69.00
2026-03-19T23:58:00Z,32.00,69.00
2026-03-19T23:59:00Z,32.00,69.91
2026-03-20T00:00:00Z,32.00,70.00
2026-03-20T00:02:00Z,32.00,69.93
2026-03-20T00:03:00Z,32.00,70.58
2026-03-20T00:04:00Z,32.00,70.95
2026-03-20T00:05:00Z,32.00,70.95
2026-03-20T00:06:00Z,32.00,69.99
2026-03-20T00:07:00Z,32.00,70.00
2026-03-20T00:08:00Z,32.00,70.00
2026-03-20T00:09:00Z,32.00,70.00
2026-03-20T00:10:00Z,32.00,70.00
2026-03-20T00:11:00Z,32.00,70.00
2026-03-20T00:12:00Z,32.00,70.18
2026-03-20T00:13:00Z,32.00,70.70
2026-03-20T00:14:00Z,32.00,70.08
2026-03-20T00:15:00Z,32.00,68.00
2026-03-20T00:16:00Z,32.00,70.00
2026-03-20T00:17:00Z,32.00,68.02
2026-03-20T00:19:00Z,32.00,69.59
2026-03-20T00:20:00Z,32.00,70.00
2026-03-20T00:21:00Z,30.14,69.87
2026-03-20T00:22:00Z,30.14,69.96
2026-03-20T00:23:00Z,32.00,69.96
2026-03-20T00:24:00Z,32.00,69.89
2026-03-20T00:25:00Z,31.88,69.70
2026-03-20T00:26:00Z,31.88,70.30
2026-03-20T00:27:00Z,31.00,70.97
2026-03-20T00:28:00Z,30.41,70.97
2026-03-20T00:29:00Z,30.00,71.00
2026-03-20T00:30:00Z,30.00,71.00
2026-03-20T00:31:00Z,30.00,71.00
2026-03-20T00:32:00Z,29.00,70.89
2026-03-20T00:33:00Z,31.00,71.00
2026-03-20T00:34:00Z,31.00,71.00
2026-03-20T00:36:00Z,31.00,71.00
2026-03-20T00:40:00Z,31.00,71.23
2026-03-20T00:41:00Z,31.00,71.89
2026-03-20T00:42:00Z,31.00,71.00
2026-03-20T00:44:00Z,31.00,71.00
2026-03-20T00:45:00Z,31.00,71.07
2026-03-20T00:46:00Z,31.00,71.00
2026-03-20T00:47:00Z,31.00,71.00
2026-03-20T00:48:00Z,31.00,71.00
2026-03-20T00:49:00Z,31.00,71.00
2026-03-20T00:51:00Z,31.00,71.82
2026-03-20T00:52:00Z,31.00,71.00
2026-03-20T00:53:00Z,31.00,71.00
2026-03-20T00:54:00Z,31.00,71.53
2026-03-20T00:55:00Z,31.00,71.84
2026-03-20T00:56:00Z,28.15,72.00
2026-03-20T00:57:00Z,30.00,73.00
2026-03-20T00:58:00Z,30.00,73.00
2026-03-20T00:59:00Z,30.00,73.00
2026-03-20T01:00:00Z,30.00,72.00
2026-03-20T01:01:00Z,27.51,72.74
2026-03-20T01:02:00Z,27.51,73.00
2026-03-20T01:03:00Z,28.00,72.00
2026-03-20T01:05:00Z,29.00,72.00
2026-03-20T01:07:00Z,29.00,72.00
2026-03-20T01:08:00Z,29.00,72.00
2026-03-20T01:09:00Z,29.00,72.00
2026-03-20T01:10:00Z,29.00,71.00
2026-03-20T01:11:00Z,29.00,72.00
2026-03-20T01:12:00Z,29.00,72.00
2026-03-20T01:13:00Z,29.00,72.00
2026-03-20T01:14:00Z,29.60,72.91
2026-03-20T01:15:00Z,29.00,72.91
2026-03-20T01:16:00Z,29.00,72.71
2026-03-20T01:17:00Z,30.00,72.00
2026-03-20T01:18:00Z,30.00,72.00
2026-03-20T01:19:00Z,30.00,71.97
2026-03-20T01:20:00Z,33.14,68.64
2026-03-20T01:21:00Z,38.70,61.34
2026-03-20T01:22:00Z,36.66,65.10
2026-03-20T01:23:00Z,37.78,65.11
2026-03-20T01:24:00Z,33.33,68.77
2026-03-20T01:25:00Z,31.56,67.24
2026-03-20T01:26:00Z,31.00,70.00
2026-03-20T01:27:00Z,32.98,69.01
2026-03-20T01:28:00Z,34.60,67.23
2026-03-20T01:29:00Z,35.74,66.00
2026-03-20T01:30:00Z,36.00,66.11
2026-03-20T01:31:00Z,34.74,64.89
2026-03-20T01:32:00Z,32.23,68.08
2026-03-20T01:33:00Z,32.97,68.59
2026-03-20T01:34:00Z,33.40,67.37
2026-03-20T01:35:00Z,32.16,67.00
2026-03-20T01:36:00Z,26.98,72.36
2026-03-20T01:37:00Z,28.19,74.09
2026-03-20T01:38:00Z,19.63,80.37
2026-03-20T01:39:00Z,23.89,76.66
2026-03-20T01:40:00Z,25.12,77.76
2026-03-20T01:41:00Z,19.07,83.31
2026-03-20T01:42:00Z,16.98,83.62
2026-03-20T01:43:00Z,16.79,84.44
2026-03-20T01:44:00Z,15.85,84.90
2026-03-20T01:45:00Z,16.83,84.65
2026-03-20T01:46:00Z,16.71,83.16
2026-03-20T01:47:00Z,18.07,81.92
2026-03-20T01:48:00Z,19.84,79.20
2026-03-20T01:49:00Z,18.36,82.73
2026-03-20T01:50:00Z,14.95,85.38
2026-03-20T01:51:00Z,15.00,84.99
2026-03-20T01:52:00Z,15.68,86.93
2026-03-20T01:53:00Z,14.92,86.61
2026-03-20T01:54:00Z,12.30,88.84
2026-03-20T01:55:00Z,11.98,88.91
2026-03-20T01:56:00Z,12.00,88.96
2026-03-20T01:57:00Z,11.28,88.77
2026-03-20T01:58:00Z,11.85,88.76
2026-03-20T01:59:00Z,11.15,89.00
2026-03-20T02:00:00Z,12.00,88.45
2026-03-20T02:01:00Z,13.75,86.60
2026-03-20T02:02:00Z,12.70,89.99
2026-03-20T02:03:00Z,9.97,91.00
2026-03-20T02:04:00Z,10.52,88.48
2026-03-20T02:05:00Z,8.31,91.58
2026-03-20T02:06:00Z,11.03,90.32
2026-03-20T02:07:00Z,12.35,89.71
2026-03-20T02:08:00Z,15.20,84.84
2026-03-20T02:09:00Z,19.16,81.06
2026-03-20T02:10:00Z,13.70,87.64
2026-03-20T02:11:00Z,10.77,89.02
2026-03-20T02:12:00Z,10.47,89.47
2026-03-20T02:13:00Z,9.84,91.62
2026-03-20T02:14:00Z,9.84,91.83
2026-03-20T02:15:00Z,9.02,91.14
2026-03-20T02:16:00Z,8.17,91.68
2026-03-20T02:17:00Z,3.47,96.56
2026-03-20T02:18:00Z,3.95,96.81
2026-03-20T02:19:00Z,1.97,97.77
2026-03-20T02:20:00Z,1.73,98.58
2026-03-20T02:21:00Z,1.96,98.84
2026-03-20T02:22:00Z,1.07,98.83
2026-03-20T02:23:00Z,1.00,99.00
2026-03-20T02:24:00Z,1.86,99.00
2026-03-20T02:25:00Z,1.00,99.00
2026-03-20T02:27:00Z,1.00,99.00
