# event_ticker=KXATPMATCH-26FEB18MENZHA
# final_score=6-3 6-2
# match_winner=Jakub Mensik
# fav_player=Jakub Mensik
# dog_player=Zhizhen Zhang
# kalshi_date=2026-02-18
timestamp,Jakub Mensik,Zhizhen Zhang
2026-02-18T07:02:00Z,74.00,28.00
2026-02-18T07:03:00Z,75.00,28.00
2026-02-18T07:13:00Z,73.00,28.00
2026-02-18T07:15:00Z,73.00,28.00
2026-02-18T07:20:00Z,73.00,28.30
2026-02-18T07:22:00Z,74.00,28.30
2026-02-18T07:27:00Z,73.00,28.30
2026-02-18T07:28:00Z,73.00,28.30
2026-02-18T07:29:00Z,73.00,29.00
2026-02-18T07:33:00Z,74.00,29.00
2026-02-18T07:34:00Z,74.00,29.00
2026-02-18T07:35:00Z,74.00,29.00
2026-02-18T07:37:00Z,74.00,29.00
2026-02-18T07:38:00Z,74.00,29.00
2026-02-18T07:54:00Z,74.00,29.00
2026-02-18T08:16:00Z,74.00,28.00
2026-02-18T08:22:00Z,74.00,28.00
2026-02-18T08:28:00Z,74.00,28.00
2026-02-18T08:31:00Z,74.00,29.00
2026-02-18T08:34:00Z,74.00,29.00
2026-02-18T08:35:00Z,74.00,29.00
2026-02-18T08:38:00Z,74.00,29.00
2026-02-18T08:41:00Z,74.00,29.00
2026-02-18T08:44:00Z,74.00,29.00
2026-02-18T08:49:00Z,74.00,29.00
2026-02-18T08:51:00Z,74.00,29.00
2026-02-18T08:54:00Z,74.00,29.00
2026-02-18T08:59:00Z,74.00,29.00
2026-02-18T09:06:00Z,74.00,29.00
2026-02-18T09:14:00Z,74.00,28.00
2026-02-18T09:26:00Z,74.00,28.00
2026-02-18T09:29:00Z,74.00,29.00
2026-02-18T09:31:00Z,73.00,29.00
2026-02-18T09:32:00Z,73.00,29.00
2026-02-18T09:33:00Z,73.00,29.00
2026-02-18T09:34:00Z,73.00,29.00
2026-02-18T09:42:00Z,72.00,29.00
2026-02-18T09:50:00Z,72.00,29.00
2026-02-18T10:12:00Z,72.00,30.00
2026-02-18T10:20:00Z,72.00,30.00
2026-02-18T10:28:00Z,72.00,30.00
2026-02-18T10:40:00Z,72.00,30.00
2026-02-18T10:51:00Z,72.00,30.00
2026-02-18T10:54:00Z,72.00,30.00
2026-02-18T11:03:00Z,72.00,30.00
2026-02-18T11:07:00Z,72.00,30.00
2026-02-18T11:14:00Z,72.00,30.00
2026-02-18T11:15:00Z,72.00,30.00
2026-02-18T11:21:00Z,72.00,30.00
2026-02-18T11:29:00Z,72.00,30.00
2026-02-18T11:32:00Z,72.00,30.00
2026-02-18T11:33:00Z,71.00,30.00
2026-02-18T11:36:00Z,71.00,30.00
2026-02-18T11:38:00Z,71.00,30.00
2026-02-18T11:40:00Z,71.00,30.00
2026-02-18T11:45:00Z,71.00,30.00
2026-02-18T11:47:00Z,72.00,30.00
2026-02-18T11:50:00Z,72.00,30.00
2026-02-18T11:52:00Z,71.00,30.00
2026-02-18T11:55:00Z,71.00,30.00
2026-02-18T11:56:00Z,71.00,30.00
2026-02-18T11:58:00Z,71.00,30.00
2026-02-18T12:01:00Z,71.00,30.00
2026-02-18T12:05:00Z,71.00,29.00
2026-02-18T12:07:00Z,70.00,29.00
2026-02-18T12:10:00Z,71.00,29.00
2026-02-18T12:13:00Z,71.00,29.00
2026-02-18T12:15:00Z,71.00,29.00
2026-02-18T12:18:00Z,71.00,29.00
2026-02-18T12:30:00Z,71.00,29.00
2026-02-18T12:31:00Z,71.00,29.00
2026-02-18T12:32:00Z,71.00,29.00
2026-02-18T12:33:00Z,71.44,29.00
2026-02-18T12:34:00Z,71.44,29.00
2026-02-18T12:46:00Z,71.44,29.00
2026-02-18T12:52:00Z,72.00,29.00
2026-02-18T12:56:00Z,72.00,29.00
2026-02-18T12:57:00Z,72.00,29.00
2026-02-18T13:00:00Z,72.00,29.00
2026-02-18T13:01:00Z,72.00,29.00
2026-02-18T13:02:00Z,72.00,29.00
2026-02-18T13:04:00Z,72.00,29.00
2026-02-18T13:05:00Z,72.00,29.00
2026-02-18T13:10:00Z,72.00,29.00
2026-02-18T13:15:00Z,72.00,29.00
2026-02-18T13:17:00Z,72.00,29.00
2026-02-18T13:18:00Z,72.00,29.00
2026-02-18T13:19:00Z,72.00,29.00
2026-02-18T13:30:00Z,72.00,29.00
2026-02-18T13:33:00Z,72.00,29.00
2026-02-18T13:38:00Z,72.00,29.00
2026-02-18T13:39:00Z,72.00,29.00
2026-02-18T13:40:00Z,70.22,29.00
2026-02-18T13:43:00Z,70.22,29.00
2026-02-18T13:48:00Z,72.00,29.00
2026-02-18T13:49:00Z,72.00,29.00
2026-02-18T13:50:00Z,72.00,29.00
2026-02-18T13:51:00Z,72.00,29.00
2026-02-18T13:52:00Z,72.00,29.00
2026-02-18T13:53:00Z,72.00,29.00
2026-02-18T13:57:00Z,72.00,29.00
2026-02-18T13:58:00Z,72.00,29.00
2026-02-18T13:59:00Z,72.00,29.00
2026-02-18T14:00:00Z,72.00,29.00
2026-02-18T14:02:00Z,72.00,29.00
2026-02-18T14:05:00Z,72.00,29.00
2026-02-18T14:10:00Z,72.00,29.00
2026-02-18T14:11:00Z,72.00,29.00
2026-02-18T14:14:00Z,71.00,29.00
2026-02-18T14:16:00Z,71.00,29.00
2026-02-18T14:17:00Z,71.90,29.00
2026-02-18T14:19:00Z,72.00,30.00
2026-02-18T14:20:00Z,72.00,30.00
2026-02-18T14:22:00Z,72.00,30.00
2026-02-18T14:23:00Z,72.00,30.00
2026-02-18T14:25:00Z,72.00,30.00
2026-02-18T14:26:00Z,72.00,30.00
2026-02-18T14:27:00Z,72.00,30.00
2026-02-18T14:28:00Z,71.85,30.00
2026-02-18T14:29:00Z,72.00,29.00
2026-02-18T14:30:00Z,71.24,29.00
2026-02-18T14:32:00Z,72.00,29.00
2026-02-18T14:33:00Z,71.95,29.00
2026-02-18T14:34:00Z,72.00,29.00
2026-02-18T14:35:00Z,72.00,29.00
2026-02-18T14:36:00Z,72.00,29.00
2026-02-18T14:37:00Z,72.00,29.00
2026-02-18T14:38:00Z,72.00,29.00
2026-02-18T14:39:00Z,72.00,29.00
2026-02-18T14:40:00Z,72.00,29.00
2026-02-18T14:41:00Z,72.00,29.00
2026-02-18T14:42:00Z,72.00,29.00
2026-02-18T14:45:00Z,71.00,29.00
2026-02-18T14:46:00Z,72.00,29.00
2026-02-18T14:47:00Z,72.00,29.44
2026-02-18T14:48:00Z,72.00,30.00
2026-02-18T14:49:00Z,72.00,30.00
2026-02-18T14:50:00Z,72.00,30.00
2026-02-18T14:51:00Z,72.00,30.00
2026-02-18T14:52:00Z,71.91,28.00
2026-02-18T14:53:00Z,72.00,28.00
2026-02-18T14:54:00Z,71.94,28.00
2026-02-18T14:55:00Z,72.00,29.00
2026-02-18T14:56:00Z,72.00,29.00
2026-02-18T14:57:00Z,72.00,29.00
2026-02-18T14:58:00Z,72.00,29.00
2026-02-18T14:59:00Z,72.00,29.00
2026-02-18T15:00:00Z,72.00,29.00
2026-02-18T15:01:00Z,72.00,29.00
2026-02-18T15:02:00Z,72.00,29.00
2026-02-18T15:03:00Z,72.00,29.00
2026-02-18T15:04:00Z,72.00,29.00
2026-02-18T15:05:00Z,72.00,30.00
2026-02-18T15:07:00Z,72.00,29.98
2026-02-18T15:08:00Z,72.00,30.00
2026-02-18T15:09:00Z,72.55,30.00
2026-02-18T15:10:00Z,73.00,30.00
2026-02-18T15:11:00Z,73.00,30.00
2026-02-18T15:12:00Z,72.02,29.60
2026-02-18T15:13:00Z,72.00,29.00
2026-02-18T15:14:00Z,72.00,29.00
2026-02-18T15:15:00Z,73.00,29.00
2026-02-18T15:16:00Z,72.00,29.00
2026-02-18T15:17:00Z,72.00,29.00
2026-02-18T15:18:00Z,72.00,29.00
2026-02-18T15:19:00Z,72.00,29.00
2026-02-18T15:21:00Z,72.00,29.00
2026-02-18T15:22:00Z,72.00,29.00
2026-02-18T15:23:00Z,72.00,29.00
2026-02-18T15:24:00Z,72.00,29.00
2026-02-18T15:25:00Z,72.00,28.00
2026-02-18T15:26:00Z,72.00,28.00
2026-02-18T15:27:00Z,72.00,29.75
2026-02-18T15:28:00Z,72.00,29.00
2026-02-18T15:29:00Z,72.38,29.00
2026-02-18T15:30:00Z,72.75,29.00
2026-02-18T15:31:00Z,72.00,29.00
2026-02-18T15:32:00Z,72.00,29.00
2026-02-18T15:33:00Z,72.00,29.00
2026-02-18T15:34:00Z,72.00,29.00
2026-02-18T15:35:00Z,72.10,29.00
2026-02-18T15:36:00Z,71.00,30.00
2026-02-18T15:37:00Z,71.00,30.00
2026-02-18T15:38:00Z,71.00,30.00
2026-02-18T15:39:00Z,71.00,30.00
2026-02-18T15:40:00Z,70.00,30.00
2026-02-18T15:41:00Z,70.00,31.00
2026-02-18T15:42:00Z,70.00,31.00
2026-02-18T15:43:00Z,70.00,31.00
2026-02-18T15:44:00Z,70.00,31.00
2026-02-18T15:45:00Z,70.00,30.98
2026-02-18T15:46:00Z,70.00,30.98
2026-02-18T15:47:00Z,69.94,31.00
2026-02-18T15:48:00Z,69.05,31.07
2026-02-18T15:49:00Z,69.00,32.00
2026-02-18T15:50:00Z,69.08,32.00
2026-02-18T15:51:00Z,69.27,31.00
2026-02-18T15:52:00Z,69.86,31.00
2026-02-18T15:53:00Z,69.83,31.72
2026-02-18T15:54:00Z,68.12,31.93
2026-02-18T15:55:00Z,68.00,32.00
2026-02-18T15:56:00Z,68.00,32.00
2026-02-18T15:57:00Z,68.00,32.00
2026-02-18T15:58:00Z,68.72,31.71
2026-02-18T15:59:00Z,70.10,31.00
2026-02-18T16:00:00Z,70.56,31.00
2026-02-18T16:01:00Z,70.25,31.00
2026-02-18T16:02:00Z,68.88,32.04
2026-02-18T16:03:00Z,66.22,35.08
2026-02-18T16:04:00Z,67.90,31.38
2026-02-18T16:05:00Z,71.05,30.14
2026-02-18T16:06:00Z,76.99,25.30
2026-02-18T16:07:00Z,80.24,19.63
2026-02-18T16:08:00Z,78.98,22.78
2026-02-18T16:09:00Z,75.33,23.12
2026-02-18T16:10:00Z,76.84,23.49
2026-02-18T16:11:00Z,75.07,23.32
2026-02-18T16:12:00Z,73.08,28.34
2026-02-18T16:13:00Z,75.69,26.31
2026-02-18T16:14:00Z,74.00,26.00
2026-02-18T16:15:00Z,74.99,26.63
2026-02-18T16:16:00Z,75.00,26.97
2026-02-18T16:17:00Z,74.63,28.00
2026-02-18T16:18:00Z,78.99,24.24
2026-02-18T16:19:00Z,74.41,26.87
2026-02-18T16:20:00Z,80.86,21.43
2026-02-18T16:21:00Z,77.53,22.00
2026-02-18T16:22:00Z,84.97,15.02
2026-02-18T16:23:00Z,88.74,8.09
2026-02-18T16:24:00Z,89.39,12.49
2026-02-18T16:25:00Z,88.98,11.09
2026-02-18T16:26:00Z,89.00,11.81
2026-02-18T16:27:00Z,89.84,10.35
2026-02-18T16:28:00Z,89.88,12.17
2026-02-18T16:29:00Z,89.15,11.99
2026-02-18T16:30:00Z,89.01,11.66
2026-02-18T16:31:00Z,89.70,11.00
2026-02-18T16:32:00Z,90.00,10.29
2026-02-18T16:33:00Z,90.27,10.61
2026-02-18T16:34:00Z,91.25,9.71
2026-02-18T16:35:00Z,90.96,9.83
2026-02-18T16:36:00Z,90.34,10.06
2026-02-18T16:37:00Z,91.00,9.29
2026-02-18T16:38:00Z,91.77,9.00
2026-02-18T16:39:00Z,91.79,8.99
2026-02-18T16:40:00Z,90.92,9.40
2026-02-18T16:41:00Z,90.29,10.13
2026-02-18T16:42:00Z,90.09,10.69
2026-02-18T16:43:00Z,89.69,10.99
2026-02-18T16:44:00Z,88.02,13.19
2026-02-18T16:45:00Z,87.95,13.39
2026-02-18T16:46:00Z,89.77,10.48
2026-02-18T16:47:00Z,93.56,6.49
2026-02-18T16:48:00Z,96.16,4.60
2026-02-18T16:49:00Z,94.07,4.04
2026-02-18T16:50:00Z,97.00,3.00
2026-02-18T16:51:00Z,97.99,2.67
2026-02-18T16:52:00Z,97.16,2.21
2026-02-18T16:53:00Z,97.02,2.60
2026-02-18T16:54:00Z,97.90,1.92
2026-02-18T16:55:00Z,97.78,3.00
2026-02-18T16:56:00Z,99.00,2.54
2026-02-18T16:57:00Z,98.92,3.00
2026-02-18T16:58:00Z,98.00,2.01
2026-02-18T16:59:00Z,98.71,2.55
2026-02-18T17:00:00Z,97.00,3.00
2026-02-18T17:01:00Z,99.00,1.97
2026-02-18T17:02:00Z,98.84,1.02
2026-02-18T17:03:00Z,98.81,1.00
2026-02-18T17:04:00Z,99.00,1.00
2026-02-18T17:05:00Z,98.52,1.00
2026-02-18T17:06:00Z,99.00,1.00
2026-02-18T17:07:00Z,99.00,1.00
2026-02-18T17:08:00Z,99.00,1.00
2026-02-18T17:09:00Z,99.00,1.00
2026-02-18T17:10:00Z,99.00,1.00
2026-02-18T17:11:00Z,99.00,1.00
2026-02-18T17:12:00Z,99.00,1.00
2026-02-18T17:13:00Z,99.00,1.00
2026-02-18T17:14:00Z,99.00,1.00
2026-02-18T17:15:00Z,99.00,1.00
2026-02-18T17:16:00Z,99.00,1.00
