# event_ticker=KXATPMATCH-25OCT06SHABOR
# final_score=7-6(5) 4-6 6-3
# score_resolution=6-7 6-4 3-6
# match_winner=Nuno Borges
# fav_player=Juncheng Shang
# dog_player=Nuno Borges
# kalshi_date=2025-10-06
timestamp,Juncheng Shang,Nuno Borges
2025-10-06T05:15:00Z,57.00,44.00
2025-10-06T05:18:00Z,57.00,44.00
2025-10-06T05:21:00Z,57.00,44.00
2025-10-06T05:25:00Z,57.00,44.00
2025-10-06T05:26:00Z,57.00,44.00
2025-10-06T05:28:00Z,57.00,44.00
2025-10-06T05:31:00Z,57.00,44.00
2025-10-06T05:33:00Z,56.25,44.00
2025-10-06T05:34:00Z,56.25,43.00
2025-10-06T05:36:00Z,56.58,43.00
2025-10-06T05:39:00Z,57.00,43.00
2025-10-06T05:40:00Z,57.00,43.00
2025-10-06T05:43:00Z,58.00,43.00
2025-10-06T05:44:00Z,58.00,43.00
2025-10-06T05:53:00Z,58.00,43.76
2025-10-06T05:54:00Z,58.00,42.89
2025-10-06T05:57:00Z,58.00,44.00
2025-10-06T05:58:00Z,58.00,43.55
2025-10-06T05:59:00Z,58.00,43.85
2025-10-06T06:00:00Z,58.00,43.85
2025-10-06T06:04:00Z,58.00,43.00
2025-10-06T06:05:00Z,58.00,43.00
2025-10-06T06:07:00Z,58.00,43.00
2025-10-06T06:08:00Z,58.00,43.00
2025-10-06T06:09:00Z,58.00,42.00
2025-10-06T06:10:00Z,58.00,43.09
2025-10-06T06:11:00Z,58.00,44.09
2025-10-06T06:12:00Z,58.00,44.09
2025-10-06T06:14:00Z,58.00,43.09
2025-10-06T06:15:00Z,58.00,44.00
2025-10-06T06:18:00Z,58.00,44.00
2025-10-06T06:19:00Z,58.00,42.00
2025-10-06T06:20:00Z,58.00,42.00
2025-10-06T06:23:00Z,58.00,44.00
2025-10-06T06:24:00Z,58.99,44.00
2025-10-06T06:25:00Z,58.00,44.00
2025-10-06T06:26:00Z,57.97,45.00
2025-10-06T06:27:00Z,57.99,45.00
2025-10-06T06:28:00Z,61.02,43.83
2025-10-06T06:29:00Z,60.66,42.00
2025-10-06T06:30:00Z,60.32,42.00
2025-10-06T06:31:00Z,60.32,43.88
2025-10-06T06:32:00Z,58.00,44.86
2025-10-06T06:33:00Z,58.29,45.66
2025-10-06T06:34:00Z,55.09,45.69
2025-10-06T06:35:00Z,54.40,49.25
2025-10-06T06:36:00Z,56.34,47.81
2025-10-06T06:37:00Z,57.99,40.20
2025-10-06T06:38:00Z,59.00,42.19
2025-10-06T06:39:00Z,58.01,42.19
2025-10-06T06:40:00Z,58.01,44.07
2025-10-06T06:41:00Z,56.82,44.07
2025-10-06T06:42:00Z,56.00,46.00
2025-10-06T06:43:00Z,60.89,44.00
2025-10-06T06:44:00Z,60.90,42.00
2025-10-06T06:45:00Z,61.00,42.00
2025-10-06T06:46:00Z,60.84,42.00
2025-10-06T06:47:00Z,65.41,37.94
2025-10-06T06:48:00Z,67.84,33.11
2025-10-06T06:49:00Z,75.28,25.97
2025-10-06T06:50:00Z,73.00,27.59
2025-10-06T06:51:00Z,69.60,33.59
2025-10-06T06:52:00Z,63.29,37.70
2025-10-06T06:53:00Z,60.96,41.68
2025-10-06T06:54:00Z,62.40,37.88
2025-10-06T06:55:00Z,64.48,36.00
2025-10-06T06:56:00Z,60.30,45.76
2025-10-06T06:57:00Z,57.32,45.76
2025-10-06T06:58:00Z,57.89,46.86
2025-10-06T06:59:00Z,60.01,41.96
2025-10-06T07:00:00Z,63.95,37.45
2025-10-06T07:01:00Z,62.84,38.11
2025-10-06T07:02:00Z,62.45,41.32
2025-10-06T07:03:00Z,58.82,43.46
2025-10-06T07:04:00Z,58.05,44.47
2025-10-06T07:05:00Z,57.00,45.65
2025-10-06T07:06:00Z,57.81,41.00
2025-10-06T07:07:00Z,61.15,41.00
2025-10-06T07:08:00Z,62.93,38.50
2025-10-06T07:09:00Z,66.00,36.27
2025-10-06T07:10:00Z,59.53,44.83
2025-10-06T07:11:00Z,56.00,46.33
2025-10-06T07:12:00Z,62.15,45.40
2025-10-06T07:13:00Z,63.64,40.45
2025-10-06T07:14:00Z,61.56,32.77
2025-10-06T07:15:00Z,58.08,44.43
2025-10-06T07:16:00Z,54.66,48.09
2025-10-06T07:17:00Z,47.90,48.91
2025-10-06T07:18:00Z,61.28,45.42
2025-10-06T07:19:00Z,53.33,48.74
2025-10-06T07:20:00Z,44.54,63.91
2025-10-06T07:21:00Z,31.00,68.81
2025-10-06T07:22:00Z,31.14,70.00
2025-10-06T07:23:00Z,37.02,68.75
2025-10-06T07:24:00Z,37.02,67.00
2025-10-06T07:25:00Z,36.23,65.00
2025-10-06T07:26:00Z,36.00,65.74
2025-10-06T07:27:00Z,28.14,69.48
2025-10-06T07:28:00Z,27.20,69.01
2025-10-06T07:29:00Z,26.20,73.68
2025-10-06T07:30:00Z,30.27,71.52
2025-10-06T07:31:00Z,31.15,70.00
2025-10-06T07:32:00Z,31.41,66.29
2025-10-06T07:33:00Z,38.89,62.00
2025-10-06T07:34:00Z,35.86,64.80
2025-10-06T07:35:00Z,42.41,62.97
2025-10-06T07:36:00Z,48.00,52.32
2025-10-06T07:37:00Z,48.00,53.00
2025-10-06T07:38:00Z,47.52,53.41
2025-10-06T07:39:00Z,50.11,52.00
2025-10-06T07:40:00Z,50.00,51.10
2025-10-06T07:41:00Z,45.28,59.02
2025-10-06T07:42:00Z,35.66,59.02
2025-10-06T07:43:00Z,50.52,60.00
2025-10-06T07:44:00Z,50.00,60.00
2025-10-06T07:45:00Z,53.35,53.12
2025-10-06T07:46:00Z,57.84,49.70
2025-10-06T07:47:00Z,54.01,50.10
2025-10-06T07:48:00Z,52.00,50.87
2025-10-06T07:49:00Z,52.00,51.46
2025-10-06T07:50:00Z,50.40,54.32
2025-10-06T07:51:00Z,56.13,47.65
2025-10-06T07:52:00Z,56.22,49.62
2025-10-06T07:53:00Z,44.00,56.76
2025-10-06T07:54:00Z,41.00,58.00
2025-10-06T07:55:00Z,49.63,58.00
2025-10-06T07:56:00Z,47.89,54.10
2025-10-06T07:57:00Z,47.89,54.00
2025-10-06T07:58:00Z,47.00,55.00
2025-10-06T07:59:00Z,44.59,55.00
2025-10-06T08:00:00Z,48.00,54.00
2025-10-06T08:01:00Z,50.22,52.33
2025-10-06T08:02:00Z,47.26,54.00
2025-10-06T08:03:00Z,51.24,54.81
2025-10-06T08:04:00Z,48.12,55.38
2025-10-06T08:05:00Z,43.61,56.91
2025-10-06T08:06:00Z,38.06,65.00
2025-10-06T08:07:00Z,44.52,66.37
2025-10-06T08:08:00Z,44.52,63.07
2025-10-06T08:09:00Z,38.00,56.00
2025-10-06T08:10:00Z,43.96,56.00
2025-10-06T08:11:00Z,47.65,54.35
2025-10-06T08:12:00Z,50.03,48.85
2025-10-06T08:13:00Z,52.87,49.00
2025-10-06T08:14:00Z,52.00,47.74
2025-10-06T08:15:00Z,52.84,37.16
2025-10-06T08:16:00Z,53.38,52.93
2025-10-06T08:17:00Z,46.33,51.00
2025-10-06T08:18:00Z,50.92,51.17
2025-10-06T08:19:00Z,50.38,52.00
2025-10-06T08:20:00Z,41.51,59.33
2025-10-06T08:21:00Z,44.96,60.78
2025-10-06T08:22:00Z,48.25,50.89
2025-10-06T08:23:00Z,49.98,53.59
2025-10-06T08:24:00Z,48.52,64.32
2025-10-06T08:25:00Z,50.64,64.32
2025-10-06T08:26:00Z,45.27,56.39
2025-10-06T08:27:00Z,45.27,60.42
2025-10-06T08:28:00Z,41.00,61.99
2025-10-06T08:29:00Z,41.37,59.58
2025-10-06T08:30:00Z,44.20,59.58
2025-10-06T08:31:00Z,44.01,55.87
2025-10-06T08:32:00Z,40.83,58.76
2025-10-06T08:33:00Z,42.03,61.82
2025-10-06T08:34:00Z,40.10,59.89
2025-10-06T08:35:00Z,42.00,59.66
2025-10-06T08:36:00Z,42.71,58.69
2025-10-06T08:37:00Z,46.54,57.95
2025-10-06T08:38:00Z,46.78,54.69
2025-10-06T08:39:00Z,44.67,56.38
2025-10-06T08:40:00Z,42.36,60.22
2025-10-06T08:41:00Z,41.36,58.26
2025-10-06T08:42:00Z,41.00,60.00
2025-10-06T08:43:00Z,40.71,58.04
2025-10-06T08:44:00Z,36.70,62.16
2025-10-06T08:45:00Z,38.95,58.90
2025-10-06T08:46:00Z,40.77,60.17
2025-10-06T08:47:00Z,27.22,75.70
2025-10-06T08:48:00Z,4.46,94.94
2025-10-06T08:49:00Z,3.77,97.26
2025-10-06T08:50:00Z,2.08,94.23
2025-10-06T08:51:00Z,17.30,90.16
2025-10-06T08:52:00Z,19.86,79.11
2025-10-06T08:53:00Z,7.13,90.74
2025-10-06T08:54:00Z,21.90,89.52
2025-10-06T08:55:00Z,14.39,89.66
2025-10-06T08:56:00Z,6.28,97.95
2025-10-06T08:57:00Z,6.28,99.00
2025-10-06T08:58:00Z,6.28,99.00
2025-10-06T08:59:00Z,6.28,99.00
2025-10-06T09:00:00Z,6.28,99.00
2025-10-06T09:01:00Z,1.00,99.00
