# event_ticker=KXATPMATCH-26MAY18SONBUT
# final_score=6-3 6-1
# score_resolution=3-6 1-6
# match_winner=Edas Butvilas
# fav_player=Lorenzo Sonego
# dog_player=Edas Butvilas
# kalshi_date=2026-05-18
timestamp,Lorenzo Sonego,Edas Butvilas
2026-05-18T16:33:00Z,57.00,44.00
2026-05-18T16:34:00Z,57.00,44.00
2026-05-18T16:35:00Z,57.00,44.00
2026-05-18T16:36:00Z,57.00,44.00
2026-05-18T16:37:00Z,57.00,44.00
2026-05-18T16:40:00Z,58.00,44.00
2026-05-18T16:41:00Z,58.00,44.00
2026-05-18T16:42:00Z,58.00,44.00
2026-05-18T16:43:00Z,58.00,44.00
2026-05-18T16:44:00Z,58.00,44.00
2026-05-18T16:46:00Z,58.00,44.00
2026-05-18T16:47:00Z,58.00,44.00
2026-05-18T16:48:00Z,58.00,44.00
2026-05-18T16:49:00Z,58.00,44.00
2026-05-18T16:50:00Z,58.00,42.91
2026-05-18T16:52:00Z,58.00,43.00
2026-05-18T16:55:00Z,58.00,43.00
2026-05-18T16:56:00Z,58.00,43.00
2026-05-18T16:58:00Z,58.00,43.00
2026-05-18T17:00:00Z,58.00,43.00
2026-05-18T17:01:00Z,58.00,43.00
2026-05-18T17:02:00Z,58.00,43.00
2026-05-18T17:04:00Z,58.00,43.00
2026-05-18T17:05:00Z,58.00,43.00
2026-05-18T17:06:00Z,58.00,43.00
2026-05-18T17:07:00Z,58.00,43.00
2026-05-18T17:08:00Z,58.00,43.00
2026-05-18T17:13:00Z,58.00,44.00
2026-05-18T17:14:00Z,58.00,44.00
2026-05-18T17:15:00Z,58.00,44.00
2026-05-18T17:18:00Z,58.00,44.00
2026-05-18T17:20:00Z,58.00,44.00
2026-05-18T17:21:00Z,58.00,44.00
2026-05-18T17:22:00Z,58.00,44.00
2026-05-18T17:23:00Z,58.00,44.00
2026-05-18T17:26:00Z,58.00,44.00
2026-05-18T17:28:00Z,56.00,44.00
2026-05-18T17:29:00Z,58.00,44.00
2026-05-18T17:30:00Z,58.00,44.00
2026-05-18T17:31:00Z,58.00,44.00
2026-05-18T17:32:00Z,58.00,44.00
2026-05-18T17:33:00Z,58.00,44.00
2026-05-18T17:34:00Z,56.00,44.00
2026-05-18T17:35:00Z,58.00,44.00
2026-05-18T17:36:00Z,58.00,44.00
2026-05-18T17:37:00Z,58.00,44.00
2026-05-18T17:38:00Z,58.00,44.00
2026-05-18T17:40:00Z,58.00,44.00
2026-05-18T17:41:00Z,58.00,44.00
2026-05-18T17:42:00Z,58.00,44.00
2026-05-18T17:43:00Z,57.72,44.00
2026-05-18T17:44:00Z,57.72,43.00
2026-05-18T17:45:00Z,58.00,43.00
2026-05-18T17:46:00Z,58.00,43.00
2026-05-18T17:47:00Z,58.00,43.00
2026-05-18T17:48:00Z,58.00,43.00
2026-05-18T17:49:00Z,57.00,43.00
2026-05-18T17:50:00Z,58.00,43.00
2026-05-18T17:51:00Z,58.00,43.00
2026-05-18T17:52:00Z,58.00,43.00
2026-05-18T17:53:00Z,58.00,43.00
2026-05-18T17:55:00Z,58.00,43.00
2026-05-18T17:56:00Z,58.00,43.00
2026-05-18T17:57:00Z,58.00,43.00
2026-05-18T17:58:00Z,58.00,43.00
2026-05-18T17:59:00Z,58.00,43.00
2026-05-18T18:00:00Z,58.00,43.49
2026-05-18T18:02:00Z,58.00,44.00
2026-05-18T18:03:00Z,58.00,44.00
2026-05-18T18:04:00Z,57.00,44.00
2026-05-18T18:05:00Z,57.00,44.00
2026-05-18T18:06:00Z,57.74,44.00
2026-05-18T18:07:00Z,57.00,44.00
2026-05-18T18:08:00Z,57.20,44.00
2026-05-18T18:09:00Z,58.00,44.00
2026-05-18T18:10:00Z,58.00,44.00
2026-05-18T18:12:00Z,58.00,43.00
2026-05-18T18:13:00Z,58.00,42.63
2026-05-18T18:15:00Z,58.00,44.00
2026-05-18T18:17:00Z,58.00,44.00
2026-05-18T18:18:00Z,58.00,44.00
2026-05-18T18:19:00Z,58.00,44.00
2026-05-18T18:20:00Z,58.00,44.00
2026-05-18T18:21:00Z,58.00,44.00
2026-05-18T18:22:00Z,58.00,44.00
2026-05-18T18:23:00Z,58.00,44.00
2026-05-18T18:24:00Z,58.00,44.00
2026-05-18T18:25:00Z,58.00,44.00
2026-05-18T18:26:00Z,58.00,43.00
2026-05-18T18:27:00Z,58.00,44.00
2026-05-18T18:28:00Z,58.00,43.14
2026-05-18T18:29:00Z,58.00,44.00
2026-05-18T18:30:00Z,58.00,44.00
2026-05-18T18:31:00Z,58.00,43.00
2026-05-18T18:32:00Z,58.00,43.99
2026-05-18T18:33:00Z,58.00,44.00
2026-05-18T18:34:00Z,56.92,43.99
2026-05-18T18:35:00Z,57.00,44.00
2026-05-18T18:36:00Z,59.36,43.92
2026-05-18T18:37:00Z,56.89,46.26
2026-05-18T18:38:00Z,57.23,44.80
2026-05-18T18:39:00Z,55.72,44.01
2026-05-18T18:40:00Z,55.35,46.36
2026-05-18T18:41:00Z,54.00,47.67
2026-05-18T18:42:00Z,45.63,56.71
2026-05-18T18:43:00Z,43.25,56.56
2026-05-18T18:44:00Z,44.16,54.98
2026-05-18T18:45:00Z,42.29,58.12
2026-05-18T18:46:00Z,40.01,60.27
2026-05-18T18:47:00Z,40.37,60.00
2026-05-18T18:48:00Z,41.58,58.97
2026-05-18T18:49:00Z,41.98,59.00
2026-05-18T18:50:00Z,41.05,59.89
2026-05-18T18:51:00Z,44.29,57.64
2026-05-18T18:52:00Z,44.72,55.93
2026-05-18T18:53:00Z,41.23,59.76
2026-05-18T18:54:00Z,44.09,57.50
2026-05-18T18:55:00Z,47.85,54.84
2026-05-18T18:56:00Z,49.16,52.47
2026-05-18T18:57:00Z,43.73,57.76
2026-05-18T18:58:00Z,41.00,60.14
2026-05-18T18:59:00Z,41.97,59.16
2026-05-18T19:00:00Z,43.00,58.00
2026-05-18T19:01:00Z,43.00,58.00
2026-05-18T19:02:00Z,43.00,58.62
2026-05-18T19:03:00Z,45.08,55.60
2026-05-18T19:04:00Z,47.23,53.34
2026-05-18T19:05:00Z,47.82,54.63
2026-05-18T19:06:00Z,46.56,50.50
2026-05-18T19:07:00Z,51.41,51.93
2026-05-18T19:08:00Z,45.04,55.93
2026-05-18T19:09:00Z,45.60,56.45
2026-05-18T19:10:00Z,42.54,59.01
2026-05-18T19:11:00Z,40.78,59.78
2026-05-18T19:12:00Z,41.75,60.60
2026-05-18T19:13:00Z,41.58,58.42
2026-05-18T19:14:00Z,42.97,58.97
2026-05-18T19:15:00Z,42.00,58.52
2026-05-18T19:16:00Z,42.35,59.00
2026-05-18T19:17:00Z,38.54,59.42
2026-05-18T19:18:00Z,37.78,62.71
2026-05-18T19:19:00Z,36.00,64.59
2026-05-18T19:20:00Z,34.34,66.08
2026-05-18T19:21:00Z,34.24,66.01
2026-05-18T19:22:00Z,36.82,63.98
2026-05-18T19:23:00Z,33.28,68.94
2026-05-18T19:24:00Z,33.98,68.67
2026-05-18T19:25:00Z,31.97,69.34
2026-05-18T19:26:00Z,28.59,71.01
2026-05-18T19:27:00Z,28.76,71.96
2026-05-18T19:28:00Z,28.62,71.89
2026-05-18T19:29:00Z,29.21,72.42
2026-05-18T19:30:00Z,27.94,73.86
2026-05-18T19:31:00Z,27.12,74.75
2026-05-18T19:32:00Z,22.77,76.97
2026-05-18T19:33:00Z,17.65,82.39
2026-05-18T19:34:00Z,10.49,88.63
2026-05-18T19:35:00Z,8.98,90.79
2026-05-18T19:36:00Z,6.83,93.15
2026-05-18T19:37:00Z,7.44,92.93
2026-05-18T19:38:00Z,7.56,93.03
2026-05-18T19:39:00Z,6.84,93.18
2026-05-18T19:40:00Z,6.31,93.97
2026-05-18T19:41:00Z,7.91,92.80
2026-05-18T19:42:00Z,8.28,91.88
2026-05-18T19:43:00Z,10.76,89.34
2026-05-18T19:44:00Z,7.75,94.13
2026-05-18T19:45:00Z,5.74,95.00
2026-05-18T19:46:00Z,5.94,94.97
2026-05-18T19:47:00Z,5.91,95.02
2026-05-18T19:48:00Z,5.95,95.44
2026-05-18T19:49:00Z,5.43,95.08
2026-05-18T19:50:00Z,1.50,98.49
2026-05-18T19:51:00Z,1.00,99.00
2026-05-18T19:52:00Z,1.00,99.00
2026-05-18T19:53:00Z,1.00,99.00
2026-05-18T19:54:00Z,1.00,99.00
2026-05-18T19:55:00Z,1.00,99.00
2026-05-18T19:56:00Z,1.00,99.00
