# event_ticker=KXATPCHALLENGERMATCH-26MAY14BAECAR
# final_score=5-7 7-5 7-5
# match_winner=Pablo Carreno Busta
# fav_player=Pablo Carreno Busta
# dog_player=Sebastian Baez
# kalshi_date=2026-05-14
timestamp,Sebastian Baez,Pablo Carreno Busta
2026-05-14T15:16:00Z,60.00,42.00
2026-05-14T15:17:00Z,59.00,42.00
2026-05-14T15:19:00Z,60.00,42.00
2026-05-14T15:20:00Z,60.00,42.00
2026-05-14T15:21:00Z,60.00,42.00
2026-05-14T15:27:00Z,60.00,42.00
2026-05-14T15:28:00Z,60.00,42.00
2026-05-14T15:34:00Z,60.00,42.00
2026-05-14T15:36:00Z,60.00,42.00
2026-05-14T15:47:00Z,60.00,42.00
2026-05-14T15:52:00Z,60.00,42.00
2026-05-14T15:54:00Z,60.00,42.00
2026-05-14T15:56:00Z,60.00,42.00
2026-05-14T15:57:00Z,60.00,42.00
2026-05-14T16:00:00Z,60.00,42.00
2026-05-14T16:01:00Z,60.00,42.00
2026-05-14T16:03:00Z,60.00,42.00
2026-05-14T16:04:00Z,60.96,42.00
2026-05-14T16:09:00Z,60.00,41.00
2026-05-14T16:10:00Z,60.00,41.00
2026-05-14T16:11:00Z,61.00,41.00
2026-05-14T16:12:00Z,61.00,41.00
2026-05-14T16:13:00Z,60.00,41.00
2026-05-14T16:14:00Z,60.97,41.00
2026-05-14T16:17:00Z,59.80,41.00
2026-05-14T16:18:00Z,60.00,41.00
2026-05-14T16:19:00Z,60.00,41.00
2026-05-14T16:20:00Z,60.00,42.00
2026-05-14T16:21:00Z,60.95,41.00
2026-05-14T16:22:00Z,60.17,42.00
2026-05-14T16:23:00Z,61.00,42.00
2026-05-14T16:24:00Z,60.00,42.00
2026-05-14T16:26:00Z,60.00,42.00
2026-05-14T16:30:00Z,60.00,42.00
2026-05-14T16:31:00Z,60.00,42.00
2026-05-14T16:32:00Z,59.00,41.00
2026-05-14T16:33:00Z,60.00,41.00
2026-05-14T16:34:00Z,60.10,42.00
2026-05-14T16:35:00Z,60.00,42.00
2026-05-14T16:38:00Z,60.00,42.00
2026-05-14T16:39:00Z,60.55,41.08
2026-05-14T16:40:00Z,60.83,41.00
2026-05-14T16:41:00Z,59.00,42.00
2026-05-14T16:42:00Z,57.24,42.00
2026-05-14T16:44:00Z,60.00,42.86
2026-05-14T16:45:00Z,60.70,42.86
2026-05-14T16:46:00Z,60.33,42.86
2026-05-14T16:47:00Z,60.00,42.86
2026-05-14T16:48:00Z,60.00,42.00
2026-05-14T16:49:00Z,60.00,40.49
2026-05-14T16:50:00Z,60.77,40.49
2026-05-14T16:51:00Z,61.00,39.06
2026-05-14T16:52:00Z,61.00,41.84
2026-05-14T16:53:00Z,60.00,41.84
2026-05-14T16:54:00Z,61.00,41.00
2026-05-14T16:55:00Z,61.00,41.99
2026-05-14T16:56:00Z,61.00,41.96
2026-05-14T16:57:00Z,61.00,41.00
2026-05-14T16:59:00Z,58.04,44.00
2026-05-14T17:00:00Z,59.46,41.26
2026-05-14T17:01:00Z,60.34,40.08
2026-05-14T17:02:00Z,58.63,40.00
2026-05-14T17:03:00Z,64.71,37.00
2026-05-14T17:04:00Z,71.00,30.83
2026-05-14T17:05:00Z,72.00,30.14
2026-05-14T17:06:00Z,70.47,30.57
2026-05-14T17:07:00Z,70.95,30.22
2026-05-14T17:08:00Z,64.14,38.06
2026-05-14T17:09:00Z,57.73,43.67
2026-05-14T17:10:00Z,56.67,44.00
2026-05-14T17:11:00Z,57.00,44.00
2026-05-14T17:12:00Z,56.43,44.00
2026-05-14T17:13:00Z,56.95,44.07
2026-05-14T17:14:00Z,57.00,43.69
2026-05-14T17:15:00Z,55.80,43.40
2026-05-14T17:16:00Z,58.95,41.06
2026-05-14T17:17:00Z,58.70,42.48
2026-05-14T17:18:00Z,59.94,40.03
2026-05-14T17:19:00Z,63.81,36.94
2026-05-14T17:20:00Z,65.33,37.99
2026-05-14T17:21:00Z,61.07,37.63
2026-05-14T17:22:00Z,68.48,30.24
2026-05-14T17:23:00Z,72.83,26.16
2026-05-14T17:24:00Z,73.13,26.80
2026-05-14T17:25:00Z,75.65,25.42
2026-05-14T17:26:00Z,73.09,26.42
2026-05-14T17:27:00Z,73.96,27.92
2026-05-14T17:28:00Z,69.70,31.18
2026-05-14T17:29:00Z,60.23,37.80
2026-05-14T17:30:00Z,57.64,42.12
2026-05-14T17:31:00Z,60.25,43.36
2026-05-14T17:32:00Z,61.16,40.95
2026-05-14T17:33:00Z,58.82,43.51
2026-05-14T17:34:00Z,62.93,36.89
2026-05-14T17:35:00Z,57.07,42.34
2026-05-14T17:36:00Z,58.00,39.55
2026-05-14T17:37:00Z,57.31,41.99
2026-05-14T17:38:00Z,54.98,46.14
2026-05-14T17:39:00Z,52.38,52.29
2026-05-14T17:40:00Z,47.78,53.33
2026-05-14T17:41:00Z,53.52,47.81
2026-05-14T17:42:00Z,54.16,45.61
2026-05-14T17:43:00Z,57.91,45.76
2026-05-14T17:44:00Z,66.11,40.64
2026-05-14T17:45:00Z,72.68,30.93
2026-05-14T17:46:00Z,76.97,23.55
2026-05-14T17:47:00Z,75.78,22.91
2026-05-14T17:48:00Z,77.01,23.20
2026-05-14T17:49:00Z,71.36,27.78
2026-05-14T17:50:00Z,65.23,34.29
2026-05-14T17:51:00Z,59.26,37.86
2026-05-14T17:52:00Z,67.64,34.08
2026-05-14T17:53:00Z,73.71,29.37
2026-05-14T17:54:00Z,76.28,23.92
2026-05-14T17:55:00Z,77.24,24.63
2026-05-14T17:56:00Z,76.17,21.83
2026-05-14T17:57:00Z,81.57,19.33
2026-05-14T17:58:00Z,81.27,19.00
2026-05-14T17:59:00Z,81.98,19.00
2026-05-14T18:00:00Z,81.97,19.00
2026-05-14T18:01:00Z,82.18,18.48
2026-05-14T18:02:00Z,83.22,17.08
2026-05-14T18:03:00Z,84.84,16.52
2026-05-14T18:04:00Z,83.75,16.02
2026-05-14T18:05:00Z,84.35,15.83
2026-05-14T18:06:00Z,79.90,20.34
2026-05-14T18:07:00Z,78.07,22.66
2026-05-14T18:08:00Z,75.34,26.04
2026-05-14T18:09:00Z,68.44,33.73
2026-05-14T18:10:00Z,67.09,33.06
2026-05-14T18:11:00Z,68.33,32.99
2026-05-14T18:12:00Z,63.94,34.77
2026-05-14T18:13:00Z,62.32,37.95
2026-05-14T18:14:00Z,61.54,37.97
2026-05-14T18:15:00Z,62.27,36.65
2026-05-14T18:16:00Z,64.89,35.70
2026-05-14T18:17:00Z,67.00,34.37
2026-05-14T18:18:00Z,66.36,35.65
2026-05-14T18:19:00Z,65.00,35.46
2026-05-14T18:20:00Z,64.67,36.32
2026-05-14T18:21:00Z,61.63,38.88
2026-05-14T18:22:00Z,62.65,39.25
2026-05-14T18:23:00Z,63.91,37.65
2026-05-14T18:24:00Z,64.87,36.30
2026-05-14T18:25:00Z,60.20,39.38
2026-05-14T18:26:00Z,59.36,40.60
2026-05-14T18:27:00Z,60.00,40.81
2026-05-14T18:28:00Z,60.17,41.78
2026-05-14T18:29:00Z,61.00,40.98
2026-05-14T18:30:00Z,60.43,40.22
2026-05-14T18:31:00Z,63.28,38.84
2026-05-14T18:32:00Z,71.69,27.00
2026-05-14T18:33:00Z,75.96,24.54
2026-05-14T18:34:00Z,78.59,22.63
2026-05-14T18:35:00Z,80.37,19.25
2026-05-14T18:36:00Z,81.29,19.31
2026-05-14T18:37:00Z,81.91,19.83
2026-05-14T18:38:00Z,79.66,21.57
2026-05-14T18:39:00Z,79.78,20.84
2026-05-14T18:40:00Z,80.92,19.21
2026-05-14T18:41:00Z,77.99,21.71
2026-05-14T18:42:00Z,81.80,20.40
2026-05-14T18:43:00Z,79.83,21.09
2026-05-14T18:44:00Z,73.71,28.80
2026-05-14T18:45:00Z,60.19,39.48
2026-05-14T18:46:00Z,58.85,41.12
2026-05-14T18:47:00Z,59.81,39.85
2026-05-14T18:48:00Z,60.00,41.30
2026-05-14T18:49:00Z,58.51,41.74
2026-05-14T18:50:00Z,59.86,39.01
2026-05-14T18:51:00Z,60.00,39.95
2026-05-14T18:52:00Z,57.12,44.20
2026-05-14T18:53:00Z,55.59,43.11
2026-05-14T18:54:00Z,52.41,48.61
2026-05-14T18:55:00Z,51.84,48.51
2026-05-14T18:56:00Z,53.66,48.72
2026-05-14T18:57:00Z,53.25,46.48
2026-05-14T18:58:00Z,52.14,47.94
2026-05-14T18:59:00Z,60.12,39.60
2026-05-14T19:00:00Z,58.23,41.32
2026-05-14T19:01:00Z,52.86,47.02
2026-05-14T19:02:00Z,49.06,49.88
2026-05-14T19:03:00Z,46.77,52.40
2026-05-14T19:04:00Z,44.84,54.80
2026-05-14T19:05:00Z,42.20,57.82
2026-05-14T19:06:00Z,43.47,59.12
2026-05-14T19:07:00Z,24.46,73.42
2026-05-14T19:08:00Z,25.09,71.99
2026-05-14T19:09:00Z,29.79,70.08
2026-05-14T19:10:00Z,24.35,77.70
2026-05-14T19:11:00Z,27.93,71.88
2026-05-14T19:12:00Z,31.56,66.32
2026-05-14T19:13:00Z,40.04,55.01
2026-05-14T19:14:00Z,47.79,51.85
2026-05-14T19:15:00Z,50.86,49.51
2026-05-14T19:16:00Z,50.84,49.77
2026-05-14T19:17:00Z,55.25,43.90
2026-05-14T19:18:00Z,62.71,38.05
2026-05-14T19:19:00Z,52.75,47.89
2026-05-14T19:20:00Z,47.11,52.36
2026-05-14T19:21:00Z,46.00,53.62
2026-05-14T19:22:00Z,51.42,54.63
2026-05-14T19:23:00Z,54.25,45.71
2026-05-14T19:24:00Z,57.74,43.81
2026-05-14T19:25:00Z,56.10,46.24
2026-05-14T19:26:00Z,47.80,46.76
2026-05-14T19:27:00Z,45.13,55.46
2026-05-14T19:28:00Z,43.73,56.85
2026-05-14T19:29:00Z,48.23,49.10
2026-05-14T19:30:00Z,53.67,51.30
2026-05-14T19:31:00Z,57.13,42.72
2026-05-14T19:32:00Z,63.14,37.27
2026-05-14T19:33:00Z,56.43,45.87
2026-05-14T19:34:00Z,48.21,53.49
2026-05-14T19:35:00Z,53.75,47.02
2026-05-14T19:36:00Z,69.50,30.38
2026-05-14T19:37:00Z,55.61,46.15
2026-05-14T19:38:00Z,59.57,44.27
2026-05-14T19:39:00Z,65.59,29.55
2026-05-14T19:40:00Z,68.31,32.44
2026-05-14T19:41:00Z,52.77,43.42
2026-05-14T19:42:00Z,52.66,44.32
2026-05-14T19:43:00Z,57.25,45.35
2026-05-14T19:44:00Z,44.76,54.83
2026-05-14T19:45:00Z,41.87,57.92
2026-05-14T19:46:00Z,33.22,66.03
2026-05-14T19:47:00Z,22.09,75.05
2026-05-14T19:48:00Z,7.77,92.90
2026-05-14T19:49:00Z,1.00,99.00
2026-05-14T19:50:00Z,1.00,99.00
2026-05-14T19:51:00Z,1.00,99.00
2026-05-14T19:52:00Z,1.00,99.00
