# event_ticker=KXATPCHALLENGERMATCH-26APR08DUCKOZ
# final_score=6-3 6-2
# match_winner=James Duckworth
# fav_player=James Duckworth
# dog_player=Stefan Kozlov
# kalshi_date=2026-04-08
timestamp,James Duckworth,Stefan Kozlov
2026-04-08T20:46:00Z,69.00,34.00
2026-04-08T20:47:00Z,69.00,34.00
2026-04-08T20:51:00Z,69.00,34.00
2026-04-08T20:52:00Z,69.00,34.00
2026-04-08T20:53:00Z,69.00,34.00
2026-04-08T20:54:00Z,69.00,34.00
2026-04-08T20:56:00Z,69.00,34.00
2026-04-08T20:57:00Z,69.00,34.00
2026-04-08T20:58:00Z,69.00,34.00
2026-04-08T21:00:00Z,69.64,34.00
2026-04-08T21:01:00Z,70.00,34.00
2026-04-08T21:02:00Z,70.00,34.00
2026-04-08T21:03:00Z,70.00,34.00
2026-04-08T21:05:00Z,70.00,34.00
2026-04-08T21:06:00Z,70.00,34.00
2026-04-08T21:07:00Z,70.00,34.00
2026-04-08T21:08:00Z,70.00,34.00
2026-04-08T21:09:00Z,70.00,34.00
2026-04-08T21:11:00Z,70.00,34.00
2026-04-08T21:12:00Z,69.00,34.00
2026-04-08T21:13:00Z,69.00,33.00
2026-04-08T21:14:00Z,69.00,33.00
2026-04-08T21:15:00Z,69.00,34.00
2026-04-08T21:16:00Z,69.00,34.00
2026-04-08T21:17:00Z,69.13,34.00
2026-04-08T21:18:00Z,70.00,34.00
2026-04-08T21:21:00Z,70.00,33.04
2026-04-08T21:22:00Z,69.00,33.00
2026-04-08T21:24:00Z,70.00,33.00
2026-04-08T21:25:00Z,70.00,33.00
2026-04-08T21:26:00Z,70.00,33.00
2026-04-08T21:27:00Z,70.00,33.00
2026-04-08T21:28:00Z,70.00,33.00
2026-04-08T21:30:00Z,70.00,33.00
2026-04-08T21:31:00Z,70.00,33.00
2026-04-08T21:32:00Z,70.00,34.00
2026-04-08T21:33:00Z,70.00,33.00
2026-04-08T21:34:00Z,70.00,33.00
2026-04-08T21:35:00Z,70.00,33.00
2026-04-08T21:36:00Z,70.00,32.00
2026-04-08T21:37:00Z,70.00,32.00
2026-04-08T21:38:00Z,70.00,32.00
2026-04-08T21:39:00Z,70.82,31.00
2026-04-08T21:40:00Z,70.11,31.00
2026-04-08T21:41:00Z,70.00,31.53
2026-04-08T21:43:00Z,70.56,31.53
2026-04-08T21:44:00Z,70.56,30.00
2026-04-08T21:45:00Z,71.00,30.00
2026-04-08T21:47:00Z,71.00,31.00
2026-04-08T21:49:00Z,71.00,31.00
2026-04-08T21:50:00Z,71.00,31.00
2026-04-08T21:51:00Z,70.88,30.00
2026-04-08T21:52:00Z,71.00,30.00
2026-04-08T21:53:00Z,71.60,30.00
2026-04-08T21:54:00Z,72.00,30.00
2026-04-08T21:56:00Z,72.00,30.00
2026-04-08T21:57:00Z,71.00,29.95
2026-04-08T21:58:00Z,71.67,30.10
2026-04-08T21:59:00Z,71.81,31.00
2026-04-08T22:00:00Z,72.00,30.00
2026-04-08T22:01:00Z,71.69,30.00
2026-04-08T22:02:00Z,71.00,30.00
2026-04-08T22:03:00Z,72.00,28.27
2026-04-08T22:04:00Z,73.66,29.64
2026-04-08T22:05:00Z,73.48,28.00
2026-04-08T22:06:00Z,74.18,28.00
2026-04-08T22:07:00Z,74.00,28.00
2026-04-08T22:08:00Z,74.49,28.00
2026-04-08T22:09:00Z,74.72,28.00
2026-04-08T22:10:00Z,74.00,27.99
2026-04-08T22:11:00Z,74.99,28.00
2026-04-08T22:12:00Z,75.94,26.20
2026-04-08T22:13:00Z,75.50,25.67
2026-04-08T22:14:00Z,76.86,25.12
2026-04-08T22:15:00Z,75.94,24.94
2026-04-08T22:16:00Z,74.66,26.07
2026-04-08T22:17:00Z,74.55,26.28
2026-04-08T22:18:00Z,75.81,25.71
2026-04-08T22:19:00Z,78.32,20.95
2026-04-08T22:20:00Z,76.35,26.51
2026-04-08T22:21:00Z,72.11,28.07
2026-04-08T22:22:00Z,71.41,30.00
2026-04-08T22:23:00Z,74.86,27.80
2026-04-08T22:24:00Z,77.68,24.62
2026-04-08T22:25:00Z,77.44,24.07
2026-04-08T22:26:00Z,76.99,24.00
2026-04-08T22:27:00Z,78.68,22.43
2026-04-08T22:28:00Z,79.18,25.42
2026-04-08T22:29:00Z,75.01,25.57
2026-04-08T22:30:00Z,73.91,27.68
2026-04-08T22:31:00Z,74.21,28.01
2026-04-08T22:32:00Z,75.58,28.12
2026-04-08T22:33:00Z,73.90,27.99
2026-04-08T22:34:00Z,72.31,28.38
2026-04-08T22:35:00Z,76.79,26.21
2026-04-08T22:36:00Z,77.90,23.29
2026-04-08T22:37:00Z,78.98,23.05
2026-04-08T22:38:00Z,79.27,23.65
2026-04-08T22:39:00Z,83.11,20.00
2026-04-08T22:40:00Z,79.73,21.60
2026-04-08T22:41:00Z,86.77,19.89
2026-04-08T22:42:00Z,82.03,20.14
2026-04-08T22:43:00Z,78.81,22.46
2026-04-08T22:44:00Z,76.91,24.74
2026-04-08T22:45:00Z,78.28,23.93
2026-04-08T22:46:00Z,76.60,24.57
2026-04-08T22:47:00Z,78.52,23.78
2026-04-08T22:48:00Z,78.97,23.51
2026-04-08T22:49:00Z,81.68,20.61
2026-04-08T22:50:00Z,85.85,13.50
2026-04-08T22:51:00Z,88.77,10.20
2026-04-08T22:52:00Z,90.24,11.22
2026-04-08T22:53:00Z,91.58,8.47
2026-04-08T22:54:00Z,92.25,7.39
2026-04-08T22:55:00Z,92.32,8.10
2026-04-08T22:56:00Z,91.69,8.94
2026-04-08T22:57:00Z,92.52,9.38
2026-04-08T22:58:00Z,93.18,7.26
2026-04-08T22:59:00Z,95.27,4.69
2026-04-08T23:00:00Z,95.53,4.90
2026-04-08T23:01:00Z,97.24,3.24
2026-04-08T23:02:00Z,95.67,3.86
2026-04-08T23:03:00Z,96.08,5.10
2026-04-08T23:04:00Z,92.72,6.35
2026-04-08T23:05:00Z,96.82,4.32
2026-04-08T23:06:00Z,96.92,3.48
2026-04-08T23:07:00Z,97.96,3.14
2026-04-08T23:08:00Z,97.88,2.68
2026-04-08T23:09:00Z,98.27,2.81
2026-04-08T23:10:00Z,98.14,2.17
2026-04-08T23:11:00Z,98.12,2.15
2026-04-08T23:12:00Z,97.95,2.93
2026-04-08T23:13:00Z,97.00,2.96
2026-04-08T23:14:00Z,97.60,2.73
2026-04-08T23:15:00Z,97.47,2.33
2026-04-08T23:16:00Z,96.05,3.33
2026-04-08T23:17:00Z,97.09,2.12
2026-04-08T23:18:00Z,97.92,2.22
2026-04-08T23:19:00Z,98.53,1.82
2026-04-08T23:20:00Z,98.39,1.46
2026-04-08T23:21:00Z,98.67,1.84
2026-04-08T23:22:00Z,98.31,1.07
2026-04-08T23:23:00Z,98.56,1.12
2026-04-08T23:24:00Z,99.00,1.00
2026-04-08T23:25:00Z,99.00,1.00
2026-04-08T23:26:00Z,99.00,1.00
2026-04-08T23:27:00Z,99.00,1.00
2026-04-08T23:28:00Z,99.00,1.00
2026-04-08T23:29:00Z,99.00,1.00
2026-04-08T23:30:00Z,99.00,1.00
2026-04-08T23:31:00Z,99.00,1.00
2026-04-08T23:32:00Z,99.00,1.00
2026-04-08T23:33:00Z,99.00,1.00
2026-04-08T23:34:00Z,99.00,1.00
2026-04-08T23:35:00Z,99.00,1.00
2026-04-08T23:36:00Z,99.00,1.00
2026-04-08T23:37:00Z,99.00,1.00
2026-04-08T23:38:00Z,99.00,1.00
2026-04-08T23:39:00Z,99.00,1.00
2026-04-08T23:40:00Z,99.00,1.00
2026-04-08T23:41:00Z,99.00,1.00
2026-04-08T23:42:00Z,99.00,1.00
