# event_ticker=KXATPMATCH-26FEB18MICKOR
# final_score=6-3 7-6(6)
# score_resolution=6-3 7-6
# match_winner=Sebastian Korda
# fav_player=Sebastian Korda
# dog_player=Alex Michelsen
# kalshi_date=2026-02-18
timestamp,Sebastian Korda,Alex Michelsen
2026-02-18T16:06:00Z,62.00,40.00
2026-02-18T16:08:00Z,62.00,40.00
2026-02-18T16:22:00Z,62.00,40.00
2026-02-18T16:27:00Z,62.00,40.00
2026-02-18T16:28:00Z,61.00,40.00
2026-02-18T16:37:00Z,61.00,40.00
2026-02-18T16:40:00Z,61.00,40.00
2026-02-18T16:42:00Z,62.00,40.00
2026-02-18T16:49:00Z,62.00,40.00
2026-02-18T16:52:00Z,62.00,40.00
2026-02-18T16:55:00Z,62.00,39.00
2026-02-18T16:59:00Z,62.00,40.00
2026-02-18T17:00:00Z,62.00,40.00
2026-02-18T17:05:00Z,62.00,40.00
2026-02-18T17:07:00Z,62.00,40.00
2026-02-18T17:11:00Z,62.00,40.00
2026-02-18T17:20:00Z,62.00,40.00
2026-02-18T17:23:00Z,62.00,40.00
2026-02-18T17:29:00Z,61.01,40.00
2026-02-18T17:32:00Z,61.00,40.00
2026-02-18T17:33:00Z,61.00,40.00
2026-02-18T17:35:00Z,61.00,40.00
2026-02-18T17:36:00Z,61.00,40.00
2026-02-18T17:39:00Z,62.00,40.00
2026-02-18T17:43:00Z,62.00,40.00
2026-02-18T17:48:00Z,62.00,40.00
2026-02-18T17:51:00Z,62.00,40.00
2026-02-18T17:52:00Z,62.00,40.00
2026-02-18T17:56:00Z,62.00,40.00
2026-02-18T17:59:00Z,62.00,40.00
2026-02-18T18:04:00Z,62.00,39.00
2026-02-18T18:06:00Z,61.00,40.00
2026-02-18T18:07:00Z,61.00,40.00
2026-02-18T18:10:00Z,61.00,40.00
2026-02-18T18:15:00Z,61.00,40.00
2026-02-18T18:22:00Z,61.00,40.00
2026-02-18T18:23:00Z,61.00,40.00
2026-02-18T18:25:00Z,61.00,40.00
2026-02-18T18:29:00Z,61.00,40.00
2026-02-18T18:31:00Z,61.00,40.00
2026-02-18T18:32:00Z,61.00,40.00
2026-02-18T18:36:00Z,61.00,40.00
2026-02-18T18:39:00Z,61.00,40.00
2026-02-18T18:42:00Z,61.00,40.00
2026-02-18T18:43:00Z,61.00,40.00
2026-02-18T18:44:00Z,61.00,40.00
2026-02-18T18:47:00Z,61.00,40.00
2026-02-18T18:48:00Z,61.00,40.00
2026-02-18T18:49:00Z,61.00,40.00
2026-02-18T18:53:00Z,61.00,40.00
2026-02-18T18:56:00Z,61.00,40.00
2026-02-18T18:59:00Z,61.00,40.00
2026-02-18T19:00:00Z,61.00,40.00
2026-02-18T19:02:00Z,61.00,40.00
2026-02-18T19:06:00Z,61.00,40.00
2026-02-18T19:08:00Z,61.00,40.00
2026-02-18T19:09:00Z,61.00,40.00
2026-02-18T19:10:00Z,61.00,40.00
2026-02-18T19:11:00Z,61.00,40.00
2026-02-18T19:12:00Z,61.00,40.00
2026-02-18T19:17:00Z,61.00,40.00
2026-02-18T19:20:00Z,61.00,40.00
2026-02-18T19:23:00Z,61.00,40.00
2026-02-18T19:31:00Z,61.00,40.00
2026-02-18T19:33:00Z,61.00,40.00
2026-02-18T19:36:00Z,61.00,40.00
2026-02-18T19:37:00Z,61.00,40.00
2026-02-18T19:39:00Z,61.00,40.00
2026-02-18T19:40:00Z,61.00,40.00
2026-02-18T19:41:00Z,61.00,40.00
2026-02-18T19:43:00Z,61.00,40.00
2026-02-18T19:44:00Z,61.00,40.00
2026-02-18T19:45:00Z,61.00,40.00
2026-02-18T19:47:00Z,61.00,40.00
2026-02-18T19:49:00Z,61.00,40.00
2026-02-18T19:54:00Z,61.00,40.00
2026-02-18T20:03:00Z,61.00,40.00
2026-02-18T20:05:00Z,61.00,40.00
2026-02-18T20:06:00Z,61.00,40.00
2026-02-18T20:07:00Z,61.00,40.00
2026-02-18T20:08:00Z,61.00,40.00
2026-02-18T20:09:00Z,61.00,40.00
2026-02-18T20:12:00Z,61.00,40.00
2026-02-18T20:15:00Z,61.00,40.00
2026-02-18T20:16:00Z,61.00,40.00
2026-02-18T20:17:00Z,61.00,40.00
2026-02-18T20:21:00Z,61.00,40.00
2026-02-18T20:22:00Z,61.00,40.00
2026-02-18T20:28:00Z,61.00,40.00
2026-02-18T20:29:00Z,61.00,40.00
2026-02-18T20:30:00Z,61.00,40.00
2026-02-18T20:31:00Z,61.00,40.00
2026-02-18T20:32:00Z,61.00,40.00
2026-02-18T20:38:00Z,61.00,40.00
2026-02-18T20:39:00Z,61.00,40.00
2026-02-18T20:40:00Z,60.00,40.00
2026-02-18T20:48:00Z,61.00,40.00
2026-02-18T20:50:00Z,61.00,40.00
2026-02-18T20:51:00Z,61.00,40.00
2026-02-18T20:52:00Z,61.00,40.00
2026-02-18T20:53:00Z,60.59,40.00
2026-02-18T20:54:00Z,60.59,40.00
2026-02-18T20:57:00Z,60.59,40.00
2026-02-18T20:58:00Z,61.00,40.00
2026-02-18T21:02:00Z,61.00,40.00
2026-02-18T21:05:00Z,61.00,40.00
2026-02-18T21:08:00Z,61.00,40.00
2026-02-18T21:09:00Z,61.00,40.00
2026-02-18T21:13:00Z,61.00,40.00
2026-02-18T21:14:00Z,61.00,40.00
2026-02-18T21:15:00Z,61.00,40.00
2026-02-18T21:16:00Z,61.00,40.00
2026-02-18T21:17:00Z,61.00,40.00
2026-02-18T21:18:00Z,61.00,40.00
2026-02-18T21:22:00Z,61.00,40.00
2026-02-18T21:23:00Z,61.00,40.00
2026-02-18T21:24:00Z,61.00,40.00
2026-02-18T21:25:00Z,61.00,40.00
2026-02-18T21:28:00Z,61.00,40.00
2026-02-18T21:29:00Z,61.00,40.00
2026-02-18T21:30:00Z,61.00,40.00
2026-02-18T21:31:00Z,61.00,40.00
2026-02-18T21:32:00Z,61.00,40.84
2026-02-18T21:33:00Z,61.00,41.00
2026-02-18T21:34:00Z,61.00,40.12
2026-02-18T21:35:00Z,61.00,40.12
2026-02-18T21:36:00Z,61.00,40.12
2026-02-18T21:37:00Z,61.00,40.12
2026-02-18T21:41:00Z,61.00,41.00
2026-02-18T21:42:00Z,61.00,41.00
2026-02-18T21:43:00Z,61.00,41.00
2026-02-18T21:44:00Z,60.00,41.00
2026-02-18T21:45:00Z,60.00,41.00
2026-02-18T21:46:00Z,60.00,40.83
2026-02-18T21:47:00Z,60.00,41.00
2026-02-18T21:48:00Z,60.00,41.00
2026-02-18T21:49:00Z,60.00,41.00
2026-02-18T21:50:00Z,60.00,41.00
2026-02-18T21:51:00Z,60.00,41.00
2026-02-18T21:52:00Z,60.00,41.00
2026-02-18T21:53:00Z,60.00,41.00
2026-02-18T21:54:00Z,60.00,41.00
2026-02-18T21:55:00Z,60.00,41.00
2026-02-18T21:56:00Z,60.00,41.00
2026-02-18T21:57:00Z,60.00,41.00
2026-02-18T21:58:00Z,60.00,41.00
2026-02-18T21:59:00Z,60.00,41.00
2026-02-18T22:00:00Z,60.00,41.00
2026-02-18T22:01:00Z,60.00,41.00
2026-02-18T22:02:00Z,60.00,41.77
2026-02-18T22:03:00Z,59.70,41.00
2026-02-18T22:04:00Z,59.00,41.00
2026-02-18T22:05:00Z,59.00,41.69
2026-02-18T22:06:00Z,60.00,41.69
2026-02-18T22:07:00Z,60.00,41.00
2026-02-18T22:08:00Z,60.00,41.00
2026-02-18T22:09:00Z,60.00,41.32
2026-02-18T22:10:00Z,59.00,41.00
2026-02-18T22:11:00Z,59.00,41.76
2026-02-18T22:12:00Z,59.00,41.87
2026-02-18T22:13:00Z,59.00,42.00
2026-02-18T22:14:00Z,59.00,42.00
2026-02-18T22:15:00Z,59.00,42.00
2026-02-18T22:16:00Z,59.00,42.00
2026-02-18T22:17:00Z,59.00,42.00
2026-02-18T22:18:00Z,59.00,41.00
2026-02-18T22:19:00Z,59.00,42.00
2026-02-18T22:20:00Z,59.00,42.00
2026-02-18T22:21:00Z,59.00,42.00
2026-02-18T22:22:00Z,59.00,42.00
2026-02-18T22:23:00Z,59.00,42.00
2026-02-18T22:24:00Z,59.00,41.00
2026-02-18T22:25:00Z,59.00,41.00
2026-02-18T22:26:00Z,59.00,42.00
2026-02-18T22:27:00Z,59.00,42.00
2026-02-18T22:28:00Z,59.00,42.00
2026-02-18T22:29:00Z,59.00,42.00
2026-02-18T22:30:00Z,59.00,42.00
2026-02-18T22:31:00Z,59.00,41.24
2026-02-18T22:32:00Z,59.00,42.00
2026-02-18T22:33:00Z,59.00,42.00
2026-02-18T22:34:00Z,59.00,41.78
2026-02-18T22:35:00Z,59.00,42.00
2026-02-18T22:36:00Z,59.00,42.00
2026-02-18T22:37:00Z,59.95,41.50
2026-02-18T22:38:00Z,59.00,42.00
2026-02-18T22:39:00Z,60.00,41.00
2026-02-18T22:40:00Z,60.00,41.00
2026-02-18T22:41:00Z,60.00,41.00
2026-02-18T22:42:00Z,60.00,41.00
2026-02-18T22:43:00Z,60.00,41.00
2026-02-18T22:44:00Z,60.00,41.00
2026-02-18T22:45:00Z,60.00,41.00
2026-02-18T22:46:00Z,60.00,41.00
2026-02-18T22:47:00Z,60.00,42.00
2026-02-18T22:48:00Z,59.00,42.00
2026-02-18T22:49:00Z,60.00,43.00
2026-02-18T22:50:00Z,60.00,43.00
2026-02-18T22:51:00Z,60.00,42.21
2026-02-18T22:52:00Z,60.00,42.99
2026-02-18T22:53:00Z,60.00,42.00
2026-02-18T22:54:00Z,60.00,42.05
2026-02-18T22:55:00Z,60.00,42.00
2026-02-18T22:56:00Z,59.89,42.46
2026-02-18T22:57:00Z,60.00,42.46
2026-02-18T22:58:00Z,59.86,43.00
2026-02-18T22:59:00Z,60.00,43.00
2026-02-18T23:00:00Z,60.00,43.00
2026-02-18T23:01:00Z,60.00,43.00
2026-02-18T23:02:00Z,59.74,42.92
2026-02-18T23:03:00Z,60.00,42.99
2026-02-18T23:04:00Z,60.71,43.00
2026-02-18T23:05:00Z,60.01,42.12
2026-02-18T23:06:00Z,60.00,42.96
2026-02-18T23:07:00Z,59.74,43.00
2026-02-18T23:08:00Z,58.91,43.00
2026-02-18T23:09:00Z,57.65,43.49
2026-02-18T23:10:00Z,54.69,46.09
2026-02-18T23:11:00Z,54.00,47.04
2026-02-18T23:12:00Z,52.43,49.56
2026-02-18T23:13:00Z,47.07,53.91
2026-02-18T23:14:00Z,44.01,57.67
2026-02-18T23:15:00Z,49.23,52.49
2026-02-18T23:16:00Z,51.31,48.93
2026-02-18T23:17:00Z,51.79,48.56
2026-02-18T23:18:00Z,51.96,48.87
2026-02-18T23:19:00Z,52.02,49.42
2026-02-18T23:20:00Z,50.93,50.89
2026-02-18T23:21:00Z,50.74,50.97
2026-02-18T23:22:00Z,54.77,47.98
2026-02-18T23:23:00Z,55.02,45.35
2026-02-18T23:24:00Z,62.91,39.65
2026-02-18T23:25:00Z,71.13,27.39
2026-02-18T23:26:00Z,73.98,25.81
2026-02-18T23:27:00Z,73.24,27.47
2026-02-18T23:28:00Z,73.11,28.09
2026-02-18T23:29:00Z,70.93,30.22
2026-02-18T23:30:00Z,75.71,24.56
2026-02-18T23:31:00Z,74.87,26.02
2026-02-18T23:32:00Z,72.14,28.41
2026-02-18T23:33:00Z,72.98,29.47
2026-02-18T23:34:00Z,71.28,30.44
2026-02-18T23:35:00Z,68.90,33.89
2026-02-18T23:36:00Z,72.91,27.49
2026-02-18T23:37:00Z,74.44,26.46
2026-02-18T23:38:00Z,76.11,25.07
2026-02-18T23:39:00Z,76.04,24.87
2026-02-18T23:40:00Z,79.91,22.43
2026-02-18T23:41:00Z,80.99,19.97
2026-02-18T23:42:00Z,81.46,20.20
2026-02-18T23:43:00Z,83.11,19.07
2026-02-18T23:44:00Z,77.19,23.22
2026-02-18T23:45:00Z,71.85,28.23
2026-02-18T23:46:00Z,77.89,24.72
2026-02-18T23:47:00Z,69.65,31.05
2026-02-18T23:48:00Z,65.98,33.88
2026-02-18T23:49:00Z,69.25,32.33
2026-02-18T23:50:00Z,71.58,29.03
2026-02-18T23:51:00Z,73.29,33.06
2026-02-18T23:52:00Z,73.98,26.70
2026-02-18T23:53:00Z,73.93,29.32
2026-02-18T23:54:00Z,73.58,24.84
2026-02-18T23:55:00Z,79.53,18.02
2026-02-18T23:56:00Z,84.57,15.10
2026-02-18T23:57:00Z,84.76,15.36
2026-02-18T23:58:00Z,85.61,15.78
2026-02-18T23:59:00Z,84.14,16.05
2026-02-19T00:00:00Z,82.63,18.04
2026-02-19T00:01:00Z,87.79,16.08
2026-02-19T00:02:00Z,85.49,15.99
2026-02-19T00:03:00Z,85.75,15.32
2026-02-19T00:04:00Z,86.06,14.83
2026-02-19T00:05:00Z,85.36,16.65
2026-02-19T00:06:00Z,86.87,15.44
2026-02-19T00:07:00Z,92.42,8.02
2026-02-19T00:08:00Z,91.81,10.24
2026-02-19T00:09:00Z,84.81,13.93
2026-02-19T00:10:00Z,84.60,16.24
2026-02-19T00:11:00Z,84.18,19.74
2026-02-19T00:12:00Z,83.75,16.79
2026-02-19T00:13:00Z,83.49,16.90
2026-02-19T00:14:00Z,83.47,19.44
2026-02-19T00:15:00Z,79.83,22.09
2026-02-19T00:16:00Z,85.14,24.59
2026-02-19T00:17:00Z,70.20,32.26
2026-02-19T00:18:00Z,65.80,33.88
2026-02-19T00:19:00Z,63.72,35.14
2026-02-19T00:20:00Z,62.52,37.08
2026-02-19T00:21:00Z,58.93,40.92
2026-02-19T00:22:00Z,60.18,39.36
2026-02-19T00:23:00Z,62.35,38.45
2026-02-19T00:24:00Z,61.00,39.86
2026-02-19T00:25:00Z,59.94,38.05
2026-02-19T00:26:00Z,68.96,38.09
2026-02-19T00:27:00Z,67.72,34.86
2026-02-19T00:28:00Z,67.84,35.57
2026-02-19T00:29:00Z,66.07,34.08
2026-02-19T00:30:00Z,73.88,26.87
2026-02-19T00:31:00Z,68.94,33.20
2026-02-19T00:32:00Z,68.63,32.29
2026-02-19T00:33:00Z,74.67,26.86
2026-02-19T00:34:00Z,67.49,31.24
2026-02-19T00:35:00Z,70.75,31.82
2026-02-19T00:36:00Z,70.83,27.08
2026-02-19T00:37:00Z,71.06,30.33
2026-02-19T00:38:00Z,72.75,26.46
2026-02-19T00:39:00Z,79.91,21.04
2026-02-19T00:40:00Z,86.37,14.67
2026-02-19T00:41:00Z,89.41,10.70
2026-02-19T00:42:00Z,90.15,9.97
2026-02-19T00:43:00Z,84.12,12.02
2026-02-19T00:44:00Z,82.91,15.50
2026-02-19T00:45:00Z,81.97,19.36
2026-02-19T00:46:00Z,83.93,18.25
2026-02-19T00:47:00Z,84.77,15.28
2026-02-19T00:48:00Z,88.08,11.21
2026-02-19T00:49:00Z,92.75,7.32
2026-02-19T00:50:00Z,91.98,8.32
2026-02-19T00:51:00Z,83.54,17.89
2026-02-19T00:52:00Z,87.28,13.22
2026-02-19T00:53:00Z,77.51,21.87
2026-02-19T00:54:00Z,83.11,15.74
2026-02-19T00:55:00Z,96.74,3.91
2026-02-19T00:56:00Z,99.00,1.00
2026-02-19T00:57:00Z,99.00,1.00
2026-02-19T00:58:00Z,99.00,1.00
2026-02-19T00:59:00Z,99.00,1.00
2026-02-19T01:00:00Z,99.00,1.00
2026-02-19T01:01:00Z,99.00,1.00
2026-02-19T01:02:00Z,99.00,1.00
