# event_ticker=KXATPMATCH-26FEB12DEWAW
# final_score=6-4 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Stan Wawrinka
# kalshi_date=2026-02-12
timestamp,Alex de Minaur,Stan Wawrinka
2026-02-12T06:56:00Z,90.00,12.00
2026-02-12T06:57:00Z,88.00,12.00
2026-02-12T07:07:00Z,88.00,12.00
2026-02-12T07:11:00Z,88.00,12.00
2026-02-12T07:12:00Z,88.00,12.00
2026-02-12T07:14:00Z,89.00,12.00
2026-02-12T07:19:00Z,89.00,12.00
2026-02-12T07:23:00Z,89.00,12.00
2026-02-12T07:29:00Z,89.91,12.00
2026-02-12T07:34:00Z,89.91,11.00
2026-02-12T07:35:00Z,89.91,11.00
2026-02-12T07:36:00Z,90.00,11.00
2026-02-12T07:54:00Z,90.00,11.00
2026-02-12T07:58:00Z,90.00,11.00
2026-02-12T07:59:00Z,90.00,11.00
2026-02-12T08:00:00Z,90.00,11.00
2026-02-12T10:02:00Z,90.00,12.00
2026-02-12T10:03:00Z,90.00,12.00
2026-02-12T10:04:00Z,90.00,12.00
2026-02-12T10:06:00Z,90.00,12.00
2026-02-12T10:07:00Z,90.00,12.00
2026-02-12T10:09:00Z,90.00,12.00
2026-02-12T10:14:00Z,90.00,12.00
2026-02-12T10:26:00Z,90.00,11.00
2026-02-12T10:32:00Z,90.00,10.00
2026-02-12T10:33:00Z,90.00,10.00
2026-02-12T10:43:00Z,90.00,10.00
2026-02-12T10:47:00Z,90.00,10.00
2026-02-12T10:50:00Z,90.00,10.00
2026-02-12T10:52:00Z,90.00,11.00
2026-02-12T10:56:00Z,90.00,12.00
2026-02-12T11:03:00Z,90.00,12.00
2026-02-12T11:07:00Z,90.00,12.00
2026-02-12T11:13:00Z,90.00,12.00
2026-02-12T11:19:00Z,90.00,12.00
2026-02-12T11:30:00Z,90.00,12.00
2026-02-12T11:32:00Z,90.00,12.00
2026-02-12T11:35:00Z,90.00,12.00
2026-02-12T11:36:00Z,90.00,12.00
2026-02-12T11:37:00Z,90.00,12.00
2026-02-12T11:38:00Z,90.00,12.00
2026-02-12T11:41:00Z,90.00,12.00
2026-02-12T11:44:00Z,90.00,11.00
2026-02-12T11:47:00Z,90.00,11.00
2026-02-12T11:49:00Z,90.00,11.48
2026-02-12T11:52:00Z,90.00,11.48
2026-02-12T11:57:00Z,90.00,12.00
2026-02-12T11:58:00Z,90.00,12.00
2026-02-12T12:12:00Z,90.00,12.00
2026-02-12T12:13:00Z,90.00,12.00
2026-02-12T12:14:00Z,90.00,12.00
2026-02-12T12:15:00Z,90.00,11.00
2026-02-12T12:18:00Z,90.00,11.00
2026-02-12T12:22:00Z,90.00,11.00
2026-02-12T12:23:00Z,90.00,11.00
2026-02-12T12:24:00Z,90.00,11.00
2026-02-12T12:26:00Z,90.00,11.00
2026-02-12T12:32:00Z,90.00,11.00
2026-02-12T12:33:00Z,90.00,11.00
2026-02-12T12:35:00Z,90.00,11.00
2026-02-12T12:39:00Z,90.00,11.00
2026-02-12T12:41:00Z,90.00,11.00
2026-02-12T12:42:00Z,90.00,11.00
2026-02-12T12:43:00Z,90.00,11.00
2026-02-12T12:44:00Z,90.00,10.00
2026-02-12T12:50:00Z,90.00,11.00
2026-02-12T12:51:00Z,89.01,11.00
2026-02-12T12:52:00Z,89.01,11.00
2026-02-12T12:54:00Z,90.00,11.00
2026-02-12T12:58:00Z,90.00,11.00
2026-02-12T13:01:00Z,90.00,11.00
2026-02-12T13:02:00Z,90.00,11.00
2026-02-12T13:03:00Z,90.00,11.00
2026-02-12T13:06:00Z,90.00,12.00
2026-02-12T13:07:00Z,90.00,12.00
2026-02-12T13:08:00Z,90.00,12.00
2026-02-12T13:09:00Z,90.00,12.00
2026-02-12T13:12:00Z,90.00,12.00
2026-02-12T13:13:00Z,90.00,12.00
2026-02-12T13:17:00Z,89.72,12.00
2026-02-12T13:19:00Z,90.00,12.00
2026-02-12T13:21:00Z,90.00,12.00
2026-02-12T13:22:00Z,90.00,12.00
2026-02-12T13:23:00Z,90.00,12.00
2026-02-12T13:24:00Z,90.00,12.00
2026-02-12T13:26:00Z,90.00,12.00
2026-02-12T13:27:00Z,90.00,12.00
2026-02-12T13:28:00Z,90.00,11.00
2026-02-12T13:29:00Z,90.00,11.00
2026-02-12T13:30:00Z,90.00,11.00
2026-02-12T13:31:00Z,90.00,11.00
2026-02-12T13:32:00Z,90.00,11.00
2026-02-12T13:33:00Z,90.00,11.00
2026-02-12T13:34:00Z,90.00,11.00
2026-02-12T13:36:00Z,90.00,11.00
2026-02-12T13:39:00Z,90.00,11.00
2026-02-12T13:40:00Z,90.00,11.00
2026-02-12T13:43:00Z,90.00,11.00
2026-02-12T13:45:00Z,90.00,10.00
2026-02-12T13:46:00Z,90.00,10.00
2026-02-12T13:47:00Z,90.00,11.00
2026-02-12T13:48:00Z,90.00,10.93
2026-02-12T13:49:00Z,90.00,11.00
2026-02-12T13:50:00Z,90.00,11.00
2026-02-12T13:51:00Z,90.00,11.00
2026-02-12T13:55:00Z,90.00,10.06
2026-02-12T13:56:00Z,90.00,11.00
2026-02-12T13:57:00Z,90.00,9.39
2026-02-12T13:58:00Z,90.00,9.39
2026-02-12T13:59:00Z,90.00,9.39
2026-02-12T14:00:00Z,90.00,9.39
2026-02-12T14:01:00Z,90.00,11.00
2026-02-12T14:02:00Z,90.00,11.00
2026-02-12T14:03:00Z,89.00,11.00
2026-02-12T14:04:00Z,89.00,11.00
2026-02-12T14:05:00Z,89.00,11.00
2026-02-12T14:06:00Z,89.00,11.00
2026-02-12T14:08:00Z,89.00,11.00
2026-02-12T14:09:00Z,89.00,11.00
2026-02-12T14:10:00Z,89.00,11.00
2026-02-12T14:11:00Z,89.00,11.00
2026-02-12T14:12:00Z,90.00,11.00
2026-02-12T14:13:00Z,90.00,11.00
2026-02-12T14:14:00Z,90.00,11.00
2026-02-12T14:15:00Z,90.00,11.00
2026-02-12T14:16:00Z,90.00,11.00
2026-02-12T14:17:00Z,90.00,11.00
2026-02-12T14:18:00Z,90.00,11.00
2026-02-12T14:20:00Z,90.00,11.00
2026-02-12T14:21:00Z,90.00,11.00
2026-02-12T14:22:00Z,90.00,11.00
2026-02-12T14:23:00Z,90.00,11.00
2026-02-12T14:24:00Z,90.00,11.00
2026-02-12T14:25:00Z,90.00,11.00
2026-02-12T14:26:00Z,89.00,11.00
2026-02-12T14:28:00Z,89.00,11.00
2026-02-12T14:29:00Z,90.00,11.00
2026-02-12T14:30:00Z,90.00,10.00
2026-02-12T14:31:00Z,90.00,11.00
2026-02-12T14:32:00Z,90.00,11.00
2026-02-12T14:33:00Z,90.00,11.00
2026-02-12T14:34:00Z,89.01,11.00
2026-02-12T14:35:00Z,89.01,11.00
2026-02-12T14:36:00Z,90.00,11.00
2026-02-12T14:37:00Z,90.00,11.00
2026-02-12T14:38:00Z,90.00,11.00
2026-02-12T14:39:00Z,90.00,11.00
2026-02-12T14:40:00Z,90.00,11.00
2026-02-12T14:41:00Z,90.00,11.00
2026-02-12T14:42:00Z,90.00,11.00
2026-02-12T14:43:00Z,90.00,11.00
2026-02-12T14:46:00Z,90.00,11.00
2026-02-12T14:47:00Z,90.00,11.00
2026-02-12T14:48:00Z,90.00,11.00
2026-02-12T14:50:00Z,90.00,11.00
2026-02-12T14:51:00Z,90.00,11.00
2026-02-12T14:52:00Z,90.00,11.00
2026-02-12T14:53:00Z,90.00,11.00
2026-02-12T14:55:00Z,90.00,11.00
2026-02-12T14:57:00Z,91.00,11.00
2026-02-12T14:58:00Z,90.00,11.00
2026-02-12T14:59:00Z,90.00,10.95
2026-02-12T15:00:00Z,89.97,11.00
2026-02-12T15:01:00Z,90.00,11.00
2026-02-12T15:02:00Z,90.00,11.00
2026-02-12T15:03:00Z,89.06,11.00
2026-02-12T15:04:00Z,89.06,11.00
2026-02-12T15:05:00Z,90.00,11.00
2026-02-12T15:06:00Z,90.00,11.00
2026-02-12T15:07:00Z,90.00,11.00
2026-02-12T15:08:00Z,90.00,11.00
2026-02-12T15:09:00Z,90.00,11.00
2026-02-12T15:10:00Z,90.00,11.00
2026-02-12T15:11:00Z,90.00,11.00
2026-02-12T15:12:00Z,90.88,11.00
2026-02-12T15:13:00Z,90.88,11.00
2026-02-12T15:14:00Z,91.00,11.00
2026-02-12T15:15:00Z,91.00,11.00
2026-02-12T15:16:00Z,91.00,11.00
2026-02-12T15:17:00Z,91.00,11.00
2026-02-12T15:18:00Z,90.00,11.00
2026-02-12T15:19:00Z,92.00,11.00
2026-02-12T15:20:00Z,91.99,11.44
2026-02-12T15:21:00Z,89.89,11.32
2026-02-12T15:22:00Z,91.00,11.48
2026-02-12T15:23:00Z,92.62,9.58
2026-02-12T15:24:00Z,89.09,10.57
2026-02-12T15:25:00Z,87.98,14.01
2026-02-12T15:26:00Z,88.00,13.98
2026-02-12T15:27:00Z,87.69,15.22
2026-02-12T15:28:00Z,88.97,13.57
2026-02-12T15:29:00Z,89.88,11.68
2026-02-12T15:30:00Z,88.19,13.76
2026-02-12T15:31:00Z,88.76,13.38
2026-02-12T15:32:00Z,87.59,14.23
2026-02-12T15:33:00Z,92.22,7.16
2026-02-12T15:34:00Z,94.17,5.73
2026-02-12T15:35:00Z,95.02,6.79
2026-02-12T15:36:00Z,96.00,5.26
2026-02-12T15:37:00Z,96.00,5.10
2026-02-12T15:38:00Z,96.98,5.12
2026-02-12T15:39:00Z,95.54,6.24
2026-02-12T15:40:00Z,95.22,5.98
2026-02-12T15:41:00Z,95.00,6.70
2026-02-12T15:42:00Z,94.11,6.29
2026-02-12T15:43:00Z,96.00,6.03
2026-02-12T15:44:00Z,96.00,5.50
2026-02-12T15:45:00Z,95.00,5.99
2026-02-12T15:46:00Z,94.86,6.08
2026-02-12T15:47:00Z,95.17,6.08
2026-02-12T15:48:00Z,95.00,6.07
2026-02-12T15:49:00Z,94.00,6.30
2026-02-12T15:50:00Z,88.10,11.22
2026-02-12T15:51:00Z,84.93,15.69
2026-02-12T15:52:00Z,85.53,13.45
2026-02-12T15:53:00Z,88.98,13.64
2026-02-12T15:54:00Z,84.94,16.23
2026-02-12T15:55:00Z,87.48,16.80
2026-02-12T15:56:00Z,89.99,12.86
2026-02-12T15:57:00Z,92.84,8.20
2026-02-12T15:58:00Z,93.13,6.89
2026-02-12T15:59:00Z,95.00,6.42
2026-02-12T16:00:00Z,95.95,5.67
2026-02-12T16:01:00Z,96.00,4.89
2026-02-12T16:02:00Z,96.00,5.00
2026-02-12T16:03:00Z,95.96,5.00
2026-02-12T16:04:00Z,95.64,4.98
2026-02-12T16:05:00Z,94.56,6.48
2026-02-12T16:06:00Z,95.09,6.95
2026-02-12T16:07:00Z,94.95,6.94
2026-02-12T16:08:00Z,94.97,6.36
2026-02-12T16:09:00Z,93.51,5.90
2026-02-12T16:10:00Z,95.00,6.97
2026-02-12T16:11:00Z,96.00,5.24
2026-02-12T16:12:00Z,97.00,4.87
2026-02-12T16:13:00Z,97.75,2.77
2026-02-12T16:14:00Z,97.91,2.49
2026-02-12T16:15:00Z,98.80,2.65
2026-02-12T16:16:00Z,98.00,2.61
2026-02-12T16:17:00Z,98.02,2.85
2026-02-12T16:18:00Z,98.02,2.58
2026-02-12T16:19:00Z,97.01,2.07
2026-02-12T16:20:00Z,99.00,3.00
2026-02-12T16:21:00Z,99.00,1.09
2026-02-12T16:22:00Z,99.00,1.00
2026-02-12T16:23:00Z,99.00,1.00
2026-02-12T16:24:00Z,99.00,1.00
2026-02-12T16:25:00Z,99.00,1.00
2026-02-12T16:26:00Z,99.00,1.00
2026-02-12T16:27:00Z,99.00,1.00
2026-02-12T16:28:00Z,99.00,1.00
2026-02-12T16:29:00Z,99.00,1.00
2026-02-12T16:30:00Z,99.00,1.00
2026-02-12T16:31:00Z,99.00,1.00
