# event_ticker=KXATPMATCH-26MAR20BUBBER
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Matteo Berrettini
# fav_player=Alexander Bublik
# dog_player=Matteo Berrettini
# kalshi_date=2026-03-20
timestamp,Alexander Bublik,Matteo Berrettini
2026-03-20T16:51:00Z,62.00,40.00
2026-03-20T16:55:00Z,62.00,40.00
2026-03-20T16:57:00Z,61.00,40.00
2026-03-20T17:07:00Z,62.00,40.00
2026-03-20T17:10:00Z,62.00,40.00
2026-03-20T17:11:00Z,61.00,40.00
2026-03-20T17:12:00Z,62.00,40.00
2026-03-20T17:14:00Z,62.00,40.00
2026-03-20T17:20:00Z,62.00,41.00
2026-03-20T17:22:00Z,61.00,41.00
2026-03-20T17:23:00Z,61.00,41.00
2026-03-20T17:26:00Z,61.00,41.00
2026-03-20T17:32:00Z,61.00,40.00
2026-03-20T17:35:00Z,61.00,40.00
2026-03-20T17:37:00Z,61.00,40.00
2026-03-20T17:44:00Z,61.00,40.00
2026-03-20T17:58:00Z,61.00,40.00
2026-03-20T18:02:00Z,61.00,40.00
2026-03-20T18:03:00Z,61.00,40.00
2026-03-20T18:05:00Z,61.00,40.00
2026-03-20T18:08:00Z,61.00,40.00
2026-03-20T18:11:00Z,61.00,40.00
2026-03-20T18:20:00Z,61.00,40.00
2026-03-20T18:29:00Z,61.00,39.12
2026-03-20T18:30:00Z,61.00,41.00
2026-03-20T18:37:00Z,61.00,41.00
2026-03-20T18:39:00Z,61.00,41.00
2026-03-20T18:45:00Z,61.00,41.00
2026-03-20T18:46:00Z,61.00,41.00
2026-03-20T18:49:00Z,61.00,41.00
2026-03-20T18:50:00Z,61.00,41.00
2026-03-20T18:51:00Z,61.00,41.00
2026-03-20T18:54:00Z,61.00,41.00
2026-03-20T19:05:00Z,61.00,41.00
2026-03-20T19:08:00Z,61.00,40.00
2026-03-20T19:10:00Z,61.00,39.00
2026-03-20T19:11:00Z,61.00,39.00
2026-03-20T19:12:00Z,60.00,39.00
2026-03-20T19:14:00Z,61.00,39.00
2026-03-20T19:24:00Z,61.00,40.00
2026-03-20T19:25:00Z,61.00,40.00
2026-03-20T19:26:00Z,61.00,40.00
2026-03-20T19:32:00Z,61.00,40.00
2026-03-20T19:33:00Z,61.00,40.00
2026-03-20T19:37:00Z,61.00,40.00
2026-03-20T19:43:00Z,61.00,40.00
2026-03-20T19:44:00Z,61.00,40.00
2026-03-20T19:46:00Z,61.00,40.00
2026-03-20T19:48:00Z,61.00,40.00
2026-03-20T19:50:00Z,61.00,40.00
2026-03-20T19:52:00Z,61.00,40.00
2026-03-20T19:54:00Z,61.00,40.00
2026-03-20T19:56:00Z,61.00,40.00
2026-03-20T20:00:00Z,61.00,40.00
2026-03-20T20:02:00Z,61.00,40.00
2026-03-20T20:05:00Z,60.00,40.00
2026-03-20T20:06:00Z,61.00,40.00
2026-03-20T20:07:00Z,61.00,40.00
2026-03-20T20:09:00Z,62.00,40.00
2026-03-20T20:10:00Z,62.00,40.00
2026-03-20T20:11:00Z,62.00,40.00
2026-03-20T20:12:00Z,60.00,40.00
2026-03-20T20:13:00Z,62.00,40.00
2026-03-20T20:26:00Z,62.00,40.00
2026-03-20T20:28:00Z,62.00,40.00
2026-03-20T20:36:00Z,62.00,40.00
2026-03-20T20:39:00Z,62.00,40.00
2026-03-20T20:41:00Z,62.00,40.00
2026-03-20T20:42:00Z,62.00,40.22
2026-03-20T20:44:00Z,62.00,41.00
2026-03-20T20:48:00Z,61.00,41.00
2026-03-20T20:50:00Z,61.00,41.00
2026-03-20T20:53:00Z,61.00,41.00
2026-03-20T20:57:00Z,61.00,41.00
2026-03-20T20:59:00Z,61.00,41.00
2026-03-20T21:00:00Z,61.00,41.00
2026-03-20T21:03:00Z,61.00,41.00
2026-03-20T21:05:00Z,61.00,41.00
2026-03-20T21:06:00Z,61.00,41.00
2026-03-20T21:07:00Z,61.00,41.00
2026-03-20T21:12:00Z,61.00,41.00
2026-03-20T21:13:00Z,61.00,41.00
2026-03-20T21:14:00Z,61.00,41.00
2026-03-20T21:15:00Z,61.00,41.00
2026-03-20T21:17:00Z,61.00,41.00
2026-03-20T21:19:00Z,61.00,41.00
2026-03-20T21:23:00Z,62.00,41.00
2026-03-20T21:25:00Z,62.00,41.00
2026-03-20T21:26:00Z,62.00,41.00
2026-03-20T21:30:00Z,60.00,41.00
2026-03-20T21:31:00Z,61.00,41.00
2026-03-20T21:34:00Z,61.00,41.00
2026-03-20T21:35:00Z,61.00,41.00
2026-03-20T21:36:00Z,61.31,41.00
2026-03-20T21:37:00Z,61.43,41.00
2026-03-20T21:38:00Z,61.00,41.00
2026-03-20T21:39:00Z,61.00,41.00
2026-03-20T21:40:00Z,61.00,41.00
2026-03-20T21:41:00Z,62.00,41.00
2026-03-20T21:42:00Z,61.00,41.00
2026-03-20T21:44:00Z,61.00,41.00
2026-03-20T21:45:00Z,60.00,41.00
2026-03-20T21:46:00Z,61.00,41.00
2026-03-20T21:48:00Z,61.00,41.00
2026-03-20T21:50:00Z,61.00,41.00
2026-03-20T21:54:00Z,61.00,41.00
2026-03-20T21:55:00Z,61.00,40.00
2026-03-20T21:56:00Z,60.00,40.00
2026-03-20T22:02:00Z,61.00,40.00
2026-03-20T22:03:00Z,61.00,40.00
2026-03-20T22:08:00Z,61.03,40.00
2026-03-20T22:09:00Z,61.00,40.00
2026-03-20T22:11:00Z,61.00,40.00
2026-03-20T22:12:00Z,62.00,40.00
2026-03-20T22:13:00Z,62.00,40.00
2026-03-20T22:14:00Z,62.00,40.00
2026-03-20T22:15:00Z,62.00,40.00
2026-03-20T22:16:00Z,62.00,40.00
2026-03-20T22:18:00Z,62.00,40.00
2026-03-20T22:20:00Z,62.00,39.20
2026-03-20T22:21:00Z,61.98,39.20
2026-03-20T22:22:00Z,61.00,40.00
2026-03-20T22:23:00Z,61.00,40.00
2026-03-20T22:24:00Z,61.00,40.00
2026-03-20T22:25:00Z,61.00,39.00
2026-03-20T22:26:00Z,59.87,40.06
2026-03-20T22:27:00Z,53.55,49.09
2026-03-20T22:28:00Z,42.17,58.32
2026-03-20T22:29:00Z,39.72,61.92
2026-03-20T22:30:00Z,38.29,63.38
2026-03-20T22:31:00Z,37.52,63.00
2026-03-20T22:32:00Z,38.14,63.00
2026-03-20T22:33:00Z,36.84,64.00
2026-03-20T22:34:00Z,37.80,62.33
2026-03-20T22:35:00Z,31.94,69.78
2026-03-20T22:36:00Z,38.15,63.00
2026-03-20T22:37:00Z,37.84,64.00
2026-03-20T22:38:00Z,37.68,64.68
2026-03-20T22:39:00Z,34.67,67.62
2026-03-20T22:40:00Z,34.99,66.99
2026-03-20T22:41:00Z,32.42,66.72
2026-03-20T22:42:00Z,34.77,66.72
2026-03-20T22:43:00Z,35.00,66.72
2026-03-20T22:44:00Z,34.67,65.81
2026-03-20T22:45:00Z,40.38,64.61
2026-03-20T22:46:00Z,41.98,60.61
2026-03-20T22:47:00Z,43.09,53.86
2026-03-20T22:48:00Z,36.78,61.65
2026-03-20T22:49:00Z,39.02,61.44
2026-03-20T22:50:00Z,45.38,62.41
2026-03-20T22:51:00Z,46.85,56.74
2026-03-20T22:52:00Z,46.26,57.98
2026-03-20T22:53:00Z,50.02,56.51
2026-03-20T22:54:00Z,41.48,58.69
2026-03-20T22:55:00Z,39.26,61.04
2026-03-20T22:56:00Z,35.63,65.00
2026-03-20T22:57:00Z,39.78,65.00
2026-03-20T22:58:00Z,40.00,62.00
2026-03-20T22:59:00Z,39.12,62.00
2026-03-20T23:00:00Z,35.79,64.64
2026-03-20T23:01:00Z,38.50,64.88
2026-03-20T23:02:00Z,39.83,63.98
2026-03-20T23:03:00Z,41.60,58.60
2026-03-20T23:04:00Z,40.78,60.96
2026-03-20T23:05:00Z,39.06,60.96
2026-03-20T23:06:00Z,38.94,63.15
2026-03-20T23:07:00Z,40.97,59.94
2026-03-20T23:08:00Z,40.85,61.00
2026-03-20T23:09:00Z,36.97,65.15
2026-03-20T23:10:00Z,39.46,62.64
2026-03-20T23:11:00Z,39.47,60.16
2026-03-20T23:12:00Z,37.26,63.65
2026-03-20T23:13:00Z,37.00,64.63
2026-03-20T23:14:00Z,37.03,65.00
2026-03-20T23:15:00Z,40.77,61.39
2026-03-20T23:16:00Z,43.07,59.42
2026-03-20T23:17:00Z,45.87,59.40
2026-03-20T23:18:00Z,41.74,59.92
2026-03-20T23:19:00Z,39.72,58.92
2026-03-20T23:20:00Z,38.85,61.54
2026-03-20T23:21:00Z,34.59,66.65
2026-03-20T23:22:00Z,30.34,68.36
2026-03-20T23:23:00Z,28.72,69.56
2026-03-20T23:24:00Z,34.84,65.42
2026-03-20T23:25:00Z,28.65,70.54
2026-03-20T23:26:00Z,33.87,67.89
2026-03-20T23:27:00Z,17.38,84.79
2026-03-20T23:28:00Z,11.96,88.87
2026-03-20T23:29:00Z,11.92,88.78
2026-03-20T23:30:00Z,13.28,88.58
2026-03-20T23:31:00Z,13.08,91.29
2026-03-20T23:32:00Z,10.01,90.51
2026-03-20T23:33:00Z,11.07,90.15
2026-03-20T23:34:00Z,10.56,90.27
2026-03-20T23:35:00Z,10.39,90.44
2026-03-20T23:36:00Z,10.98,89.67
2026-03-20T23:37:00Z,16.93,82.97
2026-03-20T23:38:00Z,17.63,84.83
2026-03-20T23:39:00Z,14.94,86.95
2026-03-20T23:40:00Z,17.29,83.80
2026-03-20T23:41:00Z,9.60,91.80
2026-03-20T23:42:00Z,7.26,93.84
2026-03-20T23:43:00Z,8.11,92.84
2026-03-20T23:44:00Z,8.17,91.56
2026-03-20T23:45:00Z,7.99,92.98
2026-03-20T23:46:00Z,7.84,93.12
2026-03-20T23:47:00Z,5.70,94.82
2026-03-20T23:48:00Z,2.79,96.04
2026-03-20T23:49:00Z,4.80,95.69
2026-03-20T23:50:00Z,4.57,96.06
2026-03-20T23:51:00Z,4.14,96.00
2026-03-20T23:52:00Z,5.58,96.33
2026-03-20T23:53:00Z,1.85,98.78
2026-03-20T23:54:00Z,1.00,99.00
2026-03-20T23:55:00Z,1.00,99.00
2026-03-20T23:56:00Z,1.00,99.00
