# event_ticker=KXATPMATCH-26MAY09TIABUS
# final_score=6-7(5) 6-3 6-2
# score_resolution=7-6 3-6 2-6
# match_winner=Frances Tiafoe
# fav_player=Ignacio Buse
# dog_player=Frances Tiafoe
# kalshi_date=2026-05-09
timestamp,Frances Tiafoe,Ignacio Buse
2026-05-09T08:09:00Z,40.00,61.00
2026-05-09T08:17:00Z,40.46,61.00
2026-05-09T08:18:00Z,41.00,61.00
2026-05-09T08:22:00Z,41.00,61.00
2026-05-09T08:32:00Z,41.00,61.00
2026-05-09T08:38:00Z,41.00,61.00
2026-05-09T08:42:00Z,41.00,61.00
2026-05-09T08:43:00Z,41.00,61.00
2026-05-09T08:44:00Z,41.00,61.00
2026-05-09T08:57:00Z,41.00,61.00
2026-05-09T09:01:00Z,41.00,61.00
2026-05-09T09:12:00Z,41.00,61.00
2026-05-09T09:13:00Z,41.00,61.00
2026-05-09T09:20:00Z,41.00,61.00
2026-05-09T09:24:00Z,41.00,61.00
2026-05-09T09:25:00Z,41.00,61.00
2026-05-09T09:26:00Z,41.00,61.00
2026-05-09T09:28:00Z,41.00,61.00
2026-05-09T09:30:00Z,41.00,61.00
2026-05-09T09:31:00Z,41.00,61.00
2026-05-09T09:32:00Z,41.00,61.00
2026-05-09T09:33:00Z,41.00,61.00
2026-05-09T09:51:00Z,41.00,61.00
2026-05-09T10:00:00Z,41.00,61.00
2026-05-09T10:05:00Z,41.00,61.00
2026-05-09T10:11:00Z,41.00,61.00
2026-05-09T10:15:00Z,41.00,61.00
2026-05-09T10:17:00Z,41.00,61.00
2026-05-09T10:20:00Z,41.00,61.00
2026-05-09T10:23:00Z,41.00,61.00
2026-05-09T10:28:00Z,41.00,61.00
2026-05-09T10:33:00Z,41.00,61.00
2026-05-09T10:34:00Z,41.00,61.00
2026-05-09T10:39:00Z,41.00,61.00
2026-05-09T10:40:00Z,41.00,61.00
2026-05-09T10:41:00Z,41.00,61.00
2026-05-09T10:43:00Z,41.00,61.00
2026-05-09T10:44:00Z,41.00,61.00
2026-05-09T10:45:00Z,41.00,60.00
2026-05-09T10:46:00Z,41.51,60.00
2026-05-09T10:49:00Z,41.51,59.00
2026-05-09T10:50:00Z,41.20,59.00
2026-05-09T10:51:00Z,42.00,59.00
2026-05-09T10:52:00Z,42.00,59.00
2026-05-09T10:54:00Z,42.00,58.00
2026-05-09T10:55:00Z,42.00,58.00
2026-05-09T10:56:00Z,42.00,58.00
2026-05-09T10:57:00Z,42.00,58.00
2026-05-09T11:06:00Z,42.00,58.00
2026-05-09T11:07:00Z,43.00,58.00
2026-05-09T11:08:00Z,41.88,59.00
2026-05-09T11:09:00Z,41.88,59.00
2026-05-09T11:13:00Z,41.88,59.00
2026-05-09T11:14:00Z,42.00,59.00
2026-05-09T11:15:00Z,42.00,59.00
2026-05-09T11:16:00Z,42.00,59.00
2026-05-09T11:21:00Z,42.00,59.00
2026-05-09T11:23:00Z,42.00,59.00
2026-05-09T11:24:00Z,42.00,59.00
2026-05-09T11:26:00Z,43.00,59.00
2026-05-09T11:29:00Z,43.00,59.00
2026-05-09T11:34:00Z,43.00,59.00
2026-05-09T11:36:00Z,43.00,59.00
2026-05-09T11:39:00Z,43.00,59.00
2026-05-09T11:40:00Z,43.00,59.00
2026-05-09T11:42:00Z,43.00,58.00
2026-05-09T11:45:00Z,43.00,58.00
2026-05-09T11:47:00Z,43.00,59.00
2026-05-09T11:48:00Z,43.00,59.00
2026-05-09T11:57:00Z,43.00,59.00
2026-05-09T11:58:00Z,43.00,59.00
2026-05-09T12:04:00Z,43.00,59.00
2026-05-09T12:06:00Z,43.00,59.00
2026-05-09T12:07:00Z,43.00,59.00
2026-05-09T12:09:00Z,43.00,59.00
2026-05-09T12:14:00Z,43.00,59.00
2026-05-09T12:15:00Z,43.00,59.00
2026-05-09T12:16:00Z,43.00,59.00
2026-05-09T12:17:00Z,43.00,59.00
2026-05-09T12:18:00Z,43.00,59.00
2026-05-09T12:19:00Z,43.00,59.00
2026-05-09T12:20:00Z,43.00,59.00
2026-05-09T12:21:00Z,43.00,59.00
2026-05-09T12:24:00Z,42.00,59.00
2026-05-09T12:25:00Z,42.00,59.00
2026-05-09T12:26:00Z,42.00,59.00
2026-05-09T12:28:00Z,42.00,59.00
2026-05-09T12:32:00Z,42.00,59.00
2026-05-09T12:33:00Z,42.00,59.00
2026-05-09T12:35:00Z,42.00,59.00
2026-05-09T12:36:00Z,42.00,59.00
2026-05-09T12:37:00Z,42.00,59.00
2026-05-09T12:38:00Z,42.00,59.00
2026-05-09T12:39:00Z,42.00,59.00
2026-05-09T12:40:00Z,42.00,59.00
2026-05-09T12:46:00Z,42.00,59.00
2026-05-09T12:47:00Z,42.00,59.00
2026-05-09T12:48:00Z,42.00,59.00
2026-05-09T12:49:00Z,42.00,59.00
2026-05-09T12:53:00Z,42.00,59.00
2026-05-09T12:55:00Z,42.00,59.00
2026-05-09T12:56:00Z,42.00,58.00
2026-05-09T12:59:00Z,42.00,59.00
2026-05-09T13:00:00Z,42.00,59.00
2026-05-09T13:02:00Z,42.00,59.00
2026-05-09T13:03:00Z,42.00,59.00
2026-05-09T13:04:00Z,42.00,59.00
2026-05-09T13:05:00Z,42.00,59.00
2026-05-09T13:06:00Z,42.00,58.00
2026-05-09T13:10:00Z,42.00,59.00
2026-05-09T13:17:00Z,42.00,59.00
2026-05-09T13:23:00Z,42.00,59.00
2026-05-09T13:26:00Z,42.00,59.00
2026-05-09T13:27:00Z,42.00,59.00
2026-05-09T13:29:00Z,42.00,59.00
2026-05-09T13:30:00Z,42.00,59.00
2026-05-09T13:33:00Z,42.00,59.00
2026-05-09T13:34:00Z,42.00,59.00
2026-05-09T13:35:00Z,42.00,59.00
2026-05-09T13:38:00Z,42.00,59.00
2026-05-09T13:39:00Z,41.00,59.00
2026-05-09T13:42:00Z,43.00,59.00
2026-05-09T13:45:00Z,43.00,59.00
2026-05-09T13:46:00Z,43.00,59.00
2026-05-09T13:47:00Z,43.00,59.00
2026-05-09T13:48:00Z,43.00,59.00
2026-05-09T13:51:00Z,43.00,59.00
2026-05-09T13:52:00Z,43.00,59.00
2026-05-09T13:54:00Z,43.00,59.00
2026-05-09T13:55:00Z,43.00,59.00
2026-05-09T13:57:00Z,42.22,59.00
2026-05-09T13:58:00Z,43.00,59.00
2026-05-09T13:59:00Z,43.00,59.00
2026-05-09T14:01:00Z,43.00,59.00
2026-05-09T14:02:00Z,43.00,59.00
2026-05-09T14:05:00Z,42.91,59.00
2026-05-09T14:06:00Z,43.00,59.00
2026-05-09T14:07:00Z,43.00,59.00
2026-05-09T14:09:00Z,43.00,59.00
2026-05-09T14:10:00Z,41.07,58.59
2026-05-09T14:12:00Z,41.07,58.00
2026-05-09T14:13:00Z,43.00,58.00
2026-05-09T14:14:00Z,43.00,59.00
2026-05-09T14:15:00Z,43.00,59.00
2026-05-09T14:16:00Z,43.00,59.00
2026-05-09T14:18:00Z,43.00,59.00
2026-05-09T14:20:00Z,42.00,59.00
2026-05-09T14:21:00Z,42.31,59.00
2026-05-09T14:22:00Z,42.31,59.00
2026-05-09T14:23:00Z,42.31,59.00
2026-05-09T14:25:00Z,42.31,59.00
2026-05-09T14:26:00Z,42.00,59.00
2026-05-09T14:28:00Z,42.00,59.00
2026-05-09T14:29:00Z,42.00,59.00
2026-05-09T14:30:00Z,42.00,59.00
2026-05-09T14:31:00Z,42.00,59.00
2026-05-09T14:32:00Z,42.00,59.00
2026-05-09T14:33:00Z,42.00,59.00
2026-05-09T14:34:00Z,43.00,59.00
2026-05-09T14:35:00Z,43.00,59.00
2026-05-09T14:36:00Z,43.00,59.00
2026-05-09T14:37:00Z,43.00,59.00
2026-05-09T14:38:00Z,43.00,59.00
2026-05-09T14:39:00Z,41.81,59.00
2026-05-09T14:40:00Z,43.00,59.00
2026-05-09T14:41:00Z,43.00,59.00
2026-05-09T14:42:00Z,42.00,59.00
2026-05-09T14:43:00Z,41.00,59.00
2026-05-09T14:44:00Z,41.00,59.42
2026-05-09T14:45:00Z,42.00,60.00
2026-05-09T14:46:00Z,42.00,60.00
2026-05-09T14:47:00Z,42.00,59.96
2026-05-09T14:48:00Z,42.00,58.00
2026-05-09T14:49:00Z,42.00,58.00
2026-05-09T14:51:00Z,42.00,59.00
2026-05-09T14:52:00Z,42.00,59.00
2026-05-09T14:53:00Z,42.00,59.00
2026-05-09T14:54:00Z,42.00,59.00
2026-05-09T14:55:00Z,42.00,59.00
2026-05-09T14:56:00Z,42.00,59.00
2026-05-09T14:57:00Z,42.00,59.00
2026-05-09T14:58:00Z,42.00,58.67
2026-05-09T15:00:00Z,42.00,59.00
2026-05-09T15:01:00Z,42.00,59.00
2026-05-09T15:02:00Z,42.00,59.00
2026-05-09T15:03:00Z,42.00,59.00
2026-05-09T15:05:00Z,42.00,59.00
2026-05-09T15:06:00Z,42.00,58.01
2026-05-09T15:07:00Z,42.00,59.00
2026-05-09T15:08:00Z,42.00,59.00
2026-05-09T15:09:00Z,42.00,59.00
2026-05-09T15:10:00Z,42.00,58.00
2026-05-09T15:11:00Z,42.00,59.00
2026-05-09T15:12:00Z,42.00,59.00
2026-05-09T15:13:00Z,42.00,59.00
2026-05-09T15:14:00Z,42.00,59.00
2026-05-09T15:15:00Z,42.00,59.00
2026-05-09T15:16:00Z,42.00,59.00
2026-05-09T15:17:00Z,42.00,59.00
2026-05-09T15:18:00Z,42.00,59.30
2026-05-09T15:19:00Z,42.00,60.00
2026-05-09T15:20:00Z,42.00,60.00
2026-05-09T15:21:00Z,41.01,60.00
2026-05-09T15:22:00Z,42.00,60.00
2026-05-09T15:23:00Z,41.96,60.00
2026-05-09T15:24:00Z,41.93,60.00
2026-05-09T15:25:00Z,42.00,60.00
2026-05-09T15:26:00Z,42.00,59.16
2026-05-09T15:27:00Z,42.00,60.00
2026-05-09T15:28:00Z,42.00,60.00
2026-05-09T15:29:00Z,42.00,60.00
2026-05-09T15:30:00Z,42.00,60.00
2026-05-09T15:31:00Z,42.00,59.00
2026-05-09T15:32:00Z,42.00,59.00
2026-05-09T15:33:00Z,42.00,59.00
2026-05-09T15:34:00Z,42.00,59.50
2026-05-09T15:35:00Z,42.00,59.50
2026-05-09T15:36:00Z,42.00,59.50
2026-05-09T15:37:00Z,42.01,59.50
2026-05-09T15:38:00Z,43.00,60.00
2026-05-09T15:39:00Z,43.00,60.00
2026-05-09T15:40:00Z,42.41,60.00
2026-05-09T15:41:00Z,42.00,60.00
2026-05-09T15:42:00Z,42.00,60.00
2026-05-09T15:43:00Z,42.00,60.00
2026-05-09T15:44:00Z,41.78,60.00
2026-05-09T15:45:00Z,42.06,60.00
2026-05-09T15:46:00Z,43.00,59.01
2026-05-09T15:47:00Z,42.95,59.01
2026-05-09T15:48:00Z,42.95,59.00
2026-05-09T15:49:00Z,43.00,59.00
2026-05-09T15:50:00Z,43.00,59.00
2026-05-09T15:51:00Z,43.00,59.00
2026-05-09T15:52:00Z,43.00,59.00
2026-05-09T15:53:00Z,43.00,59.00
2026-05-09T15:54:00Z,43.00,59.00
2026-05-09T15:55:00Z,42.51,59.00
2026-05-09T15:56:00Z,43.00,59.00
2026-05-09T15:57:00Z,43.00,59.00
2026-05-09T15:58:00Z,43.00,59.00
2026-05-09T15:59:00Z,43.00,59.00
2026-05-09T16:00:00Z,42.87,59.00
2026-05-09T16:01:00Z,42.77,59.00
2026-05-09T16:02:00Z,43.00,58.00
2026-05-09T16:03:00Z,42.53,57.16
2026-05-09T16:04:00Z,43.04,56.09
2026-05-09T16:05:00Z,44.88,56.00
2026-05-09T16:06:00Z,45.00,56.00
2026-05-09T16:07:00Z,45.00,56.00
2026-05-09T16:08:00Z,45.00,56.00
2026-05-09T16:09:00Z,45.00,56.00
2026-05-09T16:10:00Z,45.00,56.00
2026-05-09T16:11:00Z,44.20,56.00
2026-05-09T16:12:00Z,45.00,56.00
2026-05-09T16:13:00Z,45.00,56.00
2026-05-09T16:14:00Z,45.59,56.00
2026-05-09T16:15:00Z,45.94,56.00
2026-05-09T16:16:00Z,46.00,56.00
2026-05-09T16:17:00Z,45.54,56.00
2026-05-09T16:18:00Z,46.00,56.00
2026-05-09T16:19:00Z,45.00,56.64
2026-05-09T16:20:00Z,46.20,54.10
2026-05-09T16:21:00Z,46.97,56.53
2026-05-09T16:22:00Z,48.33,53.40
2026-05-09T16:23:00Z,51.30,54.98
2026-05-09T16:24:00Z,46.49,54.67
2026-05-09T16:25:00Z,43.62,56.95
2026-05-09T16:26:00Z,42.45,58.03
2026-05-09T16:27:00Z,40.49,60.47
2026-05-09T16:28:00Z,41.24,58.42
2026-05-09T16:29:00Z,43.22,57.01
2026-05-09T16:30:00Z,43.79,57.51
2026-05-09T16:31:00Z,42.19,58.18
2026-05-09T16:32:00Z,43.63,54.09
2026-05-09T16:33:00Z,40.66,59.01
2026-05-09T16:34:00Z,40.99,60.10
2026-05-09T16:35:00Z,43.68,58.21
2026-05-09T16:36:00Z,43.41,56.05
2026-05-09T16:37:00Z,43.76,59.73
2026-05-09T16:38:00Z,46.06,54.42
2026-05-09T16:39:00Z,51.27,50.26
2026-05-09T16:40:00Z,57.36,43.88
2026-05-09T16:41:00Z,60.84,40.37
2026-05-09T16:42:00Z,60.98,39.46
2026-05-09T16:43:00Z,65.21,34.79
2026-05-09T16:44:00Z,66.81,34.57
2026-05-09T16:45:00Z,67.26,34.03
2026-05-09T16:46:00Z,68.46,31.26
2026-05-09T16:47:00Z,70.83,28.33
2026-05-09T16:48:00Z,74.53,25.52
2026-05-09T16:49:00Z,74.99,24.94
2026-05-09T16:50:00Z,75.11,25.39
2026-05-09T16:51:00Z,72.59,28.47
2026-05-09T16:52:00Z,72.47,28.06
2026-05-09T16:53:00Z,70.11,29.98
2026-05-09T16:54:00Z,68.78,31.86
2026-05-09T16:55:00Z,68.19,32.38
2026-05-09T16:56:00Z,70.92,30.24
2026-05-09T16:57:00Z,68.42,30.13
2026-05-09T16:58:00Z,68.90,31.85
2026-05-09T16:59:00Z,68.64,32.43
2026-05-09T17:00:00Z,67.93,32.90
2026-05-09T17:01:00Z,70.02,32.89
2026-05-09T17:02:00Z,71.44,33.22
2026-05-09T17:03:00Z,69.00,31.56
2026-05-09T17:04:00Z,58.91,41.49
2026-05-09T17:05:00Z,47.25,53.28
2026-05-09T17:06:00Z,47.46,51.84
2026-05-09T17:07:00Z,51.83,55.05
2026-05-09T17:08:00Z,66.18,42.29
2026-05-09T17:09:00Z,60.39,42.80
2026-05-09T17:10:00Z,66.98,33.99
2026-05-09T17:11:00Z,68.64,31.98
2026-05-09T17:12:00Z,70.18,29.43
2026-05-09T17:13:00Z,68.55,33.05
2026-05-09T17:14:00Z,62.10,37.89
2026-05-09T17:15:00Z,56.91,42.47
2026-05-09T17:16:00Z,46.56,53.73
2026-05-09T17:17:00Z,34.92,64.64
2026-05-09T17:18:00Z,36.75,62.56
2026-05-09T17:19:00Z,34.61,70.36
2026-05-09T17:20:00Z,27.70,72.80
2026-05-09T17:21:00Z,29.92,70.76
2026-05-09T17:22:00Z,33.77,67.15
2026-05-09T17:23:00Z,32.67,68.53
2026-05-09T17:24:00Z,29.14,71.65
2026-05-09T17:25:00Z,39.17,63.90
2026-05-09T17:26:00Z,33.21,72.88
2026-05-09T17:27:00Z,27.83,70.19
2026-05-09T17:28:00Z,22.37,78.07
2026-05-09T17:29:00Z,22.70,77.20
2026-05-09T17:30:00Z,22.84,77.05
2026-05-09T17:31:00Z,22.92,77.45
2026-05-09T17:32:00Z,22.37,77.17
2026-05-09T17:33:00Z,22.39,78.12
2026-05-09T17:34:00Z,25.82,73.39
2026-05-09T17:35:00Z,27.13,73.86
2026-05-09T17:36:00Z,26.67,73.93
2026-05-09T17:37:00Z,25.76,75.15
2026-05-09T17:38:00Z,24.72,76.46
2026-05-09T17:39:00Z,24.20,76.86
2026-05-09T17:40:00Z,24.91,75.01
2026-05-09T17:41:00Z,25.74,74.70
2026-05-09T17:42:00Z,26.72,74.26
2026-05-09T17:43:00Z,26.85,74.00
2026-05-09T17:44:00Z,27.12,73.35
2026-05-09T17:45:00Z,29.57,71.03
2026-05-09T17:46:00Z,27.00,73.53
2026-05-09T17:47:00Z,31.44,71.58
2026-05-09T17:48:00Z,41.21,58.51
2026-05-09T17:49:00Z,41.44,60.60
2026-05-09T17:50:00Z,43.66,59.74
2026-05-09T17:51:00Z,42.02,59.82
2026-05-09T17:52:00Z,44.84,57.54
2026-05-09T17:53:00Z,46.71,55.94
2026-05-09T17:54:00Z,46.52,55.06
2026-05-09T17:55:00Z,45.72,55.63
2026-05-09T17:56:00Z,43.40,57.01
2026-05-09T17:57:00Z,45.59,56.88
2026-05-09T17:58:00Z,34.42,65.00
2026-05-09T17:59:00Z,30.85,70.03
2026-05-09T18:00:00Z,30.18,70.58
2026-05-09T18:01:00Z,32.76,68.12
2026-05-09T18:02:00Z,33.02,68.44
2026-05-09T18:03:00Z,39.37,62.73
2026-05-09T18:04:00Z,45.94,56.01
2026-05-09T18:05:00Z,48.69,52.71
2026-05-09T18:06:00Z,51.03,49.61
2026-05-09T18:07:00Z,51.69,49.48
2026-05-09T18:08:00Z,51.73,48.49
2026-05-09T18:09:00Z,50.94,49.94
2026-05-09T18:10:00Z,49.55,49.77
2026-05-09T18:11:00Z,50.64,49.66
2026-05-09T18:12:00Z,54.16,46.89
2026-05-09T18:13:00Z,56.47,43.41
2026-05-09T18:14:00Z,55.57,44.42
2026-05-09T18:15:00Z,55.59,44.44
2026-05-09T18:16:00Z,55.77,44.97
2026-05-09T18:17:00Z,55.42,45.06
2026-05-09T18:18:00Z,55.59,46.00
2026-05-09T18:19:00Z,55.01,45.90
2026-05-09T18:20:00Z,55.35,45.59
2026-05-09T18:21:00Z,56.11,46.00
2026-05-09T18:22:00Z,56.16,45.68
2026-05-09T18:23:00Z,54.68,45.92
2026-05-09T18:24:00Z,54.12,46.89
2026-05-09T18:25:00Z,52.52,47.21
2026-05-09T18:26:00Z,49.49,51.03
2026-05-09T18:27:00Z,54.93,50.03
2026-05-09T18:28:00Z,60.50,36.85
2026-05-09T18:29:00Z,72.83,26.42
2026-05-09T18:30:00Z,75.83,23.93
2026-05-09T18:31:00Z,77.26,24.86
2026-05-09T18:32:00Z,65.61,34.83
2026-05-09T18:33:00Z,73.29,27.54
2026-05-09T18:34:00Z,77.46,22.29
2026-05-09T18:35:00Z,74.82,25.97
2026-05-09T18:36:00Z,73.87,27.90
2026-05-09T18:37:00Z,73.43,27.95
2026-05-09T18:38:00Z,76.11,27.38
2026-05-09T18:39:00Z,71.23,29.20
2026-05-09T18:40:00Z,69.84,28.01
2026-05-09T18:41:00Z,73.05,28.03
2026-05-09T18:42:00Z,71.06,29.55
2026-05-09T18:43:00Z,73.13,27.60
2026-05-09T18:44:00Z,78.72,21.76
2026-05-09T18:45:00Z,82.56,15.58
2026-05-09T18:46:00Z,89.95,7.72
2026-05-09T18:47:00Z,88.80,11.16
2026-05-09T18:48:00Z,82.45,18.78
2026-05-09T18:49:00Z,90.07,7.54
2026-05-09T18:50:00Z,94.34,5.37
2026-05-09T18:51:00Z,94.87,4.30
2026-05-09T18:52:00Z,96.32,3.78
2026-05-09T18:53:00Z,97.58,2.06
2026-05-09T18:54:00Z,98.03,1.82
2026-05-09T18:55:00Z,97.90,1.73
2026-05-09T18:56:00Z,98.11,2.37
2026-05-09T18:57:00Z,97.52,2.65
2026-05-09T18:58:00Z,97.32,2.92
2026-05-09T18:59:00Z,98.34,1.19
2026-05-09T19:00:00Z,99.00,1.00
2026-05-09T19:01:00Z,99.00,1.00
2026-05-09T19:02:00Z,99.00,1.00
2026-05-09T19:03:00Z,99.00,1.00
2026-05-09T19:04:00Z,99.00,1.00
