# event_ticker=KXATPMATCH-26APR05CERTSI
# final_score=7-5 6-4
# match_winner=Francisco Cerundolo
# fav_player=Francisco Cerundolo
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-04-05
timestamp,Francisco Cerundolo,Stefanos Tsitsipas
2026-04-06T03:41:00Z,52.00,50.00
2026-04-06T03:45:00Z,52.00,50.00
2026-04-06T03:49:00Z,52.00,50.00
2026-04-06T03:53:00Z,52.00,50.00
2026-04-06T03:57:00Z,52.00,49.00
2026-04-06T03:58:00Z,52.00,50.00
2026-04-06T03:59:00Z,52.00,50.00
2026-04-06T04:01:00Z,52.00,49.00
2026-04-06T04:10:00Z,53.00,49.00
2026-04-06T04:15:00Z,51.45,49.00
2026-04-06T04:17:00Z,51.45,50.00
2026-04-06T04:19:00Z,51.45,50.00
2026-04-06T04:22:00Z,53.00,50.00
2026-04-06T04:23:00Z,53.00,50.00
2026-04-06T04:26:00Z,53.00,50.00
2026-04-06T04:27:00Z,53.00,50.00
2026-04-06T04:28:00Z,52.00,50.00
2026-04-06T04:30:00Z,52.00,50.00
2026-04-06T04:33:00Z,52.00,50.00
2026-04-06T04:37:00Z,52.11,50.00
2026-04-06T04:40:00Z,52.78,50.00
2026-04-06T04:41:00Z,52.78,50.00
2026-04-06T04:42:00Z,53.00,50.00
2026-04-06T04:43:00Z,53.00,50.00
2026-04-06T04:44:00Z,53.00,49.00
2026-04-06T04:46:00Z,53.00,50.00
2026-04-06T04:47:00Z,53.00,50.00
2026-04-06T04:48:00Z,53.00,50.00
2026-04-06T04:50:00Z,53.00,50.00
2026-04-06T04:52:00Z,53.00,50.00
2026-04-06T04:53:00Z,53.00,50.00
2026-04-06T04:54:00Z,53.00,50.00
2026-04-06T04:55:00Z,52.00,50.00
2026-04-06T04:56:00Z,52.00,50.00
2026-04-06T04:57:00Z,52.00,50.00
2026-04-06T04:58:00Z,52.00,50.00
2026-04-06T04:59:00Z,52.00,50.00
2026-04-06T05:00:00Z,52.00,50.00
2026-04-06T05:01:00Z,52.36,50.00
2026-04-06T05:02:00Z,53.00,50.00
2026-04-06T05:03:00Z,53.00,50.00
2026-04-06T05:04:00Z,53.00,49.00
2026-04-06T05:05:00Z,52.70,50.00
2026-04-06T05:08:00Z,53.00,50.00
2026-04-06T05:09:00Z,53.00,50.00
2026-04-06T05:10:00Z,53.00,50.00
2026-04-06T05:11:00Z,53.00,50.00
2026-04-06T05:12:00Z,53.00,50.00
2026-04-06T05:14:00Z,52.90,50.00
2026-04-06T05:15:00Z,53.00,50.00
2026-04-06T05:16:00Z,53.00,50.00
2026-04-06T05:17:00Z,53.00,50.00
2026-04-06T05:19:00Z,53.00,50.00
2026-04-06T05:21:00Z,53.00,50.00
2026-04-06T05:23:00Z,53.00,50.00
2026-04-06T05:25:00Z,53.00,50.00
2026-04-06T05:29:00Z,53.00,50.00
2026-04-06T05:30:00Z,53.00,50.00
2026-04-06T05:31:00Z,53.00,50.00
2026-04-06T05:32:00Z,53.00,50.00
2026-04-06T05:33:00Z,53.00,50.00
2026-04-06T05:34:00Z,53.00,50.00
2026-04-06T05:35:00Z,51.76,50.00
2026-04-06T05:36:00Z,52.00,50.00
2026-04-06T05:38:00Z,52.00,50.00
2026-04-06T05:41:00Z,52.00,50.00
2026-04-06T05:43:00Z,52.47,50.00
2026-04-06T05:44:00Z,52.47,50.00
2026-04-06T05:48:00Z,53.00,50.00
2026-04-06T05:49:00Z,53.00,50.00
2026-04-06T05:50:00Z,53.00,50.00
2026-04-06T05:54:00Z,52.00,50.00
2026-04-06T05:56:00Z,52.00,50.00
2026-04-06T05:59:00Z,52.00,50.00
2026-04-06T06:02:00Z,52.00,50.00
2026-04-06T06:04:00Z,52.00,50.00
2026-04-06T06:06:00Z,53.00,50.00
2026-04-06T06:11:00Z,53.00,50.00
2026-04-06T06:17:00Z,53.00,50.00
2026-04-06T06:18:00Z,53.00,50.00
2026-04-06T06:21:00Z,53.00,50.00
2026-04-06T06:22:00Z,53.00,50.00
2026-04-06T06:23:00Z,53.00,50.00
2026-04-06T06:24:00Z,53.00,50.00
2026-04-06T06:25:00Z,52.00,50.00
2026-04-06T06:26:00Z,52.00,50.00
2026-04-06T06:28:00Z,52.00,50.00
2026-04-06T06:29:00Z,52.00,50.00
2026-04-06T06:30:00Z,52.00,50.00
2026-04-06T06:33:00Z,52.00,50.00
2026-04-06T06:34:00Z,52.00,50.00
2026-04-06T06:36:00Z,52.00,50.00
2026-04-06T06:39:00Z,52.00,50.00
2026-04-06T06:40:00Z,52.00,50.00
2026-04-06T06:41:00Z,52.00,50.00
2026-04-06T06:45:00Z,52.00,50.00
2026-04-06T06:46:00Z,52.00,50.00
2026-04-06T06:48:00Z,52.00,50.00
2026-04-06T06:51:00Z,52.00,50.00
2026-04-06T06:54:00Z,52.00,50.00
2026-04-06T06:55:00Z,52.00,50.00
2026-04-06T07:01:00Z,52.00,50.00
2026-04-06T07:04:00Z,52.00,50.00
2026-04-06T07:05:00Z,52.00,50.00
2026-04-06T07:07:00Z,52.00,50.00
2026-04-06T07:08:00Z,52.00,50.00
2026-04-06T07:09:00Z,50.00,50.00
2026-04-06T07:12:00Z,52.00,50.00
2026-04-06T07:14:00Z,52.00,50.00
2026-04-06T07:15:00Z,52.00,49.31
2026-04-06T07:16:00Z,52.74,48.00
2026-04-06T07:17:00Z,53.00,48.00
2026-04-06T07:18:00Z,53.00,48.00
2026-04-06T07:19:00Z,53.00,48.00
2026-04-06T07:20:00Z,54.00,48.00
2026-04-06T07:21:00Z,54.00,47.00
2026-04-06T07:24:00Z,54.00,47.00
2026-04-06T07:26:00Z,54.00,47.00
2026-04-06T07:32:00Z,54.00,48.00
2026-04-06T07:34:00Z,54.00,48.00
2026-04-06T07:36:00Z,54.00,48.00
2026-04-06T07:40:00Z,54.00,48.00
2026-04-06T07:41:00Z,54.00,48.00
2026-04-06T07:43:00Z,54.00,48.00
2026-04-06T07:46:00Z,54.00,48.00
2026-04-06T07:55:00Z,54.00,48.00
2026-04-06T07:56:00Z,54.00,48.00
2026-04-06T07:58:00Z,54.00,48.00
2026-04-06T08:02:00Z,54.00,48.00
2026-04-06T08:03:00Z,54.00,48.00
2026-04-06T08:06:00Z,54.00,48.00
2026-04-06T08:07:00Z,54.00,48.00
2026-04-06T08:11:00Z,54.00,48.00
2026-04-06T08:14:00Z,54.00,48.00
2026-04-06T08:15:00Z,54.00,48.00
2026-04-06T08:16:00Z,54.00,48.00
2026-04-06T08:17:00Z,54.00,48.00
2026-04-06T08:22:00Z,54.00,48.00
2026-04-06T08:24:00Z,54.00,48.00
2026-04-06T08:28:00Z,53.00,46.66
2026-04-06T08:30:00Z,53.00,47.00
2026-04-06T08:31:00Z,54.00,47.00
2026-04-06T08:33:00Z,54.00,47.00
2026-04-06T08:34:00Z,54.00,47.00
2026-04-06T08:36:00Z,54.00,46.00
2026-04-06T08:40:00Z,54.00,46.00
2026-04-06T08:46:00Z,54.00,47.00
2026-04-06T08:50:00Z,54.00,47.00
2026-04-06T08:51:00Z,54.00,47.00
2026-04-06T08:53:00Z,54.00,47.00
2026-04-06T08:54:00Z,54.00,47.00
2026-04-06T08:56:00Z,54.00,47.00
2026-04-06T08:57:00Z,54.00,47.00
2026-04-06T08:58:00Z,54.00,47.00
2026-04-06T09:02:00Z,54.00,47.00
2026-04-06T09:11:00Z,54.00,47.00
2026-04-06T09:22:00Z,54.00,47.00
2026-04-06T09:24:00Z,54.00,47.00
2026-04-06T09:26:00Z,54.00,47.00
2026-04-06T09:29:00Z,54.00,47.00
2026-04-06T09:35:00Z,56.00,47.00
2026-04-06T09:36:00Z,56.00,47.00
2026-04-06T09:41:00Z,56.00,47.00
2026-04-06T09:43:00Z,56.00,47.00
2026-04-06T09:49:00Z,56.00,46.83
2026-04-06T09:57:00Z,55.00,46.83
2026-04-06T09:58:00Z,55.00,47.00
2026-04-06T10:00:00Z,54.00,47.00
2026-04-06T10:03:00Z,55.00,47.00
2026-04-06T10:04:00Z,55.00,47.00
2026-04-06T10:10:00Z,55.00,47.00
2026-04-06T10:12:00Z,55.00,47.00
2026-04-06T10:13:00Z,56.00,47.00
2026-04-06T10:14:00Z,56.00,47.00
2026-04-06T10:16:00Z,55.00,47.00
2026-04-06T10:19:00Z,55.00,47.00
2026-04-06T10:21:00Z,55.00,47.00
2026-04-06T10:22:00Z,55.00,46.00
2026-04-06T10:25:00Z,55.00,46.00
2026-04-06T10:27:00Z,55.00,46.00
2026-04-06T10:28:00Z,54.00,46.00
2026-04-06T10:29:00Z,54.00,47.00
2026-04-06T10:30:00Z,54.00,47.00
2026-04-06T10:31:00Z,55.00,47.00
2026-04-06T10:37:00Z,54.00,47.00
2026-04-06T10:45:00Z,54.00,47.00
2026-04-06T10:50:00Z,54.72,47.00
2026-04-06T10:51:00Z,55.00,47.00
2026-04-06T10:52:00Z,55.00,47.00
2026-04-06T10:53:00Z,55.00,47.00
2026-04-06T10:54:00Z,54.00,47.00
2026-04-06T10:55:00Z,54.00,47.00
2026-04-06T10:56:00Z,54.00,47.00
2026-04-06T10:57:00Z,54.00,47.00
2026-04-06T10:59:00Z,54.00,47.00
2026-04-06T11:04:00Z,54.00,47.00
2026-04-06T11:07:00Z,54.00,47.00
2026-04-06T11:08:00Z,54.00,47.00
2026-04-06T11:09:00Z,54.00,47.00
2026-04-06T11:10:00Z,54.00,46.00
2026-04-06T11:11:00Z,54.00,46.00
2026-04-06T11:13:00Z,54.00,47.00
2026-04-06T11:17:00Z,54.00,47.00
2026-04-06T11:19:00Z,54.00,47.00
2026-04-06T11:20:00Z,54.30,47.00
2026-04-06T11:21:00Z,54.30,47.00
2026-04-06T11:24:00Z,54.29,47.00
2026-04-06T11:26:00Z,55.00,47.00
2026-04-06T11:28:00Z,55.00,47.00
2026-04-06T11:29:00Z,55.00,47.00
2026-04-06T11:31:00Z,54.00,47.00
2026-04-06T11:32:00Z,55.00,47.00
2026-04-06T11:34:00Z,55.00,47.00
2026-04-06T11:36:00Z,55.00,47.00
2026-04-06T11:37:00Z,55.00,47.00
2026-04-06T11:39:00Z,55.00,47.00
2026-04-06T11:41:00Z,54.00,47.00
2026-04-06T11:43:00Z,54.00,46.92
2026-04-06T11:44:00Z,54.00,46.92
2026-04-06T11:45:00Z,54.00,47.00
2026-04-06T11:46:00Z,54.00,47.00
2026-04-06T11:47:00Z,54.00,46.93
2026-04-06T11:48:00Z,54.00,46.93
2026-04-06T11:49:00Z,54.00,47.00
2026-04-06T11:50:00Z,54.00,47.00
2026-04-06T11:52:00Z,54.00,47.00
2026-04-06T11:53:00Z,53.00,46.00
2026-04-06T11:54:00Z,55.39,46.00
2026-04-06T11:55:00Z,56.00,46.00
2026-04-06T11:57:00Z,55.00,47.00
2026-04-06T12:01:00Z,55.00,47.00
2026-04-06T12:03:00Z,55.00,47.00
2026-04-06T12:04:00Z,55.00,47.00
2026-04-06T12:05:00Z,54.90,47.00
2026-04-06T12:06:00Z,55.00,47.00
2026-04-06T12:07:00Z,55.00,47.00
2026-04-06T12:08:00Z,55.00,47.00
2026-04-06T12:09:00Z,53.00,47.00
2026-04-06T12:10:00Z,53.00,47.00
2026-04-06T12:11:00Z,53.00,47.00
2026-04-06T12:12:00Z,53.87,47.00
2026-04-06T12:13:00Z,55.00,47.00
2026-04-06T12:14:00Z,56.00,47.00
2026-04-06T12:15:00Z,56.00,47.00
2026-04-06T12:16:00Z,56.00,47.00
2026-04-06T12:17:00Z,56.00,47.00
2026-04-06T12:18:00Z,55.03,47.00
2026-04-06T12:19:00Z,56.00,47.00
2026-04-06T12:20:00Z,56.00,47.00
2026-04-06T12:21:00Z,57.00,47.00
2026-04-06T12:22:00Z,57.00,47.00
2026-04-06T12:24:00Z,57.00,47.00
2026-04-06T12:25:00Z,57.00,47.00
2026-04-06T12:26:00Z,57.00,47.00
2026-04-06T12:27:00Z,57.00,47.00
2026-04-06T12:28:00Z,57.00,47.00
2026-04-06T12:29:00Z,57.00,47.00
2026-04-06T12:30:00Z,57.00,47.00
2026-04-06T12:31:00Z,57.00,47.00
2026-04-06T12:32:00Z,57.00,47.00
2026-04-06T12:33:00Z,57.00,47.00
2026-04-06T12:34:00Z,56.00,47.00
2026-04-06T12:35:00Z,56.00,47.00
2026-04-06T12:36:00Z,56.00,45.15
2026-04-06T12:37:00Z,56.00,46.00
2026-04-06T12:38:00Z,56.00,46.00
2026-04-06T12:39:00Z,56.00,46.00
2026-04-06T12:40:00Z,56.00,46.00
2026-04-06T12:41:00Z,56.00,46.00
2026-04-06T12:42:00Z,56.00,46.00
2026-04-06T12:44:00Z,56.00,45.30
2026-04-06T12:45:00Z,56.00,45.00
2026-04-06T12:46:00Z,56.17,46.00
2026-04-06T12:47:00Z,57.00,45.93
2026-04-06T12:48:00Z,56.53,46.00
2026-04-06T12:49:00Z,57.00,46.00
2026-04-06T12:50:00Z,56.00,46.00
2026-04-06T12:51:00Z,56.00,46.00
2026-04-06T12:52:00Z,53.72,46.00
2026-04-06T12:53:00Z,56.00,46.00
2026-04-06T12:55:00Z,55.63,46.11
2026-04-06T12:56:00Z,56.00,46.11
2026-04-06T12:57:00Z,56.00,46.00
2026-04-06T12:58:00Z,57.00,47.00
2026-04-06T12:59:00Z,57.00,46.00
2026-04-06T13:00:00Z,56.00,47.00
2026-04-06T13:01:00Z,54.65,47.00
2026-04-06T13:02:00Z,56.00,45.35
2026-04-06T13:03:00Z,56.00,45.35
2026-04-06T13:04:00Z,56.00,46.00
2026-04-06T13:05:00Z,54.09,46.00
2026-04-06T13:06:00Z,56.00,46.00
2026-04-06T13:07:00Z,55.97,47.00
2026-04-06T13:08:00Z,54.54,47.00
2026-04-06T13:09:00Z,54.30,48.35
2026-04-06T13:10:00Z,54.61,48.86
2026-04-06T13:11:00Z,54.08,46.68
2026-04-06T13:12:00Z,56.00,46.68
2026-04-06T13:13:00Z,55.94,46.91
2026-04-06T13:14:00Z,55.94,47.00
2026-04-06T13:15:00Z,56.00,47.00
2026-04-06T13:16:00Z,56.00,47.00
2026-04-06T13:17:00Z,55.00,47.00
2026-04-06T13:18:00Z,54.94,47.00
2026-04-06T13:19:00Z,55.25,46.88
2026-04-06T13:20:00Z,56.27,47.77
2026-04-06T13:21:00Z,55.92,47.44
2026-04-06T13:22:00Z,56.00,47.00
2026-04-06T13:23:00Z,56.00,48.00
2026-04-06T13:24:00Z,55.77,47.68
2026-04-06T13:25:00Z,60.99,44.49
2026-04-06T13:26:00Z,59.27,41.01
2026-04-06T13:27:00Z,61.67,41.52
2026-04-06T13:28:00Z,62.98,39.32
2026-04-06T13:29:00Z,59.13,38.87
2026-04-06T13:30:00Z,68.00,32.17
2026-04-06T13:31:00Z,68.58,32.81
2026-04-06T13:32:00Z,68.94,31.90
2026-04-06T13:33:00Z,64.91,36.71
2026-04-06T13:34:00Z,70.07,31.90
2026-04-06T13:35:00Z,72.92,29.57
2026-04-06T13:36:00Z,76.32,25.85
2026-04-06T13:37:00Z,76.18,25.93
2026-04-06T13:38:00Z,73.67,28.25
2026-04-06T13:39:00Z,72.67,30.23
2026-04-06T13:40:00Z,69.90,31.00
2026-04-06T13:41:00Z,69.93,30.55
2026-04-06T13:42:00Z,70.63,29.97
2026-04-06T13:43:00Z,71.94,30.59
2026-04-06T13:44:00Z,71.53,29.19
2026-04-06T13:45:00Z,66.82,36.01
2026-04-06T13:46:00Z,55.51,40.46
2026-04-06T13:47:00Z,54.63,47.45
2026-04-06T13:48:00Z,53.49,46.80
2026-04-06T13:49:00Z,52.12,47.00
2026-04-06T13:50:00Z,50.98,51.00
2026-04-06T13:51:00Z,50.21,50.27
2026-04-06T13:52:00Z,54.37,46.23
2026-04-06T13:53:00Z,52.17,49.29
2026-04-06T13:54:00Z,58.21,43.99
2026-04-06T13:55:00Z,55.55,48.75
2026-04-06T13:56:00Z,49.99,52.11
2026-04-06T13:57:00Z,49.91,52.47
2026-04-06T13:58:00Z,49.56,52.00
2026-04-06T13:59:00Z,51.36,51.09
2026-04-06T14:00:00Z,47.80,54.35
2026-04-06T14:01:00Z,42.46,60.82
2026-04-06T14:02:00Z,30.23,67.12
2026-04-06T14:03:00Z,38.90,61.84
2026-04-06T14:04:00Z,39.45,61.14
2026-04-06T14:05:00Z,47.94,55.27
2026-04-06T14:06:00Z,49.35,52.00
2026-04-06T14:07:00Z,50.62,51.95
2026-04-06T14:08:00Z,52.25,50.02
2026-04-06T14:09:00Z,53.49,48.92
2026-04-06T14:10:00Z,51.68,48.37
2026-04-06T14:11:00Z,54.96,46.06
2026-04-06T14:12:00Z,56.76,41.99
2026-04-06T14:13:00Z,54.12,48.48
2026-04-06T14:14:00Z,57.81,42.49
2026-04-06T14:15:00Z,70.81,30.00
2026-04-06T14:16:00Z,72.92,28.73
2026-04-06T14:17:00Z,77.93,24.56
2026-04-06T14:18:00Z,76.62,24.71
2026-04-06T14:19:00Z,70.30,27.98
2026-04-06T14:20:00Z,77.12,24.21
2026-04-06T14:21:00Z,77.08,23.66
2026-04-06T14:22:00Z,77.66,23.88
2026-04-06T14:23:00Z,78.26,22.73
2026-04-06T14:24:00Z,84.32,18.12
2026-04-06T14:25:00Z,87.43,13.78
2026-04-06T14:26:00Z,89.62,11.15
2026-04-06T14:27:00Z,91.50,8.33
2026-04-06T14:28:00Z,92.45,8.94
2026-04-06T14:29:00Z,92.94,8.50
2026-04-06T14:30:00Z,92.87,7.21
2026-04-06T14:31:00Z,96.29,4.37
2026-04-06T14:32:00Z,95.47,6.22
2026-04-06T14:33:00Z,97.22,4.02
2026-04-06T14:34:00Z,97.51,2.50
2026-04-06T14:35:00Z,98.37,2.16
2026-04-06T14:36:00Z,98.71,1.38
2026-04-06T14:37:00Z,98.71,1.37
2026-04-06T14:38:00Z,99.00,1.95
2026-04-06T14:39:00Z,99.00,2.00
2026-04-06T14:40:00Z,99.00,2.00
2026-04-06T14:41:00Z,98.86,2.00
2026-04-06T14:42:00Z,98.96,2.23
2026-04-06T14:43:00Z,98.64,1.98
2026-04-06T14:44:00Z,98.57,2.26
2026-04-06T14:45:00Z,98.02,1.41
2026-04-06T14:46:00Z,95.42,3.98
2026-04-06T14:47:00Z,95.80,4.48
2026-04-06T14:48:00Z,95.60,4.31
2026-04-06T14:49:00Z,94.76,5.65
2026-04-06T14:50:00Z,92.57,7.87
2026-04-06T14:51:00Z,92.50,8.41
2026-04-06T14:52:00Z,90.57,9.34
2026-04-06T14:53:00Z,93.78,6.71
2026-04-06T14:54:00Z,96.14,3.26
2026-04-06T14:55:00Z,92.97,8.94
2026-04-06T14:56:00Z,93.11,10.20
2026-04-06T14:57:00Z,87.40,12.50
2026-04-06T14:58:00Z,84.48,14.78
2026-04-06T14:59:00Z,77.35,22.67
2026-04-06T15:00:00Z,79.44,19.26
2026-04-06T15:01:00Z,88.51,11.80
2026-04-06T15:02:00Z,90.59,7.98
2026-04-06T15:03:00Z,95.23,5.44
2026-04-06T15:04:00Z,95.86,4.43
2026-04-06T15:05:00Z,95.98,3.31
2026-04-06T15:06:00Z,98.58,1.99
2026-04-06T15:07:00Z,98.83,1.16
2026-04-06T15:08:00Z,97.09,6.20
2026-04-06T15:09:00Z,95.71,5.17
2026-04-06T15:10:00Z,97.64,2.19
2026-04-06T15:11:00Z,99.00,2.19
2026-04-06T15:12:00Z,99.00,2.19
2026-04-06T15:13:00Z,99.00,2.19
2026-04-06T15:14:00Z,99.00,2.19
2026-04-06T15:15:00Z,99.00,1.00
2026-04-06T15:16:00Z,99.00,1.00
2026-04-06T15:17:00Z,99.00,1.00
