# event_ticker=KXATPCHALLENGERMATCH-26MAR25NEDKUZ
# final_score=7-6(10) 6-1
# score_resolution=6-7 1-6
# match_winner=Andrej Nedic
# fav_player=Dimitar Kuzmanov
# dog_player=Andrej Nedic
# kalshi_date=2026-03-25
timestamp,Dimitar Kuzmanov,Andrej Nedic
2026-03-25T01:10:00Z,,46.00
2026-03-25T01:32:00Z,56.00,46.00
2026-03-25T01:58:00Z,56.32,46.00
2026-03-25T02:32:00Z,56.00,46.00
2026-03-25T03:39:00Z,56.00,46.00
2026-03-25T03:51:00Z,56.00,46.00
2026-03-25T05:16:00Z,56.00,46.00
2026-03-25T05:22:00Z,56.21,46.00
2026-03-25T05:26:00Z,56.21,46.00
2026-03-25T05:28:00Z,56.21,46.00
2026-03-25T05:36:00Z,57.00,46.00
2026-03-25T05:46:00Z,54.00,46.00
2026-03-25T06:17:00Z,56.00,46.00
2026-03-25T06:19:00Z,56.00,46.00
2026-03-25T06:21:00Z,56.00,46.00
2026-03-25T06:32:00Z,56.00,46.00
2026-03-25T06:35:00Z,56.00,46.00
2026-03-25T06:48:00Z,55.00,46.00
2026-03-25T06:51:00Z,56.00,46.00
2026-03-25T06:53:00Z,56.00,46.00
2026-03-25T07:06:00Z,56.00,46.00
2026-03-25T07:10:00Z,56.00,46.00
2026-03-25T07:24:00Z,56.61,46.00
2026-03-25T07:50:00Z,56.61,46.00
2026-03-25T07:54:00Z,56.61,46.00
2026-03-25T08:03:00Z,56.61,46.00
2026-03-25T08:19:00Z,56.00,46.00
2026-03-25T08:22:00Z,56.00,46.00
2026-03-25T08:32:00Z,56.00,45.97
2026-03-25T08:35:00Z,56.00,46.00
2026-03-25T08:50:00Z,56.00,46.00
2026-03-25T08:59:00Z,56.00,46.00
2026-03-25T09:04:00Z,56.00,46.00
2026-03-25T09:11:00Z,56.00,46.00
2026-03-25T09:30:00Z,56.00,46.00
2026-03-25T09:32:00Z,55.00,46.00
2026-03-25T09:35:00Z,55.00,45.00
2026-03-25T09:36:00Z,55.00,46.00
2026-03-25T09:37:00Z,56.00,46.00
2026-03-25T09:51:00Z,56.00,46.00
2026-03-25T09:54:00Z,56.00,46.00
2026-03-25T10:01:00Z,56.00,46.00
2026-03-25T10:11:00Z,56.00,46.00
2026-03-25T10:12:00Z,56.00,46.00
2026-03-25T10:13:00Z,57.26,46.00
2026-03-25T10:21:00Z,57.00,46.00
2026-03-25T10:23:00Z,57.00,46.00
2026-03-25T10:24:00Z,57.00,46.00
2026-03-25T10:26:00Z,57.00,46.00
2026-03-25T10:29:00Z,57.00,46.00
2026-03-25T10:30:00Z,56.00,46.00
2026-03-25T10:32:00Z,56.71,46.00
2026-03-25T10:34:00Z,56.71,46.00
2026-03-25T10:36:00Z,56.71,46.00
2026-03-25T10:38:00Z,57.00,46.00
2026-03-25T10:39:00Z,57.00,46.00
2026-03-25T10:42:00Z,59.43,42.60
2026-03-25T10:43:00Z,58.00,42.60
2026-03-25T10:47:00Z,58.00,42.60
2026-03-25T10:50:00Z,58.00,42.60
2026-03-25T10:51:00Z,58.00,42.60
2026-03-25T10:55:00Z,58.00,45.00
2026-03-25T10:58:00Z,58.00,45.00
2026-03-25T11:00:00Z,58.00,45.00
2026-03-25T11:07:00Z,58.00,45.00
2026-03-25T11:12:00Z,58.00,45.00
2026-03-25T11:15:00Z,57.00,45.00
2026-03-25T11:17:00Z,58.00,45.00
2026-03-25T11:23:00Z,58.00,45.00
2026-03-25T11:27:00Z,58.00,45.00
2026-03-25T11:30:00Z,57.91,45.00
2026-03-25T11:32:00Z,58.00,45.00
2026-03-25T11:33:00Z,58.00,45.00
2026-03-25T11:35:00Z,58.00,45.00
2026-03-25T11:36:00Z,58.00,45.00
2026-03-25T11:37:00Z,58.00,45.00
2026-03-25T11:40:00Z,58.00,45.00
2026-03-25T11:41:00Z,55.00,45.00
2026-03-25T11:44:00Z,58.00,45.00
2026-03-25T11:45:00Z,58.00,45.00
2026-03-25T11:46:00Z,58.00,45.00
2026-03-25T11:47:00Z,58.00,45.00
2026-03-25T11:49:00Z,55.04,45.00
2026-03-25T11:50:00Z,58.00,45.00
2026-03-25T11:51:00Z,59.00,45.00
2026-03-25T11:52:00Z,58.00,45.00
2026-03-25T11:53:00Z,58.00,45.00
2026-03-25T11:54:00Z,59.00,44.88
2026-03-25T11:55:00Z,59.00,44.88
2026-03-25T11:57:00Z,59.00,45.00
2026-03-25T11:58:00Z,59.00,45.00
2026-03-25T11:59:00Z,59.00,45.00
2026-03-25T12:00:00Z,59.00,45.00
2026-03-25T12:01:00Z,59.00,45.00
2026-03-25T12:02:00Z,59.00,45.00
2026-03-25T12:03:00Z,54.78,45.00
2026-03-25T12:04:00Z,58.00,44.00
2026-03-25T12:05:00Z,58.00,44.00
2026-03-25T12:07:00Z,58.00,44.00
2026-03-25T12:08:00Z,58.00,44.78
2026-03-25T12:09:00Z,58.00,45.00
2026-03-25T12:12:00Z,57.00,45.00
2026-03-25T12:13:00Z,58.00,45.00
2026-03-25T12:14:00Z,58.00,45.00
2026-03-25T12:15:00Z,58.00,45.00
2026-03-25T12:16:00Z,58.00,45.00
2026-03-25T12:17:00Z,58.00,45.00
2026-03-25T12:18:00Z,58.54,45.00
2026-03-25T12:19:00Z,59.00,45.00
2026-03-25T12:20:00Z,59.00,45.00
2026-03-25T12:22:00Z,58.00,44.00
2026-03-25T12:23:00Z,56.00,44.00
2026-03-25T12:24:00Z,58.08,43.69
2026-03-25T12:25:00Z,60.00,42.85
2026-03-25T12:26:00Z,57.79,41.00
2026-03-25T12:27:00Z,53.00,46.67
2026-03-25T12:28:00Z,51.35,53.08
2026-03-25T12:29:00Z,56.00,48.77
2026-03-25T12:30:00Z,56.64,44.25
2026-03-25T12:31:00Z,61.00,40.98
2026-03-25T12:32:00Z,61.82,36.71
2026-03-25T12:33:00Z,59.91,43.00
2026-03-25T12:34:00Z,62.00,42.37
2026-03-25T12:35:00Z,66.94,38.64
2026-03-25T12:36:00Z,66.94,37.52
2026-03-25T12:37:00Z,66.94,36.43
2026-03-25T12:38:00Z,66.40,36.43
2026-03-25T12:39:00Z,63.88,39.00
2026-03-25T12:41:00Z,60.71,40.18
2026-03-25T12:42:00Z,64.00,37.00
2026-03-25T12:43:00Z,61.06,38.00
2026-03-25T12:44:00Z,64.00,38.00
2026-03-25T12:45:00Z,59.80,38.00
2026-03-25T12:46:00Z,56.17,44.30
2026-03-25T12:47:00Z,56.17,45.00
2026-03-25T12:48:00Z,59.54,45.00
2026-03-25T12:49:00Z,63.00,38.00
2026-03-25T12:51:00Z,61.36,44.88
2026-03-25T12:52:00Z,57.09,44.39
2026-03-25T12:53:00Z,53.20,48.74
2026-03-25T12:54:00Z,56.05,47.93
2026-03-25T12:55:00Z,47.07,49.53
2026-03-25T12:56:00Z,51.50,57.08
2026-03-25T12:57:00Z,45.85,61.00
2026-03-25T12:58:00Z,41.85,61.00
2026-03-25T12:59:00Z,49.89,61.00
2026-03-25T13:00:00Z,51.28,61.00
2026-03-25T13:01:00Z,51.84,52.69
2026-03-25T13:02:00Z,58.43,47.86
2026-03-25T13:03:00Z,58.43,45.13
2026-03-25T13:04:00Z,51.26,53.05
2026-03-25T13:05:00Z,45.81,55.46
2026-03-25T13:06:00Z,49.75,51.34
2026-03-25T13:07:00Z,59.29,48.00
2026-03-25T13:08:00Z,51.09,48.00
2026-03-25T13:09:00Z,50.15,52.44
2026-03-25T13:10:00Z,60.05,44.84
2026-03-25T13:11:00Z,60.87,41.00
2026-03-25T13:12:00Z,59.60,42.88
2026-03-25T13:13:00Z,57.13,42.88
2026-03-25T13:14:00Z,58.03,45.14
2026-03-25T13:15:00Z,57.93,44.00
2026-03-25T13:16:00Z,52.49,48.88
2026-03-25T13:17:00Z,49.00,50.75
2026-03-25T13:18:00Z,43.56,58.77
2026-03-25T13:19:00Z,48.64,56.00
2026-03-25T13:20:00Z,55.71,53.69
2026-03-25T13:21:00Z,52.95,49.22
2026-03-25T13:22:00Z,56.74,47.62
2026-03-25T13:23:00Z,56.67,49.49
2026-03-25T13:24:00Z,53.22,47.91
2026-03-25T13:25:00Z,60.00,46.42
2026-03-25T13:26:00Z,60.16,40.75
2026-03-25T13:27:00Z,60.00,41.93
2026-03-25T13:28:00Z,66.86,30.70
2026-03-25T13:29:00Z,71.60,33.02
2026-03-25T13:30:00Z,65.00,35.00
2026-03-25T13:31:00Z,72.86,26.07
2026-03-25T13:32:00Z,70.35,31.09
2026-03-25T13:33:00Z,65.91,36.80
2026-03-25T13:34:00Z,57.83,39.25
2026-03-25T13:35:00Z,55.66,44.00
2026-03-25T13:36:00Z,53.66,46.90
2026-03-25T13:37:00Z,58.90,44.10
2026-03-25T13:38:00Z,59.68,45.21
2026-03-25T13:39:00Z,55.94,45.21
2026-03-25T13:40:00Z,62.77,36.98
2026-03-25T13:41:00Z,63.27,38.71
2026-03-25T13:42:00Z,60.18,42.00
2026-03-25T13:43:00Z,62.73,42.00
2026-03-25T13:44:00Z,56.49,42.57
2026-03-25T13:45:00Z,49.36,49.74
2026-03-25T13:46:00Z,49.36,52.84
2026-03-25T13:47:00Z,43.05,52.75
2026-03-25T13:48:00Z,45.47,52.09
2026-03-25T13:49:00Z,44.04,49.85
2026-03-25T13:50:00Z,48.54,55.66
2026-03-25T13:51:00Z,53.66,50.66
2026-03-25T13:52:00Z,49.64,52.37
2026-03-25T13:53:00Z,46.53,60.97
2026-03-25T13:54:00Z,40.66,64.00
2026-03-25T13:55:00Z,47.48,57.51
2026-03-25T13:56:00Z,47.04,55.96
2026-03-25T13:57:00Z,53.70,47.50
2026-03-25T13:58:00Z,54.72,44.45
2026-03-25T13:59:00Z,63.20,38.66
2026-03-25T14:00:00Z,58.66,46.42
2026-03-25T14:01:00Z,47.58,57.12
2026-03-25T14:02:00Z,44.25,62.31
2026-03-25T14:03:00Z,54.20,49.09
2026-03-25T14:04:00Z,44.22,56.23
2026-03-25T14:05:00Z,52.26,49.05
2026-03-25T14:06:00Z,36.16,59.77
2026-03-25T14:07:00Z,28.40,72.15
2026-03-25T14:08:00Z,29.00,71.38
2026-03-25T14:09:00Z,29.00,71.00
2026-03-25T14:10:00Z,29.74,70.55
