# event_ticker=KXATPMATCH-26FEB09HALROT
# final_score=3-6 6-1 6-1
# score_resolution=6-3 1-6 1-6
# match_winner=Quentin Halys
# fav_player=Mees Rottgering
# dog_player=Quentin Halys
# kalshi_date=2026-02-09
timestamp,Mees Rottgering,Quentin Halys
2026-02-10T09:57:00Z,23.00,79.00
2026-02-10T10:00:00Z,23.00,79.00
2026-02-10T10:01:00Z,22.00,79.00
2026-02-10T10:04:00Z,22.00,79.00
2026-02-10T10:06:00Z,22.00,79.00
2026-02-10T10:08:00Z,23.00,79.00
2026-02-10T10:09:00Z,23.00,80.00
2026-02-10T10:10:00Z,23.00,79.00
2026-02-10T10:11:00Z,21.00,79.00
2026-02-10T10:12:00Z,21.89,80.00
2026-02-10T10:13:00Z,21.00,79.63
2026-02-10T10:14:00Z,21.02,80.00
2026-02-10T10:16:00Z,23.00,80.00
2026-02-10T10:17:00Z,23.20,77.03
2026-02-10T10:18:00Z,22.50,77.00
2026-02-10T10:19:00Z,25.00,75.72
2026-02-10T10:20:00Z,26.67,72.07
2026-02-10T10:21:00Z,26.38,68.80
2026-02-10T10:22:00Z,36.49,60.08
2026-02-10T10:23:00Z,41.00,60.00
2026-02-10T10:24:00Z,40.85,60.52
2026-02-10T10:25:00Z,39.23,60.89
2026-02-10T10:26:00Z,42.81,55.88
2026-02-10T10:27:00Z,43.57,57.53
2026-02-10T10:28:00Z,42.57,58.44
2026-02-10T10:29:00Z,43.75,58.40
2026-02-10T10:30:00Z,42.06,58.85
2026-02-10T10:31:00Z,41.63,59.28
2026-02-10T10:32:00Z,44.20,55.72
2026-02-10T10:33:00Z,48.17,51.00
2026-02-10T10:34:00Z,52.91,50.00
2026-02-10T10:35:00Z,55.56,44.51
2026-02-10T10:36:00Z,52.09,47.38
2026-02-10T10:37:00Z,48.00,48.15
2026-02-10T10:38:00Z,50.14,50.76
2026-02-10T10:39:00Z,49.50,52.00
2026-02-10T10:40:00Z,47.00,54.15
2026-02-10T10:41:00Z,46.02,55.36
2026-02-10T10:42:00Z,48.36,52.19
2026-02-10T10:43:00Z,42.73,55.85
2026-02-10T10:44:00Z,46.35,54.80
2026-02-10T10:45:00Z,46.92,53.29
2026-02-10T10:46:00Z,47.56,55.55
2026-02-10T10:47:00Z,51.19,49.08
2026-02-10T10:48:00Z,51.30,50.28
2026-02-10T10:49:00Z,57.44,46.15
2026-02-10T10:50:00Z,56.42,43.24
2026-02-10T10:51:00Z,55.16,44.73
2026-02-10T10:52:00Z,60.43,40.39
2026-02-10T10:53:00Z,60.99,40.73
2026-02-10T10:54:00Z,63.42,38.45
2026-02-10T10:55:00Z,57.78,43.27
2026-02-10T10:56:00Z,63.77,38.03
2026-02-10T10:57:00Z,65.84,35.90
2026-02-10T10:58:00Z,65.42,33.27
2026-02-10T10:59:00Z,65.41,35.23
2026-02-10T11:00:00Z,65.66,33.58
2026-02-10T11:01:00Z,64.06,40.71
2026-02-10T11:02:00Z,58.20,45.34
2026-02-10T11:03:00Z,49.60,54.18
2026-02-10T11:04:00Z,42.51,57.83
2026-02-10T11:05:00Z,41.95,60.68
2026-02-10T11:06:00Z,40.66,58.37
2026-02-10T11:07:00Z,40.84,61.14
2026-02-10T11:08:00Z,37.80,63.63
2026-02-10T11:09:00Z,37.18,63.24
2026-02-10T11:10:00Z,35.60,66.96
2026-02-10T11:11:00Z,33.55,66.85
2026-02-10T11:12:00Z,39.26,61.86
2026-02-10T11:13:00Z,32.90,68.43
2026-02-10T11:14:00Z,32.90,70.04
2026-02-10T11:15:00Z,30.00,72.00
2026-02-10T11:16:00Z,26.82,74.85
2026-02-10T11:17:00Z,27.77,73.10
2026-02-10T11:18:00Z,28.88,73.23
2026-02-10T11:19:00Z,24.77,73.72
2026-02-10T11:20:00Z,27.85,73.67
2026-02-10T11:21:00Z,24.11,75.12
2026-02-10T11:22:00Z,25.47,74.14
2026-02-10T11:23:00Z,25.96,74.95
2026-02-10T11:24:00Z,26.00,74.50
2026-02-10T11:25:00Z,26.00,76.31
2026-02-10T11:26:00Z,21.12,79.80
2026-02-10T11:27:00Z,22.42,79.42
2026-02-10T11:28:00Z,22.26,79.68
2026-02-10T11:29:00Z,23.14,77.73
2026-02-10T11:30:00Z,18.57,83.89
2026-02-10T11:31:00Z,12.07,87.72
2026-02-10T11:32:00Z,7.87,88.97
2026-02-10T11:33:00Z,4.24,94.01
2026-02-10T11:34:00Z,7.20,94.09
2026-02-10T11:35:00Z,9.44,92.54
2026-02-10T11:36:00Z,7.19,94.56
2026-02-10T11:37:00Z,4.76,95.86
2026-02-10T11:38:00Z,4.06,94.00
2026-02-10T11:39:00Z,3.03,96.17
2026-02-10T11:40:00Z,1.17,98.40
2026-02-10T11:41:00Z,2.99,98.00
2026-02-10T11:42:00Z,2.00,97.00
2026-02-10T11:43:00Z,2.00,98.96
2026-02-10T11:44:00Z,1.00,98.95
2026-02-10T11:47:00Z,1.00,99.00
2026-02-10T11:48:00Z,1.00,99.00
2026-02-10T11:49:00Z,1.00,99.00
2026-02-10T11:50:00Z,1.00,99.00
2026-02-10T11:51:00Z,1.00,99.00
2026-02-10T11:53:00Z,1.00,99.00
2026-02-10T11:55:00Z,1.00,99.00
2026-02-10T11:56:00Z,1.00,99.00
2026-02-10T11:57:00Z,1.00,99.00
2026-02-10T11:58:00Z,1.00,99.00
2026-02-10T11:59:00Z,1.00,99.00
2026-02-10T12:00:00Z,1.00,99.00
2026-02-10T12:01:00Z,1.00,99.00
2026-02-10T12:02:00Z,2.91,97.06
2026-02-10T12:03:00Z,2.12,98.58
2026-02-10T12:04:00Z,2.97,97.00
2026-02-10T12:05:00Z,1.00,99.00
2026-02-10T12:08:00Z,1.00,99.00
2026-02-10T12:09:00Z,1.00,99.00
2026-02-10T12:10:00Z,1.00,99.00
2026-02-10T12:12:00Z,1.00,99.00
