# event_ticker=KXATPMATCH-26FEB25SVRCOB
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Flavio Cobolli
# fav_player=Dalibor Svrcina
# dog_player=Flavio Cobolli
# kalshi_date=2026-02-25
timestamp,Dalibor Svrcina,Flavio Cobolli
2026-02-25T15:16:00Z,42.00,60.00
2026-02-25T15:21:00Z,42.00,61.00
2026-02-25T15:23:00Z,40.17,60.00
2026-02-25T15:26:00Z,40.17,61.00
2026-02-25T15:27:00Z,40.17,61.00
2026-02-25T15:28:00Z,42.00,61.00
2026-02-25T15:34:00Z,42.00,61.00
2026-02-25T15:36:00Z,42.00,61.00
2026-02-25T15:41:00Z,42.00,61.00
2026-02-25T15:48:00Z,42.00,61.00
2026-02-25T15:54:00Z,42.00,61.00
2026-02-25T15:56:00Z,42.00,61.00
2026-02-25T15:57:00Z,42.00,61.00
2026-02-25T15:59:00Z,42.00,61.00
2026-02-25T16:03:00Z,42.00,61.00
2026-02-25T16:07:00Z,42.00,61.00
2026-02-25T16:08:00Z,42.00,61.00
2026-02-25T16:10:00Z,40.00,61.00
2026-02-25T16:11:00Z,40.00,61.00
2026-02-25T16:12:00Z,40.00,61.00
2026-02-25T16:16:00Z,40.00,61.00
2026-02-25T16:17:00Z,40.00,61.00
2026-02-25T16:18:00Z,40.00,60.98
2026-02-25T16:21:00Z,41.00,61.00
2026-02-25T16:23:00Z,41.00,61.00
2026-02-25T16:24:00Z,41.00,61.00
2026-02-25T16:25:00Z,41.00,61.00
2026-02-25T16:27:00Z,41.00,61.00
2026-02-25T16:31:00Z,41.00,61.00
2026-02-25T16:33:00Z,41.00,61.00
2026-02-25T16:36:00Z,41.00,61.00
2026-02-25T16:44:00Z,41.00,61.00
2026-02-25T16:45:00Z,41.00,61.00
2026-02-25T16:46:00Z,41.00,61.00
2026-02-25T16:49:00Z,41.00,61.00
2026-02-25T16:50:00Z,41.00,61.00
2026-02-25T16:53:00Z,41.00,61.14
2026-02-25T16:54:00Z,40.00,61.14
2026-02-25T16:58:00Z,40.00,61.14
2026-02-25T16:59:00Z,40.00,61.00
2026-02-25T17:00:00Z,40.00,61.83
2026-02-25T17:01:00Z,40.00,62.00
2026-02-25T17:02:00Z,40.00,62.00
2026-02-25T17:03:00Z,40.00,62.00
2026-02-25T17:07:00Z,40.00,62.00
2026-02-25T17:08:00Z,40.00,62.00
2026-02-25T17:10:00Z,40.00,62.00
2026-02-25T17:15:00Z,40.00,62.00
2026-02-25T17:16:00Z,40.00,61.63
2026-02-25T17:19:00Z,40.00,62.00
2026-02-25T17:20:00Z,39.00,61.68
2026-02-25T17:21:00Z,39.00,62.00
2026-02-25T17:23:00Z,40.00,62.00
2026-02-25T17:24:00Z,40.00,62.00
2026-02-25T17:26:00Z,40.00,62.00
2026-02-25T17:29:00Z,40.00,62.00
2026-02-25T17:33:00Z,40.00,62.00
2026-02-25T17:34:00Z,40.00,62.00
2026-02-25T17:35:00Z,40.00,60.00
2026-02-25T17:37:00Z,40.00,61.00
2026-02-25T17:40:00Z,40.00,61.00
2026-02-25T17:41:00Z,40.00,61.00
2026-02-25T17:42:00Z,40.00,61.00
2026-02-25T17:46:00Z,40.00,60.00
2026-02-25T17:47:00Z,40.00,60.00
2026-02-25T17:51:00Z,40.00,60.00
2026-02-25T17:55:00Z,40.00,60.00
2026-02-25T17:56:00Z,40.00,60.00
2026-02-25T17:57:00Z,40.00,60.00
2026-02-25T17:58:00Z,40.00,60.00
2026-02-25T17:59:00Z,40.00,60.00
2026-02-25T18:01:00Z,40.00,60.67
2026-02-25T18:02:00Z,40.00,61.00
2026-02-25T18:03:00Z,40.00,61.00
2026-02-25T18:05:00Z,40.00,61.00
2026-02-25T18:07:00Z,40.00,61.00
2026-02-25T18:08:00Z,40.00,61.00
2026-02-25T18:13:00Z,40.00,61.00
2026-02-25T18:14:00Z,40.00,60.08
2026-02-25T18:16:00Z,40.00,61.00
2026-02-25T18:17:00Z,40.00,61.00
2026-02-25T18:20:00Z,40.00,61.00
2026-02-25T18:22:00Z,40.00,61.00
2026-02-25T18:26:00Z,40.00,61.00
2026-02-25T18:28:00Z,40.00,61.00
2026-02-25T18:29:00Z,40.00,60.71
2026-02-25T18:30:00Z,40.00,60.71
2026-02-25T18:32:00Z,40.00,61.00
2026-02-25T18:34:00Z,39.00,61.00
2026-02-25T18:37:00Z,40.00,61.00
2026-02-25T18:38:00Z,40.00,61.00
2026-02-25T18:41:00Z,40.00,61.00
2026-02-25T18:43:00Z,40.00,61.00
2026-02-25T18:46:00Z,40.00,61.00
2026-02-25T18:47:00Z,40.00,61.00
2026-02-25T18:49:00Z,40.00,61.00
2026-02-25T18:50:00Z,40.29,61.00
2026-02-25T18:51:00Z,40.29,61.00
2026-02-25T18:53:00Z,40.29,61.00
2026-02-25T18:54:00Z,40.29,61.00
2026-02-25T18:55:00Z,40.29,61.00
2026-02-25T18:57:00Z,40.29,61.00
2026-02-25T19:02:00Z,40.29,61.00
2026-02-25T19:10:00Z,40.29,61.00
2026-02-25T19:11:00Z,40.29,61.00
2026-02-25T19:13:00Z,40.29,61.00
2026-02-25T19:18:00Z,40.29,61.00
2026-02-25T19:19:00Z,40.29,61.00
2026-02-25T19:20:00Z,40.29,61.35
2026-02-25T19:21:00Z,40.29,61.22
2026-02-25T19:22:00Z,40.29,61.00
2026-02-25T19:23:00Z,40.29,61.00
2026-02-25T19:24:00Z,40.29,61.91
2026-02-25T19:25:00Z,40.29,62.00
2026-02-25T19:26:00Z,40.29,62.00
2026-02-25T19:27:00Z,40.29,62.00
2026-02-25T19:31:00Z,40.29,62.00
2026-02-25T19:33:00Z,40.29,62.00
2026-02-25T19:34:00Z,40.29,62.00
2026-02-25T19:35:00Z,40.29,62.00
2026-02-25T19:37:00Z,40.29,61.00
2026-02-25T19:39:00Z,40.29,61.00
2026-02-25T19:40:00Z,41.00,61.00
2026-02-25T19:41:00Z,41.00,61.00
2026-02-25T19:42:00Z,39.00,61.00
2026-02-25T19:43:00Z,39.00,61.00
2026-02-25T19:44:00Z,39.00,61.00
2026-02-25T19:45:00Z,39.00,61.00
2026-02-25T19:46:00Z,39.00,61.00
2026-02-25T19:47:00Z,39.00,61.00
2026-02-25T19:48:00Z,39.00,61.00
2026-02-25T19:49:00Z,39.00,61.00
2026-02-25T19:53:00Z,39.00,61.00
2026-02-25T19:54:00Z,39.00,61.00
2026-02-25T19:56:00Z,39.00,61.00
2026-02-25T19:57:00Z,39.00,61.00
2026-02-25T20:00:00Z,39.00,61.00
2026-02-25T20:02:00Z,39.00,60.00
2026-02-25T20:04:00Z,39.00,61.00
2026-02-25T20:05:00Z,39.00,61.00
2026-02-25T20:06:00Z,39.00,61.00
2026-02-25T20:07:00Z,39.00,61.00
2026-02-25T20:08:00Z,39.00,61.00
2026-02-25T20:10:00Z,39.00,61.00
2026-02-25T20:11:00Z,39.00,61.00
2026-02-25T20:12:00Z,39.00,61.00
2026-02-25T20:13:00Z,39.00,61.00
2026-02-25T20:14:00Z,39.00,61.00
2026-02-25T20:15:00Z,39.00,60.00
2026-02-25T20:16:00Z,39.00,61.00
2026-02-25T20:17:00Z,39.00,60.74
2026-02-25T20:18:00Z,39.00,61.00
2026-02-25T20:22:00Z,41.00,61.00
2026-02-25T20:25:00Z,41.00,61.00
2026-02-25T20:27:00Z,41.00,61.00
2026-02-25T20:28:00Z,41.00,60.00
2026-02-25T20:29:00Z,41.00,60.48
2026-02-25T20:30:00Z,41.00,61.00
2026-02-25T20:31:00Z,41.00,61.00
2026-02-25T20:32:00Z,41.00,61.00
2026-02-25T20:33:00Z,41.00,61.00
2026-02-25T20:34:00Z,41.00,61.00
2026-02-25T20:35:00Z,41.00,61.00
2026-02-25T20:37:00Z,41.00,61.00
2026-02-25T20:38:00Z,41.00,60.92
2026-02-25T20:42:00Z,41.00,61.00
2026-02-25T20:43:00Z,41.00,61.00
2026-02-25T20:44:00Z,41.00,61.00
2026-02-25T20:45:00Z,41.00,61.00
2026-02-25T20:47:00Z,41.00,61.00
2026-02-25T20:50:00Z,41.00,61.00
2026-02-25T20:51:00Z,41.00,61.00
2026-02-25T20:52:00Z,41.00,61.00
2026-02-25T20:54:00Z,41.00,61.00
2026-02-25T20:55:00Z,41.00,61.00
2026-02-25T20:56:00Z,40.00,61.00
2026-02-25T20:57:00Z,39.02,61.00
2026-02-25T20:58:00Z,39.02,61.00
2026-02-25T21:00:00Z,39.02,61.00
2026-02-25T21:01:00Z,39.02,61.00
2026-02-25T21:02:00Z,39.02,61.00
2026-02-25T21:03:00Z,39.02,61.00
2026-02-25T21:04:00Z,39.02,61.00
2026-02-25T21:05:00Z,39.02,61.00
2026-02-25T21:06:00Z,41.00,61.00
2026-02-25T21:07:00Z,41.00,61.00
2026-02-25T21:10:00Z,41.00,61.00
2026-02-25T21:11:00Z,41.00,61.00
2026-02-25T21:12:00Z,41.00,61.00
2026-02-25T21:13:00Z,41.00,61.00
2026-02-25T21:14:00Z,41.00,61.00
2026-02-25T21:15:00Z,41.00,60.01
2026-02-25T21:16:00Z,41.00,61.00
2026-02-25T21:17:00Z,41.77,61.00
2026-02-25T21:18:00Z,41.77,61.00
2026-02-25T21:20:00Z,41.77,60.04
2026-02-25T21:21:00Z,41.77,59.10
2026-02-25T21:22:00Z,41.00,59.00
2026-02-25T21:25:00Z,41.00,59.00
2026-02-25T21:27:00Z,41.00,59.00
2026-02-25T21:28:00Z,41.00,59.31
2026-02-25T21:29:00Z,41.00,60.00
2026-02-25T21:32:00Z,41.00,60.00
2026-02-25T21:34:00Z,41.00,60.00
2026-02-25T21:37:00Z,41.00,59.00
2026-02-25T21:39:00Z,41.00,59.00
2026-02-25T21:41:00Z,41.00,59.00
2026-02-25T21:42:00Z,41.00,59.00
2026-02-25T21:45:00Z,41.00,59.00
2026-02-25T21:47:00Z,41.00,59.00
2026-02-25T21:49:00Z,41.00,59.03
2026-02-25T21:50:00Z,41.00,60.00
2026-02-25T21:52:00Z,41.00,60.00
2026-02-25T21:53:00Z,41.00,60.00
2026-02-25T21:54:00Z,41.00,60.00
2026-02-25T21:55:00Z,41.00,60.00
2026-02-25T21:56:00Z,41.00,60.00
2026-02-25T21:57:00Z,41.00,60.00
2026-02-25T21:59:00Z,41.00,59.50
2026-02-25T22:00:00Z,41.00,60.00
2026-02-25T22:01:00Z,41.00,60.00
2026-02-25T22:02:00Z,41.00,60.00
2026-02-25T22:04:00Z,41.74,60.00
2026-02-25T22:06:00Z,41.74,59.00
2026-02-25T22:08:00Z,41.00,59.00
2026-02-25T22:09:00Z,40.89,60.00
2026-02-25T22:10:00Z,40.00,60.00
2026-02-25T22:11:00Z,40.00,60.00
2026-02-25T22:12:00Z,40.00,60.00
2026-02-25T22:14:00Z,40.00,60.00
2026-02-25T22:16:00Z,42.00,60.00
2026-02-25T22:18:00Z,42.00,59.95
2026-02-25T22:19:00Z,42.00,60.00
2026-02-25T22:20:00Z,42.00,59.00
2026-02-25T22:21:00Z,42.00,60.00
2026-02-25T22:22:00Z,42.00,60.00
2026-02-25T22:25:00Z,42.00,60.00
2026-02-25T22:26:00Z,42.00,60.00
2026-02-25T22:27:00Z,42.00,60.00
2026-02-25T22:29:00Z,42.00,60.00
2026-02-25T22:30:00Z,42.00,60.00
2026-02-25T22:31:00Z,42.00,60.00
2026-02-25T22:32:00Z,42.00,60.00
2026-02-25T22:33:00Z,42.00,60.00
2026-02-25T22:34:00Z,42.00,60.00
2026-02-25T22:35:00Z,42.00,60.00
2026-02-25T22:36:00Z,42.00,59.00
2026-02-25T22:37:00Z,41.00,59.00
2026-02-25T22:38:00Z,41.00,59.00
2026-02-25T22:39:00Z,41.00,60.00
2026-02-25T22:41:00Z,41.00,60.00
2026-02-25T22:42:00Z,41.00,60.00
2026-02-25T22:44:00Z,41.00,60.00
2026-02-25T22:46:00Z,41.00,60.00
2026-02-25T22:47:00Z,41.00,60.00
2026-02-25T22:49:00Z,41.00,60.00
2026-02-25T22:50:00Z,41.00,60.00
2026-02-25T22:52:00Z,41.00,60.00
2026-02-25T22:53:00Z,41.00,60.00
2026-02-25T22:54:00Z,41.00,60.13
2026-02-25T22:55:00Z,41.00,61.00
2026-02-25T22:56:00Z,41.00,61.00
2026-02-25T22:57:00Z,41.00,61.00
2026-02-25T22:59:00Z,41.00,61.00
2026-02-25T23:00:00Z,41.00,61.00
2026-02-25T23:02:00Z,41.00,61.00
2026-02-25T23:04:00Z,41.00,61.00
2026-02-25T23:05:00Z,41.00,61.00
2026-02-25T23:07:00Z,41.00,61.00
2026-02-25T23:10:00Z,41.00,61.00
2026-02-25T23:11:00Z,41.00,61.00
2026-02-25T23:12:00Z,41.00,61.00
2026-02-25T23:13:00Z,41.00,61.00
2026-02-25T23:14:00Z,41.00,61.00
2026-02-25T23:16:00Z,41.00,61.30
2026-02-25T23:18:00Z,41.00,62.00
2026-02-25T23:19:00Z,41.00,62.00
2026-02-25T23:20:00Z,40.00,62.00
2026-02-25T23:22:00Z,40.00,62.00
2026-02-25T23:23:00Z,40.00,62.00
2026-02-25T23:25:00Z,40.00,62.00
2026-02-25T23:26:00Z,40.00,62.00
2026-02-25T23:27:00Z,40.00,62.00
2026-02-25T23:28:00Z,40.00,62.00
2026-02-25T23:30:00Z,40.00,62.00
2026-02-25T23:31:00Z,40.00,62.00
2026-02-25T23:32:00Z,40.00,62.00
2026-02-25T23:33:00Z,40.00,62.00
2026-02-25T23:34:00Z,40.00,62.00
2026-02-25T23:35:00Z,40.00,61.74
2026-02-25T23:36:00Z,40.00,62.00
2026-02-25T23:37:00Z,40.00,62.00
2026-02-25T23:38:00Z,40.00,62.00
2026-02-25T23:39:00Z,40.00,62.00
2026-02-25T23:40:00Z,40.00,62.00
2026-02-25T23:41:00Z,40.00,62.00
2026-02-25T23:42:00Z,40.00,62.00
2026-02-25T23:43:00Z,40.00,62.00
2026-02-25T23:44:00Z,40.00,61.53
2026-02-25T23:45:00Z,40.00,62.00
2026-02-25T23:46:00Z,40.00,62.00
2026-02-25T23:47:00Z,39.00,62.00
2026-02-25T23:48:00Z,39.00,62.00
2026-02-25T23:49:00Z,40.00,62.00
2026-02-25T23:50:00Z,40.00,62.00
2026-02-25T23:51:00Z,40.00,62.00
2026-02-25T23:52:00Z,39.00,62.00
2026-02-25T23:53:00Z,39.00,62.00
2026-02-25T23:54:00Z,40.00,62.00
2026-02-25T23:55:00Z,40.00,62.00
2026-02-25T23:56:00Z,40.00,62.00
2026-02-25T23:57:00Z,40.00,62.00
2026-02-25T23:58:00Z,40.00,62.00
2026-02-25T23:59:00Z,40.00,62.00
2026-02-26T00:00:00Z,39.00,62.00
2026-02-26T00:01:00Z,38.00,62.80
2026-02-26T00:02:00Z,37.32,63.15
2026-02-26T00:03:00Z,37.32,63.83
2026-02-26T00:04:00Z,38.25,62.88
2026-02-26T00:05:00Z,40.00,61.46
2026-02-26T00:06:00Z,40.00,62.23
2026-02-26T00:07:00Z,40.00,62.00
2026-02-26T00:08:00Z,42.23,61.40
2026-02-26T00:09:00Z,41.23,61.49
2026-02-26T00:10:00Z,35.00,66.24
2026-02-26T00:11:00Z,36.78,71.29
2026-02-26T00:12:00Z,34.00,63.10
2026-02-26T00:13:00Z,35.01,63.79
2026-02-26T00:14:00Z,39.56,61.99
2026-02-26T00:15:00Z,40.00,60.31
2026-02-26T00:16:00Z,38.78,62.80
2026-02-26T00:17:00Z,38.78,71.32
2026-02-26T00:18:00Z,30.80,71.18
2026-02-26T00:19:00Z,32.93,70.57
2026-02-26T00:20:00Z,30.99,74.00
2026-02-26T00:21:00Z,30.55,72.12
2026-02-26T00:22:00Z,29.76,72.17
2026-02-26T00:23:00Z,26.62,74.67
2026-02-26T00:24:00Z,26.00,77.06
2026-02-26T00:25:00Z,26.01,76.00
2026-02-26T00:26:00Z,25.08,77.09
2026-02-26T00:27:00Z,27.19,77.70
2026-02-26T00:28:00Z,25.54,77.06
2026-02-26T00:29:00Z,24.00,75.90
2026-02-26T00:30:00Z,21.87,80.54
2026-02-26T00:31:00Z,25.98,76.54
2026-02-26T00:32:00Z,28.00,72.88
2026-02-26T00:33:00Z,30.00,71.89
2026-02-26T00:34:00Z,29.60,75.00
2026-02-26T00:35:00Z,26.00,75.97
2026-02-26T00:36:00Z,26.00,75.36
2026-02-26T00:37:00Z,26.47,74.56
2026-02-26T00:38:00Z,28.71,74.26
2026-02-26T00:39:00Z,28.91,74.60
2026-02-26T00:40:00Z,27.36,73.92
2026-02-26T00:41:00Z,28.35,72.46
2026-02-26T00:42:00Z,30.01,73.00
2026-02-26T00:43:00Z,32.12,68.00
2026-02-26T00:44:00Z,37.94,59.24
2026-02-26T00:45:00Z,38.53,63.78
2026-02-26T00:46:00Z,29.57,70.73
2026-02-26T00:47:00Z,25.00,75.04
2026-02-26T00:48:00Z,26.36,75.69
2026-02-26T00:49:00Z,24.00,74.83
2026-02-26T00:50:00Z,29.04,71.56
2026-02-26T00:51:00Z,31.00,71.00
2026-02-26T00:52:00Z,28.91,71.00
2026-02-26T00:53:00Z,24.41,76.31
2026-02-26T00:54:00Z,27.42,72.90
2026-02-26T00:55:00Z,27.42,77.92
2026-02-26T00:56:00Z,25.12,75.00
2026-02-26T00:57:00Z,25.12,73.00
2026-02-26T00:58:00Z,28.80,73.00
2026-02-26T00:59:00Z,28.00,76.00
2026-02-26T01:00:00Z,27.84,76.89
2026-02-26T01:01:00Z,25.69,75.77
2026-02-26T01:02:00Z,19.42,79.86
2026-02-26T01:03:00Z,21.00,78.98
2026-02-26T01:04:00Z,21.00,78.73
2026-02-26T01:05:00Z,21.78,78.84
2026-02-26T01:06:00Z,24.23,77.00
2026-02-26T01:07:00Z,23.98,77.58
2026-02-26T01:08:00Z,18.35,80.36
2026-02-26T01:09:00Z,20.88,81.11
2026-02-26T01:10:00Z,21.73,76.51
2026-02-26T01:11:00Z,24.37,76.00
2026-02-26T01:12:00Z,25.79,77.84
2026-02-26T01:13:00Z,27.46,79.00
2026-02-26T01:14:00Z,19.63,80.85
2026-02-26T01:15:00Z,27.25,73.96
2026-02-26T01:16:00Z,24.51,73.96
2026-02-26T01:17:00Z,23.31,76.04
2026-02-26T01:18:00Z,23.97,78.96
2026-02-26T01:19:00Z,25.38,77.00
2026-02-26T01:20:00Z,25.00,76.00
2026-02-26T01:21:00Z,28.49,71.71
2026-02-26T01:22:00Z,29.64,70.36
2026-02-26T01:23:00Z,33.49,69.18
2026-02-26T01:24:00Z,25.50,77.02
2026-02-26T01:25:00Z,23.83,80.75
2026-02-26T01:26:00Z,22.31,82.95
2026-02-26T01:27:00Z,15.05,83.86
2026-02-26T01:28:00Z,12.28,86.48
2026-02-26T01:29:00Z,20.15,82.01
2026-02-26T01:30:00Z,20.40,79.33
2026-02-26T01:31:00Z,19.47,84.00
2026-02-26T01:32:00Z,8.66,90.74
2026-02-26T01:33:00Z,9.74,91.00
2026-02-26T01:34:00Z,9.52,90.88
2026-02-26T01:35:00Z,6.72,94.93
2026-02-26T01:36:00Z,5.09,95.85
2026-02-26T01:37:00Z,6.62,94.52
2026-02-26T01:38:00Z,8.10,92.62
2026-02-26T01:39:00Z,7.89,92.91
2026-02-26T01:40:00Z,7.67,92.69
2026-02-26T01:41:00Z,5.28,95.45
2026-02-26T01:42:00Z,6.01,94.98
2026-02-26T01:43:00Z,6.80,95.48
2026-02-26T01:44:00Z,9.37,92.02
2026-02-26T01:45:00Z,8.05,91.60
2026-02-26T01:46:00Z,16.27,86.37
2026-02-26T01:47:00Z,10.06,90.24
2026-02-26T01:48:00Z,15.40,86.10
2026-02-26T01:49:00Z,8.49,92.30
2026-02-26T01:50:00Z,5.91,95.20
2026-02-26T01:51:00Z,6.16,95.26
2026-02-26T01:52:00Z,7.12,94.91
2026-02-26T01:53:00Z,6.88,94.89
2026-02-26T01:54:00Z,6.53,95.43
2026-02-26T01:55:00Z,2.64,97.62
2026-02-26T01:56:00Z,1.69,97.84
2026-02-26T01:57:00Z,3.71,98.99
2026-02-26T01:58:00Z,1.33,99.00
2026-02-26T01:59:00Z,1.33,99.00
2026-02-26T02:00:00Z,1.33,99.00
2026-02-26T02:01:00Z,1.00,99.00
2026-02-26T02:02:00Z,1.00,99.00
