# event_ticker=KXATPCHALLENGERMATCH-26APR19SUNTUL
# final_score=5-7 6-4 7-5
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Li Tu
# kalshi_date=2026-04-19
timestamp,Fajing Sun,Li Tu
2026-04-19T02:47:00Z,43.00,58.00
2026-04-19T02:50:00Z,43.00,58.00
2026-04-19T02:51:00Z,43.16,58.00
2026-04-19T02:56:00Z,45.00,58.00
2026-04-19T02:58:00Z,45.00,57.30
2026-04-19T03:03:00Z,44.00,58.00
2026-04-19T03:04:00Z,44.00,58.00
2026-04-19T03:06:00Z,44.42,58.00
2026-04-19T03:08:00Z,44.42,58.00
2026-04-19T03:11:00Z,45.00,58.00
2026-04-19T03:12:00Z,44.00,58.00
2026-04-19T03:13:00Z,42.00,58.00
2026-04-19T03:14:00Z,44.00,58.00
2026-04-19T03:17:00Z,44.52,58.00
2026-04-19T03:20:00Z,44.52,58.00
2026-04-19T03:22:00Z,44.52,58.00
2026-04-19T03:24:00Z,44.70,58.00
2026-04-19T03:25:00Z,45.00,58.00
2026-04-19T03:26:00Z,45.00,58.00
2026-04-19T03:27:00Z,45.00,58.00
2026-04-19T03:28:00Z,45.00,58.00
2026-04-19T03:29:00Z,45.00,58.00
2026-04-19T03:30:00Z,45.00,58.00
2026-04-19T03:31:00Z,45.00,58.00
2026-04-19T03:36:00Z,44.00,58.00
2026-04-19T03:37:00Z,44.00,58.00
2026-04-19T03:38:00Z,44.90,58.00
2026-04-19T03:40:00Z,43.00,58.00
2026-04-19T03:44:00Z,45.00,57.00
2026-04-19T03:45:00Z,45.00,58.00
2026-04-19T03:47:00Z,45.00,55.02
2026-04-19T03:48:00Z,45.00,55.02
2026-04-19T03:49:00Z,45.00,55.02
2026-04-19T03:51:00Z,44.00,55.02
2026-04-19T03:54:00Z,44.00,55.02
2026-04-19T03:55:00Z,45.00,55.02
2026-04-19T04:02:00Z,45.00,57.00
2026-04-19T04:04:00Z,45.00,56.95
2026-04-19T04:06:00Z,45.00,58.00
2026-04-19T04:07:00Z,44.00,58.00
2026-04-19T04:08:00Z,44.00,58.00
2026-04-19T04:10:00Z,44.00,58.00
2026-04-19T04:11:00Z,44.00,58.00
2026-04-19T04:12:00Z,44.00,58.00
2026-04-19T04:15:00Z,44.00,58.00
2026-04-19T04:17:00Z,44.44,58.00
2026-04-19T04:19:00Z,45.00,58.00
2026-04-19T04:20:00Z,44.00,58.00
2026-04-19T04:23:00Z,45.00,58.00
2026-04-19T04:25:00Z,45.00,58.00
2026-04-19T04:26:00Z,44.00,58.00
2026-04-19T04:27:00Z,44.00,58.00
2026-04-19T04:29:00Z,44.84,58.00
2026-04-19T04:30:00Z,45.00,58.00
2026-04-19T04:32:00Z,45.00,58.00
2026-04-19T04:33:00Z,45.00,55.66
2026-04-19T04:35:00Z,45.32,55.66
2026-04-19T04:36:00Z,45.16,55.66
2026-04-19T04:37:00Z,45.00,56.00
2026-04-19T04:38:00Z,45.00,57.41
2026-04-19T04:39:00Z,45.00,57.41
2026-04-19T04:40:00Z,44.00,57.41
2026-04-19T04:41:00Z,43.53,57.41
2026-04-19T04:42:00Z,43.00,57.41
2026-04-19T04:44:00Z,45.00,57.41
2026-04-19T04:46:00Z,44.95,57.00
2026-04-19T04:48:00Z,42.00,58.05
2026-04-19T04:50:00Z,41.00,59.05
2026-04-19T04:51:00Z,41.00,59.05
2026-04-19T04:52:00Z,41.73,59.05
2026-04-19T04:53:00Z,42.00,59.05
2026-04-19T04:54:00Z,42.00,59.05
2026-04-19T04:55:00Z,42.59,60.00
2026-04-19T04:57:00Z,43.00,60.00
2026-04-19T04:59:00Z,43.00,60.00
2026-04-19T05:00:00Z,42.28,60.00
2026-04-19T05:02:00Z,43.00,60.00
2026-04-19T05:03:00Z,41.00,60.00
2026-04-19T05:04:00Z,43.00,60.00
2026-04-19T05:07:00Z,43.00,60.00
2026-04-19T05:08:00Z,43.00,60.00
2026-04-19T05:09:00Z,42.00,60.00
2026-04-19T05:13:00Z,43.00,60.00
2026-04-19T05:16:00Z,41.00,60.00
2026-04-19T05:18:00Z,42.33,59.00
2026-04-19T05:20:00Z,42.50,59.00
2026-04-19T05:21:00Z,41.00,59.00
2026-04-19T05:22:00Z,41.00,59.00
2026-04-19T05:23:00Z,41.00,59.00
2026-04-19T05:24:00Z,41.00,59.00
2026-04-19T05:25:00Z,42.98,59.00
2026-04-19T05:26:00Z,42.98,60.00
2026-04-19T05:27:00Z,42.98,59.00
2026-04-19T05:29:00Z,43.00,59.00
2026-04-19T05:30:00Z,43.00,59.00
2026-04-19T05:31:00Z,42.00,61.65
2026-04-19T05:32:00Z,41.00,61.65
2026-04-19T05:34:00Z,41.00,61.00
2026-04-19T05:35:00Z,41.00,61.00
2026-04-19T05:36:00Z,40.86,61.00
2026-04-19T05:37:00Z,41.00,61.00
2026-04-19T05:38:00Z,41.00,61.00
2026-04-19T05:40:00Z,41.00,61.00
2026-04-19T05:42:00Z,41.00,61.00
2026-04-19T05:45:00Z,41.00,61.00
2026-04-19T05:46:00Z,41.00,61.00
2026-04-19T05:47:00Z,41.00,61.00
2026-04-19T05:48:00Z,41.00,60.12
2026-04-19T05:49:00Z,41.00,60.12
2026-04-19T05:50:00Z,40.00,61.00
2026-04-19T05:55:00Z,40.77,61.00
2026-04-19T05:56:00Z,41.00,61.00
2026-04-19T05:57:00Z,40.15,61.00
2026-04-19T05:58:00Z,40.85,61.00
2026-04-19T05:59:00Z,41.00,61.00
2026-04-19T06:00:00Z,41.00,61.00
2026-04-19T06:01:00Z,40.00,61.00
2026-04-19T06:02:00Z,40.00,61.00
2026-04-19T06:03:00Z,40.00,61.00
2026-04-19T06:04:00Z,40.00,61.00
2026-04-19T06:05:00Z,40.00,61.00
2026-04-19T06:06:00Z,40.00,61.00
2026-04-19T06:07:00Z,40.00,61.00
2026-04-19T06:08:00Z,40.00,61.00
2026-04-19T06:09:00Z,40.00,61.00
2026-04-19T06:10:00Z,40.00,61.92
2026-04-19T06:11:00Z,46.06,61.12
2026-04-19T06:12:00Z,39.76,61.92
2026-04-19T06:13:00Z,38.88,63.73
2026-04-19T06:14:00Z,38.65,63.69
2026-04-19T06:15:00Z,41.80,59.53
2026-04-19T06:16:00Z,44.93,58.11
2026-04-19T06:17:00Z,47.10,55.72
2026-04-19T06:18:00Z,49.08,54.29
2026-04-19T06:19:00Z,52.35,49.44
2026-04-19T06:20:00Z,50.00,55.52
2026-04-19T06:21:00Z,47.84,57.34
2026-04-19T06:22:00Z,43.04,60.61
2026-04-19T06:23:00Z,39.46,64.13
2026-04-19T06:24:00Z,46.01,58.21
2026-04-19T06:25:00Z,50.37,52.42
2026-04-19T06:26:00Z,50.25,51.88
2026-04-19T06:27:00Z,52.73,50.21
2026-04-19T06:28:00Z,52.74,50.79
2026-04-19T06:29:00Z,48.49,54.04
2026-04-19T06:30:00Z,45.11,58.87
2026-04-19T06:31:00Z,33.49,66.90
2026-04-19T06:32:00Z,30.88,66.42
2026-04-19T06:33:00Z,30.28,72.21
2026-04-19T06:34:00Z,30.03,71.74
2026-04-19T06:35:00Z,27.06,74.46
2026-04-19T06:36:00Z,24.33,77.32
2026-04-19T06:37:00Z,25.27,74.58
2026-04-19T06:38:00Z,26.19,75.66
2026-04-19T06:39:00Z,24.22,77.13
2026-04-19T06:40:00Z,23.97,80.48
2026-04-19T06:41:00Z,21.13,80.32
2026-04-19T06:42:00Z,23.07,76.26
2026-04-19T06:43:00Z,25.34,76.63
2026-04-19T06:44:00Z,25.93,76.90
2026-04-19T06:45:00Z,26.39,76.01
2026-04-19T06:46:00Z,24.36,77.06
2026-04-19T06:47:00Z,28.71,67.44
2026-04-19T06:48:00Z,44.76,60.77
2026-04-19T06:49:00Z,49.56,53.03
2026-04-19T06:50:00Z,45.32,53.58
2026-04-19T06:51:00Z,46.79,55.67
2026-04-19T06:52:00Z,45.94,55.50
2026-04-19T06:53:00Z,47.01,55.16
2026-04-19T06:54:00Z,48.68,58.43
2026-04-19T06:55:00Z,53.95,48.15
2026-04-19T06:56:00Z,49.68,51.85
2026-04-19T06:57:00Z,49.27,53.11
2026-04-19T06:58:00Z,45.70,55.18
2026-04-19T06:59:00Z,45.54,57.60
2026-04-19T07:00:00Z,47.24,57.04
2026-04-19T07:01:00Z,38.05,62.67
2026-04-19T07:02:00Z,43.36,60.12
2026-04-19T07:03:00Z,33.45,67.34
2026-04-19T07:04:00Z,24.81,77.64
2026-04-19T07:05:00Z,25.33,74.77
2026-04-19T07:06:00Z,22.39,77.58
2026-04-19T07:07:00Z,24.07,76.89
2026-04-19T07:08:00Z,20.91,78.84
2026-04-19T07:09:00Z,21.90,79.09
2026-04-19T07:10:00Z,21.49,77.55
2026-04-19T07:11:00Z,22.51,78.22
2026-04-19T07:12:00Z,24.73,77.01
2026-04-19T07:13:00Z,23.61,81.10
2026-04-19T07:14:00Z,25.63,76.27
2026-04-19T07:15:00Z,25.55,76.67
2026-04-19T07:16:00Z,25.12,76.03
2026-04-19T07:17:00Z,25.08,76.07
2026-04-19T07:18:00Z,26.27,76.30
2026-04-19T07:19:00Z,24.43,76.99
2026-04-19T07:20:00Z,24.90,77.16
2026-04-19T07:21:00Z,25.80,77.45
2026-04-19T07:22:00Z,26.23,75.12
2026-04-19T07:23:00Z,27.36,74.57
2026-04-19T07:24:00Z,27.52,74.51
2026-04-19T07:25:00Z,25.10,76.75
2026-04-19T07:26:00Z,23.98,77.85
2026-04-19T07:27:00Z,25.48,76.62
2026-04-19T07:28:00Z,28.17,75.99
2026-04-19T07:29:00Z,28.06,74.41
2026-04-19T07:30:00Z,26.40,74.86
2026-04-19T07:31:00Z,26.47,75.83
2026-04-19T07:32:00Z,24.94,76.99
2026-04-19T07:33:00Z,24.32,77.29
2026-04-19T07:34:00Z,24.81,75.08
2026-04-19T07:35:00Z,26.27,74.39
2026-04-19T07:36:00Z,26.06,71.10
2026-04-19T07:37:00Z,29.52,72.05
2026-04-19T07:38:00Z,28.94,73.21
2026-04-19T07:39:00Z,22.61,74.82
2026-04-19T07:40:00Z,26.02,71.33
2026-04-19T07:41:00Z,29.63,70.94
2026-04-19T07:42:00Z,31.55,66.53
2026-04-19T07:43:00Z,30.88,70.79
2026-04-19T07:44:00Z,30.40,71.31
2026-04-19T07:45:00Z,35.10,70.46
2026-04-19T07:46:00Z,38.04,63.76
2026-04-19T07:47:00Z,44.37,53.19
2026-04-19T07:48:00Z,49.76,51.99
2026-04-19T07:49:00Z,42.46,60.86
2026-04-19T07:50:00Z,45.73,51.51
2026-04-19T07:51:00Z,50.79,50.63
2026-04-19T07:52:00Z,48.26,48.93
2026-04-19T07:53:00Z,57.41,40.08
2026-04-19T07:54:00Z,53.79,49.31
2026-04-19T07:55:00Z,50.35,50.19
2026-04-19T07:56:00Z,49.64,51.40
2026-04-19T07:57:00Z,51.50,51.13
2026-04-19T07:58:00Z,54.11,43.09
2026-04-19T07:59:00Z,53.55,45.42
2026-04-19T08:00:00Z,56.28,44.93
2026-04-19T08:01:00Z,65.33,31.22
2026-04-19T08:02:00Z,59.41,39.40
2026-04-19T08:03:00Z,51.73,48.10
2026-04-19T08:04:00Z,49.07,51.52
2026-04-19T08:05:00Z,43.34,57.64
2026-04-19T08:06:00Z,28.38,71.77
2026-04-19T08:07:00Z,26.72,73.55
2026-04-19T08:08:00Z,23.13,73.95
2026-04-19T08:09:00Z,19.39,80.28
2026-04-19T08:10:00Z,19.94,80.94
2026-04-19T08:11:00Z,23.38,79.12
2026-04-19T08:12:00Z,20.61,77.67
2026-04-19T08:13:00Z,20.80,78.53
2026-04-19T08:14:00Z,23.83,75.24
2026-04-19T08:15:00Z,24.83,76.07
2026-04-19T08:16:00Z,32.68,66.16
2026-04-19T08:17:00Z,32.28,67.04
2026-04-19T08:18:00Z,37.55,60.83
2026-04-19T08:19:00Z,31.09,69.60
2026-04-19T08:20:00Z,27.44,76.73
2026-04-19T08:21:00Z,22.59,80.14
2026-04-19T08:22:00Z,23.27,74.16
2026-04-19T08:23:00Z,14.42,83.32
2026-04-19T08:24:00Z,15.63,83.47
2026-04-19T08:25:00Z,12.08,87.16
2026-04-19T08:26:00Z,13.03,87.81
2026-04-19T08:27:00Z,13.55,92.72
2026-04-19T08:28:00Z,14.29,85.34
2026-04-19T08:29:00Z,15.11,89.43
2026-04-19T08:30:00Z,18.45,82.80
2026-04-19T08:31:00Z,18.71,81.78
2026-04-19T08:32:00Z,17.79,82.51
2026-04-19T08:33:00Z,26.86,73.85
2026-04-19T08:34:00Z,31.77,70.71
2026-04-19T08:35:00Z,27.74,69.66
2026-04-19T08:36:00Z,45.93,52.91
2026-04-19T08:37:00Z,53.69,48.68
2026-04-19T08:38:00Z,53.57,46.04
2026-04-19T08:39:00Z,52.84,48.67
2026-04-19T08:40:00Z,50.81,52.97
2026-04-19T08:41:00Z,57.60,41.57
2026-04-19T08:42:00Z,51.69,45.62
2026-04-19T08:43:00Z,51.02,50.41
2026-04-19T08:44:00Z,45.99,53.22
2026-04-19T08:45:00Z,45.59,59.83
2026-04-19T08:46:00Z,37.71,58.01
2026-04-19T08:47:00Z,49.51,53.93
2026-04-19T08:48:00Z,48.13,52.34
2026-04-19T08:49:00Z,54.73,45.16
2026-04-19T08:50:00Z,51.35,47.38
2026-04-19T08:51:00Z,62.96,35.39
2026-04-19T08:52:00Z,73.66,12.37
2026-04-19T08:53:00Z,63.17,34.25
2026-04-19T08:54:00Z,97.15,11.22
2026-04-19T08:55:00Z,99.00,1.00
2026-04-19T08:56:00Z,99.00,1.00
2026-04-19T08:57:00Z,99.00,1.00
2026-04-19T08:58:00Z,99.00,1.00
