# event_ticker=KXATPMATCH-26MAR29DZUJIA
# final_score=6-3 4-6 7-6(4)
# score_resolution=3-6 6-4 6-7
# match_winner=Damir Dzumhur
# fav_player=Filip Cristian Jianu
# dog_player=Damir Dzumhur
# kalshi_date=2026-03-29
timestamp,Filip Cristian Jianu,Damir Dzumhur
2026-03-31T10:48:00Z,34.00,66.00
2026-03-31T10:50:00Z,34.00,67.88
2026-03-31T10:51:00Z,34.00,68.00
2026-03-31T10:53:00Z,33.00,68.00
2026-03-31T10:57:00Z,33.00,68.00
2026-03-31T11:01:00Z,33.00,68.00
2026-03-31T11:05:00Z,33.00,68.00
2026-03-31T11:06:00Z,33.00,68.00
2026-03-31T11:07:00Z,33.00,68.00
2026-03-31T11:08:00Z,33.00,68.00
2026-03-31T11:10:00Z,33.00,68.00
2026-03-31T11:11:00Z,33.00,68.00
2026-03-31T11:24:00Z,34.00,68.00
2026-03-31T11:26:00Z,32.13,68.00
2026-03-31T11:27:00Z,34.00,67.00
2026-03-31T11:28:00Z,34.00,67.00
2026-03-31T11:29:00Z,34.00,67.00
2026-03-31T11:30:00Z,34.00,67.00
2026-03-31T11:32:00Z,34.00,67.00
2026-03-31T11:33:00Z,34.00,67.00
2026-03-31T11:34:00Z,34.00,67.00
2026-03-31T11:35:00Z,34.00,67.00
2026-03-31T11:45:00Z,34.00,67.00
2026-03-31T11:48:00Z,34.00,67.00
2026-03-31T11:55:00Z,34.00,67.00
2026-03-31T12:01:00Z,34.00,66.00
2026-03-31T12:02:00Z,34.00,67.00
2026-03-31T12:03:00Z,34.00,67.00
2026-03-31T12:04:00Z,34.00,67.00
2026-03-31T12:06:00Z,32.00,67.00
2026-03-31T12:12:00Z,32.00,67.00
2026-03-31T12:15:00Z,32.00,67.00
2026-03-31T12:24:00Z,32.00,67.00
2026-03-31T12:25:00Z,32.00,67.00
2026-03-31T12:27:00Z,32.00,67.00
2026-03-31T12:28:00Z,32.00,67.00
2026-03-31T12:29:00Z,32.00,67.00
2026-03-31T12:30:00Z,32.00,67.00
2026-03-31T12:31:00Z,32.00,67.00
2026-03-31T12:33:00Z,32.00,67.00
2026-03-31T12:36:00Z,32.00,67.00
2026-03-31T12:37:00Z,32.00,67.00
2026-03-31T12:39:00Z,32.00,67.00
2026-03-31T12:40:00Z,32.00,67.00
2026-03-31T12:41:00Z,34.00,67.00
2026-03-31T12:42:00Z,34.03,67.00
2026-03-31T12:43:00Z,34.03,67.00
2026-03-31T12:44:00Z,34.69,67.00
2026-03-31T12:45:00Z,35.00,67.00
2026-03-31T12:46:00Z,32.00,67.00
2026-03-31T12:47:00Z,32.00,67.00
2026-03-31T12:48:00Z,32.00,67.00
2026-03-31T12:50:00Z,34.00,67.00
2026-03-31T12:53:00Z,34.00,67.00
2026-03-31T12:54:00Z,34.00,67.00
2026-03-31T12:55:00Z,32.00,67.00
2026-03-31T12:56:00Z,35.00,65.26
2026-03-31T12:57:00Z,34.72,67.00
2026-03-31T12:58:00Z,35.00,67.00
2026-03-31T12:59:00Z,35.00,67.00
2026-03-31T13:01:00Z,35.00,66.00
2026-03-31T13:02:00Z,35.06,66.00
2026-03-31T13:03:00Z,35.06,66.00
2026-03-31T13:04:00Z,35.06,64.00
2026-03-31T13:07:00Z,35.00,66.00
2026-03-31T13:08:00Z,35.00,66.22
2026-03-31T13:10:00Z,35.00,67.00
2026-03-31T13:11:00Z,35.00,67.00
2026-03-31T13:12:00Z,35.00,67.00
2026-03-31T13:13:00Z,35.00,67.00
2026-03-31T13:14:00Z,35.00,66.95
2026-03-31T13:15:00Z,36.00,66.49
2026-03-31T13:16:00Z,35.00,67.08
2026-03-31T13:17:00Z,35.78,67.08
2026-03-31T13:18:00Z,35.00,67.00
2026-03-31T13:19:00Z,35.00,67.00
2026-03-31T13:20:00Z,33.00,67.00
2026-03-31T13:21:00Z,35.00,65.00
2026-03-31T13:22:00Z,35.00,66.50
2026-03-31T13:23:00Z,36.00,64.09
2026-03-31T13:25:00Z,36.00,65.00
2026-03-31T13:26:00Z,37.00,64.25
2026-03-31T13:28:00Z,37.00,64.00
2026-03-31T13:29:00Z,39.00,64.00
2026-03-31T13:30:00Z,36.28,63.96
2026-03-31T13:31:00Z,38.81,63.00
2026-03-31T13:32:00Z,34.97,65.98
2026-03-31T13:33:00Z,37.66,62.39
2026-03-31T13:34:00Z,38.95,62.52
2026-03-31T13:35:00Z,36.00,66.39
2026-03-31T13:36:00Z,36.18,63.08
2026-03-31T13:37:00Z,38.86,63.63
2026-03-31T13:38:00Z,36.19,64.50
2026-03-31T13:39:00Z,35.30,65.25
2026-03-31T13:40:00Z,31.32,67.42
2026-03-31T13:41:00Z,31.82,70.81
2026-03-31T13:42:00Z,24.78,75.14
2026-03-31T13:43:00Z,25.40,76.47
2026-03-31T13:44:00Z,28.48,73.09
2026-03-31T13:45:00Z,33.36,67.46
2026-03-31T13:46:00Z,23.03,76.59
2026-03-31T13:47:00Z,22.20,77.34
2026-03-31T13:48:00Z,21.83,79.78
2026-03-31T13:49:00Z,20.28,81.00
2026-03-31T13:50:00Z,22.66,80.20
2026-03-31T13:51:00Z,22.00,79.87
2026-03-31T13:52:00Z,19.38,83.31
2026-03-31T13:53:00Z,18.31,81.14
2026-03-31T13:54:00Z,23.00,79.77
2026-03-31T13:55:00Z,23.00,79.00
2026-03-31T13:56:00Z,23.00,78.64
2026-03-31T13:57:00Z,21.49,79.07
2026-03-31T13:58:00Z,17.71,79.07
2026-03-31T13:59:00Z,18.00,83.78
2026-03-31T14:00:00Z,17.71,83.26
2026-03-31T14:01:00Z,17.81,83.00
2026-03-31T14:02:00Z,18.00,83.00
2026-03-31T14:03:00Z,19.06,81.24
2026-03-31T14:04:00Z,20.92,81.18
2026-03-31T14:05:00Z,20.09,80.00
2026-03-31T14:06:00Z,21.00,80.00
2026-03-31T14:07:00Z,19.99,80.68
2026-03-31T14:08:00Z,15.23,86.18
2026-03-31T14:09:00Z,14.93,87.05
2026-03-31T14:10:00Z,13.62,87.13
2026-03-31T14:11:00Z,12.54,88.16
2026-03-31T14:12:00Z,10.92,90.90
2026-03-31T14:13:00Z,9.99,90.95
2026-03-31T14:14:00Z,10.09,89.45
2026-03-31T14:15:00Z,12.54,90.01
2026-03-31T14:16:00Z,12.81,88.90
2026-03-31T14:17:00Z,13.00,87.89
2026-03-31T14:18:00Z,18.92,82.66
2026-03-31T14:19:00Z,19.99,80.40
2026-03-31T14:20:00Z,20.00,80.73
2026-03-31T14:21:00Z,19.70,80.84
2026-03-31T14:22:00Z,19.96,81.00
2026-03-31T14:23:00Z,23.26,75.12
2026-03-31T14:24:00Z,26.17,75.31
2026-03-31T14:25:00Z,25.37,75.65
2026-03-31T14:26:00Z,25.29,76.94
2026-03-31T14:27:00Z,26.08,74.96
2026-03-31T14:28:00Z,26.22,75.81
2026-03-31T14:29:00Z,25.27,76.98
2026-03-31T14:30:00Z,24.30,76.15
2026-03-31T14:31:00Z,23.00,78.00
2026-03-31T14:32:00Z,23.44,78.23
2026-03-31T14:33:00Z,24.29,77.91
2026-03-31T14:34:00Z,25.72,77.19
2026-03-31T14:35:00Z,26.72,73.29
2026-03-31T14:36:00Z,23.23,79.69
2026-03-31T14:37:00Z,19.36,81.28
2026-03-31T14:38:00Z,24.53,79.81
2026-03-31T14:39:00Z,13.82,84.65
2026-03-31T14:40:00Z,16.28,84.44
2026-03-31T14:41:00Z,23.86,79.79
2026-03-31T14:42:00Z,24.69,76.00
2026-03-31T14:43:00Z,24.30,77.09
2026-03-31T14:44:00Z,25.18,76.46
2026-03-31T14:45:00Z,22.09,80.03
2026-03-31T14:46:00Z,24.85,76.92
2026-03-31T14:47:00Z,29.24,73.56
2026-03-31T14:48:00Z,29.69,73.33
2026-03-31T14:49:00Z,25.62,73.11
2026-03-31T14:50:00Z,28.82,74.16
2026-03-31T14:51:00Z,27.98,74.87
2026-03-31T14:52:00Z,27.97,72.85
2026-03-31T14:53:00Z,31.70,67.47
2026-03-31T14:54:00Z,34.27,66.79
2026-03-31T14:55:00Z,34.94,69.43
2026-03-31T14:56:00Z,33.36,66.84
2026-03-31T14:57:00Z,31.05,69.25
2026-03-31T14:58:00Z,33.36,67.89
2026-03-31T14:59:00Z,31.27,69.51
2026-03-31T15:00:00Z,31.92,69.48
2026-03-31T15:01:00Z,36.15,66.22
2026-03-31T15:02:00Z,38.77,62.47
2026-03-31T15:03:00Z,37.87,62.00
2026-03-31T15:04:00Z,38.42,62.00
2026-03-31T15:05:00Z,36.17,63.22
2026-03-31T15:06:00Z,42.23,60.55
2026-03-31T15:07:00Z,39.13,63.51
2026-03-31T15:08:00Z,31.01,69.92
2026-03-31T15:09:00Z,25.37,72.53
2026-03-31T15:10:00Z,20.94,79.19
2026-03-31T15:11:00Z,20.91,77.79
2026-03-31T15:12:00Z,13.04,85.88
2026-03-31T15:13:00Z,11.24,87.93
2026-03-31T15:14:00Z,9.73,89.93
2026-03-31T15:15:00Z,8.74,90.84
2026-03-31T15:16:00Z,7.91,91.56
2026-03-31T15:17:00Z,9.07,93.83
2026-03-31T15:18:00Z,7.05,93.58
2026-03-31T15:19:00Z,2.97,96.00
2026-03-31T15:20:00Z,2.93,98.47
2026-03-31T15:21:00Z,3.34,96.51
2026-03-31T15:22:00Z,6.66,94.73
2026-03-31T15:23:00Z,7.22,93.37
2026-03-31T15:24:00Z,6.35,94.47
2026-03-31T15:25:00Z,4.11,96.70
2026-03-31T15:26:00Z,4.33,96.98
2026-03-31T15:27:00Z,3.43,97.58
2026-03-31T15:28:00Z,3.97,96.96
2026-03-31T15:29:00Z,4.13,95.90
2026-03-31T15:30:00Z,4.29,95.42
2026-03-31T15:31:00Z,5.22,94.89
2026-03-31T15:32:00Z,12.60,87.25
2026-03-31T15:33:00Z,12.01,88.24
2026-03-31T15:34:00Z,8.35,92.88
2026-03-31T15:35:00Z,14.94,86.69
2026-03-31T15:36:00Z,23.17,78.96
2026-03-31T15:37:00Z,26.12,77.58
2026-03-31T15:38:00Z,23.50,74.42
2026-03-31T15:39:00Z,29.32,73.14
2026-03-31T15:40:00Z,31.13,68.90
2026-03-31T15:41:00Z,25.35,75.97
2026-03-31T15:42:00Z,17.66,82.30
2026-03-31T15:43:00Z,14.45,89.79
2026-03-31T15:44:00Z,24.80,75.50
2026-03-31T15:45:00Z,22.18,79.58
2026-03-31T15:46:00Z,18.68,83.03
2026-03-31T15:47:00Z,26.92,75.38
2026-03-31T15:48:00Z,31.36,68.73
2026-03-31T15:49:00Z,29.82,72.35
2026-03-31T15:50:00Z,23.86,75.66
2026-03-31T15:51:00Z,22.45,78.93
2026-03-31T15:52:00Z,22.32,76.96
2026-03-31T15:53:00Z,30.93,69.46
2026-03-31T15:54:00Z,32.09,70.06
2026-03-31T15:55:00Z,33.46,69.08
2026-03-31T15:56:00Z,38.76,61.99
2026-03-31T15:57:00Z,40.82,60.07
2026-03-31T15:58:00Z,41.32,54.92
2026-03-31T15:59:00Z,51.29,50.05
2026-03-31T16:00:00Z,77.27,22.54
2026-03-31T16:01:00Z,76.08,23.48
2026-03-31T16:02:00Z,66.58,35.43
2026-03-31T16:03:00Z,51.97,45.48
2026-03-31T16:04:00Z,48.05,52.46
2026-03-31T16:05:00Z,34.48,64.04
2026-03-31T16:06:00Z,23.39,82.97
2026-03-31T16:07:00Z,22.35,77.55
2026-03-31T16:08:00Z,20.18,82.70
2026-03-31T16:09:00Z,32.39,71.95
2026-03-31T16:10:00Z,48.81,55.76
2026-03-31T16:11:00Z,29.69,74.97
2026-03-31T16:12:00Z,9.02,90.04
2026-03-31T16:13:00Z,3.57,97.75
2026-03-31T16:14:00Z,1.00,99.00
2026-03-31T16:15:00Z,1.00,99.00
2026-03-31T16:16:00Z,1.00,99.00
2026-03-31T16:17:00Z,1.00,99.00
2026-03-31T16:18:00Z,1.00,99.00
2026-03-31T16:19:00Z,1.00,99.00
2026-03-31T16:20:00Z,1.00,99.00
2026-03-31T16:21:00Z,1.00,99.00
2026-03-31T16:22:00Z,1.00,99.00
