# event_ticker=KXATPMATCH-26FEB23JARPRI
# final_score=6-3 5-7 6-2
# match_winner=Dino Prizmic
# fav_player=Dino Prizmic
# dog_player=Nicolas Jarry
# kalshi_date=2026-02-23
timestamp,Dino Prizmic,Nicolas Jarry
2026-02-23T18:45:00Z,68.00,33.00
2026-02-23T18:47:00Z,68.00,33.00
2026-02-23T18:55:00Z,68.00,33.00
2026-02-23T18:56:00Z,68.00,33.00
2026-02-23T18:57:00Z,68.00,33.00
2026-02-23T19:03:00Z,68.00,33.00
2026-02-23T19:05:00Z,68.00,33.00
2026-02-23T19:10:00Z,68.00,33.00
2026-02-23T19:16:00Z,68.00,33.00
2026-02-23T19:19:00Z,68.00,33.00
2026-02-23T19:21:00Z,68.00,33.00
2026-02-23T19:22:00Z,68.00,33.80
2026-02-23T19:25:00Z,68.00,33.00
2026-02-23T19:26:00Z,68.00,33.24
2026-02-23T19:27:00Z,68.00,33.24
2026-02-23T19:28:00Z,68.00,33.80
2026-02-23T19:29:00Z,68.00,33.80
2026-02-23T19:31:00Z,68.00,33.80
2026-02-23T19:33:00Z,68.00,33.00
2026-02-23T19:35:00Z,68.00,33.00
2026-02-23T19:37:00Z,68.00,34.00
2026-02-23T19:39:00Z,68.00,34.00
2026-02-23T19:48:00Z,68.00,34.00
2026-02-23T19:49:00Z,68.00,34.00
2026-02-23T19:53:00Z,68.00,34.00
2026-02-23T19:54:00Z,68.00,34.00
2026-02-23T20:02:00Z,68.00,34.00
2026-02-23T20:03:00Z,68.00,34.00
2026-02-23T20:04:00Z,68.00,34.00
2026-02-23T20:06:00Z,68.00,34.00
2026-02-23T20:07:00Z,68.00,34.00
2026-02-23T20:08:00Z,68.00,34.00
2026-02-23T20:27:00Z,67.00,34.00
2026-02-23T20:28:00Z,67.00,34.00
2026-02-23T20:33:00Z,67.00,34.00
2026-02-23T20:37:00Z,67.00,34.00
2026-02-23T20:39:00Z,67.00,34.00
2026-02-23T20:47:00Z,67.00,34.00
2026-02-23T20:51:00Z,67.00,34.00
2026-02-23T20:52:00Z,67.00,34.00
2026-02-23T21:01:00Z,67.00,34.00
2026-02-23T21:02:00Z,67.00,34.00
2026-02-23T21:13:00Z,67.00,34.00
2026-02-23T21:15:00Z,67.00,34.00
2026-02-23T21:17:00Z,67.00,34.00
2026-02-23T21:18:00Z,67.00,34.00
2026-02-23T21:19:00Z,67.00,34.00
2026-02-23T21:21:00Z,67.00,34.00
2026-02-23T21:23:00Z,67.00,34.00
2026-02-23T21:24:00Z,67.00,34.00
2026-02-23T21:25:00Z,67.00,33.16
2026-02-23T21:27:00Z,67.00,34.00
2026-02-23T21:28:00Z,67.00,34.00
2026-02-23T21:30:00Z,67.00,34.00
2026-02-23T21:32:00Z,67.00,34.00
2026-02-23T21:33:00Z,67.00,34.00
2026-02-23T21:34:00Z,67.00,34.00
2026-02-23T21:37:00Z,67.00,34.00
2026-02-23T21:38:00Z,67.00,34.00
2026-02-23T21:39:00Z,67.00,34.00
2026-02-23T21:41:00Z,67.00,34.00
2026-02-23T21:42:00Z,67.00,34.00
2026-02-23T21:43:00Z,67.00,34.00
2026-02-23T21:44:00Z,67.00,34.00
2026-02-23T21:45:00Z,67.00,34.00
2026-02-23T21:46:00Z,67.00,34.00
2026-02-23T21:47:00Z,67.04,34.00
2026-02-23T21:48:00Z,67.04,34.00
2026-02-23T21:49:00Z,68.00,34.00
2026-02-23T21:50:00Z,68.00,34.00
2026-02-23T21:52:00Z,68.00,34.00
2026-02-23T21:53:00Z,69.01,34.00
2026-02-23T21:54:00Z,68.00,34.00
2026-02-23T21:55:00Z,68.00,34.00
2026-02-23T21:57:00Z,68.00,34.00
2026-02-23T21:58:00Z,68.00,34.00
2026-02-23T21:59:00Z,68.00,34.00
2026-02-23T22:00:00Z,68.00,34.00
2026-02-23T22:01:00Z,68.00,34.00
2026-02-23T22:02:00Z,68.00,33.95
2026-02-23T22:03:00Z,69.00,34.00
2026-02-23T22:04:00Z,69.00,34.00
2026-02-23T22:05:00Z,69.00,34.00
2026-02-23T22:06:00Z,69.00,34.00
2026-02-23T22:07:00Z,67.00,34.00
2026-02-23T22:08:00Z,69.00,34.00
2026-02-23T22:09:00Z,69.00,34.00
2026-02-23T22:10:00Z,68.00,34.00
2026-02-23T22:11:00Z,68.00,34.00
2026-02-23T22:12:00Z,68.00,34.00
2026-02-23T22:13:00Z,68.00,33.00
2026-02-23T22:14:00Z,68.00,34.00
2026-02-23T22:15:00Z,68.00,34.00
2026-02-23T22:17:00Z,69.88,34.00
2026-02-23T22:20:00Z,69.88,34.00
2026-02-23T22:22:00Z,68.00,33.98
2026-02-23T22:23:00Z,68.00,34.00
2026-02-23T22:24:00Z,68.19,34.00
2026-02-23T22:25:00Z,68.50,34.00
2026-02-23T22:26:00Z,68.00,34.00
2026-02-23T22:27:00Z,68.00,34.00
2026-02-23T22:28:00Z,68.00,34.00
2026-02-23T22:30:00Z,68.09,34.00
2026-02-23T22:32:00Z,68.01,34.00
2026-02-23T22:33:00Z,68.82,34.00
2026-02-23T22:34:00Z,68.82,34.00
2026-02-23T22:35:00Z,69.00,34.00
2026-02-23T22:36:00Z,69.00,34.00
2026-02-23T22:37:00Z,69.00,34.00
2026-02-23T22:38:00Z,69.00,34.00
2026-02-23T22:39:00Z,69.00,34.00
2026-02-23T22:40:00Z,69.00,34.00
2026-02-23T22:41:00Z,69.00,34.00
2026-02-23T22:42:00Z,69.00,34.00
2026-02-23T22:43:00Z,69.00,34.00
2026-02-23T22:44:00Z,68.96,34.00
2026-02-23T22:45:00Z,69.00,34.00
2026-02-23T22:46:00Z,68.86,34.00
2026-02-23T22:48:00Z,69.00,34.00
2026-02-23T22:49:00Z,69.00,34.00
2026-02-23T22:50:00Z,69.00,34.00
2026-02-23T22:51:00Z,69.00,34.00
2026-02-23T22:52:00Z,69.00,34.00
2026-02-23T22:53:00Z,68.65,34.00
2026-02-23T22:54:00Z,68.00,34.00
2026-02-23T22:55:00Z,68.00,34.00
2026-02-23T22:56:00Z,69.00,34.00
2026-02-23T22:57:00Z,69.00,33.97
2026-02-23T22:58:00Z,68.00,33.00
2026-02-23T22:59:00Z,68.00,33.00
2026-02-23T23:00:00Z,68.00,33.00
2026-02-23T23:01:00Z,68.00,33.55
2026-02-23T23:02:00Z,68.00,34.00
2026-02-23T23:03:00Z,68.00,33.00
2026-02-23T23:04:00Z,68.00,34.00
2026-02-23T23:05:00Z,68.00,34.00
2026-02-23T23:06:00Z,68.00,34.00
2026-02-23T23:07:00Z,67.00,34.00
2026-02-23T23:08:00Z,67.00,33.34
2026-02-23T23:09:00Z,67.00,34.00
2026-02-23T23:10:00Z,68.00,34.00
2026-02-23T23:11:00Z,68.00,34.00
2026-02-23T23:12:00Z,68.00,34.00
2026-02-23T23:13:00Z,68.00,34.03
2026-02-23T23:14:00Z,64.65,37.76
2026-02-23T23:15:00Z,64.05,36.86
2026-02-23T23:16:00Z,64.75,36.33
2026-02-23T23:17:00Z,65.00,36.86
2026-02-23T23:18:00Z,65.00,37.00
2026-02-23T23:19:00Z,65.00,37.00
2026-02-23T23:20:00Z,65.00,37.00
2026-02-23T23:21:00Z,64.05,37.00
2026-02-23T23:22:00Z,65.79,36.26
2026-02-23T23:23:00Z,66.00,37.00
2026-02-23T23:24:00Z,66.00,36.89
2026-02-23T23:25:00Z,66.00,36.57
2026-02-23T23:26:00Z,66.00,36.00
2026-02-23T23:27:00Z,66.00,36.00
2026-02-23T23:28:00Z,66.00,36.00
2026-02-23T23:29:00Z,66.00,36.00
2026-02-23T23:30:00Z,66.00,36.00
2026-02-23T23:31:00Z,65.95,36.48
2026-02-23T23:32:00Z,66.10,37.40
2026-02-23T23:33:00Z,68.43,33.64
2026-02-23T23:34:00Z,70.06,32.70
2026-02-23T23:35:00Z,70.89,31.25
2026-02-23T23:36:00Z,67.76,33.58
2026-02-23T23:37:00Z,66.88,35.17
2026-02-23T23:38:00Z,66.99,35.00
2026-02-23T23:39:00Z,67.24,35.03
2026-02-23T23:40:00Z,63.29,38.11
2026-02-23T23:41:00Z,63.07,39.82
2026-02-23T23:42:00Z,57.77,47.92
2026-02-23T23:43:00Z,49.27,51.50
2026-02-23T23:44:00Z,51.29,50.33
2026-02-23T23:45:00Z,49.10,51.26
2026-02-23T23:46:00Z,46.42,54.82
2026-02-23T23:47:00Z,46.86,55.11
2026-02-23T23:48:00Z,46.97,55.00
2026-02-23T23:49:00Z,44.72,58.38
2026-02-23T23:50:00Z,47.58,54.58
2026-02-23T23:51:00Z,47.46,52.91
2026-02-23T23:52:00Z,48.69,52.36
2026-02-23T23:53:00Z,50.34,52.01
2026-02-23T23:54:00Z,46.68,53.14
2026-02-23T23:55:00Z,51.54,49.02
2026-02-23T23:56:00Z,53.63,48.34
2026-02-23T23:57:00Z,58.89,41.86
2026-02-23T23:58:00Z,67.52,32.09
2026-02-23T23:59:00Z,71.24,29.21
2026-02-24T00:00:00Z,72.69,27.90
2026-02-24T00:01:00Z,73.90,26.98
2026-02-24T00:02:00Z,74.92,25.83
2026-02-24T00:03:00Z,75.17,26.14
2026-02-24T00:04:00Z,75.95,28.33
2026-02-24T00:05:00Z,81.25,16.94
2026-02-24T00:06:00Z,88.61,11.41
2026-02-24T00:07:00Z,89.72,10.45
2026-02-24T00:08:00Z,90.51,9.89
2026-02-24T00:09:00Z,90.21,9.79
2026-02-24T00:10:00Z,90.75,9.99
2026-02-24T00:11:00Z,90.00,9.80
2026-02-24T00:12:00Z,90.57,9.98
2026-02-24T00:13:00Z,90.31,10.30
2026-02-24T00:14:00Z,89.12,11.00
2026-02-24T00:15:00Z,89.15,11.97
2026-02-24T00:16:00Z,88.61,12.01
2026-02-24T00:17:00Z,88.60,12.57
2026-02-24T00:18:00Z,88.66,12.63
2026-02-24T00:19:00Z,86.63,13.24
2026-02-24T00:20:00Z,89.00,13.34
2026-02-24T00:21:00Z,88.69,12.22
2026-02-24T00:22:00Z,88.07,12.05
2026-02-24T00:23:00Z,87.95,11.81
2026-02-24T00:24:00Z,85.90,14.50
2026-02-24T00:25:00Z,85.85,14.99
2026-02-24T00:26:00Z,85.96,15.00
2026-02-24T00:27:00Z,86.27,15.68
2026-02-24T00:28:00Z,84.35,17.42
2026-02-24T00:29:00Z,83.64,17.31
2026-02-24T00:30:00Z,85.69,14.87
2026-02-24T00:31:00Z,86.00,15.07
2026-02-24T00:32:00Z,85.67,15.30
2026-02-24T00:33:00Z,87.89,12.81
2026-02-24T00:34:00Z,90.02,10.66
2026-02-24T00:35:00Z,88.02,13.50
2026-02-24T00:36:00Z,85.05,15.24
2026-02-24T00:37:00Z,84.99,16.00
2026-02-24T00:38:00Z,85.85,16.30
2026-02-24T00:39:00Z,84.39,16.58
2026-02-24T00:40:00Z,85.89,15.50
2026-02-24T00:41:00Z,86.11,13.95
2026-02-24T00:42:00Z,86.00,15.24
2026-02-24T00:43:00Z,86.64,14.83
2026-02-24T00:44:00Z,88.09,12.63
2026-02-24T00:45:00Z,89.48,11.86
2026-02-24T00:46:00Z,89.92,10.37
2026-02-24T00:47:00Z,86.11,11.95
2026-02-24T00:48:00Z,85.00,15.14
2026-02-24T00:49:00Z,83.88,16.51
2026-02-24T00:50:00Z,84.92,16.75
2026-02-24T00:51:00Z,83.01,17.85
2026-02-24T00:52:00Z,78.52,22.85
2026-02-24T00:53:00Z,80.98,20.44
2026-02-24T00:54:00Z,84.09,16.12
2026-02-24T00:55:00Z,83.53,17.23
2026-02-24T00:56:00Z,84.88,15.90
2026-02-24T00:57:00Z,85.07,15.51
2026-02-24T00:58:00Z,85.30,13.89
2026-02-24T00:59:00Z,84.08,17.49
2026-02-24T01:00:00Z,82.52,18.67
2026-02-24T01:01:00Z,82.96,18.19
2026-02-24T01:02:00Z,83.17,17.83
2026-02-24T01:03:00Z,85.42,14.80
2026-02-24T01:04:00Z,85.86,15.48
2026-02-24T01:05:00Z,87.38,13.39
2026-02-24T01:06:00Z,93.00,5.96
2026-02-24T01:07:00Z,91.51,8.89
2026-02-24T01:08:00Z,87.63,12.81
2026-02-24T01:09:00Z,85.61,15.43
2026-02-24T01:10:00Z,85.12,15.87
2026-02-24T01:11:00Z,84.05,16.69
2026-02-24T01:12:00Z,82.11,18.34
2026-02-24T01:13:00Z,79.53,22.23
2026-02-24T01:14:00Z,67.39,32.36
2026-02-24T01:15:00Z,64.49,35.12
2026-02-24T01:16:00Z,64.68,35.24
2026-02-24T01:17:00Z,63.53,35.50
2026-02-24T01:18:00Z,65.00,35.69
2026-02-24T01:19:00Z,64.60,35.83
2026-02-24T01:20:00Z,65.16,34.05
2026-02-24T01:21:00Z,64.06,37.07
2026-02-24T01:22:00Z,63.92,38.00
2026-02-24T01:23:00Z,62.25,37.82
2026-02-24T01:24:00Z,59.70,40.64
2026-02-24T01:25:00Z,62.23,38.00
2026-02-24T01:26:00Z,69.43,29.43
2026-02-24T01:27:00Z,82.60,16.69
2026-02-24T01:28:00Z,86.69,13.39
2026-02-24T01:29:00Z,86.26,14.17
2026-02-24T01:30:00Z,85.03,15.79
2026-02-24T01:31:00Z,86.99,11.61
2026-02-24T01:32:00Z,88.51,11.48
2026-02-24T01:33:00Z,88.18,12.28
2026-02-24T01:34:00Z,90.36,9.48
2026-02-24T01:35:00Z,93.61,5.89
2026-02-24T01:36:00Z,96.85,2.60
2026-02-24T01:37:00Z,97.69,2.74
2026-02-24T01:38:00Z,97.00,3.15
2026-02-24T01:39:00Z,95.77,5.06
2026-02-24T01:40:00Z,96.00,5.01
2026-02-24T01:41:00Z,95.13,5.35
2026-02-24T01:42:00Z,95.83,4.44
2026-02-24T01:43:00Z,93.13,9.03
2026-02-24T01:44:00Z,89.37,10.25
2026-02-24T01:45:00Z,92.05,7.74
2026-02-24T01:46:00Z,93.51,7.05
2026-02-24T01:47:00Z,95.72,4.97
2026-02-24T01:48:00Z,97.48,1.94
2026-02-24T01:49:00Z,97.96,2.98
2026-02-24T01:50:00Z,97.00,3.03
2026-02-24T01:51:00Z,98.00,2.81
2026-02-24T01:52:00Z,98.62,1.85
2026-02-24T01:53:00Z,97.59,1.47
2026-02-24T01:54:00Z,98.80,1.20
2026-02-24T01:55:00Z,99.00,1.02
2026-02-24T01:56:00Z,99.00,1.00
2026-02-24T01:57:00Z,99.00,1.00
2026-02-24T01:58:00Z,99.00,1.00
2026-02-24T01:59:00Z,98.23,1.59
2026-02-24T02:00:00Z,98.97,1.40
2026-02-24T02:01:00Z,99.00,1.81
2026-02-24T02:02:00Z,98.65,1.82
2026-02-24T02:03:00Z,99.00,1.99
2026-02-24T02:04:00Z,99.00,2.01
2026-02-24T02:05:00Z,99.00,1.38
2026-02-24T02:06:00Z,99.00,1.45
2026-02-24T02:07:00Z,99.00,1.69
2026-02-24T02:08:00Z,99.00,1.07
2026-02-24T02:09:00Z,99.00,1.00
2026-02-24T02:10:00Z,99.00,1.00
2026-02-24T02:11:00Z,99.00,1.00
2026-02-24T02:12:00Z,99.00,1.00
