# event_ticker=KXATPCHALLENGERMATCH-26APR17TABZIN
# final_score=6-1 6-4
# match_winner=Clement Tabur
# fav_player=Clement Tabur
# dog_player=Tyler Zink
# kalshi_date=2026-04-17
timestamp,Clement Tabur,Tyler Zink
2026-04-17T20:49:00Z,62.00,38.00
2026-04-17T20:50:00Z,62.00,38.00
2026-04-17T20:51:00Z,61.06,38.00
2026-04-17T20:56:00Z,62.00,38.00
2026-04-17T21:02:00Z,62.00,38.00
2026-04-17T21:03:00Z,62.00,38.00
2026-04-17T21:05:00Z,62.00,38.00
2026-04-17T21:09:00Z,63.00,39.00
2026-04-17T21:10:00Z,63.00,39.00
2026-04-17T21:11:00Z,62.99,39.00
2026-04-17T21:13:00Z,63.00,39.00
2026-04-17T21:15:00Z,63.00,39.00
2026-04-17T21:18:00Z,63.00,39.00
2026-04-17T21:27:00Z,62.00,39.00
2026-04-17T21:28:00Z,62.00,39.00
2026-04-17T21:29:00Z,62.86,39.00
2026-04-17T21:30:00Z,63.00,39.00
2026-04-17T21:31:00Z,63.00,39.00
2026-04-17T21:34:00Z,63.00,39.00
2026-04-17T21:35:00Z,63.00,39.00
2026-04-17T21:39:00Z,63.00,39.00
2026-04-17T21:40:00Z,63.00,39.00
2026-04-17T21:41:00Z,63.00,39.00
2026-04-17T21:42:00Z,63.00,39.00
2026-04-17T21:43:00Z,63.00,39.00
2026-04-17T21:44:00Z,63.00,39.00
2026-04-17T21:47:00Z,63.00,39.00
2026-04-17T21:50:00Z,62.00,39.00
2026-04-17T21:51:00Z,62.00,39.00
2026-04-17T21:52:00Z,62.00,39.00
2026-04-17T21:53:00Z,62.00,39.00
2026-04-17T21:56:00Z,62.00,39.00
2026-04-17T21:58:00Z,62.54,39.00
2026-04-17T21:59:00Z,62.54,39.00
2026-04-17T22:03:00Z,62.54,39.00
2026-04-17T22:05:00Z,62.54,39.00
2026-04-17T22:07:00Z,63.00,39.00
2026-04-17T22:09:00Z,63.00,39.00
2026-04-17T22:10:00Z,63.00,39.00
2026-04-17T22:12:00Z,63.00,39.00
2026-04-17T22:13:00Z,63.00,39.00
2026-04-17T22:20:00Z,63.00,39.00
2026-04-17T22:21:00Z,63.00,39.00
2026-04-17T22:22:00Z,63.00,39.00
2026-04-17T22:23:00Z,63.00,37.95
2026-04-17T22:24:00Z,63.00,39.00
2026-04-17T22:26:00Z,63.00,38.00
2026-04-17T22:27:00Z,63.00,38.00
2026-04-17T22:28:00Z,63.00,38.00
2026-04-17T22:29:00Z,63.00,38.00
2026-04-17T22:30:00Z,63.00,38.00
2026-04-17T22:31:00Z,63.00,38.00
2026-04-17T22:32:00Z,63.00,39.00
2026-04-17T22:33:00Z,63.00,39.00
2026-04-17T22:34:00Z,63.00,39.00
2026-04-17T22:35:00Z,63.00,39.00
2026-04-17T22:36:00Z,63.00,39.00
2026-04-17T22:38:00Z,63.00,39.00
2026-04-17T22:39:00Z,63.00,39.00
2026-04-17T22:42:00Z,63.00,39.00
2026-04-17T22:43:00Z,63.00,39.00
2026-04-17T22:44:00Z,63.00,39.00
2026-04-17T22:45:00Z,63.00,39.00
2026-04-17T22:48:00Z,63.00,39.00
2026-04-17T22:49:00Z,63.00,39.00
2026-04-17T22:50:00Z,63.00,39.00
2026-04-17T22:51:00Z,61.30,39.00
2026-04-17T22:52:00Z,63.00,39.00
2026-04-17T22:54:00Z,63.00,39.00
2026-04-17T22:55:00Z,63.00,39.00
2026-04-17T22:56:00Z,63.00,39.00
2026-04-17T22:57:00Z,62.17,39.00
2026-04-17T22:58:00Z,63.00,39.00
2026-04-17T23:00:00Z,63.00,39.00
2026-04-17T23:01:00Z,63.00,39.00
2026-04-17T23:03:00Z,63.00,39.00
2026-04-17T23:04:00Z,63.00,39.00
2026-04-17T23:05:00Z,63.00,39.00
2026-04-17T23:06:00Z,63.00,39.00
2026-04-17T23:07:00Z,63.00,39.00
2026-04-17T23:08:00Z,63.00,39.00
2026-04-17T23:09:00Z,63.00,39.00
2026-04-17T23:11:00Z,63.00,39.00
2026-04-17T23:12:00Z,63.00,39.00
2026-04-17T23:13:00Z,63.00,39.00
2026-04-17T23:15:00Z,63.00,39.00
2026-04-17T23:16:00Z,63.00,39.00
2026-04-17T23:17:00Z,63.00,39.00
2026-04-17T23:18:00Z,63.00,39.00
2026-04-17T23:19:00Z,63.00,39.00
2026-04-17T23:20:00Z,63.00,39.00
2026-04-17T23:22:00Z,63.00,39.00
2026-04-17T23:23:00Z,63.00,39.00
2026-04-17T23:24:00Z,63.00,39.00
2026-04-17T23:25:00Z,63.00,39.00
2026-04-17T23:26:00Z,63.00,39.00
2026-04-17T23:27:00Z,63.00,39.00
2026-04-17T23:28:00Z,63.00,39.00
2026-04-17T23:29:00Z,63.00,39.00
2026-04-17T23:31:00Z,63.00,38.00
2026-04-17T23:33:00Z,63.00,39.00
2026-04-17T23:34:00Z,63.00,39.00
2026-04-17T23:35:00Z,63.00,38.00
2026-04-17T23:36:00Z,63.00,39.00
2026-04-17T23:39:00Z,63.00,39.00
2026-04-17T23:40:00Z,62.00,39.00
2026-04-17T23:41:00Z,63.00,39.00
2026-04-17T23:42:00Z,63.00,39.91
2026-04-17T23:44:00Z,63.00,39.91
2026-04-17T23:45:00Z,63.00,39.57
2026-04-17T23:46:00Z,63.00,39.00
2026-04-17T23:47:00Z,62.00,40.00
2026-04-17T23:48:00Z,62.00,40.00
2026-04-17T23:49:00Z,62.00,40.00
2026-04-17T23:51:00Z,62.00,40.00
2026-04-17T23:52:00Z,62.00,40.00
2026-04-17T23:53:00Z,63.00,40.00
2026-04-17T23:54:00Z,63.00,40.00
2026-04-17T23:56:00Z,63.00,40.00
2026-04-17T23:59:00Z,63.00,40.00
2026-04-18T00:00:00Z,63.00,40.00
2026-04-18T00:01:00Z,63.00,40.00
2026-04-18T00:02:00Z,62.00,40.00
2026-04-18T00:04:00Z,63.00,40.00
2026-04-18T00:05:00Z,63.00,40.00
2026-04-18T00:06:00Z,63.00,40.00
2026-04-18T00:07:00Z,63.00,40.00
2026-04-18T00:09:00Z,63.00,40.00
2026-04-18T00:10:00Z,63.00,40.00
2026-04-18T00:11:00Z,63.00,40.00
2026-04-18T00:12:00Z,63.00,40.00
2026-04-18T00:13:00Z,63.00,40.00
2026-04-18T00:14:00Z,62.89,39.97
2026-04-18T00:15:00Z,62.38,40.01
2026-04-18T00:16:00Z,63.30,40.00
2026-04-18T00:17:00Z,62.96,39.98
2026-04-18T00:18:00Z,63.09,39.62
2026-04-18T00:19:00Z,63.39,39.82
2026-04-18T00:20:00Z,63.95,39.14
2026-04-18T00:21:00Z,68.19,36.98
2026-04-18T00:22:00Z,75.75,27.20
2026-04-18T00:23:00Z,76.51,24.74
2026-04-18T00:24:00Z,78.67,23.46
2026-04-18T00:25:00Z,80.41,22.79
2026-04-18T00:26:00Z,80.32,21.85
2026-04-18T00:27:00Z,76.57,25.69
2026-04-18T00:28:00Z,71.07,32.57
2026-04-18T00:29:00Z,72.01,28.52
2026-04-18T00:30:00Z,69.35,30.37
2026-04-18T00:31:00Z,74.65,26.28
2026-04-18T00:32:00Z,76.01,26.08
2026-04-18T00:33:00Z,75.14,25.56
2026-04-18T00:34:00Z,77.91,23.96
2026-04-18T00:35:00Z,76.06,25.52
2026-04-18T00:36:00Z,74.99,26.00
2026-04-18T00:37:00Z,73.84,28.63
2026-04-18T00:38:00Z,68.96,32.10
2026-04-18T00:39:00Z,71.54,29.70
2026-04-18T00:40:00Z,75.06,24.68
2026-04-18T00:41:00Z,78.40,22.23
2026-04-18T00:42:00Z,83.03,18.00
2026-04-18T00:43:00Z,85.03,15.57
2026-04-18T00:44:00Z,86.95,13.77
2026-04-18T00:45:00Z,86.74,13.34
2026-04-18T00:46:00Z,88.87,13.17
2026-04-18T00:47:00Z,89.13,12.00
2026-04-18T00:48:00Z,88.76,11.13
2026-04-18T00:49:00Z,89.97,10.43
2026-04-18T00:50:00Z,90.29,10.43
2026-04-18T00:51:00Z,91.03,9.81
2026-04-18T00:52:00Z,90.96,9.71
2026-04-18T00:53:00Z,90.65,9.98
2026-04-18T00:54:00Z,90.67,9.73
2026-04-18T00:55:00Z,90.37,10.00
2026-04-18T00:56:00Z,91.38,10.00
2026-04-18T00:57:00Z,91.95,8.23
2026-04-18T00:58:00Z,93.90,8.03
2026-04-18T00:59:00Z,93.55,7.18
2026-04-18T01:00:00Z,92.23,9.60
2026-04-18T01:01:00Z,91.98,9.97
2026-04-18T01:02:00Z,90.31,10.08
2026-04-18T01:03:00Z,90.98,11.08
2026-04-18T01:04:00Z,88.78,12.39
2026-04-18T01:05:00Z,91.69,10.21
2026-04-18T01:06:00Z,91.77,8.86
2026-04-18T01:07:00Z,91.90,9.16
2026-04-18T01:08:00Z,90.89,10.73
2026-04-18T01:09:00Z,90.00,10.63
2026-04-18T01:10:00Z,91.05,9.30
2026-04-18T01:11:00Z,90.06,10.93
2026-04-18T01:12:00Z,89.99,12.95
2026-04-18T01:13:00Z,88.79,12.65
2026-04-18T01:14:00Z,85.89,15.04
2026-04-18T01:15:00Z,82.05,18.56
2026-04-18T01:16:00Z,85.89,13.81
2026-04-18T01:17:00Z,89.21,12.75
2026-04-18T01:18:00Z,88.27,12.57
2026-04-18T01:19:00Z,85.90,12.95
2026-04-18T01:20:00Z,88.88,11.02
2026-04-18T01:21:00Z,89.99,10.99
2026-04-18T01:22:00Z,90.87,10.09
2026-04-18T01:23:00Z,90.52,8.64
2026-04-18T01:24:00Z,93.45,7.32
2026-04-18T01:25:00Z,88.79,11.33
2026-04-18T01:26:00Z,89.02,12.41
2026-04-18T01:27:00Z,86.79,14.85
2026-04-18T01:28:00Z,78.96,21.58
2026-04-18T01:29:00Z,76.71,23.61
2026-04-18T01:30:00Z,79.86,21.08
2026-04-18T01:31:00Z,74.68,26.66
2026-04-18T01:32:00Z,76.09,23.79
2026-04-18T01:33:00Z,82.27,17.27
2026-04-18T01:34:00Z,85.41,14.24
2026-04-18T01:35:00Z,86.69,12.11
2026-04-18T01:36:00Z,89.96,10.40
2026-04-18T01:37:00Z,86.58,13.77
2026-04-18T01:38:00Z,79.55,20.64
2026-04-18T01:39:00Z,81.92,18.57
2026-04-18T01:40:00Z,84.40,18.12
2026-04-18T01:41:00Z,89.48,11.77
2026-04-18T01:42:00Z,88.19,11.26
2026-04-18T01:43:00Z,92.21,8.91
2026-04-18T01:44:00Z,91.74,9.08
2026-04-18T01:45:00Z,91.82,10.02
2026-04-18T01:46:00Z,97.02,4.86
2026-04-18T01:47:00Z,96.07,3.71
2026-04-18T01:48:00Z,98.92,1.12
2026-04-18T01:49:00Z,99.00,1.12
2026-04-18T01:50:00Z,99.00,1.12
2026-04-18T01:51:00Z,99.00,1.12
2026-04-18T01:52:00Z,99.00,1.12
