# event_ticker=KXATPMATCH-26FEB27CERNAV
# final_score=6-1 6-1
# score_resolution=1-6 1-6
# match_winner=Francisco Cerundolo
# fav_player=Emilio Nava
# dog_player=Francisco Cerundolo
# kalshi_date=2026-02-27
timestamp,Emilio Nava,Francisco Cerundolo
2026-02-27T13:58:00Z,19.00,83.00
2026-02-27T13:59:00Z,19.00,83.00
2026-02-27T14:01:00Z,19.00,83.00
2026-02-27T14:05:00Z,19.00,83.00
2026-02-27T14:07:00Z,17.00,83.00
2026-02-27T14:18:00Z,19.00,83.00
2026-02-27T14:24:00Z,19.00,83.00
2026-02-27T14:27:00Z,19.00,83.00
2026-02-27T14:28:00Z,19.00,83.00
2026-02-27T14:29:00Z,19.00,83.00
2026-02-27T14:33:00Z,19.00,83.00
2026-02-27T14:40:00Z,19.00,83.00
2026-02-27T14:44:00Z,19.00,83.00
2026-02-27T14:45:00Z,19.00,83.00
2026-02-27T14:47:00Z,19.00,83.00
2026-02-27T14:49:00Z,19.00,83.00
2026-02-27T14:50:00Z,19.00,83.00
2026-02-27T14:52:00Z,19.00,83.00
2026-02-27T14:59:00Z,19.00,83.00
2026-02-27T15:00:00Z,19.00,83.00
2026-02-27T15:02:00Z,19.00,83.00
2026-02-27T15:08:00Z,19.00,83.00
2026-02-27T15:11:00Z,19.00,82.79
2026-02-27T15:15:00Z,18.00,82.79
2026-02-27T15:17:00Z,18.00,83.00
2026-02-27T15:19:00Z,18.00,83.00
2026-02-27T15:21:00Z,18.00,83.00
2026-02-27T15:26:00Z,17.00,83.00
2026-02-27T15:49:00Z,18.00,82.99
2026-02-27T15:59:00Z,18.00,83.00
2026-02-27T16:01:00Z,18.00,83.00
2026-02-27T16:06:00Z,18.00,83.00
2026-02-27T16:10:00Z,18.00,83.00
2026-02-27T16:14:00Z,18.00,83.00
2026-02-27T16:16:00Z,18.00,83.00
2026-02-27T16:17:00Z,18.00,83.00
2026-02-27T16:20:00Z,18.00,83.00
2026-02-27T16:25:00Z,18.00,83.00
2026-02-27T16:26:00Z,18.00,83.00
2026-02-27T16:29:00Z,18.00,83.00
2026-02-27T16:31:00Z,18.00,83.00
2026-02-27T16:32:00Z,18.00,83.00
2026-02-27T16:35:00Z,18.00,83.00
2026-02-27T16:37:00Z,18.00,83.00
2026-02-27T16:39:00Z,18.00,83.00
2026-02-27T16:41:00Z,18.00,83.00
2026-02-27T16:42:00Z,18.00,83.00
2026-02-27T16:43:00Z,18.00,83.00
2026-02-27T16:45:00Z,18.00,83.00
2026-02-27T16:47:00Z,18.00,83.00
2026-02-27T16:48:00Z,18.00,83.00
2026-02-27T16:50:00Z,18.00,82.15
2026-02-27T16:52:00Z,18.00,82.15
2026-02-27T16:55:00Z,18.00,82.00
2026-02-27T16:58:00Z,18.00,83.00
2026-02-27T16:59:00Z,18.00,83.00
2026-02-27T17:00:00Z,18.00,82.98
2026-02-27T17:01:00Z,18.00,82.00
2026-02-27T17:02:00Z,18.00,83.00
2026-02-27T17:03:00Z,17.78,83.00
2026-02-27T17:04:00Z,17.85,83.00
2026-02-27T17:05:00Z,18.00,83.00
2026-02-27T17:06:00Z,18.00,83.00
2026-02-27T17:07:00Z,18.00,82.50
2026-02-27T17:08:00Z,18.00,83.00
2026-02-27T17:09:00Z,18.00,83.00
2026-02-27T17:10:00Z,18.00,83.00
2026-02-27T17:11:00Z,18.00,83.00
2026-02-27T17:12:00Z,18.95,83.00
2026-02-27T17:13:00Z,18.95,83.00
2026-02-27T17:14:00Z,19.00,83.00
2026-02-27T17:15:00Z,19.00,83.00
2026-02-27T17:16:00Z,19.00,83.00
2026-02-27T17:17:00Z,19.00,83.00
2026-02-27T17:20:00Z,18.80,83.00
2026-02-27T17:22:00Z,18.80,83.00
2026-02-27T17:23:00Z,18.07,83.00
2026-02-27T17:24:00Z,19.00,83.00
2026-02-27T17:25:00Z,18.00,83.00
2026-02-27T17:26:00Z,18.00,83.00
2026-02-27T17:27:00Z,18.00,83.00
2026-02-27T17:28:00Z,18.00,83.00
2026-02-27T17:29:00Z,18.00,83.00
2026-02-27T17:30:00Z,18.00,83.00
2026-02-27T17:31:00Z,18.00,83.00
2026-02-27T17:32:00Z,18.00,83.00
2026-02-27T17:33:00Z,18.00,83.00
2026-02-27T17:34:00Z,18.00,83.00
2026-02-27T17:35:00Z,18.00,83.00
2026-02-27T17:36:00Z,18.00,83.00
2026-02-27T17:37:00Z,18.00,83.00
2026-02-27T17:38:00Z,18.00,83.00
2026-02-27T17:39:00Z,18.00,83.00
2026-02-27T17:40:00Z,18.00,83.00
2026-02-27T17:41:00Z,18.00,83.00
2026-02-27T17:42:00Z,18.00,83.00
2026-02-27T17:43:00Z,18.00,83.00
2026-02-27T17:44:00Z,18.00,83.00
2026-02-27T17:45:00Z,18.00,83.00
2026-02-27T17:46:00Z,18.00,83.00
2026-02-27T17:48:00Z,18.00,83.00
2026-02-27T17:49:00Z,18.00,83.00
2026-02-27T17:50:00Z,18.00,83.00
2026-02-27T17:51:00Z,18.00,83.00
2026-02-27T17:52:00Z,18.00,83.00
2026-02-27T17:53:00Z,18.00,83.00
2026-02-27T17:54:00Z,19.00,83.00
2026-02-27T17:55:00Z,18.00,83.00
2026-02-27T17:56:00Z,18.00,83.00
2026-02-27T17:57:00Z,18.00,83.00
2026-02-27T17:58:00Z,19.00,83.00
2026-02-27T17:59:00Z,19.00,83.00
2026-02-27T18:00:00Z,19.00,83.00
2026-02-27T18:01:00Z,19.00,83.00
2026-02-27T18:02:00Z,19.00,83.00
2026-02-27T18:03:00Z,19.00,82.00
2026-02-27T18:04:00Z,19.00,83.00
2026-02-27T18:05:00Z,19.00,83.00
2026-02-27T18:07:00Z,19.00,83.00
2026-02-27T18:08:00Z,19.00,83.00
2026-02-27T18:09:00Z,19.00,83.00
2026-02-27T18:10:00Z,19.00,83.00
2026-02-27T18:11:00Z,19.00,83.00
2026-02-27T18:12:00Z,19.08,82.00
2026-02-27T18:13:00Z,20.00,82.00
2026-02-27T18:14:00Z,20.00,82.00
2026-02-27T18:15:00Z,20.00,82.00
2026-02-27T18:16:00Z,20.00,81.95
2026-02-27T18:17:00Z,20.00,81.00
2026-02-27T18:18:00Z,20.00,81.57
2026-02-27T18:19:00Z,20.00,80.00
2026-02-27T18:20:00Z,20.00,82.00
2026-02-27T18:21:00Z,20.00,82.00
2026-02-27T18:22:00Z,20.00,82.00
2026-02-27T18:23:00Z,20.00,82.00
2026-02-27T18:24:00Z,19.00,82.57
2026-02-27T18:25:00Z,19.00,82.00
2026-02-27T18:26:00Z,19.00,81.87
2026-02-27T18:27:00Z,19.00,82.00
2026-02-27T18:28:00Z,18.62,83.00
2026-02-27T18:29:00Z,19.00,83.00
2026-02-27T18:30:00Z,19.00,82.78
2026-02-27T18:31:00Z,19.00,83.82
2026-02-27T18:32:00Z,18.27,83.61
2026-02-27T18:33:00Z,19.00,83.00
2026-02-27T18:34:00Z,19.40,82.00
2026-02-27T18:35:00Z,18.98,81.97
2026-02-27T18:36:00Z,20.00,81.62
2026-02-27T18:37:00Z,19.14,82.00
2026-02-27T18:38:00Z,19.87,82.00
2026-02-27T18:39:00Z,19.90,82.50
2026-02-27T18:40:00Z,18.59,84.26
2026-02-27T18:41:00Z,17.56,83.49
2026-02-27T18:42:00Z,14.94,87.79
2026-02-27T18:43:00Z,10.74,89.97
2026-02-27T18:44:00Z,9.75,91.00
2026-02-27T18:45:00Z,9.60,91.70
2026-02-27T18:46:00Z,10.43,90.57
2026-02-27T18:47:00Z,11.27,90.20
2026-02-27T18:48:00Z,10.00,91.80
2026-02-27T18:49:00Z,6.94,92.72
2026-02-27T18:50:00Z,7.76,93.23
2026-02-27T18:51:00Z,7.96,92.97
2026-02-27T18:52:00Z,7.86,92.87
2026-02-27T18:53:00Z,9.88,91.81
2026-02-27T18:54:00Z,10.75,91.00
2026-02-27T18:55:00Z,9.77,92.36
2026-02-27T18:56:00Z,10.96,89.60
2026-02-27T18:57:00Z,10.99,89.99
2026-02-27T18:58:00Z,11.12,90.41
2026-02-27T18:59:00Z,11.46,90.58
2026-02-27T19:00:00Z,11.00,89.94
2026-02-27T19:01:00Z,9.88,91.68
2026-02-27T19:02:00Z,8.62,92.67
2026-02-27T19:03:00Z,8.91,92.43
2026-02-27T19:04:00Z,9.49,92.10
2026-02-27T19:05:00Z,6.86,94.00
2026-02-27T19:06:00Z,6.36,94.00
2026-02-27T19:07:00Z,6.56,94.03
2026-02-27T19:08:00Z,7.80,92.91
2026-02-27T19:09:00Z,8.23,92.29
2026-02-27T19:10:00Z,6.58,94.00
2026-02-27T19:11:00Z,6.47,95.00
2026-02-27T19:12:00Z,5.57,94.75
2026-02-27T19:13:00Z,5.45,95.17
2026-02-27T19:14:00Z,5.01,95.33
2026-02-27T19:15:00Z,6.00,95.12
2026-02-27T19:16:00Z,5.81,95.61
2026-02-27T19:17:00Z,5.51,95.00
2026-02-27T19:18:00Z,5.70,95.94
2026-02-27T19:19:00Z,4.89,96.33
2026-02-27T19:20:00Z,4.69,96.76
2026-02-27T19:21:00Z,3.14,96.98
2026-02-27T19:22:00Z,2.36,97.93
2026-02-27T19:23:00Z,2.87,97.00
2026-02-27T19:24:00Z,1.98,98.00
2026-02-27T19:25:00Z,1.38,98.91
2026-02-27T19:26:00Z,1.24,98.94
2026-02-27T19:27:00Z,1.73,98.66
2026-02-27T19:28:00Z,1.68,99.00
2026-02-27T19:29:00Z,1.67,99.00
2026-02-27T19:30:00Z,1.71,99.00
2026-02-27T19:31:00Z,2.83,98.72
2026-02-27T19:32:00Z,2.78,98.00
2026-02-27T19:33:00Z,1.71,98.34
2026-02-27T19:34:00Z,2.34,98.87
2026-02-27T19:35:00Z,2.72,98.87
2026-02-27T19:36:00Z,1.15,98.90
2026-02-27T19:37:00Z,1.55,98.72
2026-02-27T19:38:00Z,1.28,97.97
2026-02-27T19:39:00Z,1.72,98.74
2026-02-27T19:40:00Z,1.79,98.96
2026-02-27T19:41:00Z,1.00,98.96
2026-02-27T19:42:00Z,1.49,98.77
2026-02-27T19:43:00Z,1.00,99.00
2026-02-27T19:44:00Z,1.00,99.00
2026-02-27T19:47:00Z,1.00,99.00
2026-02-27T19:48:00Z,1.00,99.00
2026-02-27T19:49:00Z,1.00,99.00
2026-02-27T19:51:00Z,1.00,99.00
2026-02-27T19:52:00Z,1.00,99.00
