# event_ticker=KXATPCHALLENGERMATCH-26MAR06RIBHEI
# final_score=6-4 4-6 6-4
# match_winner=Eduardo Ribeiro
# fav_player=Eduardo Ribeiro
# dog_player=Gustavo Heide
# kalshi_date=2026-03-06
timestamp,Eduardo Ribeiro,Gustavo Heide
2026-03-06T05:24:00Z,27.00,
2026-03-06T05:40:00Z,27.00,77.00
2026-03-06T05:54:00Z,27.00,73.00
2026-03-06T06:56:00Z,27.00,76.00
2026-03-06T06:59:00Z,27.00,76.00
2026-03-06T07:02:00Z,27.00,76.00
2026-03-06T07:03:00Z,27.00,76.00
2026-03-06T07:10:00Z,27.00,76.00
2026-03-06T07:13:00Z,27.00,76.00
2026-03-06T07:20:00Z,27.00,76.00
2026-03-06T07:35:00Z,27.00,76.00
2026-03-06T09:26:00Z,27.00,76.00
2026-03-06T10:46:00Z,24.00,76.00
2026-03-06T11:29:00Z,24.00,76.00
2026-03-06T11:30:00Z,24.00,77.00
2026-03-06T12:10:00Z,24.00,77.00
2026-03-06T12:29:00Z,26.00,77.00
2026-03-06T12:50:00Z,26.00,77.00
2026-03-06T12:57:00Z,26.00,77.00
2026-03-06T13:01:00Z,24.00,77.00
2026-03-06T13:32:00Z,24.00,77.00
2026-03-06T13:40:00Z,24.00,77.00
2026-03-06T13:44:00Z,26.00,77.00
2026-03-06T13:53:00Z,26.00,77.00
2026-03-06T13:54:00Z,26.00,76.00
2026-03-06T13:56:00Z,26.00,76.00
2026-03-06T14:00:00Z,26.00,76.00
2026-03-06T14:03:00Z,26.00,76.00
2026-03-06T14:05:00Z,26.00,77.00
2026-03-06T14:06:00Z,26.00,77.00
2026-03-06T14:09:00Z,26.00,77.00
2026-03-06T14:15:00Z,26.00,77.00
2026-03-06T14:16:00Z,26.00,77.00
2026-03-06T14:17:00Z,26.00,77.00
2026-03-06T14:19:00Z,26.00,76.00
2026-03-06T14:20:00Z,26.00,77.00
2026-03-06T14:22:00Z,26.00,77.00
2026-03-06T14:24:00Z,26.00,76.00
2026-03-06T14:32:00Z,26.00,77.00
2026-03-06T14:34:00Z,26.00,77.00
2026-03-06T14:35:00Z,26.00,77.00
2026-03-06T14:36:00Z,27.17,77.00
2026-03-06T14:40:00Z,26.00,76.00
2026-03-06T14:42:00Z,26.00,76.00
2026-03-06T14:44:00Z,26.00,75.00
2026-03-06T14:45:00Z,26.00,75.00
2026-03-06T14:46:00Z,26.00,75.00
2026-03-06T14:47:00Z,26.00,75.00
2026-03-06T14:48:00Z,26.00,75.00
2026-03-06T14:51:00Z,26.00,75.00
2026-03-06T14:52:00Z,26.00,75.00
2026-03-06T14:56:00Z,26.00,75.00
2026-03-06T14:59:00Z,26.00,75.85
2026-03-06T15:00:00Z,27.00,75.85
2026-03-06T15:01:00Z,27.00,75.00
2026-03-06T15:08:00Z,27.00,76.88
2026-03-06T15:10:00Z,27.00,76.88
2026-03-06T15:12:00Z,27.00,77.00
2026-03-06T15:14:00Z,27.00,77.00
2026-03-06T15:17:00Z,27.00,76.62
2026-03-06T15:20:00Z,27.00,77.00
2026-03-06T15:21:00Z,27.00,77.00
2026-03-06T15:22:00Z,25.76,77.00
2026-03-06T15:23:00Z,25.76,77.00
2026-03-06T15:25:00Z,25.00,77.00
2026-03-06T15:28:00Z,27.00,77.00
2026-03-06T15:29:00Z,26.00,77.00
2026-03-06T15:30:00Z,26.00,77.00
2026-03-06T15:31:00Z,26.00,76.00
2026-03-06T15:32:00Z,24.00,76.00
2026-03-06T15:33:00Z,24.00,76.00
2026-03-06T15:34:00Z,26.00,76.00
2026-03-06T15:35:00Z,26.00,76.00
2026-03-06T15:40:00Z,27.00,76.00
2026-03-06T15:41:00Z,27.00,76.00
2026-03-06T15:42:00Z,27.00,76.00
2026-03-06T15:43:00Z,27.00,76.00
2026-03-06T15:44:00Z,27.00,76.00
2026-03-06T15:45:00Z,27.00,76.00
2026-03-06T15:46:00Z,27.00,76.00
2026-03-06T15:48:00Z,27.00,76.00
2026-03-06T15:49:00Z,27.00,76.00
2026-03-06T15:50:00Z,26.00,76.00
2026-03-06T15:51:00Z,26.91,76.00
2026-03-06T15:52:00Z,26.17,75.92
2026-03-06T15:53:00Z,26.17,75.61
2026-03-06T15:55:00Z,26.00,75.99
2026-03-06T15:56:00Z,26.00,75.00
2026-03-06T15:57:00Z,26.16,75.66
2026-03-06T15:58:00Z,26.83,75.00
2026-03-06T15:59:00Z,26.79,75.00
2026-03-06T16:00:00Z,26.00,75.47
2026-03-06T16:01:00Z,26.78,75.97
2026-03-06T16:02:00Z,25.89,75.74
2026-03-06T16:03:00Z,25.80,75.51
2026-03-06T16:04:00Z,26.47,75.00
2026-03-06T16:05:00Z,26.00,75.78
2026-03-06T16:06:00Z,26.00,75.00
2026-03-06T16:07:00Z,26.00,75.00
2026-03-06T16:08:00Z,26.00,76.00
2026-03-06T16:09:00Z,26.84,75.84
2026-03-06T16:10:00Z,27.00,73.01
2026-03-06T16:11:00Z,27.08,75.05
2026-03-06T16:12:00Z,25.00,75.00
2026-03-06T16:13:00Z,25.00,75.00
2026-03-06T16:14:00Z,25.00,75.00
2026-03-06T16:15:00Z,26.00,75.00
2026-03-06T16:17:00Z,26.02,75.00
2026-03-06T16:18:00Z,26.00,75.00
2026-03-06T16:19:00Z,25.62,75.00
2026-03-06T16:20:00Z,26.00,75.00
2026-03-06T16:23:00Z,26.00,75.00
2026-03-06T16:24:00Z,26.82,75.00
2026-03-06T16:25:00Z,26.00,75.01
2026-03-06T16:26:00Z,25.35,75.01
2026-03-06T16:27:00Z,25.60,75.00
2026-03-06T16:28:00Z,25.29,75.92
2026-03-06T16:29:00Z,26.00,76.00
2026-03-06T16:30:00Z,26.00,76.00
2026-03-06T16:32:00Z,25.00,74.00
2026-03-06T16:33:00Z,25.00,74.00
2026-03-06T16:34:00Z,24.97,73.95
2026-03-06T16:35:00Z,25.00,77.66
2026-03-06T16:36:00Z,25.00,77.31
2026-03-06T16:37:00Z,25.00,77.06
2026-03-06T16:38:00Z,24.94,76.13
2026-03-06T16:39:00Z,28.84,72.81
2026-03-06T16:40:00Z,26.41,74.37
2026-03-06T16:41:00Z,23.04,76.84
2026-03-06T16:42:00Z,25.28,76.13
2026-03-06T16:43:00Z,24.00,77.00
2026-03-06T16:44:00Z,24.06,76.18
2026-03-06T16:45:00Z,24.92,76.58
2026-03-06T16:46:00Z,27.43,72.20
2026-03-06T16:47:00Z,28.84,72.65
2026-03-06T16:48:00Z,28.43,71.70
2026-03-06T16:49:00Z,28.24,72.81
2026-03-06T16:50:00Z,26.67,74.51
2026-03-06T16:51:00Z,26.00,75.21
2026-03-06T16:52:00Z,26.29,76.60
2026-03-06T16:53:00Z,26.63,73.91
2026-03-06T16:54:00Z,27.48,73.93
2026-03-06T16:55:00Z,28.09,73.11
2026-03-06T16:56:00Z,26.31,74.64
2026-03-06T16:57:00Z,28.79,73.65
2026-03-06T16:58:00Z,35.32,65.02
2026-03-06T16:59:00Z,31.35,69.00
2026-03-06T17:00:00Z,28.76,72.00
2026-03-06T17:01:00Z,27.01,73.78
2026-03-06T17:02:00Z,24.54,76.52
2026-03-06T17:03:00Z,19.69,80.00
2026-03-06T17:04:00Z,24.43,77.39
2026-03-06T17:05:00Z,26.27,76.91
2026-03-06T17:06:00Z,28.54,69.59
2026-03-06T17:07:00Z,36.09,63.30
2026-03-06T17:08:00Z,40.18,62.39
2026-03-06T17:09:00Z,39.89,59.39
2026-03-06T17:10:00Z,29.35,70.56
2026-03-06T17:11:00Z,34.78,66.30
2026-03-06T17:12:00Z,38.61,61.28
2026-03-06T17:13:00Z,33.40,68.94
2026-03-06T17:14:00Z,36.22,62.69
2026-03-06T17:15:00Z,36.56,66.63
2026-03-06T17:16:00Z,30.94,68.94
2026-03-06T17:17:00Z,35.55,64.48
2026-03-06T17:18:00Z,34.29,66.12
2026-03-06T17:19:00Z,37.33,62.95
2026-03-06T17:20:00Z,46.05,58.61
2026-03-06T17:21:00Z,41.82,59.29
2026-03-06T17:22:00Z,49.55,46.94
2026-03-06T17:23:00Z,54.61,45.88
2026-03-06T17:24:00Z,57.52,42.14
2026-03-06T17:25:00Z,58.40,41.61
2026-03-06T17:26:00Z,60.32,39.23
2026-03-06T17:27:00Z,58.40,40.53
2026-03-06T17:28:00Z,59.63,42.15
2026-03-06T17:29:00Z,59.70,40.89
2026-03-06T17:30:00Z,62.90,37.84
2026-03-06T17:31:00Z,63.40,36.00
2026-03-06T17:32:00Z,60.87,39.01
2026-03-06T17:33:00Z,59.77,41.03
2026-03-06T17:34:00Z,60.96,39.95
2026-03-06T17:35:00Z,67.17,31.07
2026-03-06T17:36:00Z,67.28,32.48
2026-03-06T17:37:00Z,66.97,33.81
2026-03-06T17:38:00Z,66.93,34.00
2026-03-06T17:39:00Z,65.78,34.79
2026-03-06T17:40:00Z,65.71,35.20
2026-03-06T17:41:00Z,64.14,36.86
2026-03-06T17:42:00Z,63.98,36.71
2026-03-06T17:43:00Z,63.87,37.00
2026-03-06T17:44:00Z,63.24,37.00
2026-03-06T17:45:00Z,64.31,36.35
2026-03-06T17:46:00Z,64.61,35.80
2026-03-06T17:47:00Z,61.21,37.08
2026-03-06T17:48:00Z,62.61,39.05
2026-03-06T17:49:00Z,59.29,39.72
2026-03-06T17:50:00Z,58.93,40.55
2026-03-06T17:51:00Z,61.14,37.81
2026-03-06T17:52:00Z,64.53,35.24
2026-03-06T17:53:00Z,65.40,36.25
2026-03-06T17:54:00Z,65.51,35.39
2026-03-06T17:55:00Z,66.85,36.29
2026-03-06T17:56:00Z,61.16,39.34
2026-03-06T17:57:00Z,60.05,39.90
2026-03-06T17:58:00Z,61.15,38.60
2026-03-06T17:59:00Z,57.64,44.22
2026-03-06T18:00:00Z,47.66,50.00
2026-03-06T18:01:00Z,44.18,58.59
2026-03-06T18:02:00Z,32.64,61.21
2026-03-06T18:03:00Z,40.29,58.84
2026-03-06T18:04:00Z,39.90,58.78
2026-03-06T18:05:00Z,42.46,58.80
2026-03-06T18:06:00Z,42.53,58.47
2026-03-06T18:07:00Z,42.84,56.48
2026-03-06T18:08:00Z,45.59,54.64
2026-03-06T18:09:00Z,48.68,52.34
2026-03-06T18:10:00Z,52.49,46.38
2026-03-06T18:11:00Z,57.30,42.50
2026-03-06T18:12:00Z,48.54,53.24
2026-03-06T18:13:00Z,43.44,56.81
2026-03-06T18:14:00Z,43.01,57.40
2026-03-06T18:15:00Z,43.09,57.13
2026-03-06T18:16:00Z,43.01,57.45
2026-03-06T18:17:00Z,44.74,56.05
2026-03-06T18:18:00Z,46.04,54.05
2026-03-06T18:19:00Z,52.98,46.57
2026-03-06T18:20:00Z,52.19,45.01
2026-03-06T18:21:00Z,63.63,36.94
2026-03-06T18:22:00Z,63.68,36.81
2026-03-06T18:23:00Z,64.73,35.03
2026-03-06T18:24:00Z,60.37,40.55
2026-03-06T18:25:00Z,44.80,54.74
2026-03-06T18:26:00Z,38.97,61.61
2026-03-06T18:27:00Z,38.92,62.25
2026-03-06T18:28:00Z,38.73,62.95
2026-03-06T18:29:00Z,38.54,62.29
2026-03-06T18:30:00Z,46.01,55.29
2026-03-06T18:31:00Z,52.02,47.56
2026-03-06T18:32:00Z,61.35,38.14
2026-03-06T18:33:00Z,59.86,39.87
2026-03-06T18:34:00Z,64.85,35.93
2026-03-06T18:35:00Z,67.30,34.95
2026-03-06T18:36:00Z,71.62,28.82
2026-03-06T18:37:00Z,69.61,30.53
2026-03-06T18:38:00Z,67.08,33.42
2026-03-06T18:39:00Z,69.60,31.64
2026-03-06T18:40:00Z,68.04,32.75
2026-03-06T18:41:00Z,69.74,31.64
2026-03-06T18:42:00Z,61.76,37.80
2026-03-06T18:43:00Z,68.11,38.20
2026-03-06T18:44:00Z,66.88,32.02
2026-03-06T18:45:00Z,49.36,51.06
2026-03-06T18:46:00Z,41.09,60.18
2026-03-06T18:47:00Z,32.28,66.52
2026-03-06T18:48:00Z,31.48,67.85
2026-03-06T18:49:00Z,32.76,68.69
2026-03-06T18:50:00Z,33.07,67.00
2026-03-06T18:51:00Z,33.94,65.77
2026-03-06T18:52:00Z,35.89,67.68
2026-03-06T18:53:00Z,40.33,59.99
2026-03-06T18:54:00Z,35.24,64.53
2026-03-06T18:55:00Z,40.33,60.42
2026-03-06T18:56:00Z,41.67,59.46
2026-03-06T18:57:00Z,35.32,67.65
2026-03-06T18:58:00Z,32.39,67.89
2026-03-06T18:59:00Z,36.38,63.14
2026-03-06T19:00:00Z,38.83,61.57
2026-03-06T19:01:00Z,41.40,60.01
2026-03-06T19:02:00Z,43.88,57.17
2026-03-06T19:03:00Z,51.41,49.83
2026-03-06T19:04:00Z,58.60,41.71
2026-03-06T19:05:00Z,63.43,39.49
2026-03-06T19:06:00Z,63.10,35.81
2026-03-06T19:07:00Z,83.33,16.92
2026-03-06T19:08:00Z,83.13,19.17
2026-03-06T19:09:00Z,71.20,26.67
2026-03-06T19:10:00Z,70.57,25.81
2026-03-06T19:11:00Z,70.96,27.27
2026-03-06T19:12:00Z,70.63,27.10
2026-03-06T19:13:00Z,70.85,27.21
2026-03-06T19:14:00Z,72.10,26.12
2026-03-06T19:15:00Z,71.03,26.14
2026-03-06T19:16:00Z,71.18,25.87
2026-03-06T19:17:00Z,71.29,26.12
2026-03-06T19:18:00Z,72.03,26.53
2026-03-06T19:19:00Z,71.49,26.14
2026-03-06T19:20:00Z,71.03,25.24
2026-03-06T19:21:00Z,72.44,25.70
2026-03-06T19:22:00Z,73.77,26.73
2026-03-06T19:23:00Z,72.98,25.46
2026-03-06T19:24:00Z,72.72,26.58
2026-03-06T19:25:00Z,72.61,24.89
2026-03-06T19:26:00Z,72.14,25.21
2026-03-06T19:27:00Z,72.83,25.67
2026-03-06T19:28:00Z,72.15,28.85
2026-03-06T19:29:00Z,62.07,35.69
2026-03-06T19:30:00Z,56.80,45.05
2026-03-06T19:31:00Z,82.70,27.15
2026-03-06T19:32:00Z,96.84,4.47
2026-03-06T19:33:00Z,99.00,1.00
2026-03-06T19:34:00Z,99.00,1.00
2026-03-06T19:35:00Z,99.00,1.00
2026-03-06T19:36:00Z,99.00,1.00
2026-03-06T19:37:00Z,99.00,1.00
