# event_ticker=KXATPMATCH-26MAR29VANGAS
# final_score=6-4 7-6(5)
# score_resolution=4-6 6-7
# match_winner=Luca Van Assche
# fav_player=Hugo Gaston
# dog_player=Luca Van Assche
# kalshi_date=2026-03-29
timestamp,Hugo Gaston,Luca Van Assche
2026-03-31T06:03:00Z,,59.00
2026-03-31T06:38:00Z,,59.00
2026-03-31T06:48:00Z,42.00,59.00
2026-03-31T07:02:00Z,43.00,59.00
2026-03-31T07:20:00Z,43.00,59.00
2026-03-31T07:28:00Z,43.00,59.00
2026-03-31T07:36:00Z,43.00,59.00
2026-03-31T07:48:00Z,43.00,58.00
2026-03-31T07:50:00Z,43.00,59.00
2026-03-31T08:03:00Z,43.00,59.54
2026-03-31T08:06:00Z,43.00,60.00
2026-03-31T08:32:00Z,43.00,60.00
2026-03-31T09:07:00Z,43.00,60.00
2026-03-31T09:37:00Z,43.00,59.00
2026-03-31T09:57:00Z,43.00,59.00
2026-03-31T10:16:00Z,43.00,59.00
2026-03-31T10:19:00Z,43.00,59.00
2026-03-31T10:26:00Z,43.00,59.00
2026-03-31T10:30:00Z,43.00,59.00
2026-03-31T10:36:00Z,43.00,59.00
2026-03-31T11:14:00Z,43.00,59.00
2026-03-31T11:37:00Z,43.00,59.00
2026-03-31T11:38:00Z,43.00,59.00
2026-03-31T11:43:00Z,43.00,59.00
2026-03-31T11:47:00Z,43.00,59.00
2026-03-31T11:49:00Z,43.00,59.00
2026-03-31T12:10:00Z,43.00,59.00
2026-03-31T12:38:00Z,43.00,59.00
2026-03-31T12:43:00Z,43.00,58.00
2026-03-31T12:55:00Z,43.00,59.00
2026-03-31T13:02:00Z,43.00,59.00
2026-03-31T13:10:00Z,43.00,59.00
2026-03-31T13:12:00Z,43.00,59.00
2026-03-31T13:17:00Z,43.00,59.00
2026-03-31T13:21:00Z,43.00,59.00
2026-03-31T13:22:00Z,43.00,58.00
2026-03-31T13:27:00Z,43.00,59.00
2026-03-31T13:36:00Z,43.00,59.00
2026-03-31T13:40:00Z,42.00,59.00
2026-03-31T13:41:00Z,42.00,59.00
2026-03-31T13:42:00Z,42.00,59.00
2026-03-31T13:43:00Z,42.00,59.00
2026-03-31T13:44:00Z,42.00,59.00
2026-03-31T13:47:00Z,42.00,59.00
2026-03-31T13:50:00Z,42.00,59.00
2026-03-31T14:02:00Z,42.00,58.05
2026-03-31T14:14:00Z,42.00,59.00
2026-03-31T14:18:00Z,42.00,59.00
2026-03-31T14:21:00Z,42.00,59.00
2026-03-31T14:22:00Z,42.00,60.00
2026-03-31T14:27:00Z,42.00,60.00
2026-03-31T14:28:00Z,42.00,60.00
2026-03-31T14:30:00Z,42.00,60.00
2026-03-31T14:32:00Z,42.00,60.00
2026-03-31T14:33:00Z,42.00,60.00
2026-03-31T14:35:00Z,42.00,60.00
2026-03-31T14:37:00Z,42.00,60.00
2026-03-31T14:38:00Z,42.00,60.00
2026-03-31T14:46:00Z,42.00,60.00
2026-03-31T14:49:00Z,42.00,60.00
2026-03-31T14:51:00Z,42.00,60.00
2026-03-31T14:52:00Z,42.00,60.00
2026-03-31T14:54:00Z,42.13,60.00
2026-03-31T14:56:00Z,42.13,59.00
2026-03-31T14:58:00Z,42.13,59.00
2026-03-31T15:03:00Z,42.13,59.00
2026-03-31T15:07:00Z,43.00,59.00
2026-03-31T15:11:00Z,43.00,58.00
2026-03-31T15:13:00Z,44.00,58.00
2026-03-31T15:18:00Z,44.00,58.00
2026-03-31T15:19:00Z,44.00,58.00
2026-03-31T15:20:00Z,44.00,58.00
2026-03-31T15:22:00Z,44.00,58.00
2026-03-31T15:23:00Z,44.00,58.00
2026-03-31T15:28:00Z,43.00,58.00
2026-03-31T15:29:00Z,43.04,58.00
2026-03-31T15:31:00Z,43.04,58.00
2026-03-31T15:33:00Z,44.00,58.00
2026-03-31T15:37:00Z,44.00,57.00
2026-03-31T15:38:00Z,44.00,57.00
2026-03-31T15:39:00Z,44.00,57.00
2026-03-31T15:41:00Z,44.00,56.00
2026-03-31T15:42:00Z,43.00,56.00
2026-03-31T15:43:00Z,43.00,58.00
2026-03-31T15:49:00Z,43.00,58.00
2026-03-31T15:53:00Z,43.00,58.00
2026-03-31T15:56:00Z,43.00,58.00
2026-03-31T15:59:00Z,44.00,58.00
2026-03-31T16:07:00Z,44.00,58.00
2026-03-31T16:13:00Z,44.00,58.00
2026-03-31T16:14:00Z,44.27,58.00
2026-03-31T16:16:00Z,44.27,58.00
2026-03-31T16:17:00Z,44.27,55.00
2026-03-31T16:18:00Z,44.00,55.00
2026-03-31T16:21:00Z,44.00,58.00
2026-03-31T16:23:00Z,44.00,58.00
2026-03-31T16:24:00Z,44.00,58.00
2026-03-31T16:28:00Z,44.00,58.00
2026-03-31T16:30:00Z,44.00,55.00
2026-03-31T16:31:00Z,42.00,55.00
2026-03-31T16:32:00Z,42.00,58.00
2026-03-31T16:33:00Z,42.00,58.00
2026-03-31T16:35:00Z,44.00,56.04
2026-03-31T16:36:00Z,44.00,56.04
2026-03-31T16:37:00Z,44.00,58.00
2026-03-31T16:43:00Z,44.00,58.00
2026-03-31T16:47:00Z,44.00,58.00
2026-03-31T16:48:00Z,44.00,56.00
2026-03-31T16:49:00Z,44.00,58.00
2026-03-31T16:50:00Z,44.00,58.00
2026-03-31T16:51:00Z,44.00,58.00
2026-03-31T16:53:00Z,44.00,58.00
2026-03-31T16:54:00Z,44.00,58.00
2026-03-31T16:55:00Z,44.00,58.00
2026-03-31T16:57:00Z,44.00,58.00
2026-03-31T16:59:00Z,44.00,58.00
2026-03-31T17:10:00Z,44.00,58.00
2026-03-31T17:12:00Z,44.00,58.00
2026-03-31T17:17:00Z,44.00,58.00
2026-03-31T17:19:00Z,44.00,58.00
2026-03-31T17:22:00Z,44.00,58.00
2026-03-31T17:23:00Z,44.00,58.00
2026-03-31T17:25:00Z,44.00,58.00
2026-03-31T17:26:00Z,44.00,58.00
2026-03-31T17:27:00Z,44.00,56.00
2026-03-31T17:33:00Z,44.00,57.00
2026-03-31T17:34:00Z,44.00,57.00
2026-03-31T17:35:00Z,44.00,57.00
2026-03-31T17:36:00Z,45.00,57.00
2026-03-31T17:37:00Z,45.00,56.99
2026-03-31T17:38:00Z,45.00,56.00
2026-03-31T17:39:00Z,45.00,56.00
2026-03-31T17:40:00Z,45.00,55.00
2026-03-31T17:41:00Z,46.00,54.84
2026-03-31T17:42:00Z,46.93,55.00
2026-03-31T17:43:00Z,47.55,55.00
2026-03-31T17:44:00Z,46.56,53.99
2026-03-31T17:45:00Z,49.49,54.19
2026-03-31T17:46:00Z,52.73,51.51
2026-03-31T17:47:00Z,43.94,58.81
2026-03-31T17:48:00Z,40.27,64.15
2026-03-31T17:49:00Z,33.04,66.99
2026-03-31T17:50:00Z,31.00,70.00
2026-03-31T17:51:00Z,32.65,67.00
2026-03-31T17:52:00Z,32.10,70.28
2026-03-31T17:53:00Z,34.12,69.88
2026-03-31T17:54:00Z,39.70,60.41
2026-03-31T17:55:00Z,46.47,54.39
2026-03-31T17:56:00Z,48.29,57.81
2026-03-31T17:57:00Z,46.55,56.56
2026-03-31T17:58:00Z,38.57,61.79
2026-03-31T17:59:00Z,43.27,56.79
2026-03-31T18:00:00Z,50.11,51.31
2026-03-31T18:01:00Z,50.99,50.00
2026-03-31T18:02:00Z,51.00,50.06
2026-03-31T18:03:00Z,54.74,46.70
2026-03-31T18:04:00Z,58.95,41.66
2026-03-31T18:05:00Z,63.96,37.69
2026-03-31T18:06:00Z,60.91,39.51
2026-03-31T18:07:00Z,59.57,41.81
2026-03-31T18:08:00Z,54.08,47.57
2026-03-31T18:09:00Z,49.70,51.96
2026-03-31T18:10:00Z,45.65,56.22
2026-03-31T18:11:00Z,44.00,57.69
2026-03-31T18:12:00Z,38.10,64.16
2026-03-31T18:13:00Z,31.09,68.85
2026-03-31T18:14:00Z,30.37,68.73
2026-03-31T18:15:00Z,28.19,71.76
2026-03-31T18:16:00Z,31.33,68.20
2026-03-31T18:17:00Z,31.32,69.95
2026-03-31T18:18:00Z,32.00,71.25
2026-03-31T18:19:00Z,29.91,68.94
2026-03-31T18:20:00Z,30.27,70.70
2026-03-31T18:21:00Z,25.48,76.50
2026-03-31T18:22:00Z,18.27,80.89
2026-03-31T18:23:00Z,17.09,83.90
2026-03-31T18:24:00Z,17.49,84.00
2026-03-31T18:25:00Z,18.21,82.65
2026-03-31T18:26:00Z,19.32,83.43
2026-03-31T18:27:00Z,18.41,84.00
2026-03-31T18:28:00Z,21.63,81.59
2026-03-31T18:29:00Z,15.85,84.12
2026-03-31T18:30:00Z,18.00,84.27
2026-03-31T18:31:00Z,19.87,84.00
2026-03-31T18:32:00Z,23.00,81.68
2026-03-31T18:33:00Z,21.84,78.86
2026-03-31T18:34:00Z,23.03,78.91
2026-03-31T18:35:00Z,25.67,75.00
2026-03-31T18:36:00Z,27.00,74.71
2026-03-31T18:37:00Z,27.00,74.00
2026-03-31T18:38:00Z,30.19,71.59
2026-03-31T18:39:00Z,31.91,67.43
2026-03-31T18:40:00Z,30.85,70.47
2026-03-31T18:41:00Z,29.47,70.20
2026-03-31T18:42:00Z,34.57,66.76
2026-03-31T18:43:00Z,28.29,75.88
2026-03-31T18:44:00Z,29.64,73.29
2026-03-31T18:45:00Z,26.17,74.91
2026-03-31T18:46:00Z,33.89,68.91
2026-03-31T18:47:00Z,40.57,64.47
2026-03-31T18:48:00Z,32.96,70.12
2026-03-31T18:49:00Z,27.88,75.66
2026-03-31T18:50:00Z,32.07,72.83
2026-03-31T18:51:00Z,22.10,78.81
2026-03-31T18:52:00Z,21.99,78.02
2026-03-31T18:53:00Z,21.93,78.72
2026-03-31T18:54:00Z,22.00,79.72
2026-03-31T18:55:00Z,22.07,76.30
2026-03-31T18:56:00Z,25.88,74.00
2026-03-31T18:57:00Z,25.16,76.46
2026-03-31T18:58:00Z,27.96,73.13
2026-03-31T18:59:00Z,29.94,71.78
2026-03-31T19:00:00Z,34.17,65.24
2026-03-31T19:01:00Z,32.81,69.00
2026-03-31T19:02:00Z,31.90,71.45
2026-03-31T19:03:00Z,23.86,76.09
2026-03-31T19:04:00Z,24.91,78.82
2026-03-31T19:05:00Z,24.60,75.82
2026-03-31T19:06:00Z,30.00,71.08
2026-03-31T19:07:00Z,31.70,70.00
2026-03-31T19:08:00Z,32.62,69.32
2026-03-31T19:09:00Z,31.50,72.13
2026-03-31T19:10:00Z,25.61,73.82
2026-03-31T19:11:00Z,25.82,77.07
2026-03-31T19:12:00Z,18.76,82.60
2026-03-31T19:13:00Z,14.95,85.19
2026-03-31T19:14:00Z,15.25,84.32
2026-03-31T19:15:00Z,18.99,79.39
2026-03-31T19:16:00Z,28.59,73.57
2026-03-31T19:17:00Z,27.99,72.96
2026-03-31T19:18:00Z,27.35,73.60
2026-03-31T19:19:00Z,30.35,71.61
2026-03-31T19:20:00Z,34.86,66.88
2026-03-31T19:21:00Z,31.73,70.06
2026-03-31T19:22:00Z,35.46,65.14
2026-03-31T19:23:00Z,31.63,70.56
2026-03-31T19:24:00Z,25.96,73.96
2026-03-31T19:25:00Z,25.06,75.78
2026-03-31T19:26:00Z,19.74,82.61
2026-03-31T19:27:00Z,15.66,85.26
2026-03-31T19:28:00Z,10.20,90.51
2026-03-31T19:29:00Z,9.47,91.10
2026-03-31T19:30:00Z,7.12,93.84
2026-03-31T19:31:00Z,5.06,96.17
2026-03-31T19:32:00Z,3.20,97.51
2026-03-31T19:33:00Z,1.82,98.58
2026-03-31T19:34:00Z,1.51,98.93
2026-03-31T19:35:00Z,2.45,97.77
2026-03-31T19:36:00Z,3.73,97.08
2026-03-31T19:37:00Z,3.37,97.56
2026-03-31T19:38:00Z,3.18,95.36
2026-03-31T19:39:00Z,4.33,96.46
2026-03-31T19:40:00Z,3.53,98.07
2026-03-31T19:41:00Z,3.44,97.59
2026-03-31T19:42:00Z,3.46,96.42
2026-03-31T19:43:00Z,3.60,97.17
2026-03-31T19:44:00Z,4.20,96.42
2026-03-31T19:45:00Z,4.34,96.13
2026-03-31T19:46:00Z,6.80,94.27
2026-03-31T19:47:00Z,9.03,89.82
2026-03-31T19:48:00Z,11.57,88.48
2026-03-31T19:49:00Z,14.97,85.75
2026-03-31T19:50:00Z,19.93,80.89
2026-03-31T19:51:00Z,17.00,81.67
2026-03-31T19:52:00Z,13.49,85.28
2026-03-31T19:53:00Z,9.99,90.91
2026-03-31T19:54:00Z,12.30,89.60
2026-03-31T19:55:00Z,6.13,94.45
2026-03-31T19:56:00Z,5.86,94.94
2026-03-31T19:57:00Z,6.91,93.11
2026-03-31T19:58:00Z,6.62,95.18
2026-03-31T19:59:00Z,14.51,87.88
2026-03-31T20:00:00Z,13.49,87.86
2026-03-31T20:01:00Z,23.09,75.99
2026-03-31T20:02:00Z,25.19,79.24
2026-03-31T20:03:00Z,26.23,75.24
2026-03-31T20:04:00Z,22.46,79.03
2026-03-31T20:05:00Z,29.51,70.32
2026-03-31T20:06:00Z,33.84,65.31
2026-03-31T20:07:00Z,31.42,68.93
2026-03-31T20:08:00Z,21.69,77.76
2026-03-31T20:09:00Z,28.73,73.15
2026-03-31T20:10:00Z,20.39,80.36
2026-03-31T20:11:00Z,10.20,94.09
2026-03-31T20:12:00Z,1.00,99.00
2026-03-31T20:13:00Z,1.00,99.00
2026-03-31T20:14:00Z,1.00,99.00
2026-03-31T20:15:00Z,1.00,99.00
2026-03-31T20:16:00Z,1.00,99.00
2026-03-31T20:17:00Z,1.00,99.00
