# event_ticker=KXATPMATCH-25NOV04JACVAN
# final_score=4-6 6-3 6-4
# match_winner=Kyrian Jacquet
# fav_player=Kyrian Jacquet
# dog_player=Luca Van Assche
# kalshi_date=2025-11-04
timestamp,Kyrian Jacquet,Luca Van Assche
2025-11-04T06:25:00Z,42.00,59.00
2025-11-04T06:26:00Z,42.00,59.00
2025-11-04T06:27:00Z,42.00,59.00
2025-11-04T06:28:00Z,42.00,59.00
2025-11-04T06:29:00Z,41.00,59.00
2025-11-04T06:30:00Z,42.00,59.00
2025-11-04T06:31:00Z,42.00,59.00
2025-11-04T06:34:00Z,42.00,59.00
2025-11-04T06:35:00Z,42.00,59.00
2025-11-04T06:36:00Z,42.00,59.00
2025-11-04T06:39:00Z,42.00,59.00
2025-11-04T06:40:00Z,42.00,59.00
2025-11-04T06:42:00Z,42.00,59.00
2025-11-04T06:43:00Z,42.00,59.00
2025-11-04T06:45:00Z,42.00,59.00
2025-11-04T06:46:00Z,42.00,59.00
2025-11-04T06:49:00Z,42.00,58.20
2025-11-04T06:51:00Z,42.00,59.00
2025-11-04T06:52:00Z,42.00,59.00
2025-11-04T06:53:00Z,42.00,59.00
2025-11-04T06:56:00Z,42.00,59.00
2025-11-04T06:58:00Z,42.00,59.00
2025-11-04T07:00:00Z,42.00,59.00
2025-11-04T07:02:00Z,42.00,59.00
2025-11-04T07:03:00Z,42.00,59.00
2025-11-04T07:05:00Z,42.00,59.00
2025-11-04T07:06:00Z,42.00,59.00
2025-11-04T07:07:00Z,42.00,59.00
2025-11-04T07:10:00Z,42.00,59.00
2025-11-04T07:13:00Z,42.00,59.00
2025-11-04T07:15:00Z,42.00,59.00
2025-11-04T07:16:00Z,42.09,58.64
2025-11-04T07:17:00Z,43.00,58.64
2025-11-04T07:20:00Z,43.00,59.00
2025-11-04T07:24:00Z,43.00,59.00
2025-11-04T07:26:00Z,43.00,59.00
2025-11-04T07:29:00Z,43.00,59.00
2025-11-04T07:30:00Z,43.00,59.00
2025-11-04T07:32:00Z,43.00,59.00
2025-11-04T07:34:00Z,43.00,59.00
2025-11-04T07:36:00Z,43.00,59.00
2025-11-04T07:38:00Z,43.00,59.00
2025-11-04T07:40:00Z,43.00,59.00
2025-11-04T07:41:00Z,43.00,59.00
2025-11-04T07:43:00Z,43.00,59.00
2025-11-04T07:50:00Z,43.00,59.00
2025-11-04T07:52:00Z,43.00,59.00
2025-11-04T07:53:00Z,43.00,59.00
2025-11-04T07:54:00Z,43.00,59.00
2025-11-04T08:04:00Z,43.00,59.00
2025-11-04T08:10:00Z,43.00,59.00
2025-11-04T08:11:00Z,43.00,59.00
2025-11-04T08:12:00Z,43.00,59.00
2025-11-04T08:19:00Z,43.00,59.00
2025-11-04T08:21:00Z,43.00,60.00
2025-11-04T08:24:00Z,43.00,60.00
2025-11-04T08:26:00Z,43.00,60.00
2025-11-04T08:27:00Z,43.00,60.00
2025-11-04T08:28:00Z,42.02,60.00
2025-11-04T08:29:00Z,42.02,60.00
2025-11-04T08:30:00Z,42.02,61.00
2025-11-04T08:32:00Z,42.02,61.00
2025-11-04T08:33:00Z,42.02,61.00
2025-11-04T08:35:00Z,41.00,61.00
2025-11-04T08:38:00Z,41.00,62.00
2025-11-04T08:40:00Z,41.00,62.00
2025-11-04T08:42:00Z,41.00,62.00
2025-11-04T08:43:00Z,41.00,62.00
2025-11-04T08:44:00Z,41.00,62.61
2025-11-04T08:45:00Z,41.00,62.61
2025-11-04T08:46:00Z,41.00,63.00
2025-11-04T08:47:00Z,41.00,63.00
2025-11-04T08:52:00Z,41.00,63.00
2025-11-04T08:54:00Z,39.56,63.00
2025-11-04T09:01:00Z,39.56,63.00
2025-11-04T09:03:00Z,38.00,63.00
2025-11-04T09:04:00Z,38.00,63.00
2025-11-04T09:06:00Z,38.00,63.00
2025-11-04T09:09:00Z,38.00,63.00
2025-11-04T09:12:00Z,38.00,63.00
2025-11-04T09:13:00Z,38.00,62.68
2025-11-04T09:14:00Z,38.00,63.00
2025-11-04T09:17:00Z,38.00,63.00
2025-11-04T09:21:00Z,38.00,62.91
2025-11-04T09:22:00Z,38.00,63.00
2025-11-04T09:26:00Z,38.00,63.00
2025-11-04T09:27:00Z,38.00,63.00
2025-11-04T09:28:00Z,38.00,63.00
2025-11-04T09:30:00Z,38.00,63.00
2025-11-04T09:34:00Z,38.00,63.00
2025-11-04T09:35:00Z,38.00,63.00
2025-11-04T09:36:00Z,38.00,62.00
2025-11-04T09:37:00Z,38.00,62.00
2025-11-04T09:40:00Z,38.00,62.00
2025-11-04T09:41:00Z,38.00,63.00
2025-11-04T09:43:00Z,38.00,63.00
2025-11-04T09:45:00Z,38.00,63.00
2025-11-04T09:48:00Z,38.00,63.00
2025-11-04T09:49:00Z,38.00,63.00
2025-11-04T09:53:00Z,38.00,63.00
2025-11-04T09:56:00Z,38.00,63.00
2025-11-04T09:57:00Z,38.00,63.00
2025-11-04T09:58:00Z,38.00,63.00
2025-11-04T10:00:00Z,38.00,63.00
2025-11-04T10:02:00Z,38.00,63.00
2025-11-04T10:09:00Z,38.00,63.00
2025-11-04T10:13:00Z,38.00,63.00
2025-11-04T10:16:00Z,38.00,62.00
2025-11-04T10:17:00Z,38.00,62.00
2025-11-04T10:18:00Z,38.00,62.00
2025-11-04T10:19:00Z,38.00,62.00
2025-11-04T10:22:00Z,38.00,62.00
2025-11-04T10:23:00Z,38.00,62.00
2025-11-04T10:24:00Z,38.00,62.00
2025-11-04T10:27:00Z,38.00,62.00
2025-11-04T10:29:00Z,38.00,63.00
2025-11-04T10:30:00Z,38.00,63.00
2025-11-04T10:31:00Z,38.00,63.00
2025-11-04T10:32:00Z,38.00,63.00
2025-11-04T10:33:00Z,38.00,63.00
2025-11-04T10:34:00Z,38.13,63.00
2025-11-04T10:36:00Z,39.00,63.00
2025-11-04T10:38:00Z,39.00,63.00
2025-11-04T10:39:00Z,39.00,63.00
2025-11-04T10:40:00Z,39.00,63.00
2025-11-04T10:41:00Z,39.00,63.00
2025-11-04T10:42:00Z,39.00,62.00
2025-11-04T10:43:00Z,39.00,62.00
2025-11-04T10:44:00Z,39.00,62.00
2025-11-04T10:45:00Z,39.00,62.00
2025-11-04T10:46:00Z,39.00,62.00
2025-11-04T10:48:00Z,39.00,62.00
2025-11-04T10:49:00Z,39.00,62.00
2025-11-04T10:50:00Z,39.00,62.00
2025-11-04T10:51:00Z,39.00,62.00
2025-11-04T10:52:00Z,39.00,62.00
2025-11-04T10:53:00Z,39.00,62.00
2025-11-04T10:54:00Z,39.00,62.00
2025-11-04T10:56:00Z,39.27,62.00
2025-11-04T10:57:00Z,40.00,62.00
2025-11-04T10:58:00Z,40.00,62.00
2025-11-04T10:59:00Z,39.00,62.00
2025-11-04T11:00:00Z,39.00,62.00
2025-11-04T11:01:00Z,39.00,62.00
2025-11-04T11:02:00Z,39.00,63.50
2025-11-04T11:03:00Z,39.00,64.00
2025-11-04T11:04:00Z,39.00,64.00
2025-11-04T11:05:00Z,39.00,64.00
2025-11-04T11:06:00Z,40.81,62.00
2025-11-04T11:07:00Z,43.02,59.33
2025-11-04T11:08:00Z,45.00,59.00
2025-11-04T11:09:00Z,43.00,59.00
2025-11-04T11:10:00Z,42.15,59.15
2025-11-04T11:11:00Z,46.04,56.29
2025-11-04T11:12:00Z,43.00,56.46
2025-11-04T11:13:00Z,44.84,58.00
2025-11-04T11:14:00Z,41.00,58.00
2025-11-04T11:15:00Z,40.24,60.20
2025-11-04T11:16:00Z,41.01,58.00
2025-11-04T11:17:00Z,39.47,64.88
2025-11-04T11:18:00Z,42.07,58.25
2025-11-04T11:19:00Z,44.23,56.00
2025-11-04T11:20:00Z,42.95,56.35
2025-11-04T11:21:00Z,42.00,60.00
2025-11-04T11:22:00Z,42.50,59.65
2025-11-04T11:23:00Z,41.64,59.65
2025-11-04T11:24:00Z,43.04,59.65
2025-11-04T11:25:00Z,43.26,59.00
2025-11-04T11:26:00Z,46.00,57.00
2025-11-04T11:27:00Z,45.00,55.83
2025-11-04T11:28:00Z,45.00,56.39
2025-11-04T11:29:00Z,42.17,58.02
2025-11-04T11:30:00Z,48.80,55.64
2025-11-04T11:31:00Z,47.86,52.97
2025-11-04T11:32:00Z,48.58,53.00
2025-11-04T11:33:00Z,42.00,58.40
2025-11-04T11:34:00Z,42.32,57.49
2025-11-04T11:35:00Z,42.03,59.54
2025-11-04T11:36:00Z,43.35,60.00
2025-11-04T11:37:00Z,40.72,62.91
2025-11-04T11:38:00Z,42.94,60.15
2025-11-04T11:39:00Z,40.42,62.77
2025-11-04T11:40:00Z,40.86,56.20
2025-11-04T11:41:00Z,43.00,57.04
2025-11-04T11:42:00Z,44.91,55.00
2025-11-04T11:43:00Z,45.00,56.00
2025-11-04T11:44:00Z,42.37,57.06
2025-11-04T11:45:00Z,39.97,60.61
2025-11-04T11:46:00Z,40.18,60.49
2025-11-04T11:47:00Z,39.18,62.00
2025-11-04T11:48:00Z,35.92,62.22
2025-11-04T11:49:00Z,31.07,67.53
2025-11-04T11:50:00Z,27.97,74.39
2025-11-04T11:51:00Z,31.15,62.31
2025-11-04T11:52:00Z,40.42,61.84
2025-11-04T11:53:00Z,36.66,63.12
2025-11-04T11:54:00Z,24.78,73.68
2025-11-04T11:55:00Z,20.73,79.07
2025-11-04T11:56:00Z,20.21,80.45
2025-11-04T11:57:00Z,19.53,80.00
2025-11-04T11:58:00Z,18.74,82.00
2025-11-04T11:59:00Z,18.30,83.03
2025-11-04T12:00:00Z,22.31,78.40
2025-11-04T12:01:00Z,21.67,79.51
2025-11-04T12:02:00Z,17.00,83.95
2025-11-04T12:03:00Z,17.00,84.00
2025-11-04T12:04:00Z,17.15,83.00
2025-11-04T12:05:00Z,17.81,83.00
2025-11-04T12:06:00Z,17.59,82.44
2025-11-04T12:07:00Z,20.58,81.00
2025-11-04T12:08:00Z,20.58,82.00
2025-11-04T12:09:00Z,18.00,82.61
2025-11-04T12:10:00Z,17.00,84.04
2025-11-04T12:11:00Z,16.00,85.00
2025-11-04T12:12:00Z,12.88,87.84
2025-11-04T12:13:00Z,11.67,89.00
2025-11-04T12:14:00Z,14.64,85.52
2025-11-04T12:15:00Z,18.28,84.00
2025-11-04T12:16:00Z,18.44,82.00
2025-11-04T12:17:00Z,21.17,80.42
2025-11-04T12:18:00Z,18.39,79.79
2025-11-04T12:19:00Z,19.41,83.30
2025-11-04T12:20:00Z,15.85,86.00
2025-11-04T12:21:00Z,18.28,82.83
2025-11-04T12:22:00Z,20.06,81.38
2025-11-04T12:23:00Z,22.98,77.08
2025-11-04T12:24:00Z,24.78,74.82
2025-11-04T12:25:00Z,21.15,81.37
2025-11-04T12:26:00Z,20.32,79.82
2025-11-04T12:27:00Z,29.40,74.02
2025-11-04T12:28:00Z,37.53,61.57
2025-11-04T12:29:00Z,42.81,57.88
2025-11-04T12:30:00Z,43.37,56.02
2025-11-04T12:31:00Z,40.89,61.12
2025-11-04T12:32:00Z,38.33,61.40
2025-11-04T12:33:00Z,42.29,58.72
2025-11-04T12:34:00Z,41.51,58.28
2025-11-04T12:35:00Z,41.63,58.93
2025-11-04T12:36:00Z,39.00,60.06
2025-11-04T12:37:00Z,41.69,60.00
2025-11-04T12:38:00Z,42.84,59.50
2025-11-04T12:39:00Z,41.00,60.11
2025-11-04T12:40:00Z,43.34,57.26
2025-11-04T12:41:00Z,44.82,55.43
2025-11-04T12:42:00Z,44.00,55.00
2025-11-04T12:43:00Z,45.89,55.85
2025-11-04T12:44:00Z,42.25,57.62
2025-11-04T12:45:00Z,41.00,60.00
2025-11-04T12:46:00Z,43.84,58.73
2025-11-04T12:47:00Z,45.41,54.51
2025-11-04T12:48:00Z,45.74,53.14
2025-11-04T12:49:00Z,45.73,55.00
2025-11-04T12:50:00Z,43.66,55.54
2025-11-04T12:51:00Z,39.48,59.82
2025-11-04T12:52:00Z,45.36,55.87
2025-11-04T12:53:00Z,45.51,56.90
2025-11-04T12:54:00Z,47.18,54.43
2025-11-04T12:55:00Z,49.07,54.54
2025-11-04T12:56:00Z,49.85,50.62
2025-11-04T12:57:00Z,46.40,46.69
2025-11-04T12:58:00Z,48.13,52.71
2025-11-04T12:59:00Z,44.15,56.61
2025-11-04T13:00:00Z,43.69,56.32
2025-11-04T13:01:00Z,44.81,58.95
2025-11-04T13:02:00Z,46.35,51.00
2025-11-04T13:03:00Z,53.88,46.86
2025-11-04T13:04:00Z,65.64,32.72
2025-11-04T13:05:00Z,76.56,27.19
2025-11-04T13:06:00Z,72.46,23.80
2025-11-04T13:07:00Z,77.46,23.97
2025-11-04T13:08:00Z,64.64,31.80
2025-11-04T13:09:00Z,73.87,25.30
2025-11-04T13:10:00Z,83.02,17.37
2025-11-04T13:11:00Z,90.56,11.99
2025-11-04T13:12:00Z,87.53,12.49
2025-11-04T13:13:00Z,87.70,13.31
2025-11-04T13:14:00Z,83.72,16.22
2025-11-04T13:15:00Z,79.26,19.42
2025-11-04T13:16:00Z,78.30,21.31
2025-11-04T13:17:00Z,83.14,15.60
2025-11-04T13:18:00Z,84.21,13.33
2025-11-04T13:19:00Z,86.82,13.15
2025-11-04T13:20:00Z,87.35,13.65
2025-11-04T13:21:00Z,85.36,15.72
2025-11-04T13:22:00Z,84.20,17.12
2025-11-04T13:23:00Z,83.37,19.98
2025-11-04T13:24:00Z,77.87,18.47
2025-11-04T13:25:00Z,78.87,23.62
2025-11-04T13:26:00Z,74.43,28.65
2025-11-04T13:27:00Z,77.11,27.01
2025-11-04T13:28:00Z,89.07,10.55
2025-11-04T13:29:00Z,87.53,13.04
2025-11-04T13:30:00Z,87.48,12.97
2025-11-04T13:31:00Z,86.39,13.55
2025-11-04T13:32:00Z,93.89,4.70
2025-11-04T13:33:00Z,98.50,1.31
2025-11-04T13:34:00Z,99.00,1.31
2025-11-04T13:35:00Z,99.00,1.31
2025-11-04T13:36:00Z,99.00,1.31
2025-11-04T13:37:00Z,99.00,1.31
