# event_ticker=KXATPCHALLENGERMATCH-26APR25SKAFOM
# final_score=6-3 7-5
# match_winner=Sergey Fomin
# fav_player=Sergey Fomin
# dog_player=Timofey Skatov
# kalshi_date=2026-04-25
timestamp,Timofey Skatov,Sergey Fomin
2026-04-25T03:50:00Z,80.00,22.00
2026-04-25T04:07:00Z,80.00,22.00
2026-04-25T04:13:00Z,80.00,22.00
2026-04-25T04:26:00Z,80.00,22.00
2026-04-25T04:40:00Z,80.00,22.00
2026-04-25T04:48:00Z,80.00,22.00
2026-04-25T05:03:00Z,80.00,22.00
2026-04-25T05:06:00Z,80.00,22.00
2026-04-25T05:09:00Z,80.00,22.00
2026-04-25T05:15:00Z,79.00,22.00
2026-04-25T05:17:00Z,79.00,22.00
2026-04-25T05:18:00Z,79.00,22.00
2026-04-25T05:20:00Z,79.00,22.00
2026-04-25T05:21:00Z,79.00,22.00
2026-04-25T05:22:00Z,79.00,22.00
2026-04-25T05:24:00Z,79.00,22.44
2026-04-25T05:25:00Z,79.00,22.44
2026-04-25T05:26:00Z,79.00,23.00
2026-04-25T05:30:00Z,79.00,23.00
2026-04-25T05:35:00Z,79.00,21.81
2026-04-25T05:36:00Z,76.47,32.23
2026-04-25T05:37:00Z,77.00,32.23
2026-04-25T05:41:00Z,77.00,24.00
2026-04-25T05:42:00Z,77.00,24.00
2026-04-25T05:44:00Z,77.00,24.00
2026-04-25T05:45:00Z,77.00,24.00
2026-04-25T05:46:00Z,77.00,24.00
2026-04-25T05:47:00Z,77.00,23.00
2026-04-25T05:48:00Z,77.00,23.00
2026-04-25T05:49:00Z,78.00,23.00
2026-04-25T05:51:00Z,77.00,23.00
2026-04-25T05:53:00Z,77.00,23.60
2026-04-25T05:54:00Z,77.00,24.00
2026-04-25T05:55:00Z,77.00,24.00
2026-04-25T05:56:00Z,77.00,24.00
2026-04-25T05:57:00Z,77.00,24.00
2026-04-25T05:58:00Z,77.00,24.00
2026-04-25T05:59:00Z,77.00,24.00
2026-04-25T06:00:00Z,77.00,24.00
2026-04-25T06:02:00Z,77.00,24.00
2026-04-25T06:03:00Z,78.00,24.00
2026-04-25T06:04:00Z,78.00,24.00
2026-04-25T06:06:00Z,78.00,24.00
2026-04-25T06:09:00Z,78.00,24.00
2026-04-25T06:10:00Z,78.00,23.64
2026-04-25T06:11:00Z,78.00,23.64
2026-04-25T06:13:00Z,78.00,23.00
2026-04-25T06:14:00Z,78.00,23.42
2026-04-25T06:16:00Z,78.00,24.00
2026-04-25T06:17:00Z,78.00,24.00
2026-04-25T06:18:00Z,78.00,23.86
2026-04-25T06:20:00Z,78.00,23.86
2026-04-25T06:24:00Z,78.00,23.86
2026-04-25T06:25:00Z,78.00,23.00
2026-04-25T06:26:00Z,78.00,24.00
2026-04-25T06:27:00Z,78.00,23.00
2026-04-25T06:31:00Z,78.00,22.00
2026-04-25T06:32:00Z,78.00,23.00
2026-04-25T06:33:00Z,78.00,24.00
2026-04-25T06:34:00Z,78.00,23.00
2026-04-25T06:40:00Z,78.00,23.00
2026-04-25T06:41:00Z,78.00,23.00
2026-04-25T06:42:00Z,78.00,23.00
2026-04-25T06:46:00Z,78.00,22.77
2026-04-25T06:47:00Z,78.00,23.00
2026-04-25T06:49:00Z,78.00,23.00
2026-04-25T06:52:00Z,78.00,23.00
2026-04-25T06:54:00Z,78.00,23.00
2026-04-25T06:55:00Z,78.00,23.00
2026-04-25T06:56:00Z,78.00,24.20
2026-04-25T06:58:00Z,78.00,24.00
2026-04-25T07:02:00Z,78.00,24.00
2026-04-25T07:03:00Z,78.00,24.00
2026-04-25T07:06:00Z,78.00,24.00
2026-04-25T07:07:00Z,78.00,24.00
2026-04-25T07:08:00Z,78.00,24.00
2026-04-25T07:19:00Z,78.00,24.00
2026-04-25T07:23:00Z,78.00,24.00
2026-04-25T07:24:00Z,78.00,24.00
2026-04-25T07:25:00Z,78.00,24.00
2026-04-25T07:26:00Z,78.00,24.22
2026-04-25T07:31:00Z,78.00,23.00
2026-04-25T07:33:00Z,78.00,24.00
2026-04-25T07:34:00Z,78.00,24.74
2026-04-25T07:35:00Z,78.00,24.00
2026-04-25T07:39:00Z,78.00,24.00
2026-04-25T07:41:00Z,78.00,24.93
2026-04-25T07:43:00Z,78.00,25.00
2026-04-25T07:48:00Z,78.00,25.00
2026-04-25T07:49:00Z,78.00,25.00
2026-04-25T07:51:00Z,78.00,25.00
2026-04-25T07:52:00Z,78.00,25.00
2026-04-25T07:57:00Z,78.00,24.00
2026-04-25T07:58:00Z,78.00,24.00
2026-04-25T08:00:00Z,78.00,24.00
2026-04-25T08:02:00Z,78.00,24.00
2026-04-25T08:07:00Z,78.00,24.63
2026-04-25T08:09:00Z,78.00,24.00
2026-04-25T08:10:00Z,78.00,24.63
2026-04-25T08:11:00Z,78.00,25.00
2026-04-25T08:14:00Z,78.00,25.00
2026-04-25T08:17:00Z,78.00,25.00
2026-04-25T08:22:00Z,78.00,23.67
2026-04-25T08:25:00Z,78.00,24.86
2026-04-25T08:27:00Z,78.00,24.00
2026-04-25T08:31:00Z,78.00,24.00
2026-04-25T08:32:00Z,78.00,24.00
2026-04-25T08:38:00Z,78.00,24.00
2026-04-25T08:40:00Z,78.00,24.00
2026-04-25T08:44:00Z,78.00,24.66
2026-04-25T08:45:00Z,78.00,25.00
2026-04-25T08:47:00Z,78.00,25.00
2026-04-25T08:50:00Z,78.00,25.00
2026-04-25T08:52:00Z,78.00,25.00
2026-04-25T08:53:00Z,78.00,25.56
2026-04-25T08:54:00Z,77.00,25.00
2026-04-25T08:55:00Z,77.00,25.19
2026-04-25T08:56:00Z,77.00,25.00
2026-04-25T08:57:00Z,77.00,25.00
2026-04-25T08:58:00Z,77.00,25.00
2026-04-25T08:59:00Z,77.00,25.60
2026-04-25T09:00:00Z,77.00,25.60
2026-04-25T09:01:00Z,77.00,25.00
2026-04-25T09:02:00Z,77.00,25.00
2026-04-25T09:03:00Z,77.00,25.00
2026-04-25T09:04:00Z,77.00,25.00
2026-04-25T09:05:00Z,76.00,26.00
2026-04-25T09:06:00Z,76.00,25.14
2026-04-25T09:07:00Z,76.00,25.05
2026-04-25T09:08:00Z,76.00,25.00
2026-04-25T09:09:00Z,76.80,25.00
2026-04-25T09:10:00Z,77.00,23.29
2026-04-25T09:11:00Z,77.00,24.63
2026-04-25T09:12:00Z,77.91,22.75
2026-04-25T09:13:00Z,81.06,20.70
2026-04-25T09:14:00Z,80.88,21.27
2026-04-25T09:15:00Z,80.33,21.00
2026-04-25T09:16:00Z,80.90,20.74
2026-04-25T09:17:00Z,82.00,21.62
2026-04-25T09:18:00Z,82.00,23.39
2026-04-25T09:19:00Z,77.00,24.04
2026-04-25T09:20:00Z,76.00,25.18
2026-04-25T09:21:00Z,78.00,23.00
2026-04-25T09:22:00Z,77.14,22.97
2026-04-25T09:24:00Z,78.53,22.21
2026-04-25T09:25:00Z,80.63,17.36
2026-04-25T09:26:00Z,82.00,18.68
2026-04-25T09:27:00Z,83.03,18.18
2026-04-25T09:28:00Z,83.03,21.21
2026-04-25T09:29:00Z,83.03,23.00
2026-04-25T09:30:00Z,74.23,27.11
2026-04-25T09:31:00Z,72.00,31.92
2026-04-25T09:32:00Z,69.39,32.08
2026-04-25T09:33:00Z,71.65,29.00
2026-04-25T09:34:00Z,66.37,33.18
2026-04-25T09:35:00Z,62.90,37.31
2026-04-25T09:36:00Z,62.54,40.87
2026-04-25T09:37:00Z,65.98,37.19
2026-04-25T09:38:00Z,62.29,39.99
2026-04-25T09:39:00Z,62.05,38.17
2026-04-25T09:40:00Z,60.30,40.44
2026-04-25T09:41:00Z,57.96,42.99
2026-04-25T09:42:00Z,55.64,45.85
2026-04-25T09:43:00Z,53.15,47.84
2026-04-25T09:44:00Z,54.73,46.09
2026-04-25T09:45:00Z,57.82,43.65
2026-04-25T09:46:00Z,58.17,43.29
2026-04-25T09:47:00Z,53.72,45.80
2026-04-25T09:48:00Z,56.16,44.00
2026-04-25T09:49:00Z,57.24,43.21
2026-04-25T09:50:00Z,55.54,45.88
2026-04-25T09:51:00Z,55.59,46.78
2026-04-25T09:52:00Z,51.25,46.63
2026-04-25T09:53:00Z,52.07,53.37
2026-04-25T09:54:00Z,53.54,46.28
2026-04-25T09:55:00Z,56.47,44.49
2026-04-25T09:56:00Z,56.91,43.72
2026-04-25T09:57:00Z,56.60,46.28
2026-04-25T09:58:00Z,54.57,48.04
2026-04-25T09:59:00Z,48.54,52.94
2026-04-25T10:00:00Z,47.83,53.63
2026-04-25T10:01:00Z,45.75,55.41
2026-04-25T10:02:00Z,45.95,56.37
2026-04-25T10:03:00Z,42.14,57.85
2026-04-25T10:04:00Z,41.76,59.86
2026-04-25T10:05:00Z,42.43,60.48
2026-04-25T10:06:00Z,41.67,59.39
2026-04-25T10:07:00Z,41.53,58.60
2026-04-25T10:08:00Z,42.03,59.00
2026-04-25T10:09:00Z,42.00,58.75
2026-04-25T10:10:00Z,42.31,59.32
2026-04-25T10:11:00Z,47.12,56.30
2026-04-25T10:12:00Z,49.47,48.56
2026-04-25T10:13:00Z,53.12,49.01
2026-04-25T10:14:00Z,57.89,41.92
2026-04-25T10:15:00Z,57.53,44.36
2026-04-25T10:16:00Z,47.39,50.52
2026-04-25T10:17:00Z,42.06,57.22
2026-04-25T10:18:00Z,40.77,61.48
2026-04-25T10:19:00Z,38.84,62.87
2026-04-25T10:20:00Z,34.01,66.00
2026-04-25T10:21:00Z,38.03,61.74
2026-04-25T10:22:00Z,36.87,63.93
2026-04-25T10:23:00Z,33.97,66.34
2026-04-25T10:24:00Z,33.75,66.09
2026-04-25T10:25:00Z,33.40,66.05
2026-04-25T10:26:00Z,30.97,71.38
2026-04-25T10:27:00Z,27.76,70.27
2026-04-25T10:28:00Z,34.03,63.68
2026-04-25T10:29:00Z,40.37,62.11
2026-04-25T10:30:00Z,39.75,63.04
2026-04-25T10:31:00Z,31.36,67.38
2026-04-25T10:32:00Z,30.95,69.89
2026-04-25T10:33:00Z,31.60,68.89
2026-04-25T10:34:00Z,30.23,69.64
2026-04-25T10:35:00Z,31.97,69.25
2026-04-25T10:36:00Z,25.44,76.03
2026-04-25T10:37:00Z,13.09,86.06
2026-04-25T10:38:00Z,12.67,88.07
2026-04-25T10:39:00Z,18.59,78.93
2026-04-25T10:40:00Z,24.07,75.35
2026-04-25T10:41:00Z,21.63,79.78
2026-04-25T10:42:00Z,27.19,72.18
2026-04-25T10:43:00Z,27.78,70.98
2026-04-25T10:44:00Z,28.35,74.57
2026-04-25T10:45:00Z,25.85,76.83
2026-04-25T10:46:00Z,31.94,63.97
2026-04-25T10:47:00Z,36.67,64.41
2026-04-25T10:48:00Z,32.48,69.00
2026-04-25T10:49:00Z,26.21,72.62
2026-04-25T10:50:00Z,24.47,74.57
2026-04-25T10:51:00Z,26.16,74.58
2026-04-25T10:52:00Z,30.22,68.25
2026-04-25T10:53:00Z,30.82,71.24
2026-04-25T10:54:00Z,34.86,66.05
2026-04-25T10:55:00Z,32.36,68.81
2026-04-25T10:56:00Z,24.45,72.79
2026-04-25T10:57:00Z,25.84,74.99
2026-04-25T10:58:00Z,22.39,76.43
2026-04-25T10:59:00Z,20.00,79.32
2026-04-25T11:00:00Z,19.56,79.13
2026-04-25T11:01:00Z,20.42,79.30
2026-04-25T11:02:00Z,14.82,83.96
2026-04-25T11:03:00Z,2.58,98.62
2026-04-25T11:04:00Z,2.58,99.00
2026-04-25T11:05:00Z,1.00,99.00
2026-04-25T11:06:00Z,1.00,99.00
