# event_ticker=KXATPCHALLENGERMATCH-26MAY16DJENAV
# final_score=6-3 6-4
# match_winner=Laslo Djere
# fav_player=Laslo Djere
# dog_player=Emilio Nava
# kalshi_date=2026-05-16
timestamp,Laslo Djere,Emilio Nava
2026-05-16T06:13:00Z,56.00,45.40
2026-05-16T06:16:00Z,56.00,45.00
2026-05-16T06:21:00Z,56.00,45.50
2026-05-16T06:25:00Z,56.00,45.00
2026-05-16T06:29:00Z,56.00,45.00
2026-05-16T06:31:00Z,56.00,45.00
2026-05-16T06:36:00Z,56.00,46.00
2026-05-16T06:37:00Z,56.00,46.00
2026-05-16T06:48:00Z,56.00,45.00
2026-05-16T06:50:00Z,56.00,45.00
2026-05-16T07:07:00Z,56.00,45.00
2026-05-16T07:11:00Z,56.00,46.00
2026-05-16T07:12:00Z,56.00,46.00
2026-05-16T07:20:00Z,56.00,46.00
2026-05-16T07:34:00Z,56.00,46.00
2026-05-16T07:38:00Z,56.00,46.00
2026-05-16T07:39:00Z,56.00,46.00
2026-05-16T07:45:00Z,56.00,46.00
2026-05-16T07:49:00Z,56.00,46.00
2026-05-16T07:54:00Z,56.00,46.00
2026-05-16T08:01:00Z,56.00,46.00
2026-05-16T08:03:00Z,56.00,46.00
2026-05-16T08:04:00Z,56.00,46.00
2026-05-16T08:05:00Z,56.00,46.00
2026-05-16T08:16:00Z,56.00,46.00
2026-05-16T08:19:00Z,55.00,46.00
2026-05-16T08:20:00Z,56.00,46.00
2026-05-16T08:25:00Z,56.00,44.27
2026-05-16T08:26:00Z,56.39,44.27
2026-05-16T08:30:00Z,57.00,44.27
2026-05-16T08:35:00Z,57.00,44.27
2026-05-16T08:41:00Z,57.00,44.27
2026-05-16T08:48:00Z,57.00,44.27
2026-05-16T08:51:00Z,57.00,43.00
2026-05-16T08:53:00Z,57.00,43.00
2026-05-16T08:54:00Z,57.00,44.00
2026-05-16T08:55:00Z,57.00,44.00
2026-05-16T09:02:00Z,57.00,44.00
2026-05-16T09:03:00Z,57.00,44.00
2026-05-16T09:10:00Z,57.00,44.00
2026-05-16T09:13:00Z,57.00,44.00
2026-05-16T09:21:00Z,57.00,44.00
2026-05-16T09:27:00Z,57.00,44.00
2026-05-16T09:33:00Z,57.00,43.00
2026-05-16T09:47:00Z,56.00,44.00
2026-05-16T09:49:00Z,56.00,43.00
2026-05-16T09:52:00Z,56.00,44.00
2026-05-16T09:55:00Z,57.00,44.00
2026-05-16T09:58:00Z,57.00,44.00
2026-05-16T09:59:00Z,57.00,44.00
2026-05-16T10:00:00Z,57.00,44.00
2026-05-16T10:02:00Z,59.10,44.00
2026-05-16T10:03:00Z,59.00,44.00
2026-05-16T10:04:00Z,59.00,43.68
2026-05-16T10:05:00Z,59.38,43.68
2026-05-16T10:07:00Z,59.38,42.00
2026-05-16T10:09:00Z,60.86,42.00
2026-05-16T10:10:00Z,59.00,42.12
2026-05-16T10:11:00Z,60.86,41.39
2026-05-16T10:12:00Z,62.96,37.88
2026-05-16T10:13:00Z,62.96,37.97
2026-05-16T10:14:00Z,65.40,37.96
2026-05-16T10:15:00Z,67.00,35.58
2026-05-16T10:16:00Z,68.09,34.85
2026-05-16T10:17:00Z,75.63,24.61
2026-05-16T10:18:00Z,78.94,22.47
2026-05-16T10:19:00Z,78.00,20.77
2026-05-16T10:20:00Z,76.04,25.02
2026-05-16T10:21:00Z,77.00,25.00
2026-05-16T10:22:00Z,78.00,24.00
2026-05-16T10:23:00Z,79.00,23.08
2026-05-16T10:24:00Z,79.00,22.35
2026-05-16T10:25:00Z,78.00,22.05
2026-05-16T10:26:00Z,78.00,21.21
2026-05-16T10:27:00Z,77.58,23.26
2026-05-16T10:28:00Z,78.00,23.00
2026-05-16T10:29:00Z,81.36,22.00
2026-05-16T10:30:00Z,81.36,18.55
2026-05-16T10:31:00Z,81.00,19.00
2026-05-16T10:32:00Z,81.00,20.00
2026-05-16T10:33:00Z,80.00,20.00
2026-05-16T10:34:00Z,80.00,20.00
2026-05-16T10:35:00Z,80.00,19.00
2026-05-16T10:36:00Z,80.00,19.00
2026-05-16T10:37:00Z,82.00,18.02
2026-05-16T10:38:00Z,82.00,17.66
2026-05-16T10:39:00Z,82.00,19.00
2026-05-16T10:40:00Z,82.00,19.00
2026-05-16T10:41:00Z,82.00,19.44
2026-05-16T10:42:00Z,83.00,18.20
2026-05-16T10:43:00Z,83.00,18.00
2026-05-16T10:44:00Z,83.00,18.80
2026-05-16T10:45:00Z,83.14,17.68
2026-05-16T10:46:00Z,84.00,17.00
2026-05-16T10:47:00Z,84.00,17.09
2026-05-16T10:48:00Z,81.00,19.85
2026-05-16T10:49:00Z,79.00,21.74
2026-05-16T10:50:00Z,78.20,23.94
2026-05-16T10:51:00Z,79.61,20.64
2026-05-16T10:52:00Z,81.00,19.09
2026-05-16T10:53:00Z,82.02,18.60
2026-05-16T10:54:00Z,81.00,20.14
2026-05-16T10:55:00Z,80.61,19.72
2026-05-16T10:56:00Z,80.61,21.00
2026-05-16T10:57:00Z,78.00,23.65
2026-05-16T10:58:00Z,75.00,25.30
2026-05-16T10:59:00Z,75.00,29.10
2026-05-16T11:00:00Z,70.00,36.10
2026-05-16T11:01:00Z,61.69,39.12
2026-05-16T11:02:00Z,59.42,41.00
2026-05-16T11:03:00Z,59.42,43.32
2026-05-16T11:04:00Z,57.00,44.09
2026-05-16T11:05:00Z,54.36,44.93
2026-05-16T11:06:00Z,54.36,43.81
2026-05-16T11:07:00Z,57.33,43.28
2026-05-16T11:08:00Z,58.05,42.91
2026-05-16T11:09:00Z,62.84,37.96
2026-05-16T11:10:00Z,62.00,39.02
2026-05-16T11:11:00Z,63.06,40.98
2026-05-16T11:12:00Z,66.61,37.75
2026-05-16T11:13:00Z,61.15,38.30
2026-05-16T11:14:00Z,65.86,33.36
2026-05-16T11:15:00Z,65.84,35.55
2026-05-16T11:16:00Z,73.97,23.94
2026-05-16T11:17:00Z,76.96,23.98
2026-05-16T11:18:00Z,77.15,24.30
2026-05-16T11:19:00Z,79.69,21.12
2026-05-16T11:20:00Z,81.67,18.65
2026-05-16T11:21:00Z,83.94,16.31
2026-05-16T11:22:00Z,85.86,13.55
2026-05-16T11:23:00Z,93.60,6.58
2026-05-16T11:24:00Z,96.00,3.78
2026-05-16T11:25:00Z,97.21,3.87
2026-05-16T11:26:00Z,97.04,3.27
2026-05-16T11:27:00Z,98.77,1.84
2026-05-16T11:29:00Z,99.00,1.84
2026-05-16T11:30:00Z,99.00,1.84
2026-05-16T11:32:00Z,99.00,1.84
