# event_ticker=KXATPMATCH-26FEB26RUBRIN
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Andrey Rublev
# fav_player=Arthur Rinderknech
# dog_player=Andrey Rublev
# kalshi_date=2026-02-26
timestamp,Arthur Rinderknech,Andrey Rublev
2026-02-26T12:12:00Z,26.00,76.00
2026-02-26T12:13:00Z,26.00,76.00
2026-02-26T12:14:00Z,26.00,76.00
2026-02-26T12:15:00Z,24.81,76.00
2026-02-26T12:16:00Z,24.81,76.00
2026-02-26T12:18:00Z,24.81,76.00
2026-02-26T12:21:00Z,25.00,76.00
2026-02-26T12:22:00Z,25.00,76.00
2026-02-26T12:23:00Z,25.00,76.00
2026-02-26T12:26:00Z,25.00,76.00
2026-02-26T12:27:00Z,25.00,76.00
2026-02-26T12:29:00Z,25.00,76.00
2026-02-26T12:32:00Z,25.00,76.00
2026-02-26T12:35:00Z,25.00,76.00
2026-02-26T12:37:00Z,25.00,76.00
2026-02-26T12:38:00Z,25.00,76.00
2026-02-26T12:39:00Z,25.00,76.00
2026-02-26T12:40:00Z,25.00,76.00
2026-02-26T12:41:00Z,25.00,76.00
2026-02-26T12:42:00Z,25.00,76.00
2026-02-26T12:45:00Z,25.00,76.00
2026-02-26T12:47:00Z,25.00,76.00
2026-02-26T12:49:00Z,25.00,76.00
2026-02-26T12:51:00Z,25.00,76.00
2026-02-26T12:52:00Z,25.00,76.00
2026-02-26T12:53:00Z,25.00,76.00
2026-02-26T12:54:00Z,25.00,76.00
2026-02-26T12:55:00Z,24.00,76.00
2026-02-26T12:59:00Z,25.00,76.00
2026-02-26T13:01:00Z,25.00,76.00
2026-02-26T13:02:00Z,25.00,76.00
2026-02-26T13:03:00Z,25.00,76.00
2026-02-26T13:04:00Z,25.00,76.00
2026-02-26T13:05:00Z,25.00,76.00
2026-02-26T13:06:00Z,25.00,76.00
2026-02-26T13:07:00Z,25.00,76.00
2026-02-26T13:08:00Z,24.00,76.00
2026-02-26T13:09:00Z,25.00,76.00
2026-02-26T13:10:00Z,25.00,76.00
2026-02-26T13:11:00Z,25.00,76.00
2026-02-26T13:12:00Z,25.00,76.00
2026-02-26T13:13:00Z,25.00,76.00
2026-02-26T13:14:00Z,25.00,76.00
2026-02-26T13:15:00Z,25.00,76.00
2026-02-26T13:16:00Z,25.00,76.00
2026-02-26T13:17:00Z,25.00,76.00
2026-02-26T13:18:00Z,25.00,76.00
2026-02-26T13:20:00Z,25.00,76.00
2026-02-26T13:21:00Z,25.00,76.00
2026-02-26T13:22:00Z,25.00,76.00
2026-02-26T13:23:00Z,25.00,76.00
2026-02-26T13:25:00Z,25.00,76.00
2026-02-26T13:26:00Z,25.00,76.00
2026-02-26T13:27:00Z,25.00,76.00
2026-02-26T13:30:00Z,25.00,76.00
2026-02-26T13:31:00Z,25.00,76.00
2026-02-26T13:32:00Z,25.00,76.00
2026-02-26T13:33:00Z,25.00,76.00
2026-02-26T13:35:00Z,25.00,76.00
2026-02-26T13:36:00Z,25.00,76.00
2026-02-26T13:37:00Z,25.00,76.00
2026-02-26T13:38:00Z,25.00,76.00
2026-02-26T13:39:00Z,25.00,76.00
2026-02-26T13:40:00Z,25.00,76.00
2026-02-26T13:41:00Z,25.00,76.00
2026-02-26T13:42:00Z,25.00,76.00
2026-02-26T13:43:00Z,25.00,76.00
2026-02-26T13:44:00Z,25.00,76.00
2026-02-26T13:45:00Z,25.00,76.00
2026-02-26T13:46:00Z,25.00,76.00
2026-02-26T13:47:00Z,25.00,76.00
2026-02-26T13:48:00Z,25.00,76.00
2026-02-26T13:49:00Z,25.00,76.00
2026-02-26T13:50:00Z,25.00,76.00
2026-02-26T13:52:00Z,25.00,76.00
2026-02-26T13:53:00Z,25.00,76.00
2026-02-26T13:54:00Z,26.00,76.00
2026-02-26T13:55:00Z,25.17,76.00
2026-02-26T13:56:00Z,25.00,76.00
2026-02-26T13:57:00Z,25.27,76.00
2026-02-26T13:59:00Z,25.20,76.00
2026-02-26T14:01:00Z,26.00,76.00
2026-02-26T14:02:00Z,24.33,76.00
2026-02-26T14:03:00Z,24.33,76.00
2026-02-26T14:04:00Z,24.33,76.00
2026-02-26T14:05:00Z,25.83,76.00
2026-02-26T14:06:00Z,25.29,76.00
2026-02-26T14:07:00Z,25.00,76.00
2026-02-26T14:08:00Z,25.12,76.00
2026-02-26T14:09:00Z,26.00,76.00
2026-02-26T14:10:00Z,26.00,76.00
2026-02-26T14:11:00Z,26.00,76.00
2026-02-26T14:12:00Z,26.00,76.00
2026-02-26T14:13:00Z,26.00,76.00
2026-02-26T14:14:00Z,25.28,76.22
2026-02-26T14:15:00Z,24.27,77.00
2026-02-26T14:16:00Z,25.00,77.00
2026-02-26T14:17:00Z,25.00,76.99
2026-02-26T14:19:00Z,25.00,77.00
2026-02-26T14:20:00Z,25.71,77.00
2026-02-26T14:21:00Z,26.00,77.00
2026-02-26T14:22:00Z,25.99,76.99
2026-02-26T14:23:00Z,26.00,77.00
2026-02-26T14:24:00Z,26.00,77.00
2026-02-26T14:25:00Z,25.82,77.00
2026-02-26T14:26:00Z,25.95,77.00
2026-02-26T14:27:00Z,25.62,77.00
2026-02-26T14:28:00Z,26.00,77.00
2026-02-26T14:29:00Z,26.00,76.93
2026-02-26T14:30:00Z,26.00,76.99
2026-02-26T14:31:00Z,26.00,76.46
2026-02-26T14:32:00Z,26.00,77.00
2026-02-26T14:33:00Z,26.00,77.00
2026-02-26T14:34:00Z,26.00,77.00
2026-02-26T14:35:00Z,25.93,77.00
2026-02-26T14:36:00Z,26.00,77.00
2026-02-26T14:37:00Z,26.00,77.00
2026-02-26T14:38:00Z,26.00,77.00
2026-02-26T14:39:00Z,26.00,77.00
2026-02-26T14:40:00Z,26.00,77.00
2026-02-26T14:41:00Z,26.00,77.00
2026-02-26T14:42:00Z,26.00,76.70
2026-02-26T14:43:00Z,25.22,77.00
2026-02-26T14:44:00Z,25.00,77.00
2026-02-26T14:45:00Z,25.00,77.00
2026-02-26T14:46:00Z,24.97,77.00
2026-02-26T14:47:00Z,24.97,76.99
2026-02-26T14:48:00Z,25.00,76.19
2026-02-26T14:49:00Z,25.00,76.03
2026-02-26T14:50:00Z,24.32,76.63
2026-02-26T14:51:00Z,25.00,77.00
2026-02-26T14:52:00Z,25.00,77.00
2026-02-26T14:53:00Z,25.01,77.00
2026-02-26T14:54:00Z,25.66,77.00
2026-02-26T14:55:00Z,25.61,77.00
2026-02-26T14:56:00Z,26.00,77.00
2026-02-26T14:57:00Z,26.00,77.00
2026-02-26T14:58:00Z,26.00,77.00
2026-02-26T14:59:00Z,26.00,77.00
2026-02-26T15:00:00Z,26.00,77.00
2026-02-26T15:01:00Z,24.57,77.00
2026-02-26T15:02:00Z,26.00,77.00
2026-02-26T15:03:00Z,26.26,77.00
2026-02-26T15:04:00Z,24.98,77.00
2026-02-26T15:05:00Z,25.00,77.00
2026-02-26T15:06:00Z,25.33,76.92
2026-02-26T15:07:00Z,26.00,77.00
2026-02-26T15:08:00Z,26.00,77.00
2026-02-26T15:09:00Z,26.00,77.00
2026-02-26T15:10:00Z,26.00,77.00
2026-02-26T15:11:00Z,26.23,77.00
2026-02-26T15:12:00Z,27.00,76.62
2026-02-26T15:13:00Z,27.97,75.99
2026-02-26T15:14:00Z,28.21,75.47
2026-02-26T15:15:00Z,28.44,74.93
2026-02-26T15:16:00Z,28.22,74.65
2026-02-26T15:17:00Z,27.59,73.54
2026-02-26T15:18:00Z,28.92,72.01
2026-02-26T15:19:00Z,27.98,73.75
2026-02-26T15:20:00Z,28.11,73.97
2026-02-26T15:21:00Z,28.90,73.49
2026-02-26T15:22:00Z,28.93,73.47
2026-02-26T15:23:00Z,30.76,70.59
2026-02-26T15:24:00Z,31.20,69.69
2026-02-26T15:25:00Z,31.92,69.00
2026-02-26T15:26:00Z,32.17,69.00
2026-02-26T15:27:00Z,33.85,67.68
2026-02-26T15:28:00Z,32.03,69.43
2026-02-26T15:29:00Z,30.70,70.71
2026-02-26T15:30:00Z,31.29,70.02
2026-02-26T15:31:00Z,28.10,74.57
2026-02-26T15:32:00Z,21.01,80.78
2026-02-26T15:33:00Z,15.89,84.98
2026-02-26T15:34:00Z,15.91,84.94
2026-02-26T15:35:00Z,16.17,83.25
2026-02-26T15:36:00Z,15.14,86.54
2026-02-26T15:37:00Z,14.83,86.72
2026-02-26T15:38:00Z,14.32,87.21
2026-02-26T15:39:00Z,13.09,87.94
2026-02-26T15:40:00Z,13.12,88.17
2026-02-26T15:41:00Z,9.46,90.36
2026-02-26T15:42:00Z,8.58,91.41
2026-02-26T15:43:00Z,8.74,92.16
2026-02-26T15:44:00Z,9.89,92.16
2026-02-26T15:45:00Z,10.22,90.81
2026-02-26T15:46:00Z,9.35,90.93
2026-02-26T15:47:00Z,9.00,90.98
2026-02-26T15:48:00Z,10.00,90.96
2026-02-26T15:49:00Z,10.58,90.77
2026-02-26T15:50:00Z,10.89,89.33
2026-02-26T15:51:00Z,7.85,92.51
2026-02-26T15:52:00Z,8.93,91.90
2026-02-26T15:53:00Z,11.47,89.41
2026-02-26T15:54:00Z,12.82,87.88
2026-02-26T15:55:00Z,12.33,88.53
2026-02-26T15:56:00Z,10.81,89.06
2026-02-26T15:57:00Z,11.24,89.01
2026-02-26T15:58:00Z,10.63,90.62
2026-02-26T15:59:00Z,9.73,90.95
2026-02-26T16:00:00Z,10.99,89.23
2026-02-26T16:01:00Z,8.23,92.73
2026-02-26T16:02:00Z,8.05,92.44
2026-02-26T16:03:00Z,3.33,96.67
2026-02-26T16:04:00Z,2.85,97.47
2026-02-26T16:05:00Z,2.52,98.38
2026-02-26T16:06:00Z,1.69,98.62
2026-02-26T16:07:00Z,1.57,98.68
2026-02-26T16:08:00Z,1.00,98.90
2026-02-26T16:09:00Z,1.00,98.99
2026-02-26T16:10:00Z,1.00,99.00
2026-02-26T16:11:00Z,1.00,99.00
2026-02-26T16:12:00Z,1.00,99.00
2026-02-26T16:13:00Z,1.00,99.00
2026-02-26T16:14:00Z,1.00,99.00
2026-02-26T16:15:00Z,1.00,99.00
2026-02-26T16:16:00Z,1.00,99.00
2026-02-26T16:17:00Z,1.00,99.00
2026-02-26T16:18:00Z,1.00,99.00
2026-02-26T16:19:00Z,1.00,99.00
2026-02-26T16:20:00Z,1.00,99.00
2026-02-26T16:21:00Z,1.00,98.93
2026-02-26T16:22:00Z,1.00,98.63
2026-02-26T16:23:00Z,1.00,98.85
2026-02-26T16:24:00Z,1.00,98.98
2026-02-26T16:25:00Z,1.57,98.34
2026-02-26T16:26:00Z,1.79,98.92
2026-02-26T16:27:00Z,2.00,97.31
2026-02-26T16:28:00Z,3.01,98.17
2026-02-26T16:29:00Z,4.04,98.98
2026-02-26T16:30:00Z,2.63,97.58
2026-02-26T16:31:00Z,1.32,98.91
2026-02-26T16:32:00Z,1.00,99.00
