# event_ticker=KXATPMATCH-26APR05NAVMER
# final_score=6-2 4-6 7-5
# score_resolution=2-6 6-4 5-7
# match_winner=Mariano Navone
# fav_player=Daniel Merida
# dog_player=Mariano Navone
# kalshi_date=2026-04-05
timestamp,Daniel Merida,Mariano Navone
2026-04-05T07:05:00Z,30.00,72.00
2026-04-05T07:12:00Z,29.00,73.00
2026-04-05T07:13:00Z,29.00,73.00
2026-04-05T07:14:00Z,29.00,73.00
2026-04-05T07:23:00Z,29.00,73.00
2026-04-05T07:24:00Z,29.00,73.00
2026-04-05T07:26:00Z,29.00,73.00
2026-04-05T07:28:00Z,29.00,73.00
2026-04-05T07:29:00Z,29.00,73.00
2026-04-05T07:31:00Z,29.00,73.00
2026-04-05T07:34:00Z,29.00,73.00
2026-04-05T07:37:00Z,29.00,73.00
2026-04-05T07:39:00Z,29.00,73.00
2026-04-05T07:43:00Z,29.00,73.00
2026-04-05T07:44:00Z,29.00,73.00
2026-04-05T07:46:00Z,29.00,73.00
2026-04-05T08:00:00Z,29.00,73.00
2026-04-05T08:03:00Z,29.00,72.00
2026-04-05T08:04:00Z,29.00,73.00
2026-04-05T08:08:00Z,29.00,73.00
2026-04-05T08:10:00Z,29.00,73.00
2026-04-05T08:12:00Z,29.93,73.00
2026-04-05T08:22:00Z,30.00,73.00
2026-04-05T08:23:00Z,30.00,73.00
2026-04-05T08:36:00Z,30.00,73.00
2026-04-05T08:37:00Z,30.00,73.00
2026-04-05T08:38:00Z,29.00,73.00
2026-04-05T08:41:00Z,29.00,73.00
2026-04-05T08:50:00Z,29.00,73.00
2026-04-05T08:55:00Z,28.00,73.00
2026-04-05T09:00:00Z,28.00,73.00
2026-04-05T09:03:00Z,27.00,73.00
2026-04-05T09:05:00Z,28.00,73.00
2026-04-05T09:10:00Z,29.00,73.00
2026-04-05T09:11:00Z,29.00,73.00
2026-04-05T09:16:00Z,29.00,73.00
2026-04-05T09:25:00Z,29.00,73.00
2026-04-05T09:30:00Z,29.00,73.00
2026-04-05T09:36:00Z,29.00,73.00
2026-04-05T09:40:00Z,29.00,73.00
2026-04-05T09:51:00Z,29.00,73.00
2026-04-05T09:52:00Z,29.00,73.00
2026-04-05T09:53:00Z,29.00,73.00
2026-04-05T09:54:00Z,29.00,73.00
2026-04-05T09:57:00Z,29.00,73.00
2026-04-05T10:00:00Z,29.00,73.00
2026-04-05T10:01:00Z,29.00,73.00
2026-04-05T10:02:00Z,29.00,73.00
2026-04-05T10:04:00Z,27.00,73.00
2026-04-05T10:05:00Z,29.00,73.00
2026-04-05T10:08:00Z,30.00,73.00
2026-04-05T10:12:00Z,29.00,73.00
2026-04-05T10:16:00Z,29.00,73.00
2026-04-05T10:20:00Z,30.00,73.00
2026-04-05T10:22:00Z,30.00,73.00
2026-04-05T10:25:00Z,30.00,73.00
2026-04-05T10:26:00Z,30.00,73.00
2026-04-05T10:30:00Z,30.00,73.00
2026-04-05T10:32:00Z,30.00,73.00
2026-04-05T10:34:00Z,30.00,73.00
2026-04-05T10:43:00Z,30.00,73.00
2026-04-05T10:46:00Z,30.00,73.00
2026-04-05T10:49:00Z,30.00,72.00
2026-04-05T10:50:00Z,30.00,73.00
2026-04-05T10:51:00Z,30.00,73.00
2026-04-05T10:54:00Z,30.00,73.00
2026-04-05T10:57:00Z,30.00,73.00
2026-04-05T10:59:00Z,30.00,73.00
2026-04-05T11:00:00Z,30.00,73.00
2026-04-05T11:01:00Z,30.00,73.00
2026-04-05T11:02:00Z,30.00,73.00
2026-04-05T11:04:00Z,30.00,73.00
2026-04-05T11:05:00Z,28.94,73.00
2026-04-05T11:06:00Z,29.00,73.00
2026-04-05T11:07:00Z,29.00,73.00
2026-04-05T11:08:00Z,30.00,73.00
2026-04-05T11:09:00Z,30.00,73.00
2026-04-05T11:10:00Z,28.00,73.00
2026-04-05T11:11:00Z,28.00,73.00
2026-04-05T11:12:00Z,24.49,76.82
2026-04-05T11:13:00Z,24.84,79.00
2026-04-05T11:14:00Z,19.00,80.42
2026-04-05T11:15:00Z,16.89,84.02
2026-04-05T11:16:00Z,14.00,87.66
2026-04-05T11:17:00Z,12.82,88.01
2026-04-05T11:18:00Z,15.07,86.00
2026-04-05T11:19:00Z,15.81,85.00
2026-04-05T11:20:00Z,14.00,88.00
2026-04-05T11:21:00Z,13.45,88.00
2026-04-05T11:22:00Z,12.11,89.06
2026-04-05T11:23:00Z,13.86,87.00
2026-04-05T11:24:00Z,15.36,86.95
2026-04-05T11:25:00Z,14.95,87.07
2026-04-05T11:26:00Z,17.27,85.00
2026-04-05T11:27:00Z,15.85,86.04
2026-04-05T11:28:00Z,14.14,88.00
2026-04-05T11:29:00Z,13.93,88.00
2026-04-05T11:30:00Z,15.00,87.00
2026-04-05T11:31:00Z,16.00,85.50
2026-04-05T11:32:00Z,17.00,85.07
2026-04-05T11:33:00Z,15.00,85.07
2026-04-05T11:34:00Z,12.92,88.67
2026-04-05T11:35:00Z,12.92,89.00
2026-04-05T11:36:00Z,12.00,89.00
2026-04-05T11:37:00Z,10.87,90.70
2026-04-05T11:38:00Z,13.78,90.00
2026-04-05T11:39:00Z,9.00,91.00
2026-04-05T11:40:00Z,9.00,91.52
2026-04-05T11:41:00Z,9.00,92.00
2026-04-05T11:42:00Z,10.89,91.00
2026-04-05T11:43:00Z,10.68,90.06
2026-04-05T11:44:00Z,11.00,90.84
2026-04-05T11:45:00Z,14.26,88.10
2026-04-05T11:46:00Z,16.35,83.10
2026-04-05T11:47:00Z,16.43,87.65
2026-04-05T11:48:00Z,13.00,88.00
2026-04-05T11:49:00Z,13.71,88.07
2026-04-05T11:50:00Z,12.30,88.57
2026-04-05T11:51:00Z,9.22,92.07
2026-04-05T11:52:00Z,11.75,90.01
2026-04-05T11:53:00Z,14.99,87.23
2026-04-05T11:54:00Z,17.87,84.64
2026-04-05T11:55:00Z,18.11,83.00
2026-04-05T11:56:00Z,19.33,81.94
2026-04-05T11:57:00Z,23.04,77.25
2026-04-05T11:58:00Z,26.99,73.31
2026-04-05T11:59:00Z,30.28,71.88
2026-04-05T12:00:00Z,35.03,66.46
2026-04-05T12:01:00Z,35.98,65.68
2026-04-05T12:02:00Z,35.91,64.89
2026-04-05T12:03:00Z,33.66,66.85
2026-04-05T12:04:00Z,35.88,67.03
2026-04-05T12:05:00Z,33.75,67.53
2026-04-05T12:06:00Z,30.90,70.19
2026-04-05T12:07:00Z,28.43,72.00
2026-04-05T12:08:00Z,27.98,72.55
2026-04-05T12:09:00Z,34.25,70.57
2026-04-05T12:10:00Z,35.24,65.41
2026-04-05T12:11:00Z,37.28,63.92
2026-04-05T12:12:00Z,37.41,62.10
2026-04-05T12:13:00Z,35.72,65.91
2026-04-05T12:14:00Z,32.90,67.89
2026-04-05T12:15:00Z,30.42,70.00
2026-04-05T12:16:00Z,27.58,72.17
2026-04-05T12:17:00Z,25.25,74.34
2026-04-05T12:18:00Z,26.04,75.67
2026-04-05T12:19:00Z,26.01,76.01
2026-04-05T12:20:00Z,28.92,73.38
2026-04-05T12:21:00Z,26.11,76.73
2026-04-05T12:22:00Z,20.77,78.35
2026-04-05T12:23:00Z,30.13,71.69
2026-04-05T12:24:00Z,32.26,68.43
2026-04-05T12:25:00Z,33.90,67.32
2026-04-05T12:26:00Z,32.75,67.99
2026-04-05T12:27:00Z,32.86,67.94
2026-04-05T12:28:00Z,32.34,68.04
2026-04-05T12:29:00Z,30.35,74.12
2026-04-05T12:30:00Z,26.29,73.97
2026-04-05T12:31:00Z,27.51,74.13
2026-04-05T12:32:00Z,26.64,73.61
2026-04-05T12:33:00Z,27.35,72.16
2026-04-05T12:34:00Z,26.62,78.30
2026-04-05T12:35:00Z,15.50,84.49
2026-04-05T12:36:00Z,18.55,80.78
2026-04-05T12:37:00Z,26.88,72.02
2026-04-05T12:38:00Z,33.76,67.98
2026-04-05T12:39:00Z,42.89,57.41
2026-04-05T12:40:00Z,40.97,53.88
2026-04-05T12:41:00Z,52.88,45.48
2026-04-05T12:42:00Z,56.79,45.00
2026-04-05T12:43:00Z,64.45,37.38
2026-04-05T12:44:00Z,64.36,34.56
2026-04-05T12:45:00Z,69.21,32.73
2026-04-05T12:46:00Z,69.57,20.89
2026-04-05T12:47:00Z,65.51,36.38
2026-04-05T12:48:00Z,62.83,38.99
2026-04-05T12:49:00Z,62.64,37.41
2026-04-05T12:50:00Z,62.91,38.01
2026-04-05T12:51:00Z,65.06,37.01
2026-04-05T12:52:00Z,64.48,34.48
2026-04-05T12:53:00Z,63.07,40.83
2026-04-05T12:54:00Z,50.51,49.84
2026-04-05T12:55:00Z,56.90,47.19
2026-04-05T12:56:00Z,38.97,59.34
2026-04-05T12:57:00Z,34.79,64.16
2026-04-05T12:58:00Z,26.18,73.67
2026-04-05T12:59:00Z,22.31,76.86
2026-04-05T13:00:00Z,23.94,77.12
2026-04-05T13:01:00Z,18.02,85.26
2026-04-05T13:02:00Z,7.08,92.50
2026-04-05T13:03:00Z,7.76,91.47
2026-04-05T13:04:00Z,5.21,94.45
2026-04-05T13:05:00Z,4.69,96.30
2026-04-05T13:06:00Z,6.66,94.32
2026-04-05T13:07:00Z,1.65,98.38
2026-04-05T13:08:00Z,1.14,97.24
2026-04-05T13:09:00Z,10.25,93.07
2026-04-05T13:10:00Z,17.16,84.27
2026-04-05T13:11:00Z,23.35,76.77
2026-04-05T13:12:00Z,23.59,75.97
2026-04-05T13:13:00Z,27.81,74.94
2026-04-05T13:14:00Z,30.91,69.17
2026-04-05T13:15:00Z,33.31,64.73
2026-04-05T13:16:00Z,39.21,60.34
2026-04-05T13:17:00Z,39.69,61.85
2026-04-05T13:18:00Z,31.88,68.21
2026-04-05T13:19:00Z,35.10,63.48
2026-04-05T13:20:00Z,32.84,68.97
2026-04-05T13:21:00Z,36.89,68.03
2026-04-05T13:22:00Z,24.79,75.10
2026-04-05T13:23:00Z,24.71,75.85
2026-04-05T13:24:00Z,10.33,86.70
2026-04-05T13:25:00Z,22.00,82.98
2026-04-05T13:26:00Z,9.94,93.39
2026-04-05T13:27:00Z,1.00,99.00
2026-04-05T13:28:00Z,1.00,99.00
2026-04-05T13:29:00Z,1.00,99.00
2026-04-05T13:30:00Z,1.00,99.00
2026-04-05T13:31:00Z,1.00,99.00
2026-04-05T13:32:00Z,1.00,99.00
