# event_ticker=KXATPMATCH-26MAY19DAVDE
# final_score=6-2 4-6 6-4
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Alejandro Davidovich Fokina
# kalshi_date=2026-05-19
timestamp,Alejandro Davidovich Fokina,Alex de Minaur
2026-05-20T06:06:00Z,42.00,60.00
2026-05-20T06:07:00Z,42.00,60.00
2026-05-20T06:08:00Z,42.00,60.00
2026-05-20T06:09:00Z,42.00,60.00
2026-05-20T06:20:00Z,41.00,60.00
2026-05-20T06:24:00Z,41.00,60.00
2026-05-20T06:33:00Z,42.00,60.00
2026-05-20T06:39:00Z,42.00,60.00
2026-05-20T06:44:00Z,42.00,60.00
2026-05-20T06:46:00Z,42.00,60.00
2026-05-20T06:50:00Z,42.00,60.00
2026-05-20T06:58:00Z,42.00,59.00
2026-05-20T07:01:00Z,42.00,59.00
2026-05-20T07:03:00Z,42.00,59.00
2026-05-20T07:17:00Z,42.00,59.00
2026-05-20T07:22:00Z,42.00,59.00
2026-05-20T07:46:00Z,42.00,59.00
2026-05-20T07:52:00Z,42.00,59.00
2026-05-20T07:56:00Z,42.00,59.00
2026-05-20T08:06:00Z,42.00,60.00
2026-05-20T08:07:00Z,42.00,60.00
2026-05-20T08:08:00Z,42.00,59.00
2026-05-20T08:10:00Z,42.00,59.00
2026-05-20T08:30:00Z,42.00,59.00
2026-05-20T08:43:00Z,42.00,59.00
2026-05-20T09:10:00Z,42.00,59.00
2026-05-20T09:34:00Z,42.00,59.00
2026-05-20T09:48:00Z,42.00,59.41
2026-05-20T10:09:00Z,42.00,60.00
2026-05-20T10:17:00Z,42.00,60.00
2026-05-20T10:20:00Z,42.00,60.00
2026-05-20T10:27:00Z,42.00,60.00
2026-05-20T10:36:00Z,42.00,60.00
2026-05-20T10:38:00Z,42.00,60.00
2026-05-20T10:39:00Z,42.00,60.00
2026-05-20T11:01:00Z,42.00,60.00
2026-05-20T11:02:00Z,42.00,60.00
2026-05-20T11:09:00Z,42.00,60.00
2026-05-20T11:10:00Z,42.00,60.00
2026-05-20T11:13:00Z,42.00,60.00
2026-05-20T11:15:00Z,42.00,60.00
2026-05-20T11:16:00Z,42.00,60.00
2026-05-20T11:19:00Z,42.00,60.00
2026-05-20T11:20:00Z,42.00,60.00
2026-05-20T11:32:00Z,42.00,60.00
2026-05-20T11:34:00Z,42.00,59.00
2026-05-20T11:35:00Z,42.00,59.00
2026-05-20T11:37:00Z,42.00,59.00
2026-05-20T11:38:00Z,42.00,59.00
2026-05-20T11:41:00Z,42.00,59.00
2026-05-20T11:45:00Z,42.00,59.00
2026-05-20T11:46:00Z,42.00,59.00
2026-05-20T11:47:00Z,42.00,59.00
2026-05-20T11:50:00Z,42.00,59.00
2026-05-20T11:52:00Z,42.00,59.00
2026-05-20T11:58:00Z,42.00,59.00
2026-05-20T12:04:00Z,42.00,59.00
2026-05-20T12:06:00Z,42.00,59.00
2026-05-20T12:07:00Z,41.00,59.00
2026-05-20T12:08:00Z,41.00,59.50
2026-05-20T12:11:00Z,41.00,59.50
2026-05-20T12:12:00Z,41.00,60.00
2026-05-20T12:13:00Z,41.00,60.00
2026-05-20T12:14:00Z,42.00,60.00
2026-05-20T12:20:00Z,42.00,60.00
2026-05-20T12:25:00Z,42.00,59.00
2026-05-20T12:28:00Z,42.00,59.00
2026-05-20T12:33:00Z,42.00,60.00
2026-05-20T12:38:00Z,42.00,60.00
2026-05-20T12:40:00Z,42.00,60.03
2026-05-20T12:41:00Z,42.00,60.03
2026-05-20T12:46:00Z,42.00,60.00
2026-05-20T12:47:00Z,42.00,60.00
2026-05-20T12:48:00Z,42.00,60.00
2026-05-20T12:49:00Z,42.00,60.00
2026-05-20T12:50:00Z,42.00,60.00
2026-05-20T12:53:00Z,42.00,60.00
2026-05-20T12:55:00Z,42.00,60.00
2026-05-20T12:56:00Z,42.00,59.10
2026-05-20T12:59:00Z,42.00,60.00
2026-05-20T13:01:00Z,42.00,60.00
2026-05-20T13:02:00Z,42.00,60.00
2026-05-20T13:03:00Z,42.00,60.00
2026-05-20T13:04:00Z,42.00,60.00
2026-05-20T13:05:00Z,42.00,60.00
2026-05-20T13:06:00Z,42.00,60.00
2026-05-20T13:08:00Z,42.00,60.00
2026-05-20T13:10:00Z,42.00,60.00
2026-05-20T13:11:00Z,42.00,60.00
2026-05-20T13:12:00Z,42.00,60.00
2026-05-20T13:14:00Z,42.00,60.00
2026-05-20T13:15:00Z,42.00,59.00
2026-05-20T13:16:00Z,42.00,59.00
2026-05-20T13:17:00Z,42.00,60.00
2026-05-20T13:18:00Z,42.00,60.00
2026-05-20T13:20:00Z,42.00,60.00
2026-05-20T13:22:00Z,42.00,60.00
2026-05-20T13:25:00Z,42.00,60.00
2026-05-20T13:26:00Z,41.00,60.00
2026-05-20T13:29:00Z,41.00,60.00
2026-05-20T13:32:00Z,41.00,60.00
2026-05-20T13:33:00Z,42.00,60.00
2026-05-20T13:34:00Z,42.00,60.00
2026-05-20T13:37:00Z,42.00,60.00
2026-05-20T13:39:00Z,42.00,60.00
2026-05-20T13:40:00Z,42.00,60.00
2026-05-20T13:41:00Z,42.00,59.00
2026-05-20T13:42:00Z,42.00,59.75
2026-05-20T13:43:00Z,42.00,59.75
2026-05-20T13:45:00Z,42.00,60.00
2026-05-20T13:47:00Z,42.00,59.00
2026-05-20T13:49:00Z,42.00,59.00
2026-05-20T13:50:00Z,42.00,59.00
2026-05-20T13:52:00Z,42.00,59.00
2026-05-20T13:57:00Z,42.00,59.00
2026-05-20T13:59:00Z,42.00,59.00
2026-05-20T14:00:00Z,42.00,59.00
2026-05-20T14:01:00Z,42.00,59.18
2026-05-20T14:02:00Z,42.00,59.89
2026-05-20T14:03:00Z,42.00,60.00
2026-05-20T14:05:00Z,42.00,60.00
2026-05-20T14:06:00Z,42.00,59.31
2026-05-20T14:07:00Z,42.00,60.00
2026-05-20T14:08:00Z,42.00,60.00
2026-05-20T14:09:00Z,42.00,60.00
2026-05-20T14:10:00Z,42.00,60.00
2026-05-20T14:11:00Z,42.00,59.34
2026-05-20T14:12:00Z,42.00,60.00
2026-05-20T14:13:00Z,42.00,59.06
2026-05-20T14:14:00Z,42.00,60.00
2026-05-20T14:15:00Z,42.00,60.00
2026-05-20T14:16:00Z,42.00,60.00
2026-05-20T14:17:00Z,42.00,60.00
2026-05-20T14:18:00Z,42.00,60.00
2026-05-20T14:19:00Z,42.00,60.00
2026-05-20T14:20:00Z,42.00,60.00
2026-05-20T14:22:00Z,42.00,60.00
2026-05-20T14:23:00Z,42.00,60.00
2026-05-20T14:24:00Z,42.00,60.00
2026-05-20T14:25:00Z,42.00,59.02
2026-05-20T14:26:00Z,42.00,60.00
2026-05-20T14:29:00Z,42.00,60.00
2026-05-20T14:30:00Z,41.11,60.00
2026-05-20T14:31:00Z,41.11,60.00
2026-05-20T14:32:00Z,41.11,60.00
2026-05-20T14:33:00Z,41.11,60.00
2026-05-20T14:35:00Z,41.11,60.00
2026-05-20T14:38:00Z,41.11,60.00
2026-05-20T14:39:00Z,41.11,60.00
2026-05-20T14:40:00Z,41.11,60.00
2026-05-20T14:41:00Z,41.11,60.00
2026-05-20T14:42:00Z,41.11,60.00
2026-05-20T14:43:00Z,41.11,60.00
2026-05-20T14:46:00Z,41.11,60.00
2026-05-20T14:47:00Z,42.00,60.00
2026-05-20T14:49:00Z,42.00,60.00
2026-05-20T14:50:00Z,42.00,60.00
2026-05-20T14:51:00Z,42.00,60.00
2026-05-20T14:54:00Z,42.00,59.63
2026-05-20T14:55:00Z,42.00,60.00
2026-05-20T14:56:00Z,42.00,60.00
2026-05-20T14:57:00Z,42.00,60.00
2026-05-20T14:58:00Z,42.00,60.00
2026-05-20T14:59:00Z,42.00,60.00
2026-05-20T15:00:00Z,42.00,60.00
2026-05-20T15:01:00Z,42.00,60.00
2026-05-20T15:02:00Z,42.00,60.00
2026-05-20T15:04:00Z,41.83,60.00
2026-05-20T15:05:00Z,41.83,60.00
2026-05-20T15:06:00Z,41.83,60.00
2026-05-20T15:07:00Z,42.00,59.25
2026-05-20T15:09:00Z,42.00,60.00
2026-05-20T15:10:00Z,42.00,60.00
2026-05-20T15:11:00Z,42.00,59.96
2026-05-20T15:12:00Z,42.00,60.00
2026-05-20T15:13:00Z,41.45,60.00
2026-05-20T15:14:00Z,41.45,59.96
2026-05-20T15:15:00Z,42.00,60.00
2026-05-20T15:16:00Z,42.00,59.92
2026-05-20T15:17:00Z,42.70,60.00
2026-05-20T15:18:00Z,42.00,59.76
2026-05-20T15:19:00Z,42.00,59.81
2026-05-20T15:20:00Z,42.00,60.00
2026-05-20T15:21:00Z,42.00,60.00
2026-05-20T15:22:00Z,41.81,61.00
2026-05-20T15:23:00Z,42.00,59.04
2026-05-20T15:24:00Z,42.00,60.00
2026-05-20T15:25:00Z,42.00,60.00
2026-05-20T15:26:00Z,41.19,60.00
2026-05-20T15:27:00Z,41.00,60.00
2026-05-20T15:28:00Z,41.08,60.00
2026-05-20T15:29:00Z,40.88,61.33
2026-05-20T15:30:00Z,36.51,64.88
2026-05-20T15:31:00Z,38.92,64.05
2026-05-20T15:32:00Z,41.88,60.42
2026-05-20T15:33:00Z,40.02,59.34
2026-05-20T15:34:00Z,36.47,65.16
2026-05-20T15:35:00Z,29.98,70.19
2026-05-20T15:36:00Z,30.18,71.58
2026-05-20T15:37:00Z,31.11,66.36
2026-05-20T15:38:00Z,37.99,64.30
2026-05-20T15:39:00Z,32.58,69.10
2026-05-20T15:40:00Z,29.00,71.47
2026-05-20T15:41:00Z,28.00,73.11
2026-05-20T15:42:00Z,27.00,73.16
2026-05-20T15:43:00Z,23.33,76.24
2026-05-20T15:44:00Z,21.35,78.00
2026-05-20T15:45:00Z,24.77,78.68
2026-05-20T15:46:00Z,29.56,72.00
2026-05-20T15:47:00Z,29.00,72.00
2026-05-20T15:48:00Z,31.24,69.24
2026-05-20T15:49:00Z,30.62,71.91
2026-05-20T15:50:00Z,29.97,71.31
2026-05-20T15:51:00Z,26.05,74.84
2026-05-20T15:52:00Z,26.00,75.23
2026-05-20T15:53:00Z,26.00,75.99
2026-05-20T15:54:00Z,26.22,74.94
2026-05-20T15:55:00Z,24.90,77.73
2026-05-20T15:56:00Z,22.13,78.29
2026-05-20T15:57:00Z,19.51,78.59
2026-05-20T15:58:00Z,17.89,82.34
2026-05-20T15:59:00Z,17.15,83.00
2026-05-20T16:00:00Z,16.00,83.00
2026-05-20T16:01:00Z,16.00,83.75
2026-05-20T16:02:00Z,15.37,85.00
2026-05-20T16:03:00Z,16.00,84.98
2026-05-20T16:04:00Z,16.00,85.00
2026-05-20T16:05:00Z,16.00,85.27
2026-05-20T16:06:00Z,15.00,85.00
2026-05-20T16:07:00Z,16.03,84.00
2026-05-20T16:08:00Z,16.07,84.92
2026-05-20T16:09:00Z,16.00,84.01
2026-05-20T16:10:00Z,17.65,83.40
2026-05-20T16:11:00Z,17.22,83.33
2026-05-20T16:12:00Z,16.77,84.27
2026-05-20T16:13:00Z,16.00,84.98
2026-05-20T16:14:00Z,15.73,84.19
2026-05-20T16:15:00Z,14.60,85.96
2026-05-20T16:16:00Z,14.17,87.38
2026-05-20T16:17:00Z,17.00,83.58
2026-05-20T16:18:00Z,18.00,82.28
2026-05-20T16:19:00Z,19.85,81.04
2026-05-20T16:20:00Z,23.22,76.73
2026-05-20T16:21:00Z,22.75,80.92
2026-05-20T16:22:00Z,24.07,77.97
2026-05-20T16:23:00Z,19.51,80.70
2026-05-20T16:24:00Z,17.10,83.46
2026-05-20T16:25:00Z,17.94,82.43
2026-05-20T16:26:00Z,17.92,84.05
2026-05-20T16:27:00Z,17.09,83.70
2026-05-20T16:28:00Z,20.06,80.67
2026-05-20T16:29:00Z,20.49,80.00
2026-05-20T16:30:00Z,23.35,80.78
2026-05-20T16:31:00Z,24.32,76.00
2026-05-20T16:32:00Z,30.32,70.14
2026-05-20T16:33:00Z,28.26,72.06
2026-05-20T16:34:00Z,30.84,76.85
2026-05-20T16:35:00Z,24.97,73.71
2026-05-20T16:36:00Z,31.54,71.06
2026-05-20T16:37:00Z,32.94,67.93
2026-05-20T16:38:00Z,35.09,67.15
2026-05-20T16:39:00Z,37.11,64.53
2026-05-20T16:40:00Z,38.64,61.66
2026-05-20T16:41:00Z,38.19,61.35
2026-05-20T16:42:00Z,39.43,62.00
2026-05-20T16:43:00Z,38.05,63.49
2026-05-20T16:44:00Z,37.90,63.00
2026-05-20T16:45:00Z,36.34,63.53
2026-05-20T16:46:00Z,33.82,67.56
2026-05-20T16:47:00Z,30.13,69.51
2026-05-20T16:48:00Z,31.47,68.26
2026-05-20T16:49:00Z,31.75,68.00
2026-05-20T16:50:00Z,32.41,68.04
2026-05-20T16:51:00Z,30.29,70.02
2026-05-20T16:52:00Z,23.18,77.76
2026-05-20T16:53:00Z,22.00,78.87
2026-05-20T16:54:00Z,22.15,78.03
2026-05-20T16:55:00Z,20.91,80.96
2026-05-20T16:56:00Z,18.26,81.94
2026-05-20T16:57:00Z,20.70,80.05
2026-05-20T16:58:00Z,23.75,76.99
2026-05-20T16:59:00Z,19.74,80.95
2026-05-20T17:00:00Z,19.40,80.82
2026-05-20T17:01:00Z,16.48,83.76
2026-05-20T17:02:00Z,17.49,84.98
2026-05-20T17:03:00Z,13.53,84.02
2026-05-20T17:04:00Z,21.61,81.28
2026-05-20T17:05:00Z,19.29,82.42
2026-05-20T17:06:00Z,25.08,78.23
2026-05-20T17:07:00Z,25.71,75.30
2026-05-20T17:08:00Z,26.00,75.09
2026-05-20T17:09:00Z,23.83,75.92
2026-05-20T17:10:00Z,24.85,75.97
2026-05-20T17:11:00Z,32.83,67.85
2026-05-20T17:12:00Z,43.78,57.70
2026-05-20T17:13:00Z,44.32,55.98
2026-05-20T17:14:00Z,44.23,55.96
2026-05-20T17:15:00Z,41.73,59.00
2026-05-20T17:16:00Z,33.40,66.79
2026-05-20T17:17:00Z,36.52,64.93
2026-05-20T17:18:00Z,41.79,59.26
2026-05-20T17:19:00Z,27.00,61.61
2026-05-20T17:20:00Z,45.39,54.36
2026-05-20T17:21:00Z,46.79,54.02
2026-05-20T17:22:00Z,42.50,57.74
2026-05-20T17:23:00Z,49.54,51.15
2026-05-20T17:24:00Z,51.68,50.22
2026-05-20T17:25:00Z,51.49,48.22
2026-05-20T17:26:00Z,47.18,53.82
2026-05-20T17:27:00Z,50.08,51.27
2026-05-20T17:28:00Z,53.97,54.58
2026-05-20T17:29:00Z,39.42,59.26
2026-05-20T17:30:00Z,30.57,70.71
2026-05-20T17:31:00Z,31.17,66.11
2026-05-20T17:32:00Z,32.02,65.34
2026-05-20T17:33:00Z,21.12,78.99
2026-05-20T17:34:00Z,20.12,80.47
2026-05-20T17:35:00Z,20.20,80.24
2026-05-20T17:36:00Z,20.52,81.85
2026-05-20T17:37:00Z,20.66,82.84
2026-05-20T17:38:00Z,19.69,80.31
2026-05-20T17:39:00Z,15.90,84.33
2026-05-20T17:40:00Z,13.21,87.00
2026-05-20T17:41:00Z,13.04,87.83
2026-05-20T17:42:00Z,15.79,84.83
2026-05-20T17:43:00Z,13.48,87.84
2026-05-20T17:44:00Z,9.38,91.67
2026-05-20T17:45:00Z,3.44,96.33
2026-05-20T17:46:00Z,3.07,96.67
2026-05-20T17:47:00Z,3.76,96.51
2026-05-20T17:48:00Z,4.27,95.27
2026-05-20T17:49:00Z,6.17,93.61
2026-05-20T17:50:00Z,4.07,95.35
2026-05-20T17:51:00Z,1.33,97.74
2026-05-20T17:52:00Z,1.56,98.81
2026-05-20T17:53:00Z,1.19,98.00
2026-05-20T17:54:00Z,1.93,98.69
2026-05-20T17:55:00Z,1.54,98.65
2026-05-20T17:56:00Z,1.99,98.10
2026-05-20T17:57:00Z,1.72,98.79
2026-05-20T17:58:00Z,1.89,98.93
2026-05-20T17:59:00Z,2.99,97.69
2026-05-20T18:00:00Z,2.32,96.99
2026-05-20T18:01:00Z,5.44,94.35
2026-05-20T18:02:00Z,9.38,90.72
2026-05-20T18:03:00Z,10.90,89.77
2026-05-20T18:04:00Z,10.79,89.93
2026-05-20T18:05:00Z,10.03,91.87
2026-05-20T18:06:00Z,2.53,98.06
2026-05-20T18:07:00Z,1.89,98.96
2026-05-20T18:08:00Z,3.53,98.06
2026-05-20T18:09:00Z,1.00,99.00
2026-05-20T18:10:00Z,1.00,99.00
2026-05-20T18:11:00Z,1.00,99.00
2026-05-20T18:12:00Z,1.00,99.00
