# event_ticker=KXATPMATCH-26FEB24MANSHI
# final_score=6-3 6-4
# match_winner=Sho Shimabukuro
# fav_player=Sho Shimabukuro
# dog_player=Adrian Mannarino
# kalshi_date=2026-02-24
timestamp,Sho Shimabukuro,Adrian Mannarino
2026-02-24T21:57:00Z,46.00,56.00
2026-02-24T22:01:00Z,45.00,56.00
2026-02-24T22:11:00Z,45.00,56.00
2026-02-24T22:22:00Z,45.00,56.00
2026-02-24T22:33:00Z,45.00,56.00
2026-02-24T22:39:00Z,45.00,56.00
2026-02-24T22:46:00Z,45.00,56.00
2026-02-24T22:48:00Z,45.00,56.00
2026-02-24T22:52:00Z,45.00,56.00
2026-02-24T22:56:00Z,45.00,56.00
2026-02-24T23:01:00Z,45.00,56.00
2026-02-24T23:02:00Z,45.00,56.00
2026-02-24T23:08:00Z,45.00,56.00
2026-02-24T23:20:00Z,45.00,56.00
2026-02-24T23:21:00Z,44.00,56.00
2026-02-24T23:24:00Z,44.00,56.00
2026-02-24T23:31:00Z,44.00,56.00
2026-02-24T23:36:00Z,44.00,56.00
2026-02-24T23:41:00Z,44.00,56.00
2026-02-24T23:49:00Z,44.00,56.00
2026-02-24T23:54:00Z,44.00,55.00
2026-02-24T23:58:00Z,44.00,55.00
2026-02-24T23:59:00Z,44.00,55.00
2026-02-25T00:02:00Z,44.00,55.00
2026-02-25T00:03:00Z,44.00,55.00
2026-02-25T00:06:00Z,44.00,56.00
2026-02-25T00:07:00Z,45.00,56.00
2026-02-25T00:08:00Z,45.00,56.00
2026-02-25T00:10:00Z,45.00,56.00
2026-02-25T00:11:00Z,45.00,56.00
2026-02-25T00:12:00Z,45.00,56.00
2026-02-25T00:14:00Z,45.00,56.00
2026-02-25T00:15:00Z,44.00,56.00
2026-02-25T00:18:00Z,44.00,56.00
2026-02-25T00:21:00Z,44.00,56.00
2026-02-25T00:22:00Z,44.00,56.00
2026-02-25T00:23:00Z,44.00,56.00
2026-02-25T00:24:00Z,44.00,56.00
2026-02-25T00:27:00Z,44.00,56.00
2026-02-25T00:29:00Z,44.00,56.00
2026-02-25T00:33:00Z,44.00,56.00
2026-02-25T00:34:00Z,44.00,56.00
2026-02-25T00:35:00Z,44.00,56.00
2026-02-25T00:37:00Z,44.00,56.00
2026-02-25T00:38:00Z,44.00,56.00
2026-02-25T00:40:00Z,44.00,55.00
2026-02-25T00:41:00Z,44.00,55.00
2026-02-25T00:47:00Z,44.00,56.00
2026-02-25T00:48:00Z,44.00,56.00
2026-02-25T00:49:00Z,44.00,56.00
2026-02-25T00:50:00Z,44.00,57.00
2026-02-25T00:51:00Z,44.00,57.00
2026-02-25T00:57:00Z,44.00,56.00
2026-02-25T00:59:00Z,44.00,55.00
2026-02-25T01:05:00Z,44.00,56.00
2026-02-25T01:07:00Z,44.00,56.00
2026-02-25T01:09:00Z,44.00,56.00
2026-02-25T01:11:00Z,44.00,56.00
2026-02-25T01:12:00Z,44.00,56.00
2026-02-25T01:14:00Z,44.00,56.00
2026-02-25T01:23:00Z,44.00,56.00
2026-02-25T01:24:00Z,45.00,56.00
2026-02-25T01:31:00Z,45.00,56.83
2026-02-25T01:33:00Z,45.00,56.74
2026-02-25T01:34:00Z,45.00,56.00
2026-02-25T01:36:00Z,45.00,56.00
2026-02-25T01:38:00Z,44.00,54.94
2026-02-25T01:39:00Z,45.00,54.94
2026-02-25T01:40:00Z,45.00,56.00
2026-02-25T01:44:00Z,45.00,56.00
2026-02-25T01:47:00Z,45.00,56.00
2026-02-25T01:48:00Z,45.00,56.00
2026-02-25T01:54:00Z,45.00,56.00
2026-02-25T01:56:00Z,45.00,56.00
2026-02-25T01:59:00Z,45.00,56.00
2026-02-25T02:04:00Z,45.00,56.00
2026-02-25T02:05:00Z,45.00,56.00
2026-02-25T02:06:00Z,45.00,56.00
2026-02-25T02:09:00Z,45.00,56.00
2026-02-25T02:10:00Z,45.00,56.00
2026-02-25T02:12:00Z,45.00,56.00
2026-02-25T02:13:00Z,45.00,56.00
2026-02-25T02:14:00Z,45.00,56.00
2026-02-25T02:16:00Z,45.00,56.00
2026-02-25T02:18:00Z,45.00,57.00
2026-02-25T02:21:00Z,45.00,56.93
2026-02-25T02:23:00Z,43.00,56.00
2026-02-25T02:24:00Z,43.00,56.00
2026-02-25T02:28:00Z,43.00,56.00
2026-02-25T02:29:00Z,43.00,56.00
2026-02-25T02:30:00Z,43.00,56.00
2026-02-25T02:31:00Z,43.00,56.14
2026-02-25T02:32:00Z,43.00,56.96
2026-02-25T02:34:00Z,43.00,56.00
2026-02-25T02:35:00Z,43.00,56.00
2026-02-25T02:36:00Z,43.00,57.00
2026-02-25T02:38:00Z,43.00,56.60
2026-02-25T02:40:00Z,44.39,57.00
2026-02-25T02:41:00Z,44.39,57.00
2026-02-25T02:42:00Z,44.39,56.00
2026-02-25T02:43:00Z,44.39,56.67
2026-02-25T02:44:00Z,44.39,56.00
2026-02-25T02:45:00Z,44.39,57.00
2026-02-25T02:46:00Z,44.39,57.00
2026-02-25T02:47:00Z,44.39,56.98
2026-02-25T02:51:00Z,44.00,56.98
2026-02-25T02:52:00Z,44.00,56.00
2026-02-25T02:53:00Z,44.00,56.00
2026-02-25T02:54:00Z,44.00,56.00
2026-02-25T02:55:00Z,44.00,56.00
2026-02-25T02:56:00Z,44.00,56.00
2026-02-25T02:57:00Z,44.00,56.00
2026-02-25T02:58:00Z,44.00,56.00
2026-02-25T02:59:00Z,44.00,56.00
2026-02-25T03:00:00Z,44.00,56.00
2026-02-25T03:01:00Z,45.00,56.00
2026-02-25T03:02:00Z,45.00,56.75
2026-02-25T03:03:00Z,45.00,56.00
2026-02-25T03:04:00Z,45.00,56.00
2026-02-25T03:05:00Z,45.00,56.00
2026-02-25T03:07:00Z,45.00,56.00
2026-02-25T03:09:00Z,45.00,56.00
2026-02-25T03:11:00Z,45.00,56.00
2026-02-25T03:12:00Z,45.00,56.00
2026-02-25T03:13:00Z,45.00,56.00
2026-02-25T03:14:00Z,45.00,56.00
2026-02-25T03:15:00Z,45.00,56.30
2026-02-25T03:18:00Z,45.00,55.16
2026-02-25T03:21:00Z,45.00,56.03
2026-02-25T03:22:00Z,45.00,56.00
2026-02-25T03:23:00Z,45.00,56.00
2026-02-25T03:24:00Z,45.00,56.00
2026-02-25T03:25:00Z,45.00,56.00
2026-02-25T03:26:00Z,45.00,56.10
2026-02-25T03:27:00Z,45.00,56.10
2026-02-25T03:28:00Z,45.00,56.00
2026-02-25T03:29:00Z,45.00,56.00
2026-02-25T03:30:00Z,45.00,56.00
2026-02-25T03:31:00Z,45.00,55.87
2026-02-25T03:32:00Z,45.00,55.87
2026-02-25T03:33:00Z,45.00,56.00
2026-02-25T03:34:00Z,45.00,56.00
2026-02-25T03:35:00Z,45.00,54.00
2026-02-25T03:36:00Z,46.00,56.00
2026-02-25T03:38:00Z,46.00,56.00
2026-02-25T03:39:00Z,46.00,56.00
2026-02-25T03:40:00Z,45.72,56.00
2026-02-25T03:41:00Z,45.72,56.00
2026-02-25T03:42:00Z,45.72,56.00
2026-02-25T03:43:00Z,46.00,56.00
2026-02-25T03:44:00Z,46.00,56.00
2026-02-25T03:45:00Z,46.00,56.00
2026-02-25T03:46:00Z,46.00,56.00
2026-02-25T03:47:00Z,46.00,56.00
2026-02-25T03:48:00Z,44.00,56.00
2026-02-25T03:49:00Z,45.00,56.00
2026-02-25T03:51:00Z,45.00,56.01
2026-02-25T03:52:00Z,44.71,56.00
2026-02-25T03:53:00Z,44.00,56.00
2026-02-25T03:54:00Z,45.00,56.00
2026-02-25T03:55:00Z,45.00,57.00
2026-02-25T03:56:00Z,45.00,56.95
2026-02-25T03:57:00Z,45.00,56.87
2026-02-25T03:58:00Z,45.00,57.00
2026-02-25T03:59:00Z,44.00,56.90
2026-02-25T04:00:00Z,44.00,57.00
2026-02-25T04:01:00Z,44.00,57.00
2026-02-25T04:02:00Z,44.00,57.00
2026-02-25T04:03:00Z,44.00,56.98
2026-02-25T04:04:00Z,46.00,55.56
2026-02-25T04:05:00Z,46.00,56.00
2026-02-25T04:06:00Z,46.00,55.78
2026-02-25T04:07:00Z,47.00,55.94
2026-02-25T04:08:00Z,47.00,56.00
2026-02-25T04:09:00Z,45.81,56.14
2026-02-25T04:10:00Z,47.00,56.00
2026-02-25T04:11:00Z,47.00,56.00
2026-02-25T04:12:00Z,47.00,56.00
2026-02-25T04:13:00Z,46.00,55.95
2026-02-25T04:14:00Z,45.50,55.97
2026-02-25T04:15:00Z,46.00,56.13
2026-02-25T04:16:00Z,46.00,55.96
2026-02-25T04:17:00Z,46.00,56.00
2026-02-25T04:18:00Z,46.00,56.00
2026-02-25T04:19:00Z,46.00,56.21
2026-02-25T04:20:00Z,46.06,56.13
2026-02-25T04:21:00Z,47.87,55.66
2026-02-25T04:22:00Z,48.80,55.97
2026-02-25T04:23:00Z,49.61,54.15
2026-02-25T04:24:00Z,47.95,51.85
2026-02-25T04:25:00Z,48.00,52.96
2026-02-25T04:26:00Z,49.43,51.83
2026-02-25T04:27:00Z,48.12,51.13
2026-02-25T04:28:00Z,44.44,54.57
2026-02-25T04:29:00Z,42.09,58.58
2026-02-25T04:30:00Z,36.74,63.87
2026-02-25T04:31:00Z,35.58,65.55
2026-02-25T04:32:00Z,35.13,67.59
2026-02-25T04:33:00Z,28.71,71.30
2026-02-25T04:34:00Z,28.35,71.91
2026-02-25T04:35:00Z,29.06,69.20
2026-02-25T04:36:00Z,32.15,71.01
2026-02-25T04:37:00Z,30.34,72.19
2026-02-25T04:38:00Z,34.44,68.42
2026-02-25T04:39:00Z,42.75,56.77
2026-02-25T04:40:00Z,48.79,52.01
2026-02-25T04:41:00Z,49.99,50.49
2026-02-25T04:42:00Z,51.83,49.00
2026-02-25T04:43:00Z,52.00,48.55
2026-02-25T04:44:00Z,53.07,46.68
2026-02-25T04:45:00Z,55.92,46.60
2026-02-25T04:46:00Z,62.65,39.09
2026-02-25T04:47:00Z,58.35,44.67
2026-02-25T04:48:00Z,49.57,46.94
2026-02-25T04:49:00Z,56.07,45.20
2026-02-25T04:50:00Z,56.97,40.97
2026-02-25T04:51:00Z,64.90,34.09
2026-02-25T04:52:00Z,67.42,32.67
2026-02-25T04:53:00Z,72.09,28.90
2026-02-25T04:54:00Z,74.27,25.87
2026-02-25T04:55:00Z,75.35,26.82
2026-02-25T04:56:00Z,71.84,28.01
2026-02-25T04:57:00Z,74.01,27.61
2026-02-25T04:58:00Z,72.75,27.05
2026-02-25T04:59:00Z,75.72,24.30
2026-02-25T05:00:00Z,76.95,23.31
2026-02-25T05:01:00Z,76.79,23.85
2026-02-25T05:02:00Z,77.18,23.97
2026-02-25T05:03:00Z,77.99,22.92
2026-02-25T05:04:00Z,75.76,23.66
2026-02-25T05:05:00Z,75.82,25.04
2026-02-25T05:06:00Z,72.00,28.52
2026-02-25T05:07:00Z,73.00,27.82
2026-02-25T05:08:00Z,74.75,28.06
2026-02-25T05:09:00Z,74.95,26.17
2026-02-25T05:10:00Z,76.00,26.78
2026-02-25T05:11:00Z,73.77,28.18
2026-02-25T05:12:00Z,71.00,30.09
2026-02-25T05:13:00Z,68.86,31.99
2026-02-25T05:14:00Z,69.00,31.99
2026-02-25T05:15:00Z,71.43,29.21
2026-02-25T05:16:00Z,72.60,29.02
2026-02-25T05:17:00Z,70.91,30.71
2026-02-25T05:18:00Z,72.63,28.09
2026-02-25T05:19:00Z,77.00,26.63
2026-02-25T05:20:00Z,81.32,21.68
2026-02-25T05:21:00Z,89.37,10.64
2026-02-25T05:22:00Z,89.99,10.16
2026-02-25T05:23:00Z,91.04,10.09
2026-02-25T05:24:00Z,90.20,9.39
2026-02-25T05:25:00Z,87.36,14.03
2026-02-25T05:26:00Z,85.20,13.50
2026-02-25T05:27:00Z,86.06,13.27
2026-02-25T05:28:00Z,88.40,10.59
2026-02-25T05:29:00Z,92.28,6.78
2026-02-25T05:30:00Z,95.37,2.97
2026-02-25T05:31:00Z,93.58,7.14
2026-02-25T05:32:00Z,93.05,6.86
2026-02-25T05:33:00Z,92.00,8.30
2026-02-25T05:34:00Z,92.00,8.55
2026-02-25T05:35:00Z,89.27,6.74
2026-02-25T05:36:00Z,96.00,3.90
2026-02-25T05:37:00Z,96.78,4.08
2026-02-25T05:38:00Z,95.53,4.34
2026-02-25T05:39:00Z,95.95,5.79
2026-02-25T05:40:00Z,95.98,4.90
2026-02-25T05:41:00Z,98.43,1.52
2026-02-25T05:42:00Z,99.00,1.00
2026-02-25T05:43:00Z,99.00,1.00
2026-02-25T05:44:00Z,99.00,1.00
2026-02-25T05:46:00Z,99.00,1.00
2026-02-25T05:47:00Z,99.00,1.00
2026-02-25T05:48:00Z,99.00,1.00
2026-02-25T05:50:00Z,99.00,1.00
2026-02-25T05:51:00Z,99.00,1.00
