# event_ticker=KXATPMATCH-26APR05TRUJOD
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Rafael Jodar
# fav_player=Marco Trungelliti
# dog_player=Rafael Jodar
# kalshi_date=2026-04-05
timestamp,Marco Trungelliti,Rafael Jodar
2026-04-05T09:16:00Z,28.00,73.00
2026-04-05T09:30:00Z,28.00,73.00
2026-04-05T09:31:00Z,28.00,74.00
2026-04-05T09:35:00Z,28.00,74.00
2026-04-05T09:36:00Z,28.00,74.00
2026-04-05T09:44:00Z,28.00,74.00
2026-04-05T09:55:00Z,27.00,74.00
2026-04-05T09:56:00Z,27.00,74.00
2026-04-05T10:03:00Z,27.00,74.00
2026-04-05T10:25:00Z,27.00,74.00
2026-04-05T10:29:00Z,27.00,74.00
2026-04-05T10:36:00Z,26.90,74.00
2026-04-05T10:45:00Z,27.00,74.00
2026-04-05T10:59:00Z,27.00,74.00
2026-04-05T11:10:00Z,27.00,75.00
2026-04-05T11:18:00Z,27.00,75.00
2026-04-05T11:24:00Z,27.00,75.00
2026-04-05T11:35:00Z,25.00,75.00
2026-04-05T11:37:00Z,25.00,75.00
2026-04-05T11:43:00Z,27.00,75.00
2026-04-05T11:46:00Z,27.00,75.00
2026-04-05T11:51:00Z,27.00,75.00
2026-04-05T11:55:00Z,27.00,75.00
2026-04-05T11:59:00Z,27.00,75.00
2026-04-05T12:01:00Z,27.00,75.00
2026-04-05T12:11:00Z,27.00,75.00
2026-04-05T12:12:00Z,27.00,75.00
2026-04-05T12:14:00Z,27.00,75.00
2026-04-05T12:15:00Z,27.00,75.00
2026-04-05T12:19:00Z,26.00,75.00
2026-04-05T12:24:00Z,26.00,75.00
2026-04-05T12:26:00Z,26.00,75.00
2026-04-05T12:29:00Z,26.00,75.00
2026-04-05T12:30:00Z,26.00,75.00
2026-04-05T12:32:00Z,26.00,75.00
2026-04-05T12:34:00Z,26.00,75.00
2026-04-05T12:36:00Z,26.00,75.00
2026-04-05T12:37:00Z,26.00,75.00
2026-04-05T12:43:00Z,26.00,75.00
2026-04-05T12:47:00Z,26.00,75.00
2026-04-05T12:51:00Z,26.00,75.00
2026-04-05T12:53:00Z,26.00,75.00
2026-04-05T13:00:00Z,26.00,75.00
2026-04-05T13:05:00Z,26.00,75.00
2026-04-05T13:09:00Z,26.00,75.00
2026-04-05T13:10:00Z,26.00,75.00
2026-04-05T13:11:00Z,26.00,75.00
2026-04-05T13:13:00Z,26.00,75.00
2026-04-05T13:20:00Z,26.00,75.00
2026-04-05T13:21:00Z,26.00,75.00
2026-04-05T13:28:00Z,26.00,75.00
2026-04-05T13:29:00Z,26.36,75.00
2026-04-05T13:30:00Z,28.00,74.00
2026-04-05T13:31:00Z,27.00,74.00
2026-04-05T13:33:00Z,27.62,74.00
2026-04-05T13:34:00Z,27.62,74.00
2026-04-05T13:36:00Z,27.62,74.00
2026-04-05T13:37:00Z,27.62,74.00
2026-04-05T13:38:00Z,27.00,74.00
2026-04-05T13:40:00Z,28.00,74.00
2026-04-05T13:41:00Z,28.00,74.00
2026-04-05T13:42:00Z,28.00,74.00
2026-04-05T13:44:00Z,27.97,74.00
2026-04-05T13:45:00Z,28.00,74.00
2026-04-05T13:46:00Z,28.00,74.00
2026-04-05T13:47:00Z,28.00,74.00
2026-04-05T13:49:00Z,28.00,74.00
2026-04-05T13:51:00Z,28.00,74.00
2026-04-05T13:52:00Z,28.00,74.00
2026-04-05T13:53:00Z,28.00,74.00
2026-04-05T13:54:00Z,28.00,74.00
2026-04-05T13:55:00Z,28.00,74.00
2026-04-05T13:56:00Z,28.00,74.00
2026-04-05T13:57:00Z,28.00,74.00
2026-04-05T13:58:00Z,28.00,74.00
2026-04-05T13:59:00Z,28.00,74.00
2026-04-05T14:00:00Z,27.68,74.00
2026-04-05T14:01:00Z,27.92,73.60
2026-04-05T14:02:00Z,27.99,74.00
2026-04-05T14:03:00Z,27.98,74.00
2026-04-05T14:04:00Z,27.47,74.00
2026-04-05T14:05:00Z,27.00,74.00
2026-04-05T14:06:00Z,27.00,74.00
2026-04-05T14:07:00Z,26.21,74.00
2026-04-05T14:08:00Z,27.81,74.00
2026-04-05T14:09:00Z,27.31,73.81
2026-04-05T14:10:00Z,27.86,74.00
2026-04-05T14:11:00Z,26.41,74.00
2026-04-05T14:12:00Z,27.34,73.24
2026-04-05T14:13:00Z,29.09,74.98
2026-04-05T14:14:00Z,26.35,74.45
2026-04-05T14:15:00Z,28.00,73.33
2026-04-05T14:16:00Z,24.52,74.17
2026-04-05T14:17:00Z,24.46,78.24
2026-04-05T14:18:00Z,25.67,74.12
2026-04-05T14:19:00Z,25.68,75.96
2026-04-05T14:20:00Z,23.44,78.31
2026-04-05T14:21:00Z,18.58,82.60
2026-04-05T14:22:00Z,16.74,84.99
2026-04-05T14:23:00Z,14.76,86.80
2026-04-05T14:24:00Z,14.92,86.62
2026-04-05T14:25:00Z,12.88,89.06
2026-04-05T14:26:00Z,9.33,90.99
2026-04-05T14:27:00Z,9.77,90.01
2026-04-05T14:28:00Z,12.67,89.77
2026-04-05T14:29:00Z,14.49,87.00
2026-04-05T14:30:00Z,15.26,84.21
2026-04-05T14:31:00Z,16.17,85.75
2026-04-05T14:32:00Z,16.61,85.57
2026-04-05T14:33:00Z,13.85,86.84
2026-04-05T14:34:00Z,12.91,88.52
2026-04-05T14:35:00Z,12.78,88.60
2026-04-05T14:36:00Z,14.41,84.10
2026-04-05T14:37:00Z,14.94,86.00
2026-04-05T14:38:00Z,15.01,86.00
2026-04-05T14:39:00Z,14.35,86.31
2026-04-05T14:40:00Z,13.03,87.83
2026-04-05T14:41:00Z,13.11,86.94
2026-04-05T14:42:00Z,14.84,85.46
2026-04-05T14:43:00Z,16.73,86.00
2026-04-05T14:44:00Z,17.00,85.91
2026-04-05T14:45:00Z,15.29,86.00
2026-04-05T14:46:00Z,14.72,86.56
2026-04-05T14:47:00Z,13.98,86.39
2026-04-05T14:48:00Z,12.35,88.19
2026-04-05T14:49:00Z,10.39,90.35
2026-04-05T14:50:00Z,9.37,91.53
2026-04-05T14:51:00Z,8.92,91.56
2026-04-05T14:52:00Z,8.99,92.00
2026-04-05T14:53:00Z,8.99,92.86
2026-04-05T14:54:00Z,9.13,91.03
2026-04-05T14:55:00Z,11.35,89.49
2026-04-05T14:56:00Z,11.23,90.07
2026-04-05T14:57:00Z,8.00,92.99
2026-04-05T14:58:00Z,6.42,95.11
2026-04-05T14:59:00Z,5.22,96.30
2026-04-05T15:00:00Z,2.88,96.82
2026-04-05T15:01:00Z,3.04,96.88
2026-04-05T15:02:00Z,2.28,98.09
2026-04-05T15:03:00Z,1.84,97.40
2026-04-05T15:04:00Z,1.88,98.62
2026-04-05T15:05:00Z,2.88,98.87
2026-04-05T15:06:00Z,2.27,97.96
2026-04-05T15:07:00Z,1.82,99.00
2026-04-05T15:08:00Z,1.02,99.00
2026-04-05T15:09:00Z,1.00,98.98
2026-04-05T15:10:00Z,1.84,98.05
2026-04-05T15:11:00Z,1.95,98.01
2026-04-05T15:12:00Z,1.71,98.49
2026-04-05T15:13:00Z,1.47,99.00
2026-04-05T15:14:00Z,1.99,99.00
2026-04-05T15:15:00Z,1.79,99.00
2026-04-05T15:16:00Z,2.00,99.00
2026-04-05T15:17:00Z,1.80,99.00
2026-04-05T15:18:00Z,1.00,99.00
2026-04-05T15:19:00Z,1.00,99.00
2026-04-05T15:20:00Z,1.00,99.00
2026-04-05T15:22:00Z,1.00,99.00
