# event_ticker=KXATPCHALLENGERMATCH-26MAY05BAXARC
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Florent Bax
# fav_player=Adrian Arcon
# dog_player=Florent Bax
# kalshi_date=2026-05-05
timestamp,Florent Bax,Adrian Arcon
2026-05-06T02:47:00Z,92.00,8.36
2026-05-06T02:48:00Z,92.00,8.54
2026-05-06T02:49:00Z,91.00,8.83
2026-05-06T02:50:00Z,92.00,8.00
2026-05-06T02:51:00Z,91.50,8.97
2026-05-06T02:52:00Z,92.00,8.41
2026-05-06T02:53:00Z,92.00,9.00
2026-05-06T02:54:00Z,92.00,8.79
2026-05-06T02:55:00Z,92.00,9.00
2026-05-06T02:56:00Z,92.00,8.57
2026-05-06T02:57:00Z,92.00,9.00
2026-05-06T02:58:00Z,92.00,8.34
2026-05-06T02:59:00Z,92.00,9.00
2026-05-06T03:00:00Z,92.00,9.00
2026-05-06T03:01:00Z,91.65,8.97
2026-05-06T03:02:00Z,92.00,9.00
2026-05-06T03:03:00Z,92.00,8.73
2026-05-06T03:04:00Z,92.00,9.00
2026-05-06T03:05:00Z,92.00,8.78
2026-05-06T03:06:00Z,92.00,8.16
2026-05-06T03:07:00Z,92.00,8.57
2026-05-06T03:08:00Z,92.00,8.87
2026-05-06T03:09:00Z,92.00,8.00
2026-05-06T03:10:00Z,92.00,9.00
2026-05-06T03:11:00Z,92.00,8.63
2026-05-06T03:12:00Z,92.00,9.00
2026-05-06T03:13:00Z,93.00,7.17
2026-05-06T03:14:00Z,93.00,8.56
2026-05-06T03:15:00Z,93.00,8.00
2026-05-06T03:16:00Z,92.60,7.83
2026-05-06T03:17:00Z,92.50,8.70
2026-05-06T03:18:00Z,93.00,9.00
2026-05-06T03:19:00Z,93.00,9.00
2026-05-06T03:20:00Z,92.00,7.00
2026-05-06T03:21:00Z,92.00,8.42
2026-05-06T03:22:00Z,92.00,7.60
2026-05-06T03:23:00Z,92.00,8.17
2026-05-06T03:24:00Z,93.00,8.08
2026-05-06T03:25:00Z,92.34,8.40
2026-05-06T03:26:00Z,93.00,7.03
2026-05-06T03:27:00Z,93.00,9.00
2026-05-06T03:28:00Z,92.97,8.78
2026-05-06T03:29:00Z,92.97,9.00
2026-05-06T03:30:00Z,92.97,7.75
2026-05-06T03:31:00Z,92.00,8.52
2026-05-06T03:32:00Z,92.00,8.79
2026-05-06T03:33:00Z,93.00,9.00
2026-05-06T03:34:00Z,93.00,7.46
2026-05-06T03:35:00Z,93.00,7.84
2026-05-06T03:36:00Z,93.00,8.85
2026-05-06T03:37:00Z,93.00,9.00
2026-05-06T03:38:00Z,93.00,8.24
2026-05-06T03:39:00Z,93.00,7.97
2026-05-06T03:40:00Z,93.00,7.58
2026-05-06T03:41:00Z,93.00,7.97
2026-05-06T03:42:00Z,93.00,9.00
2026-05-06T03:43:00Z,91.00,8.96
2026-05-06T03:44:00Z,91.00,7.59
2026-05-06T03:45:00Z,91.00,8.02
2026-05-06T03:46:00Z,92.80,7.78
2026-05-06T03:47:00Z,91.46,7.30
2026-05-06T03:48:00Z,93.00,8.08
2026-05-06T03:49:00Z,93.00,9.00
2026-05-06T03:50:00Z,93.00,8.61
2026-05-06T03:51:00Z,93.00,8.00
2026-05-06T03:52:00Z,93.00,7.97
2026-05-06T03:53:00Z,93.00,7.07
2026-05-06T03:54:00Z,93.00,8.06
2026-05-06T03:55:00Z,93.00,8.04
2026-05-06T03:56:00Z,93.00,7.11
2026-05-06T03:57:00Z,93.00,7.79
2026-05-06T03:58:00Z,93.00,8.00
2026-05-06T03:59:00Z,93.00,7.49
2026-05-06T04:00:00Z,93.00,7.00
2026-05-06T04:01:00Z,93.00,7.97
2026-05-06T04:02:00Z,93.00,7.99
2026-05-06T04:03:00Z,93.00,7.22
2026-05-06T04:04:00Z,93.00,7.91
2026-05-06T04:05:00Z,93.00,8.61
2026-05-06T04:06:00Z,93.00,8.19
2026-05-06T04:07:00Z,93.00,8.98
2026-05-06T04:08:00Z,93.00,8.89
2026-05-06T04:09:00Z,93.00,8.97
2026-05-06T04:10:00Z,93.00,8.98
2026-05-06T04:11:00Z,92.47,9.00
2026-05-06T04:12:00Z,92.95,9.36
2026-05-06T04:13:00Z,91.01,8.00
2026-05-06T04:14:00Z,92.00,8.92
2026-05-06T04:15:00Z,91.47,9.00
2026-05-06T04:16:00Z,92.00,9.94
2026-05-06T04:17:00Z,92.00,10.00
2026-05-06T04:18:00Z,92.00,10.00
2026-05-06T04:19:00Z,93.67,9.18
2026-05-06T04:20:00Z,93.00,8.28
2026-05-06T04:21:00Z,93.00,8.79
2026-05-06T04:22:00Z,91.72,9.00
2026-05-06T04:23:00Z,93.00,8.08
2026-05-06T04:24:00Z,91.00,8.71
2026-05-06T04:25:00Z,92.88,8.70
2026-05-06T04:26:00Z,92.98,8.22
2026-05-06T04:27:00Z,92.93,7.46
2026-05-06T04:28:00Z,92.92,8.99
2026-05-06T04:29:00Z,92.91,8.96
2026-05-06T04:30:00Z,92.19,8.98
2026-05-06T04:31:00Z,93.00,7.82
2026-05-06T04:32:00Z,92.06,8.25
2026-05-06T04:33:00Z,92.15,9.00
2026-05-06T04:34:00Z,93.00,8.54
2026-05-06T04:35:00Z,92.20,8.63
2026-05-06T04:36:00Z,92.60,8.05
2026-05-06T04:37:00Z,92.03,7.69
2026-05-06T04:38:00Z,92.04,8.00
2026-05-06T04:39:00Z,93.00,7.00
2026-05-06T04:40:00Z,92.41,8.00
2026-05-06T04:41:00Z,92.50,7.32
2026-05-06T04:42:00Z,93.00,7.96
2026-05-06T04:43:00Z,92.10,7.17
2026-05-06T04:44:00Z,92.36,8.00
2026-05-06T04:45:00Z,93.00,7.33
2026-05-06T04:46:00Z,92.05,7.77
2026-05-06T04:47:00Z,93.00,8.00
2026-05-06T04:48:00Z,91.00,8.00
2026-05-06T04:49:00Z,92.06,8.00
2026-05-06T04:50:00Z,91.04,7.59
2026-05-06T04:51:00Z,91.40,8.95
2026-05-06T04:52:00Z,93.00,8.95
2026-05-06T04:53:00Z,91.02,7.81
2026-05-06T04:54:00Z,91.02,7.74
2026-05-06T04:55:00Z,92.68,7.58
2026-05-06T04:56:00Z,92.68,7.10
2026-05-06T04:57:00Z,92.50,9.00
2026-05-06T04:58:00Z,93.00,7.27
2026-05-06T04:59:00Z,91.69,8.22
2026-05-06T05:00:00Z,93.00,8.75
2026-05-06T05:01:00Z,91.00,8.31
2026-05-06T05:02:00Z,93.00,9.00
2026-05-06T05:03:00Z,93.00,9.00
2026-05-06T05:04:00Z,93.00,8.36
2026-05-06T05:05:00Z,93.00,8.96
2026-05-06T05:06:00Z,93.00,9.00
2026-05-06T05:07:00Z,93.00,9.00
2026-05-06T05:08:00Z,93.00,9.00
2026-05-06T05:09:00Z,93.00,9.00
2026-05-06T05:10:00Z,91.93,7.66
2026-05-06T05:11:00Z,91.93,9.00
2026-05-06T05:12:00Z,91.93,8.11
2026-05-06T05:13:00Z,91.93,8.50
2026-05-06T05:14:00Z,92.00,8.96
2026-05-06T05:15:00Z,92.00,8.58
2026-05-06T05:16:00Z,93.00,8.44
2026-05-06T05:17:00Z,93.00,8.98
2026-05-06T05:18:00Z,93.00,8.41
2026-05-06T05:19:00Z,93.00,9.00
2026-05-06T05:20:00Z,92.50,9.00
2026-05-06T05:21:00Z,92.00,9.00
2026-05-06T05:22:00Z,92.92,8.14
2026-05-06T05:23:00Z,93.00,9.00
2026-05-06T05:24:00Z,92.50,9.00
2026-05-06T05:25:00Z,92.86,9.00
2026-05-06T05:26:00Z,93.00,7.42
2026-05-06T05:27:00Z,93.00,8.23
2026-05-06T05:28:00Z,93.00,7.85
2026-05-06T05:29:00Z,93.00,7.33
2026-05-06T05:30:00Z,92.83,7.33
2026-05-06T05:31:00Z,92.00,9.00
2026-05-06T05:32:00Z,92.00,7.15
2026-05-06T05:33:00Z,93.00,7.62
2026-05-06T05:34:00Z,92.33,7.72
2026-05-06T05:35:00Z,92.08,7.90
2026-05-06T05:36:00Z,93.00,7.04
2026-05-06T05:37:00Z,92.55,8.35
2026-05-06T05:38:00Z,92.38,9.00
2026-05-06T05:39:00Z,92.39,9.00
2026-05-06T05:40:00Z,92.53,8.06
2026-05-06T05:41:00Z,92.99,8.13
2026-05-06T05:42:00Z,92.00,7.95
2026-05-06T05:43:00Z,92.39,9.00
2026-05-06T05:44:00Z,92.50,8.19
2026-05-06T05:45:00Z,92.50,8.44
2026-05-06T05:46:00Z,92.50,8.97
2026-05-06T05:47:00Z,92.50,9.00
2026-05-06T05:48:00Z,92.50,9.00
2026-05-06T05:49:00Z,92.50,8.37
2026-05-06T05:50:00Z,93.00,9.00
2026-05-06T05:51:00Z,92.00,9.00
2026-05-06T05:52:00Z,92.00,7.75
2026-05-06T05:53:00Z,92.00,8.98
2026-05-06T05:54:00Z,92.00,9.00
2026-05-06T05:55:00Z,92.00,7.67
2026-05-06T05:56:00Z,92.04,8.51
2026-05-06T05:57:00Z,92.00,8.00
2026-05-06T05:58:00Z,92.42,9.00
2026-05-06T05:59:00Z,92.42,8.84
2026-05-06T06:00:00Z,93.00,8.97
2026-05-06T06:01:00Z,93.00,9.00
2026-05-06T06:02:00Z,92.50,8.54
2026-05-06T06:03:00Z,93.00,8.60
2026-05-06T06:04:00Z,93.00,8.35
2026-05-06T06:05:00Z,92.57,7.38
2026-05-06T06:06:00Z,92.94,7.64
2026-05-06T06:07:00Z,93.00,8.66
2026-05-06T06:08:00Z,93.00,7.51
2026-05-06T06:09:00Z,92.00,9.00
2026-05-06T06:10:00Z,92.48,8.61
2026-05-06T06:11:00Z,93.00,8.62
2026-05-06T06:12:00Z,92.01,8.86
2026-05-06T06:13:00Z,92.00,9.00
2026-05-06T06:14:00Z,92.88,8.91
2026-05-06T06:15:00Z,92.00,7.00
2026-05-06T06:16:00Z,93.00,8.51
2026-05-06T06:17:00Z,91.67,9.00
2026-05-06T06:18:00Z,91.00,7.94
2026-05-06T06:19:00Z,92.95,9.00
2026-05-06T06:20:00Z,93.00,9.00
2026-05-06T06:21:00Z,92.69,7.37
2026-05-06T06:22:00Z,92.87,8.17
2026-05-06T06:23:00Z,91.07,7.16
2026-05-06T06:24:00Z,93.00,7.16
2026-05-06T06:25:00Z,93.00,8.00
2026-05-06T06:26:00Z,93.00,7.81
2026-05-06T06:27:00Z,92.11,8.32
2026-05-06T06:28:00Z,91.14,7.43
2026-05-06T06:29:00Z,92.73,7.36
2026-05-06T06:30:00Z,93.00,7.73
2026-05-06T06:31:00Z,91.02,7.38
2026-05-06T06:32:00Z,93.00,7.01
2026-05-06T06:33:00Z,93.00,8.00
2026-05-06T06:34:00Z,91.00,8.00
2026-05-06T06:35:00Z,91.80,8.00
2026-05-06T06:36:00Z,91.80,7.75
2026-05-06T06:37:00Z,93.00,8.55
2026-05-06T06:38:00Z,93.00,7.00
2026-05-06T06:39:00Z,92.49,8.00
2026-05-06T06:40:00Z,91.00,7.26
2026-05-06T06:41:00Z,93.00,7.26
2026-05-06T06:42:00Z,93.00,8.00
2026-05-06T06:43:00Z,91.35,8.00
2026-05-06T06:44:00Z,91.35,8.55
2026-05-06T06:45:00Z,91.35,7.06
2026-05-06T06:46:00Z,91.35,8.91
2026-05-06T06:47:00Z,91.09,8.41
2026-05-06T06:48:00Z,91.09,9.00
2026-05-06T06:49:00Z,91.09,9.00
2026-05-06T06:50:00Z,93.00,7.40
2026-05-06T06:54:00Z,93.00,8.00
2026-05-06T06:55:00Z,91.99,8.00
2026-05-06T06:56:00Z,91.99,7.39
2026-05-06T06:57:00Z,93.00,7.00
2026-05-06T06:58:00Z,93.00,8.00
2026-05-06T06:59:00Z,91.02,8.00
2026-05-06T07:00:00Z,93.00,8.00
2026-05-06T07:01:00Z,92.21,8.00
2026-05-06T07:02:00Z,93.00,7.80
2026-05-06T07:03:00Z,93.00,7.69
2026-05-06T07:04:00Z,92.56,8.92
2026-05-06T07:05:00Z,91.00,8.23
2026-05-06T07:06:00Z,93.00,9.00
2026-05-06T07:07:00Z,91.00,9.00
2026-05-06T07:08:00Z,91.00,8.75
2026-05-06T07:09:00Z,91.00,7.99
2026-05-06T07:10:00Z,93.00,7.61
2026-05-06T07:11:00Z,93.00,8.13
2026-05-06T07:12:00Z,93.00,8.53
2026-05-06T07:13:00Z,91.00,7.43
2026-05-06T07:14:00Z,91.00,7.11
2026-05-06T07:15:00Z,91.00,8.00
2026-05-06T07:16:00Z,93.00,8.56
2026-05-06T07:17:00Z,92.40,9.00
2026-05-06T07:18:00Z,92.40,9.00
2026-05-06T07:19:00Z,93.00,7.88
2026-05-06T07:20:00Z,92.57,8.16
2026-05-06T07:21:00Z,91.87,9.00
2026-05-06T07:22:00Z,92.61,8.58
2026-05-06T07:23:00Z,91.45,7.00
2026-05-06T07:24:00Z,91.83,8.00
2026-05-06T07:25:00Z,93.00,7.00
2026-05-06T07:26:00Z,93.00,7.74
2026-05-06T07:27:00Z,93.00,8.53
2026-05-06T07:28:00Z,91.45,9.00
2026-05-06T07:29:00Z,91.45,8.29
2026-05-06T07:30:00Z,91.45,8.00
2026-05-06T07:31:00Z,92.00,8.00
2026-05-06T07:32:00Z,91.00,8.41
2026-05-06T07:33:00Z,91.00,8.98
2026-05-06T07:34:00Z,91.00,8.45
2026-05-06T07:35:00Z,91.00,9.00
2026-05-06T07:36:00Z,92.00,8.28
2026-05-06T07:37:00Z,92.00,9.00
2026-05-06T07:38:00Z,92.00,8.07
2026-05-06T07:39:00Z,91.98,8.00
2026-05-06T07:40:00Z,92.00,8.89
2026-05-06T07:41:00Z,91.28,8.89
2026-05-06T07:42:00Z,91.28,8.92
2026-05-06T07:43:00Z,91.28,9.00
2026-05-06T07:45:00Z,92.00,9.00
2026-05-06T07:46:00Z,92.00,9.00
2026-05-06T07:47:00Z,91.00,8.90
2026-05-06T07:48:00Z,92.00,8.00
2026-05-06T07:49:00Z,92.00,8.00
2026-05-06T07:50:00Z,92.00,8.00
2026-05-06T07:51:00Z,91.47,9.00
2026-05-06T07:52:00Z,91.50,9.00
2026-05-06T07:53:00Z,92.00,8.93
2026-05-06T07:54:00Z,92.00,8.09
2026-05-06T07:55:00Z,92.00,8.07
2026-05-06T07:56:00Z,92.00,8.54
2026-05-06T07:57:00Z,91.00,8.25
2026-05-06T07:58:00Z,92.00,8.00
2026-05-06T07:59:00Z,91.00,8.00
2026-05-06T08:00:00Z,92.00,9.00
2026-05-06T08:01:00Z,92.00,9.00
2026-05-06T08:02:00Z,92.00,9.00
2026-05-06T08:03:00Z,91.97,9.00
2026-05-06T08:05:00Z,91.97,9.00
2026-05-06T08:06:00Z,91.97,9.00
2026-05-06T08:07:00Z,92.00,9.00
2026-05-06T08:08:00Z,92.00,8.82
2026-05-06T08:09:00Z,92.00,8.00
2026-05-06T08:10:00Z,92.00,8.78
2026-05-06T08:11:00Z,92.00,9.00
2026-05-06T08:13:00Z,92.00,8.31
2026-05-06T08:14:00Z,92.00,9.00
2026-05-06T08:15:00Z,92.00,9.00
2026-05-06T08:16:00Z,92.00,8.82
2026-05-06T08:17:00Z,91.97,8.96
2026-05-06T08:18:00Z,91.97,9.00
2026-05-06T08:19:00Z,92.00,9.00
2026-05-06T08:20:00Z,91.41,9.00
2026-05-06T08:22:00Z,91.00,8.46
2026-05-06T08:23:00Z,92.00,9.00
2026-05-06T08:24:00Z,92.00,9.00
2026-05-06T08:25:00Z,92.00,9.00
2026-05-06T08:26:00Z,91.67,8.98
2026-05-06T08:27:00Z,92.00,8.88
2026-05-06T08:28:00Z,91.50,9.00
2026-05-06T08:29:00Z,91.54,8.01
2026-05-06T08:30:00Z,91.54,8.17
2026-05-06T08:31:00Z,91.54,8.32
2026-05-06T08:32:00Z,91.54,8.00
2026-05-06T08:33:00Z,91.54,9.00
2026-05-06T08:35:00Z,91.00,8.60
2026-05-06T08:36:00Z,91.00,8.13
2026-05-06T08:37:00Z,92.00,8.45
2026-05-06T08:38:00Z,91.43,8.71
2026-05-06T08:39:00Z,92.00,8.00
2026-05-06T08:40:00Z,92.00,9.00
2026-05-06T08:41:00Z,91.00,8.00
2026-05-06T08:42:00Z,91.79,9.00
2026-05-06T08:43:00Z,91.77,9.00
2026-05-06T08:44:00Z,92.00,8.60
2026-05-06T08:45:00Z,91.00,8.60
2026-05-06T08:46:00Z,91.00,9.00
2026-05-06T08:47:00Z,91.00,9.00
2026-05-06T08:48:00Z,91.68,9.00
2026-05-06T08:49:00Z,92.00,9.00
2026-05-06T08:50:00Z,92.00,8.00
2026-05-06T08:51:00Z,91.45,9.00
2026-05-06T08:52:00Z,91.45,8.86
2026-05-06T08:53:00Z,92.00,9.00
2026-05-06T08:54:00Z,92.00,8.00
2026-05-06T08:56:00Z,91.50,8.99
2026-05-06T08:57:00Z,91.50,9.00
2026-05-06T08:58:00Z,91.50,8.50
2026-05-06T09:00:00Z,91.50,9.00
2026-05-06T09:01:00Z,91.50,9.00
2026-05-06T09:02:00Z,92.00,8.91
2026-05-06T09:03:00Z,92.00,8.91
2026-05-06T09:04:00Z,92.00,8.50
2026-05-06T09:05:00Z,92.00,8.77
2026-05-06T09:06:00Z,92.00,8.00
2026-05-06T09:07:00Z,91.67,8.00
2026-05-06T09:08:00Z,91.00,8.00
2026-05-06T09:09:00Z,92.00,9.00
2026-05-06T09:11:00Z,92.00,9.00
2026-05-06T09:12:00Z,91.00,9.00
2026-05-06T09:13:00Z,92.00,8.93
2026-05-06T09:14:00Z,92.00,9.00
2026-05-06T09:15:00Z,92.00,8.53
2026-05-06T09:16:00Z,92.00,9.00
2026-05-06T09:17:00Z,92.00,8.00
2026-05-06T09:18:00Z,92.00,8.33
2026-05-06T09:19:00Z,92.00,8.00
2026-05-06T09:20:00Z,92.00,9.00
2026-05-06T09:21:00Z,92.00,8.00
2026-05-06T09:22:00Z,92.00,8.00
2026-05-06T09:24:00Z,92.00,9.00
2026-05-06T09:25:00Z,92.00,8.00
2026-05-06T09:26:00Z,92.00,9.00
2026-05-06T09:27:00Z,92.00,9.00
2026-05-06T09:28:00Z,91.00,9.00
2026-05-06T09:29:00Z,92.00,9.00
2026-05-06T09:31:00Z,92.00,9.00
2026-05-06T09:32:00Z,92.00,9.00
2026-05-06T09:33:00Z,91.17,8.00
2026-05-06T09:34:00Z,91.91,9.00
2026-05-06T09:35:00Z,91.91,8.95
2026-05-06T09:36:00Z,92.00,8.95
2026-05-06T09:37:00Z,92.00,9.00
2026-05-06T09:38:00Z,92.83,7.37
2026-05-06T09:39:00Z,92.83,6.33
2026-05-06T09:40:00Z,92.83,7.00
2026-05-06T09:41:00Z,93.03,7.00
2026-05-06T09:42:00Z,95.00,7.00
2026-05-06T09:43:00Z,95.00,7.00
2026-05-06T09:46:00Z,95.00,7.00
2026-05-06T09:48:00Z,94.00,6.98
2026-05-06T09:49:00Z,94.00,6.03
2026-05-06T09:50:00Z,94.00,7.00
2026-05-06T09:51:00Z,93.94,7.00
2026-05-06T09:52:00Z,94.00,6.00
2026-05-06T09:53:00Z,94.00,7.00
2026-05-06T09:54:00Z,94.00,6.00
2026-05-06T09:55:00Z,94.00,7.00
2026-05-06T09:56:00Z,94.00,6.00
2026-05-06T09:57:00Z,94.00,7.00
2026-05-06T09:58:00Z,92.62,7.00
2026-05-06T09:59:00Z,94.00,7.00
2026-05-06T10:00:00Z,94.00,7.00
2026-05-06T10:01:00Z,94.00,6.05
2026-05-06T10:03:00Z,93.65,7.00
2026-05-06T10:04:00Z,93.00,7.00
2026-05-06T10:05:00Z,93.26,7.00
2026-05-06T10:06:00Z,93.00,6.00
2026-05-06T10:07:00Z,94.00,7.00
2026-05-06T10:08:00Z,93.33,7.00
2026-05-06T10:09:00Z,93.33,7.00
2026-05-06T10:10:00Z,93.92,7.00
2026-05-06T10:11:00Z,93.17,6.04
2026-05-06T10:12:00Z,94.00,7.00
2026-05-06T10:13:00Z,93.00,6.89
2026-05-06T10:14:00Z,93.00,6.89
2026-05-06T10:16:00Z,93.00,7.00
2026-05-06T10:17:00Z,93.16,6.00
2026-05-06T10:18:00Z,93.16,6.81
2026-05-06T10:19:00Z,93.16,6.00
2026-05-06T10:20:00Z,93.00,6.00
2026-05-06T10:21:00Z,93.00,7.00
2026-05-06T10:22:00Z,93.00,7.00
2026-05-06T10:23:00Z,94.00,7.00
2026-05-06T10:24:00Z,93.47,7.00
2026-05-06T10:25:00Z,93.47,7.00
2026-05-06T10:26:00Z,93.47,6.00
2026-05-06T10:27:00Z,93.38,6.44
2026-05-06T10:28:00Z,93.50,7.00
2026-05-06T10:29:00Z,93.94,7.00
2026-05-06T10:30:00Z,94.00,7.00
2026-05-06T10:31:00Z,94.00,6.06
2026-05-06T10:32:00Z,94.00,7.00
2026-05-06T10:33:00Z,94.00,7.00
2026-05-06T10:34:00Z,94.00,7.00
2026-05-06T10:35:00Z,93.50,7.00
2026-05-06T10:36:00Z,93.50,6.00
2026-05-06T10:37:00Z,94.00,6.00
2026-05-06T10:38:00Z,93.46,6.00
2026-05-06T10:39:00Z,93.29,6.00
2026-05-06T10:40:00Z,93.29,7.00
2026-05-06T10:41:00Z,93.29,6.00
2026-05-06T10:42:00Z,93.29,7.00
2026-05-06T10:43:00Z,93.29,7.00
2026-05-06T10:45:00Z,93.00,6.56
2026-05-06T10:46:00Z,93.00,7.00
2026-05-06T10:47:00Z,94.00,6.00
2026-05-06T10:48:00Z,94.00,6.10
2026-05-06T10:49:00Z,94.00,7.00
2026-05-06T10:50:00Z,92.32,7.00
2026-05-06T10:52:00Z,92.32,7.00
2026-05-06T10:53:00Z,92.32,7.00
2026-05-06T10:54:00Z,94.00,7.00
2026-05-06T10:55:00Z,93.94,6.51
2026-05-06T10:56:00Z,93.00,6.17
2026-05-06T10:57:00Z,94.00,7.00
2026-05-06T10:58:00Z,93.00,6.49
2026-05-06T10:59:00Z,93.00,6.00
2026-05-06T11:00:00Z,93.39,7.00
2026-05-06T11:01:00Z,93.26,6.18
2026-05-06T11:02:00Z,94.00,6.18
2026-05-06T11:03:00Z,94.00,7.00
2026-05-06T11:04:00Z,94.00,6.78
2026-05-06T11:05:00Z,94.00,7.00
2026-05-06T11:06:00Z,94.00,7.00
2026-05-06T11:07:00Z,94.00,7.00
2026-05-06T11:09:00Z,94.00,7.00
2026-05-06T11:10:00Z,94.00,6.00
2026-05-06T11:11:00Z,93.00,6.99
2026-05-06T11:12:00Z,93.00,7.00
2026-05-06T11:13:00Z,93.00,7.00
2026-05-06T11:14:00Z,93.00,6.00
2026-05-06T11:16:00Z,93.00,7.00
2026-05-06T11:17:00Z,93.50,7.00
2026-05-06T11:18:00Z,93.50,6.13
2026-05-06T11:19:00Z,93.50,6.10
2026-05-06T11:20:00Z,93.00,7.00
2026-05-06T11:21:00Z,93.00,7.00
2026-05-06T11:22:00Z,94.00,7.00
2026-05-06T11:23:00Z,94.00,6.00
2026-05-06T11:24:00Z,94.00,6.94
2026-05-06T11:25:00Z,93.00,7.00
2026-05-06T11:26:00Z,94.00,6.20
2026-05-06T11:27:00Z,93.00,6.20
2026-05-06T11:28:00Z,93.00,6.00
2026-05-06T11:30:00Z,93.60,6.00
2026-05-06T11:31:00Z,93.49,6.00
2026-05-06T11:32:00Z,93.00,6.17
2026-05-06T11:33:00Z,94.00,6.21
2026-05-06T11:34:00Z,94.00,6.21
2026-05-06T11:35:00Z,94.00,6.09
2026-05-06T11:36:00Z,94.00,7.00
2026-05-06T11:37:00Z,94.00,7.00
2026-05-06T11:39:00Z,94.00,7.00
2026-05-06T11:40:00Z,94.00,7.00
2026-05-06T11:41:00Z,94.00,7.00
2026-05-06T11:42:00Z,94.00,6.77
2026-05-06T11:43:00Z,94.00,7.00
2026-05-06T11:44:00Z,94.00,6.92
2026-05-06T11:45:00Z,94.00,7.00
2026-05-06T11:46:00Z,94.00,7.00
2026-05-06T11:47:00Z,94.00,6.23
2026-05-06T11:48:00Z,93.83,6.90
2026-05-06T11:49:00Z,94.00,6.90
2026-05-06T11:50:00Z,93.00,7.00
2026-05-06T11:51:00Z,94.00,7.00
2026-05-06T11:52:00Z,93.00,6.99
2026-05-06T11:53:00Z,93.00,7.00
2026-05-06T11:54:00Z,93.99,7.00
2026-05-06T11:55:00Z,93.99,6.65
2026-05-06T11:56:00Z,92.11,7.38
2026-05-06T11:57:00Z,92.11,7.93
2026-05-06T11:59:00Z,93.00,6.20
2026-05-06T12:00:00Z,93.00,6.11
2026-05-06T12:01:00Z,93.00,8.00
2026-05-06T12:02:00Z,93.00,8.00
2026-05-06T12:03:00Z,92.12,8.00
2026-05-06T12:04:00Z,92.12,6.12
2026-05-06T12:05:00Z,92.12,7.65
2026-05-06T12:06:00Z,93.00,6.28
2026-05-06T12:07:00Z,93.00,6.28
