# event_ticker=KXATPMATCH-26FEB21COBKOR
# final_score=7-6(1) 6-1
# score_resolution=6-7 1-6
# match_winner=Sebastian Korda
# fav_player=Flavio Cobolli
# dog_player=Sebastian Korda
# kalshi_date=2026-02-21
timestamp,Flavio Cobolli,Sebastian Korda
2026-02-21T12:53:00Z,29.00,72.00
2026-02-21T12:54:00Z,29.00,72.00
2026-02-21T12:58:00Z,29.00,72.00
2026-02-21T13:01:00Z,29.00,72.00
2026-02-21T13:03:00Z,29.00,72.00
2026-02-21T13:07:00Z,28.00,72.00
2026-02-21T13:08:00Z,28.00,72.00
2026-02-21T13:10:00Z,29.00,72.00
2026-02-21T13:18:00Z,29.00,72.00
2026-02-21T13:20:00Z,29.00,72.00
2026-02-21T13:24:00Z,29.00,72.00
2026-02-21T13:25:00Z,29.00,72.00
2026-02-21T13:28:00Z,29.00,72.00
2026-02-21T13:29:00Z,29.00,72.00
2026-02-21T13:34:00Z,29.00,72.00
2026-02-21T13:53:00Z,29.00,72.00
2026-02-21T13:55:00Z,29.00,72.00
2026-02-21T13:56:00Z,29.00,72.00
2026-02-21T14:01:00Z,29.00,71.00
2026-02-21T14:03:00Z,29.00,71.00
2026-02-21T14:07:00Z,29.00,72.00
2026-02-21T14:10:00Z,29.00,72.00
2026-02-21T14:11:00Z,29.00,72.00
2026-02-21T14:16:00Z,29.00,72.00
2026-02-21T14:17:00Z,29.00,72.00
2026-02-21T14:21:00Z,29.00,72.00
2026-02-21T14:27:00Z,29.00,72.00
2026-02-21T14:37:00Z,29.00,72.00
2026-02-21T14:38:00Z,29.00,72.00
2026-02-21T14:51:00Z,29.00,72.00
2026-02-21T14:52:00Z,29.00,72.00
2026-02-21T14:54:00Z,29.00,72.00
2026-02-21T14:58:00Z,29.00,71.67
2026-02-21T15:01:00Z,29.00,71.67
2026-02-21T15:04:00Z,29.00,71.67
2026-02-21T15:05:00Z,29.00,71.67
2026-02-21T15:07:00Z,29.00,72.00
2026-02-21T15:08:00Z,29.00,72.00
2026-02-21T15:10:00Z,29.00,72.00
2026-02-21T15:11:00Z,29.00,72.00
2026-02-21T15:25:00Z,29.00,72.00
2026-02-21T15:30:00Z,28.00,72.00
2026-02-21T15:31:00Z,29.00,72.00
2026-02-21T15:35:00Z,29.00,72.00
2026-02-21T15:38:00Z,29.00,72.00
2026-02-21T15:40:00Z,29.00,72.00
2026-02-21T15:44:00Z,29.00,72.00
2026-02-21T15:46:00Z,29.00,72.00
2026-02-21T15:47:00Z,29.00,73.00
2026-02-21T15:55:00Z,29.00,73.00
2026-02-21T15:57:00Z,29.00,73.00
2026-02-21T15:58:00Z,29.00,73.00
2026-02-21T15:59:00Z,29.00,73.00
2026-02-21T16:01:00Z,29.00,73.00
2026-02-21T16:04:00Z,29.00,73.00
2026-02-21T16:06:00Z,29.00,73.00
2026-02-21T16:08:00Z,29.00,72.00
2026-02-21T16:11:00Z,29.00,73.00
2026-02-21T16:13:00Z,29.00,73.00
2026-02-21T16:16:00Z,29.00,73.00
2026-02-21T16:18:00Z,28.00,73.00
2026-02-21T16:29:00Z,28.00,73.00
2026-02-21T16:30:00Z,29.00,73.00
2026-02-21T16:31:00Z,29.00,73.00
2026-02-21T16:32:00Z,29.00,73.00
2026-02-21T16:34:00Z,29.00,73.00
2026-02-21T16:35:00Z,29.00,73.00
2026-02-21T16:40:00Z,29.00,73.00
2026-02-21T16:41:00Z,29.00,73.00
2026-02-21T16:44:00Z,29.00,73.00
2026-02-21T16:45:00Z,29.00,73.00
2026-02-21T16:55:00Z,29.00,73.00
2026-02-21T16:57:00Z,29.00,73.00
2026-02-21T16:58:00Z,29.00,73.00
2026-02-21T17:00:00Z,29.00,73.00
2026-02-21T17:04:00Z,29.00,73.00
2026-02-21T17:05:00Z,29.00,73.00
2026-02-21T17:06:00Z,29.00,73.00
2026-02-21T17:08:00Z,29.00,73.00
2026-02-21T17:10:00Z,28.00,73.00
2026-02-21T17:11:00Z,28.00,73.00
2026-02-21T17:12:00Z,28.00,73.00
2026-02-21T17:18:00Z,29.00,73.00
2026-02-21T17:20:00Z,29.00,73.00
2026-02-21T17:24:00Z,29.00,73.00
2026-02-21T17:27:00Z,29.00,73.00
2026-02-21T17:28:00Z,29.00,73.00
2026-02-21T17:32:00Z,29.00,73.00
2026-02-21T17:34:00Z,29.00,73.00
2026-02-21T17:36:00Z,29.00,73.00
2026-02-21T17:37:00Z,29.00,73.00
2026-02-21T17:38:00Z,29.00,73.00
2026-02-21T17:39:00Z,29.00,73.00
2026-02-21T17:42:00Z,28.99,73.00
2026-02-21T17:44:00Z,28.99,73.00
2026-02-21T17:45:00Z,29.00,73.00
2026-02-21T17:47:00Z,29.00,73.00
2026-02-21T17:49:00Z,29.00,73.00
2026-02-21T17:51:00Z,29.00,73.00
2026-02-21T17:52:00Z,28.00,73.00
2026-02-21T17:53:00Z,29.00,73.00
2026-02-21T17:54:00Z,29.00,73.00
2026-02-21T18:00:00Z,29.00,73.00
2026-02-21T18:01:00Z,29.00,73.00
2026-02-21T18:03:00Z,29.00,73.00
2026-02-21T18:08:00Z,29.00,73.00
2026-02-21T18:11:00Z,29.00,73.00
2026-02-21T18:16:00Z,29.00,73.00
2026-02-21T18:18:00Z,29.00,73.00
2026-02-21T18:20:00Z,29.00,72.00
2026-02-21T18:21:00Z,29.00,72.00
2026-02-21T18:22:00Z,29.00,72.00
2026-02-21T18:24:00Z,29.00,72.00
2026-02-21T18:29:00Z,29.00,72.00
2026-02-21T18:31:00Z,29.00,72.00
2026-02-21T18:32:00Z,29.00,72.00
2026-02-21T18:34:00Z,29.00,72.00
2026-02-21T18:35:00Z,29.00,72.00
2026-02-21T18:36:00Z,29.00,72.00
2026-02-21T18:38:00Z,29.00,72.00
2026-02-21T18:41:00Z,29.00,73.00
2026-02-21T18:44:00Z,29.00,72.00
2026-02-21T18:46:00Z,29.00,73.00
2026-02-21T18:47:00Z,29.00,72.00
2026-02-21T18:50:00Z,29.00,72.00
2026-02-21T18:52:00Z,29.00,72.00
2026-02-21T18:53:00Z,29.00,72.00
2026-02-21T18:54:00Z,29.00,72.00
2026-02-21T18:56:00Z,29.00,72.00
2026-02-21T18:57:00Z,29.00,72.00
2026-02-21T18:58:00Z,29.00,72.00
2026-02-21T18:59:00Z,29.00,72.00
2026-02-21T19:00:00Z,29.00,72.00
2026-02-21T19:01:00Z,29.00,72.00
2026-02-21T19:04:00Z,29.00,73.00
2026-02-21T19:05:00Z,29.00,72.00
2026-02-21T19:06:00Z,29.00,73.00
2026-02-21T19:07:00Z,29.00,73.00
2026-02-21T19:08:00Z,29.00,73.00
2026-02-21T19:09:00Z,29.00,73.00
2026-02-21T19:10:00Z,29.00,72.00
2026-02-21T19:11:00Z,29.00,72.00
2026-02-21T19:12:00Z,29.00,72.34
2026-02-21T19:13:00Z,29.00,72.00
2026-02-21T19:14:00Z,29.00,72.00
2026-02-21T19:15:00Z,29.00,72.00
2026-02-21T19:16:00Z,29.00,72.00
2026-02-21T19:17:00Z,29.00,73.00
2026-02-21T19:19:00Z,29.00,72.00
2026-02-21T19:20:00Z,29.00,72.87
2026-02-21T19:21:00Z,29.00,72.00
2026-02-21T19:22:00Z,29.00,72.61
2026-02-21T19:23:00Z,29.00,73.00
2026-02-21T19:24:00Z,29.00,73.00
2026-02-21T19:26:00Z,29.00,72.00
2026-02-21T19:28:00Z,29.00,72.00
2026-02-21T19:29:00Z,29.00,71.94
2026-02-21T19:30:00Z,29.00,72.00
2026-02-21T19:31:00Z,29.00,72.00
2026-02-21T19:32:00Z,29.00,73.00
2026-02-21T19:33:00Z,29.00,73.00
2026-02-21T19:34:00Z,29.00,73.00
2026-02-21T19:36:00Z,29.00,72.43
2026-02-21T19:37:00Z,29.00,72.43
2026-02-21T19:38:00Z,29.00,72.43
2026-02-21T19:40:00Z,27.66,73.00
2026-02-21T19:41:00Z,27.66,73.00
2026-02-21T19:43:00Z,27.66,73.00
2026-02-21T19:44:00Z,28.00,73.00
2026-02-21T19:45:00Z,28.00,72.00
2026-02-21T19:46:00Z,28.00,73.00
2026-02-21T19:47:00Z,28.00,73.00
2026-02-21T19:48:00Z,28.45,73.00
2026-02-21T19:49:00Z,29.00,72.26
2026-02-21T19:50:00Z,29.00,72.00
2026-02-21T19:51:00Z,29.00,72.00
2026-02-21T19:52:00Z,29.00,72.00
2026-02-21T19:53:00Z,29.00,73.00
2026-02-21T19:54:00Z,29.00,73.00
2026-02-21T19:55:00Z,29.00,73.00
2026-02-21T19:56:00Z,29.00,73.00
2026-02-21T19:57:00Z,28.44,73.00
2026-02-21T19:58:00Z,29.00,72.82
2026-02-21T19:59:00Z,29.00,72.00
2026-02-21T20:00:00Z,29.00,72.00
2026-02-21T20:01:00Z,29.00,72.00
2026-02-21T20:02:00Z,29.00,72.00
2026-02-21T20:03:00Z,29.16,72.00
2026-02-21T20:04:00Z,29.00,71.44
2026-02-21T20:05:00Z,29.00,72.00
2026-02-21T20:06:00Z,29.00,72.01
2026-02-21T20:07:00Z,29.58,72.76
2026-02-21T20:08:00Z,29.00,72.97
2026-02-21T20:09:00Z,28.30,73.00
2026-02-21T20:10:00Z,28.52,72.31
2026-02-21T20:11:00Z,27.84,73.57
2026-02-21T20:12:00Z,26.00,75.00
2026-02-21T20:13:00Z,28.96,73.68
2026-02-21T20:14:00Z,28.43,72.81
2026-02-21T20:15:00Z,29.12,72.02
2026-02-21T20:16:00Z,30.40,70.79
2026-02-21T20:17:00Z,28.54,73.42
2026-02-21T20:18:00Z,27.00,74.69
2026-02-21T20:19:00Z,27.08,73.98
2026-02-21T20:20:00Z,26.17,73.58
2026-02-21T20:21:00Z,28.13,71.94
2026-02-21T20:22:00Z,30.20,71.02
2026-02-21T20:23:00Z,30.12,70.05
2026-02-21T20:24:00Z,28.85,71.66
2026-02-21T20:25:00Z,29.00,72.63
2026-02-21T20:26:00Z,28.66,71.02
2026-02-21T20:27:00Z,31.70,69.91
2026-02-21T20:28:00Z,32.16,68.35
2026-02-21T20:29:00Z,29.24,71.97
2026-02-21T20:30:00Z,28.26,72.60
2026-02-21T20:31:00Z,31.25,70.00
2026-02-21T20:32:00Z,29.91,71.52
2026-02-21T20:33:00Z,29.86,71.71
2026-02-21T20:34:00Z,28.54,72.90
2026-02-21T20:35:00Z,28.00,73.00
2026-02-21T20:36:00Z,30.90,70.78
2026-02-21T20:37:00Z,32.18,69.42
2026-02-21T20:38:00Z,31.44,71.32
2026-02-21T20:39:00Z,29.35,71.92
2026-02-21T20:40:00Z,27.60,74.11
2026-02-21T20:41:00Z,27.00,75.00
2026-02-21T20:42:00Z,26.21,75.00
2026-02-21T20:43:00Z,25.44,75.97
2026-02-21T20:44:00Z,23.61,80.92
2026-02-21T20:45:00Z,18.18,82.26
2026-02-21T20:46:00Z,26.19,75.20
2026-02-21T20:47:00Z,30.37,70.10
2026-02-21T20:48:00Z,28.17,73.19
2026-02-21T20:49:00Z,25.97,75.59
2026-02-21T20:50:00Z,25.97,74.99
2026-02-21T20:51:00Z,28.75,72.99
2026-02-21T20:52:00Z,31.64,70.24
2026-02-21T20:53:00Z,29.62,71.44
2026-02-21T20:54:00Z,23.94,74.20
2026-02-21T20:55:00Z,18.32,82.16
2026-02-21T20:56:00Z,14.05,86.98
2026-02-21T20:57:00Z,11.15,88.96
2026-02-21T20:58:00Z,11.89,88.17
2026-02-21T20:59:00Z,11.50,88.14
2026-02-21T21:00:00Z,11.80,89.91
2026-02-21T21:01:00Z,9.74,88.39
2026-02-21T21:02:00Z,8.98,91.75
2026-02-21T21:03:00Z,9.47,91.67
2026-02-21T21:04:00Z,12.56,88.58
2026-02-21T21:05:00Z,14.35,87.06
2026-02-21T21:06:00Z,13.26,87.43
2026-02-21T21:07:00Z,13.70,88.08
2026-02-21T21:08:00Z,14.36,85.93
2026-02-21T21:09:00Z,13.57,86.48
2026-02-21T21:10:00Z,14.68,85.52
2026-02-21T21:11:00Z,11.15,88.22
2026-02-21T21:12:00Z,7.32,93.32
2026-02-21T21:13:00Z,5.04,95.40
2026-02-21T21:14:00Z,4.99,95.22
2026-02-21T21:15:00Z,4.35,95.32
2026-02-21T21:16:00Z,3.01,96.73
2026-02-21T21:17:00Z,3.76,96.73
2026-02-21T21:18:00Z,3.66,97.24
2026-02-21T21:19:00Z,1.42,98.36
2026-02-21T21:20:00Z,1.00,99.00
2026-02-21T21:21:00Z,1.00,99.00
2026-02-21T21:22:00Z,1.00,99.00
2026-02-21T21:23:00Z,1.00,99.00
2026-02-21T21:24:00Z,1.00,99.00
2026-02-21T21:25:00Z,1.00,99.00
2026-02-21T21:26:00Z,1.00,99.00
2026-02-21T21:27:00Z,1.00,99.00
