# event_ticker=KXATPCHALLENGERMATCH-26APR13SHAUCH
# final_score=6-3 5-7 7-6(4)
# score_resolution=3-6 7-5 6-7
# match_winner=Marat Sharipov
# fav_player=Yasutaka Uchiyama
# dog_player=Marat Sharipov
# kalshi_date=2026-04-13
timestamp,Yasutaka Uchiyama,Marat Sharipov
2026-04-13T19:23:00Z,,56.00
2026-04-13T21:01:00Z,,57.00
2026-04-13T23:15:00Z,,58.00
2026-04-14T00:08:00Z,44.00,58.00
2026-04-14T00:10:00Z,44.00,58.00
2026-04-14T01:11:00Z,45.00,58.00
2026-04-14T01:31:00Z,45.00,58.00
2026-04-14T01:36:00Z,45.00,58.00
2026-04-14T01:47:00Z,45.00,58.00
2026-04-14T02:01:00Z,45.00,58.00
2026-04-14T02:17:00Z,45.00,58.00
2026-04-14T02:44:00Z,45.00,58.00
2026-04-14T02:48:00Z,45.00,58.00
2026-04-14T02:49:00Z,45.00,58.00
2026-04-14T02:54:00Z,45.00,58.00
2026-04-14T02:55:00Z,45.00,58.00
2026-04-14T03:04:00Z,45.00,58.00
2026-04-14T03:06:00Z,45.00,55.00
2026-04-14T03:07:00Z,45.00,55.00
2026-04-14T03:10:00Z,45.00,55.00
2026-04-14T03:11:00Z,45.00,55.00
2026-04-14T03:13:00Z,45.00,55.00
2026-04-14T03:14:00Z,45.00,55.00
2026-04-14T03:17:00Z,45.00,55.00
2026-04-14T03:21:00Z,45.00,55.00
2026-04-14T03:24:00Z,46.00,55.00
2026-04-14T03:26:00Z,44.00,55.00
2026-04-14T03:28:00Z,44.00,56.00
2026-04-14T03:30:00Z,46.00,56.00
2026-04-14T03:31:00Z,46.00,56.00
2026-04-14T03:33:00Z,46.00,56.00
2026-04-14T03:34:00Z,46.00,56.00
2026-04-14T03:36:00Z,46.00,56.00
2026-04-14T03:38:00Z,45.00,56.00
2026-04-14T03:39:00Z,45.00,56.00
2026-04-14T03:41:00Z,45.00,57.99
2026-04-14T03:43:00Z,45.00,57.81
2026-04-14T03:46:00Z,45.00,57.00
2026-04-14T03:47:00Z,45.00,57.42
2026-04-14T03:49:00Z,45.11,57.00
2026-04-14T03:50:00Z,45.11,57.78
2026-04-14T03:53:00Z,45.11,57.00
2026-04-14T03:55:00Z,45.11,57.00
2026-04-14T03:59:00Z,45.11,57.00
2026-04-14T04:02:00Z,45.00,57.00
2026-04-14T04:05:00Z,45.00,55.00
2026-04-14T04:06:00Z,45.00,55.00
2026-04-14T04:07:00Z,42.50,55.00
2026-04-14T04:10:00Z,42.50,57.00
2026-04-14T04:12:00Z,45.00,57.00
2026-04-14T04:14:00Z,45.00,57.94
2026-04-14T04:18:00Z,45.00,56.00
2026-04-14T04:20:00Z,44.83,56.00
2026-04-14T04:21:00Z,44.83,57.00
2026-04-14T04:22:00Z,44.83,58.00
2026-04-14T04:23:00Z,44.83,57.00
2026-04-14T04:24:00Z,44.83,56.00
2026-04-14T04:25:00Z,43.00,56.00
2026-04-14T04:26:00Z,43.00,57.55
2026-04-14T04:27:00Z,43.00,58.00
2026-04-14T04:28:00Z,43.00,58.00
2026-04-14T04:29:00Z,44.00,58.00
2026-04-14T04:30:00Z,44.55,58.00
2026-04-14T04:31:00Z,44.98,57.00
2026-04-14T04:32:00Z,45.28,57.00
2026-04-14T04:33:00Z,44.99,57.00
2026-04-14T04:34:00Z,45.00,57.00
2026-04-14T04:35:00Z,42.04,57.00
2026-04-14T04:36:00Z,45.00,57.00
2026-04-14T04:37:00Z,45.00,57.00
2026-04-14T04:39:00Z,44.60,57.00
2026-04-14T04:40:00Z,44.00,57.00
2026-04-14T04:41:00Z,45.00,57.00
2026-04-14T04:43:00Z,45.00,57.00
2026-04-14T04:44:00Z,45.00,57.00
2026-04-14T04:45:00Z,45.00,57.00
2026-04-14T04:48:00Z,45.00,57.83
2026-04-14T04:49:00Z,45.00,54.32
2026-04-14T04:52:00Z,44.00,54.32
2026-04-14T04:53:00Z,44.00,54.00
2026-04-14T04:55:00Z,44.00,54.00
2026-04-14T04:57:00Z,44.00,57.00
2026-04-14T04:58:00Z,44.79,57.00
2026-04-14T04:59:00Z,45.00,57.00
2026-04-14T05:00:00Z,45.00,57.00
2026-04-14T05:01:00Z,45.00,57.00
2026-04-14T05:02:00Z,45.00,57.00
2026-04-14T05:04:00Z,45.00,57.00
2026-04-14T05:05:00Z,45.00,57.00
2026-04-14T05:06:00Z,45.00,57.53
2026-04-14T05:07:00Z,44.00,57.76
2026-04-14T05:08:00Z,44.44,58.00
2026-04-14T05:09:00Z,44.00,58.00
2026-04-14T05:10:00Z,45.05,57.62
2026-04-14T05:11:00Z,44.96,56.74
2026-04-14T05:12:00Z,43.24,57.38
2026-04-14T05:13:00Z,42.39,58.00
2026-04-14T05:14:00Z,42.00,60.89
2026-04-14T05:15:00Z,38.73,65.50
2026-04-14T05:16:00Z,28.11,71.19
2026-04-14T05:17:00Z,31.56,66.03
2026-04-14T05:18:00Z,37.78,62.88
2026-04-14T05:19:00Z,38.74,61.24
2026-04-14T05:20:00Z,39.87,61.24
2026-04-14T05:21:00Z,40.85,61.02
2026-04-14T05:22:00Z,39.10,61.23
2026-04-14T05:23:00Z,37.19,63.78
2026-04-14T05:24:00Z,35.58,65.00
2026-04-14T05:25:00Z,33.18,66.89
2026-04-14T05:26:00Z,31.42,69.38
2026-04-14T05:27:00Z,25.91,76.83
2026-04-14T05:28:00Z,27.85,71.26
2026-04-14T05:29:00Z,35.26,65.61
2026-04-14T05:30:00Z,38.77,64.54
2026-04-14T05:31:00Z,35.16,64.98
2026-04-14T05:32:00Z,43.41,58.95
2026-04-14T05:33:00Z,41.82,60.47
2026-04-14T05:34:00Z,37.92,63.98
2026-04-14T05:35:00Z,37.93,64.86
2026-04-14T05:36:00Z,36.27,66.15
2026-04-14T05:37:00Z,35.14,68.28
2026-04-14T05:38:00Z,36.48,65.19
2026-04-14T05:39:00Z,31.08,69.53
2026-04-14T05:40:00Z,34.77,66.76
2026-04-14T05:41:00Z,37.77,63.61
2026-04-14T05:42:00Z,35.40,63.04
2026-04-14T05:43:00Z,38.05,63.15
2026-04-14T05:44:00Z,33.45,64.00
2026-04-14T05:45:00Z,39.79,61.81
2026-04-14T05:46:00Z,38.41,64.12
2026-04-14T05:47:00Z,37.95,63.75
2026-04-14T05:48:00Z,39.05,60.98
2026-04-14T05:49:00Z,40.41,61.62
2026-04-14T05:50:00Z,37.49,63.01
2026-04-14T05:51:00Z,39.00,63.00
2026-04-14T05:52:00Z,36.94,64.29
2026-04-14T05:53:00Z,32.18,67.25
2026-04-14T05:54:00Z,26.27,72.77
2026-04-14T05:55:00Z,33.58,69.31
2026-04-14T05:56:00Z,35.02,65.70
2026-04-14T05:57:00Z,32.69,68.40
2026-04-14T05:58:00Z,30.43,69.53
2026-04-14T05:59:00Z,30.49,69.21
2026-04-14T06:00:00Z,21.29,79.99
2026-04-14T06:01:00Z,16.70,82.09
2026-04-14T06:02:00Z,16.04,84.84
2026-04-14T06:03:00Z,17.00,83.44
2026-04-14T06:04:00Z,15.00,84.20
2026-04-14T06:05:00Z,16.39,84.00
2026-04-14T06:06:00Z,17.43,83.31
2026-04-14T06:07:00Z,19.55,79.83
2026-04-14T06:08:00Z,18.77,82.41
2026-04-14T06:09:00Z,16.72,84.17
2026-04-14T06:10:00Z,23.71,77.86
2026-04-14T06:11:00Z,19.46,81.91
2026-04-14T06:12:00Z,19.67,82.02
2026-04-14T06:13:00Z,20.00,81.89
2026-04-14T06:14:00Z,20.65,78.98
2026-04-14T06:15:00Z,19.00,82.02
2026-04-14T06:16:00Z,16.89,84.04
2026-04-14T06:17:00Z,14.18,86.92
2026-04-14T06:18:00Z,15.52,83.98
2026-04-14T06:19:00Z,19.50,81.77
2026-04-14T06:20:00Z,20.94,78.87
2026-04-14T06:21:00Z,22.45,79.32
2026-04-14T06:22:00Z,30.02,66.05
2026-04-14T06:23:00Z,30.81,68.43
2026-04-14T06:24:00Z,38.64,58.80
2026-04-14T06:25:00Z,40.73,61.93
2026-04-14T06:26:00Z,33.22,70.94
2026-04-14T06:27:00Z,27.18,70.93
2026-04-14T06:28:00Z,32.66,66.42
2026-04-14T06:29:00Z,24.36,76.65
2026-04-14T06:30:00Z,21.38,79.44
2026-04-14T06:31:00Z,24.31,74.64
2026-04-14T06:32:00Z,26.24,76.09
2026-04-14T06:33:00Z,21.58,80.24
2026-04-14T06:34:00Z,19.84,83.22
2026-04-14T06:35:00Z,18.59,82.47
2026-04-14T06:36:00Z,19.14,83.86
2026-04-14T06:37:00Z,19.87,83.64
2026-04-14T06:38:00Z,19.58,81.12
2026-04-14T06:39:00Z,19.05,84.34
2026-04-14T06:40:00Z,18.00,81.42
2026-04-14T06:41:00Z,22.56,78.96
2026-04-14T06:42:00Z,20.87,78.91
2026-04-14T06:43:00Z,22.69,74.11
2026-04-14T06:44:00Z,20.88,79.64
2026-04-14T06:45:00Z,17.61,79.51
2026-04-14T06:46:00Z,19.17,79.35
2026-04-14T06:47:00Z,18.80,78.48
2026-04-14T06:48:00Z,19.38,78.73
2026-04-14T06:49:00Z,20.78,77.91
2026-04-14T06:50:00Z,20.60,76.57
2026-04-14T06:51:00Z,21.00,76.87
2026-04-14T06:52:00Z,21.00,76.43
2026-04-14T06:53:00Z,22.55,77.00
2026-04-14T06:54:00Z,22.00,76.00
2026-04-14T06:55:00Z,22.58,76.72
2026-04-14T06:56:00Z,23.35,73.47
2026-04-14T06:57:00Z,21.48,73.47
2026-04-14T06:58:00Z,21.97,75.75
2026-04-14T06:59:00Z,21.00,74.03
2026-04-14T07:00:00Z,21.16,77.27
2026-04-14T07:01:00Z,22.61,77.27
2026-04-14T07:02:00Z,24.81,56.07
2026-04-14T07:03:00Z,36.06,67.89
2026-04-14T07:04:00Z,38.45,58.91
2026-04-14T07:05:00Z,32.76,64.77
2026-04-14T07:06:00Z,26.16,70.05
2026-04-14T07:07:00Z,26.17,71.65
2026-04-14T07:08:00Z,27.96,71.44
2026-04-14T07:09:00Z,26.53,72.00
2026-04-14T07:10:00Z,31.49,68.82
2026-04-14T07:11:00Z,29.45,68.82
2026-04-14T07:12:00Z,29.45,69.67
2026-04-14T07:13:00Z,29.93,70.03
2026-04-14T07:14:00Z,27.00,71.00
2026-04-14T07:15:00Z,30.00,71.82
2026-04-14T07:16:00Z,30.00,68.00
2026-04-14T07:17:00Z,29.59,68.00
2026-04-14T07:18:00Z,28.57,69.15
2026-04-14T07:19:00Z,28.63,70.00
2026-04-14T07:20:00Z,28.97,71.74
2026-04-14T07:21:00Z,28.52,71.25
2026-04-14T07:22:00Z,27.86,73.00
2026-04-14T07:23:00Z,25.00,73.00
2026-04-14T07:24:00Z,28.00,74.00
2026-04-14T07:25:00Z,26.07,72.00
2026-04-14T07:26:00Z,28.00,70.00
2026-04-14T07:27:00Z,28.00,72.92
2026-04-14T07:28:00Z,26.25,75.00
2026-04-14T07:29:00Z,27.78,75.00
2026-04-14T07:30:00Z,25.55,74.00
2026-04-14T07:31:00Z,28.00,74.00
2026-04-14T07:32:00Z,26.34,70.62
2026-04-14T07:33:00Z,27.29,73.96
2026-04-14T07:34:00Z,23.74,74.80
2026-04-14T07:35:00Z,23.74,73.00
2026-04-14T07:36:00Z,23.00,72.00
2026-04-14T07:37:00Z,25.00,72.44
2026-04-14T07:38:00Z,25.60,78.79
2026-04-14T07:39:00Z,30.41,72.75
2026-04-14T07:40:00Z,21.82,78.54
2026-04-14T07:41:00Z,18.76,84.03
2026-04-14T07:42:00Z,20.56,81.05
2026-04-14T07:43:00Z,23.29,78.49
2026-04-14T07:44:00Z,22.87,77.54
2026-04-14T07:45:00Z,25.07,77.89
2026-04-14T07:46:00Z,30.82,72.86
2026-04-14T07:47:00Z,35.26,63.98
2026-04-14T07:48:00Z,43.59,55.50
2026-04-14T07:49:00Z,43.85,56.00
2026-04-14T07:50:00Z,44.84,59.34
2026-04-14T07:51:00Z,44.87,53.52
2026-04-14T07:52:00Z,45.05,54.22
2026-04-14T07:53:00Z,46.24,50.92
2026-04-14T07:54:00Z,46.70,55.44
2026-04-14T07:55:00Z,42.51,55.89
2026-04-14T07:56:00Z,44.23,53.33
2026-04-14T07:57:00Z,31.37,63.96
2026-04-14T07:58:00Z,35.87,65.99
2026-04-14T07:59:00Z,33.63,69.52
2026-04-14T08:00:00Z,32.84,67.52
2026-04-14T08:01:00Z,46.55,56.06
2026-04-14T08:02:00Z,50.34,52.22
2026-04-14T08:03:00Z,46.89,55.08
2026-04-14T08:04:00Z,51.69,48.31
2026-04-14T08:05:00Z,54.23,44.87
2026-04-14T08:06:00Z,45.42,56.34
2026-04-14T08:07:00Z,45.45,50.05
2026-04-14T08:08:00Z,51.26,49.26
2026-04-14T08:09:00Z,53.26,47.98
2026-04-14T08:10:00Z,50.86,50.30
2026-04-14T08:11:00Z,44.36,54.55
2026-04-14T08:12:00Z,40.54,64.48
2026-04-14T08:13:00Z,19.79,81.27
2026-04-14T08:14:00Z,11.53,88.95
2026-04-14T08:15:00Z,12.38,89.17
2026-04-14T08:16:00Z,16.84,83.43
2026-04-14T08:17:00Z,10.54,89.05
2026-04-14T08:18:00Z,22.42,83.43
2026-04-14T08:19:00Z,41.86,57.40
2026-04-14T08:20:00Z,47.41,54.41
2026-04-14T08:21:00Z,53.66,45.86
2026-04-14T08:22:00Z,54.87,46.39
2026-04-14T08:23:00Z,52.87,48.70
2026-04-14T08:24:00Z,44.75,55.22
2026-04-14T08:25:00Z,46.50,55.87
2026-04-14T08:26:00Z,47.19,56.64
2026-04-14T08:27:00Z,52.64,52.94
2026-04-14T08:28:00Z,53.19,49.61
2026-04-14T08:29:00Z,50.78,46.96
2026-04-14T08:30:00Z,53.86,47.43
2026-04-14T08:31:00Z,50.20,55.55
2026-04-14T08:32:00Z,40.54,57.79
2026-04-14T08:33:00Z,38.87,59.95
2026-04-14T08:34:00Z,34.48,68.04
2026-04-14T08:35:00Z,59.61,43.46
2026-04-14T08:36:00Z,67.97,36.29
2026-04-14T08:37:00Z,51.95,51.20
2026-04-14T08:38:00Z,33.16,65.98
2026-04-14T08:39:00Z,20.37,75.75
2026-04-14T08:40:00Z,17.01,86.25
2026-04-14T08:41:00Z,3.34,97.54
2026-04-14T08:42:00Z,1.00,99.00
2026-04-14T08:43:00Z,1.00,99.00
2026-04-14T08:44:00Z,1.00,99.00
2026-04-14T08:45:00Z,1.00,99.00
2026-04-14T08:46:00Z,1.00,99.00
2026-04-14T08:47:00Z,1.00,99.00
2026-04-14T08:48:00Z,1.00,99.00
2026-04-14T08:49:00Z,1.00,99.00
