# event_ticker=KXATPCHALLENGERMATCH-26APR17FARSAF
# final_score=4-6 6-3 7-6(1)
# score_resolution=6-4 3-6 6-7
# match_winner=Roman Safiullin
# fav_player=Jaime Faria
# dog_player=Roman Safiullin
# kalshi_date=2026-04-17
timestamp,Jaime Faria,Roman Safiullin
2026-04-17T03:23:00Z,53.00,
2026-04-17T04:04:00Z,53.00,
2026-04-17T04:06:00Z,53.00,49.00
2026-04-17T04:12:00Z,54.00,49.00
2026-04-17T04:19:00Z,54.00,49.00
2026-04-17T04:23:00Z,54.00,47.00
2026-04-17T04:26:00Z,53.00,47.00
2026-04-17T04:27:00Z,53.00,47.00
2026-04-17T04:28:00Z,53.00,47.00
2026-04-17T04:29:00Z,53.00,47.00
2026-04-17T04:34:00Z,53.00,48.00
2026-04-17T04:40:00Z,53.00,48.00
2026-04-17T04:42:00Z,53.00,46.00
2026-04-17T04:44:00Z,53.87,46.00
2026-04-17T04:52:00Z,54.00,46.00
2026-04-17T05:02:00Z,54.00,46.00
2026-04-17T05:29:00Z,54.00,46.00
2026-04-17T05:37:00Z,54.00,46.00
2026-04-17T05:52:00Z,54.00,46.00
2026-04-17T05:54:00Z,55.22,46.00
2026-04-17T06:22:00Z,56.00,46.00
2026-04-17T06:28:00Z,54.03,46.00
2026-04-17T06:35:00Z,56.00,46.00
2026-04-17T06:44:00Z,56.00,46.00
2026-04-17T06:58:00Z,56.00,46.00
2026-04-17T08:18:00Z,56.00,45.00
2026-04-17T08:25:00Z,56.00,45.00
2026-04-17T09:03:00Z,56.00,45.00
2026-04-17T09:05:00Z,56.00,45.00
2026-04-17T09:12:00Z,56.00,45.00
2026-04-17T09:49:00Z,56.00,45.00
2026-04-17T09:55:00Z,56.00,45.00
2026-04-17T10:25:00Z,56.00,45.00
2026-04-17T10:34:00Z,56.00,45.00
2026-04-17T10:37:00Z,56.00,45.00
2026-04-17T11:50:00Z,56.00,45.00
2026-04-17T11:53:00Z,56.00,45.00
2026-04-17T11:54:00Z,56.00,45.00
2026-04-17T12:27:00Z,56.00,45.00
2026-04-17T12:28:00Z,56.00,45.00
2026-04-17T12:29:00Z,56.00,45.00
2026-04-17T12:38:00Z,56.00,45.00
2026-04-17T12:40:00Z,58.42,44.00
2026-04-17T12:41:00Z,57.00,44.00
2026-04-17T12:43:00Z,57.00,44.00
2026-04-17T12:52:00Z,58.14,44.00
2026-04-17T12:55:00Z,58.00,44.00
2026-04-17T12:57:00Z,59.02,44.00
2026-04-17T13:03:00Z,58.00,44.00
2026-04-17T13:12:00Z,58.00,45.00
2026-04-17T13:13:00Z,58.00,45.00
2026-04-17T13:18:00Z,58.00,45.00
2026-04-17T13:20:00Z,58.00,45.00
2026-04-17T13:22:00Z,58.00,45.00
2026-04-17T13:27:00Z,58.00,45.00
2026-04-17T13:28:00Z,58.00,45.00
2026-04-17T13:29:00Z,58.00,45.00
2026-04-17T13:30:00Z,57.00,45.00
2026-04-17T13:31:00Z,58.00,45.00
2026-04-17T13:32:00Z,58.00,45.00
2026-04-17T13:36:00Z,58.00,45.00
2026-04-17T13:37:00Z,58.00,45.00
2026-04-17T13:40:00Z,58.00,45.00
2026-04-17T13:41:00Z,58.00,45.00
2026-04-17T13:45:00Z,58.00,45.00
2026-04-17T13:46:00Z,58.00,45.00
2026-04-17T13:47:00Z,58.00,45.00
2026-04-17T13:49:00Z,58.00,45.00
2026-04-17T13:52:00Z,57.00,45.00
2026-04-17T13:53:00Z,57.00,45.00
2026-04-17T13:54:00Z,57.00,45.00
2026-04-17T13:55:00Z,57.00,45.00
2026-04-17T14:08:00Z,57.00,45.00
2026-04-17T14:10:00Z,57.00,45.00
2026-04-17T14:13:00Z,57.00,45.00
2026-04-17T14:17:00Z,57.00,45.00
2026-04-17T14:18:00Z,57.00,45.00
2026-04-17T14:24:00Z,57.00,45.00
2026-04-17T14:25:00Z,57.00,44.00
2026-04-17T14:26:00Z,57.00,44.00
2026-04-17T14:27:00Z,57.00,44.00
2026-04-17T14:28:00Z,57.00,44.00
2026-04-17T14:30:00Z,57.00,45.00
2026-04-17T14:32:00Z,57.00,45.00
2026-04-17T14:33:00Z,57.00,45.00
2026-04-17T14:37:00Z,57.00,45.00
2026-04-17T14:38:00Z,56.00,45.00
2026-04-17T14:41:00Z,57.00,45.00
2026-04-17T14:44:00Z,57.00,45.00
2026-04-17T14:49:00Z,57.00,45.00
2026-04-17T14:50:00Z,57.00,45.00
2026-04-17T14:52:00Z,57.00,45.40
2026-04-17T14:53:00Z,57.00,45.40
2026-04-17T14:54:00Z,57.00,45.00
2026-04-17T14:55:00Z,54.12,45.27
2026-04-17T14:56:00Z,51.23,47.15
2026-04-17T14:57:00Z,48.01,52.73
2026-04-17T14:58:00Z,48.94,54.44
2026-04-17T14:59:00Z,51.31,50.11
2026-04-17T15:00:00Z,53.80,47.00
2026-04-17T15:01:00Z,52.73,47.01
2026-04-17T15:02:00Z,57.42,44.00
2026-04-17T15:03:00Z,56.22,44.78
2026-04-17T15:04:00Z,54.31,44.00
2026-04-17T15:05:00Z,63.89,38.70
2026-04-17T15:06:00Z,68.25,31.26
2026-04-17T15:07:00Z,69.88,31.13
2026-04-17T15:08:00Z,72.00,28.02
2026-04-17T15:09:00Z,71.48,28.82
2026-04-17T15:10:00Z,71.20,28.82
2026-04-17T15:11:00Z,71.20,28.21
2026-04-17T15:12:00Z,71.00,30.72
2026-04-17T15:13:00Z,70.01,32.13
2026-04-17T15:14:00Z,69.47,30.71
2026-04-17T15:15:00Z,74.02,25.90
2026-04-17T15:16:00Z,76.84,24.54
2026-04-17T15:17:00Z,71.59,27.71
2026-04-17T15:18:00Z,72.00,29.00
2026-04-17T15:19:00Z,73.77,26.77
2026-04-17T15:20:00Z,73.54,29.00
2026-04-17T15:21:00Z,65.68,32.92
2026-04-17T15:22:00Z,68.78,30.54
2026-04-17T15:23:00Z,74.41,26.00
2026-04-17T15:24:00Z,76.96,25.20
2026-04-17T15:25:00Z,75.00,26.43
2026-04-17T15:26:00Z,73.00,27.00
2026-04-17T15:27:00Z,71.04,29.76
2026-04-17T15:28:00Z,74.50,26.13
2026-04-17T15:29:00Z,74.57,25.50
2026-04-17T15:30:00Z,75.13,26.48
2026-04-17T15:31:00Z,71.10,29.28
2026-04-17T15:32:00Z,72.23,32.18
2026-04-17T15:33:00Z,65.71,35.46
2026-04-17T15:34:00Z,64.08,37.35
2026-04-17T15:35:00Z,70.42,30.79
2026-04-17T15:36:00Z,74.83,25.11
2026-04-17T15:37:00Z,75.97,24.92
2026-04-17T15:38:00Z,76.00,26.00
2026-04-17T15:39:00Z,75.96,26.00
2026-04-17T15:40:00Z,76.48,24.03
2026-04-17T15:41:00Z,77.04,26.42
2026-04-17T15:42:00Z,75.00,25.71
2026-04-17T15:43:00Z,72.19,28.74
2026-04-17T15:44:00Z,75.42,25.06
2026-04-17T15:45:00Z,76.07,24.93
2026-04-17T15:46:00Z,73.68,28.31
2026-04-17T15:47:00Z,74.79,26.27
2026-04-17T15:48:00Z,74.00,27.94
2026-04-17T15:49:00Z,74.54,27.00
2026-04-17T15:50:00Z,73.03,30.13
2026-04-17T15:51:00Z,74.95,25.89
2026-04-17T15:52:00Z,74.17,27.00
2026-04-17T15:53:00Z,73.04,28.38
2026-04-17T15:54:00Z,74.00,28.00
2026-04-17T15:55:00Z,74.00,27.32
2026-04-17T15:56:00Z,74.00,27.66
2026-04-17T15:57:00Z,74.00,27.95
2026-04-17T15:58:00Z,74.97,26.27
2026-04-17T15:59:00Z,76.04,24.03
2026-04-17T16:00:00Z,76.86,23.67
2026-04-17T16:01:00Z,74.30,25.06
2026-04-17T16:02:00Z,72.98,28.67
2026-04-17T16:03:00Z,71.87,29.74
2026-04-17T16:04:00Z,69.11,32.73
2026-04-17T16:05:00Z,72.51,28.02
2026-04-17T16:06:00Z,74.18,27.97
2026-04-17T16:07:00Z,62.90,42.90
2026-04-17T16:08:00Z,52.13,46.52
2026-04-17T16:09:00Z,49.68,50.20
2026-04-17T16:10:00Z,48.98,51.68
2026-04-17T16:11:00Z,48.99,51.82
2026-04-17T16:12:00Z,49.00,51.28
2026-04-17T16:13:00Z,49.00,52.27
2026-04-17T16:14:00Z,43.10,57.51
2026-04-17T16:15:00Z,39.60,62.70
2026-04-17T16:16:00Z,30.26,70.60
2026-04-17T16:17:00Z,24.36,76.70
2026-04-17T16:18:00Z,24.68,74.41
2026-04-17T16:19:00Z,23.93,74.67
2026-04-17T16:20:00Z,36.97,63.28
2026-04-17T16:21:00Z,44.71,56.74
2026-04-17T16:22:00Z,52.54,48.77
2026-04-17T16:23:00Z,55.70,43.94
2026-04-17T16:24:00Z,59.61,40.92
2026-04-17T16:25:00Z,59.98,40.35
2026-04-17T16:26:00Z,59.45,40.44
2026-04-17T16:27:00Z,66.32,36.60
2026-04-17T16:28:00Z,57.42,43.17
2026-04-17T16:29:00Z,60.43,39.59
