# event_ticker=KXATPCHALLENGERMATCH-26FEB10PERCOR
# final_score=4-6 6-2 7-5
# match_winner=Raphael Perot
# fav_player=Raphael Perot
# dog_player=Felix Corwin
# kalshi_date=2026-02-10
timestamp,Raphael Perot,Felix Corwin
2026-02-10T22:30:00Z,75.80,27.00
2026-02-10T22:31:00Z,76.00,27.00
2026-02-10T22:32:00Z,76.00,27.00
2026-02-10T22:33:00Z,76.00,27.00
2026-02-10T22:38:00Z,76.00,27.00
2026-02-10T22:39:00Z,76.00,27.00
2026-02-10T22:40:00Z,73.00,27.00
2026-02-10T22:43:00Z,76.00,27.00
2026-02-10T22:46:00Z,76.00,27.00
2026-02-10T22:48:00Z,76.00,27.00
2026-02-10T22:50:00Z,76.00,27.00
2026-02-10T22:54:00Z,76.00,27.00
2026-02-10T22:56:00Z,76.00,27.00
2026-02-10T22:58:00Z,76.00,27.00
2026-02-10T23:00:00Z,75.00,27.00
2026-02-10T23:01:00Z,75.00,27.00
2026-02-10T23:02:00Z,75.23,27.00
2026-02-10T23:03:00Z,75.23,26.00
2026-02-10T23:05:00Z,75.00,26.00
2026-02-10T23:06:00Z,76.04,26.00
2026-02-10T23:08:00Z,76.00,26.00
2026-02-10T23:11:00Z,76.00,26.00
2026-02-10T23:12:00Z,76.00,26.00
2026-02-10T23:14:00Z,76.00,26.00
2026-02-10T23:15:00Z,76.00,25.13
2026-02-10T23:16:00Z,76.00,26.00
2026-02-10T23:18:00Z,76.50,26.00
2026-02-10T23:21:00Z,76.50,26.45
2026-02-10T23:23:00Z,76.50,26.90
2026-02-10T23:24:00Z,76.50,26.00
2026-02-10T23:25:00Z,76.50,26.91
2026-02-10T23:27:00Z,75.00,26.23
2026-02-10T23:28:00Z,75.84,26.00
2026-02-10T23:29:00Z,75.84,26.00
2026-02-10T23:31:00Z,76.00,26.48
2026-02-10T23:32:00Z,76.00,26.81
2026-02-10T23:33:00Z,76.00,26.81
2026-02-10T23:34:00Z,76.00,26.00
2026-02-10T23:35:00Z,76.00,26.00
2026-02-10T23:37:00Z,76.00,26.00
2026-02-10T23:38:00Z,76.00,25.00
2026-02-10T23:39:00Z,76.00,25.70
2026-02-10T23:40:00Z,76.00,26.00
2026-02-10T23:41:00Z,75.00,25.00
2026-02-10T23:42:00Z,75.00,26.00
2026-02-10T23:45:00Z,75.00,26.00
2026-02-10T23:46:00Z,75.00,26.00
2026-02-10T23:47:00Z,75.00,26.00
2026-02-10T23:48:00Z,75.00,26.00
2026-02-10T23:49:00Z,75.00,26.00
2026-02-10T23:50:00Z,76.03,26.00
2026-02-10T23:52:00Z,76.03,26.00
2026-02-10T23:53:00Z,74.00,26.00
2026-02-10T23:54:00Z,76.00,25.73
2026-02-10T23:55:00Z,76.00,26.00
2026-02-10T23:56:00Z,76.00,26.24
2026-02-10T23:57:00Z,75.16,27.11
2026-02-10T23:58:00Z,74.35,27.20
2026-02-10T23:59:00Z,75.00,27.00
2026-02-11T00:00:00Z,74.77,27.35
2026-02-11T00:01:00Z,74.60,26.46
2026-02-11T00:02:00Z,77.64,24.62
2026-02-11T00:03:00Z,78.98,21.86
2026-02-11T00:04:00Z,78.00,24.41
2026-02-11T00:05:00Z,74.86,25.96
2026-02-11T00:06:00Z,74.86,27.00
2026-02-11T00:07:00Z,72.95,28.07
2026-02-11T00:08:00Z,73.26,28.42
2026-02-11T00:09:00Z,71.08,29.65
2026-02-11T00:10:00Z,61.02,36.89
2026-02-11T00:11:00Z,59.00,40.86
2026-02-11T00:12:00Z,57.00,45.56
2026-02-11T00:13:00Z,54.00,46.02
2026-02-11T00:14:00Z,57.42,44.02
2026-02-11T00:15:00Z,53.06,48.71
2026-02-11T00:16:00Z,54.32,46.85
2026-02-11T00:17:00Z,53.01,51.56
2026-02-11T00:18:00Z,54.11,45.56
2026-02-11T00:19:00Z,55.79,45.25
2026-02-11T00:20:00Z,55.35,45.88
2026-02-11T00:21:00Z,57.00,41.51
2026-02-11T00:22:00Z,61.41,38.05
2026-02-11T00:23:00Z,59.27,42.77
2026-02-11T00:24:00Z,59.98,40.08
2026-02-11T00:25:00Z,56.99,44.81
2026-02-11T00:26:00Z,53.94,49.85
2026-02-11T00:27:00Z,52.83,49.70
2026-02-11T00:28:00Z,52.36,47.99
2026-02-11T00:29:00Z,50.44,50.27
2026-02-11T00:30:00Z,52.24,48.14
2026-02-11T00:31:00Z,54.00,47.22
2026-02-11T00:32:00Z,50.87,51.03
2026-02-11T00:33:00Z,46.24,55.08
2026-02-11T00:34:00Z,49.81,52.16
2026-02-11T00:35:00Z,48.04,53.08
2026-02-11T00:36:00Z,51.83,50.85
2026-02-11T00:37:00Z,52.10,49.42
2026-02-11T00:38:00Z,52.98,49.06
2026-02-11T00:39:00Z,52.11,52.03
2026-02-11T00:40:00Z,49.99,48.07
2026-02-11T00:41:00Z,45.15,52.88
2026-02-11T00:42:00Z,42.48,57.73
2026-02-11T00:43:00Z,43.17,56.51
2026-02-11T00:44:00Z,36.40,60.51
2026-02-11T00:45:00Z,42.14,59.21
2026-02-11T00:46:00Z,47.20,53.76
2026-02-11T00:47:00Z,48.89,52.51
2026-02-11T00:48:00Z,45.72,57.05
2026-02-11T00:49:00Z,45.96,51.80
2026-02-11T00:50:00Z,52.63,47.01
2026-02-11T00:51:00Z,46.32,52.52
2026-02-11T00:52:00Z,47.76,50.50
2026-02-11T00:53:00Z,47.42,51.19
2026-02-11T00:54:00Z,42.94,58.02
2026-02-11T00:55:00Z,43.05,59.45
2026-02-11T00:56:00Z,39.36,60.90
2026-02-11T00:57:00Z,44.23,54.07
2026-02-11T00:58:00Z,48.00,53.90
2026-02-11T00:59:00Z,50.32,51.87
2026-02-11T01:00:00Z,56.06,45.17
2026-02-11T01:01:00Z,62.07,37.80
2026-02-11T01:02:00Z,63.40,37.49
2026-02-11T01:03:00Z,61.04,39.55
2026-02-11T01:04:00Z,63.26,35.10
2026-02-11T01:05:00Z,66.06,33.34
2026-02-11T01:06:00Z,66.00,36.00
2026-02-11T01:07:00Z,69.23,31.18
2026-02-11T01:08:00Z,71.98,26.67
2026-02-11T01:09:00Z,69.38,32.30
2026-02-11T01:10:00Z,68.24,34.41
2026-02-11T01:11:00Z,68.00,33.93
2026-02-11T01:12:00Z,68.17,30.68
2026-02-11T01:13:00Z,64.41,36.27
2026-02-11T01:14:00Z,64.70,36.43
2026-02-11T01:15:00Z,63.99,37.72
2026-02-11T01:16:00Z,64.39,35.63
2026-02-11T01:17:00Z,62.63,36.50
2026-02-11T01:18:00Z,65.12,37.49
2026-02-11T01:19:00Z,63.76,39.66
2026-02-11T01:20:00Z,66.21,34.50
2026-02-11T01:21:00Z,67.84,32.59
2026-02-11T01:22:00Z,67.14,33.52
2026-02-11T01:23:00Z,67.56,32.42
2026-02-11T01:24:00Z,68.47,32.00
2026-02-11T01:25:00Z,72.47,26.34
2026-02-11T01:26:00Z,72.93,24.00
2026-02-11T01:27:00Z,74.01,27.00
2026-02-11T01:28:00Z,67.27,29.71
2026-02-11T01:29:00Z,73.24,23.26
2026-02-11T01:30:00Z,77.10,22.63
2026-02-11T01:31:00Z,81.96,18.63
2026-02-11T01:32:00Z,79.88,18.07
2026-02-11T01:33:00Z,76.49,25.56
2026-02-11T01:34:00Z,73.81,27.74
2026-02-11T01:35:00Z,71.39,28.16
2026-02-11T01:36:00Z,73.07,29.46
2026-02-11T01:37:00Z,76.73,25.00
2026-02-11T01:38:00Z,77.40,20.50
2026-02-11T01:39:00Z,84.40,16.98
2026-02-11T01:40:00Z,89.09,10.33
2026-02-11T01:41:00Z,90.12,12.73
2026-02-11T01:42:00Z,92.00,8.65
2026-02-11T01:43:00Z,92.50,7.94
2026-02-11T01:44:00Z,91.53,8.69
2026-02-11T01:45:00Z,81.87,17.29
2026-02-11T01:46:00Z,75.81,24.00
2026-02-11T01:47:00Z,80.44,20.35
2026-02-11T01:48:00Z,77.90,25.60
2026-02-11T01:49:00Z,66.78,32.67
2026-02-11T01:50:00Z,67.95,31.22
2026-02-11T01:51:00Z,67.16,30.41
2026-02-11T01:52:00Z,57.33,42.79
2026-02-11T01:53:00Z,54.36,40.29
2026-02-11T01:54:00Z,66.34,36.46
2026-02-11T01:55:00Z,70.51,28.90
2026-02-11T01:56:00Z,74.92,25.36
2026-02-11T01:57:00Z,73.38,28.34
2026-02-11T01:58:00Z,63.64,35.81
2026-02-11T01:59:00Z,64.46,36.73
2026-02-11T02:00:00Z,60.90,42.75
2026-02-11T02:01:00Z,44.21,55.87
2026-02-11T02:02:00Z,46.96,53.37
2026-02-11T02:03:00Z,45.31,59.25
2026-02-11T02:04:00Z,19.16,78.17
2026-02-11T02:05:00Z,16.28,83.29
2026-02-11T02:06:00Z,15.64,85.83
2026-02-11T02:07:00Z,18.54,80.54
2026-02-11T02:08:00Z,15.31,86.66
2026-02-11T02:09:00Z,32.57,63.56
2026-02-11T02:10:00Z,52.60,32.71
2026-02-11T02:11:00Z,53.23,46.28
2026-02-11T02:12:00Z,56.19,43.25
2026-02-11T02:13:00Z,57.81,48.41
2026-02-11T02:14:00Z,65.13,32.31
2026-02-11T02:15:00Z,70.89,28.33
2026-02-11T02:16:00Z,64.85,34.01
2026-02-11T02:17:00Z,78.50,21.64
2026-02-11T02:18:00Z,84.21,16.37
2026-02-11T02:19:00Z,97.68,5.54
2026-02-11T02:20:00Z,99.00,5.54
2026-02-11T02:21:00Z,99.00,5.54
2026-02-11T02:22:00Z,99.00,1.00
