# event_ticker=KXATPMATCH-26FEB15VACMIC
# final_score=7-6(4) 6-4
# score_resolution=7-6 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Valentin Vacherot
# kalshi_date=2026-02-15
timestamp,Alex Michelsen,Valentin Vacherot
2026-02-16T08:27:00Z,,50.00
2026-02-16T08:40:00Z,52.00,50.00
2026-02-16T08:43:00Z,52.00,50.00
2026-02-16T09:07:00Z,52.00,50.00
2026-02-16T09:26:00Z,52.00,50.00
2026-02-16T09:55:00Z,52.00,50.00
2026-02-16T09:58:00Z,52.94,50.00
2026-02-16T10:14:00Z,53.00,50.00
2026-02-16T10:19:00Z,53.00,49.00
2026-02-16T10:21:00Z,53.00,48.00
2026-02-16T10:25:00Z,53.00,49.00
2026-02-16T10:29:00Z,53.00,49.00
2026-02-16T11:24:00Z,53.00,49.00
2026-02-16T11:29:00Z,52.84,49.00
2026-02-16T11:37:00Z,53.00,49.00
2026-02-16T11:56:00Z,53.00,49.00
2026-02-16T11:57:00Z,53.00,49.00
2026-02-16T12:00:00Z,53.00,47.41
2026-02-16T12:22:00Z,53.00,47.41
2026-02-16T12:31:00Z,53.00,49.00
2026-02-16T12:49:00Z,51.00,49.00
2026-02-16T12:51:00Z,53.00,49.00
2026-02-16T13:02:00Z,53.00,49.00
2026-02-16T13:03:00Z,53.00,49.00
2026-02-16T13:05:00Z,53.00,49.00
2026-02-16T13:07:00Z,53.00,49.00
2026-02-16T13:09:00Z,53.00,49.13
2026-02-16T13:23:00Z,52.00,49.13
2026-02-16T13:28:00Z,52.00,49.13
2026-02-16T13:30:00Z,52.00,49.13
2026-02-16T13:34:00Z,52.00,49.13
2026-02-16T13:39:00Z,52.00,50.00
2026-02-16T13:42:00Z,52.00,50.00
2026-02-16T13:51:00Z,52.00,50.95
2026-02-16T13:52:00Z,52.00,50.95
2026-02-16T13:53:00Z,52.00,50.87
2026-02-16T13:54:00Z,52.00,51.00
2026-02-16T13:56:00Z,52.00,51.00
2026-02-16T14:00:00Z,51.34,51.00
2026-02-16T14:01:00Z,51.34,50.00
2026-02-16T14:11:00Z,52.00,50.00
2026-02-16T14:27:00Z,48.00,50.00
2026-02-16T14:34:00Z,50.00,52.00
2026-02-16T14:35:00Z,50.00,50.00
2026-02-16T14:37:00Z,50.00,52.00
2026-02-16T14:44:00Z,50.00,51.00
2026-02-16T14:45:00Z,50.00,52.00
2026-02-16T14:50:00Z,50.00,52.00
2026-02-16T14:51:00Z,51.00,50.00
2026-02-16T14:54:00Z,51.00,50.00
2026-02-16T14:55:00Z,51.00,50.00
2026-02-16T14:56:00Z,51.00,50.00
2026-02-16T15:00:00Z,51.00,50.00
2026-02-16T15:02:00Z,51.00,50.00
2026-02-16T15:06:00Z,51.00,50.00
2026-02-16T15:09:00Z,51.00,50.00
2026-02-16T15:10:00Z,51.00,50.00
2026-02-16T15:12:00Z,51.00,50.00
2026-02-16T15:13:00Z,50.00,50.00
2026-02-16T15:15:00Z,50.00,50.57
2026-02-16T15:16:00Z,50.00,50.57
2026-02-16T15:18:00Z,50.00,50.00
2026-02-16T15:19:00Z,50.00,50.00
2026-02-16T15:21:00Z,50.00,50.00
2026-02-16T15:23:00Z,50.00,50.00
2026-02-16T15:24:00Z,50.00,51.00
2026-02-16T15:27:00Z,50.00,51.00
2026-02-16T15:30:00Z,50.00,51.00
2026-02-16T15:31:00Z,50.00,51.00
2026-02-16T15:32:00Z,50.74,51.00
2026-02-16T15:35:00Z,50.74,50.00
2026-02-16T15:38:00Z,51.00,50.00
2026-02-16T15:39:00Z,51.00,50.00
2026-02-16T15:40:00Z,51.00,50.00
2026-02-16T15:41:00Z,51.00,50.00
2026-02-16T15:43:00Z,51.00,50.00
2026-02-16T15:45:00Z,51.00,50.62
2026-02-16T15:46:00Z,51.00,52.00
2026-02-16T15:47:00Z,51.00,52.00
2026-02-16T15:48:00Z,51.00,52.00
2026-02-16T15:53:00Z,51.00,51.48
2026-02-16T15:54:00Z,51.00,52.00
2026-02-16T15:57:00Z,51.00,52.00
2026-02-16T15:58:00Z,51.00,52.00
2026-02-16T15:59:00Z,51.00,52.00
2026-02-16T16:00:00Z,51.00,52.00
2026-02-16T16:02:00Z,51.00,52.00
2026-02-16T16:03:00Z,51.00,52.00
2026-02-16T16:04:00Z,51.00,52.00
2026-02-16T16:05:00Z,51.00,52.00
2026-02-16T16:07:00Z,51.00,52.00
2026-02-16T16:08:00Z,51.00,52.00
2026-02-16T16:12:00Z,51.00,52.00
2026-02-16T16:14:00Z,51.00,52.00
2026-02-16T16:15:00Z,51.00,52.00
2026-02-16T16:16:00Z,51.00,52.00
2026-02-16T16:19:00Z,51.00,52.00
2026-02-16T16:20:00Z,51.00,52.00
2026-02-16T16:22:00Z,51.00,52.00
2026-02-16T16:23:00Z,51.00,52.00
2026-02-16T16:24:00Z,51.00,52.00
2026-02-16T16:25:00Z,51.00,52.00
2026-02-16T16:26:00Z,51.00,52.00
2026-02-16T16:27:00Z,51.00,52.00
2026-02-16T16:30:00Z,51.00,52.00
2026-02-16T16:31:00Z,51.00,51.00
2026-02-16T16:32:00Z,51.00,51.00
2026-02-16T16:33:00Z,51.00,51.00
2026-02-16T16:34:00Z,51.00,52.00
2026-02-16T16:35:00Z,51.00,52.00
2026-02-16T16:36:00Z,51.00,52.00
2026-02-16T16:37:00Z,51.00,52.00
2026-02-16T16:38:00Z,51.00,52.00
2026-02-16T16:40:00Z,51.00,52.00
2026-02-16T16:41:00Z,51.00,52.00
2026-02-16T16:45:00Z,51.00,52.00
2026-02-16T16:46:00Z,51.00,52.00
2026-02-16T16:47:00Z,51.00,52.00
2026-02-16T16:49:00Z,50.76,52.00
2026-02-16T16:50:00Z,48.15,52.00
2026-02-16T16:51:00Z,50.00,52.00
2026-02-16T16:52:00Z,50.00,52.00
2026-02-16T16:53:00Z,50.00,51.00
2026-02-16T16:54:00Z,50.00,51.00
2026-02-16T16:56:00Z,50.00,51.00
2026-02-16T16:58:00Z,49.00,52.00
2026-02-16T17:00:00Z,49.14,52.00
2026-02-16T17:01:00Z,50.00,52.00
2026-02-16T17:03:00Z,50.00,52.00
2026-02-16T17:04:00Z,50.00,53.00
2026-02-16T17:05:00Z,49.60,53.00
2026-02-16T17:06:00Z,49.60,53.00
2026-02-16T17:07:00Z,50.00,53.00
2026-02-16T17:08:00Z,50.00,53.00
2026-02-16T17:09:00Z,50.00,52.00
2026-02-16T17:10:00Z,50.00,53.00
2026-02-16T17:11:00Z,49.68,53.00
2026-02-16T17:12:00Z,49.99,53.00
2026-02-16T17:14:00Z,50.00,53.00
2026-02-16T17:15:00Z,50.00,53.00
2026-02-16T17:18:00Z,50.00,53.00
2026-02-16T17:20:00Z,50.00,52.00
2026-02-16T17:21:00Z,50.00,52.00
2026-02-16T17:22:00Z,50.00,53.00
2026-02-16T17:23:00Z,50.00,53.00
2026-02-16T17:24:00Z,50.00,53.00
2026-02-16T17:25:00Z,50.00,53.00
2026-02-16T17:26:00Z,46.79,54.41
2026-02-16T17:28:00Z,48.00,54.41
2026-02-16T17:29:00Z,48.00,54.41
2026-02-16T17:30:00Z,48.00,53.00
2026-02-16T17:31:00Z,48.00,53.00
2026-02-16T17:32:00Z,47.48,53.00
2026-02-16T17:33:00Z,47.95,53.00
2026-02-16T17:34:00Z,47.56,53.00
2026-02-16T17:35:00Z,48.00,53.00
2026-02-16T17:38:00Z,48.00,52.10
2026-02-16T17:39:00Z,48.00,53.00
2026-02-16T17:40:00Z,48.00,53.00
2026-02-16T17:41:00Z,48.00,53.00
2026-02-16T17:42:00Z,49.00,53.00
2026-02-16T17:43:00Z,49.00,53.00
2026-02-16T17:45:00Z,49.00,53.00
2026-02-16T17:46:00Z,49.00,53.00
2026-02-16T17:47:00Z,49.00,53.00
2026-02-16T17:48:00Z,49.00,53.00
2026-02-16T17:50:00Z,49.00,53.00
2026-02-16T17:51:00Z,49.00,53.00
2026-02-16T17:52:00Z,49.00,53.00
2026-02-16T17:53:00Z,49.00,53.00
2026-02-16T17:54:00Z,49.00,53.00
2026-02-16T17:55:00Z,49.00,53.00
2026-02-16T17:56:00Z,49.00,53.00
2026-02-16T17:57:00Z,49.00,53.00
2026-02-16T17:58:00Z,49.00,53.00
2026-02-16T17:59:00Z,48.00,53.00
2026-02-16T18:00:00Z,49.00,53.00
2026-02-16T18:01:00Z,49.00,53.00
2026-02-16T18:02:00Z,48.00,53.00
2026-02-16T18:03:00Z,47.17,53.00
2026-02-16T18:04:00Z,48.00,53.00
2026-02-16T18:05:00Z,48.00,53.00
2026-02-16T18:10:00Z,48.00,53.00
2026-02-16T18:11:00Z,48.00,53.00
2026-02-16T18:13:00Z,48.00,53.00
2026-02-16T18:15:00Z,48.00,53.00
2026-02-16T18:19:00Z,48.00,53.00
2026-02-16T18:20:00Z,48.00,51.21
2026-02-16T18:21:00Z,48.00,52.00
2026-02-16T18:22:00Z,48.00,52.00
2026-02-16T18:24:00Z,48.00,52.00
2026-02-16T18:25:00Z,48.00,52.00
2026-02-16T18:26:00Z,49.00,52.00
2026-02-16T18:27:00Z,49.00,52.00
2026-02-16T18:28:00Z,49.00,52.00
2026-02-16T18:29:00Z,49.00,52.00
2026-02-16T18:30:00Z,49.00,52.00
2026-02-16T18:32:00Z,49.01,51.04
2026-02-16T18:33:00Z,50.00,52.00
2026-02-16T18:34:00Z,50.00,52.00
2026-02-16T18:35:00Z,50.00,52.00
2026-02-16T18:36:00Z,50.00,52.00
2026-02-16T18:37:00Z,50.00,52.00
2026-02-16T18:38:00Z,50.00,52.00
2026-02-16T18:39:00Z,50.00,52.00
2026-02-16T18:40:00Z,50.00,52.00
2026-02-16T18:41:00Z,50.00,52.00
2026-02-16T18:42:00Z,50.00,52.00
2026-02-16T18:43:00Z,50.00,51.00
2026-02-16T18:44:00Z,50.00,51.00
2026-02-16T18:45:00Z,50.00,51.00
2026-02-16T18:46:00Z,50.00,51.00
2026-02-16T18:47:00Z,50.00,51.00
2026-02-16T18:48:00Z,50.00,52.00
2026-02-16T18:49:00Z,50.00,51.00
2026-02-16T18:50:00Z,50.00,52.00
2026-02-16T18:51:00Z,50.00,51.84
2026-02-16T18:52:00Z,50.00,52.00
2026-02-16T18:53:00Z,50.00,52.00
2026-02-16T18:54:00Z,49.00,52.00
2026-02-16T18:56:00Z,49.00,52.00
2026-02-16T18:57:00Z,49.00,52.00
2026-02-16T18:58:00Z,48.00,52.00
2026-02-16T18:59:00Z,48.00,52.00
2026-02-16T19:01:00Z,48.00,52.37
2026-02-16T19:02:00Z,48.94,52.00
2026-02-16T19:03:00Z,49.00,52.00
2026-02-16T19:04:00Z,48.00,51.90
2026-02-16T19:05:00Z,49.00,53.00
2026-02-16T19:07:00Z,49.00,51.00
2026-02-16T19:08:00Z,47.45,53.00
2026-02-16T19:09:00Z,49.00,53.00
2026-02-16T19:10:00Z,49.00,52.00
2026-02-16T19:11:00Z,48.62,52.00
2026-02-16T19:12:00Z,49.00,52.00
2026-02-16T19:13:00Z,49.00,53.00
2026-02-16T19:14:00Z,49.00,53.00
2026-02-16T19:15:00Z,49.00,52.29
2026-02-16T19:16:00Z,49.00,52.08
2026-02-16T19:17:00Z,49.00,52.00
2026-02-16T19:18:00Z,49.00,52.00
2026-02-16T19:19:00Z,49.96,52.00
2026-02-16T19:20:00Z,49.96,52.00
2026-02-16T19:21:00Z,50.00,52.00
2026-02-16T19:23:00Z,50.00,51.66
2026-02-16T19:24:00Z,50.00,50.84
2026-02-16T19:25:00Z,50.00,51.00
2026-02-16T19:26:00Z,50.00,50.00
2026-02-16T19:27:00Z,50.18,50.96
2026-02-16T19:29:00Z,50.00,51.00
2026-02-16T19:30:00Z,50.00,51.00
2026-02-16T19:31:00Z,51.00,51.00
2026-02-16T19:32:00Z,50.00,51.00
2026-02-16T19:33:00Z,49.00,51.51
2026-02-16T19:34:00Z,49.00,51.84
2026-02-16T19:35:00Z,50.00,52.00
2026-02-16T19:36:00Z,50.00,52.00
2026-02-16T19:37:00Z,50.00,52.00
2026-02-16T19:38:00Z,50.00,50.00
2026-02-16T19:39:00Z,50.00,51.00
2026-02-16T19:40:00Z,50.00,51.00
2026-02-16T19:41:00Z,50.00,51.00
2026-02-16T19:42:00Z,50.00,51.00
2026-02-16T19:43:00Z,50.00,51.00
2026-02-16T19:44:00Z,50.00,51.00
2026-02-16T19:45:00Z,50.00,51.45
2026-02-16T19:46:00Z,50.00,52.00
2026-02-16T19:47:00Z,50.00,52.00
2026-02-16T19:48:00Z,50.00,52.00
2026-02-16T19:49:00Z,50.00,51.00
2026-02-16T19:51:00Z,50.02,51.00
2026-02-16T19:52:00Z,50.00,51.00
2026-02-16T19:53:00Z,50.00,51.00
2026-02-16T19:54:00Z,50.00,51.84
2026-02-16T19:55:00Z,50.00,52.00
2026-02-16T19:56:00Z,49.00,52.00
2026-02-16T19:57:00Z,50.00,51.80
2026-02-16T19:58:00Z,50.00,51.80
2026-02-16T19:59:00Z,50.00,51.02
2026-02-16T20:00:00Z,50.00,52.00
2026-02-16T20:01:00Z,49.87,52.96
2026-02-16T20:02:00Z,50.00,52.00
2026-02-16T20:03:00Z,50.00,52.68
2026-02-16T20:04:00Z,49.71,51.98
2026-02-16T20:05:00Z,49.00,52.00
2026-02-16T20:06:00Z,49.58,51.97
2026-02-16T20:07:00Z,49.30,51.96
2026-02-16T20:08:00Z,49.62,52.66
2026-02-16T20:09:00Z,49.00,52.00
2026-02-16T20:10:00Z,49.00,52.96
2026-02-16T20:11:00Z,49.00,52.75
2026-02-16T20:12:00Z,49.00,53.00
2026-02-16T20:13:00Z,48.84,53.68
2026-02-16T20:14:00Z,48.57,52.99
2026-02-16T20:15:00Z,48.87,53.33
2026-02-16T20:16:00Z,47.93,53.34
2026-02-16T20:17:00Z,53.77,48.73
2026-02-16T20:18:00Z,54.91,46.56
2026-02-16T20:19:00Z,55.23,44.49
2026-02-16T20:20:00Z,55.51,47.13
2026-02-16T20:21:00Z,52.01,49.62
2026-02-16T20:22:00Z,54.86,47.70
2026-02-16T20:23:00Z,54.99,45.38
2026-02-16T20:24:00Z,56.26,45.02
2026-02-16T20:25:00Z,56.25,45.00
2026-02-16T20:26:00Z,54.34,46.18
2026-02-16T20:27:00Z,57.15,44.15
2026-02-16T20:28:00Z,57.04,45.74
2026-02-16T20:29:00Z,55.72,45.54
2026-02-16T20:30:00Z,58.35,44.24
2026-02-16T20:31:00Z,59.01,41.73
2026-02-16T20:32:00Z,61.59,41.19
2026-02-16T20:33:00Z,60.52,39.80
2026-02-16T20:34:00Z,62.95,37.29
2026-02-16T20:35:00Z,59.56,41.91
2026-02-16T20:36:00Z,55.52,41.90
2026-02-16T20:37:00Z,53.73,45.57
2026-02-16T20:38:00Z,54.42,47.07
2026-02-16T20:39:00Z,58.97,43.34
2026-02-16T20:40:00Z,60.17,41.64
2026-02-16T20:41:00Z,59.98,41.27
2026-02-16T20:42:00Z,62.63,40.40
2026-02-16T20:43:00Z,56.51,44.86
2026-02-16T20:44:00Z,57.59,45.14
2026-02-16T20:45:00Z,58.82,43.52
2026-02-16T20:46:00Z,57.16,45.40
2026-02-16T20:47:00Z,58.17,43.07
2026-02-16T20:48:00Z,58.20,42.58
2026-02-16T20:49:00Z,57.59,44.69
2026-02-16T20:50:00Z,52.68,47.99
2026-02-16T20:51:00Z,55.18,45.43
2026-02-16T20:52:00Z,56.58,45.62
2026-02-16T20:53:00Z,54.46,45.28
2026-02-16T20:54:00Z,56.00,44.89
2026-02-16T20:55:00Z,52.82,48.39
2026-02-16T20:56:00Z,49.51,51.20
2026-02-16T20:57:00Z,49.88,51.81
2026-02-16T20:58:00Z,58.76,41.86
2026-02-16T20:59:00Z,57.64,42.74
2026-02-16T21:00:00Z,64.26,35.70
2026-02-16T21:01:00Z,64.82,34.39
2026-02-16T21:02:00Z,62.63,38.60
2026-02-16T21:03:00Z,64.85,33.01
2026-02-16T21:04:00Z,69.13,32.55
2026-02-16T21:05:00Z,73.14,26.97
2026-02-16T21:06:00Z,72.39,28.01
2026-02-16T21:07:00Z,73.17,28.01
2026-02-16T21:08:00Z,67.12,31.24
2026-02-16T21:09:00Z,67.90,32.59
2026-02-16T21:10:00Z,69.02,32.84
2026-02-16T21:11:00Z,71.22,30.71
2026-02-16T21:12:00Z,71.72,29.54
2026-02-16T21:13:00Z,69.22,33.60
2026-02-16T21:14:00Z,66.90,34.28
2026-02-16T21:15:00Z,66.30,34.03
2026-02-16T21:16:00Z,67.04,34.88
2026-02-16T21:17:00Z,65.44,34.96
