# event_ticker=KXATPMATCH-26JUN08VIRMAJ
# final_score=6-7(7) 6-4 7-6(4)
# score_resolution=7-6 4-6 6-7
# match_winner=Kamil Majchrzak
# fav_player=Otto Virtanen
# dog_player=Kamil Majchrzak
# kalshi_date=2026-06-08
timestamp,Otto Virtanen,Kamil Majchrzak
2026-06-10T03:41:00Z,53.00,47.00
2026-06-10T03:42:00Z,55.80,47.00
2026-06-10T03:44:00Z,56.00,47.00
2026-06-10T03:45:00Z,56.00,47.00
2026-06-10T03:49:00Z,55.58,47.00
2026-06-10T03:51:00Z,56.00,47.00
2026-06-10T04:01:00Z,56.00,47.00
2026-06-10T04:06:00Z,56.00,47.00
2026-06-10T04:07:00Z,56.00,47.00
2026-06-10T04:08:00Z,56.00,47.00
2026-06-10T04:12:00Z,54.47,47.00
2026-06-10T04:13:00Z,54.47,47.00
2026-06-10T04:14:00Z,54.47,47.00
2026-06-10T04:20:00Z,56.00,47.00
2026-06-10T04:22:00Z,56.00,46.00
2026-06-10T04:23:00Z,55.00,46.00
2026-06-10T04:24:00Z,56.00,46.00
2026-06-10T04:26:00Z,56.00,46.00
2026-06-10T04:27:00Z,56.00,46.55
2026-06-10T04:28:00Z,55.00,46.78
2026-06-10T04:29:00Z,55.00,47.00
2026-06-10T04:30:00Z,55.41,47.00
2026-06-10T04:31:00Z,56.00,47.00
2026-06-10T04:33:00Z,56.00,47.00
2026-06-10T04:34:00Z,55.00,47.00
2026-06-10T04:35:00Z,55.00,47.00
2026-06-10T04:37:00Z,55.00,47.00
2026-06-10T04:38:00Z,55.88,47.00
2026-06-10T04:39:00Z,55.88,47.00
2026-06-10T04:45:00Z,55.88,47.00
2026-06-10T04:46:00Z,56.00,47.00
2026-06-10T04:47:00Z,56.00,47.00
2026-06-10T04:48:00Z,56.00,47.00
2026-06-10T04:49:00Z,56.00,47.00
2026-06-10T04:50:00Z,56.00,47.00
2026-06-10T04:51:00Z,56.00,44.16
2026-06-10T04:56:00Z,56.00,47.00
2026-06-10T04:58:00Z,56.00,47.00
2026-06-10T05:00:00Z,56.00,47.00
2026-06-10T05:03:00Z,56.00,47.00
2026-06-10T05:06:00Z,56.00,47.00
2026-06-10T05:08:00Z,53.00,47.00
2026-06-10T05:10:00Z,53.00,47.00
2026-06-10T05:12:00Z,53.00,47.00
2026-06-10T05:13:00Z,53.00,47.00
2026-06-10T05:14:00Z,55.00,47.00
2026-06-10T05:15:00Z,53.00,47.00
2026-06-10T05:16:00Z,53.00,47.00
2026-06-10T05:17:00Z,55.00,47.00
2026-06-10T05:18:00Z,55.00,47.00
2026-06-10T05:19:00Z,55.00,47.00
2026-06-10T05:21:00Z,55.00,47.00
2026-06-10T05:22:00Z,55.00,47.00
2026-06-10T05:23:00Z,54.00,47.00
2026-06-10T05:24:00Z,54.00,47.00
2026-06-10T05:27:00Z,54.00,47.00
2026-06-10T05:28:00Z,54.00,47.00
2026-06-10T05:29:00Z,54.00,47.00
2026-06-10T05:30:00Z,54.00,47.00
2026-06-10T05:31:00Z,54.00,47.00
2026-06-10T05:32:00Z,54.00,47.00
2026-06-10T05:33:00Z,54.00,47.00
2026-06-10T05:34:00Z,54.00,46.86
2026-06-10T05:35:00Z,54.00,47.00
2026-06-10T05:36:00Z,54.00,47.00
2026-06-10T05:38:00Z,54.00,47.00
2026-06-10T05:39:00Z,54.00,47.00
2026-06-10T05:40:00Z,54.00,47.00
2026-06-10T05:41:00Z,54.00,47.00
2026-06-10T05:42:00Z,54.00,47.00
2026-06-10T05:43:00Z,54.00,47.00
2026-06-10T05:44:00Z,54.00,47.00
2026-06-10T05:45:00Z,54.00,47.00
2026-06-10T05:46:00Z,54.00,47.00
2026-06-10T05:47:00Z,55.00,47.00
2026-06-10T05:48:00Z,55.00,47.00
2026-06-10T05:49:00Z,55.00,47.00
2026-06-10T05:51:00Z,55.00,47.00
2026-06-10T05:52:00Z,55.00,46.77
2026-06-10T05:53:00Z,55.00,45.08
2026-06-10T05:54:00Z,55.00,45.08
2026-06-10T05:55:00Z,55.00,45.08
2026-06-10T05:56:00Z,55.00,46.00
2026-06-10T05:57:00Z,55.00,46.00
2026-06-10T05:58:00Z,55.00,46.00
2026-06-10T06:00:00Z,55.00,46.00
2026-06-10T06:01:00Z,55.00,46.00
2026-06-10T06:02:00Z,55.00,46.00
2026-06-10T06:04:00Z,55.00,46.00
2026-06-10T06:05:00Z,55.00,46.00
2026-06-10T06:06:00Z,54.00,46.00
2026-06-10T06:07:00Z,54.00,46.00
2026-06-10T06:09:00Z,54.00,46.00
2026-06-10T06:10:00Z,54.82,46.00
2026-06-10T06:11:00Z,55.00,46.00
2026-06-10T06:12:00Z,55.00,46.00
2026-06-10T06:13:00Z,55.00,45.84
2026-06-10T06:15:00Z,55.00,45.84
2026-06-10T06:17:00Z,55.00,46.00
2026-06-10T06:22:00Z,55.00,46.00
2026-06-10T06:24:00Z,55.00,46.00
2026-06-10T06:26:00Z,55.00,46.00
2026-06-10T06:27:00Z,55.00,46.00
2026-06-10T06:28:00Z,55.00,46.00
2026-06-10T06:29:00Z,55.00,46.00
2026-06-10T06:31:00Z,55.00,46.00
2026-06-10T06:36:00Z,55.00,46.00
2026-06-10T06:37:00Z,55.00,46.00
2026-06-10T06:39:00Z,55.00,46.00
2026-06-10T06:40:00Z,55.00,46.00
2026-06-10T06:41:00Z,55.00,46.00
2026-06-10T06:42:00Z,55.00,46.00
2026-06-10T06:43:00Z,55.00,46.00
2026-06-10T06:44:00Z,55.82,46.00
2026-06-10T06:45:00Z,56.00,46.00
2026-06-10T06:46:00Z,56.00,46.00
2026-06-10T06:47:00Z,56.00,46.00
2026-06-10T06:51:00Z,56.00,46.00
2026-06-10T06:52:00Z,56.00,46.00
2026-06-10T06:54:00Z,55.00,46.00
2026-06-10T06:55:00Z,55.00,46.00
2026-06-10T06:59:00Z,55.00,46.00
2026-06-10T07:01:00Z,55.00,46.00
2026-06-10T07:02:00Z,55.00,46.00
2026-06-10T07:06:00Z,55.00,46.00
2026-06-10T07:07:00Z,55.00,46.00
2026-06-10T07:08:00Z,55.00,46.00
2026-06-10T07:09:00Z,55.00,46.00
2026-06-10T07:11:00Z,55.00,46.00
2026-06-10T07:12:00Z,55.00,46.00
2026-06-10T07:13:00Z,55.00,46.00
2026-06-10T07:14:00Z,55.00,46.00
2026-06-10T07:15:00Z,54.00,46.00
2026-06-10T07:16:00Z,54.00,46.00
2026-06-10T07:17:00Z,54.00,46.00
2026-06-10T07:19:00Z,54.00,46.00
2026-06-10T07:20:00Z,54.00,46.00
2026-06-10T07:27:00Z,54.00,47.00
2026-06-10T07:28:00Z,54.00,47.00
2026-06-10T07:30:00Z,54.00,47.00
2026-06-10T07:31:00Z,54.00,47.00
2026-06-10T07:33:00Z,54.00,47.00
2026-06-10T07:34:00Z,54.00,47.00
2026-06-10T07:36:00Z,54.00,47.00
2026-06-10T07:37:00Z,53.00,47.00
2026-06-10T07:38:00Z,53.00,47.77
2026-06-10T07:40:00Z,53.00,48.00
2026-06-10T07:41:00Z,53.00,48.00
2026-06-10T07:43:00Z,53.00,48.00
2026-06-10T07:44:00Z,53.00,48.00
2026-06-10T07:51:00Z,53.00,48.00
2026-06-10T07:56:00Z,53.00,48.00
2026-06-10T07:58:00Z,53.00,48.00
2026-06-10T07:59:00Z,52.00,48.00
2026-06-10T08:00:00Z,52.00,48.00
2026-06-10T08:03:00Z,52.00,48.00
2026-06-10T08:04:00Z,52.00,48.00
2026-06-10T08:05:00Z,52.00,49.00
2026-06-10T08:09:00Z,52.00,49.00
2026-06-10T08:10:00Z,52.58,49.00
2026-06-10T08:11:00Z,53.00,49.00
2026-06-10T08:12:00Z,53.00,49.00
2026-06-10T08:13:00Z,53.00,49.00
2026-06-10T08:16:00Z,53.00,49.00
2026-06-10T08:17:00Z,53.00,49.00
2026-06-10T08:19:00Z,52.00,49.00
2026-06-10T08:21:00Z,53.00,48.00
2026-06-10T08:22:00Z,53.00,47.00
2026-06-10T08:24:00Z,52.00,49.00
2026-06-10T08:27:00Z,52.00,49.00
2026-06-10T08:32:00Z,52.00,50.00
2026-06-10T08:38:00Z,52.00,50.00
2026-06-10T08:39:00Z,52.00,50.00
2026-06-10T08:42:00Z,52.00,50.00
2026-06-10T08:47:00Z,51.12,48.00
2026-06-10T08:50:00Z,52.00,48.00
2026-06-10T08:51:00Z,52.00,50.00
2026-06-10T08:54:00Z,50.15,50.00
2026-06-10T08:57:00Z,50.15,50.00
2026-06-10T08:58:00Z,52.00,50.00
2026-06-10T08:59:00Z,52.00,50.00
2026-06-10T09:00:00Z,52.00,50.00
2026-06-10T09:03:00Z,52.00,50.00
2026-06-10T09:04:00Z,52.00,50.00
2026-06-10T09:05:00Z,52.00,50.00
2026-06-10T09:07:00Z,52.00,49.05
2026-06-10T09:08:00Z,52.00,49.00
2026-06-10T09:09:00Z,52.00,49.00
2026-06-10T09:10:00Z,51.96,49.07
2026-06-10T09:11:00Z,51.96,50.67
2026-06-10T09:12:00Z,47.01,54.00
2026-06-10T09:13:00Z,47.18,53.00
2026-06-10T09:14:00Z,49.00,51.52
2026-06-10T09:15:00Z,54.32,45.48
2026-06-10T09:16:00Z,54.18,41.40
2026-06-10T09:17:00Z,55.52,49.00
2026-06-10T09:18:00Z,56.02,43.23
2026-06-10T09:19:00Z,58.00,43.00
2026-06-10T09:20:00Z,63.28,37.73
2026-06-10T09:21:00Z,67.00,37.73
2026-06-10T09:22:00Z,66.69,35.35
2026-06-10T09:23:00Z,56.53,48.44
2026-06-10T09:24:00Z,49.00,51.00
2026-06-10T09:25:00Z,49.00,55.82
2026-06-10T09:26:00Z,46.00,55.55
2026-06-10T09:27:00Z,44.94,57.26
2026-06-10T09:28:00Z,44.94,57.49
2026-06-10T09:29:00Z,44.85,55.52
2026-06-10T09:30:00Z,46.00,54.55
2026-06-10T09:31:00Z,45.00,55.81
2026-06-10T09:32:00Z,44.00,57.00
2026-06-10T09:33:00Z,44.00,57.00
2026-06-10T09:34:00Z,42.51,57.47
2026-06-10T09:35:00Z,45.05,53.00
2026-06-10T09:36:00Z,46.00,55.57
2026-06-10T09:37:00Z,43.00,55.57
2026-06-10T09:38:00Z,43.00,57.00
2026-06-10T09:39:00Z,41.39,60.16
2026-06-10T09:40:00Z,38.59,61.35
2026-06-10T09:41:00Z,45.42,54.87
2026-06-10T09:42:00Z,45.48,55.54
2026-06-10T09:43:00Z,45.48,58.00
2026-06-10T09:44:00Z,43.00,58.00
2026-06-10T09:45:00Z,43.00,57.17
2026-06-10T09:46:00Z,41.11,57.22
2026-06-10T09:47:00Z,42.24,58.80
2026-06-10T09:48:00Z,48.72,54.17
2026-06-10T09:49:00Z,56.77,42.50
2026-06-10T09:50:00Z,59.86,39.63
2026-06-10T09:51:00Z,58.00,41.05
2026-06-10T09:52:00Z,62.50,39.54
2026-06-10T09:53:00Z,69.90,30.93
2026-06-10T09:54:00Z,61.39,39.12
2026-06-10T09:55:00Z,50.85,49.29
2026-06-10T09:56:00Z,42.31,56.91
2026-06-10T09:57:00Z,67.34,35.92
2026-06-10T09:58:00Z,70.09,30.00
2026-06-10T09:59:00Z,70.17,30.28
2026-06-10T10:00:00Z,72.00,28.71
2026-06-10T10:01:00Z,73.93,26.98
2026-06-10T10:02:00Z,74.85,26.00
2026-06-10T10:03:00Z,73.82,27.97
2026-06-10T10:04:00Z,70.03,28.66
2026-06-10T10:05:00Z,70.49,29.74
2026-06-10T10:06:00Z,72.35,28.00
2026-06-10T10:07:00Z,72.02,27.33
2026-06-10T10:08:00Z,72.12,28.00
2026-06-10T10:09:00Z,71.03,28.17
2026-06-10T10:10:00Z,70.05,29.00
2026-06-10T10:11:00Z,70.03,29.58
2026-06-10T10:12:00Z,67.85,36.42
2026-06-10T10:13:00Z,60.07,39.46
2026-06-10T10:14:00Z,52.34,49.33
2026-06-10T10:15:00Z,51.34,49.98
2026-06-10T10:16:00Z,50.39,48.08
2026-06-10T10:17:00Z,51.53,49.26
2026-06-10T10:18:00Z,56.66,41.93
2026-06-10T10:19:00Z,53.16,46.95
2026-06-10T10:20:00Z,54.11,45.82
2026-06-10T10:21:00Z,54.99,44.79
2026-06-10T10:22:00Z,69.18,30.31
2026-06-10T10:23:00Z,71.96,28.97
2026-06-10T10:24:00Z,69.55,29.92
2026-06-10T10:25:00Z,70.96,30.71
2026-06-10T10:26:00Z,67.94,29.10
2026-06-10T10:27:00Z,69.08,27.98
2026-06-10T10:28:00Z,72.31,26.06
2026-06-10T10:29:00Z,70.47,26.71
2026-06-10T10:30:00Z,70.00,26.00
2026-06-10T10:31:00Z,66.35,28.86
2026-06-10T10:32:00Z,72.00,31.57
2026-06-10T10:33:00Z,71.00,26.37
2026-06-10T10:34:00Z,71.00,28.00
2026-06-10T10:35:00Z,70.02,27.39
2026-06-10T10:36:00Z,68.50,30.00
2026-06-10T10:37:00Z,68.00,32.93
2026-06-10T10:38:00Z,68.00,28.41
2026-06-10T10:39:00Z,67.39,28.61
2026-06-10T10:40:00Z,67.39,28.00
2026-06-10T10:41:00Z,70.00,26.23
2026-06-10T10:42:00Z,69.78,26.67
2026-06-10T10:43:00Z,69.78,31.18
2026-06-10T10:44:00Z,71.13,31.00
2026-06-10T10:45:00Z,71.13,31.00
2026-06-10T10:46:00Z,71.00,31.00
2026-06-10T10:47:00Z,68.24,31.00
2026-06-10T10:48:00Z,72.25,28.64
2026-06-10T10:49:00Z,67.31,28.64
2026-06-10T10:51:00Z,67.65,30.56
2026-06-10T10:52:00Z,67.65,30.00
2026-06-10T10:53:00Z,67.65,30.00
2026-06-10T10:54:00Z,70.00,28.00
2026-06-10T10:55:00Z,69.28,27.90
2026-06-10T10:57:00Z,68.07,32.34
2026-06-10T10:58:00Z,68.00,32.34
2026-06-10T10:59:00Z,68.00,32.88
2026-06-10T11:00:00Z,67.31,32.88
2026-06-10T11:01:00Z,69.55,33.00
2026-06-10T11:02:00Z,70.21,33.00
2026-06-10T11:04:00Z,67.00,33.00
2026-06-10T11:05:00Z,67.00,32.00
2026-06-10T11:06:00Z,68.00,28.46
2026-06-10T11:09:00Z,70.00,28.46
2026-06-10T11:10:00Z,70.00,25.70
2026-06-10T11:11:00Z,73.55,29.00
2026-06-10T11:12:00Z,71.47,24.96
2026-06-10T11:13:00Z,71.47,27.00
2026-06-10T11:14:00Z,71.47,27.00
2026-06-10T11:15:00Z,71.00,28.46
2026-06-10T11:16:00Z,70.00,32.00
2026-06-10T11:17:00Z,68.00,25.98
2026-06-10T11:18:00Z,71.71,25.98
2026-06-10T11:19:00Z,71.00,25.98
2026-06-10T11:20:00Z,68.00,25.98
2026-06-10T11:21:00Z,71.00,28.26
2026-06-10T11:22:00Z,71.00,29.00
2026-06-10T11:23:00Z,70.74,31.00
2026-06-10T11:24:00Z,70.74,31.73
2026-06-10T11:25:00Z,67.00,26.46
2026-06-10T11:26:00Z,67.00,26.32
2026-06-10T11:27:00Z,69.00,26.32
2026-06-10T11:28:00Z,68.16,32.03
2026-06-10T11:29:00Z,69.97,28.79
2026-06-10T11:30:00Z,55.79,41.10
2026-06-10T11:31:00Z,52.00,48.96
2026-06-10T11:32:00Z,50.96,49.90
2026-06-10T11:33:00Z,51.36,48.77
2026-06-10T11:34:00Z,53.91,48.48
2026-06-10T11:35:00Z,48.96,52.22
2026-06-10T11:36:00Z,50.00,50.94
2026-06-10T11:37:00Z,47.09,53.31
2026-06-10T11:38:00Z,49.36,51.97
2026-06-10T11:39:00Z,48.99,51.91
2026-06-10T11:40:00Z,46.61,54.37
2026-06-10T11:41:00Z,44.24,56.02
2026-06-10T11:42:00Z,44.24,56.30
2026-06-10T11:43:00Z,44.95,55.87
2026-06-10T11:44:00Z,42.77,57.90
2026-06-10T11:45:00Z,42.56,57.28
2026-06-10T11:46:00Z,35.37,65.67
2026-06-10T11:47:00Z,38.50,59.10
2026-06-10T11:48:00Z,49.70,52.67
2026-06-10T11:49:00Z,51.70,46.74
2026-06-10T11:50:00Z,50.61,47.36
2026-06-10T11:51:00Z,45.13,53.27
2026-06-10T11:52:00Z,46.26,56.09
2026-06-10T11:53:00Z,42.37,57.10
2026-06-10T11:54:00Z,48.83,51.45
2026-06-10T11:55:00Z,49.88,52.00
2026-06-10T11:56:00Z,54.44,48.98
2026-06-10T11:57:00Z,52.90,50.76
2026-06-10T11:58:00Z,47.02,55.64
2026-06-10T11:59:00Z,42.31,58.77
2026-06-10T12:00:00Z,44.08,55.60
2026-06-10T12:01:00Z,50.51,49.87
2026-06-10T12:02:00Z,51.94,49.87
2026-06-10T12:03:00Z,52.09,47.70
2026-06-10T12:04:00Z,49.95,49.34
2026-06-10T12:05:00Z,51.55,48.39
2026-06-10T12:06:00Z,49.01,49.11
2026-06-10T12:07:00Z,61.69,46.83
2026-06-10T12:08:00Z,53.39,47.17
2026-06-10T12:09:00Z,45.70,53.71
2026-06-10T12:10:00Z,48.32,52.27
2026-06-10T12:11:00Z,53.83,46.39
2026-06-10T12:12:00Z,54.92,45.98
2026-06-10T12:13:00Z,53.36,48.16
2026-06-10T12:14:00Z,54.78,45.55
2026-06-10T12:15:00Z,51.59,48.89
2026-06-10T12:16:00Z,50.90,46.31
2026-06-10T12:17:00Z,57.35,44.14
2026-06-10T12:18:00Z,58.17,42.48
2026-06-10T12:19:00Z,60.53,39.25
2026-06-10T12:20:00Z,72.35,29.80
2026-06-10T12:21:00Z,70.32,35.12
2026-06-10T12:22:00Z,71.88,30.94
2026-06-10T12:23:00Z,54.96,45.62
2026-06-10T12:24:00Z,54.73,44.06
2026-06-10T12:25:00Z,60.51,40.36
2026-06-10T12:26:00Z,57.37,44.64
2026-06-10T12:27:00Z,60.82,39.85
2026-06-10T12:28:00Z,59.40,41.26
2026-06-10T12:29:00Z,53.05,46.68
2026-06-10T12:30:00Z,41.70,55.91
2026-06-10T12:31:00Z,28.76,70.70
2026-06-10T12:32:00Z,21.34,80.53
2026-06-10T12:33:00Z,11.98,86.47
2026-06-10T12:34:00Z,31.63,74.52
2026-06-10T12:35:00Z,53.30,55.27
2026-06-10T12:36:00Z,14.91,86.19
2026-06-10T12:37:00Z,4.71,96.54
2026-06-10T12:38:00Z,1.00,99.00
2026-06-10T12:39:00Z,1.00,99.00
2026-06-10T12:40:00Z,1.00,99.00
2026-06-10T12:41:00Z,1.00,99.00
2026-06-10T12:42:00Z,1.00,99.00
