# event_ticker=KXATPMATCH-26FEB22RUBROY
# final_score=6-3 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Valentin Royer
# kalshi_date=2026-02-22
timestamp,Andrey Rublev,Valentin Royer
2026-02-24T05:06:00Z,80.00,
2026-02-24T05:07:00Z,80.00,
2026-02-24T05:12:00Z,80.00,
2026-02-24T05:29:00Z,80.00,
2026-02-24T05:32:00Z,80.00,
2026-02-24T05:33:00Z,80.00,
2026-02-24T05:34:00Z,80.00,
2026-02-24T05:36:00Z,80.00,
2026-02-24T05:49:00Z,80.00,
2026-02-24T05:51:00Z,80.00,
2026-02-24T05:53:00Z,80.00,
2026-02-24T06:00:00Z,80.00,21.00
2026-02-24T06:05:00Z,80.00,21.00
2026-02-24T06:06:00Z,80.00,21.00
2026-02-24T06:18:00Z,80.00,21.00
2026-02-24T06:20:00Z,80.00,21.00
2026-02-24T06:24:00Z,80.00,21.00
2026-02-24T06:29:00Z,80.00,21.00
2026-02-24T06:39:00Z,80.00,21.00
2026-02-24T07:00:00Z,80.00,20.00
2026-02-24T07:07:00Z,80.00,20.00
2026-02-24T07:42:00Z,81.00,20.00
2026-02-24T07:45:00Z,81.00,20.00
2026-02-24T08:07:00Z,81.00,20.00
2026-02-24T08:45:00Z,81.00,20.00
2026-02-24T08:53:00Z,81.00,20.00
2026-02-24T08:59:00Z,80.00,20.00
2026-02-24T09:00:00Z,80.00,20.00
2026-02-24T09:04:00Z,80.00,20.00
2026-02-24T09:14:00Z,80.00,20.00
2026-02-24T10:02:00Z,80.00,20.00
2026-02-24T10:08:00Z,80.00,21.00
2026-02-24T10:17:00Z,80.00,21.00
2026-02-24T10:28:00Z,80.00,21.00
2026-02-24T10:41:00Z,80.00,21.00
2026-02-24T10:49:00Z,80.00,21.00
2026-02-24T10:50:00Z,80.00,21.00
2026-02-24T11:00:00Z,80.00,21.00
2026-02-24T11:13:00Z,80.00,21.00
2026-02-24T11:22:00Z,80.00,21.00
2026-02-24T11:23:00Z,80.00,21.00
2026-02-24T11:26:00Z,80.00,21.00
2026-02-24T11:29:00Z,80.00,21.00
2026-02-24T11:43:00Z,80.00,21.00
2026-02-24T11:53:00Z,80.00,21.00
2026-02-24T11:56:00Z,80.00,21.00
2026-02-24T12:02:00Z,80.00,21.00
2026-02-24T12:06:00Z,79.00,21.00
2026-02-24T12:11:00Z,80.00,21.00
2026-02-24T12:14:00Z,80.00,21.00
2026-02-24T12:18:00Z,80.00,21.00
2026-02-24T12:19:00Z,80.00,21.00
2026-02-24T12:21:00Z,80.00,21.00
2026-02-24T12:47:00Z,80.00,21.00
2026-02-24T12:52:00Z,80.00,20.00
2026-02-24T12:55:00Z,80.00,20.00
2026-02-24T12:56:00Z,80.00,20.00
2026-02-24T13:11:00Z,80.00,20.00
2026-02-24T13:13:00Z,80.00,20.00
2026-02-24T13:19:00Z,80.00,20.00
2026-02-24T13:20:00Z,80.00,20.00
2026-02-24T13:22:00Z,80.00,20.00
2026-02-24T13:23:00Z,80.00,21.00
2026-02-24T13:28:00Z,80.00,21.00
2026-02-24T13:32:00Z,80.00,21.00
2026-02-24T13:43:00Z,80.00,21.00
2026-02-24T13:47:00Z,79.94,21.00
2026-02-24T13:52:00Z,80.00,21.00
2026-02-24T13:58:00Z,80.00,20.00
2026-02-24T13:59:00Z,80.00,20.00
2026-02-24T14:00:00Z,80.00,20.00
2026-02-24T14:08:00Z,80.00,20.00
2026-02-24T14:11:00Z,80.00,20.00
2026-02-24T14:12:00Z,80.00,20.00
2026-02-24T14:13:00Z,80.00,20.00
2026-02-24T14:15:00Z,81.00,20.00
2026-02-24T14:16:00Z,81.00,20.00
2026-02-24T14:17:00Z,81.00,20.00
2026-02-24T14:20:00Z,81.00,20.00
2026-02-24T14:21:00Z,81.00,20.00
2026-02-24T14:24:00Z,81.00,20.00
2026-02-24T14:25:00Z,81.00,20.00
2026-02-24T14:26:00Z,81.00,20.00
2026-02-24T14:27:00Z,81.00,20.00
2026-02-24T14:30:00Z,81.00,20.00
2026-02-24T14:32:00Z,81.00,20.00
2026-02-24T14:33:00Z,81.00,20.00
2026-02-24T14:34:00Z,81.00,20.00
2026-02-24T14:35:00Z,81.00,20.00
2026-02-24T14:38:00Z,81.00,19.00
2026-02-24T14:39:00Z,81.00,19.00
2026-02-24T14:48:00Z,81.00,19.00
2026-02-24T14:50:00Z,81.00,19.00
2026-02-24T14:51:00Z,81.00,20.00
2026-02-24T14:54:00Z,81.00,20.00
2026-02-24T14:57:00Z,81.00,20.00
2026-02-24T14:58:00Z,81.00,20.00
2026-02-24T15:01:00Z,81.00,20.00
2026-02-24T15:02:00Z,81.00,20.00
2026-02-24T15:03:00Z,81.00,20.00
2026-02-24T15:06:00Z,81.00,20.00
2026-02-24T15:07:00Z,81.00,20.00
2026-02-24T15:08:00Z,81.00,20.00
2026-02-24T15:09:00Z,81.00,20.00
2026-02-24T15:14:00Z,81.00,20.00
2026-02-24T15:16:00Z,81.00,20.00
2026-02-24T15:17:00Z,81.00,20.00
2026-02-24T15:18:00Z,81.00,20.00
2026-02-24T15:21:00Z,81.00,20.00
2026-02-24T15:24:00Z,81.00,20.00
2026-02-24T15:25:00Z,81.00,20.00
2026-02-24T15:27:00Z,81.00,20.00
2026-02-24T15:30:00Z,81.00,20.00
2026-02-24T15:31:00Z,81.00,21.00
2026-02-24T15:34:00Z,81.00,20.00
2026-02-24T15:35:00Z,81.00,20.00
2026-02-24T15:36:00Z,81.00,20.31
2026-02-24T15:37:00Z,81.00,21.00
2026-02-24T15:38:00Z,81.00,21.00
2026-02-24T15:40:00Z,81.00,21.00
2026-02-24T15:44:00Z,81.00,21.00
2026-02-24T15:45:00Z,81.00,20.00
2026-02-24T15:46:00Z,81.00,20.00
2026-02-24T15:47:00Z,81.00,20.00
2026-02-24T15:48:00Z,81.00,20.00
2026-02-24T15:49:00Z,81.00,20.00
2026-02-24T15:50:00Z,81.00,21.00
2026-02-24T15:54:00Z,81.00,21.00
2026-02-24T15:55:00Z,81.00,21.00
2026-02-24T15:56:00Z,81.00,21.00
2026-02-24T15:57:00Z,79.46,21.00
2026-02-24T15:58:00Z,81.00,21.00
2026-02-24T15:59:00Z,80.00,21.00
2026-02-24T16:00:00Z,80.00,21.00
2026-02-24T16:01:00Z,81.00,21.00
2026-02-24T16:02:00Z,80.00,21.00
2026-02-24T16:06:00Z,80.00,20.00
2026-02-24T16:08:00Z,81.00,20.00
2026-02-24T16:09:00Z,81.00,20.00
2026-02-24T16:11:00Z,81.00,20.00
2026-02-24T16:14:00Z,81.00,20.00
2026-02-24T16:15:00Z,81.00,20.00
2026-02-24T16:17:00Z,81.00,20.00
2026-02-24T16:19:00Z,81.00,21.00
2026-02-24T16:20:00Z,81.00,21.00
2026-02-24T16:23:00Z,81.00,21.00
2026-02-24T16:26:00Z,81.00,21.00
2026-02-24T16:27:00Z,81.00,20.00
2026-02-24T16:29:00Z,81.00,20.00
2026-02-24T16:33:00Z,81.00,20.00
2026-02-24T16:34:00Z,81.63,20.00
2026-02-24T16:35:00Z,81.63,20.00
2026-02-24T16:36:00Z,81.63,20.00
2026-02-24T16:37:00Z,82.00,20.00
2026-02-24T16:38:00Z,82.00,20.00
2026-02-24T16:40:00Z,82.00,20.00
2026-02-24T16:41:00Z,82.00,20.00
2026-02-24T16:42:00Z,82.00,20.00
2026-02-24T16:43:00Z,82.00,20.00
2026-02-24T16:44:00Z,82.00,20.87
2026-02-24T16:45:00Z,82.00,20.00
2026-02-24T16:46:00Z,82.00,20.00
2026-02-24T16:47:00Z,82.00,20.00
2026-02-24T16:48:00Z,82.00,20.00
2026-02-24T16:49:00Z,82.00,20.00
2026-02-24T16:50:00Z,82.00,20.00
2026-02-24T16:51:00Z,82.00,20.00
2026-02-24T16:52:00Z,82.00,20.00
2026-02-24T16:54:00Z,82.00,20.00
2026-02-24T16:55:00Z,82.00,20.00
2026-02-24T16:56:00Z,82.00,20.00
2026-02-24T16:57:00Z,82.91,19.37
2026-02-24T16:58:00Z,82.95,19.17
2026-02-24T16:59:00Z,82.97,17.00
2026-02-24T17:00:00Z,84.27,16.05
2026-02-24T17:01:00Z,86.80,14.00
2026-02-24T17:02:00Z,84.18,17.76
2026-02-24T17:03:00Z,81.06,19.85
2026-02-24T17:04:00Z,82.03,18.50
2026-02-24T17:05:00Z,84.24,16.95
2026-02-24T17:06:00Z,84.01,17.00
2026-02-24T17:07:00Z,86.02,14.54
2026-02-24T17:08:00Z,87.00,14.84
2026-02-24T17:09:00Z,86.05,14.02
2026-02-24T17:10:00Z,84.92,15.96
2026-02-24T17:11:00Z,84.00,17.33
2026-02-24T17:12:00Z,84.00,17.98
2026-02-24T17:13:00Z,81.53,19.70
2026-02-24T17:14:00Z,79.00,22.96
2026-02-24T17:15:00Z,80.82,22.40
2026-02-24T17:16:00Z,81.86,17.80
2026-02-24T17:17:00Z,82.00,20.74
2026-02-24T17:18:00Z,81.23,20.03
2026-02-24T17:19:00Z,75.56,24.97
2026-02-24T17:20:00Z,78.54,21.75
2026-02-24T17:21:00Z,81.94,19.43
2026-02-24T17:22:00Z,80.02,20.94
2026-02-24T17:23:00Z,80.38,19.03
2026-02-24T17:24:00Z,80.22,20.39
2026-02-24T17:25:00Z,79.07,21.07
2026-02-24T17:26:00Z,77.00,23.00
2026-02-24T17:27:00Z,77.27,23.73
2026-02-24T17:28:00Z,79.03,22.84
2026-02-24T17:29:00Z,80.69,19.86
2026-02-24T17:30:00Z,83.44,15.65
2026-02-24T17:31:00Z,88.52,10.07
2026-02-24T17:32:00Z,91.04,7.90
2026-02-24T17:33:00Z,92.12,8.04
2026-02-24T17:34:00Z,92.04,7.20
2026-02-24T17:35:00Z,92.41,8.40
2026-02-24T17:36:00Z,91.18,8.12
2026-02-24T17:37:00Z,92.02,7.26
2026-02-24T17:38:00Z,93.24,7.94
2026-02-24T17:39:00Z,93.08,6.69
2026-02-24T17:40:00Z,93.69,7.38
2026-02-24T17:41:00Z,94.00,7.00
2026-02-24T17:42:00Z,94.00,6.50
2026-02-24T17:43:00Z,94.00,6.98
2026-02-24T17:44:00Z,94.47,6.76
2026-02-24T17:45:00Z,94.00,7.00
2026-02-24T17:46:00Z,94.00,7.00
2026-02-24T17:47:00Z,93.95,6.77
2026-02-24T17:48:00Z,94.94,8.02
2026-02-24T17:49:00Z,94.96,6.28
2026-02-24T17:50:00Z,95.99,4.77
2026-02-24T17:51:00Z,95.14,13.11
2026-02-24T17:52:00Z,95.70,4.27
2026-02-24T17:53:00Z,94.13,4.10
2026-02-24T17:54:00Z,96.00,4.82
2026-02-24T17:55:00Z,96.60,4.73
2026-02-24T17:56:00Z,95.68,5.08
2026-02-24T17:57:00Z,93.11,7.07
2026-02-24T17:58:00Z,92.29,6.86
2026-02-24T17:59:00Z,93.29,5.54
2026-02-24T18:00:00Z,93.91,7.12
2026-02-24T18:01:00Z,93.26,8.57
2026-02-24T18:02:00Z,93.19,6.01
2026-02-24T18:03:00Z,93.97,6.00
2026-02-24T18:04:00Z,95.02,6.14
2026-02-24T18:05:00Z,97.39,5.16
2026-02-24T18:06:00Z,95.20,4.15
2026-02-24T18:07:00Z,94.09,7.05
2026-02-24T18:08:00Z,96.05,5.27
2026-02-24T18:09:00Z,93.50,7.28
2026-02-24T18:10:00Z,93.00,7.17
2026-02-24T18:11:00Z,93.00,8.00
2026-02-24T18:12:00Z,93.94,6.07
2026-02-24T18:13:00Z,93.27,7.00
2026-02-24T18:14:00Z,93.08,7.94
2026-02-24T18:15:00Z,92.02,8.12
2026-02-24T18:16:00Z,92.00,9.00
2026-02-24T18:17:00Z,92.40,7.78
2026-02-24T18:18:00Z,92.98,7.09
2026-02-24T18:19:00Z,93.00,8.00
2026-02-24T18:20:00Z,92.68,8.60
2026-02-24T18:21:00Z,91.26,10.56
2026-02-24T18:22:00Z,89.97,11.25
2026-02-24T18:23:00Z,90.13,11.07
2026-02-24T18:24:00Z,90.93,10.39
2026-02-24T18:25:00Z,91.85,8.47
2026-02-24T18:26:00Z,90.71,8.53
2026-02-24T18:27:00Z,94.62,6.10
2026-02-24T18:28:00Z,97.27,2.62
2026-02-24T18:29:00Z,99.00,1.00
2026-02-24T18:30:00Z,99.00,1.00
2026-02-24T18:31:00Z,99.00,1.00
2026-02-24T18:32:00Z,99.00,1.00
