# event_ticker=KXATPMATCH-25OCT23MEDMOU
# final_score=7-6(3) 6-4
# score_resolution=7-6 6-4
# match_winner=Corentin Moutet
# fav_player=Corentin Moutet
# dog_player=Daniil Medvedev
# kalshi_date=2025-10-23
timestamp,Corentin Moutet,Daniil Medvedev
2025-10-23T10:00:00Z,33.00,69.00
2025-10-23T10:02:00Z,33.00,69.00
2025-10-23T10:03:00Z,31.02,69.00
2025-10-23T10:04:00Z,31.00,69.00
2025-10-23T10:05:00Z,33.00,69.00
2025-10-23T10:07:00Z,33.00,69.00
2025-10-23T10:09:00Z,33.00,69.00
2025-10-23T10:13:00Z,33.00,68.00
2025-10-23T10:14:00Z,32.00,68.00
2025-10-23T10:17:00Z,32.00,68.00
2025-10-23T10:18:00Z,32.00,68.00
2025-10-23T10:20:00Z,32.00,68.00
2025-10-23T10:28:00Z,32.00,68.00
2025-10-23T10:29:00Z,32.00,68.00
2025-10-23T10:30:00Z,32.00,68.00
2025-10-23T10:32:00Z,32.00,68.00
2025-10-23T10:35:00Z,32.00,68.00
2025-10-23T10:40:00Z,32.00,68.00
2025-10-23T10:42:00Z,32.00,68.00
2025-10-23T10:43:00Z,33.00,68.00
2025-10-23T10:51:00Z,33.00,68.00
2025-10-23T10:52:00Z,33.00,68.00
2025-10-23T10:53:00Z,33.00,68.00
2025-10-23T10:55:00Z,33.00,68.00
2025-10-23T10:56:00Z,33.00,68.00
2025-10-23T10:57:00Z,33.00,68.00
2025-10-23T10:59:00Z,33.00,68.00
2025-10-23T11:00:00Z,33.00,68.00
2025-10-23T11:05:00Z,33.00,68.00
2025-10-23T11:06:00Z,33.00,68.00
2025-10-23T11:07:00Z,33.00,68.00
2025-10-23T11:08:00Z,33.00,68.00
2025-10-23T11:15:00Z,33.00,68.00
2025-10-23T11:17:00Z,33.00,68.00
2025-10-23T11:18:00Z,33.00,68.05
2025-10-23T11:20:00Z,33.00,69.00
2025-10-23T11:23:00Z,33.00,69.00
2025-10-23T11:24:00Z,33.00,69.00
2025-10-23T11:25:00Z,33.00,69.00
2025-10-23T11:26:00Z,33.00,69.00
2025-10-23T11:27:00Z,32.00,69.00
2025-10-23T11:28:00Z,32.00,69.00
2025-10-23T11:29:00Z,32.00,69.00
2025-10-23T11:32:00Z,32.00,69.00
2025-10-23T11:33:00Z,32.00,69.00
2025-10-23T11:34:00Z,32.00,69.00
2025-10-23T11:35:00Z,32.00,69.00
2025-10-23T11:38:00Z,32.94,69.00
2025-10-23T11:41:00Z,32.94,69.00
2025-10-23T11:43:00Z,32.94,69.00
2025-10-23T11:44:00Z,32.94,69.00
2025-10-23T11:45:00Z,33.00,69.00
2025-10-23T11:49:00Z,33.00,69.00
2025-10-23T11:50:00Z,33.00,69.00
2025-10-23T11:51:00Z,33.00,69.00
2025-10-23T11:52:00Z,33.00,69.00
2025-10-23T11:53:00Z,33.00,70.00
2025-10-23T11:54:00Z,33.00,70.00
2025-10-23T11:55:00Z,33.00,70.00
2025-10-23T11:56:00Z,33.00,70.00
2025-10-23T12:00:00Z,33.00,70.00
2025-10-23T12:01:00Z,33.00,70.00
2025-10-23T12:02:00Z,33.00,70.00
2025-10-23T12:04:00Z,33.00,68.11
2025-10-23T12:05:00Z,33.00,70.00
2025-10-23T12:06:00Z,33.00,70.00
2025-10-23T12:07:00Z,33.00,70.00
2025-10-23T12:10:00Z,33.00,70.00
2025-10-23T12:11:00Z,33.00,70.00
2025-10-23T12:12:00Z,33.00,70.00
2025-10-23T12:13:00Z,30.69,70.00
2025-10-23T12:14:00Z,30.69,70.00
2025-10-23T12:15:00Z,30.69,70.00
2025-10-23T12:16:00Z,30.69,70.00
2025-10-23T12:17:00Z,30.69,70.00
2025-10-23T12:18:00Z,30.69,70.00
2025-10-23T12:19:00Z,31.00,70.00
2025-10-23T12:21:00Z,30.00,70.00
2025-10-23T12:23:00Z,31.00,70.00
2025-10-23T12:27:00Z,31.00,70.00
2025-10-23T12:30:00Z,31.00,70.00
2025-10-23T12:31:00Z,31.00,69.00
2025-10-23T12:33:00Z,31.00,70.00
2025-10-23T12:38:00Z,31.00,69.00
2025-10-23T12:40:00Z,31.00,70.00
2025-10-23T12:41:00Z,31.00,70.00
2025-10-23T12:42:00Z,31.00,70.00
2025-10-23T12:43:00Z,31.00,70.00
2025-10-23T12:44:00Z,30.00,70.00
2025-10-23T12:45:00Z,31.00,70.00
2025-10-23T12:46:00Z,31.00,70.00
2025-10-23T12:48:00Z,31.00,70.00
2025-10-23T12:50:00Z,31.00,70.00
2025-10-23T12:51:00Z,30.00,70.00
2025-10-23T12:53:00Z,30.00,70.00
2025-10-23T12:54:00Z,30.00,70.00
2025-10-23T12:55:00Z,30.00,70.00
2025-10-23T12:56:00Z,30.00,70.27
2025-10-23T12:57:00Z,30.00,71.00
2025-10-23T12:58:00Z,30.00,71.00
2025-10-23T12:59:00Z,30.00,71.00
2025-10-23T13:00:00Z,30.00,71.00
2025-10-23T13:03:00Z,30.00,71.00
2025-10-23T13:06:00Z,30.00,71.00
2025-10-23T13:07:00Z,30.00,71.00
2025-10-23T13:08:00Z,30.00,71.00
2025-10-23T13:11:00Z,30.00,71.00
2025-10-23T13:13:00Z,29.97,71.00
2025-10-23T13:14:00Z,30.00,71.00
2025-10-23T13:15:00Z,30.00,71.00
2025-10-23T13:16:00Z,30.00,71.00
2025-10-23T13:18:00Z,30.00,71.00
2025-10-23T13:19:00Z,30.00,71.00
2025-10-23T13:20:00Z,30.00,71.00
2025-10-23T13:21:00Z,30.00,71.00
2025-10-23T13:23:00Z,30.00,71.00
2025-10-23T13:24:00Z,30.79,69.50
2025-10-23T13:25:00Z,31.00,70.00
2025-10-23T13:26:00Z,31.00,70.00
2025-10-23T13:27:00Z,32.00,70.00
2025-10-23T13:28:00Z,32.00,70.00
2025-10-23T13:30:00Z,32.00,70.00
2025-10-23T13:31:00Z,32.00,70.00
2025-10-23T13:32:00Z,32.00,70.00
2025-10-23T13:33:00Z,32.00,70.01
2025-10-23T13:34:00Z,32.00,70.22
2025-10-23T13:35:00Z,31.00,70.00
2025-10-23T13:36:00Z,31.00,71.00
2025-10-23T13:37:00Z,31.00,71.00
2025-10-23T13:38:00Z,31.00,71.00
2025-10-23T13:39:00Z,31.00,71.00
2025-10-23T13:40:00Z,31.00,71.00
2025-10-23T13:41:00Z,30.00,71.00
2025-10-23T13:42:00Z,30.84,71.70
2025-10-23T13:43:00Z,30.00,71.88
2025-10-23T13:44:00Z,30.00,72.00
2025-10-23T13:45:00Z,30.00,72.00
2025-10-23T13:46:00Z,30.00,72.00
2025-10-23T13:47:00Z,28.76,73.61
2025-10-23T13:48:00Z,30.66,68.32
2025-10-23T13:49:00Z,40.11,64.48
2025-10-23T13:50:00Z,43.96,56.99
2025-10-23T13:51:00Z,45.40,58.89
2025-10-23T13:52:00Z,42.31,59.41
2025-10-23T13:53:00Z,42.79,59.70
2025-10-23T13:54:00Z,46.74,58.18
2025-10-23T13:55:00Z,48.35,54.57
2025-10-23T13:56:00Z,49.88,52.55
2025-10-23T13:57:00Z,49.56,53.21
2025-10-23T13:58:00Z,50.79,50.19
2025-10-23T13:59:00Z,46.83,55.80
2025-10-23T14:00:00Z,46.25,56.29
2025-10-23T14:01:00Z,46.31,55.39
2025-10-23T14:02:00Z,46.93,55.42
2025-10-23T14:03:00Z,45.16,55.81
2025-10-23T14:04:00Z,45.30,56.31
2025-10-23T14:05:00Z,43.60,58.57
2025-10-23T14:06:00Z,43.26,59.11
2025-10-23T14:07:00Z,46.33,55.90
2025-10-23T14:08:00Z,47.17,55.58
2025-10-23T14:09:00Z,43.91,58.36
2025-10-23T14:10:00Z,43.99,58.00
2025-10-23T14:11:00Z,43.00,58.00
2025-10-23T14:12:00Z,43.88,57.08
2025-10-23T14:13:00Z,42.47,59.00
2025-10-23T14:14:00Z,42.03,63.90
2025-10-23T14:15:00Z,35.90,68.47
2025-10-23T14:16:00Z,39.77,61.44
2025-10-23T14:17:00Z,41.62,59.97
2025-10-23T14:18:00Z,40.80,60.45
2025-10-23T14:19:00Z,42.56,58.11
2025-10-23T14:20:00Z,40.57,65.39
2025-10-23T14:21:00Z,43.99,58.24
2025-10-23T14:22:00Z,47.21,54.97
2025-10-23T14:23:00Z,48.45,55.73
2025-10-23T14:24:00Z,44.67,58.63
2025-10-23T14:25:00Z,43.01,58.47
2025-10-23T14:26:00Z,45.29,57.55
2025-10-23T14:27:00Z,44.20,57.24
2025-10-23T14:28:00Z,41.78,58.99
2025-10-23T14:29:00Z,37.24,64.71
2025-10-23T14:30:00Z,32.60,66.16
2025-10-23T14:31:00Z,40.30,65.86
2025-10-23T14:32:00Z,38.41,64.50
2025-10-23T14:33:00Z,27.30,72.01
2025-10-23T14:34:00Z,22.93,76.66
2025-10-23T14:35:00Z,20.59,79.71
2025-10-23T14:36:00Z,23.44,77.73
2025-10-23T14:37:00Z,24.08,76.14
2025-10-23T14:38:00Z,22.81,78.27
2025-10-23T14:39:00Z,22.85,78.71
2025-10-23T14:40:00Z,25.91,76.20
2025-10-23T14:41:00Z,23.40,78.98
2025-10-23T14:42:00Z,25.34,76.25
2025-10-23T14:43:00Z,27.82,72.47
2025-10-23T14:44:00Z,28.88,70.96
2025-10-23T14:45:00Z,31.24,68.36
2025-10-23T14:46:00Z,30.61,70.69
2025-10-23T14:47:00Z,23.40,76.15
2025-10-23T14:48:00Z,22.99,76.91
2025-10-23T14:49:00Z,21.83,75.24
2025-10-23T14:50:00Z,22.79,78.10
2025-10-23T14:51:00Z,20.77,78.81
2025-10-23T14:52:00Z,23.79,76.14
2025-10-23T14:53:00Z,26.81,73.05
2025-10-23T14:54:00Z,27.92,72.66
2025-10-23T14:55:00Z,31.03,71.72
2025-10-23T14:56:00Z,21.84,76.10
2025-10-23T14:57:00Z,19.91,82.25
2025-10-23T14:58:00Z,28.98,73.16
2025-10-23T14:59:00Z,30.41,73.02
2025-10-23T15:00:00Z,39.77,61.51
2025-10-23T15:01:00Z,47.91,52.21
2025-10-23T15:02:00Z,52.84,47.40
2025-10-23T15:03:00Z,53.13,46.95
2025-10-23T15:04:00Z,54.44,47.33
2025-10-23T15:05:00Z,51.95,44.36
2025-10-23T15:06:00Z,54.00,47.84
2025-10-23T15:07:00Z,51.06,50.50
2025-10-23T15:08:00Z,52.45,50.04
2025-10-23T15:09:00Z,55.86,45.87
2025-10-23T15:10:00Z,56.48,46.51
2025-10-23T15:11:00Z,51.29,51.50
2025-10-23T15:12:00Z,46.00,51.83
2025-10-23T15:13:00Z,46.65,54.19
2025-10-23T15:14:00Z,51.08,47.88
2025-10-23T15:15:00Z,52.75,49.01
2025-10-23T15:16:00Z,54.82,43.69
2025-10-23T15:17:00Z,57.76,43.93
2025-10-23T15:18:00Z,60.45,41.05
2025-10-23T15:19:00Z,56.86,43.51
2025-10-23T15:20:00Z,58.75,43.96
2025-10-23T15:21:00Z,56.68,45.48
2025-10-23T15:22:00Z,51.11,48.53
2025-10-23T15:23:00Z,49.83,51.97
2025-10-23T15:24:00Z,49.90,51.75
2025-10-23T15:25:00Z,51.91,46.92
2025-10-23T15:26:00Z,57.81,43.71
2025-10-23T15:27:00Z,60.25,39.43
2025-10-23T15:28:00Z,59.94,41.78
2025-10-23T15:29:00Z,59.94,38.13
2025-10-23T15:30:00Z,60.25,44.15
2025-10-23T15:31:00Z,65.74,42.68
2025-10-23T15:32:00Z,67.60,32.99
2025-10-23T15:33:00Z,68.86,42.49
2025-10-23T15:34:00Z,60.26,42.69
2025-10-23T15:35:00Z,55.73,43.84
2025-10-23T15:36:00Z,58.25,44.70
2025-10-23T15:37:00Z,56.78,43.12
2025-10-23T15:38:00Z,53.81,48.04
2025-10-23T15:39:00Z,40.52,54.00
2025-10-23T15:40:00Z,39.08,62.02
2025-10-23T15:41:00Z,39.35,61.66
2025-10-23T15:42:00Z,43.02,52.94
2025-10-23T15:43:00Z,48.05,49.94
2025-10-23T15:44:00Z,55.47,44.41
2025-10-23T15:45:00Z,57.14,44.82
2025-10-23T15:46:00Z,58.61,38.81
2025-10-23T15:47:00Z,62.09,38.14
2025-10-23T15:48:00Z,61.99,40.53
2025-10-23T15:49:00Z,60.58,43.26
2025-10-23T15:50:00Z,64.68,36.84
2025-10-23T15:51:00Z,63.86,37.95
2025-10-23T15:52:00Z,62.79,38.25
2025-10-23T15:53:00Z,65.94,36.09
2025-10-23T15:54:00Z,77.12,21.99
2025-10-23T15:55:00Z,89.63,9.26
2025-10-23T15:56:00Z,89.78,10.68
2025-10-23T15:57:00Z,87.36,12.43
2025-10-23T15:58:00Z,82.04,17.67
2025-10-23T15:59:00Z,66.08,35.28
2025-10-23T16:00:00Z,64.66,35.91
2025-10-23T16:01:00Z,67.55,33.45
2025-10-23T16:02:00Z,92.95,4.18
2025-10-23T16:03:00Z,99.00,1.00
2025-10-23T16:04:00Z,99.00,1.00
2025-10-23T16:05:00Z,99.00,1.00
2025-10-23T16:06:00Z,99.00,1.00
2025-10-23T16:07:00Z,99.00,1.00
2025-10-23T16:08:00Z,99.00,1.00
2025-10-23T16:09:00Z,99.00,1.00
