# event_ticker=KXATPMATCH-26JAN04NORHUM
# final_score=1-6 7-6(6) 7-5
# score_resolution=1-6 7-6 7-5
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Ugo Humbert
# kalshi_date=2026-01-04
timestamp,Cameron Norrie,Ugo Humbert
2026-01-06T03:16:00Z,45.00,56.00
2026-01-06T03:17:00Z,45.00,56.00
2026-01-06T03:18:00Z,45.00,57.00
2026-01-06T03:21:00Z,44.00,57.00
2026-01-06T03:25:00Z,44.00,57.00
2026-01-06T03:27:00Z,45.00,57.00
2026-01-06T03:28:00Z,43.00,57.00
2026-01-06T03:29:00Z,43.00,57.00
2026-01-06T03:30:00Z,45.00,57.00
2026-01-06T03:31:00Z,45.00,57.00
2026-01-06T03:33:00Z,45.00,57.00
2026-01-06T03:34:00Z,45.00,57.00
2026-01-06T03:35:00Z,45.00,57.00
2026-01-06T03:38:00Z,45.00,57.00
2026-01-06T03:40:00Z,45.00,57.00
2026-01-06T03:42:00Z,45.00,57.00
2026-01-06T03:44:00Z,45.00,57.00
2026-01-06T03:48:00Z,45.00,57.00
2026-01-06T03:51:00Z,45.00,57.00
2026-01-06T03:52:00Z,45.00,57.00
2026-01-06T03:55:00Z,45.00,57.00
2026-01-06T03:56:00Z,45.00,57.00
2026-01-06T03:58:00Z,45.00,57.00
2026-01-06T04:01:00Z,43.94,57.00
2026-01-06T04:03:00Z,45.00,57.00
2026-01-06T04:05:00Z,45.00,55.00
2026-01-06T04:11:00Z,43.01,55.00
2026-01-06T04:12:00Z,45.00,55.00
2026-01-06T04:15:00Z,45.00,57.00
2026-01-06T04:16:00Z,45.00,57.00
2026-01-06T04:17:00Z,45.00,57.00
2026-01-06T04:18:00Z,45.00,57.00
2026-01-06T04:19:00Z,45.00,57.00
2026-01-06T04:20:00Z,45.00,57.00
2026-01-06T04:21:00Z,45.00,57.00
2026-01-06T04:22:00Z,45.00,57.00
2026-01-06T04:23:00Z,45.00,57.00
2026-01-06T04:24:00Z,45.00,57.00
2026-01-06T04:25:00Z,45.00,57.00
2026-01-06T04:28:00Z,45.00,57.58
2026-01-06T04:31:00Z,45.00,57.58
2026-01-06T04:32:00Z,45.00,57.89
2026-01-06T04:33:00Z,45.00,57.46
2026-01-06T04:34:00Z,45.00,57.95
2026-01-06T04:36:00Z,45.00,57.00
2026-01-06T04:37:00Z,45.00,57.00
2026-01-06T04:38:00Z,45.00,57.00
2026-01-06T04:39:00Z,45.00,57.00
2026-01-06T04:40:00Z,45.00,57.54
2026-01-06T04:41:00Z,45.00,57.89
2026-01-06T04:42:00Z,45.00,57.72
2026-01-06T04:45:00Z,45.00,58.00
2026-01-06T04:46:00Z,45.00,58.00
2026-01-06T04:48:00Z,45.00,58.00
2026-01-06T04:49:00Z,45.00,57.00
2026-01-06T04:50:00Z,45.00,57.88
2026-01-06T04:51:00Z,45.00,58.00
2026-01-06T04:52:00Z,45.00,57.00
2026-01-06T04:56:00Z,41.38,58.00
2026-01-06T05:00:00Z,44.00,58.00
2026-01-06T05:01:00Z,44.00,58.00
2026-01-06T05:03:00Z,44.00,58.00
2026-01-06T05:04:00Z,44.00,58.00
2026-01-06T05:05:00Z,44.00,58.00
2026-01-06T05:10:00Z,44.00,58.78
2026-01-06T05:13:00Z,41.10,58.78
2026-01-06T05:14:00Z,44.00,56.46
2026-01-06T05:15:00Z,44.00,58.88
2026-01-06T05:16:00Z,44.00,58.88
2026-01-06T05:17:00Z,44.00,58.88
2026-01-06T05:18:00Z,44.00,58.42
2026-01-06T05:19:00Z,44.00,58.92
2026-01-06T05:20:00Z,44.00,58.82
2026-01-06T05:21:00Z,44.00,58.00
2026-01-06T05:22:00Z,44.00,56.53
2026-01-06T05:23:00Z,44.00,58.74
2026-01-06T05:24:00Z,44.00,58.00
2026-01-06T05:26:00Z,44.00,58.95
2026-01-06T05:27:00Z,44.00,58.88
2026-01-06T05:29:00Z,43.00,59.00
2026-01-06T05:32:00Z,44.00,56.65
2026-01-06T05:33:00Z,44.00,59.47
2026-01-06T05:34:00Z,44.00,62.82
2026-01-06T05:35:00Z,43.52,58.51
2026-01-06T05:36:00Z,44.34,58.16
2026-01-06T05:37:00Z,44.13,58.18
2026-01-06T05:38:00Z,64.91,55.36
2026-01-06T05:39:00Z,48.08,57.85
2026-01-06T05:40:00Z,51.60,56.71
2026-01-06T05:41:00Z,42.68,59.38
2026-01-06T05:42:00Z,30.95,69.93
2026-01-06T05:43:00Z,31.64,72.50
2026-01-06T05:44:00Z,29.83,74.97
2026-01-06T05:45:00Z,28.76,74.13
2026-01-06T05:46:00Z,27.16,76.25
2026-01-06T05:47:00Z,24.79,78.52
2026-01-06T05:48:00Z,17.18,82.09
2026-01-06T05:49:00Z,19.52,82.97
2026-01-06T05:50:00Z,19.88,83.23
2026-01-06T05:51:00Z,16.93,86.58
2026-01-06T05:52:00Z,17.48,85.43
2026-01-06T05:53:00Z,18.19,84.09
2026-01-06T05:54:00Z,17.57,83.46
2026-01-06T05:55:00Z,18.28,82.34
2026-01-06T05:56:00Z,18.97,81.59
2026-01-06T05:57:00Z,18.23,84.82
2026-01-06T05:58:00Z,18.35,83.45
2026-01-06T05:59:00Z,16.62,85.16
2026-01-06T06:00:00Z,17.01,83.31
2026-01-06T06:01:00Z,18.49,82.14
2026-01-06T06:02:00Z,18.71,84.31
2026-01-06T06:03:00Z,16.61,83.53
2026-01-06T06:04:00Z,16.10,86.38
2026-01-06T06:05:00Z,15.53,86.98
2026-01-06T06:06:00Z,15.00,86.30
2026-01-06T06:07:00Z,14.29,86.61
2026-01-06T06:08:00Z,14.99,87.21
2026-01-06T06:09:00Z,14.95,86.51
2026-01-06T06:10:00Z,13.27,88.72
2026-01-06T06:11:00Z,11.40,90.53
2026-01-06T06:12:00Z,10.46,90.67
2026-01-06T06:13:00Z,12.17,89.47
2026-01-06T06:14:00Z,8.39,91.07
2026-01-06T06:15:00Z,8.38,94.16
2026-01-06T06:16:00Z,5.10,97.51
2026-01-06T06:17:00Z,3.53,95.24
2026-01-06T06:18:00Z,8.58,92.67
2026-01-06T06:19:00Z,10.85,94.41
2026-01-06T06:20:00Z,13.43,88.68
2026-01-06T06:21:00Z,12.24,88.76
2026-01-06T06:22:00Z,11.28,88.54
2026-01-06T06:23:00Z,16.16,86.25
2026-01-06T06:24:00Z,14.62,86.79
2026-01-06T06:25:00Z,14.94,86.18
2026-01-06T06:26:00Z,13.97,85.54
2026-01-06T06:27:00Z,12.75,88.85
2026-01-06T06:28:00Z,12.94,88.93
2026-01-06T06:29:00Z,14.11,86.82
2026-01-06T06:30:00Z,17.07,84.82
2026-01-06T06:31:00Z,16.69,85.39
2026-01-06T06:32:00Z,16.30,84.08
2026-01-06T06:33:00Z,16.07,85.94
2026-01-06T06:34:00Z,14.94,86.00
2026-01-06T06:35:00Z,14.57,86.09
2026-01-06T06:36:00Z,12.79,87.89
2026-01-06T06:37:00Z,13.44,87.41
2026-01-06T06:38:00Z,16.34,86.23
2026-01-06T06:39:00Z,15.56,86.06
2026-01-06T06:40:00Z,19.36,81.64
2026-01-06T06:41:00Z,28.80,72.65
2026-01-06T06:42:00Z,27.36,72.95
2026-01-06T06:43:00Z,31.91,70.86
2026-01-06T06:44:00Z,24.23,72.69
2026-01-06T06:45:00Z,16.48,85.75
2026-01-06T06:46:00Z,16.08,85.86
2026-01-06T06:47:00Z,15.52,83.95
2026-01-06T06:48:00Z,21.04,80.23
2026-01-06T06:49:00Z,21.50,79.49
2026-01-06T06:50:00Z,17.97,81.67
2026-01-06T06:51:00Z,15.37,84.48
2026-01-06T06:52:00Z,16.55,84.42
2026-01-06T06:53:00Z,17.77,84.27
2026-01-06T06:54:00Z,15.43,82.92
2026-01-06T06:55:00Z,14.29,86.30
2026-01-06T06:56:00Z,17.33,83.83
2026-01-06T06:57:00Z,21.16,80.56
2026-01-06T06:58:00Z,22.39,81.96
2026-01-06T06:59:00Z,26.44,80.04
2026-01-06T07:00:00Z,25.61,82.33
2026-01-06T07:01:00Z,22.36,79.13
2026-01-06T07:02:00Z,21.09,85.27
2026-01-06T07:03:00Z,21.98,76.62
2026-01-06T07:04:00Z,28.36,75.10
2026-01-06T07:05:00Z,19.05,82.61
2026-01-06T07:06:00Z,6.85,92.76
2026-01-06T07:07:00Z,4.06,94.55
2026-01-06T07:08:00Z,17.76,84.33
2026-01-06T07:09:00Z,28.86,70.84
2026-01-06T07:10:00Z,37.67,62.15
2026-01-06T07:11:00Z,42.62,58.68
2026-01-06T07:12:00Z,43.39,59.06
2026-01-06T07:13:00Z,43.04,58.87
2026-01-06T07:14:00Z,42.25,58.40
2026-01-06T07:15:00Z,43.32,58.59
2026-01-06T07:16:00Z,45.22,57.93
2026-01-06T07:17:00Z,46.26,56.85
2026-01-06T07:18:00Z,50.88,53.91
2026-01-06T07:19:00Z,50.71,51.86
2026-01-06T07:20:00Z,48.28,49.62
2026-01-06T07:21:00Z,45.51,56.40
2026-01-06T07:22:00Z,45.67,55.04
2026-01-06T07:23:00Z,45.47,55.53
2026-01-06T07:24:00Z,47.80,54.58
2026-01-06T07:25:00Z,47.06,57.22
2026-01-06T07:26:00Z,42.28,58.14
2026-01-06T07:27:00Z,47.17,53.35
2026-01-06T07:28:00Z,47.76,51.97
2026-01-06T07:29:00Z,49.94,51.50
2026-01-06T07:30:00Z,57.72,44.62
2026-01-06T07:31:00Z,59.96,39.39
2026-01-06T07:32:00Z,66.87,31.83
2026-01-06T07:33:00Z,61.52,42.95
2026-01-06T07:34:00Z,80.02,19.07
2026-01-06T07:35:00Z,83.49,16.34
2026-01-06T07:36:00Z,80.25,16.53
2026-01-06T07:37:00Z,81.58,19.32
2026-01-06T07:38:00Z,86.37,12.65
2026-01-06T07:39:00Z,87.10,11.69
2026-01-06T07:40:00Z,89.10,11.14
2026-01-06T07:41:00Z,88.39,11.81
2026-01-06T07:42:00Z,87.97,13.81
2026-01-06T07:43:00Z,82.56,18.56
2026-01-06T07:44:00Z,83.20,19.06
2026-01-06T07:45:00Z,82.78,18.61
2026-01-06T07:46:00Z,71.74,31.54
2026-01-06T07:47:00Z,55.55,42.66
2026-01-06T07:48:00Z,52.54,48.15
2026-01-06T07:49:00Z,56.83,46.74
2026-01-06T07:50:00Z,56.69,38.97
2026-01-06T07:51:00Z,52.91,46.45
2026-01-06T07:52:00Z,65.34,37.84
2026-01-06T07:53:00Z,60.03,39.97
2026-01-06T07:54:00Z,49.88,49.61
2026-01-06T07:55:00Z,46.75,53.29
2026-01-06T07:56:00Z,33.06,64.19
2026-01-06T07:57:00Z,45.08,57.48
2026-01-06T07:58:00Z,55.91,48.16
2026-01-06T07:59:00Z,56.55,43.47
2026-01-06T08:00:00Z,54.50,46.56
2026-01-06T08:01:00Z,56.96,45.59
2026-01-06T08:02:00Z,55.02,44.22
2026-01-06T08:03:00Z,53.40,49.61
2026-01-06T08:04:00Z,46.21,55.61
2026-01-06T08:05:00Z,43.79,58.02
2026-01-06T08:06:00Z,55.49,35.79
2026-01-06T08:07:00Z,57.42,39.93
2026-01-06T08:08:00Z,62.91,35.84
2026-01-06T08:09:00Z,63.81,36.42
2026-01-06T08:10:00Z,68.34,31.61
2026-01-06T08:11:00Z,75.59,25.41
2026-01-06T08:12:00Z,72.30,30.06
2026-01-06T08:13:00Z,96.49,3.66
2026-01-06T08:14:00Z,99.00,1.00
2026-01-06T08:15:00Z,99.00,1.00
2026-01-06T08:16:00Z,99.00,1.00
2026-01-06T08:17:00Z,99.00,1.00
2026-01-06T08:18:00Z,99.00,1.00
2026-01-06T08:19:00Z,99.00,1.00
2026-01-06T08:20:00Z,99.00,1.00
2026-01-06T08:21:00Z,99.00,1.00
2026-01-06T08:22:00Z,99.00,1.00
