# event_ticker=KXATPCHALLENGERMATCH-26APR23GALDOS
# final_score=6-3 4-6 6-3
# match_winner=Daniel Elahi Galan
# fav_player=Daniel Elahi Galan
# dog_player=Stefan Dostanic
# kalshi_date=2026-04-23
timestamp,Daniel Elahi Galan,Stefan Dostanic
2026-04-23T19:03:00Z,43.00,59.00
2026-04-23T19:04:00Z,43.00,59.00
2026-04-23T19:05:00Z,43.00,58.99
2026-04-23T19:07:00Z,43.00,59.00
2026-04-23T19:08:00Z,43.00,59.00
2026-04-23T19:09:00Z,43.00,59.00
2026-04-23T19:10:00Z,41.00,60.53
2026-04-23T19:11:00Z,41.00,60.37
2026-04-23T19:12:00Z,41.00,60.64
2026-04-23T19:13:00Z,42.00,61.00
2026-04-23T19:14:00Z,39.71,57.43
2026-04-23T19:15:00Z,39.71,60.00
2026-04-23T19:16:00Z,39.71,60.00
2026-04-23T19:17:00Z,40.00,60.00
2026-04-23T19:18:00Z,40.00,60.00
2026-04-23T19:19:00Z,40.00,60.67
2026-04-23T19:21:00Z,40.00,61.00
2026-04-23T19:22:00Z,40.00,61.17
2026-04-23T19:23:00Z,40.00,60.99
2026-04-23T19:24:00Z,39.00,60.99
2026-04-23T19:25:00Z,39.00,61.40
2026-04-23T19:26:00Z,41.00,61.40
2026-04-23T19:27:00Z,41.00,61.00
2026-04-23T19:29:00Z,41.00,61.00
2026-04-23T19:30:00Z,41.00,61.00
2026-04-23T19:31:00Z,41.00,57.63
2026-04-23T19:32:00Z,41.00,60.98
2026-04-23T19:33:00Z,40.00,61.00
2026-04-23T19:34:00Z,40.00,60.00
2026-04-23T19:35:00Z,40.00,60.00
2026-04-23T19:36:00Z,41.67,61.00
2026-04-23T19:38:00Z,41.00,61.00
2026-04-23T19:39:00Z,41.00,61.00
2026-04-23T19:40:00Z,41.00,61.00
2026-04-23T19:41:00Z,41.00,61.89
2026-04-23T19:43:00Z,40.82,62.00
2026-04-23T19:44:00Z,40.87,62.01
2026-04-23T19:45:00Z,41.16,61.80
2026-04-23T19:46:00Z,38.00,61.54
2026-04-23T19:47:00Z,40.98,61.99
2026-04-23T19:48:00Z,40.00,62.50
2026-04-23T19:49:00Z,40.00,62.94
2026-04-23T19:50:00Z,39.28,62.53
2026-04-23T19:51:00Z,39.99,63.31
2026-04-23T19:52:00Z,39.41,61.99
2026-04-23T19:53:00Z,39.30,62.96
2026-04-23T19:54:00Z,39.29,63.21
2026-04-23T19:55:00Z,39.33,63.35
2026-04-23T19:56:00Z,40.79,62.58
2026-04-23T19:57:00Z,39.32,61.74
2026-04-23T19:58:00Z,43.51,57.01
2026-04-23T19:59:00Z,43.46,58.54
2026-04-23T20:00:00Z,44.47,55.52
2026-04-23T20:01:00Z,49.39,52.67
2026-04-23T20:02:00Z,55.61,46.89
2026-04-23T20:03:00Z,53.32,48.66
2026-04-23T20:04:00Z,52.66,47.99
2026-04-23T20:05:00Z,48.69,53.25
2026-04-23T20:06:00Z,40.84,59.38
2026-04-23T20:07:00Z,36.78,62.91
2026-04-23T20:08:00Z,37.12,63.90
2026-04-23T20:09:00Z,38.22,63.19
2026-04-23T20:10:00Z,37.87,63.56
2026-04-23T20:11:00Z,38.62,62.90
2026-04-23T20:12:00Z,42.17,59.76
2026-04-23T20:13:00Z,44.34,56.72
2026-04-23T20:14:00Z,45.58,56.03
2026-04-23T20:15:00Z,41.74,59.67
2026-04-23T20:16:00Z,40.00,60.65
2026-04-23T20:17:00Z,40.00,60.95
2026-04-23T20:18:00Z,40.11,60.18
2026-04-23T20:19:00Z,43.82,57.57
2026-04-23T20:20:00Z,44.05,57.07
2026-04-23T20:21:00Z,43.12,58.63
2026-04-23T20:22:00Z,42.99,56.46
2026-04-23T20:23:00Z,49.16,55.25
2026-04-23T20:24:00Z,48.47,54.51
2026-04-23T20:25:00Z,51.03,52.64
2026-04-23T20:26:00Z,48.00,47.28
2026-04-23T20:27:00Z,55.03,39.53
2026-04-23T20:28:00Z,61.79,37.55
2026-04-23T20:29:00Z,63.41,36.47
2026-04-23T20:30:00Z,57.23,39.74
2026-04-23T20:31:00Z,58.60,43.90
2026-04-23T20:32:00Z,56.24,45.80
2026-04-23T20:33:00Z,61.76,38.29
2026-04-23T20:34:00Z,65.82,35.12
2026-04-23T20:35:00Z,63.67,36.85
2026-04-23T20:36:00Z,64.12,37.04
2026-04-23T20:37:00Z,65.12,35.05
2026-04-23T20:38:00Z,67.38,33.20
2026-04-23T20:39:00Z,69.97,29.93
2026-04-23T20:40:00Z,71.37,28.56
2026-04-23T20:41:00Z,71.58,28.96
2026-04-23T20:42:00Z,71.97,28.38
2026-04-23T20:43:00Z,71.96,29.00
2026-04-23T20:44:00Z,71.91,28.97
2026-04-23T20:45:00Z,72.00,29.00
2026-04-23T20:46:00Z,70.83,29.06
2026-04-23T20:47:00Z,71.72,29.94
2026-04-23T20:48:00Z,71.87,28.65
2026-04-23T20:49:00Z,68.75,33.73
2026-04-23T20:50:00Z,66.20,31.38
2026-04-23T20:51:00Z,69.42,33.33
2026-04-23T20:52:00Z,70.16,30.73
2026-04-23T20:53:00Z,71.36,30.01
2026-04-23T20:54:00Z,64.92,35.68
2026-04-23T20:55:00Z,57.23,42.47
2026-04-23T20:56:00Z,58.99,42.04
2026-04-23T20:57:00Z,56.53,42.91
2026-04-23T20:58:00Z,56.21,43.76
2026-04-23T20:59:00Z,54.80,46.12
2026-04-23T21:00:00Z,55.19,45.77
2026-04-23T21:01:00Z,55.04,44.96
2026-04-23T21:02:00Z,57.43,42.90
2026-04-23T21:03:00Z,58.80,42.45
2026-04-23T21:04:00Z,57.04,44.25
2026-04-23T21:05:00Z,61.03,38.91
2026-04-23T21:06:00Z,61.03,39.21
2026-04-23T21:07:00Z,70.44,31.14
2026-04-23T21:08:00Z,73.46,26.46
2026-04-23T21:09:00Z,73.27,25.77
2026-04-23T21:10:00Z,66.44,34.81
2026-04-23T21:11:00Z,59.17,42.78
2026-04-23T21:12:00Z,56.85,43.77
2026-04-23T21:13:00Z,55.32,46.02
2026-04-23T21:14:00Z,52.83,49.12
2026-04-23T21:15:00Z,49.39,50.22
2026-04-23T21:16:00Z,47.80,51.07
2026-04-23T21:17:00Z,48.59,50.91
2026-04-23T21:18:00Z,51.28,48.56
2026-04-23T21:19:00Z,51.92,48.83
2026-04-23T21:20:00Z,51.27,49.44
2026-04-23T21:21:00Z,50.79,51.81
2026-04-23T21:22:00Z,48.00,52.08
2026-04-23T21:23:00Z,46.31,54.23
2026-04-23T21:24:00Z,46.02,54.18
2026-04-23T21:25:00Z,45.29,54.98
2026-04-23T21:26:00Z,46.23,54.64
2026-04-23T21:27:00Z,45.81,54.84
2026-04-23T21:28:00Z,47.16,53.59
2026-04-23T21:29:00Z,47.97,53.02
2026-04-23T21:30:00Z,48.69,52.50
2026-04-23T21:31:00Z,50.41,51.90
2026-04-23T21:32:00Z,41.49,58.33
2026-04-23T21:33:00Z,41.33,58.66
2026-04-23T21:34:00Z,43.00,57.50
2026-04-23T21:35:00Z,42.93,57.90
2026-04-23T21:36:00Z,44.17,57.55
2026-04-23T21:37:00Z,40.98,59.31
2026-04-23T21:38:00Z,41.87,59.93
2026-04-23T21:39:00Z,43.05,57.95
2026-04-23T21:40:00Z,48.86,52.28
2026-04-23T21:41:00Z,49.97,50.83
2026-04-23T21:42:00Z,54.62,49.37
2026-04-23T21:43:00Z,63.34,36.98
2026-04-23T21:44:00Z,53.50,44.53
2026-04-23T21:45:00Z,48.60,53.20
2026-04-23T21:46:00Z,51.69,49.09
2026-04-23T21:47:00Z,47.95,52.10
2026-04-23T21:48:00Z,44.26,56.05
2026-04-23T21:49:00Z,45.17,55.89
2026-04-23T21:50:00Z,37.64,60.97
2026-04-23T21:51:00Z,44.03,53.22
2026-04-23T21:52:00Z,51.82,49.99
2026-04-23T21:53:00Z,51.55,50.03
2026-04-23T21:54:00Z,50.59,49.34
2026-04-23T21:55:00Z,54.90,46.57
2026-04-23T21:56:00Z,47.16,53.68
2026-04-23T21:57:00Z,49.93,53.03
2026-04-23T21:58:00Z,53.21,47.42
2026-04-23T21:59:00Z,53.92,46.88
2026-04-23T22:00:00Z,52.96,45.91
2026-04-23T22:01:00Z,60.25,41.65
2026-04-23T22:02:00Z,69.43,30.04
2026-04-23T22:03:00Z,82.23,18.12
2026-04-23T22:04:00Z,88.82,12.45
2026-04-23T22:05:00Z,93.24,8.20
2026-04-23T22:06:00Z,93.61,6.62
2026-04-23T22:07:00Z,94.01,6.17
2026-04-23T22:08:00Z,96.05,4.90
2026-04-23T22:09:00Z,94.04,7.62
2026-04-23T22:10:00Z,90.90,11.79
2026-04-23T22:11:00Z,87.19,11.35
2026-04-23T22:12:00Z,95.73,5.43
2026-04-23T22:13:00Z,98.85,1.55
2026-04-23T22:14:00Z,99.00,1.00
2026-04-23T22:15:00Z,99.00,1.00
2026-04-23T22:16:00Z,99.00,1.00
2026-04-23T22:17:00Z,99.00,1.00
