# event_ticker=KXATPMATCH-26FEB14FRICIL
# final_score=7-6(5) 7-6(3)
# score_resolution=6-7 6-7
# match_winner=Taylor Fritz
# fav_player=Marin Cilic
# dog_player=Taylor Fritz
# kalshi_date=2026-02-14
timestamp,Marin Cilic,Taylor Fritz
2026-02-14T12:28:00Z,38.00,64.00
2026-02-14T12:31:00Z,38.00,64.00
2026-02-14T12:32:00Z,38.00,64.00
2026-02-14T12:42:00Z,38.00,65.00
2026-02-14T12:45:00Z,38.00,65.00
2026-02-14T12:47:00Z,38.00,65.00
2026-02-14T12:49:00Z,38.00,65.00
2026-02-14T12:50:00Z,38.00,65.00
2026-02-14T12:55:00Z,38.00,65.00
2026-02-14T12:56:00Z,38.00,65.00
2026-02-14T12:58:00Z,36.00,65.00
2026-02-14T13:00:00Z,37.00,65.00
2026-02-14T13:02:00Z,37.00,65.00
2026-02-14T13:06:00Z,37.00,65.00
2026-02-14T13:08:00Z,37.00,65.00
2026-02-14T13:10:00Z,37.00,65.00
2026-02-14T13:13:00Z,37.00,65.00
2026-02-14T13:14:00Z,37.00,65.00
2026-02-14T13:16:00Z,37.00,65.00
2026-02-14T13:17:00Z,37.00,65.00
2026-02-14T13:25:00Z,37.22,65.00
2026-02-14T13:28:00Z,38.00,65.00
2026-02-14T13:33:00Z,38.00,63.00
2026-02-14T13:34:00Z,38.00,63.00
2026-02-14T13:37:00Z,38.00,63.00
2026-02-14T13:38:00Z,38.00,62.00
2026-02-14T13:39:00Z,38.00,63.00
2026-02-14T13:40:00Z,38.00,63.00
2026-02-14T13:45:00Z,38.00,64.00
2026-02-14T13:46:00Z,38.00,64.00
2026-02-14T13:47:00Z,38.00,63.44
2026-02-14T13:48:00Z,38.00,63.00
2026-02-14T13:51:00Z,38.00,63.00
2026-02-14T13:52:00Z,38.00,63.00
2026-02-14T13:53:00Z,38.00,63.00
2026-02-14T14:01:00Z,38.00,63.00
2026-02-14T14:05:00Z,38.00,63.00
2026-02-14T14:10:00Z,38.00,63.00
2026-02-14T14:16:00Z,38.00,63.00
2026-02-14T14:17:00Z,38.00,63.00
2026-02-14T14:20:00Z,38.00,63.00
2026-02-14T14:27:00Z,38.00,63.00
2026-02-14T14:28:00Z,38.00,63.00
2026-02-14T14:34:00Z,38.00,63.00
2026-02-14T14:38:00Z,38.00,63.00
2026-02-14T14:39:00Z,38.00,63.00
2026-02-14T14:42:00Z,38.00,64.83
2026-02-14T14:46:00Z,38.00,64.00
2026-02-14T14:47:00Z,38.00,64.00
2026-02-14T14:48:00Z,38.00,64.00
2026-02-14T14:52:00Z,38.00,64.00
2026-02-14T14:53:00Z,38.00,64.00
2026-02-14T14:54:00Z,38.00,64.00
2026-02-14T14:59:00Z,38.00,64.00
2026-02-14T15:02:00Z,38.00,64.00
2026-02-14T15:03:00Z,38.00,64.00
2026-02-14T15:07:00Z,38.00,64.00
2026-02-14T15:10:00Z,38.00,64.00
2026-02-14T15:12:00Z,38.00,64.00
2026-02-14T15:14:00Z,38.00,64.00
2026-02-14T15:15:00Z,38.00,64.00
2026-02-14T15:16:00Z,38.00,64.00
2026-02-14T15:17:00Z,38.00,64.00
2026-02-14T15:19:00Z,38.00,64.00
2026-02-14T15:24:00Z,38.00,64.00
2026-02-14T15:25:00Z,38.00,64.00
2026-02-14T15:28:00Z,38.00,64.00
2026-02-14T15:29:00Z,38.00,64.00
2026-02-14T15:30:00Z,38.00,63.00
2026-02-14T15:31:00Z,38.00,63.00
2026-02-14T15:32:00Z,38.00,63.00
2026-02-14T15:33:00Z,38.00,63.00
2026-02-14T15:35:00Z,38.00,64.00
2026-02-14T15:36:00Z,38.00,64.00
2026-02-14T15:37:00Z,38.00,64.00
2026-02-14T15:42:00Z,38.00,64.00
2026-02-14T15:43:00Z,38.00,64.00
2026-02-14T15:44:00Z,38.00,64.00
2026-02-14T15:47:00Z,38.00,64.00
2026-02-14T15:49:00Z,38.00,64.00
2026-02-14T15:51:00Z,38.00,64.00
2026-02-14T15:52:00Z,38.00,64.00
2026-02-14T15:54:00Z,38.00,64.00
2026-02-14T15:55:00Z,38.00,62.35
2026-02-14T15:56:00Z,38.00,63.00
2026-02-14T15:57:00Z,38.00,62.00
2026-02-14T15:58:00Z,38.00,62.00
2026-02-14T15:59:00Z,39.00,62.00
2026-02-14T16:00:00Z,39.00,62.00
2026-02-14T16:01:00Z,39.00,62.00
2026-02-14T16:02:00Z,39.00,62.00
2026-02-14T16:03:00Z,39.00,63.00
2026-02-14T16:04:00Z,39.00,63.00
2026-02-14T16:05:00Z,39.00,63.73
2026-02-14T16:06:00Z,38.00,63.73
2026-02-14T16:07:00Z,38.00,64.00
2026-02-14T16:08:00Z,38.00,63.23
2026-02-14T16:10:00Z,38.00,64.00
2026-02-14T16:11:00Z,38.00,64.00
2026-02-14T16:12:00Z,38.00,64.00
2026-02-14T16:13:00Z,38.00,64.00
2026-02-14T16:14:00Z,38.00,64.00
2026-02-14T16:15:00Z,38.00,63.00
2026-02-14T16:16:00Z,38.00,63.00
2026-02-14T16:18:00Z,38.00,63.00
2026-02-14T16:19:00Z,38.00,63.00
2026-02-14T16:20:00Z,38.00,63.00
2026-02-14T16:21:00Z,38.00,63.00
2026-02-14T16:23:00Z,38.00,63.00
2026-02-14T16:25:00Z,38.00,63.00
2026-02-14T16:26:00Z,38.00,63.00
2026-02-14T16:27:00Z,38.00,63.00
2026-02-14T16:28:00Z,38.00,63.00
2026-02-14T16:29:00Z,38.00,63.00
2026-02-14T16:32:00Z,38.00,63.00
2026-02-14T16:33:00Z,38.00,63.00
2026-02-14T16:34:00Z,38.00,63.00
2026-02-14T16:35:00Z,38.00,63.00
2026-02-14T16:36:00Z,38.00,63.00
2026-02-14T16:38:00Z,38.00,63.00
2026-02-14T16:39:00Z,38.00,63.00
2026-02-14T16:41:00Z,38.00,63.00
2026-02-14T16:42:00Z,38.00,63.00
2026-02-14T16:43:00Z,38.00,63.00
2026-02-14T16:45:00Z,38.00,63.00
2026-02-14T16:46:00Z,38.00,63.00
2026-02-14T16:47:00Z,38.00,63.00
2026-02-14T16:48:00Z,38.00,63.00
2026-02-14T16:49:00Z,38.00,63.00
2026-02-14T16:50:00Z,38.00,63.00
2026-02-14T16:51:00Z,38.00,63.00
2026-02-14T16:52:00Z,38.00,63.00
2026-02-14T16:53:00Z,38.00,63.00
2026-02-14T16:54:00Z,38.00,63.00
2026-02-14T16:55:00Z,38.00,63.00
2026-02-14T16:56:00Z,38.00,63.00
2026-02-14T16:57:00Z,38.00,63.00
2026-02-14T16:58:00Z,38.05,62.00
2026-02-14T16:59:00Z,39.00,62.00
2026-02-14T17:00:00Z,39.16,62.00
2026-02-14T17:01:00Z,39.16,62.45
2026-02-14T17:02:00Z,39.16,62.00
2026-02-14T17:03:00Z,39.16,62.00
2026-02-14T17:04:00Z,39.16,62.00
2026-02-14T17:05:00Z,39.16,62.00
2026-02-14T17:06:00Z,38.00,62.00
2026-02-14T17:07:00Z,38.00,62.00
2026-02-14T17:08:00Z,38.00,62.00
2026-02-14T17:09:00Z,38.00,62.00
2026-02-14T17:10:00Z,38.46,62.00
2026-02-14T17:11:00Z,39.00,62.00
2026-02-14T17:12:00Z,39.00,61.86
2026-02-14T17:14:00Z,39.00,61.86
2026-02-14T17:15:00Z,39.00,61.86
2026-02-14T17:16:00Z,39.00,62.00
2026-02-14T17:17:00Z,39.00,62.00
2026-02-14T17:18:00Z,39.00,62.00
2026-02-14T17:20:00Z,39.00,62.00
2026-02-14T17:22:00Z,38.00,62.00
2026-02-14T17:23:00Z,38.00,62.00
2026-02-14T17:24:00Z,38.00,63.00
2026-02-14T17:25:00Z,39.00,63.00
2026-02-14T17:26:00Z,39.00,63.00
2026-02-14T17:28:00Z,39.00,62.00
2026-02-14T17:29:00Z,39.00,62.00
2026-02-14T17:32:00Z,39.00,62.00
2026-02-14T17:33:00Z,39.00,62.00
2026-02-14T17:34:00Z,39.00,62.00
2026-02-14T17:35:00Z,39.00,62.00
2026-02-14T17:37:00Z,39.00,62.00
2026-02-14T17:39:00Z,39.00,62.00
2026-02-14T17:40:00Z,39.00,62.00
2026-02-14T17:41:00Z,39.00,62.00
2026-02-14T17:42:00Z,39.00,62.00
2026-02-14T17:44:00Z,39.00,62.00
2026-02-14T17:45:00Z,39.00,62.00
2026-02-14T17:46:00Z,40.00,61.95
2026-02-14T17:47:00Z,40.00,61.00
2026-02-14T17:48:00Z,40.00,61.00
2026-02-14T17:49:00Z,40.00,61.00
2026-02-14T17:50:00Z,40.00,61.00
2026-02-14T17:51:00Z,40.00,61.00
2026-02-14T17:52:00Z,40.00,61.00
2026-02-14T17:54:00Z,40.00,61.60
2026-02-14T17:55:00Z,40.00,62.00
2026-02-14T17:57:00Z,40.00,62.00
2026-02-14T17:58:00Z,40.00,62.00
2026-02-14T17:59:00Z,40.00,62.00
2026-02-14T18:00:00Z,40.00,62.00
2026-02-14T18:03:00Z,40.00,62.00
2026-02-14T18:04:00Z,40.00,62.00
2026-02-14T18:07:00Z,39.00,62.00
2026-02-14T18:09:00Z,40.00,62.00
2026-02-14T18:10:00Z,40.00,62.00
2026-02-14T18:11:00Z,40.00,61.00
2026-02-14T18:13:00Z,40.00,61.00
2026-02-14T18:14:00Z,40.00,62.00
2026-02-14T18:16:00Z,40.00,62.00
2026-02-14T18:18:00Z,40.00,62.00
2026-02-14T18:19:00Z,39.89,62.00
2026-02-14T18:20:00Z,39.46,62.00
2026-02-14T18:21:00Z,39.46,62.00
2026-02-14T18:22:00Z,39.46,62.00
2026-02-14T18:23:00Z,39.00,62.00
2026-02-14T18:24:00Z,39.00,62.00
2026-02-14T18:25:00Z,40.00,62.00
2026-02-14T18:26:00Z,40.00,62.00
2026-02-14T18:27:00Z,40.00,62.00
2026-02-14T18:28:00Z,40.00,62.00
2026-02-14T18:29:00Z,40.00,62.00
2026-02-14T18:30:00Z,40.00,62.00
2026-02-14T18:31:00Z,40.00,62.00
2026-02-14T18:32:00Z,40.00,62.00
2026-02-14T18:34:00Z,40.00,62.00
2026-02-14T18:35:00Z,40.00,62.00
2026-02-14T18:36:00Z,40.00,62.00
2026-02-14T18:37:00Z,40.00,62.00
2026-02-14T18:38:00Z,40.00,62.00
2026-02-14T18:39:00Z,40.00,62.00
2026-02-14T18:40:00Z,39.00,62.00
2026-02-14T18:41:00Z,39.00,62.00
2026-02-14T18:42:00Z,39.00,61.10
2026-02-14T18:43:00Z,39.00,62.00
2026-02-14T18:45:00Z,39.00,62.00
2026-02-14T18:46:00Z,39.00,62.00
2026-02-14T18:47:00Z,39.00,62.00
2026-02-14T18:48:00Z,39.00,62.00
2026-02-14T18:49:00Z,39.00,62.00
2026-02-14T18:50:00Z,39.00,62.00
2026-02-14T18:51:00Z,39.00,62.00
2026-02-14T18:52:00Z,39.00,62.00
2026-02-14T18:53:00Z,39.00,62.00
2026-02-14T18:54:00Z,39.00,62.00
2026-02-14T18:55:00Z,39.00,62.00
2026-02-14T18:57:00Z,39.00,62.00
2026-02-14T18:58:00Z,39.00,62.00
2026-02-14T18:59:00Z,39.00,62.00
2026-02-14T19:00:00Z,39.00,62.00
2026-02-14T19:02:00Z,39.00,62.00
2026-02-14T19:03:00Z,39.00,62.00
2026-02-14T19:05:00Z,39.00,62.00
2026-02-14T19:06:00Z,39.00,62.00
2026-02-14T19:07:00Z,39.00,62.00
2026-02-14T19:08:00Z,39.00,62.00
2026-02-14T19:09:00Z,39.00,61.65
2026-02-14T19:11:00Z,39.00,62.00
2026-02-14T19:12:00Z,40.00,62.00
2026-02-14T19:13:00Z,40.00,62.00
2026-02-14T19:14:00Z,40.00,62.00
2026-02-14T19:15:00Z,40.00,62.00
2026-02-14T19:16:00Z,40.00,62.00
2026-02-14T19:17:00Z,40.00,62.00
2026-02-14T19:18:00Z,40.00,62.00
2026-02-14T19:19:00Z,40.00,62.00
2026-02-14T19:20:00Z,40.00,62.00
2026-02-14T19:21:00Z,40.00,61.18
2026-02-14T19:22:00Z,40.00,62.00
2026-02-14T19:23:00Z,40.00,62.00
2026-02-14T19:25:00Z,40.00,62.00
2026-02-14T19:26:00Z,39.00,62.00
2026-02-14T19:27:00Z,40.00,62.73
2026-02-14T19:28:00Z,39.00,63.00
2026-02-14T19:29:00Z,39.00,63.00
2026-02-14T19:30:00Z,39.00,63.00
2026-02-14T19:31:00Z,39.00,63.00
2026-02-14T19:32:00Z,39.00,63.00
2026-02-14T19:33:00Z,39.00,63.00
2026-02-14T19:34:00Z,39.00,63.31
2026-02-14T19:35:00Z,39.00,64.00
2026-02-14T19:36:00Z,39.00,63.00
2026-02-14T19:37:00Z,39.00,63.00
2026-02-14T19:38:00Z,38.00,63.18
2026-02-14T19:39:00Z,39.00,63.01
2026-02-14T19:40:00Z,39.00,63.00
2026-02-14T19:41:00Z,39.00,63.93
2026-02-14T19:42:00Z,39.00,64.00
2026-02-14T19:43:00Z,39.00,64.00
2026-02-14T19:44:00Z,38.92,64.00
2026-02-14T19:45:00Z,39.00,64.00
2026-02-14T19:46:00Z,39.00,64.00
2026-02-14T19:47:00Z,39.00,64.00
2026-02-14T19:48:00Z,38.02,64.00
2026-02-14T19:49:00Z,38.28,64.00
2026-02-14T19:50:00Z,38.28,64.06
2026-02-14T19:51:00Z,38.00,64.69
2026-02-14T19:52:00Z,38.00,64.86
2026-02-14T19:53:00Z,38.00,64.91
2026-02-14T19:54:00Z,36.89,64.99
2026-02-14T19:55:00Z,36.00,65.01
2026-02-14T19:56:00Z,37.00,65.01
2026-02-14T19:57:00Z,37.00,65.21
2026-02-14T19:58:00Z,37.00,65.00
2026-02-14T19:59:00Z,37.00,64.40
2026-02-14T20:00:00Z,37.00,65.00
2026-02-14T20:01:00Z,37.94,65.00
2026-02-14T20:02:00Z,39.00,63.98
2026-02-14T20:03:00Z,39.20,64.00
2026-02-14T20:04:00Z,39.00,64.00
2026-02-14T20:05:00Z,39.00,63.65
2026-02-14T20:06:00Z,39.00,64.00
2026-02-14T20:07:00Z,39.00,64.24
2026-02-14T20:08:00Z,39.00,64.82
2026-02-14T20:09:00Z,38.92,64.65
2026-02-14T20:10:00Z,39.36,65.02
2026-02-14T20:11:00Z,36.69,66.10
2026-02-14T20:12:00Z,36.70,64.22
2026-02-14T20:13:00Z,36.58,65.01
2026-02-14T20:14:00Z,35.22,67.08
2026-02-14T20:15:00Z,35.11,66.21
2026-02-14T20:16:00Z,37.00,65.27
2026-02-14T20:17:00Z,35.03,65.72
2026-02-14T20:18:00Z,32.96,67.27
2026-02-14T20:19:00Z,33.47,67.86
2026-02-14T20:20:00Z,33.00,68.00
2026-02-14T20:21:00Z,34.96,66.99
2026-02-14T20:22:00Z,34.40,68.11
2026-02-14T20:23:00Z,35.74,67.71
2026-02-14T20:24:00Z,37.15,67.66
2026-02-14T20:25:00Z,32.51,67.03
2026-02-14T20:26:00Z,28.30,71.09
2026-02-14T20:27:00Z,29.24,72.73
2026-02-14T20:28:00Z,31.00,70.11
2026-02-14T20:29:00Z,30.58,70.09
2026-02-14T20:30:00Z,30.38,71.04
2026-02-14T20:31:00Z,33.43,68.97
2026-02-14T20:32:00Z,32.19,68.88
2026-02-14T20:33:00Z,31.51,69.76
2026-02-14T20:34:00Z,30.49,69.49
2026-02-14T20:35:00Z,32.87,67.70
2026-02-14T20:36:00Z,34.73,67.82
2026-02-14T20:37:00Z,37.64,66.82
2026-02-14T20:38:00Z,39.44,65.50
2026-02-14T20:39:00Z,37.21,64.48
2026-02-14T20:40:00Z,35.19,65.84
2026-02-14T20:41:00Z,34.99,66.21
2026-02-14T20:42:00Z,35.15,66.71
2026-02-14T20:43:00Z,38.32,63.91
2026-02-14T20:44:00Z,39.35,62.59
2026-02-14T20:45:00Z,37.54,62.96
2026-02-14T20:46:00Z,38.44,61.75
2026-02-14T20:47:00Z,37.42,64.65
2026-02-14T20:48:00Z,38.55,65.40
2026-02-14T20:49:00Z,42.38,59.10
2026-02-14T20:50:00Z,43.26,58.81
2026-02-14T20:51:00Z,43.77,56.53
2026-02-14T20:52:00Z,48.27,54.41
2026-02-14T20:53:00Z,45.74,58.20
2026-02-14T20:54:00Z,42.20,59.78
2026-02-14T20:55:00Z,40.51,61.01
2026-02-14T20:56:00Z,40.27,62.29
2026-02-14T20:57:00Z,42.14,58.17
2026-02-14T20:58:00Z,42.53,58.86
2026-02-14T20:59:00Z,41.11,59.08
2026-02-14T21:00:00Z,37.39,62.72
2026-02-14T21:01:00Z,38.65,63.97
2026-02-14T21:02:00Z,37.11,63.53
2026-02-14T21:03:00Z,33.10,66.25
2026-02-14T21:04:00Z,23.38,76.93
2026-02-14T21:05:00Z,23.17,76.68
2026-02-14T21:06:00Z,26.00,76.10
2026-02-14T21:07:00Z,21.57,76.07
2026-02-14T21:08:00Z,20.39,80.86
2026-02-14T21:09:00Z,20.18,82.64
2026-02-14T21:10:00Z,22.40,80.93
2026-02-14T21:11:00Z,21.84,81.42
2026-02-14T21:12:00Z,21.84,79.50
2026-02-14T21:13:00Z,22.64,77.62
2026-02-14T21:14:00Z,19.82,82.31
2026-02-14T21:15:00Z,18.44,83.56
2026-02-14T21:16:00Z,18.21,82.64
2026-02-14T21:17:00Z,14.78,87.16
2026-02-14T21:18:00Z,16.52,84.04
2026-02-14T21:19:00Z,19.02,81.90
2026-02-14T21:20:00Z,18.64,82.60
2026-02-14T21:21:00Z,16.57,85.49
2026-02-14T21:22:00Z,17.55,84.59
2026-02-14T21:23:00Z,17.19,83.31
2026-02-14T21:24:00Z,14.10,86.40
2026-02-14T21:25:00Z,10.84,91.35
2026-02-14T21:26:00Z,15.91,84.52
2026-02-14T21:27:00Z,15.14,84.97
2026-02-14T21:28:00Z,16.21,84.16
2026-02-14T21:29:00Z,17.01,83.79
2026-02-14T21:30:00Z,16.59,83.65
2026-02-14T21:31:00Z,15.75,85.38
2026-02-14T21:32:00Z,15.96,85.20
2026-02-14T21:33:00Z,16.74,84.66
2026-02-14T21:34:00Z,17.75,84.91
2026-02-14T21:35:00Z,15.53,84.95
2026-02-14T21:36:00Z,17.00,84.30
2026-02-14T21:37:00Z,17.52,82.97
2026-02-14T21:38:00Z,17.79,82.87
2026-02-14T21:39:00Z,15.55,83.83
2026-02-14T21:40:00Z,15.96,84.80
2026-02-14T21:41:00Z,16.42,84.61
2026-02-14T21:42:00Z,15.48,85.03
2026-02-14T21:43:00Z,18.61,83.28
2026-02-14T21:44:00Z,17.74,82.75
2026-02-14T21:45:00Z,17.93,83.03
2026-02-14T21:46:00Z,15.30,83.93
2026-02-14T21:47:00Z,15.28,85.45
2026-02-14T21:48:00Z,10.91,89.89
2026-02-14T21:49:00Z,14.25,88.35
2026-02-14T21:50:00Z,16.87,84.12
2026-02-14T21:51:00Z,17.40,82.61
2026-02-14T21:52:00Z,17.59,82.96
2026-02-14T21:53:00Z,16.06,85.08
2026-02-14T21:54:00Z,17.74,82.41
2026-02-14T21:55:00Z,16.68,85.55
2026-02-14T21:56:00Z,13.34,85.06
2026-02-14T21:57:00Z,14.18,87.12
2026-02-14T21:58:00Z,8.82,91.61
2026-02-14T21:59:00Z,9.81,87.61
2026-02-14T22:00:00Z,15.01,83.99
2026-02-14T22:01:00Z,16.72,83.51
2026-02-14T22:02:00Z,17.20,83.86
2026-02-14T22:03:00Z,16.62,84.09
2026-02-14T22:04:00Z,15.94,85.73
2026-02-14T22:05:00Z,16.77,85.06
2026-02-14T22:06:00Z,17.96,83.46
2026-02-14T22:07:00Z,18.05,83.92
2026-02-14T22:08:00Z,7.82,91.24
2026-02-14T22:09:00Z,7.44,92.16
2026-02-14T22:10:00Z,4.26,95.82
2026-02-14T22:11:00Z,4.13,96.83
2026-02-14T22:12:00Z,1.49,98.03
2026-02-14T22:13:00Z,1.00,99.00
2026-02-14T22:14:00Z,1.00,99.00
2026-02-14T22:15:00Z,1.00,99.00
2026-02-14T22:16:00Z,1.00,99.00
2026-02-14T22:17:00Z,1.00,99.00
2026-02-14T22:18:00Z,1.00,99.00
2026-02-14T22:19:00Z,1.00,99.00
2026-02-14T22:20:00Z,1.00,99.00
2026-02-14T22:21:00Z,1.00,99.00
2026-02-14T22:22:00Z,1.00,99.00
2026-02-14T22:23:00Z,1.00,99.00
