# event_ticker=KXATPMATCH-26FEB27TIANAK
# final_score=3-6 7-6(6) 6-4
# score_resolution=6-3 6-7 4-6
# match_winner=Frances Tiafoe
# fav_player=Brandon Nakashima
# dog_player=Frances Tiafoe
# kalshi_date=2026-02-27
timestamp,Brandon Nakashima,Frances Tiafoe
2026-02-27T18:14:00Z,51.00,51.00
2026-02-27T18:15:00Z,51.00,51.00
2026-02-27T18:16:00Z,51.00,50.49
2026-02-27T18:18:00Z,51.00,52.00
2026-02-27T18:23:00Z,51.00,52.00
2026-02-27T18:24:00Z,51.00,52.00
2026-02-27T18:26:00Z,51.00,52.00
2026-02-27T18:27:00Z,51.00,52.00
2026-02-27T18:28:00Z,51.00,52.00
2026-02-27T18:29:00Z,51.00,52.00
2026-02-27T18:30:00Z,51.00,52.00
2026-02-27T18:33:00Z,51.00,52.00
2026-02-27T18:34:00Z,51.00,52.00
2026-02-27T18:42:00Z,51.00,51.00
2026-02-27T18:51:00Z,51.00,52.00
2026-02-27T18:52:00Z,51.00,52.00
2026-02-27T18:54:00Z,51.00,52.00
2026-02-27T18:55:00Z,51.00,52.00
2026-02-27T18:59:00Z,51.00,52.00
2026-02-27T19:00:00Z,51.00,52.00
2026-02-27T19:02:00Z,51.00,52.00
2026-02-27T19:03:00Z,51.00,52.00
2026-02-27T19:06:00Z,51.00,52.00
2026-02-27T19:10:00Z,51.00,52.00
2026-02-27T19:11:00Z,51.00,52.00
2026-02-27T19:18:00Z,51.00,52.00
2026-02-27T19:19:00Z,51.00,52.00
2026-02-27T19:21:00Z,51.00,52.00
2026-02-27T19:25:00Z,51.00,52.00
2026-02-27T19:28:00Z,51.00,50.00
2026-02-27T19:29:00Z,51.00,50.00
2026-02-27T19:30:00Z,51.00,50.00
2026-02-27T19:31:00Z,51.00,50.00
2026-02-27T19:33:00Z,51.00,50.00
2026-02-27T19:34:00Z,51.00,50.01
2026-02-27T19:35:00Z,51.00,51.00
2026-02-27T19:36:00Z,51.00,51.00
2026-02-27T19:37:00Z,51.00,51.00
2026-02-27T19:38:00Z,49.00,51.44
2026-02-27T19:39:00Z,50.00,51.00
2026-02-27T19:40:00Z,50.00,51.00
2026-02-27T19:41:00Z,50.00,51.00
2026-02-27T19:45:00Z,50.00,51.00
2026-02-27T19:46:00Z,49.00,51.00
2026-02-27T19:47:00Z,49.00,51.00
2026-02-27T19:51:00Z,50.00,51.00
2026-02-27T19:54:00Z,50.00,51.00
2026-02-27T19:55:00Z,50.00,51.00
2026-02-27T19:57:00Z,50.00,51.00
2026-02-27T19:58:00Z,50.00,51.00
2026-02-27T20:00:00Z,50.00,51.00
2026-02-27T20:07:00Z,50.00,51.00
2026-02-27T20:09:00Z,50.00,51.00
2026-02-27T20:10:00Z,50.00,50.98
2026-02-27T20:13:00Z,50.00,51.00
2026-02-27T20:14:00Z,50.00,51.00
2026-02-27T20:16:00Z,50.00,51.00
2026-02-27T20:17:00Z,50.00,50.00
2026-02-27T20:19:00Z,50.00,51.00
2026-02-27T20:20:00Z,50.00,51.00
2026-02-27T20:21:00Z,50.00,51.00
2026-02-27T20:23:00Z,50.00,51.00
2026-02-27T20:25:00Z,50.00,51.00
2026-02-27T20:26:00Z,50.00,51.00
2026-02-27T20:27:00Z,50.00,51.00
2026-02-27T20:28:00Z,49.00,51.00
2026-02-27T20:30:00Z,49.00,51.00
2026-02-27T20:32:00Z,50.00,51.00
2026-02-27T20:36:00Z,50.00,51.00
2026-02-27T20:38:00Z,50.00,51.00
2026-02-27T20:39:00Z,50.00,51.00
2026-02-27T20:43:00Z,50.00,51.00
2026-02-27T20:46:00Z,50.00,51.00
2026-02-27T20:48:00Z,50.00,51.00
2026-02-27T20:50:00Z,50.00,51.00
2026-02-27T20:53:00Z,50.00,51.00
2026-02-27T20:54:00Z,49.00,51.00
2026-02-27T20:56:00Z,50.00,51.00
2026-02-27T20:58:00Z,50.00,51.00
2026-02-27T21:01:00Z,50.00,51.00
2026-02-27T21:02:00Z,50.00,51.00
2026-02-27T21:04:00Z,50.00,51.00
2026-02-27T21:05:00Z,50.00,51.00
2026-02-27T21:06:00Z,50.00,51.00
2026-02-27T21:07:00Z,50.00,51.00
2026-02-27T21:08:00Z,50.00,51.00
2026-02-27T21:09:00Z,50.00,51.00
2026-02-27T21:11:00Z,50.00,51.40
2026-02-27T21:17:00Z,50.00,52.00
2026-02-27T21:18:00Z,50.00,52.00
2026-02-27T21:19:00Z,50.00,52.00
2026-02-27T21:20:00Z,50.00,52.00
2026-02-27T21:22:00Z,50.00,52.00
2026-02-27T21:23:00Z,50.00,52.00
2026-02-27T21:25:00Z,50.00,52.00
2026-02-27T21:26:00Z,50.00,52.00
2026-02-27T21:30:00Z,50.00,52.00
2026-02-27T21:31:00Z,50.00,52.00
2026-02-27T21:32:00Z,50.00,52.00
2026-02-27T21:33:00Z,50.00,52.00
2026-02-27T21:34:00Z,50.00,50.07
2026-02-27T21:36:00Z,50.00,52.00
2026-02-27T21:39:00Z,50.00,52.00
2026-02-27T21:40:00Z,50.00,52.00
2026-02-27T21:42:00Z,50.00,52.00
2026-02-27T21:43:00Z,50.00,52.00
2026-02-27T21:46:00Z,49.00,52.00
2026-02-27T21:50:00Z,49.00,52.00
2026-02-27T21:51:00Z,49.00,52.00
2026-02-27T21:53:00Z,49.00,52.00
2026-02-27T21:54:00Z,49.00,52.00
2026-02-27T21:55:00Z,49.00,52.00
2026-02-27T21:56:00Z,49.00,52.00
2026-02-27T21:57:00Z,49.00,52.00
2026-02-27T21:58:00Z,49.00,52.00
2026-02-27T21:59:00Z,49.00,52.00
2026-02-27T22:00:00Z,49.00,52.00
2026-02-27T22:01:00Z,49.00,52.00
2026-02-27T22:02:00Z,48.00,51.98
2026-02-27T22:03:00Z,49.00,52.00
2026-02-27T22:04:00Z,49.00,52.00
2026-02-27T22:05:00Z,49.00,52.00
2026-02-27T22:06:00Z,49.00,52.00
2026-02-27T22:09:00Z,49.00,52.00
2026-02-27T22:11:00Z,49.00,52.00
2026-02-27T22:12:00Z,49.00,52.00
2026-02-27T22:20:00Z,49.00,52.00
2026-02-27T22:21:00Z,49.00,52.00
2026-02-27T22:22:00Z,49.00,52.00
2026-02-27T22:23:00Z,48.00,51.00
2026-02-27T22:26:00Z,48.00,52.00
2026-02-27T22:27:00Z,48.00,52.00
2026-02-27T22:28:00Z,48.00,52.00
2026-02-27T22:29:00Z,48.00,52.00
2026-02-27T22:33:00Z,48.00,52.00
2026-02-27T22:36:00Z,48.00,52.00
2026-02-27T22:37:00Z,48.00,52.00
2026-02-27T22:40:00Z,49.00,52.00
2026-02-27T22:42:00Z,49.00,52.00
2026-02-27T22:43:00Z,49.00,52.00
2026-02-27T22:44:00Z,49.00,52.00
2026-02-27T22:46:00Z,49.00,52.00
2026-02-27T22:48:00Z,49.00,52.00
2026-02-27T22:49:00Z,49.00,52.00
2026-02-27T22:50:00Z,49.00,52.00
2026-02-27T22:51:00Z,49.00,52.00
2026-02-27T22:52:00Z,49.00,52.00
2026-02-27T22:53:00Z,49.00,52.00
2026-02-27T22:54:00Z,49.00,52.00
2026-02-27T22:56:00Z,49.00,52.00
2026-02-27T22:57:00Z,49.00,52.00
2026-02-27T22:58:00Z,49.00,52.00
2026-02-27T22:59:00Z,49.00,52.00
2026-02-27T23:00:00Z,49.00,52.00
2026-02-27T23:01:00Z,49.00,52.00
2026-02-27T23:02:00Z,49.00,52.00
2026-02-27T23:04:00Z,49.00,52.00
2026-02-27T23:05:00Z,49.00,52.00
2026-02-27T23:06:00Z,49.00,52.00
2026-02-27T23:09:00Z,49.00,52.00
2026-02-27T23:13:00Z,48.00,52.00
2026-02-27T23:15:00Z,48.00,51.00
2026-02-27T23:16:00Z,48.00,52.00
2026-02-27T23:17:00Z,48.00,52.00
2026-02-27T23:18:00Z,48.00,52.00
2026-02-27T23:19:00Z,49.00,52.00
2026-02-27T23:20:00Z,49.00,52.00
2026-02-27T23:21:00Z,49.00,52.00
2026-02-27T23:22:00Z,48.95,52.00
2026-02-27T23:23:00Z,49.00,52.00
2026-02-27T23:24:00Z,49.00,52.00
2026-02-27T23:25:00Z,49.00,52.00
2026-02-27T23:26:00Z,49.00,52.00
2026-02-27T23:27:00Z,48.10,52.00
2026-02-27T23:28:00Z,49.00,52.00
2026-02-27T23:29:00Z,49.00,52.00
2026-02-27T23:30:00Z,49.00,52.00
2026-02-27T23:31:00Z,49.00,52.00
2026-02-27T23:32:00Z,49.00,52.00
2026-02-27T23:33:00Z,49.00,52.00
2026-02-27T23:34:00Z,49.00,52.00
2026-02-27T23:35:00Z,48.79,52.00
2026-02-27T23:36:00Z,49.00,52.00
2026-02-27T23:37:00Z,49.00,52.00
2026-02-27T23:38:00Z,49.00,52.00
2026-02-27T23:39:00Z,49.00,52.00
2026-02-27T23:41:00Z,49.00,52.00
2026-02-27T23:42:00Z,49.00,52.00
2026-02-27T23:43:00Z,49.00,52.00
2026-02-27T23:44:00Z,49.00,52.00
2026-02-27T23:45:00Z,49.00,52.00
2026-02-27T23:46:00Z,49.00,52.00
2026-02-27T23:47:00Z,49.00,52.00
2026-02-27T23:49:00Z,49.00,52.00
2026-02-27T23:50:00Z,49.00,52.00
2026-02-27T23:51:00Z,49.00,52.00
2026-02-27T23:52:00Z,49.00,52.00
2026-02-27T23:53:00Z,49.00,52.00
2026-02-27T23:54:00Z,49.00,52.00
2026-02-27T23:55:00Z,49.00,52.00
2026-02-27T23:56:00Z,49.00,52.00
2026-02-27T23:59:00Z,48.02,52.00
2026-02-28T00:00:00Z,49.00,52.00
2026-02-28T00:01:00Z,49.00,52.00
2026-02-28T00:02:00Z,49.30,52.00
2026-02-28T00:03:00Z,49.30,52.00
2026-02-28T00:04:00Z,49.30,52.00
2026-02-28T00:05:00Z,50.00,52.00
2026-02-28T00:06:00Z,50.00,52.00
2026-02-28T00:07:00Z,48.00,52.00
2026-02-28T00:08:00Z,48.00,52.00
2026-02-28T00:10:00Z,48.00,51.00
2026-02-28T00:12:00Z,50.00,51.00
2026-02-28T00:14:00Z,50.00,52.00
2026-02-28T00:15:00Z,50.00,52.00
2026-02-28T00:17:00Z,50.00,51.02
2026-02-28T00:18:00Z,50.00,52.00
2026-02-28T00:20:00Z,50.00,52.00
2026-02-28T00:21:00Z,50.00,52.00
2026-02-28T00:24:00Z,50.00,52.00
2026-02-28T00:25:00Z,50.00,52.00
2026-02-28T00:26:00Z,50.00,52.00
2026-02-28T00:28:00Z,48.00,52.00
2026-02-28T00:29:00Z,48.00,52.00
2026-02-28T00:31:00Z,50.00,52.00
2026-02-28T00:34:00Z,50.00,52.00
2026-02-28T00:37:00Z,49.76,52.00
2026-02-28T00:39:00Z,49.76,52.00
2026-02-28T00:40:00Z,49.76,52.00
2026-02-28T00:41:00Z,49.76,51.00
2026-02-28T00:42:00Z,49.76,52.00
2026-02-28T00:44:00Z,49.00,52.00
2026-02-28T00:48:00Z,49.00,52.00
2026-02-28T00:49:00Z,49.00,51.93
2026-02-28T00:52:00Z,49.00,52.00
2026-02-28T00:53:00Z,49.00,52.00
2026-02-28T00:54:00Z,49.00,52.00
2026-02-28T00:55:00Z,50.00,52.00
2026-02-28T00:56:00Z,50.00,52.00
2026-02-28T00:57:00Z,48.00,52.00
2026-02-28T00:58:00Z,48.00,52.00
2026-02-28T00:59:00Z,49.00,52.00
2026-02-28T01:00:00Z,49.00,52.00
2026-02-28T01:01:00Z,49.00,52.00
2026-02-28T01:02:00Z,49.00,52.00
2026-02-28T01:03:00Z,50.00,51.00
2026-02-28T01:04:00Z,50.00,51.00
2026-02-28T01:08:00Z,50.00,52.00
2026-02-28T01:09:00Z,50.00,52.00
2026-02-28T01:10:00Z,50.00,52.00
2026-02-28T01:11:00Z,50.00,52.00
2026-02-28T01:13:00Z,50.00,51.00
2026-02-28T01:14:00Z,50.00,52.00
2026-02-28T01:15:00Z,50.00,52.00
2026-02-28T01:16:00Z,50.00,52.00
2026-02-28T01:17:00Z,50.00,52.00
2026-02-28T01:18:00Z,50.00,52.00
2026-02-28T01:19:00Z,48.00,52.00
2026-02-28T01:21:00Z,48.00,52.00
2026-02-28T01:22:00Z,50.00,52.00
2026-02-28T01:23:00Z,50.00,52.00
2026-02-28T01:24:00Z,50.00,51.42
2026-02-28T01:25:00Z,50.00,51.42
2026-02-28T01:26:00Z,50.00,52.00
2026-02-28T01:27:00Z,50.00,52.00
2026-02-28T01:28:00Z,50.00,52.00
2026-02-28T01:29:00Z,50.00,52.00
2026-02-28T01:30:00Z,50.00,52.00
2026-02-28T01:31:00Z,50.00,52.00
2026-02-28T01:32:00Z,50.00,52.00
2026-02-28T01:33:00Z,50.00,52.00
2026-02-28T01:34:00Z,49.57,52.00
2026-02-28T01:35:00Z,49.72,52.00
2026-02-28T01:36:00Z,50.00,52.00
2026-02-28T01:38:00Z,49.00,52.00
2026-02-28T01:39:00Z,50.00,52.00
2026-02-28T01:40:00Z,50.00,52.00
2026-02-28T01:41:00Z,50.00,52.00
2026-02-28T01:42:00Z,50.00,51.01
2026-02-28T01:43:00Z,49.00,50.87
2026-02-28T01:44:00Z,49.00,52.00
2026-02-28T01:45:00Z,49.00,52.00
2026-02-28T01:46:00Z,49.00,52.00
2026-02-28T01:47:00Z,49.00,52.00
2026-02-28T01:48:00Z,50.00,52.00
2026-02-28T01:49:00Z,50.00,52.00
2026-02-28T01:50:00Z,50.00,52.00
2026-02-28T01:51:00Z,50.00,52.00
2026-02-28T01:52:00Z,50.00,52.00
2026-02-28T01:53:00Z,50.00,52.00
2026-02-28T01:54:00Z,50.00,52.00
2026-02-28T01:55:00Z,50.00,52.00
2026-02-28T01:56:00Z,50.00,52.00
2026-02-28T01:57:00Z,50.00,52.00
2026-02-28T01:58:00Z,50.00,52.00
2026-02-28T01:59:00Z,50.00,52.00
2026-02-28T02:00:00Z,49.38,52.00
2026-02-28T02:01:00Z,50.00,51.00
2026-02-28T02:02:00Z,50.00,51.00
2026-02-28T02:03:00Z,50.00,52.00
2026-02-28T02:04:00Z,50.00,52.00
2026-02-28T02:05:00Z,50.00,51.12
2026-02-28T02:06:00Z,50.00,52.00
2026-02-28T02:07:00Z,50.00,52.00
2026-02-28T02:08:00Z,50.00,51.89
2026-02-28T02:09:00Z,50.00,51.89
2026-02-28T02:10:00Z,49.00,51.89
2026-02-28T02:11:00Z,49.00,52.00
2026-02-28T02:12:00Z,49.00,51.70
2026-02-28T02:13:00Z,49.00,51.70
2026-02-28T02:14:00Z,49.00,52.00
2026-02-28T02:15:00Z,49.00,52.00
2026-02-28T02:16:00Z,49.00,52.00
2026-02-28T02:17:00Z,49.00,52.00
2026-02-28T02:20:00Z,49.00,52.00
2026-02-28T02:21:00Z,49.00,52.00
2026-02-28T02:22:00Z,49.00,51.07
2026-02-28T02:23:00Z,49.00,52.00
2026-02-28T02:24:00Z,49.00,52.00
2026-02-28T02:25:00Z,49.00,52.00
2026-02-28T02:27:00Z,49.00,52.00
2026-02-28T02:28:00Z,49.00,52.00
2026-02-28T02:30:00Z,49.00,52.00
2026-02-28T02:31:00Z,49.00,52.00
2026-02-28T02:32:00Z,49.00,52.00
2026-02-28T02:33:00Z,49.00,52.00
2026-02-28T02:34:00Z,50.00,52.00
2026-02-28T02:35:00Z,50.00,52.00
2026-02-28T02:36:00Z,50.00,51.08
2026-02-28T02:38:00Z,50.00,52.00
2026-02-28T02:39:00Z,50.00,52.00
2026-02-28T02:40:00Z,50.00,52.00
2026-02-28T02:41:00Z,49.00,51.45
2026-02-28T02:42:00Z,49.00,51.45
2026-02-28T02:43:00Z,49.00,52.00
2026-02-28T02:44:00Z,49.00,52.00
2026-02-28T02:46:00Z,50.00,52.00
2026-02-28T02:47:00Z,50.00,52.00
2026-02-28T02:49:00Z,49.00,52.00
2026-02-28T02:50:00Z,49.04,52.00
2026-02-28T02:51:00Z,50.00,52.00
2026-02-28T02:52:00Z,50.00,52.00
2026-02-28T02:53:00Z,50.00,51.80
2026-02-28T02:54:00Z,50.00,52.00
2026-02-28T02:55:00Z,49.00,52.00
2026-02-28T02:56:00Z,49.00,52.00
2026-02-28T02:57:00Z,48.00,52.00
2026-02-28T02:58:00Z,48.00,51.87
2026-02-28T02:59:00Z,49.02,52.00
2026-02-28T03:00:00Z,49.06,52.00
2026-02-28T03:01:00Z,49.57,52.00
2026-02-28T03:02:00Z,49.00,52.00
2026-02-28T03:03:00Z,49.00,51.31
2026-02-28T03:04:00Z,49.00,52.00
2026-02-28T03:05:00Z,49.00,52.00
2026-02-28T03:06:00Z,49.00,52.00
2026-02-28T03:07:00Z,49.00,52.41
2026-02-28T03:08:00Z,49.00,52.00
2026-02-28T03:09:00Z,49.00,52.00
2026-02-28T03:10:00Z,49.00,52.63
2026-02-28T03:11:00Z,49.00,53.00
2026-02-28T03:12:00Z,49.00,53.00
2026-02-28T03:13:00Z,48.20,53.00
2026-02-28T03:14:00Z,48.20,51.46
2026-02-28T03:15:00Z,49.00,52.37
2026-02-28T03:16:00Z,49.00,52.00
2026-02-28T03:17:00Z,49.00,51.83
2026-02-28T03:18:00Z,49.00,53.00
2026-02-28T03:19:00Z,48.51,52.68
2026-02-28T03:20:00Z,49.00,51.08
2026-02-28T03:21:00Z,49.00,49.80
2026-02-28T03:22:00Z,49.61,50.26
2026-02-28T03:23:00Z,49.79,52.00
2026-02-28T03:24:00Z,49.79,52.00
2026-02-28T03:25:00Z,49.00,52.00
2026-02-28T03:26:00Z,49.63,52.00
2026-02-28T03:27:00Z,49.00,52.00
2026-02-28T03:28:00Z,49.00,51.79
2026-02-28T03:29:00Z,49.20,51.05
2026-02-28T03:30:00Z,49.79,50.54
2026-02-28T03:31:00Z,49.00,52.00
2026-02-28T03:32:00Z,49.00,51.97
2026-02-28T03:33:00Z,49.00,51.42
2026-02-28T03:34:00Z,49.07,51.41
2026-02-28T03:35:00Z,49.04,51.21
2026-02-28T03:36:00Z,49.00,52.00
2026-02-28T03:37:00Z,49.00,51.81
2026-02-28T03:38:00Z,50.00,51.69
2026-02-28T03:39:00Z,49.88,51.76
2026-02-28T03:40:00Z,48.97,51.97
2026-02-28T03:41:00Z,50.00,51.71
2026-02-28T03:42:00Z,49.63,50.99
2026-02-28T03:43:00Z,49.00,52.10
2026-02-28T03:44:00Z,49.04,52.01
2026-02-28T03:45:00Z,49.00,52.69
2026-02-28T03:46:00Z,49.45,52.12
2026-02-28T03:47:00Z,49.07,52.01
2026-02-28T03:48:00Z,49.17,52.02
2026-02-28T03:49:00Z,50.00,51.72
2026-02-28T03:50:00Z,49.11,51.90
2026-02-28T03:51:00Z,50.00,51.48
2026-02-28T03:52:00Z,50.00,51.95
2026-02-28T03:53:00Z,49.86,52.00
2026-02-28T03:54:00Z,50.00,51.67
2026-02-28T03:55:00Z,49.83,51.81
2026-02-28T03:56:00Z,50.00,52.00
2026-02-28T03:57:00Z,50.01,52.00
2026-02-28T03:58:00Z,50.04,51.95
2026-02-28T03:59:00Z,48.75,54.13
2026-02-28T04:00:00Z,48.33,53.32
2026-02-28T04:01:00Z,51.23,50.36
2026-02-28T04:02:00Z,50.15,50.59
2026-02-28T04:03:00Z,50.48,49.97
2026-02-28T04:04:00Z,52.51,49.86
2026-02-28T04:05:00Z,55.88,46.93
2026-02-28T04:06:00Z,63.19,40.84
2026-02-28T04:07:00Z,65.65,34.03
2026-02-28T04:08:00Z,63.98,35.13
2026-02-28T04:09:00Z,60.07,41.30
2026-02-28T04:10:00Z,51.32,45.40
2026-02-28T04:11:00Z,50.11,50.24
2026-02-28T04:12:00Z,50.79,51.52
2026-02-28T04:13:00Z,53.62,48.89
2026-02-28T04:14:00Z,56.15,46.72
2026-02-28T04:15:00Z,59.27,39.70
2026-02-28T04:16:00Z,55.37,48.28
2026-02-28T04:17:00Z,48.00,52.85
2026-02-28T04:18:00Z,46.29,55.19
2026-02-28T04:19:00Z,48.29,53.18
2026-02-28T04:20:00Z,47.54,52.35
2026-02-28T04:21:00Z,42.08,57.63
2026-02-28T04:22:00Z,40.85,60.06
2026-02-28T04:23:00Z,41.50,59.62
2026-02-28T04:24:00Z,46.06,55.94
2026-02-28T04:25:00Z,49.39,49.62
2026-02-28T04:26:00Z,49.41,50.84
2026-02-28T04:27:00Z,49.79,51.21
2026-02-28T04:28:00Z,51.05,49.57
2026-02-28T04:29:00Z,51.94,51.25
2026-02-28T04:30:00Z,51.70,51.02
2026-02-28T04:31:00Z,53.84,48.17
2026-02-28T04:32:00Z,63.32,37.50
2026-02-28T04:33:00Z,63.90,35.26
2026-02-28T04:34:00Z,70.86,31.72
2026-02-28T04:35:00Z,66.78,34.36
2026-02-28T04:36:00Z,68.40,34.68
2026-02-28T04:37:00Z,68.73,33.09
2026-02-28T04:38:00Z,69.80,30.91
2026-02-28T04:39:00Z,70.40,31.65
2026-02-28T04:40:00Z,69.77,29.75
2026-02-28T04:41:00Z,67.97,32.77
2026-02-28T04:42:00Z,69.82,29.97
2026-02-28T04:43:00Z,71.76,27.98
2026-02-28T04:44:00Z,72.65,28.45
2026-02-28T04:45:00Z,72.52,28.98
2026-02-28T04:46:00Z,71.38,29.82
2026-02-28T04:47:00Z,65.92,33.15
2026-02-28T04:48:00Z,68.67,32.27
2026-02-28T04:49:00Z,70.63,29.59
2026-02-28T04:50:00Z,73.44,27.97
2026-02-28T04:51:00Z,73.82,27.26
2026-02-28T04:52:00Z,72.95,29.15
2026-02-28T04:53:00Z,73.09,27.55
2026-02-28T04:54:00Z,74.53,28.20
2026-02-28T04:55:00Z,70.47,29.81
2026-02-28T04:56:00Z,70.55,29.79
2026-02-28T04:57:00Z,71.71,28.45
2026-02-28T04:58:00Z,72.72,28.10
2026-02-28T04:59:00Z,73.92,29.22
2026-02-28T05:00:00Z,71.26,28.23
2026-02-28T05:01:00Z,73.13,29.23
2026-02-28T05:02:00Z,70.32,31.63
2026-02-28T05:03:00Z,74.61,28.26
2026-02-28T05:04:00Z,75.92,28.05
2026-02-28T05:05:00Z,73.32,26.57
2026-02-28T05:06:00Z,72.54,28.13
2026-02-28T05:07:00Z,70.39,25.31
2026-02-28T05:08:00Z,71.20,29.12
2026-02-28T05:09:00Z,69.52,30.14
2026-02-28T05:10:00Z,70.93,29.55
2026-02-28T05:11:00Z,71.60,30.69
2026-02-28T05:12:00Z,75.86,25.75
2026-02-28T05:13:00Z,79.98,21.65
2026-02-28T05:14:00Z,86.57,13.12
2026-02-28T05:15:00Z,89.31,10.14
2026-02-28T05:16:00Z,86.05,15.61
2026-02-28T05:17:00Z,77.62,22.76
2026-02-28T05:18:00Z,75.11,25.62
2026-02-28T05:19:00Z,74.28,25.92
2026-02-28T05:20:00Z,75.00,26.01
2026-02-28T05:21:00Z,75.04,25.33
2026-02-28T05:22:00Z,77.68,22.54
2026-02-28T05:23:00Z,77.33,22.62
2026-02-28T05:24:00Z,81.53,19.76
2026-02-28T05:25:00Z,80.62,19.00
2026-02-28T05:26:00Z,79.50,21.30
2026-02-28T05:27:00Z,82.52,19.82
2026-02-28T05:28:00Z,76.56,23.91
2026-02-28T05:29:00Z,74.19,25.81
2026-02-28T05:30:00Z,74.04,26.92
2026-02-28T05:31:00Z,76.02,25.61
2026-02-28T05:32:00Z,79.55,21.15
2026-02-28T05:33:00Z,77.64,22.82
2026-02-28T05:34:00Z,77.52,23.36
2026-02-28T05:35:00Z,78.39,24.16
2026-02-28T05:36:00Z,85.06,17.74
2026-02-28T05:37:00Z,82.73,16.96
2026-02-28T05:38:00Z,94.33,6.19
2026-02-28T05:39:00Z,96.82,3.77
2026-02-28T05:40:00Z,96.66,4.59
2026-02-28T05:41:00Z,95.73,5.78
2026-02-28T05:42:00Z,90.90,10.10
2026-02-28T05:43:00Z,83.01,19.84
2026-02-28T05:44:00Z,71.65,26.90
2026-02-28T05:45:00Z,64.78,34.90
2026-02-28T05:46:00Z,63.96,37.87
2026-02-28T05:47:00Z,55.55,46.17
2026-02-28T05:48:00Z,57.12,43.01
2026-02-28T05:49:00Z,63.05,38.07
2026-02-28T05:50:00Z,55.10,45.30
2026-02-28T05:51:00Z,50.73,51.91
2026-02-28T05:52:00Z,54.27,46.56
2026-02-28T05:53:00Z,72.06,27.94
2026-02-28T05:54:00Z,66.15,33.00
2026-02-28T05:55:00Z,52.67,51.47
2026-02-28T05:56:00Z,49.12,50.62
2026-02-28T05:57:00Z,51.65,48.83
2026-02-28T05:58:00Z,54.16,47.94
2026-02-28T05:59:00Z,54.31,49.11
2026-02-28T06:00:00Z,53.36,48.21
2026-02-28T06:01:00Z,54.74,47.40
2026-02-28T06:02:00Z,55.19,47.70
2026-02-28T06:03:00Z,51.80,52.00
2026-02-28T06:04:00Z,49.16,51.21
