# event_ticker=KXATPMATCH-26APR24DAMMEN
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Jakub Mensik
# fav_player=Martin Damm Jr
# dog_player=Jakub Mensik
# kalshi_date=2026-04-24
timestamp,Martin Damm Jr,Jakub Mensik
2026-04-25T08:14:00Z,27.00,74.00
2026-04-25T08:31:00Z,27.00,74.83
2026-04-25T08:32:00Z,27.00,76.00
2026-04-25T08:42:00Z,27.00,76.00
2026-04-25T09:04:00Z,27.00,75.00
2026-04-25T09:07:00Z,27.00,75.00
2026-04-25T09:18:00Z,27.00,75.00
2026-04-25T09:19:00Z,27.00,75.00
2026-04-25T09:20:00Z,27.00,75.00
2026-04-25T09:23:00Z,27.00,75.00
2026-04-25T09:31:00Z,27.00,75.00
2026-04-25T09:45:00Z,27.00,75.00
2026-04-25T09:46:00Z,27.00,75.00
2026-04-25T09:49:00Z,27.00,75.00
2026-04-25T09:51:00Z,27.00,75.00
2026-04-25T09:52:00Z,27.00,75.00
2026-04-25T09:55:00Z,27.00,75.00
2026-04-25T09:59:00Z,27.00,75.00
2026-04-25T10:03:00Z,27.30,75.00
2026-04-25T10:04:00Z,28.00,75.00
2026-04-25T10:06:00Z,26.00,75.00
2026-04-25T10:07:00Z,26.00,75.00
2026-04-25T10:08:00Z,28.00,75.00
2026-04-25T10:11:00Z,28.00,75.00
2026-04-25T10:15:00Z,28.00,75.00
2026-04-25T10:17:00Z,28.00,75.00
2026-04-25T10:23:00Z,28.00,75.00
2026-04-25T10:25:00Z,28.00,75.00
2026-04-25T10:26:00Z,28.00,75.00
2026-04-25T10:27:00Z,28.00,75.00
2026-04-25T10:29:00Z,27.00,75.00
2026-04-25T10:32:00Z,26.00,75.00
2026-04-25T10:35:00Z,26.00,75.00
2026-04-25T10:36:00Z,26.00,75.00
2026-04-25T10:38:00Z,27.99,75.00
2026-04-25T10:40:00Z,27.85,75.00
2026-04-25T10:45:00Z,27.98,75.00
2026-04-25T10:46:00Z,27.98,75.00
2026-04-25T10:47:00Z,27.00,75.00
2026-04-25T10:49:00Z,27.00,75.00
2026-04-25T10:51:00Z,27.99,75.00
2026-04-25T10:52:00Z,27.99,75.00
2026-04-25T10:54:00Z,27.83,75.00
2026-04-25T10:56:00Z,28.00,75.00
2026-04-25T10:58:00Z,28.00,75.00
2026-04-25T10:59:00Z,28.00,75.00
2026-04-25T11:00:00Z,28.00,75.00
2026-04-25T11:02:00Z,28.00,75.00
2026-04-25T11:03:00Z,27.00,74.63
2026-04-25T11:04:00Z,27.00,75.00
2026-04-25T11:05:00Z,27.00,75.00
2026-04-25T11:06:00Z,27.00,75.00
2026-04-25T11:07:00Z,27.00,75.00
2026-04-25T11:08:00Z,27.46,75.00
2026-04-25T11:09:00Z,27.00,75.00
2026-04-25T11:10:00Z,27.00,75.00
2026-04-25T11:11:00Z,27.00,75.00
2026-04-25T11:12:00Z,27.00,75.00
2026-04-25T11:13:00Z,27.00,75.00
2026-04-25T11:14:00Z,26.17,75.91
2026-04-25T11:15:00Z,25.14,76.00
2026-04-25T11:16:00Z,25.02,75.97
2026-04-25T11:17:00Z,26.96,75.00
2026-04-25T11:18:00Z,26.80,74.00
2026-04-25T11:19:00Z,24.00,76.00
2026-04-25T11:20:00Z,25.00,76.00
2026-04-25T11:21:00Z,25.16,76.00
2026-04-25T11:22:00Z,27.41,74.92
2026-04-25T11:23:00Z,27.00,73.65
2026-04-25T11:24:00Z,29.54,73.81
2026-04-25T11:25:00Z,34.33,68.45
2026-04-25T11:26:00Z,29.14,72.02
2026-04-25T11:27:00Z,29.08,70.78
2026-04-25T11:28:00Z,29.00,72.00
2026-04-25T11:29:00Z,28.51,72.01
2026-04-25T11:30:00Z,26.05,73.47
2026-04-25T11:31:00Z,25.04,75.98
2026-04-25T11:32:00Z,25.43,78.81
2026-04-25T11:33:00Z,23.43,79.67
2026-04-25T11:34:00Z,21.99,78.07
2026-04-25T11:35:00Z,21.32,76.40
2026-04-25T11:36:00Z,27.03,73.77
2026-04-25T11:37:00Z,26.63,73.91
2026-04-25T11:38:00Z,26.00,75.00
2026-04-25T11:39:00Z,26.00,75.00
2026-04-25T11:40:00Z,26.00,75.00
2026-04-25T11:41:00Z,22.67,77.92
2026-04-25T11:42:00Z,18.69,79.84
2026-04-25T11:43:00Z,11.46,88.45
2026-04-25T11:44:00Z,8.39,90.76
2026-04-25T11:45:00Z,9.37,90.60
2026-04-25T11:46:00Z,8.99,90.29
2026-04-25T11:47:00Z,8.91,91.09
2026-04-25T11:48:00Z,8.00,91.01
2026-04-25T11:49:00Z,10.02,91.42
2026-04-25T11:50:00Z,10.97,89.92
2026-04-25T11:51:00Z,11.50,89.53
2026-04-25T11:52:00Z,9.99,90.30
2026-04-25T11:53:00Z,10.98,89.12
2026-04-25T11:54:00Z,11.75,90.00
2026-04-25T11:55:00Z,12.00,89.83
2026-04-25T11:56:00Z,12.00,89.00
2026-04-25T11:57:00Z,12.00,89.00
2026-04-25T11:58:00Z,10.98,89.00
2026-04-25T11:59:00Z,5.90,90.11
2026-04-25T12:00:00Z,11.87,89.85
2026-04-25T12:01:00Z,9.19,93.00
2026-04-25T12:02:00Z,2.40,97.51
2026-04-25T12:03:00Z,2.07,98.00
2026-04-25T12:04:00Z,2.21,98.00
2026-04-25T12:05:00Z,1.02,99.00
2026-04-25T12:06:00Z,1.09,98.96
2026-04-25T12:07:00Z,2.00,98.00
2026-04-25T12:08:00Z,2.00,98.00
2026-04-25T12:09:00Z,2.00,98.00
2026-04-25T12:10:00Z,2.00,98.00
2026-04-25T12:11:00Z,2.00,99.00
2026-04-25T12:12:00Z,1.00,99.00
2026-04-25T12:13:00Z,1.00,99.00
2026-04-25T12:14:00Z,1.62,99.00
2026-04-25T12:15:00Z,2.00,99.00
2026-04-25T12:16:00Z,2.00,98.92
2026-04-25T12:17:00Z,2.20,97.29
2026-04-25T12:18:00Z,2.96,96.86
2026-04-25T12:19:00Z,5.37,95.33
2026-04-25T12:20:00Z,2.71,98.05
2026-04-25T12:21:00Z,2.71,99.00
2026-04-25T12:22:00Z,2.71,99.00
