# event_ticker=KXATPMATCH-25AUG01DAVMEN
# final_score=6-2 6-4
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Jakub Mensik
# kalshi_date=2025-08-01
timestamp,Alejandro Davidovich Fokina,Jakub Mensik
2025-08-01T13:20:00Z,52.00,49.00
2025-08-01T13:21:00Z,52.04,49.00
2025-08-01T13:23:00Z,52.00,49.00
2025-08-01T13:24:00Z,52.00,49.00
2025-08-01T13:26:00Z,53.00,49.00
2025-08-01T13:27:00Z,53.00,49.00
2025-08-01T13:29:00Z,53.00,49.00
2025-08-01T13:32:00Z,53.00,49.00
2025-08-01T13:33:00Z,53.00,49.00
2025-08-01T13:34:00Z,53.00,49.87
2025-08-01T13:35:00Z,53.00,49.87
2025-08-01T13:36:00Z,53.00,50.41
2025-08-01T13:37:00Z,53.00,51.00
2025-08-01T13:38:00Z,53.00,51.00
2025-08-01T13:40:00Z,53.00,51.00
2025-08-01T13:41:00Z,53.00,52.00
2025-08-01T13:43:00Z,52.00,52.00
2025-08-01T13:44:00Z,52.00,50.00
2025-08-01T13:45:00Z,52.85,50.00
2025-08-01T13:46:00Z,53.00,50.00
2025-08-01T13:49:00Z,53.00,49.00
2025-08-01T13:51:00Z,53.00,49.00
2025-08-01T13:55:00Z,53.00,49.00
2025-08-01T13:56:00Z,53.00,49.00
2025-08-01T13:57:00Z,53.49,49.00
2025-08-01T13:58:00Z,53.49,48.00
2025-08-01T13:59:00Z,53.00,48.00
2025-08-01T14:00:00Z,53.00,49.00
2025-08-01T14:01:00Z,53.00,49.00
2025-08-01T14:03:00Z,53.00,49.00
2025-08-01T14:05:00Z,53.10,49.00
2025-08-01T14:07:00Z,53.00,49.00
2025-08-01T14:08:00Z,53.00,49.00
2025-08-01T14:09:00Z,53.00,49.00
2025-08-01T14:10:00Z,53.00,49.00
2025-08-01T14:11:00Z,52.02,49.17
2025-08-01T14:12:00Z,52.98,49.17
2025-08-01T14:13:00Z,53.00,49.17
2025-08-01T14:14:00Z,52.00,49.00
2025-08-01T14:16:00Z,52.94,49.00
2025-08-01T14:17:00Z,52.94,50.00
2025-08-01T14:18:00Z,52.00,49.94
2025-08-01T14:20:00Z,52.88,49.00
2025-08-01T14:21:00Z,53.00,50.00
2025-08-01T14:22:00Z,53.00,49.00
2025-08-01T14:23:00Z,53.00,49.00
2025-08-01T14:24:00Z,53.00,49.00
2025-08-01T14:26:00Z,53.00,49.00
2025-08-01T14:27:00Z,53.00,49.00
2025-08-01T14:28:00Z,53.00,49.00
2025-08-01T14:29:00Z,53.00,49.00
2025-08-01T14:30:00Z,53.00,49.00
2025-08-01T14:31:00Z,52.83,49.00
2025-08-01T14:32:00Z,52.83,49.00
2025-08-01T14:34:00Z,53.00,49.00
2025-08-01T14:35:00Z,52.00,49.00
2025-08-01T14:36:00Z,53.00,49.00
2025-08-01T14:37:00Z,52.98,49.00
2025-08-01T14:38:00Z,52.98,49.00
2025-08-01T14:39:00Z,53.00,49.63
2025-08-01T14:40:00Z,52.73,49.00
2025-08-01T14:42:00Z,52.00,49.00
2025-08-01T14:43:00Z,53.00,49.00
2025-08-01T14:44:00Z,52.00,49.00
2025-08-01T14:45:00Z,52.62,49.00
2025-08-01T14:46:00Z,52.96,49.96
2025-08-01T14:47:00Z,52.94,49.96
2025-08-01T14:48:00Z,52.00,49.47
2025-08-01T14:49:00Z,52.00,49.47
2025-08-01T14:50:00Z,52.99,49.00
2025-08-01T14:51:00Z,52.92,49.98
2025-08-01T14:52:00Z,52.92,49.55
2025-08-01T14:53:00Z,52.00,49.68
2025-08-01T14:54:00Z,53.00,49.68
2025-08-01T14:55:00Z,52.47,49.00
2025-08-01T14:56:00Z,52.47,49.00
2025-08-01T14:57:00Z,52.96,49.00
2025-08-01T14:58:00Z,53.00,49.98
2025-08-01T14:59:00Z,52.99,49.04
2025-08-01T15:00:00Z,52.88,49.04
2025-08-01T15:01:00Z,52.43,50.53
2025-08-01T15:02:00Z,52.43,50.00
2025-08-01T15:03:00Z,53.00,50.00
2025-08-01T15:04:00Z,53.00,50.00
2025-08-01T15:05:00Z,53.00,50.00
2025-08-01T15:06:00Z,53.00,49.00
2025-08-01T15:07:00Z,53.00,49.00
2025-08-01T15:08:00Z,53.00,49.00
2025-08-01T15:09:00Z,52.00,49.00
2025-08-01T15:10:00Z,52.71,50.00
2025-08-01T15:11:00Z,52.71,48.13
2025-08-01T15:12:00Z,51.78,48.35
2025-08-01T15:13:00Z,49.19,52.00
2025-08-01T15:14:00Z,50.20,52.00
2025-08-01T15:15:00Z,50.00,52.50
2025-08-01T15:16:00Z,50.00,52.17
2025-08-01T15:17:00Z,50.77,50.08
2025-08-01T15:18:00Z,51.77,51.26
2025-08-01T15:19:00Z,54.14,47.80
2025-08-01T15:20:00Z,56.06,48.70
2025-08-01T15:21:00Z,58.31,43.05
2025-08-01T15:22:00Z,61.21,43.88
2025-08-01T15:23:00Z,66.30,34.39
2025-08-01T15:24:00Z,68.00,32.92
2025-08-01T15:25:00Z,65.99,35.61
2025-08-01T15:26:00Z,68.71,34.94
2025-08-01T15:27:00Z,71.67,31.33
2025-08-01T15:28:00Z,74.52,29.09
2025-08-01T15:29:00Z,77.76,22.45
2025-08-01T15:30:00Z,79.16,20.57
2025-08-01T15:31:00Z,79.15,20.43
2025-08-01T15:32:00Z,81.28,20.56
2025-08-01T15:33:00Z,82.59,17.89
2025-08-01T15:34:00Z,81.98,20.71
2025-08-01T15:35:00Z,80.10,21.00
2025-08-01T15:36:00Z,81.15,21.00
2025-08-01T15:37:00Z,81.16,20.09
2025-08-01T15:38:00Z,81.00,20.09
2025-08-01T15:39:00Z,82.00,21.00
2025-08-01T15:40:00Z,81.85,17.35
2025-08-01T15:41:00Z,82.17,19.00
2025-08-01T15:42:00Z,81.00,19.54
2025-08-01T15:43:00Z,80.31,19.00
2025-08-01T15:44:00Z,82.00,20.93
2025-08-01T15:45:00Z,79.90,21.02
2025-08-01T15:46:00Z,81.29,21.45
2025-08-01T15:47:00Z,80.09,22.00
2025-08-01T15:48:00Z,80.03,21.18
2025-08-01T15:49:00Z,81.64,21.82
2025-08-01T15:50:00Z,79.55,21.18
2025-08-01T15:51:00Z,77.44,22.91
2025-08-01T15:52:00Z,84.64,17.81
2025-08-01T15:53:00Z,89.07,11.50
2025-08-01T15:54:00Z,91.86,7.54
2025-08-01T15:55:00Z,92.85,5.81
2025-08-01T15:56:00Z,97.10,6.10
2025-08-01T15:57:00Z,95.00,5.00
2025-08-01T15:58:00Z,95.01,6.00
2025-08-01T16:00:00Z,90.29,7.67
2025-08-01T16:01:00Z,87.51,17.05
2025-08-01T16:02:00Z,79.40,19.96
2025-08-01T16:03:00Z,81.46,22.65
2025-08-01T16:04:00Z,76.12,25.79
2025-08-01T16:05:00Z,74.96,29.40
2025-08-01T16:06:00Z,72.56,29.00
2025-08-01T16:07:00Z,75.92,25.96
2025-08-01T16:08:00Z,80.00,22.00
2025-08-01T16:09:00Z,80.00,19.33
2025-08-01T16:10:00Z,80.00,23.00
2025-08-01T16:11:00Z,82.19,19.14
2025-08-01T16:12:00Z,79.00,24.69
2025-08-01T16:13:00Z,80.50,21.00
2025-08-01T16:14:00Z,79.66,21.84
2025-08-01T16:15:00Z,81.46,24.45
2025-08-01T16:16:00Z,76.90,24.89
2025-08-01T16:17:00Z,78.78,24.00
2025-08-01T16:18:00Z,79.64,20.00
2025-08-01T16:19:00Z,83.00,19.30
2025-08-01T16:20:00Z,84.00,16.43
2025-08-01T16:21:00Z,90.61,3.95
2025-08-01T16:22:00Z,96.51,2.52
2025-08-01T16:23:00Z,96.64,3.85
2025-08-01T16:24:00Z,93.80,6.21
2025-08-01T16:25:00Z,93.91,8.60
2025-08-01T16:26:00Z,91.48,11.20
2025-08-01T16:27:00Z,95.12,3.48
2025-08-01T16:28:00Z,99.00,1.08
2025-08-01T16:29:00Z,99.00,1.00
2025-08-01T16:31:00Z,99.00,1.00
