# event_ticker=KXATPCHALLENGERMATCH-26MAY02MARBER
# final_score=6-3 6-4
# match_winner=Zizou Bergs
# fav_player=Zizou Bergs
# dog_player=Pol Martin Tiffon
# kalshi_date=2026-05-02
timestamp,Pol Martin Tiffon,Zizou Bergs
2026-05-02T00:29:00Z,29.00,
2026-05-02T00:38:00Z,31.00,
2026-05-02T00:39:00Z,31.00,71.00
2026-05-02T00:46:00Z,31.00,71.00
2026-05-02T00:48:00Z,31.00,72.00
2026-05-02T00:51:00Z,31.00,72.00
2026-05-02T01:33:00Z,31.00,72.00
2026-05-02T02:06:00Z,31.00,72.00
2026-05-02T02:20:00Z,31.00,72.00
2026-05-02T02:37:00Z,31.00,72.00
2026-05-02T02:40:00Z,31.00,72.00
2026-05-02T02:41:00Z,31.00,72.00
2026-05-02T02:47:00Z,31.00,72.00
2026-05-02T02:50:00Z,28.00,72.00
2026-05-02T02:51:00Z,28.00,72.00
2026-05-02T02:56:00Z,28.00,72.00
2026-05-02T02:57:00Z,28.00,72.00
2026-05-02T03:27:00Z,28.00,72.00
2026-05-02T03:34:00Z,28.00,71.00
2026-05-02T03:40:00Z,28.00,71.00
2026-05-02T04:00:00Z,28.00,71.00
2026-05-02T04:03:00Z,28.00,71.00
2026-05-02T04:06:00Z,28.00,71.00
2026-05-02T04:18:00Z,28.00,70.00
2026-05-02T04:19:00Z,28.00,70.54
2026-05-02T04:21:00Z,28.00,71.00
2026-05-02T04:33:00Z,31.00,71.00
2026-05-02T04:38:00Z,31.00,71.00
2026-05-02T04:39:00Z,31.00,71.00
2026-05-02T04:40:00Z,31.00,71.00
2026-05-02T04:46:00Z,31.00,71.00
2026-05-02T04:53:00Z,28.00,72.00
2026-05-02T04:58:00Z,28.00,72.00
2026-05-02T05:05:00Z,28.00,72.00
2026-05-02T05:07:00Z,28.00,72.51
2026-05-02T05:13:00Z,28.00,72.51
2026-05-02T05:19:00Z,28.00,73.00
2026-05-02T05:23:00Z,28.00,73.00
2026-05-02T05:24:00Z,28.00,73.00
2026-05-02T05:34:00Z,28.00,73.00
2026-05-02T05:36:00Z,28.00,73.00
2026-05-02T05:37:00Z,28.00,73.00
2026-05-02T05:40:00Z,28.00,73.00
2026-05-02T05:41:00Z,28.00,73.00
2026-05-02T05:42:00Z,28.00,73.00
2026-05-02T05:44:00Z,28.00,73.00
2026-05-02T05:48:00Z,28.00,73.00
2026-05-02T05:54:00Z,28.00,73.00
2026-05-02T05:55:00Z,28.00,73.00
2026-05-02T05:57:00Z,28.00,73.00
2026-05-02T05:58:00Z,28.00,73.00
2026-05-02T06:07:00Z,28.00,73.00
2026-05-02T06:09:00Z,28.00,73.00
2026-05-02T06:13:00Z,28.00,73.00
2026-05-02T06:16:00Z,28.00,73.00
2026-05-02T06:33:00Z,28.00,73.00
2026-05-02T06:34:00Z,29.00,73.00
2026-05-02T06:36:00Z,29.00,73.00
2026-05-02T06:37:00Z,29.00,73.00
2026-05-02T06:40:00Z,28.00,73.00
2026-05-02T06:50:00Z,28.00,73.00
2026-05-02T06:53:00Z,28.00,73.00
2026-05-02T06:56:00Z,28.00,73.00
2026-05-02T06:59:00Z,28.00,73.00
2026-05-02T07:00:00Z,29.00,73.00
2026-05-02T07:04:00Z,29.00,73.00
2026-05-02T07:25:00Z,29.00,73.00
2026-05-02T07:30:00Z,29.00,73.00
2026-05-02T07:42:00Z,29.00,72.00
2026-05-02T07:52:00Z,29.00,72.00
2026-05-02T08:02:00Z,29.00,72.00
2026-05-02T08:19:00Z,29.00,72.00
2026-05-02T08:31:00Z,29.00,72.00
2026-05-02T08:33:00Z,29.00,72.00
2026-05-02T08:34:00Z,29.00,72.00
2026-05-02T08:37:00Z,29.00,72.00
2026-05-02T08:38:00Z,29.00,72.00
2026-05-02T08:53:00Z,29.00,72.00
2026-05-02T09:00:00Z,29.00,72.00
2026-05-02T09:01:00Z,29.00,72.00
2026-05-02T09:04:00Z,29.00,72.00
2026-05-02T09:08:00Z,29.00,72.00
2026-05-02T09:10:00Z,29.00,72.00
2026-05-02T09:11:00Z,29.00,72.00
2026-05-02T09:14:00Z,29.00,72.00
2026-05-02T09:35:00Z,29.00,72.00
2026-05-02T09:44:00Z,29.00,72.00
2026-05-02T09:47:00Z,29.00,72.00
2026-05-02T10:06:00Z,29.00,72.00
2026-05-02T10:12:00Z,29.00,72.00
2026-05-02T10:17:00Z,29.00,72.00
2026-05-02T10:19:00Z,29.00,72.00
2026-05-02T10:22:00Z,29.00,73.00
2026-05-02T10:26:00Z,29.00,73.00
2026-05-02T10:37:00Z,29.00,73.00
2026-05-02T10:43:00Z,29.00,73.00
2026-05-02T10:50:00Z,29.00,73.00
2026-05-02T10:52:00Z,28.00,73.00
2026-05-02T10:53:00Z,28.00,73.00
2026-05-02T10:55:00Z,28.00,73.00
2026-05-02T11:02:00Z,28.00,73.00
2026-05-02T11:04:00Z,28.00,73.00
2026-05-02T11:08:00Z,28.00,73.00
2026-05-02T11:09:00Z,28.00,73.00
2026-05-02T11:10:00Z,28.00,73.00
2026-05-02T11:14:00Z,28.00,73.00
2026-05-02T11:15:00Z,28.00,73.00
2026-05-02T11:22:00Z,28.00,73.00
2026-05-02T11:24:00Z,28.00,73.00
2026-05-02T11:40:00Z,28.00,73.00
2026-05-02T11:43:00Z,28.00,74.17
2026-05-02T11:44:00Z,28.00,74.00
2026-05-02T11:45:00Z,28.00,74.00
2026-05-02T11:49:00Z,28.00,74.00
2026-05-02T11:51:00Z,28.00,74.00
2026-05-02T11:52:00Z,28.00,74.00
2026-05-02T11:54:00Z,28.00,74.00
2026-05-02T11:55:00Z,28.00,74.00
2026-05-02T11:56:00Z,28.00,74.00
2026-05-02T11:57:00Z,28.00,74.00
2026-05-02T11:58:00Z,28.00,74.00
2026-05-02T11:59:00Z,28.00,74.00
2026-05-02T12:00:00Z,28.00,74.00
2026-05-02T12:03:00Z,28.00,74.00
2026-05-02T12:04:00Z,28.00,74.00
2026-05-02T12:05:00Z,27.00,74.00
2026-05-02T12:06:00Z,27.00,74.00
2026-05-02T12:07:00Z,27.00,74.00
2026-05-02T12:08:00Z,27.00,74.00
2026-05-02T12:09:00Z,27.00,74.00
2026-05-02T12:10:00Z,28.80,71.56
2026-05-02T12:11:00Z,31.26,69.78
2026-05-02T12:12:00Z,36.91,65.50
2026-05-02T12:13:00Z,38.95,60.89
2026-05-02T12:14:00Z,39.48,62.36
2026-05-02T12:15:00Z,41.47,61.42
2026-05-02T12:16:00Z,37.85,62.24
2026-05-02T12:17:00Z,31.53,71.59
2026-05-02T12:18:00Z,31.07,67.83
2026-05-02T12:19:00Z,36.81,62.15
2026-05-02T12:20:00Z,38.98,62.64
2026-05-02T12:21:00Z,32.34,66.78
2026-05-02T12:22:00Z,31.47,72.14
2026-05-02T12:23:00Z,27.00,73.10
2026-05-02T12:24:00Z,26.74,73.48
2026-05-02T12:25:00Z,26.94,73.63
2026-05-02T12:26:00Z,24.43,75.86
2026-05-02T12:27:00Z,27.98,71.95
2026-05-02T12:28:00Z,30.86,70.00
2026-05-02T12:29:00Z,29.91,69.94
2026-05-02T12:30:00Z,29.48,70.67
2026-05-02T12:31:00Z,27.24,73.08
2026-05-02T12:32:00Z,27.00,75.39
2026-05-02T12:33:00Z,29.51,70.00
2026-05-02T12:34:00Z,30.00,70.04
2026-05-02T12:35:00Z,31.00,70.05
2026-05-02T12:36:00Z,33.73,66.74
2026-05-02T12:37:00Z,33.13,66.72
2026-05-02T12:38:00Z,29.89,69.98
2026-05-02T12:39:00Z,29.73,69.00
2026-05-02T12:40:00Z,35.00,66.71
2026-05-02T12:41:00Z,36.89,61.50
2026-05-02T12:42:00Z,39.57,61.98
2026-05-02T12:43:00Z,35.98,67.03
2026-05-02T12:44:00Z,30.45,69.81
2026-05-02T12:45:00Z,30.00,71.00
2026-05-02T12:46:00Z,30.00,70.83
2026-05-02T12:47:00Z,28.64,71.14
2026-05-02T12:48:00Z,21.97,82.53
2026-05-02T12:49:00Z,17.23,82.71
2026-05-02T12:50:00Z,22.42,79.28
2026-05-02T12:51:00Z,17.74,82.92
2026-05-02T12:52:00Z,20.47,78.12
2026-05-02T12:53:00Z,17.93,81.26
2026-05-02T12:54:00Z,18.57,83.97
2026-05-02T12:55:00Z,15.69,84.68
2026-05-02T12:56:00Z,16.00,85.00
2026-05-02T12:57:00Z,16.00,85.00
2026-05-02T12:58:00Z,15.02,84.32
2026-05-02T12:59:00Z,16.17,84.00
2026-05-02T13:00:00Z,13.81,85.97
2026-05-02T13:01:00Z,13.22,88.35
2026-05-02T13:02:00Z,7.42,92.32
2026-05-02T13:03:00Z,6.83,93.00
2026-05-02T13:04:00Z,4.99,93.00
2026-05-02T13:05:00Z,5.89,95.06
2026-05-02T13:06:00Z,7.00,94.04
2026-05-02T13:07:00Z,6.69,93.85
2026-05-02T13:08:00Z,7.45,93.00
2026-05-02T13:09:00Z,7.71,92.50
2026-05-02T13:10:00Z,8.47,90.90
2026-05-02T13:11:00Z,8.00,91.32
2026-05-02T13:12:00Z,6.27,95.31
2026-05-02T13:13:00Z,6.00,94.75
2026-05-02T13:14:00Z,6.62,94.63
2026-05-02T13:15:00Z,7.00,94.00
2026-05-02T13:16:00Z,6.06,93.26
2026-05-02T13:17:00Z,5.85,96.00
2026-05-02T13:18:00Z,4.00,95.05
2026-05-02T13:19:00Z,5.06,95.95
2026-05-02T13:20:00Z,5.00,95.01
2026-05-02T13:21:00Z,4.21,95.00
2026-05-02T13:22:00Z,2.73,97.02
2026-05-02T13:23:00Z,3.83,97.42
2026-05-02T13:24:00Z,4.91,95.84
2026-05-02T13:25:00Z,6.00,94.88
2026-05-02T13:26:00Z,6.83,93.51
2026-05-02T13:27:00Z,5.99,95.52
2026-05-02T13:28:00Z,4.52,95.23
2026-05-02T13:29:00Z,6.50,95.53
2026-05-02T13:30:00Z,2.03,97.04
2026-05-02T13:31:00Z,2.19,98.37
2026-05-02T13:32:00Z,1.38,98.25
2026-05-02T13:33:00Z,2.01,98.06
2026-05-02T13:34:00Z,3.00,97.04
2026-05-02T13:35:00Z,3.58,97.43
2026-05-02T13:36:00Z,1.10,99.00
2026-05-02T13:37:00Z,1.00,99.00
2026-05-02T13:38:00Z,1.00,99.00
2026-05-02T13:40:00Z,1.00,99.00
2026-05-02T13:41:00Z,1.00,99.00
2026-05-02T13:42:00Z,1.00,99.00
