# event_ticker=KXATPMATCH-26APR02JODMAC
# final_score=6-4 4-6 6-3
# match_winner=Rafael Jodar
# fav_player=Rafael Jodar
# dog_player=Tomas Machac
# kalshi_date=2026-04-02
timestamp,Rafael Jodar,Tomas Machac
2026-04-02T05:48:00Z,48.00,54.00
2026-04-02T05:52:00Z,48.00,54.00
2026-04-02T05:53:00Z,48.00,54.00
2026-04-02T05:57:00Z,48.00,54.00
2026-04-02T05:59:00Z,48.00,54.00
2026-04-02T06:00:00Z,48.00,54.00
2026-04-02T06:01:00Z,48.00,54.00
2026-04-02T06:05:00Z,48.00,54.00
2026-04-02T06:10:00Z,48.00,54.00
2026-04-02T06:13:00Z,48.00,54.00
2026-04-02T06:14:00Z,48.00,54.00
2026-04-02T06:21:00Z,48.00,54.00
2026-04-02T06:28:00Z,48.00,54.00
2026-04-02T06:38:00Z,48.00,54.00
2026-04-02T06:41:00Z,48.00,54.00
2026-04-02T06:42:00Z,48.00,54.00
2026-04-02T06:44:00Z,48.00,54.00
2026-04-02T06:47:00Z,48.00,54.00
2026-04-02T06:49:00Z,48.00,54.00
2026-04-02T09:02:00Z,48.00,54.00
2026-04-02T09:03:00Z,48.00,54.00
2026-04-02T09:05:00Z,48.00,54.00
2026-04-02T09:08:00Z,48.00,54.00
2026-04-02T09:09:00Z,48.00,54.00
2026-04-02T09:11:00Z,48.00,54.00
2026-04-02T09:15:00Z,48.87,54.00
2026-04-02T09:18:00Z,49.00,54.00
2026-04-02T09:22:00Z,49.00,53.00
2026-04-02T09:23:00Z,49.00,53.00
2026-04-02T09:28:00Z,49.00,53.00
2026-04-02T09:33:00Z,49.00,53.00
2026-04-02T09:37:00Z,49.00,53.00
2026-04-02T09:39:00Z,49.00,53.00
2026-04-02T09:41:00Z,49.00,53.00
2026-04-02T09:45:00Z,49.00,53.00
2026-04-02T09:46:00Z,49.00,53.00
2026-04-02T09:49:00Z,49.00,53.58
2026-04-02T09:51:00Z,49.00,52.00
2026-04-02T10:01:00Z,49.00,53.00
2026-04-02T10:02:00Z,48.00,53.00
2026-04-02T10:03:00Z,48.00,53.00
2026-04-02T10:05:00Z,48.00,53.00
2026-04-02T10:11:00Z,49.00,53.00
2026-04-02T10:12:00Z,49.00,53.00
2026-04-02T10:17:00Z,49.00,53.00
2026-04-02T10:19:00Z,49.00,53.00
2026-04-02T10:25:00Z,49.00,53.00
2026-04-02T10:28:00Z,49.00,53.00
2026-04-02T10:30:00Z,49.00,53.00
2026-04-02T10:34:00Z,49.00,53.00
2026-04-02T10:40:00Z,50.00,53.00
2026-04-02T10:41:00Z,50.00,53.00
2026-04-02T10:49:00Z,50.00,53.00
2026-04-02T10:52:00Z,50.00,53.00
2026-04-02T10:53:00Z,50.00,53.00
2026-04-02T10:54:00Z,50.00,53.00
2026-04-02T10:56:00Z,50.00,53.00
2026-04-02T10:57:00Z,50.00,52.00
2026-04-02T10:58:00Z,50.00,53.00
2026-04-02T11:00:00Z,50.00,53.00
2026-04-02T11:01:00Z,50.00,53.00
2026-04-02T11:02:00Z,50.00,53.00
2026-04-02T11:03:00Z,50.53,53.00
2026-04-02T11:04:00Z,50.53,52.02
2026-04-02T11:06:00Z,48.05,52.02
2026-04-02T11:08:00Z,50.00,53.00
2026-04-02T11:09:00Z,50.00,53.00
2026-04-02T11:10:00Z,50.00,53.00
2026-04-02T11:12:00Z,50.00,53.00
2026-04-02T11:13:00Z,51.00,53.00
2026-04-02T11:15:00Z,51.00,53.00
2026-04-02T11:17:00Z,51.00,53.00
2026-04-02T11:19:00Z,51.00,53.00
2026-04-02T11:20:00Z,51.00,53.00
2026-04-02T11:21:00Z,51.00,53.00
2026-04-02T11:24:00Z,50.00,53.00
2026-04-02T11:25:00Z,47.33,53.00
2026-04-02T11:26:00Z,47.33,53.00
2026-04-02T11:27:00Z,47.33,53.00
2026-04-02T11:30:00Z,47.33,53.00
2026-04-02T11:32:00Z,47.33,52.99
2026-04-02T11:34:00Z,50.00,52.99
2026-04-02T11:36:00Z,50.00,53.00
2026-04-02T11:37:00Z,50.00,53.00
2026-04-02T11:38:00Z,49.00,53.00
2026-04-02T11:41:00Z,49.00,53.00
2026-04-02T11:42:00Z,49.00,53.00
2026-04-02T11:43:00Z,49.00,53.00
2026-04-02T11:45:00Z,49.00,53.00
2026-04-02T11:47:00Z,49.00,53.00
2026-04-02T11:51:00Z,49.00,53.00
2026-04-02T11:53:00Z,49.00,54.00
2026-04-02T11:54:00Z,49.00,54.00
2026-04-02T11:56:00Z,49.00,54.00
2026-04-02T11:57:00Z,48.97,54.00
2026-04-02T11:58:00Z,49.00,54.00
2026-04-02T11:59:00Z,49.00,54.00
2026-04-02T12:00:00Z,48.67,53.00
2026-04-02T12:01:00Z,49.00,53.41
2026-04-02T12:02:00Z,49.00,53.62
2026-04-02T12:03:00Z,49.00,54.18
2026-04-02T12:04:00Z,48.26,54.93
2026-04-02T12:05:00Z,49.00,55.00
2026-04-02T12:06:00Z,49.00,55.00
2026-04-02T12:07:00Z,49.00,55.00
2026-04-02T12:08:00Z,49.00,55.00
2026-04-02T12:09:00Z,49.00,55.00
2026-04-02T12:10:00Z,49.00,54.77
2026-04-02T12:11:00Z,48.19,54.78
2026-04-02T12:12:00Z,48.42,55.00
2026-04-02T12:13:00Z,48.82,55.00
2026-04-02T12:14:00Z,48.90,55.00
2026-04-02T12:15:00Z,49.00,54.99
2026-04-02T12:16:00Z,48.15,54.49
2026-04-02T12:17:00Z,48.53,53.52
2026-04-02T12:18:00Z,49.44,53.13
2026-04-02T12:19:00Z,48.78,53.63
2026-04-02T12:20:00Z,50.02,51.29
2026-04-02T12:21:00Z,46.98,54.74
2026-04-02T12:22:00Z,46.04,55.17
2026-04-02T12:23:00Z,50.18,52.79
2026-04-02T12:24:00Z,47.86,53.81
2026-04-02T12:25:00Z,49.51,51.84
2026-04-02T12:26:00Z,53.04,48.54
2026-04-02T12:27:00Z,54.00,47.37
2026-04-02T12:28:00Z,52.04,49.03
2026-04-02T12:29:00Z,49.12,52.40
2026-04-02T12:30:00Z,48.00,52.86
2026-04-02T12:31:00Z,53.03,49.04
2026-04-02T12:32:00Z,54.69,47.57
2026-04-02T12:33:00Z,54.17,46.12
2026-04-02T12:34:00Z,56.82,45.47
2026-04-02T12:35:00Z,58.14,44.73
2026-04-02T12:36:00Z,64.08,38.01
2026-04-02T12:37:00Z,63.11,35.02
2026-04-02T12:38:00Z,72.27,28.28
2026-04-02T12:39:00Z,72.01,28.95
2026-04-02T12:40:00Z,70.39,32.37
2026-04-02T12:41:00Z,54.76,45.89
2026-04-02T12:42:00Z,53.99,47.36
2026-04-02T12:43:00Z,51.13,49.54
2026-04-02T12:44:00Z,53.41,49.90
2026-04-02T12:45:00Z,50.13,51.89
2026-04-02T12:46:00Z,49.42,50.85
2026-04-02T12:47:00Z,50.28,49.83
2026-04-02T12:48:00Z,54.92,49.16
2026-04-02T12:49:00Z,55.73,44.12
2026-04-02T12:50:00Z,57.34,44.95
2026-04-02T12:51:00Z,60.74,36.55
2026-04-02T12:52:00Z,65.08,35.51
2026-04-02T12:53:00Z,69.07,30.90
2026-04-02T12:54:00Z,71.97,30.04
2026-04-02T12:55:00Z,76.60,23.63
2026-04-02T12:56:00Z,77.58,23.80
2026-04-02T12:57:00Z,77.64,25.11
2026-04-02T12:58:00Z,72.25,28.76
2026-04-02T12:59:00Z,71.49,30.38
2026-04-02T13:00:00Z,75.84,26.15
2026-04-02T13:01:00Z,71.20,30.84
2026-04-02T13:02:00Z,61.37,40.61
2026-04-02T13:03:00Z,59.44,41.42
2026-04-02T13:04:00Z,59.22,41.52
2026-04-02T13:05:00Z,59.02,45.19
2026-04-02T13:06:00Z,56.47,45.46
2026-04-02T13:07:00Z,51.13,50.99
2026-04-02T13:08:00Z,45.77,54.26
2026-04-02T13:09:00Z,45.05,55.73
2026-04-02T13:10:00Z,44.26,57.36
2026-04-02T13:11:00Z,38.06,61.51
2026-04-02T13:12:00Z,40.66,61.58
2026-04-02T13:13:00Z,40.48,59.73
2026-04-02T13:14:00Z,40.20,62.53
2026-04-02T13:15:00Z,39.69,62.10
2026-04-02T13:16:00Z,41.45,59.96
2026-04-02T13:17:00Z,41.02,60.52
2026-04-02T13:18:00Z,42.18,58.35
2026-04-02T13:19:00Z,41.61,60.41
2026-04-02T13:20:00Z,40.44,62.34
2026-04-02T13:21:00Z,41.01,60.98
2026-04-02T13:22:00Z,39.58,62.51
2026-04-02T13:23:00Z,38.94,61.29
2026-04-02T13:24:00Z,41.00,59.30
2026-04-02T13:25:00Z,41.68,59.00
2026-04-02T13:26:00Z,44.57,57.78
2026-04-02T13:27:00Z,47.62,53.85
2026-04-02T13:28:00Z,50.66,51.69
2026-04-02T13:29:00Z,51.86,48.82
2026-04-02T13:30:00Z,54.63,45.77
2026-04-02T13:31:00Z,54.98,45.96
2026-04-02T13:32:00Z,53.41,47.48
2026-04-02T13:33:00Z,49.90,50.21
2026-04-02T13:34:00Z,50.95,50.97
2026-04-02T13:35:00Z,47.23,53.77
2026-04-02T13:36:00Z,48.01,52.42
2026-04-02T13:37:00Z,49.58,51.64
2026-04-02T13:38:00Z,49.43,51.02
2026-04-02T13:39:00Z,57.11,46.34
2026-04-02T13:40:00Z,57.65,44.64
2026-04-02T13:41:00Z,55.81,45.04
2026-04-02T13:42:00Z,53.87,46.42
2026-04-02T13:43:00Z,50.15,49.91
2026-04-02T13:44:00Z,52.79,47.55
2026-04-02T13:45:00Z,45.04,55.84
2026-04-02T13:46:00Z,47.28,50.88
2026-04-02T13:47:00Z,55.65,46.21
2026-04-02T13:48:00Z,55.77,46.22
2026-04-02T13:49:00Z,56.91,45.16
2026-04-02T13:50:00Z,55.19,49.80
2026-04-02T13:51:00Z,53.73,47.14
2026-04-02T13:52:00Z,60.03,41.19
2026-04-02T13:53:00Z,79.62,26.20
2026-04-02T13:54:00Z,83.19,16.47
2026-04-02T13:55:00Z,89.17,10.11
2026-04-02T13:56:00Z,89.98,9.12
2026-04-02T13:57:00Z,90.71,9.75
2026-04-02T13:58:00Z,92.04,7.30
2026-04-02T13:59:00Z,89.34,11.82
2026-04-02T14:00:00Z,84.79,15.62
2026-04-02T14:01:00Z,80.80,20.96
2026-04-02T14:02:00Z,89.57,9.98
2026-04-02T14:03:00Z,83.26,18.07
2026-04-02T14:04:00Z,87.79,12.16
2026-04-02T14:05:00Z,87.07,13.88
2026-04-02T14:06:00Z,78.49,22.09
2026-04-02T14:07:00Z,83.41,15.99
2026-04-02T14:08:00Z,91.50,9.61
2026-04-02T14:09:00Z,94.37,5.80
2026-04-02T14:10:00Z,94.69,5.60
2026-04-02T14:11:00Z,95.72,4.83
2026-04-02T14:12:00Z,94.23,7.16
2026-04-02T14:13:00Z,93.16,6.85
2026-04-02T14:14:00Z,93.53,7.26
2026-04-02T14:15:00Z,96.92,3.22
2026-04-02T14:16:00Z,98.78,1.15
2026-04-02T14:17:00Z,99.00,1.00
2026-04-02T14:18:00Z,99.00,1.00
2026-04-02T14:19:00Z,99.00,1.00
2026-04-02T14:20:00Z,99.00,1.00
2026-04-02T14:21:00Z,99.00,1.00
2026-04-02T14:22:00Z,99.00,1.00
