# event_ticker=KXATPCHALLENGERMATCH-26MAR06OFNROD
# final_score=6-2 3-6 6-3
# score_resolution=2-6 6-3 3-6
# match_winner=Sebastian Ofner
# fav_player=Jurij Rodionov
# dog_player=Sebastian Ofner
# kalshi_date=2026-03-06
timestamp,Jurij Rodionov,Sebastian Ofner
2026-03-06T15:54:00Z,42.00,59.00
2026-03-06T15:55:00Z,42.00,59.00
2026-03-06T15:56:00Z,42.00,58.76
2026-03-06T15:57:00Z,42.00,59.00
2026-03-06T15:59:00Z,42.00,59.00
2026-03-06T16:00:00Z,42.00,59.00
2026-03-06T16:01:00Z,42.00,59.00
2026-03-06T16:02:00Z,42.00,59.00
2026-03-06T16:03:00Z,42.00,59.00
2026-03-06T16:05:00Z,42.00,59.00
2026-03-06T16:06:00Z,44.00,59.00
2026-03-06T16:07:00Z,44.00,59.00
2026-03-06T16:09:00Z,44.00,58.02
2026-03-06T16:10:00Z,44.00,59.00
2026-03-06T16:11:00Z,44.00,59.00
2026-03-06T16:12:00Z,44.00,58.00
2026-03-06T16:13:00Z,44.00,57.00
2026-03-06T16:14:00Z,44.00,57.00
2026-03-06T16:16:00Z,44.00,57.00
2026-03-06T16:17:00Z,44.00,57.00
2026-03-06T16:18:00Z,44.00,57.00
2026-03-06T16:19:00Z,44.00,57.00
2026-03-06T16:20:00Z,44.00,57.00
2026-03-06T16:22:00Z,44.00,57.25
2026-03-06T16:23:00Z,44.00,58.00
2026-03-06T16:24:00Z,44.00,58.00
2026-03-06T16:25:00Z,44.00,58.00
2026-03-06T16:26:00Z,44.00,58.00
2026-03-06T16:27:00Z,44.00,58.00
2026-03-06T16:28:00Z,44.00,58.00
2026-03-06T16:29:00Z,44.00,58.00
2026-03-06T16:31:00Z,44.00,58.00
2026-03-06T16:32:00Z,44.00,58.00
2026-03-06T16:33:00Z,43.00,58.00
2026-03-06T16:34:00Z,43.00,57.00
2026-03-06T16:35:00Z,43.00,58.90
2026-03-06T16:36:00Z,43.56,59.00
2026-03-06T16:37:00Z,43.56,60.00
2026-03-06T16:39:00Z,43.56,60.00
2026-03-06T16:41:00Z,43.56,60.00
2026-03-06T16:42:00Z,43.00,60.00
2026-03-06T16:43:00Z,43.00,60.00
2026-03-06T16:44:00Z,43.00,58.69
2026-03-06T16:45:00Z,43.00,60.00
2026-03-06T16:46:00Z,43.00,60.00
2026-03-06T16:48:00Z,43.00,58.00
2026-03-06T16:49:00Z,43.00,60.00
2026-03-06T16:50:00Z,43.00,60.00
2026-03-06T16:51:00Z,43.00,60.00
2026-03-06T16:52:00Z,41.21,60.00
2026-03-06T16:53:00Z,42.00,60.00
2026-03-06T16:54:00Z,42.00,60.00
2026-03-06T16:55:00Z,42.00,60.00
2026-03-06T16:56:00Z,42.00,60.00
2026-03-06T16:57:00Z,42.00,60.00
2026-03-06T16:58:00Z,42.00,60.00
2026-03-06T16:59:00Z,42.00,60.00
2026-03-06T17:00:00Z,42.00,60.00
2026-03-06T17:01:00Z,42.00,60.00
2026-03-06T17:02:00Z,41.00,60.00
2026-03-06T17:03:00Z,41.00,58.00
2026-03-06T17:04:00Z,41.00,60.00
2026-03-06T17:05:00Z,41.00,60.00
2026-03-06T17:06:00Z,41.00,60.00
2026-03-06T17:08:00Z,41.00,60.00
2026-03-06T17:09:00Z,41.00,60.00
2026-03-06T17:10:00Z,41.00,60.00
2026-03-06T17:11:00Z,41.00,60.00
2026-03-06T17:12:00Z,41.00,59.30
2026-03-06T17:13:00Z,41.00,60.00
2026-03-06T17:14:00Z,41.00,59.22
2026-03-06T17:15:00Z,42.00,59.00
2026-03-06T17:19:00Z,42.00,60.00
2026-03-06T17:22:00Z,42.00,60.00
2026-03-06T17:24:00Z,41.00,60.00
2026-03-06T17:25:00Z,41.00,60.00
2026-03-06T17:26:00Z,41.22,59.00
2026-03-06T17:27:00Z,41.22,60.00
2026-03-06T17:28:00Z,41.19,60.00
2026-03-06T17:29:00Z,41.19,60.00
2026-03-06T17:31:00Z,41.00,60.00
2026-03-06T17:33:00Z,41.00,60.00
2026-03-06T17:34:00Z,41.00,60.00
2026-03-06T17:35:00Z,41.00,60.00
2026-03-06T17:36:00Z,41.00,60.00
2026-03-06T17:38:00Z,41.00,60.00
2026-03-06T17:40:00Z,41.00,60.00
2026-03-06T17:41:00Z,41.00,60.00
2026-03-06T17:44:00Z,41.00,60.00
2026-03-06T17:48:00Z,41.00,60.00
2026-03-06T17:49:00Z,41.00,60.00
2026-03-06T17:52:00Z,41.00,60.00
2026-03-06T17:54:00Z,41.00,60.00
2026-03-06T17:57:00Z,41.00,57.33
2026-03-06T17:59:00Z,41.00,60.00
2026-03-06T18:00:00Z,41.00,60.46
2026-03-06T18:01:00Z,41.00,61.00
2026-03-06T18:02:00Z,41.00,61.00
2026-03-06T18:03:00Z,40.00,61.00
2026-03-06T18:05:00Z,40.00,59.50
2026-03-06T18:07:00Z,40.00,60.00
2026-03-06T18:09:00Z,40.00,61.00
2026-03-06T18:11:00Z,40.00,60.00
2026-03-06T18:12:00Z,41.00,60.00
2026-03-06T18:13:00Z,40.75,60.00
2026-03-06T18:14:00Z,42.00,59.35
2026-03-06T18:15:00Z,40.00,60.00
2026-03-06T18:16:00Z,40.00,60.00
2026-03-06T18:17:00Z,40.00,60.00
2026-03-06T18:18:00Z,41.00,60.00
2026-03-06T18:19:00Z,41.00,60.44
2026-03-06T18:20:00Z,41.00,61.00
2026-03-06T18:21:00Z,40.00,58.01
2026-03-06T18:22:00Z,40.00,60.53
2026-03-06T18:23:00Z,40.00,60.74
2026-03-06T18:24:00Z,40.00,59.00
2026-03-06T18:25:00Z,40.00,59.00
2026-03-06T18:26:00Z,41.56,58.85
2026-03-06T18:27:00Z,44.00,57.00
2026-03-06T18:29:00Z,44.00,57.37
2026-03-06T18:30:00Z,43.00,57.79
2026-03-06T18:31:00Z,43.00,58.00
2026-03-06T18:32:00Z,43.00,57.42
2026-03-06T18:33:00Z,43.00,57.00
2026-03-06T18:34:00Z,43.11,57.79
2026-03-06T18:35:00Z,43.11,58.00
2026-03-06T18:36:00Z,44.00,58.00
2026-03-06T18:37:00Z,42.44,57.54
2026-03-06T18:38:00Z,46.21,54.55
2026-03-06T18:39:00Z,38.70,59.73
2026-03-06T18:40:00Z,33.32,62.65
2026-03-06T18:41:00Z,32.39,69.82
2026-03-06T18:42:00Z,40.94,60.74
2026-03-06T18:43:00Z,40.58,59.56
2026-03-06T18:44:00Z,48.15,54.66
2026-03-06T18:45:00Z,50.27,50.89
2026-03-06T18:46:00Z,49.83,50.81
2026-03-06T18:47:00Z,49.47,51.51
2026-03-06T18:48:00Z,46.47,55.55
2026-03-06T18:49:00Z,41.22,58.42
2026-03-06T18:50:00Z,39.96,60.14
2026-03-06T18:51:00Z,37.45,61.97
2026-03-06T18:52:00Z,37.32,62.24
2026-03-06T18:53:00Z,39.09,61.03
2026-03-06T18:54:00Z,36.73,62.36
2026-03-06T18:55:00Z,39.14,61.22
2026-03-06T18:56:00Z,27.21,73.29
2026-03-06T18:57:00Z,24.83,75.95
2026-03-06T18:58:00Z,28.04,74.68
2026-03-06T18:59:00Z,27.84,69.34
2026-03-06T19:00:00Z,25.36,74.72
2026-03-06T19:01:00Z,22.06,77.33
2026-03-06T19:02:00Z,20.75,79.53
2026-03-06T19:03:00Z,16.36,83.37
2026-03-06T19:04:00Z,15.94,84.37
2026-03-06T19:05:00Z,15.16,84.29
2026-03-06T19:06:00Z,13.48,86.62
2026-03-06T19:07:00Z,14.00,85.94
2026-03-06T19:08:00Z,13.37,86.21
2026-03-06T19:09:00Z,16.16,83.67
2026-03-06T19:10:00Z,16.80,83.25
2026-03-06T19:11:00Z,15.37,85.87
2026-03-06T19:12:00Z,19.28,82.76
2026-03-06T19:13:00Z,17.99,84.81
2026-03-06T19:14:00Z,10.83,89.31
2026-03-06T19:15:00Z,6.02,94.21
2026-03-06T19:16:00Z,5.36,93.41
2026-03-06T19:17:00Z,8.21,90.00
2026-03-06T19:18:00Z,9.11,89.70
2026-03-06T19:19:00Z,14.32,85.12
2026-03-06T19:20:00Z,18.45,81.40
2026-03-06T19:21:00Z,13.04,87.59
2026-03-06T19:22:00Z,18.29,82.98
2026-03-06T19:23:00Z,19.71,80.99
2026-03-06T19:24:00Z,16.00,80.94
2026-03-06T19:25:00Z,20.94,79.26
2026-03-06T19:26:00Z,23.65,79.08
2026-03-06T19:27:00Z,23.42,76.71
2026-03-06T19:28:00Z,19.00,81.38
2026-03-06T19:29:00Z,13.40,84.33
2026-03-06T19:30:00Z,14.00,88.19
2026-03-06T19:31:00Z,15.64,87.03
2026-03-06T19:32:00Z,15.15,86.57
2026-03-06T19:33:00Z,18.97,80.55
2026-03-06T19:34:00Z,21.57,79.90
2026-03-06T19:35:00Z,19.74,81.11
2026-03-06T19:36:00Z,28.67,77.03
2026-03-06T19:37:00Z,36.97,62.59
2026-03-06T19:38:00Z,43.09,59.56
2026-03-06T19:39:00Z,45.05,56.80
2026-03-06T19:40:00Z,42.85,56.35
2026-03-06T19:41:00Z,43.07,57.94
2026-03-06T19:42:00Z,38.31,60.61
2026-03-06T19:43:00Z,35.52,64.41
2026-03-06T19:44:00Z,36.02,65.30
2026-03-06T19:45:00Z,41.50,61.08
2026-03-06T19:46:00Z,47.37,55.95
2026-03-06T19:47:00Z,50.24,52.30
2026-03-06T19:48:00Z,50.71,51.64
2026-03-06T19:49:00Z,41.53,61.03
2026-03-06T19:50:00Z,38.98,63.43
2026-03-06T19:51:00Z,37.79,67.88
2026-03-06T19:52:00Z,39.32,66.21
2026-03-06T19:53:00Z,40.29,64.33
2026-03-06T19:54:00Z,44.82,55.90
2026-03-06T19:55:00Z,45.86,56.79
2026-03-06T19:56:00Z,37.22,62.58
2026-03-06T19:57:00Z,37.89,62.80
2026-03-06T19:58:00Z,36.46,65.10
2026-03-06T19:59:00Z,38.32,63.59
2026-03-06T20:00:00Z,40.51,63.79
2026-03-06T20:01:00Z,34.93,65.56
2026-03-06T20:02:00Z,45.88,56.96
2026-03-06T20:03:00Z,37.38,61.99
2026-03-06T20:04:00Z,33.72,66.06
2026-03-06T20:05:00Z,34.27,66.03
2026-03-06T20:06:00Z,28.86,69.44
2026-03-06T20:07:00Z,37.35,67.16
2026-03-06T20:08:00Z,27.74,77.32
2026-03-06T20:09:00Z,6.65,94.43
2026-03-06T20:10:00Z,3.18,97.72
2026-03-06T20:11:00Z,1.06,99.00
2026-03-06T20:12:00Z,1.00,99.00
2026-03-06T20:13:00Z,1.00,99.00
