# event_ticker=KXATPMATCH-26APR11ZVESIN
# final_score=6-1 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-04-11
timestamp,Jannik Sinner,Alexander Zverev
2026-04-10T23:53:00Z,,19.00
2026-04-10T23:58:00Z,83.00,19.00
2026-04-10T23:59:00Z,83.00,19.00
2026-04-11T00:01:00Z,83.00,19.00
2026-04-11T00:02:00Z,83.00,19.00
2026-04-11T00:03:00Z,83.00,19.00
2026-04-11T00:04:00Z,82.74,19.00
2026-04-11T00:05:00Z,82.33,19.00
2026-04-11T00:06:00Z,82.50,19.00
2026-04-11T00:11:00Z,82.99,19.00
2026-04-11T00:12:00Z,82.99,19.00
2026-04-11T00:14:00Z,82.99,19.00
2026-04-11T00:16:00Z,82.50,18.00
2026-04-11T00:20:00Z,83.00,18.00
2026-04-11T00:21:00Z,83.00,19.00
2026-04-11T00:24:00Z,83.00,19.00
2026-04-11T00:33:00Z,83.00,19.00
2026-04-11T00:36:00Z,83.00,19.00
2026-04-11T00:37:00Z,82.50,19.00
2026-04-11T00:38:00Z,83.00,19.00
2026-04-11T00:41:00Z,82.50,19.00
2026-04-11T00:42:00Z,83.00,19.00
2026-04-11T00:43:00Z,83.00,19.00
2026-04-11T00:45:00Z,82.51,19.00
2026-04-11T00:46:00Z,82.51,18.49
2026-04-11T00:47:00Z,82.50,18.49
2026-04-11T00:48:00Z,82.93,18.49
2026-04-11T00:50:00Z,82.42,18.49
2026-04-11T00:53:00Z,83.00,18.49
2026-04-11T00:56:00Z,83.00,19.00
2026-04-11T00:58:00Z,83.00,19.00
2026-04-11T01:01:00Z,83.00,19.00
2026-04-11T01:02:00Z,83.00,19.00
2026-04-11T01:04:00Z,82.00,19.00
2026-04-11T01:08:00Z,82.00,18.00
2026-04-11T01:09:00Z,83.00,18.00
2026-04-11T01:10:00Z,83.00,19.00
2026-04-11T01:13:00Z,83.00,19.00
2026-04-11T01:16:00Z,83.00,19.00
2026-04-11T01:19:00Z,83.00,19.00
2026-04-11T01:23:00Z,83.00,19.00
2026-04-11T01:26:00Z,83.00,19.00
2026-04-11T01:27:00Z,83.00,19.00
2026-04-11T01:28:00Z,83.00,19.00
2026-04-11T01:29:00Z,83.00,19.00
2026-04-11T01:30:00Z,83.00,19.00
2026-04-11T01:31:00Z,83.00,19.00
2026-04-11T01:34:00Z,83.00,19.00
2026-04-11T01:35:00Z,83.00,19.00
2026-04-11T01:36:00Z,83.00,19.00
2026-04-11T01:38:00Z,83.00,19.00
2026-04-11T01:40:00Z,83.00,17.20
2026-04-11T01:43:00Z,83.00,19.00
2026-04-11T01:44:00Z,83.00,19.00
2026-04-11T01:45:00Z,83.00,19.00
2026-04-11T01:47:00Z,83.00,19.00
2026-04-11T01:48:00Z,83.00,19.00
2026-04-11T01:49:00Z,83.00,19.00
2026-04-11T01:52:00Z,82.00,19.00
2026-04-11T01:54:00Z,83.00,19.00
2026-04-11T01:55:00Z,83.00,19.00
