# event_ticker=KXATPMATCH-25OCT23CERBUB
# final_score=6-4 6-2
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Francisco Cerundolo
# kalshi_date=2025-10-23
timestamp,Alexander Bublik,Francisco Cerundolo
2025-10-23T12:59:00Z,62.00,39.37
2025-10-23T13:01:00Z,62.00,39.37
2025-10-23T13:02:00Z,62.00,39.37
2025-10-23T13:03:00Z,62.00,39.37
2025-10-23T13:08:00Z,62.00,40.00
2025-10-23T13:10:00Z,62.00,40.00
2025-10-23T13:12:00Z,62.00,40.00
2025-10-23T13:13:00Z,62.00,40.00
2025-10-23T13:15:00Z,62.00,40.00
2025-10-23T13:17:00Z,62.00,39.00
2025-10-23T13:18:00Z,62.00,39.00
2025-10-23T13:19:00Z,62.00,39.00
2025-10-23T13:20:00Z,62.00,39.00
2025-10-23T13:22:00Z,62.00,39.00
2025-10-23T13:23:00Z,62.00,40.00
2025-10-23T13:24:00Z,61.17,40.00
2025-10-23T13:26:00Z,61.17,40.00
2025-10-23T13:27:00Z,61.17,39.00
2025-10-23T13:28:00Z,62.00,39.00
2025-10-23T13:32:00Z,63.00,40.00
2025-10-23T13:33:00Z,63.00,40.00
2025-10-23T13:34:00Z,63.00,39.00
2025-10-23T13:35:00Z,63.00,39.00
2025-10-23T13:36:00Z,63.00,39.00
2025-10-23T13:37:00Z,63.00,39.00
2025-10-23T13:39:00Z,63.00,39.00
2025-10-23T13:40:00Z,63.00,39.00
2025-10-23T13:41:00Z,63.00,39.00
2025-10-23T13:42:00Z,63.00,39.00
2025-10-23T13:44:00Z,63.00,39.00
2025-10-23T13:45:00Z,63.00,39.00
2025-10-23T13:46:00Z,63.00,39.00
2025-10-23T13:47:00Z,63.00,39.00
2025-10-23T13:48:00Z,63.00,39.00
2025-10-23T13:49:00Z,63.00,39.00
2025-10-23T13:51:00Z,62.80,39.00
2025-10-23T13:52:00Z,63.00,39.00
2025-10-23T13:54:00Z,63.00,39.00
2025-10-23T13:55:00Z,63.00,39.00
2025-10-23T13:56:00Z,63.00,39.00
2025-10-23T13:57:00Z,63.00,39.00
2025-10-23T13:58:00Z,63.00,39.00
2025-10-23T13:59:00Z,63.00,39.00
2025-10-23T14:00:00Z,63.00,38.00
2025-10-23T14:01:00Z,63.00,39.00
2025-10-23T14:02:00Z,63.00,39.50
2025-10-23T14:03:00Z,63.00,40.00
2025-10-23T14:04:00Z,63.00,39.00
2025-10-23T14:05:00Z,63.00,39.00
2025-10-23T14:06:00Z,63.00,40.00
2025-10-23T14:07:00Z,63.00,39.00
2025-10-23T14:08:00Z,63.00,39.00
2025-10-23T14:09:00Z,63.00,39.00
2025-10-23T14:11:00Z,63.00,39.00
2025-10-23T14:13:00Z,63.00,39.00
2025-10-23T14:14:00Z,63.00,39.00
2025-10-23T14:15:00Z,63.00,39.00
2025-10-23T14:16:00Z,63.00,39.00
2025-10-23T14:17:00Z,63.00,39.00
2025-10-23T14:18:00Z,62.99,38.00
2025-10-23T14:21:00Z,63.00,38.00
2025-10-23T14:22:00Z,63.00,38.00
2025-10-23T14:23:00Z,63.00,39.00
2025-10-23T14:24:00Z,63.00,39.00
2025-10-23T14:25:00Z,63.00,39.00
2025-10-23T14:27:00Z,63.00,39.00
2025-10-23T14:29:00Z,63.00,39.00
2025-10-23T14:31:00Z,63.00,39.00
2025-10-23T14:32:00Z,63.00,39.00
2025-10-23T14:35:00Z,63.00,39.00
2025-10-23T14:36:00Z,63.00,39.00
2025-10-23T14:37:00Z,63.00,39.00
2025-10-23T14:39:00Z,63.00,39.00
2025-10-23T14:40:00Z,63.00,39.00
2025-10-23T14:41:00Z,63.00,39.00
2025-10-23T14:42:00Z,63.00,39.00
2025-10-23T14:43:00Z,63.00,39.00
2025-10-23T14:44:00Z,63.00,39.00
2025-10-23T14:45:00Z,63.00,39.00
2025-10-23T14:48:00Z,63.00,39.00
2025-10-23T14:49:00Z,63.00,39.00
2025-10-23T14:50:00Z,63.00,39.00
2025-10-23T14:52:00Z,63.00,39.00
2025-10-23T14:53:00Z,63.00,38.00
2025-10-23T14:54:00Z,63.00,38.00
2025-10-23T14:56:00Z,63.00,38.00
2025-10-23T14:57:00Z,63.00,38.95
2025-10-23T14:58:00Z,63.00,39.00
2025-10-23T15:00:00Z,63.00,39.00
2025-10-23T15:01:00Z,63.00,39.00
2025-10-23T15:02:00Z,63.00,39.00
2025-10-23T15:03:00Z,63.00,39.00
2025-10-23T15:04:00Z,63.00,39.00
2025-10-23T15:06:00Z,63.00,39.00
2025-10-23T15:07:00Z,63.00,39.00
2025-10-23T15:08:00Z,63.00,39.00
2025-10-23T15:09:00Z,63.00,39.00
2025-10-23T15:10:00Z,63.00,39.00
2025-10-23T15:11:00Z,62.00,39.00
2025-10-23T15:12:00Z,62.54,38.24
2025-10-23T15:13:00Z,65.06,34.45
2025-10-23T15:14:00Z,73.97,28.63
2025-10-23T15:15:00Z,77.00,25.00
2025-10-23T15:16:00Z,73.92,25.84
2025-10-23T15:17:00Z,73.83,24.00
2025-10-23T15:18:00Z,70.15,28.43
2025-10-23T15:19:00Z,74.18,27.00
2025-10-23T15:20:00Z,76.00,26.00
2025-10-23T15:21:00Z,75.10,26.00
2025-10-23T15:22:00Z,74.00,27.93
2025-10-23T15:23:00Z,73.60,28.86
2025-10-23T15:24:00Z,68.16,34.79
2025-10-23T15:25:00Z,66.59,34.12
2025-10-23T15:26:00Z,65.02,34.12
2025-10-23T15:27:00Z,75.00,27.00
2025-10-23T15:28:00Z,73.87,28.00
2025-10-23T15:29:00Z,72.00,28.00
2025-10-23T15:30:00Z,73.32,29.00
2025-10-23T15:31:00Z,74.87,27.00
2025-10-23T15:32:00Z,76.68,26.00
2025-10-23T15:33:00Z,76.14,25.11
2025-10-23T15:34:00Z,76.14,24.00
2025-10-23T15:35:00Z,75.42,25.34
2025-10-23T15:36:00Z,75.10,25.34
2025-10-23T15:37:00Z,75.27,25.84
2025-10-23T15:38:00Z,78.66,25.84
2025-10-23T15:39:00Z,79.00,24.00
2025-10-23T15:40:00Z,78.00,24.00
2025-10-23T15:41:00Z,78.00,24.00
2025-10-23T15:42:00Z,78.69,23.51
2025-10-23T15:43:00Z,81.71,19.84
2025-10-23T15:44:00Z,80.85,19.92
2025-10-23T15:45:00Z,82.00,19.26
2025-10-23T15:46:00Z,82.45,18.54
2025-10-23T15:47:00Z,83.73,17.78
2025-10-23T15:48:00Z,84.89,16.39
2025-10-23T15:49:00Z,80.55,20.50
2025-10-23T15:50:00Z,80.37,22.03
2025-10-23T15:51:00Z,81.68,18.94
2025-10-23T15:52:00Z,83.00,17.55
2025-10-23T15:53:00Z,84.00,18.45
2025-10-23T15:54:00Z,82.32,19.04
2025-10-23T15:55:00Z,84.66,14.79
2025-10-23T15:56:00Z,93.45,7.91
2025-10-23T15:57:00Z,94.88,6.14
2025-10-23T15:58:00Z,94.75,4.61
2025-10-23T15:59:00Z,96.97,4.46
2025-10-23T16:00:00Z,95.33,3.78
2025-10-23T16:01:00Z,97.98,2.08
2025-10-23T16:02:00Z,98.93,1.66
2025-10-23T16:03:00Z,99.00,1.09
2025-10-23T16:04:00Z,99.00,1.00
2025-10-23T16:05:00Z,99.00,1.00
2025-10-23T16:06:00Z,98.05,1.23
2025-10-23T16:07:00Z,98.05,2.00
2025-10-23T16:08:00Z,99.00,2.00
2025-10-23T16:09:00Z,98.84,1.85
2025-10-23T16:10:00Z,98.00,1.85
2025-10-23T16:11:00Z,98.60,2.00
2025-10-23T16:12:00Z,99.00,2.00
2025-10-23T16:13:00Z,99.00,1.00
2025-10-23T16:14:00Z,99.00,1.00
2025-10-23T16:15:00Z,99.00,1.00
2025-10-23T16:16:00Z,99.00,1.00
2025-10-23T16:17:00Z,99.00,1.00
2025-10-23T16:19:00Z,99.00,1.00
