# event_ticker=KXATPMATCH-26FEB08UGOCOM
# final_score=6-4 7-6(3)
# score_resolution=6-4 7-6
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Francisco Comesana
# kalshi_date=2026-02-08
timestamp,Camilo Ugo Carabelli,Francisco Comesana
2026-02-10T19:58:00Z,58.00,45.00
2026-02-10T19:59:00Z,58.00,45.00
2026-02-10T20:03:00Z,57.00,45.00
2026-02-10T20:08:00Z,57.00,45.00
2026-02-10T20:09:00Z,56.00,45.00
2026-02-10T20:12:00Z,57.00,45.00
2026-02-10T20:14:00Z,57.00,46.00
2026-02-10T20:15:00Z,57.00,46.00
2026-02-10T20:18:00Z,57.00,46.00
2026-02-10T20:19:00Z,57.00,46.00
2026-02-10T20:21:00Z,56.02,46.00
2026-02-10T20:29:00Z,57.00,46.00
2026-02-10T20:31:00Z,57.00,46.00
2026-02-10T20:33:00Z,56.00,46.00
2026-02-10T20:34:00Z,57.00,46.00
2026-02-10T20:35:00Z,57.00,46.00
2026-02-10T20:37:00Z,57.00,46.00
2026-02-10T20:47:00Z,57.00,46.00
2026-02-10T21:00:00Z,57.00,46.00
2026-02-10T21:02:00Z,57.00,46.00
2026-02-10T21:14:00Z,57.00,46.00
2026-02-10T21:19:00Z,57.00,46.00
2026-02-10T21:22:00Z,57.00,46.00
2026-02-10T21:24:00Z,57.00,46.00
2026-02-10T21:27:00Z,57.00,46.00
2026-02-10T21:28:00Z,57.00,46.00
2026-02-10T21:29:00Z,57.00,46.00
2026-02-10T21:31:00Z,57.00,46.00
2026-02-10T21:32:00Z,57.00,46.00
2026-02-10T21:33:00Z,57.00,46.00
2026-02-10T21:40:00Z,57.00,46.00
2026-02-10T21:44:00Z,57.00,46.00
2026-02-10T21:45:00Z,57.00,46.00
2026-02-10T21:47:00Z,57.00,46.00
2026-02-10T21:50:00Z,57.00,46.00
2026-02-10T21:54:00Z,57.00,46.00
2026-02-10T21:56:00Z,57.00,46.00
2026-02-10T21:57:00Z,57.00,46.00
2026-02-10T21:58:00Z,57.00,46.00
2026-02-10T22:00:00Z,57.00,46.00
2026-02-10T22:01:00Z,57.00,46.00
2026-02-10T22:04:00Z,57.00,46.00
2026-02-10T22:06:00Z,57.00,46.00
2026-02-10T22:07:00Z,57.00,46.00
2026-02-10T22:08:00Z,57.00,46.00
2026-02-10T22:09:00Z,57.00,46.00
2026-02-10T22:12:00Z,57.00,46.00
2026-02-10T22:13:00Z,57.00,46.00
2026-02-10T22:14:00Z,56.23,46.00
2026-02-10T22:17:00Z,57.00,46.00
2026-02-10T22:18:00Z,57.00,46.00
2026-02-10T22:19:00Z,57.00,46.00
2026-02-10T22:20:00Z,57.00,46.00
2026-02-10T22:26:00Z,57.00,46.00
2026-02-10T22:30:00Z,57.00,46.00
2026-02-10T22:32:00Z,57.00,46.00
2026-02-10T22:33:00Z,56.98,46.00
2026-02-10T22:34:00Z,57.00,46.00
2026-02-10T22:35:00Z,57.00,46.00
2026-02-10T22:38:00Z,57.00,45.00
2026-02-10T22:39:00Z,57.00,45.00
2026-02-10T22:41:00Z,57.00,45.00
2026-02-10T22:42:00Z,57.00,46.00
2026-02-10T22:43:00Z,57.00,46.00
2026-02-10T22:44:00Z,57.00,46.00
2026-02-10T22:45:00Z,57.00,46.00
2026-02-10T22:46:00Z,57.00,46.00
2026-02-10T22:48:00Z,56.01,46.00
2026-02-10T22:49:00Z,56.01,44.13
2026-02-10T22:50:00Z,56.01,45.00
2026-02-10T22:51:00Z,56.01,44.00
2026-02-10T22:52:00Z,56.01,44.00
2026-02-10T22:53:00Z,56.00,44.00
2026-02-10T22:54:00Z,56.43,44.00
2026-02-10T22:55:00Z,57.00,44.00
2026-02-10T22:56:00Z,57.00,44.00
2026-02-10T22:57:00Z,57.00,44.00
2026-02-10T22:58:00Z,56.13,45.47
2026-02-10T22:59:00Z,56.00,45.47
2026-02-10T23:00:00Z,56.00,45.00
2026-02-10T23:01:00Z,56.00,45.04
2026-02-10T23:02:00Z,56.00,46.00
2026-02-10T23:03:00Z,57.61,45.00
2026-02-10T23:04:00Z,58.00,45.00
2026-02-10T23:05:00Z,58.00,45.00
2026-02-10T23:06:00Z,58.00,45.00
2026-02-10T23:07:00Z,57.99,42.73
2026-02-10T23:08:00Z,57.00,42.73
2026-02-10T23:09:00Z,57.00,43.00
2026-02-10T23:10:00Z,57.00,43.00
2026-02-10T23:11:00Z,57.00,43.00
2026-02-10T23:12:00Z,57.00,43.00
2026-02-10T23:13:00Z,58.00,43.00
2026-02-10T23:14:00Z,58.00,43.00
2026-02-10T23:15:00Z,58.00,43.00
2026-02-10T23:16:00Z,58.00,43.00
2026-02-10T23:17:00Z,58.00,43.00
2026-02-10T23:18:00Z,58.00,44.00
2026-02-10T23:19:00Z,58.00,44.00
2026-02-10T23:20:00Z,58.00,43.45
2026-02-10T23:21:00Z,57.86,43.45
2026-02-10T23:22:00Z,58.00,43.45
2026-02-10T23:23:00Z,58.00,44.06
2026-02-10T23:24:00Z,57.00,44.98
2026-02-10T23:25:00Z,57.00,44.20
2026-02-10T23:26:00Z,57.00,45.00
2026-02-10T23:27:00Z,57.00,44.32
2026-02-10T23:28:00Z,57.00,45.00
2026-02-10T23:29:00Z,58.00,45.00
2026-02-10T23:30:00Z,58.00,45.00
2026-02-10T23:31:00Z,55.26,45.00
2026-02-10T23:32:00Z,57.00,45.00
2026-02-10T23:33:00Z,57.00,43.98
2026-02-10T23:36:00Z,57.00,45.00
2026-02-10T23:37:00Z,57.14,45.00
2026-02-10T23:39:00Z,58.00,45.00
2026-02-10T23:40:00Z,58.00,45.00
2026-02-10T23:41:00Z,58.00,45.00
2026-02-10T23:42:00Z,58.00,45.00
2026-02-10T23:43:00Z,58.00,44.52
2026-02-10T23:44:00Z,58.00,45.00
2026-02-10T23:45:00Z,58.00,45.00
2026-02-10T23:46:00Z,58.00,44.95
2026-02-10T23:47:00Z,58.00,44.95
2026-02-10T23:48:00Z,58.00,44.70
2026-02-10T23:50:00Z,58.00,45.00
2026-02-10T23:51:00Z,55.13,45.00
2026-02-10T23:52:00Z,57.00,45.00
2026-02-10T23:53:00Z,57.00,45.00
2026-02-10T23:54:00Z,58.00,43.50
2026-02-10T23:55:00Z,57.00,45.00
2026-02-10T23:56:00Z,57.00,45.00
2026-02-10T23:57:00Z,55.00,43.00
2026-02-10T23:58:00Z,54.39,45.00
2026-02-10T23:59:00Z,57.00,46.00
2026-02-11T00:00:00Z,54.00,46.00
2026-02-11T00:01:00Z,54.00,46.00
2026-02-11T00:02:00Z,54.00,46.00
2026-02-11T00:03:00Z,56.00,46.96
2026-02-11T00:04:00Z,56.00,44.92
2026-02-11T00:05:00Z,56.00,44.92
2026-02-11T00:06:00Z,56.00,46.00
2026-02-11T00:07:00Z,56.00,46.00
2026-02-11T00:08:00Z,54.22,46.00
2026-02-11T00:09:00Z,56.07,45.38
2026-02-11T00:10:00Z,56.07,45.39
2026-02-11T00:11:00Z,57.00,46.87
2026-02-11T00:12:00Z,56.41,46.00
2026-02-11T00:13:00Z,57.00,46.00
2026-02-11T00:14:00Z,55.00,46.00
2026-02-11T00:15:00Z,53.14,47.90
2026-02-11T00:16:00Z,51.02,49.49
2026-02-11T00:17:00Z,51.26,50.05
2026-02-11T00:18:00Z,49.48,51.51
2026-02-11T00:19:00Z,50.42,49.00
2026-02-11T00:20:00Z,50.27,49.81
2026-02-11T00:21:00Z,54.02,46.00
2026-02-11T00:22:00Z,56.15,46.26
2026-02-11T00:23:00Z,63.86,37.48
2026-02-11T00:24:00Z,70.95,31.68
2026-02-11T00:25:00Z,70.82,30.93
2026-02-11T00:26:00Z,70.56,30.06
2026-02-11T00:27:00Z,74.39,26.00
2026-02-11T00:28:00Z,72.74,30.27
2026-02-11T00:29:00Z,64.71,36.40
2026-02-11T00:30:00Z,72.00,30.69
2026-02-11T00:31:00Z,68.06,36.02
2026-02-11T00:32:00Z,57.56,42.77
2026-02-11T00:33:00Z,58.46,41.89
2026-02-11T00:34:00Z,57.24,42.47
2026-02-11T00:35:00Z,59.54,41.78
2026-02-11T00:36:00Z,56.74,46.23
2026-02-11T00:37:00Z,56.10,45.86
2026-02-11T00:38:00Z,62.00,41.85
2026-02-11T00:39:00Z,60.44,38.89
2026-02-11T00:40:00Z,54.50,46.96
2026-02-11T00:41:00Z,53.93,49.00
2026-02-11T00:42:00Z,53.92,49.25
2026-02-11T00:43:00Z,51.71,50.95
2026-02-11T00:44:00Z,53.34,47.53
2026-02-11T00:45:00Z,52.36,50.20
2026-02-11T00:46:00Z,51.93,48.61
2026-02-11T00:47:00Z,56.73,43.58
2026-02-11T00:48:00Z,53.22,46.32
2026-02-11T00:49:00Z,49.00,51.50
2026-02-11T00:50:00Z,47.85,52.37
2026-02-11T00:51:00Z,48.77,52.78
2026-02-11T00:52:00Z,51.38,50.66
2026-02-11T00:53:00Z,55.68,49.17
2026-02-11T00:54:00Z,53.93,48.48
2026-02-11T00:55:00Z,53.98,46.98
2026-02-11T00:56:00Z,57.16,44.19
2026-02-11T00:57:00Z,59.59,38.62
2026-02-11T00:58:00Z,71.53,27.58
2026-02-11T00:59:00Z,74.99,25.11
2026-02-11T01:00:00Z,74.75,26.00
2026-02-11T01:01:00Z,75.00,26.58
2026-02-11T01:02:00Z,74.81,24.20
2026-02-11T01:03:00Z,76.69,24.00
2026-02-11T01:04:00Z,78.64,22.91
2026-02-11T01:05:00Z,77.64,21.07
2026-02-11T01:06:00Z,78.37,20.99
2026-02-11T01:07:00Z,79.00,20.62
2026-02-11T01:08:00Z,79.88,21.23
2026-02-11T01:09:00Z,79.89,20.35
2026-02-11T01:10:00Z,82.89,17.75
2026-02-11T01:11:00Z,86.40,15.55
2026-02-11T01:12:00Z,90.00,11.53
2026-02-11T01:13:00Z,90.90,10.11
2026-02-11T01:14:00Z,91.82,10.07
2026-02-11T01:15:00Z,92.68,9.23
2026-02-11T01:16:00Z,90.45,10.60
2026-02-11T01:17:00Z,91.26,10.66
2026-02-11T01:18:00Z,92.87,8.57
2026-02-11T01:19:00Z,90.05,10.96
2026-02-11T01:20:00Z,90.17,11.36
2026-02-11T01:21:00Z,88.98,12.90
2026-02-11T01:22:00Z,88.98,13.00
2026-02-11T01:23:00Z,89.08,11.31
2026-02-11T01:24:00Z,87.09,14.51
2026-02-11T01:25:00Z,87.16,14.77
2026-02-11T01:26:00Z,84.02,16.64
2026-02-11T01:27:00Z,89.30,12.97
2026-02-11T01:28:00Z,91.05,9.88
2026-02-11T01:29:00Z,92.88,7.64
2026-02-11T01:30:00Z,95.16,4.96
2026-02-11T01:31:00Z,94.43,8.20
2026-02-11T01:32:00Z,91.46,9.86
2026-02-11T01:33:00Z,92.77,8.59
2026-02-11T01:34:00Z,90.49,10.00
2026-02-11T01:35:00Z,90.01,10.00
2026-02-11T01:36:00Z,88.49,13.00
2026-02-11T01:37:00Z,84.04,16.75
2026-02-11T01:38:00Z,85.00,13.95
2026-02-11T01:39:00Z,92.47,10.61
2026-02-11T01:40:00Z,93.18,7.92
2026-02-11T01:41:00Z,93.04,7.61
2026-02-11T01:42:00Z,91.21,9.00
2026-02-11T01:43:00Z,91.00,9.96
2026-02-11T01:44:00Z,90.98,9.74
2026-02-11T01:45:00Z,91.26,9.00
2026-02-11T01:46:00Z,93.31,6.88
2026-02-11T01:47:00Z,88.94,12.33
2026-02-11T01:48:00Z,88.06,12.33
2026-02-11T01:49:00Z,83.41,17.23
2026-02-11T01:50:00Z,73.08,28.11
2026-02-11T01:51:00Z,67.21,31.89
2026-02-11T01:52:00Z,66.00,33.48
2026-02-11T01:53:00Z,65.20,33.67
2026-02-11T01:54:00Z,65.00,35.18
2026-02-11T01:55:00Z,66.12,35.38
2026-02-11T01:56:00Z,72.20,27.82
2026-02-11T01:57:00Z,70.33,30.23
2026-02-11T01:58:00Z,72.83,27.64
2026-02-11T01:59:00Z,72.72,30.80
2026-02-11T02:00:00Z,72.63,28.52
2026-02-11T02:01:00Z,66.21,32.60
2026-02-11T02:02:00Z,67.48,33.86
2026-02-11T02:03:00Z,66.01,34.00
2026-02-11T02:04:00Z,65.21,35.47
2026-02-11T02:05:00Z,55.35,42.38
2026-02-11T02:06:00Z,50.38,49.20
2026-02-11T02:07:00Z,61.09,43.00
2026-02-11T02:08:00Z,69.60,33.47
2026-02-11T02:09:00Z,74.77,26.99
2026-02-11T02:10:00Z,80.30,24.57
2026-02-11T02:11:00Z,84.55,14.74
2026-02-11T02:12:00Z,91.72,10.12
2026-02-11T02:13:00Z,91.01,11.86
2026-02-11T02:14:00Z,94.50,7.63
2026-02-11T02:15:00Z,88.32,12.05
2026-02-11T02:16:00Z,81.26,18.27
2026-02-11T02:17:00Z,88.18,14.96
2026-02-11T02:18:00Z,97.98,2.96
2026-02-11T02:19:00Z,99.00,1.00
2026-02-11T02:20:00Z,99.00,1.00
2026-02-11T02:21:00Z,99.00,1.00
2026-02-11T02:22:00Z,99.00,1.00
