# event_ticker=KXATPMATCH-26JUN12BELFRI
# final_score=5-7 7-5 7-5
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Mattia Bellucci
# kalshi_date=2026-06-12
timestamp,Mattia Bellucci,Taylor Fritz
2026-06-12T05:18:00Z,25.00,76.00
2026-06-12T05:19:00Z,25.00,76.00
2026-06-12T05:24:00Z,25.00,76.00
2026-06-12T05:26:00Z,25.00,76.00
2026-06-12T05:30:00Z,25.00,76.00
2026-06-12T05:31:00Z,25.00,76.00
2026-06-12T05:32:00Z,25.00,76.00
2026-06-12T05:35:00Z,25.00,76.00
2026-06-12T05:37:00Z,25.00,76.00
2026-06-12T05:38:00Z,25.00,76.00
2026-06-12T05:39:00Z,25.00,76.00
2026-06-12T05:40:00Z,25.00,76.00
2026-06-12T05:41:00Z,25.00,76.00
2026-06-12T05:44:00Z,25.00,76.00
2026-06-12T05:46:00Z,25.00,76.00
2026-06-12T05:47:00Z,24.00,76.00
2026-06-12T05:48:00Z,25.00,76.00
2026-06-12T05:49:00Z,25.00,76.00
2026-06-12T05:50:00Z,25.00,76.00
2026-06-12T05:59:00Z,25.00,76.00
2026-06-12T06:00:00Z,25.00,76.00
2026-06-12T06:01:00Z,25.00,76.00
2026-06-12T06:04:00Z,25.00,76.00
2026-06-12T06:05:00Z,25.00,76.00
2026-06-12T06:08:00Z,25.00,76.00
2026-06-12T06:09:00Z,25.00,76.00
2026-06-12T06:11:00Z,25.00,76.00
2026-06-12T06:16:00Z,25.00,76.00
2026-06-12T06:18:00Z,24.00,76.00
2026-06-12T06:19:00Z,24.00,77.00
2026-06-12T06:22:00Z,25.00,77.00
2026-06-12T06:23:00Z,25.00,76.00
2026-06-12T06:26:00Z,25.00,76.00
2026-06-12T06:29:00Z,25.00,76.00
2026-06-12T06:33:00Z,25.00,76.00
2026-06-12T06:34:00Z,25.00,76.00
2026-06-12T06:35:00Z,24.00,76.00
2026-06-12T06:37:00Z,24.00,76.00
2026-06-12T06:40:00Z,24.00,76.00
2026-06-12T06:43:00Z,24.00,75.00
2026-06-12T06:44:00Z,24.00,76.00
2026-06-12T06:46:00Z,24.00,76.00
2026-06-12T06:49:00Z,25.00,76.88
2026-06-12T06:51:00Z,25.00,77.00
2026-06-12T06:52:00Z,25.00,77.00
2026-06-12T06:54:00Z,25.00,77.00
2026-06-12T06:55:00Z,25.00,76.00
2026-06-12T06:59:00Z,25.00,76.00
2026-06-12T07:00:00Z,25.00,76.00
2026-06-12T07:04:00Z,25.00,75.00
2026-06-12T07:07:00Z,25.00,75.00
2026-06-12T07:08:00Z,25.00,75.00
2026-06-12T07:09:00Z,25.00,76.00
2026-06-12T07:10:00Z,25.00,76.00
2026-06-12T07:15:00Z,25.00,76.00
2026-06-12T07:16:00Z,25.00,76.00
2026-06-12T07:19:00Z,25.00,76.00
2026-06-12T07:20:00Z,24.00,76.00
2026-06-12T07:22:00Z,24.00,76.00
2026-06-12T07:27:00Z,25.00,76.00
2026-06-12T07:31:00Z,25.00,76.00
2026-06-12T07:33:00Z,25.00,76.00
2026-06-12T07:36:00Z,25.00,76.00
2026-06-12T07:37:00Z,25.00,75.00
2026-06-12T07:38:00Z,25.00,75.00
2026-06-12T07:39:00Z,25.00,76.00
2026-06-12T07:47:00Z,24.00,76.00
2026-06-12T07:49:00Z,24.00,76.00
2026-06-12T07:53:00Z,25.00,76.00
2026-06-12T07:57:00Z,25.00,76.00
2026-06-12T07:58:00Z,25.00,76.00
2026-06-12T08:00:00Z,25.00,76.00
2026-06-12T08:06:00Z,25.00,76.00
2026-06-12T08:11:00Z,25.00,76.00
2026-06-12T08:16:00Z,24.00,76.00
2026-06-12T08:18:00Z,25.00,76.00
2026-06-12T08:19:00Z,24.50,75.00
2026-06-12T08:22:00Z,24.50,76.00
2026-06-12T08:24:00Z,24.50,76.00
2026-06-12T08:25:00Z,25.00,76.00
2026-06-12T08:27:00Z,25.00,76.00
2026-06-12T08:33:00Z,25.00,76.00
2026-06-12T08:35:00Z,25.00,75.00
2026-06-12T08:36:00Z,25.00,76.00
2026-06-12T08:39:00Z,25.00,76.00
2026-06-12T08:43:00Z,25.00,76.00
2026-06-12T08:45:00Z,25.00,76.00
2026-06-12T08:54:00Z,25.00,76.00
2026-06-12T08:55:00Z,25.00,76.00
2026-06-12T08:56:00Z,25.00,76.00
2026-06-12T08:57:00Z,25.00,76.00
2026-06-12T08:58:00Z,25.00,76.00
2026-06-12T09:00:00Z,25.00,76.00
2026-06-12T09:02:00Z,25.00,76.00
2026-06-12T09:03:00Z,25.00,76.00
2026-06-12T09:11:00Z,25.00,76.00
2026-06-12T09:12:00Z,25.00,76.00
2026-06-12T09:13:00Z,25.00,76.00
2026-06-12T09:17:00Z,25.00,76.00
2026-06-12T09:22:00Z,25.00,76.00
2026-06-12T09:24:00Z,25.00,76.00
2026-06-12T09:25:00Z,25.00,76.00
2026-06-12T09:26:00Z,24.00,76.00
2026-06-12T09:28:00Z,24.00,76.00
2026-06-12T09:29:00Z,24.00,76.00
2026-06-12T09:30:00Z,24.00,76.00
2026-06-12T09:31:00Z,24.00,76.00
2026-06-12T09:37:00Z,25.00,76.00
2026-06-12T09:38:00Z,25.00,76.00
2026-06-12T09:39:00Z,25.00,75.00
2026-06-12T09:44:00Z,25.00,76.00
2026-06-12T09:47:00Z,25.00,76.00
2026-06-12T09:48:00Z,25.00,76.00
2026-06-12T09:55:00Z,25.00,76.00
2026-06-12T09:57:00Z,25.00,76.00
2026-06-12T09:59:00Z,25.00,76.00
2026-06-12T10:05:00Z,25.00,76.00
2026-06-12T10:11:00Z,25.00,76.00
2026-06-12T10:20:00Z,25.00,76.00
2026-06-12T10:25:00Z,25.00,76.00
2026-06-12T10:29:00Z,25.00,75.00
2026-06-12T10:30:00Z,25.00,76.00
2026-06-12T10:31:00Z,25.00,76.00
2026-06-12T10:33:00Z,25.00,76.00
2026-06-12T10:34:00Z,25.00,75.02
2026-06-12T10:37:00Z,25.00,75.02
2026-06-12T10:38:00Z,25.00,75.00
2026-06-12T10:39:00Z,24.00,75.00
2026-06-12T10:41:00Z,24.00,76.00
2026-06-12T10:42:00Z,24.00,76.00
2026-06-12T10:43:00Z,24.00,76.00
2026-06-12T10:44:00Z,24.00,75.00
2026-06-12T10:57:00Z,24.00,76.00
2026-06-12T10:58:00Z,24.00,76.00
2026-06-12T11:00:00Z,25.00,76.00
2026-06-12T11:01:00Z,25.00,76.00
2026-06-12T11:03:00Z,25.00,76.00
2026-06-12T11:04:00Z,25.00,76.00
2026-06-12T11:10:00Z,25.00,76.00
2026-06-12T11:11:00Z,25.00,76.00
2026-06-12T11:12:00Z,25.00,76.00
2026-06-12T11:16:00Z,24.00,76.00
2026-06-12T11:18:00Z,24.00,76.00
2026-06-12T11:19:00Z,24.00,75.10
2026-06-12T11:21:00Z,24.00,76.00
2026-06-12T11:22:00Z,25.00,76.00
2026-06-12T11:23:00Z,25.00,76.00
2026-06-12T11:24:00Z,25.00,76.00
2026-06-12T11:27:00Z,25.00,76.00
2026-06-12T11:29:00Z,25.00,76.00
2026-06-12T11:31:00Z,25.00,76.00
2026-06-12T11:33:00Z,25.00,76.00
2026-06-12T11:34:00Z,25.00,76.00
2026-06-12T11:35:00Z,25.00,76.00
2026-06-12T11:39:00Z,25.00,76.00
2026-06-12T11:40:00Z,25.00,75.08
2026-06-12T11:42:00Z,25.00,76.00
2026-06-12T11:43:00Z,25.51,76.00
2026-06-12T11:45:00Z,25.51,76.00
2026-06-12T11:46:00Z,26.00,76.00
2026-06-12T11:48:00Z,26.00,76.00
2026-06-12T11:49:00Z,26.00,76.00
2026-06-12T11:52:00Z,25.00,76.00
2026-06-12T11:53:00Z,25.00,76.00
2026-06-12T11:54:00Z,25.00,76.00
2026-06-12T11:56:00Z,25.00,76.00
2026-06-12T11:59:00Z,25.00,75.00
2026-06-12T12:00:00Z,25.00,76.00
2026-06-12T12:01:00Z,25.00,76.00
2026-06-12T12:04:00Z,25.00,76.00
2026-06-12T12:07:00Z,25.00,76.00
2026-06-12T12:09:00Z,25.00,76.00
2026-06-12T12:10:00Z,25.00,76.00
2026-06-12T12:12:00Z,25.00,76.00
2026-06-12T12:13:00Z,25.00,76.00
2026-06-12T12:15:00Z,25.00,76.00
2026-06-12T12:16:00Z,25.00,76.00
2026-06-12T12:17:00Z,25.00,76.00
2026-06-12T12:18:00Z,25.00,76.00
2026-06-12T12:19:00Z,25.00,76.00
2026-06-12T12:20:00Z,25.00,76.00
2026-06-12T12:23:00Z,25.00,76.00
2026-06-12T12:25:00Z,24.24,76.00
2026-06-12T12:27:00Z,24.24,76.00
2026-06-12T12:29:00Z,24.24,75.79
2026-06-12T12:30:00Z,25.00,75.79
2026-06-12T12:31:00Z,25.00,75.79
2026-06-12T12:32:00Z,25.00,76.00
2026-06-12T12:33:00Z,25.00,76.00
2026-06-12T12:34:00Z,25.00,76.00
2026-06-12T12:39:00Z,25.00,76.00
2026-06-12T12:41:00Z,25.00,76.00
2026-06-12T12:42:00Z,25.00,76.00
2026-06-12T12:44:00Z,25.00,76.00
2026-06-12T12:46:00Z,25.00,76.00
2026-06-12T12:49:00Z,25.00,76.00
2026-06-12T12:50:00Z,25.00,76.00
2026-06-12T12:51:00Z,25.00,75.03
2026-06-12T12:52:00Z,25.00,76.00
2026-06-12T12:54:00Z,25.00,76.00
2026-06-12T12:57:00Z,25.00,76.00
2026-06-12T12:59:00Z,25.00,76.00
2026-06-12T13:01:00Z,25.00,76.00
2026-06-12T13:02:00Z,24.00,75.10
2026-06-12T13:04:00Z,24.00,76.00
2026-06-12T13:06:00Z,24.00,76.00
2026-06-12T13:07:00Z,24.00,76.94
2026-06-12T13:09:00Z,24.00,77.00
2026-06-12T13:11:00Z,24.00,77.00
2026-06-12T13:12:00Z,24.00,77.00
2026-06-12T13:13:00Z,24.00,75.40
2026-06-12T13:14:00Z,24.00,77.00
2026-06-12T13:15:00Z,24.00,77.00
2026-06-12T13:17:00Z,24.00,77.00
2026-06-12T13:18:00Z,24.00,77.00
2026-06-12T13:20:00Z,24.00,77.00
2026-06-12T13:21:00Z,25.00,77.00
2026-06-12T13:23:00Z,25.00,76.50
2026-06-12T13:24:00Z,25.00,77.00
2026-06-12T13:25:00Z,25.00,76.84
2026-06-12T13:27:00Z,25.00,77.00
2026-06-12T13:28:00Z,25.00,77.00
2026-06-12T13:29:00Z,25.00,77.00
2026-06-12T13:31:00Z,24.00,77.00
2026-06-12T13:32:00Z,25.00,76.00
2026-06-12T13:36:00Z,25.00,77.00
2026-06-12T13:39:00Z,25.00,77.00
2026-06-12T13:40:00Z,25.00,77.00
2026-06-12T13:41:00Z,24.00,77.00
2026-06-12T13:42:00Z,24.00,77.00
2026-06-12T13:44:00Z,25.00,77.00
2026-06-12T13:46:00Z,25.00,76.00
2026-06-12T13:47:00Z,24.00,77.00
2026-06-12T13:48:00Z,24.00,77.00
2026-06-12T13:49:00Z,24.00,77.00
2026-06-12T13:51:00Z,24.00,77.00
2026-06-12T13:52:00Z,24.00,77.00
2026-06-12T13:53:00Z,24.00,77.00
2026-06-12T13:55:00Z,24.00,76.86
2026-06-12T13:57:00Z,24.00,77.00
2026-06-12T13:58:00Z,24.00,77.00
2026-06-12T14:00:00Z,24.00,77.00
2026-06-12T14:01:00Z,24.00,77.00
2026-06-12T14:02:00Z,23.00,77.00
2026-06-12T14:03:00Z,23.00,77.00
2026-06-12T14:04:00Z,23.00,77.00
2026-06-12T14:05:00Z,23.00,77.00
2026-06-12T14:07:00Z,23.00,77.00
2026-06-12T14:08:00Z,23.00,77.00
2026-06-12T14:09:00Z,24.00,77.00
2026-06-12T14:10:00Z,24.00,77.00
2026-06-12T14:11:00Z,24.00,77.00
2026-06-12T14:12:00Z,24.00,77.00
2026-06-12T14:14:00Z,24.00,77.00
2026-06-12T14:15:00Z,25.00,77.00
2026-06-12T14:17:00Z,25.00,77.00
2026-06-12T14:18:00Z,25.00,77.00
2026-06-12T14:19:00Z,25.00,76.30
2026-06-12T14:20:00Z,25.00,76.30
2026-06-12T14:21:00Z,25.00,77.00
2026-06-12T14:22:00Z,25.00,76.52
2026-06-12T14:23:00Z,25.00,76.52
2026-06-12T14:24:00Z,25.00,77.00
2026-06-12T14:27:00Z,25.00,77.00
2026-06-12T14:28:00Z,25.00,76.61
2026-06-12T14:29:00Z,25.00,77.00
2026-06-12T14:30:00Z,25.00,77.00
2026-06-12T14:31:00Z,25.00,77.00
2026-06-12T14:32:00Z,25.00,77.00
2026-06-12T14:33:00Z,25.00,77.00
2026-06-12T14:34:00Z,25.00,77.00
2026-06-12T14:35:00Z,25.00,77.00
2026-06-12T14:36:00Z,24.00,77.00
2026-06-12T14:37:00Z,24.00,76.13
2026-06-12T14:38:00Z,24.00,77.00
2026-06-12T14:39:00Z,24.00,77.00
2026-06-12T14:40:00Z,24.00,77.00
2026-06-12T14:41:00Z,24.00,77.00
2026-06-12T14:42:00Z,24.00,77.00
2026-06-12T14:44:00Z,24.49,77.00
2026-06-12T14:45:00Z,25.00,77.00
2026-06-12T14:46:00Z,25.00,77.00
2026-06-12T14:47:00Z,25.00,77.00
2026-06-12T14:48:00Z,25.00,77.00
2026-06-12T14:51:00Z,24.00,77.00
2026-06-12T14:52:00Z,24.00,77.00
2026-06-12T14:53:00Z,24.00,77.00
2026-06-12T14:55:00Z,24.00,77.00
2026-06-12T14:56:00Z,24.00,76.62
2026-06-12T14:57:00Z,24.00,77.00
2026-06-12T14:58:00Z,24.00,77.00
2026-06-12T14:59:00Z,23.00,77.00
2026-06-12T15:00:00Z,23.00,77.00
2026-06-12T15:01:00Z,23.00,77.00
2026-06-12T15:02:00Z,24.00,77.00
2026-06-12T15:04:00Z,24.00,76.63
2026-06-12T15:05:00Z,24.00,77.00
2026-06-12T15:06:00Z,24.00,77.00
2026-06-12T15:07:00Z,24.00,77.00
2026-06-12T15:08:00Z,24.00,77.00
2026-06-12T15:09:00Z,23.00,77.00
2026-06-12T15:10:00Z,24.00,77.00
2026-06-12T15:11:00Z,24.00,77.00
2026-06-12T15:12:00Z,24.00,76.91
2026-06-12T15:13:00Z,25.00,77.00
2026-06-12T15:14:00Z,24.66,77.00
2026-06-12T15:15:00Z,25.00,77.00
2026-06-12T15:16:00Z,25.00,77.00
2026-06-12T15:17:00Z,25.00,77.00
2026-06-12T15:18:00Z,24.98,77.00
2026-06-12T15:19:00Z,25.00,76.99
2026-06-12T15:20:00Z,25.00,76.99
2026-06-12T15:21:00Z,24.88,77.00
2026-06-12T15:22:00Z,24.99,76.67
2026-06-12T15:23:00Z,25.00,77.00
2026-06-12T15:24:00Z,25.01,76.05
2026-06-12T15:25:00Z,25.26,74.20
2026-06-12T15:26:00Z,25.38,75.57
2026-06-12T15:27:00Z,23.32,77.42
2026-06-12T15:28:00Z,22.21,77.66
2026-06-12T15:29:00Z,23.13,77.38
2026-06-12T15:30:00Z,24.09,76.50
2026-06-12T15:31:00Z,27.12,73.58
2026-06-12T15:32:00Z,28.23,72.27
2026-06-12T15:33:00Z,29.11,71.46
2026-06-12T15:34:00Z,27.95,72.44
2026-06-12T15:35:00Z,28.00,73.00
2026-06-12T15:36:00Z,28.37,71.63
2026-06-12T15:37:00Z,28.07,73.70
2026-06-12T15:38:00Z,22.29,78.63
2026-06-12T15:39:00Z,21.91,78.84
2026-06-12T15:40:00Z,26.76,74.04
2026-06-12T15:41:00Z,26.55,74.44
2026-06-12T15:42:00Z,26.67,74.32
2026-06-12T15:43:00Z,28.41,72.88
2026-06-12T15:44:00Z,31.05,68.78
2026-06-12T15:45:00Z,32.41,67.54
2026-06-12T15:46:00Z,32.82,67.08
2026-06-12T15:47:00Z,33.29,66.40
2026-06-12T15:48:00Z,33.15,66.92
2026-06-12T15:49:00Z,34.21,66.99
2026-06-12T15:50:00Z,33.48,67.00
2026-06-12T15:51:00Z,32.08,67.50
2026-06-12T15:52:00Z,34.05,66.37
2026-06-12T15:53:00Z,34.78,66.00
2026-06-12T15:54:00Z,32.26,66.91
2026-06-12T15:55:00Z,32.91,68.20
2026-06-12T15:56:00Z,30.70,70.16
2026-06-12T15:57:00Z,30.00,71.00
2026-06-12T15:58:00Z,29.39,71.00
2026-06-12T15:59:00Z,31.95,69.37
2026-06-12T16:00:00Z,32.36,68.38
2026-06-12T16:01:00Z,33.60,67.06
2026-06-12T16:02:00Z,31.94,68.59
2026-06-12T16:03:00Z,31.44,70.09
2026-06-12T16:04:00Z,29.82,70.77
2026-06-12T16:05:00Z,30.04,70.15
2026-06-12T16:06:00Z,33.84,66.80
2026-06-12T16:07:00Z,32.37,67.87
2026-06-12T16:08:00Z,33.71,66.36
2026-06-12T16:09:00Z,34.94,66.28
2026-06-12T16:10:00Z,41.11,60.49
2026-06-12T16:11:00Z,52.81,48.86
2026-06-12T16:12:00Z,57.14,42.94
2026-06-12T16:13:00Z,58.05,42.39
2026-06-12T16:14:00Z,58.72,41.04
2026-06-12T16:15:00Z,61.05,38.68
2026-06-12T16:16:00Z,61.65,39.37
2026-06-12T16:17:00Z,58.69,41.89
2026-06-12T16:18:00Z,59.33,41.40
2026-06-12T16:19:00Z,58.10,42.00
2026-06-12T16:20:00Z,57.68,42.11
2026-06-12T16:21:00Z,54.98,45.37
2026-06-12T16:22:00Z,56.01,45.09
2026-06-12T16:23:00Z,54.40,46.46
2026-06-12T16:24:00Z,53.09,47.15
2026-06-12T16:25:00Z,55.97,45.61
2026-06-12T16:26:00Z,55.89,44.29
2026-06-12T16:27:00Z,55.38,45.74
2026-06-12T16:28:00Z,54.49,46.00
2026-06-12T16:29:00Z,54.96,46.03
2026-06-12T16:30:00Z,54.84,45.38
2026-06-12T16:31:00Z,55.00,45.47
2026-06-12T16:32:00Z,57.42,43.35
2026-06-12T16:33:00Z,58.27,43.55
2026-06-12T16:34:00Z,57.84,44.48
2026-06-12T16:35:00Z,54.82,45.96
2026-06-12T16:36:00Z,55.16,45.00
2026-06-12T16:37:00Z,53.46,47.05
2026-06-12T16:38:00Z,55.55,43.96
2026-06-12T16:39:00Z,58.67,42.38
2026-06-12T16:40:00Z,58.14,42.98
2026-06-12T16:41:00Z,59.38,42.11
2026-06-12T16:42:00Z,55.87,45.47
2026-06-12T16:43:00Z,56.06,44.98
2026-06-12T16:44:00Z,58.11,42.64
2026-06-12T16:45:00Z,58.16,43.22
2026-06-12T16:46:00Z,60.21,41.48
2026-06-12T16:47:00Z,58.32,42.58
2026-06-12T16:48:00Z,56.52,44.48
2026-06-12T16:49:00Z,59.54,41.21
2026-06-12T16:50:00Z,56.34,43.99
2026-06-12T16:51:00Z,56.54,44.39
2026-06-12T16:52:00Z,56.06,45.65
2026-06-12T16:53:00Z,53.19,47.72
2026-06-12T16:54:00Z,58.49,43.37
2026-06-12T16:55:00Z,60.32,40.45
2026-06-12T16:56:00Z,60.34,40.73
2026-06-12T16:57:00Z,70.21,30.11
2026-06-12T16:58:00Z,68.46,36.59
2026-06-12T16:59:00Z,59.26,41.43
2026-06-12T17:00:00Z,59.18,41.46
2026-06-12T17:01:00Z,60.64,40.29
2026-06-12T17:02:00Z,57.26,42.10
2026-06-12T17:03:00Z,59.69,41.77
2026-06-12T17:04:00Z,58.00,42.74
2026-06-12T17:05:00Z,51.61,50.55
2026-06-12T17:06:00Z,49.36,50.70
2026-06-12T17:07:00Z,37.74,65.66
2026-06-12T17:08:00Z,32.37,67.34
2026-06-12T17:09:00Z,32.30,66.73
2026-06-12T17:10:00Z,34.30,66.96
2026-06-12T17:11:00Z,32.29,68.11
2026-06-12T17:12:00Z,28.05,70.54
2026-06-12T17:13:00Z,27.84,71.99
2026-06-12T17:14:00Z,30.71,69.23
2026-06-12T17:15:00Z,32.79,68.84
2026-06-12T17:16:00Z,31.42,68.10
2026-06-12T17:17:00Z,31.18,69.45
2026-06-12T17:18:00Z,35.06,65.77
2026-06-12T17:19:00Z,29.92,70.04
2026-06-12T17:20:00Z,29.86,70.80
2026-06-12T17:21:00Z,30.62,69.64
2026-06-12T17:22:00Z,34.64,66.38
2026-06-12T17:23:00Z,35.29,66.64
2026-06-12T17:24:00Z,32.40,69.42
2026-06-12T17:25:00Z,31.28,69.90
2026-06-12T17:26:00Z,31.92,68.95
2026-06-12T17:27:00Z,31.64,69.57
2026-06-12T17:28:00Z,24.59,75.88
2026-06-12T17:29:00Z,28.03,73.75
2026-06-12T17:30:00Z,33.77,68.10
2026-06-12T17:31:00Z,32.21,68.20
2026-06-12T17:32:00Z,29.64,70.99
2026-06-12T17:33:00Z,29.75,69.46
2026-06-12T17:34:00Z,30.79,69.29
2026-06-12T17:35:00Z,31.61,69.35
2026-06-12T17:36:00Z,28.21,70.73
2026-06-12T17:37:00Z,32.69,67.12
2026-06-12T17:38:00Z,30.92,68.64
2026-06-12T17:39:00Z,28.33,71.71
2026-06-12T17:40:00Z,29.28,70.80
2026-06-12T17:41:00Z,34.01,66.84
2026-06-12T17:42:00Z,34.76,65.70
2026-06-12T17:43:00Z,31.67,69.72
2026-06-12T17:44:00Z,27.77,72.04
2026-06-12T17:45:00Z,28.99,71.26
2026-06-12T17:46:00Z,31.11,69.58
2026-06-12T17:47:00Z,28.57,72.85
2026-06-12T17:48:00Z,20.67,79.55
2026-06-12T17:49:00Z,10.28,90.26
2026-06-12T17:50:00Z,3.84,96.52
2026-06-12T17:51:00Z,1.00,99.00
2026-06-12T17:52:00Z,1.00,99.00
