# event_ticker=KXATPMATCH-26MAR06GIRMEN
# final_score=7-5 7-6(4)
# score_resolution=7-5 7-6
# match_winner=Jakub Mensik
# fav_player=Jakub Mensik
# dog_player=Marcos Giron
# kalshi_date=2026-03-06
timestamp,Jakub Mensik,Marcos Giron
2026-03-06T23:16:00Z,72.00,29.00
2026-03-06T23:17:00Z,72.00,29.00
2026-03-06T23:28:00Z,72.00,29.00
2026-03-06T23:29:00Z,72.00,29.00
2026-03-06T23:30:00Z,72.00,28.60
2026-03-06T23:31:00Z,72.00,28.60
2026-03-06T23:34:00Z,72.00,28.60
2026-03-06T23:36:00Z,72.00,28.60
2026-03-06T23:38:00Z,72.00,28.60
2026-03-06T23:39:00Z,72.00,28.60
2026-03-06T23:42:00Z,72.00,28.60
2026-03-06T23:44:00Z,72.00,28.60
2026-03-06T23:45:00Z,72.00,28.60
2026-03-06T23:48:00Z,72.00,28.60
2026-03-06T23:53:00Z,72.00,28.60
2026-03-06T23:55:00Z,72.00,28.60
2026-03-06T23:57:00Z,72.00,28.60
2026-03-06T23:58:00Z,72.00,28.60
2026-03-06T23:59:00Z,72.00,28.60
2026-03-07T00:00:00Z,72.00,28.60
2026-03-07T00:01:00Z,72.00,29.00
2026-03-07T00:02:00Z,72.00,29.00
2026-03-07T00:03:00Z,72.00,29.00
2026-03-07T00:09:00Z,71.00,29.00
2026-03-07T00:10:00Z,72.00,29.00
2026-03-07T00:12:00Z,72.00,29.00
2026-03-07T00:20:00Z,71.00,29.00
2026-03-07T00:26:00Z,71.00,29.00
2026-03-07T00:28:00Z,71.00,29.00
2026-03-07T00:29:00Z,71.00,30.00
2026-03-07T00:30:00Z,71.00,30.00
2026-03-07T00:33:00Z,71.00,30.00
2026-03-07T00:34:00Z,71.00,30.00
2026-03-07T00:35:00Z,72.00,30.00
2026-03-07T00:37:00Z,72.00,30.00
2026-03-07T00:39:00Z,71.00,30.00
2026-03-07T00:42:00Z,71.00,30.00
2026-03-07T00:43:00Z,71.00,30.00
2026-03-07T00:47:00Z,71.00,30.00
2026-03-07T00:52:00Z,72.00,30.00
2026-03-07T00:54:00Z,72.00,30.00
2026-03-07T00:55:00Z,72.00,30.00
2026-03-07T00:56:00Z,72.00,30.00
2026-03-07T00:59:00Z,72.00,30.00
2026-03-07T01:04:00Z,72.00,30.00
2026-03-07T01:05:00Z,71.00,30.00
2026-03-07T01:06:00Z,72.00,30.00
2026-03-07T01:08:00Z,72.00,30.00
2026-03-07T01:12:00Z,72.00,30.00
2026-03-07T01:14:00Z,71.00,30.00
2026-03-07T01:17:00Z,71.00,30.00
2026-03-07T01:18:00Z,71.00,30.00
2026-03-07T01:21:00Z,71.43,30.00
2026-03-07T01:22:00Z,71.00,30.00
2026-03-07T01:23:00Z,71.00,30.00
2026-03-07T01:24:00Z,71.00,30.00
2026-03-07T01:25:00Z,71.00,30.00
2026-03-07T01:26:00Z,71.00,30.00
2026-03-07T01:28:00Z,70.52,30.00
2026-03-07T01:29:00Z,70.52,30.00
2026-03-07T01:30:00Z,71.00,29.46
2026-03-07T01:32:00Z,71.00,28.33
2026-03-07T01:33:00Z,71.95,28.33
2026-03-07T01:34:00Z,72.00,28.33
2026-03-07T01:35:00Z,72.00,28.33
2026-03-07T01:37:00Z,72.00,28.33
2026-03-07T01:38:00Z,72.00,28.33
2026-03-07T01:40:00Z,72.00,28.33
2026-03-07T01:41:00Z,72.00,28.33
2026-03-07T01:42:00Z,72.00,28.33
2026-03-07T01:43:00Z,71.30,29.00
2026-03-07T01:45:00Z,71.00,29.00
2026-03-07T01:46:00Z,70.99,29.00
2026-03-07T01:48:00Z,71.00,30.00
2026-03-07T01:49:00Z,71.00,30.00
2026-03-07T01:53:00Z,71.00,30.00
2026-03-07T01:55:00Z,71.00,30.00
2026-03-07T01:56:00Z,71.00,30.00
2026-03-07T01:57:00Z,71.00,30.00
2026-03-07T01:58:00Z,71.00,30.00
2026-03-07T02:03:00Z,71.00,30.00
2026-03-07T02:06:00Z,71.00,29.00
2026-03-07T02:07:00Z,71.00,29.00
2026-03-07T02:08:00Z,71.00,29.00
2026-03-07T02:09:00Z,71.00,30.00
2026-03-07T02:11:00Z,71.09,30.00
2026-03-07T02:12:00Z,71.00,30.00
2026-03-07T02:13:00Z,71.00,30.00
2026-03-07T02:14:00Z,71.00,30.00
2026-03-07T02:16:00Z,71.00,30.00
2026-03-07T02:17:00Z,71.00,30.00
2026-03-07T02:18:00Z,71.00,30.00
2026-03-07T02:19:00Z,71.00,30.00
2026-03-07T02:22:00Z,71.00,30.00
2026-03-07T02:23:00Z,71.89,30.00
2026-03-07T02:24:00Z,71.00,30.00
2026-03-07T02:25:00Z,71.00,30.00
2026-03-07T02:26:00Z,71.00,30.00
2026-03-07T02:28:00Z,71.00,30.00
2026-03-07T02:30:00Z,71.00,30.00
2026-03-07T02:31:00Z,71.00,30.00
2026-03-07T02:32:00Z,71.00,30.00
2026-03-07T02:33:00Z,71.00,30.00
2026-03-07T02:34:00Z,71.00,30.00
2026-03-07T02:35:00Z,71.00,30.00
2026-03-07T02:36:00Z,70.00,30.00
2026-03-07T02:37:00Z,71.00,30.00
2026-03-07T02:38:00Z,70.89,30.00
2026-03-07T02:39:00Z,71.00,30.00
2026-03-07T02:40:00Z,71.00,30.00
2026-03-07T02:41:00Z,71.00,30.00
2026-03-07T02:42:00Z,71.00,30.00
2026-03-07T02:43:00Z,71.00,30.00
2026-03-07T02:44:00Z,71.07,30.00
2026-03-07T02:45:00Z,71.42,30.00
2026-03-07T02:49:00Z,71.51,30.00
2026-03-07T02:50:00Z,71.52,30.00
2026-03-07T02:52:00Z,71.62,30.00
2026-03-07T02:53:00Z,70.00,30.00
2026-03-07T02:58:00Z,71.73,30.00
2026-03-07T02:59:00Z,71.00,30.00
2026-03-07T03:00:00Z,71.00,30.00
2026-03-07T03:01:00Z,71.85,30.00
2026-03-07T03:04:00Z,71.81,30.00
2026-03-07T03:06:00Z,71.00,29.00
2026-03-07T03:07:00Z,71.86,29.00
2026-03-07T03:10:00Z,72.00,29.00
2026-03-07T03:13:00Z,72.00,30.00
2026-03-07T03:15:00Z,71.87,30.00
2026-03-07T03:16:00Z,72.00,30.00
2026-03-07T03:18:00Z,72.90,29.99
2026-03-07T03:19:00Z,72.00,29.99
2026-03-07T03:20:00Z,72.00,30.00
2026-03-07T03:23:00Z,72.00,30.00
2026-03-07T03:24:00Z,72.00,30.00
2026-03-07T03:25:00Z,73.00,30.00
2026-03-07T03:26:00Z,73.00,30.00
2026-03-07T03:27:00Z,73.00,30.00
2026-03-07T03:29:00Z,73.00,30.00
2026-03-07T03:31:00Z,72.14,29.13
2026-03-07T03:32:00Z,73.00,29.13
2026-03-07T03:33:00Z,73.00,29.13
2026-03-07T03:34:00Z,73.00,28.87
2026-03-07T03:35:00Z,73.00,28.87
2026-03-07T03:36:00Z,73.00,27.00
2026-03-07T03:37:00Z,73.00,28.00
2026-03-07T03:38:00Z,73.00,28.00
2026-03-07T03:39:00Z,73.00,28.00
2026-03-07T03:40:00Z,73.00,28.00
2026-03-07T03:41:00Z,73.00,28.00
2026-03-07T03:42:00Z,73.00,28.00
2026-03-07T03:43:00Z,73.00,28.00
2026-03-07T03:44:00Z,72.00,28.00
2026-03-07T03:45:00Z,72.11,28.96
2026-03-07T03:46:00Z,73.00,29.00
2026-03-07T03:47:00Z,73.00,28.56
2026-03-07T03:48:00Z,73.00,29.00
2026-03-07T03:49:00Z,73.00,29.00
2026-03-07T03:50:00Z,73.00,29.00
2026-03-07T03:51:00Z,73.00,29.00
2026-03-07T03:52:00Z,73.00,29.00
2026-03-07T03:53:00Z,73.00,29.00
2026-03-07T03:54:00Z,73.00,29.00
2026-03-07T03:55:00Z,72.06,28.00
2026-03-07T03:56:00Z,73.00,28.00
2026-03-07T03:57:00Z,73.00,28.00
2026-03-07T03:58:00Z,73.00,28.00
2026-03-07T04:00:00Z,73.00,28.00
2026-03-07T04:01:00Z,73.00,28.00
2026-03-07T04:02:00Z,73.00,28.00
2026-03-07T04:03:00Z,73.00,29.00
2026-03-07T04:04:00Z,73.00,29.00
2026-03-07T04:05:00Z,73.00,29.00
2026-03-07T04:06:00Z,73.00,29.00
2026-03-07T04:07:00Z,73.00,30.00
2026-03-07T04:08:00Z,73.00,30.00
2026-03-07T04:09:00Z,73.00,30.00
2026-03-07T04:10:00Z,73.00,30.00
2026-03-07T04:11:00Z,73.00,30.00
2026-03-07T04:12:00Z,73.00,30.00
2026-03-07T04:13:00Z,73.00,30.00
2026-03-07T04:14:00Z,73.00,30.00
2026-03-07T04:15:00Z,73.00,30.00
2026-03-07T04:16:00Z,73.00,30.00
2026-03-07T04:17:00Z,73.00,30.24
2026-03-07T04:18:00Z,72.89,30.00
2026-03-07T04:19:00Z,73.00,29.19
2026-03-07T04:20:00Z,72.00,29.00
2026-03-07T04:21:00Z,73.00,29.73
2026-03-07T04:22:00Z,73.00,29.73
2026-03-07T04:23:00Z,73.00,29.78
2026-03-07T04:24:00Z,73.00,29.78
2026-03-07T04:25:00Z,73.00,29.00
2026-03-07T04:26:00Z,72.91,29.70
2026-03-07T04:27:00Z,73.00,29.00
2026-03-07T04:28:00Z,73.00,29.04
2026-03-07T04:29:00Z,72.97,29.00
2026-03-07T04:30:00Z,72.94,29.87
2026-03-07T04:31:00Z,73.28,29.00
2026-03-07T04:32:00Z,72.72,29.17
2026-03-07T04:33:00Z,72.89,29.00
2026-03-07T04:34:00Z,72.38,30.02
2026-03-07T04:35:00Z,71.31,29.20
2026-03-07T04:36:00Z,74.61,26.60
2026-03-07T04:37:00Z,75.08,26.50
2026-03-07T04:38:00Z,74.19,26.00
2026-03-07T04:39:00Z,72.74,27.37
2026-03-07T04:40:00Z,70.49,31.18
2026-03-07T04:41:00Z,71.20,31.94
2026-03-07T04:42:00Z,63.24,36.39
2026-03-07T04:43:00Z,68.82,35.35
2026-03-07T04:44:00Z,73.57,28.00
2026-03-07T04:45:00Z,73.92,28.00
2026-03-07T04:46:00Z,69.15,31.91
2026-03-07T04:47:00Z,67.45,33.76
2026-03-07T04:48:00Z,68.39,34.06
2026-03-07T04:49:00Z,70.14,31.16
2026-03-07T04:50:00Z,70.48,32.39
2026-03-07T04:51:00Z,70.86,31.00
2026-03-07T04:52:00Z,72.75,27.92
2026-03-07T04:53:00Z,69.12,30.88
2026-03-07T04:54:00Z,72.64,30.07
2026-03-07T04:55:00Z,68.35,33.03
2026-03-07T04:56:00Z,65.01,35.38
2026-03-07T04:57:00Z,67.09,31.28
2026-03-07T04:58:00Z,62.38,38.70
2026-03-07T04:59:00Z,66.82,35.85
2026-03-07T05:00:00Z,70.81,30.61
2026-03-07T05:01:00Z,69.95,31.00
2026-03-07T05:02:00Z,74.05,28.23
2026-03-07T05:03:00Z,76.26,25.13
2026-03-07T05:04:00Z,85.72,19.55
2026-03-07T05:05:00Z,82.95,17.70
2026-03-07T05:06:00Z,81.63,19.59
2026-03-07T05:07:00Z,79.56,21.39
2026-03-07T05:08:00Z,71.63,27.38
2026-03-07T05:09:00Z,71.94,29.77
2026-03-07T05:10:00Z,71.02,31.11
2026-03-07T05:11:00Z,66.20,34.47
2026-03-07T05:12:00Z,62.99,41.87
2026-03-07T05:13:00Z,56.59,46.66
2026-03-07T05:14:00Z,57.50,41.49
2026-03-07T05:15:00Z,65.49,35.26
2026-03-07T05:16:00Z,69.30,32.19
2026-03-07T05:17:00Z,68.73,31.32
2026-03-07T05:18:00Z,68.86,30.56
2026-03-07T05:19:00Z,76.38,22.12
2026-03-07T05:20:00Z,78.63,18.60
2026-03-07T05:21:00Z,85.26,14.75
2026-03-07T05:22:00Z,85.63,14.58
2026-03-07T05:23:00Z,85.72,13.82
2026-03-07T05:24:00Z,87.46,14.60
2026-03-07T05:25:00Z,86.10,13.96
2026-03-07T05:26:00Z,86.20,15.02
2026-03-07T05:27:00Z,86.33,14.67
2026-03-07T05:28:00Z,87.47,14.53
2026-03-07T05:29:00Z,85.29,15.44
2026-03-07T05:30:00Z,86.51,14.99
2026-03-07T05:31:00Z,84.88,16.37
2026-03-07T05:32:00Z,85.02,17.71
2026-03-07T05:33:00Z,86.27,14.18
2026-03-07T05:34:00Z,87.91,13.99
2026-03-07T05:35:00Z,86.38,15.76
2026-03-07T05:36:00Z,83.14,16.79
2026-03-07T05:37:00Z,84.10,17.50
2026-03-07T05:38:00Z,84.94,17.49
2026-03-07T05:39:00Z,85.20,15.36
2026-03-07T05:40:00Z,86.02,14.58
2026-03-07T05:41:00Z,87.00,14.92
2026-03-07T05:42:00Z,85.46,15.42
2026-03-07T05:43:00Z,87.23,15.26
2026-03-07T05:44:00Z,85.75,16.36
2026-03-07T05:45:00Z,83.61,17.04
2026-03-07T05:46:00Z,80.05,21.62
2026-03-07T05:47:00Z,81.89,20.41
2026-03-07T05:48:00Z,81.19,20.80
2026-03-07T05:49:00Z,78.91,23.97
2026-03-07T05:50:00Z,76.48,20.70
2026-03-07T05:51:00Z,77.21,22.46
2026-03-07T05:52:00Z,84.67,16.32
2026-03-07T05:53:00Z,84.75,15.99
2026-03-07T05:54:00Z,84.79,16.13
2026-03-07T05:55:00Z,83.93,17.63
2026-03-07T05:56:00Z,82.66,19.61
2026-03-07T05:57:00Z,81.00,21.81
2026-03-07T05:58:00Z,83.42,20.89
2026-03-07T05:59:00Z,84.55,17.06
2026-03-07T06:00:00Z,85.09,15.83
2026-03-07T06:01:00Z,86.29,15.95
2026-03-07T06:02:00Z,85.41,16.10
2026-03-07T06:03:00Z,87.97,11.39
2026-03-07T06:04:00Z,84.60,17.41
2026-03-07T06:05:00Z,82.20,19.11
2026-03-07T06:06:00Z,82.73,15.52
2026-03-07T06:07:00Z,85.97,15.27
2026-03-07T06:08:00Z,85.88,15.56
2026-03-07T06:09:00Z,86.44,14.38
2026-03-07T06:10:00Z,86.86,13.26
2026-03-07T06:11:00Z,82.44,17.98
2026-03-07T06:12:00Z,81.96,22.43
2026-03-07T06:13:00Z,81.15,18.91
2026-03-07T06:14:00Z,90.74,8.26
2026-03-07T06:15:00Z,98.32,2.41
2026-03-07T06:16:00Z,98.26,1.71
2026-03-07T06:17:00Z,98.43,1.68
2026-03-07T06:18:00Z,97.35,2.80
2026-03-07T06:19:00Z,99.00,1.00
2026-03-07T06:20:00Z,99.00,1.00
2026-03-07T06:21:00Z,99.00,1.00
2026-03-07T06:22:00Z,99.00,1.00
2026-03-07T06:23:00Z,99.00,1.00
2026-03-07T06:24:00Z,99.00,1.00
2026-03-07T06:25:00Z,99.00,1.00
2026-03-07T06:26:00Z,99.00,1.00
