# event_ticker=KXATPMATCH-25NOV02ALTRIN
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Daniel Altmaier
# fav_player=Arthur Rinderknech
# dog_player=Daniel Altmaier
# kalshi_date=2025-11-02
timestamp,Arthur Rinderknech,Daniel Altmaier
2025-11-04T09:13:00Z,64.00,37.00
2025-11-04T09:17:00Z,64.00,37.00
2025-11-04T09:18:00Z,64.00,37.00
2025-11-04T09:19:00Z,64.00,37.00
2025-11-04T09:20:00Z,64.00,37.00
2025-11-04T09:28:00Z,64.00,37.00
2025-11-04T09:29:00Z,64.00,37.00
2025-11-04T09:58:00Z,64.00,37.00
2025-11-04T10:29:00Z,64.00,37.00
2025-11-04T10:30:00Z,64.00,37.00
2025-11-04T10:35:00Z,64.00,37.00
2025-11-04T10:36:00Z,64.00,37.00
2025-11-04T10:37:00Z,64.00,37.00
2025-11-04T10:42:00Z,64.00,37.00
2025-11-04T11:05:00Z,64.00,37.00
2025-11-04T11:09:00Z,64.00,37.00
2025-11-04T11:21:00Z,64.00,37.00
2025-11-04T11:28:00Z,64.00,37.00
2025-11-04T11:32:00Z,64.00,37.00
2025-11-04T11:49:00Z,64.00,37.00
2025-11-04T11:56:00Z,64.00,37.00
2025-11-04T12:06:00Z,64.00,37.00
2025-11-04T12:07:00Z,64.00,37.00
2025-11-04T12:09:00Z,64.00,37.00
2025-11-04T12:12:00Z,64.00,37.00
2025-11-04T12:18:00Z,64.00,37.00
2025-11-04T12:21:00Z,64.00,37.00
2025-11-04T12:37:00Z,64.00,37.00
2025-11-04T12:39:00Z,64.00,37.00
2025-11-04T12:40:00Z,64.00,37.00
2025-11-04T12:41:00Z,64.00,37.00
2025-11-04T12:45:00Z,61.33,37.00
2025-11-04T12:57:00Z,61.33,37.00
2025-11-04T12:59:00Z,62.00,37.00
2025-11-04T13:02:00Z,62.00,39.00
2025-11-04T13:06:00Z,62.00,39.00
2025-11-04T13:07:00Z,62.00,39.00
2025-11-04T13:08:00Z,62.00,39.00
2025-11-04T13:09:00Z,62.00,39.00
2025-11-04T13:10:00Z,62.00,39.00
2025-11-04T13:11:00Z,60.99,40.70
2025-11-04T13:12:00Z,63.94,39.46
2025-11-04T13:13:00Z,54.35,49.67
2025-11-04T13:14:00Z,43.36,57.83
2025-11-04T13:15:00Z,38.34,62.88
2025-11-04T13:16:00Z,42.76,55.03
2025-11-04T13:17:00Z,45.00,57.51
2025-11-04T13:18:00Z,41.06,61.00
2025-11-04T13:19:00Z,41.55,57.89
2025-11-04T13:20:00Z,43.08,57.00
2025-11-04T13:21:00Z,44.00,57.00
2025-11-04T13:22:00Z,42.00,56.66
2025-11-04T13:23:00Z,43.15,55.97
2025-11-04T13:24:00Z,41.20,57.11
2025-11-04T13:25:00Z,41.67,57.95
2025-11-04T13:26:00Z,43.16,57.29
2025-11-04T13:27:00Z,42.69,58.00
2025-11-04T13:28:00Z,43.00,58.00
2025-11-04T13:29:00Z,43.00,58.00
2025-11-04T13:30:00Z,42.00,59.00
2025-11-04T13:31:00Z,41.16,59.00
2025-11-04T13:32:00Z,43.00,59.00
2025-11-04T13:33:00Z,42.00,59.00
2025-11-04T13:34:00Z,43.00,59.00
2025-11-04T13:35:00Z,42.63,59.36
2025-11-04T13:36:00Z,42.68,59.53
2025-11-04T13:37:00Z,41.00,62.21
2025-11-04T13:38:00Z,41.61,61.66
2025-11-04T13:39:00Z,39.94,62.00
2025-11-04T13:40:00Z,38.10,62.00
2025-11-04T13:41:00Z,40.37,63.82
2025-11-04T13:42:00Z,36.36,63.02
2025-11-04T13:43:00Z,36.26,64.91
2025-11-04T13:44:00Z,34.09,66.81
2025-11-04T13:45:00Z,34.42,64.88
2025-11-04T13:46:00Z,35.00,65.00
2025-11-04T13:47:00Z,36.61,64.90
2025-11-04T13:48:00Z,35.81,67.73
2025-11-04T13:49:00Z,39.95,68.89
2025-11-04T13:50:00Z,34.51,65.68
2025-11-04T13:51:00Z,38.00,64.00
2025-11-04T13:52:00Z,37.19,63.63
2025-11-04T13:53:00Z,37.83,62.40
2025-11-04T13:54:00Z,38.66,57.20
2025-11-04T13:55:00Z,38.81,59.44
2025-11-04T13:56:00Z,43.94,56.06
2025-11-04T13:57:00Z,36.77,64.00
2025-11-04T13:58:00Z,39.79,61.56
2025-11-04T13:59:00Z,36.73,65.71
2025-11-04T14:00:00Z,36.14,62.41
2025-11-04T14:01:00Z,34.76,66.00
2025-11-04T14:02:00Z,37.42,62.89
2025-11-04T14:03:00Z,38.00,62.26
2025-11-04T14:04:00Z,39.40,62.29
2025-11-04T14:05:00Z,37.38,65.10
2025-11-04T14:06:00Z,44.68,62.00
2025-11-04T14:07:00Z,44.72,56.00
2025-11-04T14:08:00Z,41.12,58.65
2025-11-04T14:09:00Z,40.99,58.09
2025-11-04T14:10:00Z,42.32,61.00
2025-11-04T14:11:00Z,35.65,65.79
2025-11-04T14:12:00Z,38.00,65.79
2025-11-04T14:13:00Z,41.20,58.99
2025-11-04T14:14:00Z,42.00,59.00
2025-11-04T14:15:00Z,45.76,58.75
2025-11-04T14:16:00Z,51.81,51.06
2025-11-04T14:17:00Z,47.21,58.00
2025-11-04T14:18:00Z,38.00,58.00
2025-11-04T14:19:00Z,32.59,66.39
2025-11-04T14:20:00Z,48.23,58.00
2025-11-04T14:21:00Z,45.00,58.00
2025-11-04T14:22:00Z,50.09,58.00
2025-11-04T14:23:00Z,40.19,59.46
2025-11-04T14:24:00Z,37.77,61.65
2025-11-04T14:25:00Z,38.44,64.00
2025-11-04T14:26:00Z,36.35,66.75
2025-11-04T14:27:00Z,31.40,71.00
2025-11-04T14:28:00Z,29.06,73.43
2025-11-04T14:29:00Z,29.02,75.22
2025-11-04T14:30:00Z,34.05,66.93
2025-11-04T14:31:00Z,26.15,76.89
2025-11-04T14:32:00Z,7.06,92.89
2025-11-04T14:33:00Z,3.74,96.66
2025-11-04T14:34:00Z,3.36,94.93
2025-11-04T14:35:00Z,2.87,98.51
2025-11-04T14:36:00Z,2.87,99.00
2025-11-04T14:37:00Z,2.87,99.00
