# event_ticker=KXATPMATCH-25SEP21ROYTIE
# final_score=7-6(0) 4-6 6-2
# score_resolution=6-7 6-4 2-6
# match_winner=Valentin Royer
# fav_player=Learner Tien
# dog_player=Valentin Royer
# kalshi_date=2025-09-21
timestamp,Learner Tien,Valentin Royer
2025-09-21T05:54:00Z,64.00,38.00
2025-09-21T05:55:00Z,64.00,38.00
2025-09-21T05:58:00Z,64.00,38.00
2025-09-21T06:05:00Z,64.00,38.00
2025-09-21T06:06:00Z,64.00,38.00
2025-09-21T06:09:00Z,63.00,38.00
2025-09-21T06:11:00Z,63.00,38.00
2025-09-21T06:18:00Z,63.00,38.00
2025-09-21T06:19:00Z,63.00,38.00
2025-09-21T06:20:00Z,63.60,38.00
2025-09-21T06:22:00Z,63.60,38.00
2025-09-21T06:25:00Z,63.00,38.00
2025-09-21T06:26:00Z,63.00,38.00
2025-09-21T06:31:00Z,64.00,38.00
2025-09-21T06:35:00Z,64.00,38.00
2025-09-21T06:38:00Z,64.00,38.00
2025-09-21T06:39:00Z,63.00,38.00
2025-09-21T06:42:00Z,63.00,38.00
2025-09-21T06:44:00Z,63.00,38.00
2025-09-21T06:45:00Z,63.00,38.00
2025-09-21T06:53:00Z,63.00,38.00
2025-09-21T06:55:00Z,63.93,38.00
2025-09-21T06:56:00Z,64.00,37.00
2025-09-21T06:59:00Z,64.00,37.00
2025-09-21T07:00:00Z,64.00,37.00
2025-09-21T07:01:00Z,64.00,37.00
2025-09-21T07:02:00Z,64.00,37.00
2025-09-21T07:03:00Z,64.00,38.60
2025-09-21T07:05:00Z,64.00,39.26
2025-09-21T07:07:00Z,64.00,39.26
2025-09-21T07:08:00Z,64.00,39.22
2025-09-21T07:09:00Z,64.00,39.00
2025-09-21T07:11:00Z,64.00,40.00
2025-09-21T07:12:00Z,64.00,40.00
2025-09-21T07:13:00Z,64.00,37.00
2025-09-21T07:14:00Z,64.00,39.00
2025-09-21T07:15:00Z,64.00,39.00
2025-09-21T07:17:00Z,64.00,39.00
2025-09-21T07:19:00Z,64.00,39.00
2025-09-21T07:20:00Z,64.00,39.00
2025-09-21T07:21:00Z,64.00,39.00
2025-09-21T07:22:00Z,64.00,38.00
2025-09-21T07:23:00Z,64.00,38.00
2025-09-21T07:24:00Z,64.00,38.00
2025-09-21T07:25:00Z,64.51,37.45
2025-09-21T07:26:00Z,64.62,38.95
2025-09-21T07:27:00Z,61.38,40.21
2025-09-21T07:28:00Z,62.14,38.91
2025-09-21T07:29:00Z,63.97,36.94
2025-09-21T07:30:00Z,63.77,36.22
2025-09-21T07:31:00Z,68.34,31.26
2025-09-21T07:32:00Z,69.09,35.00
2025-09-21T07:33:00Z,75.93,23.00
2025-09-21T07:34:00Z,77.35,25.41
2025-09-21T07:35:00Z,78.81,25.41
2025-09-21T07:36:00Z,79.70,24.68
2025-09-21T07:37:00Z,79.13,24.84
2025-09-21T07:38:00Z,76.14,25.43
2025-09-21T07:39:00Z,70.90,34.02
2025-09-21T07:40:00Z,66.68,37.49
2025-09-21T07:41:00Z,69.51,35.79
2025-09-21T07:42:00Z,67.80,34.74
2025-09-21T07:43:00Z,66.30,39.14
2025-09-21T07:44:00Z,68.38,35.18
2025-09-21T07:45:00Z,61.05,40.98
2025-09-21T07:46:00Z,60.98,43.00
2025-09-21T07:47:00Z,64.36,39.78
2025-09-21T07:48:00Z,58.81,40.32
2025-09-21T07:49:00Z,51.66,48.41
2025-09-21T07:50:00Z,53.24,46.03
2025-09-21T07:51:00Z,53.24,47.78
2025-09-21T07:52:00Z,61.23,43.02
2025-09-21T07:53:00Z,61.53,40.93
2025-09-21T07:54:00Z,61.12,41.00
2025-09-21T07:55:00Z,61.12,41.62
2025-09-21T07:56:00Z,57.17,44.61
2025-09-21T07:57:00Z,56.00,43.88
2025-09-21T07:58:00Z,61.51,41.53
2025-09-21T07:59:00Z,58.86,39.00
2025-09-21T08:00:00Z,62.43,38.00
2025-09-21T08:01:00Z,64.46,38.04
2025-09-21T08:02:00Z,62.93,43.83
2025-09-21T08:03:00Z,56.43,43.83
2025-09-21T08:04:00Z,55.24,44.77
2025-09-21T08:05:00Z,56.24,46.97
2025-09-21T08:06:00Z,62.78,47.00
2025-09-21T08:07:00Z,58.44,49.69
2025-09-21T08:08:00Z,60.13,40.00
2025-09-21T08:09:00Z,58.96,41.42
2025-09-21T08:10:00Z,62.11,40.84
2025-09-21T08:11:00Z,61.29,40.62
2025-09-21T08:12:00Z,68.00,41.00
2025-09-21T08:13:00Z,58.70,41.00
2025-09-21T08:14:00Z,64.48,39.91
2025-09-21T08:15:00Z,59.00,41.00
2025-09-21T08:16:00Z,61.23,38.11
2025-09-21T08:17:00Z,64.17,39.00
2025-09-21T08:18:00Z,61.09,39.04
2025-09-21T08:20:00Z,61.09,38.00
2025-09-21T08:21:00Z,64.00,40.08
2025-09-21T08:22:00Z,58.07,43.63
2025-09-21T08:23:00Z,58.00,45.72
2025-09-21T08:24:00Z,42.76,54.02
2025-09-21T08:25:00Z,39.81,66.70
2025-09-21T08:26:00Z,26.31,71.72
2025-09-21T08:27:00Z,27.32,72.59
2025-09-21T08:28:00Z,27.79,72.59
2025-09-21T08:29:00Z,30.42,63.88
2025-09-21T08:30:00Z,30.00,63.88
2025-09-21T08:31:00Z,28.71,73.00
2025-09-21T08:32:00Z,29.00,73.00
2025-09-21T08:33:00Z,27.51,71.63
2025-09-21T08:34:00Z,30.00,69.29
2025-09-21T08:35:00Z,26.00,69.29
2025-09-21T08:36:00Z,28.60,70.80
2025-09-21T08:37:00Z,34.00,74.77
2025-09-21T08:38:00Z,26.05,75.00
2025-09-21T08:39:00Z,28.85,71.00
2025-09-21T08:40:00Z,32.83,71.00
2025-09-21T08:41:00Z,33.89,66.31
2025-09-21T08:42:00Z,42.23,66.31
2025-09-21T08:43:00Z,48.00,56.00
2025-09-21T08:44:00Z,48.00,59.48
2025-09-21T08:45:00Z,30.19,59.48
2025-09-21T08:46:00Z,42.00,61.00
2025-09-21T08:47:00Z,42.00,61.53
2025-09-21T08:48:00Z,42.69,56.00
2025-09-21T08:49:00Z,50.87,47.25
2025-09-21T08:50:00Z,50.87,51.00
2025-09-21T08:51:00Z,50.19,54.98
2025-09-21T08:52:00Z,51.56,51.00
2025-09-21T08:53:00Z,54.00,44.00
2025-09-21T08:54:00Z,54.09,44.00
2025-09-21T08:55:00Z,58.82,43.00
2025-09-21T08:56:00Z,58.82,41.00
2025-09-21T08:57:00Z,60.00,41.00
2025-09-21T08:58:00Z,57.83,46.30
2025-09-21T09:00:00Z,55.00,46.52
2025-09-21T09:01:00Z,49.38,50.00
2025-09-21T09:02:00Z,50.97,50.00
2025-09-21T09:03:00Z,52.86,53.00
2025-09-21T09:04:00Z,74.54,59.00
2025-09-21T09:05:00Z,56.88,49.97
2025-09-21T09:06:00Z,56.38,47.84
2025-09-21T09:07:00Z,56.00,47.84
2025-09-21T09:08:00Z,53.06,47.00
2025-09-21T09:09:00Z,54.00,47.00
2025-09-21T09:10:00Z,54.00,47.00
2025-09-21T09:11:00Z,53.00,48.51
2025-09-21T09:12:00Z,48.90,48.51
2025-09-21T09:14:00Z,49.35,50.00
2025-09-21T09:15:00Z,56.12,50.00
2025-09-21T09:16:00Z,64.00,50.00
2025-09-21T09:18:00Z,59.00,50.00
2025-09-21T09:19:00Z,59.00,45.00
2025-09-21T09:21:00Z,51.27,45.00
2025-09-21T09:22:00Z,57.89,44.00
2025-09-21T09:23:00Z,59.00,42.00
2025-09-21T09:24:00Z,51.00,40.33
2025-09-21T09:26:00Z,51.00,50.00
2025-09-21T09:27:00Z,51.00,50.00
2025-09-21T09:28:00Z,62.00,50.00
2025-09-21T09:29:00Z,72.52,50.00
2025-09-21T09:30:00Z,72.52,49.00
2025-09-21T09:31:00Z,72.52,49.00
2025-09-21T09:32:00Z,64.29,46.08
2025-09-21T09:34:00Z,75.00,32.00
2025-09-21T09:35:00Z,75.00,30.00
2025-09-21T09:36:00Z,75.06,30.00
2025-09-21T09:37:00Z,89.55,20.41
2025-09-21T09:38:00Z,85.93,26.04
2025-09-21T09:39:00Z,78.94,26.81
2025-09-21T09:40:00Z,60.27,42.08
2025-09-21T09:41:00Z,64.17,38.27
2025-09-21T09:42:00Z,62.41,35.37
2025-09-21T09:43:00Z,54.00,47.35
2025-09-21T09:44:00Z,64.80,40.40
2025-09-21T09:45:00Z,65.39,42.90
2025-09-21T09:46:00Z,51.00,49.00
2025-09-21T09:48:00Z,37.00,49.00
2025-09-21T09:49:00Z,40.27,64.86
2025-09-21T09:50:00Z,23.62,78.64
2025-09-21T09:51:00Z,23.62,85.18
2025-09-21T09:52:00Z,12.44,85.18
2025-09-21T09:53:00Z,14.00,88.57
2025-09-21T09:54:00Z,11.97,87.00
2025-09-21T09:55:00Z,10.81,88.32
2025-09-21T09:56:00Z,14.25,85.74
2025-09-21T09:57:00Z,16.55,84.29
2025-09-21T09:58:00Z,15.69,85.28
2025-09-21T09:59:00Z,9.00,92.68
2025-09-21T10:00:00Z,6.84,93.43
2025-09-21T10:01:00Z,7.00,93.43
2025-09-21T10:02:00Z,6.64,93.43
2025-09-21T10:03:00Z,2.05,96.28
2025-09-21T10:04:00Z,2.05,99.00
2025-09-21T10:05:00Z,2.05,99.00
