# event_ticker=KXATPMATCH-26APR24MUNRUU
# final_score=6-0 6-1
# score_resolution=0-6 1-6
# match_winner=Casper Ruud
# fav_player=Jaume Munar
# dog_player=Casper Ruud
# kalshi_date=2026-04-24
timestamp,Jaume Munar,Casper Ruud
2026-04-25T05:12:00Z,32.00,69.00
2026-04-25T05:17:00Z,32.00,69.00
2026-04-25T05:18:00Z,32.00,69.00
2026-04-25T05:22:00Z,32.00,69.00
2026-04-25T05:23:00Z,32.00,69.00
2026-04-25T05:25:00Z,32.00,69.00
2026-04-25T05:26:00Z,32.00,69.00
2026-04-25T05:27:00Z,32.00,69.00
2026-04-25T05:28:00Z,32.92,68.00
2026-04-25T05:29:00Z,33.00,69.00
2026-04-25T05:30:00Z,33.00,68.69
2026-04-25T05:31:00Z,33.00,68.00
2026-04-25T05:32:00Z,33.00,68.00
2026-04-25T05:33:00Z,33.00,68.00
2026-04-25T05:34:00Z,33.00,69.00
2026-04-25T05:37:00Z,33.00,69.00
2026-04-25T05:38:00Z,33.00,69.00
2026-04-25T05:39:00Z,32.00,69.00
2026-04-25T05:42:00Z,32.00,69.00
2026-04-25T05:43:00Z,33.00,70.00
2026-04-25T05:44:00Z,33.00,70.00
2026-04-25T05:45:00Z,33.00,70.00
2026-04-25T05:46:00Z,33.00,70.00
2026-04-25T05:47:00Z,33.00,70.00
2026-04-25T05:51:00Z,32.00,70.00
2026-04-25T05:52:00Z,32.00,70.00
2026-04-25T05:53:00Z,32.00,70.00
2026-04-25T05:54:00Z,31.00,70.00
2026-04-25T05:56:00Z,32.00,70.00
2026-04-25T05:57:00Z,30.00,70.00
2026-04-25T05:58:00Z,30.00,70.00
2026-04-25T05:59:00Z,30.00,70.00
2026-04-25T06:00:00Z,32.00,70.00
2026-04-25T06:02:00Z,32.00,70.00
2026-04-25T06:04:00Z,32.00,70.00
2026-04-25T06:06:00Z,33.00,70.00
2026-04-25T06:07:00Z,33.00,70.00
2026-04-25T06:10:00Z,33.00,68.24
2026-04-25T06:13:00Z,30.00,70.00
2026-04-25T06:15:00Z,30.00,70.00
2026-04-25T06:18:00Z,30.00,70.00
2026-04-25T06:19:00Z,32.00,70.00
2026-04-25T06:21:00Z,32.00,70.00
2026-04-25T06:23:00Z,31.00,70.00
2026-04-25T06:27:00Z,31.00,70.00
2026-04-25T06:30:00Z,31.00,70.00
2026-04-25T06:31:00Z,31.00,70.00
2026-04-25T06:32:00Z,31.00,70.00
2026-04-25T06:33:00Z,31.00,70.00
2026-04-25T06:34:00Z,30.00,70.00
2026-04-25T06:37:00Z,30.00,70.00
2026-04-25T06:39:00Z,30.00,70.00
2026-04-25T06:44:00Z,30.00,70.00
2026-04-25T06:45:00Z,30.00,70.00
2026-04-25T06:46:00Z,30.00,70.00
2026-04-25T06:48:00Z,29.00,70.00
2026-04-25T06:49:00Z,29.00,70.00
2026-04-25T06:51:00Z,29.00,70.00
2026-04-25T06:52:00Z,29.00,69.00
2026-04-25T06:53:00Z,29.00,70.00
2026-04-25T06:55:00Z,29.00,70.96
2026-04-25T06:59:00Z,30.00,70.96
2026-04-25T07:08:00Z,30.00,70.96
2026-04-25T07:09:00Z,30.00,70.00
2026-04-25T07:10:00Z,30.00,70.00
2026-04-25T07:11:00Z,30.00,70.00
2026-04-25T07:13:00Z,30.00,69.00
2026-04-25T07:14:00Z,30.00,70.00
2026-04-25T07:18:00Z,30.00,70.00
2026-04-25T07:20:00Z,30.00,70.00
2026-04-25T07:21:00Z,30.00,70.00
2026-04-25T07:22:00Z,30.00,70.00
2026-04-25T07:23:00Z,30.00,70.89
2026-04-25T07:26:00Z,30.00,71.00
2026-04-25T07:29:00Z,30.00,71.00
2026-04-25T07:31:00Z,30.00,71.00
2026-04-25T07:32:00Z,30.00,71.00
2026-04-25T07:33:00Z,30.00,71.00
2026-04-25T07:36:00Z,30.00,70.81
2026-04-25T07:37:00Z,30.00,71.00
2026-04-25T07:38:00Z,30.00,71.00
2026-04-25T07:43:00Z,30.00,71.00
2026-04-25T07:44:00Z,30.00,71.00
2026-04-25T07:45:00Z,30.00,71.00
2026-04-25T07:46:00Z,30.00,69.00
2026-04-25T07:50:00Z,30.00,69.00
2026-04-25T07:51:00Z,30.00,70.00
2026-04-25T07:52:00Z,30.00,70.00
2026-04-25T07:55:00Z,30.00,70.00
2026-04-25T07:57:00Z,30.00,70.00
2026-04-25T07:59:00Z,30.00,70.00
2026-04-25T08:00:00Z,30.00,70.00
2026-04-25T08:02:00Z,30.00,70.00
2026-04-25T08:06:00Z,30.00,70.00
2026-04-25T08:07:00Z,30.00,70.00
2026-04-25T08:09:00Z,30.00,70.00
2026-04-25T08:10:00Z,30.00,70.00
2026-04-25T08:11:00Z,30.00,70.00
2026-04-25T08:13:00Z,30.00,70.00
2026-04-25T08:15:00Z,30.00,70.00
2026-04-25T08:25:00Z,30.00,70.00
2026-04-25T08:26:00Z,30.00,70.00
2026-04-25T08:28:00Z,30.00,70.09
2026-04-25T08:29:00Z,30.00,70.00
2026-04-25T08:32:00Z,30.00,70.00
2026-04-25T08:40:00Z,30.00,70.00
2026-04-25T08:48:00Z,30.00,71.00
2026-04-25T08:51:00Z,30.00,71.00
2026-04-25T08:56:00Z,30.00,71.00
2026-04-25T09:06:00Z,30.00,71.00
2026-04-25T09:13:00Z,30.00,71.00
2026-04-25T09:18:00Z,30.00,71.00
2026-04-25T09:19:00Z,30.00,71.00
2026-04-25T09:20:00Z,30.00,71.00
2026-04-25T09:21:00Z,30.00,71.00
2026-04-25T09:24:00Z,30.00,71.00
2026-04-25T09:25:00Z,30.00,71.00
2026-04-25T09:26:00Z,30.00,71.00
2026-04-25T09:27:00Z,30.00,71.00
2026-04-25T09:29:00Z,30.00,71.00
2026-04-25T09:35:00Z,30.00,71.00
2026-04-25T09:37:00Z,30.00,71.00
2026-04-25T09:39:00Z,30.00,71.00
2026-04-25T09:44:00Z,30.00,71.00
2026-04-25T09:45:00Z,30.00,71.00
2026-04-25T09:46:00Z,30.00,71.00
2026-04-25T09:48:00Z,30.00,71.00
2026-04-25T09:49:00Z,30.00,71.00
2026-04-25T09:50:00Z,30.00,71.00
2026-04-25T09:51:00Z,30.00,71.00
2026-04-25T09:52:00Z,30.00,71.00
2026-04-25T09:54:00Z,30.00,71.00
2026-04-25T09:56:00Z,30.00,71.00
2026-04-25T09:58:00Z,30.00,71.00
2026-04-25T09:59:00Z,30.00,71.00
2026-04-25T10:02:00Z,30.00,71.00
2026-04-25T10:03:00Z,30.00,71.00
2026-04-25T10:04:00Z,30.00,71.00
2026-04-25T10:05:00Z,29.00,71.00
2026-04-25T10:06:00Z,30.00,71.00
2026-04-25T10:08:00Z,30.00,71.00
2026-04-25T10:09:00Z,30.00,71.00
2026-04-25T10:14:00Z,30.00,71.00
2026-04-25T10:16:00Z,31.00,71.00
2026-04-25T10:17:00Z,31.98,71.00
2026-04-25T10:18:00Z,31.98,71.00
2026-04-25T10:20:00Z,31.26,71.00
2026-04-25T10:22:00Z,31.26,71.00
2026-04-25T10:23:00Z,31.26,71.00
2026-04-25T10:24:00Z,31.26,71.00
2026-04-25T10:25:00Z,29.00,71.00
2026-04-25T10:26:00Z,29.00,71.00
2026-04-25T10:28:00Z,31.00,71.00
2026-04-25T10:29:00Z,31.00,71.00
2026-04-25T10:30:00Z,31.32,71.00
2026-04-25T10:31:00Z,32.00,71.00
2026-04-25T10:32:00Z,31.52,71.00
2026-04-25T10:33:00Z,30.50,71.00
2026-04-25T10:34:00Z,30.50,71.00
2026-04-25T10:35:00Z,31.95,70.00
2026-04-25T10:36:00Z,31.95,71.00
2026-04-25T10:37:00Z,31.87,71.00
2026-04-25T10:38:00Z,31.00,71.00
2026-04-25T10:39:00Z,31.00,71.00
2026-04-25T10:40:00Z,31.00,71.00
2026-04-25T10:41:00Z,31.00,71.00
2026-04-25T10:42:00Z,31.00,71.00
2026-04-25T10:43:00Z,31.00,71.00
2026-04-25T10:44:00Z,31.00,71.00
2026-04-25T10:45:00Z,31.00,71.00
2026-04-25T10:46:00Z,32.00,71.00
2026-04-25T10:47:00Z,32.00,71.00
2026-04-25T10:48:00Z,31.00,71.00
2026-04-25T10:49:00Z,31.00,71.00
2026-04-25T10:50:00Z,31.00,71.00
2026-04-25T10:51:00Z,30.28,71.00
2026-04-25T10:52:00Z,30.28,71.00
2026-04-25T10:53:00Z,30.28,71.00
2026-04-25T10:54:00Z,30.28,70.00
2026-04-25T10:55:00Z,30.28,71.00
2026-04-25T10:56:00Z,30.28,71.00
2026-04-25T10:58:00Z,30.28,71.00
2026-04-25T10:59:00Z,29.00,71.00
2026-04-25T11:00:00Z,29.00,71.00
2026-04-25T11:01:00Z,29.00,71.00
2026-04-25T11:02:00Z,31.00,71.00
2026-04-25T11:03:00Z,31.00,71.00
2026-04-25T11:04:00Z,31.00,71.00
2026-04-25T11:05:00Z,31.00,71.00
2026-04-25T11:07:00Z,31.00,71.00
2026-04-25T11:08:00Z,31.00,71.00
2026-04-25T11:09:00Z,31.00,71.00
2026-04-25T11:11:00Z,31.00,71.00
2026-04-25T11:12:00Z,31.00,71.00
2026-04-25T11:13:00Z,31.00,71.00
2026-04-25T11:14:00Z,31.00,70.96
2026-04-25T11:15:00Z,31.00,70.00
2026-04-25T11:16:00Z,30.04,71.00
2026-04-25T11:17:00Z,30.03,71.37
2026-04-25T11:18:00Z,29.32,72.00
2026-04-25T11:19:00Z,30.00,72.00
2026-04-25T11:20:00Z,30.00,72.00
2026-04-25T11:21:00Z,29.86,69.87
2026-04-25T11:22:00Z,32.44,71.01
2026-04-25T11:23:00Z,29.63,70.24
2026-04-25T11:24:00Z,28.85,72.77
2026-04-25T11:25:00Z,28.00,72.81
2026-04-25T11:26:00Z,26.99,72.12
2026-04-25T11:27:00Z,21.89,76.62
2026-04-25T11:28:00Z,19.82,80.06
2026-04-25T11:29:00Z,17.67,83.08
2026-04-25T11:30:00Z,16.95,83.40
2026-04-25T11:31:00Z,14.95,85.22
2026-04-25T11:32:00Z,13.12,86.00
2026-04-25T11:33:00Z,14.00,87.00
2026-04-25T11:34:00Z,14.11,86.03
2026-04-25T11:35:00Z,13.63,87.07
2026-04-25T11:36:00Z,10.96,89.20
2026-04-25T11:37:00Z,7.98,91.83
2026-04-25T11:38:00Z,7.98,92.00
2026-04-25T11:39:00Z,9.65,91.00
2026-04-25T11:40:00Z,10.00,90.45
2026-04-25T11:41:00Z,10.00,90.25
2026-04-25T11:42:00Z,10.00,91.41
2026-04-25T11:43:00Z,10.00,91.68
2026-04-25T11:44:00Z,10.00,90.88
2026-04-25T11:45:00Z,7.18,91.85
2026-04-25T11:46:00Z,8.95,92.26
2026-04-25T11:47:00Z,9.00,93.29
2026-04-25T11:48:00Z,7.27,92.83
2026-04-25T11:49:00Z,7.87,93.00
2026-04-25T11:50:00Z,7.52,93.00
2026-04-25T11:51:00Z,8.46,93.22
2026-04-25T11:52:00Z,6.98,93.56
2026-04-25T11:53:00Z,9.88,91.02
2026-04-25T11:54:00Z,9.01,91.45
2026-04-25T11:55:00Z,7.00,93.89
2026-04-25T11:56:00Z,7.11,94.00
2026-04-25T11:57:00Z,5.22,94.05
2026-04-25T11:58:00Z,4.88,95.00
2026-04-25T11:59:00Z,6.56,94.00
2026-04-25T12:00:00Z,6.14,94.50
2026-04-25T12:01:00Z,6.00,94.86
2026-04-25T12:02:00Z,4.00,95.87
2026-04-25T12:03:00Z,7.86,94.20
2026-04-25T12:04:00Z,6.00,93.91
2026-04-25T12:05:00Z,6.34,94.45
2026-04-25T12:06:00Z,2.00,96.35
2026-04-25T12:07:00Z,5.00,94.99
2026-04-25T12:08:00Z,5.00,95.73
2026-04-25T12:09:00Z,7.00,93.23
2026-04-25T12:10:00Z,7.69,93.71
2026-04-25T12:11:00Z,6.25,94.92
2026-04-25T12:12:00Z,6.00,94.98
2026-04-25T12:13:00Z,6.00,95.00
2026-04-25T12:14:00Z,5.96,95.11
2026-04-25T12:15:00Z,6.09,95.00
2026-04-25T12:16:00Z,4.89,95.87
2026-04-25T12:17:00Z,1.42,98.95
2026-04-25T12:18:00Z,1.00,99.00
2026-04-25T12:19:00Z,1.00,99.00
2026-04-25T12:20:00Z,1.00,99.00
2026-04-25T12:21:00Z,1.00,99.00
2026-04-25T12:22:00Z,1.00,99.00
2026-04-25T12:23:00Z,1.00,99.00
2026-04-25T12:25:00Z,1.00,99.00
2026-04-25T12:29:00Z,1.00,99.00
2026-04-25T12:31:00Z,1.00,99.00
2026-04-25T12:32:00Z,1.00,99.00
