# event_ticker=KXATPCHALLENGERMATCH-26MAY02HURBUR
# final_score=4-6 7-6(3) 6-3
# score_resolution=6-4 6-7 3-6
# match_winner=Hubert Hurkacz
# fav_player=Roman Andres Burruchaga
# dog_player=Hubert Hurkacz
# kalshi_date=2026-05-02
timestamp,Hubert Hurkacz,Roman Andres Burruchaga
2026-05-02T05:42:00Z,67.00,35.00
2026-05-02T05:46:00Z,67.00,35.00
2026-05-02T05:48:00Z,67.00,35.00
2026-05-02T05:55:00Z,67.00,35.00
2026-05-02T06:03:00Z,67.00,35.00
2026-05-02T06:14:00Z,67.00,35.00
2026-05-02T06:17:00Z,67.00,35.00
2026-05-02T06:20:00Z,67.00,35.00
2026-05-02T06:34:00Z,67.00,35.00
2026-05-02T06:35:00Z,67.00,35.00
2026-05-02T06:37:00Z,67.00,35.00
2026-05-02T06:40:00Z,67.00,35.00
2026-05-02T06:43:00Z,67.00,34.00
2026-05-02T06:51:00Z,67.00,34.00
2026-05-02T06:53:00Z,67.00,34.00
2026-05-02T06:55:00Z,67.00,34.00
2026-05-02T07:00:00Z,67.00,34.00
2026-05-02T07:02:00Z,67.00,34.00
2026-05-02T07:06:00Z,67.00,34.00
2026-05-02T07:26:00Z,67.00,34.00
2026-05-02T07:37:00Z,67.00,34.00
2026-05-02T07:50:00Z,67.00,34.00
2026-05-02T07:59:00Z,67.74,34.00
2026-05-02T08:15:00Z,67.74,34.00
2026-05-02T08:22:00Z,68.00,34.00
2026-05-02T08:24:00Z,68.00,34.00
2026-05-02T08:27:00Z,68.00,34.00
2026-05-02T08:36:00Z,68.00,34.00
2026-05-02T08:38:00Z,68.00,34.00
2026-05-02T08:42:00Z,68.00,34.00
2026-05-02T08:43:00Z,68.00,34.00
2026-05-02T08:59:00Z,68.00,34.00
2026-05-02T09:00:00Z,68.00,34.00
2026-05-02T09:02:00Z,67.00,34.00
2026-05-02T09:08:00Z,68.00,34.00
2026-05-02T09:18:00Z,68.00,34.00
2026-05-02T09:24:00Z,68.00,34.00
2026-05-02T09:30:00Z,68.00,34.00
2026-05-02T09:35:00Z,68.00,34.00
2026-05-02T09:36:00Z,68.00,34.00
2026-05-02T09:39:00Z,68.00,34.00
2026-05-02T09:45:00Z,68.00,34.00
2026-05-02T09:48:00Z,68.00,34.00
2026-05-02T09:58:00Z,68.00,34.00
2026-05-02T10:11:00Z,68.00,34.00
2026-05-02T10:16:00Z,68.00,34.00
2026-05-02T10:19:00Z,68.00,34.00
2026-05-02T10:21:00Z,68.00,34.00
2026-05-02T10:42:00Z,68.00,33.00
2026-05-02T10:43:00Z,68.00,33.00
2026-05-02T10:46:00Z,68.00,33.00
2026-05-02T10:51:00Z,68.00,33.00
2026-05-02T10:53:00Z,68.00,34.00
2026-05-02T10:58:00Z,68.00,33.00
2026-05-02T11:05:00Z,68.00,33.00
2026-05-02T11:06:00Z,68.00,33.00
2026-05-02T11:16:00Z,68.00,33.00
2026-05-02T11:19:00Z,68.00,33.00
2026-05-02T11:25:00Z,68.59,33.00
2026-05-02T11:26:00Z,68.59,33.00
2026-05-02T11:41:00Z,69.00,33.00
2026-05-02T11:42:00Z,69.00,33.00
2026-05-02T11:47:00Z,69.00,33.00
2026-05-02T11:50:00Z,69.00,33.00
2026-05-02T11:51:00Z,69.00,33.00
2026-05-02T11:52:00Z,69.00,33.00
2026-05-02T11:58:00Z,69.00,33.00
2026-05-02T12:01:00Z,69.00,33.00
2026-05-02T12:02:00Z,69.00,33.00
2026-05-02T12:03:00Z,69.00,33.00
2026-05-02T12:04:00Z,67.00,33.00
2026-05-02T12:05:00Z,67.00,33.00
2026-05-02T12:06:00Z,69.00,33.00
2026-05-02T12:07:00Z,69.00,33.00
2026-05-02T12:08:00Z,69.00,33.23
2026-05-02T12:09:00Z,69.00,33.23
2026-05-02T12:10:00Z,69.00,33.00
2026-05-02T12:12:00Z,69.00,33.00
2026-05-02T12:13:00Z,69.00,33.00
2026-05-02T12:14:00Z,69.00,33.00
2026-05-02T12:15:00Z,69.00,33.00
2026-05-02T12:16:00Z,69.00,34.00
2026-05-02T12:17:00Z,68.00,34.00
2026-05-02T12:19:00Z,68.00,34.00
2026-05-02T12:20:00Z,68.00,34.00
2026-05-02T12:21:00Z,68.00,34.00
2026-05-02T12:23:00Z,67.01,34.00
2026-05-02T12:24:00Z,67.01,34.00
2026-05-02T12:26:00Z,68.00,34.00
2026-05-02T12:28:00Z,68.00,33.00
2026-05-02T12:30:00Z,68.00,33.00
2026-05-02T12:31:00Z,68.00,33.00
2026-05-02T12:32:00Z,68.00,33.68
2026-05-02T12:35:00Z,68.00,33.00
2026-05-02T12:37:00Z,68.00,33.00
2026-05-02T12:39:00Z,68.00,33.00
2026-05-02T12:40:00Z,68.00,33.00
2026-05-02T12:41:00Z,68.00,33.00
2026-05-02T12:43:00Z,68.00,33.00
2026-05-02T12:44:00Z,68.00,33.00
2026-05-02T12:45:00Z,68.00,33.00
2026-05-02T12:46:00Z,68.00,33.00
2026-05-02T12:48:00Z,68.93,33.00
2026-05-02T12:51:00Z,68.93,33.00
2026-05-02T12:52:00Z,68.06,33.00
2026-05-02T12:54:00Z,68.06,33.00
2026-05-02T12:55:00Z,68.06,33.00
2026-05-02T12:57:00Z,67.67,33.00
2026-05-02T12:58:00Z,68.34,33.00
2026-05-02T12:59:00Z,69.00,33.00
2026-05-02T13:00:00Z,69.00,33.00
2026-05-02T13:01:00Z,67.00,33.00
2026-05-02T13:02:00Z,67.00,33.00
2026-05-02T13:03:00Z,67.00,33.98
2026-05-02T13:04:00Z,69.00,34.00
2026-05-02T13:05:00Z,69.00,34.00
2026-05-02T13:06:00Z,68.00,34.00
2026-05-02T13:07:00Z,68.00,33.00
2026-05-02T13:08:00Z,68.00,33.00
2026-05-02T13:09:00Z,68.00,33.00
2026-05-02T13:11:00Z,68.00,33.00
2026-05-02T13:12:00Z,68.00,33.00
2026-05-02T13:13:00Z,68.00,32.05
2026-05-02T13:14:00Z,68.00,33.00
2026-05-02T13:15:00Z,68.00,33.00
2026-05-02T13:16:00Z,68.75,33.00
2026-05-02T13:17:00Z,68.00,33.00
2026-05-02T13:18:00Z,68.00,33.00
2026-05-02T13:19:00Z,68.00,34.11
2026-05-02T13:20:00Z,68.00,34.00
2026-05-02T13:21:00Z,68.00,34.00
2026-05-02T13:22:00Z,67.30,34.00
2026-05-02T13:23:00Z,67.00,34.00
2026-05-02T13:24:00Z,66.00,34.00
2026-05-02T13:25:00Z,67.00,34.00
2026-05-02T13:26:00Z,67.31,34.00
2026-05-02T13:27:00Z,67.77,34.00
2026-05-02T13:28:00Z,67.00,34.00
2026-05-02T13:29:00Z,67.00,34.00
2026-05-02T13:30:00Z,67.30,34.11
2026-05-02T13:31:00Z,67.30,34.00
2026-05-02T13:32:00Z,68.00,34.00
2026-05-02T13:33:00Z,68.00,34.00
2026-05-02T13:34:00Z,68.00,34.00
2026-05-02T13:35:00Z,67.35,34.22
2026-05-02T13:36:00Z,67.48,34.00
2026-05-02T13:37:00Z,68.00,33.67
2026-05-02T13:38:00Z,68.00,33.51
2026-05-02T13:39:00Z,67.93,33.72
2026-05-02T13:40:00Z,68.00,34.00
2026-05-02T13:41:00Z,68.00,34.00
2026-05-02T13:42:00Z,68.00,34.13
2026-05-02T13:43:00Z,65.43,35.94
2026-05-02T13:44:00Z,66.89,32.69
2026-05-02T13:45:00Z,69.39,31.80
2026-05-02T13:46:00Z,70.00,31.00
2026-05-02T13:47:00Z,69.06,31.81
2026-05-02T13:48:00Z,70.83,31.02
2026-05-02T13:49:00Z,68.85,32.47
2026-05-02T13:50:00Z,67.22,34.06
2026-05-02T13:51:00Z,64.38,36.94
2026-05-02T13:52:00Z,64.31,37.99
2026-05-02T13:53:00Z,64.52,36.69
2026-05-02T13:54:00Z,67.98,34.18
2026-05-02T13:55:00Z,68.56,33.37
2026-05-02T13:56:00Z,67.19,34.15
2026-05-02T13:57:00Z,65.01,35.48
2026-05-02T13:58:00Z,63.92,38.56
2026-05-02T13:59:00Z,60.51,42.25
2026-05-02T14:00:00Z,51.98,49.95
2026-05-02T14:01:00Z,46.85,53.27
2026-05-02T14:02:00Z,49.02,53.74
2026-05-02T14:03:00Z,50.49,49.33
2026-05-02T14:04:00Z,52.02,50.25
2026-05-02T14:05:00Z,52.39,50.03
2026-05-02T14:06:00Z,47.64,53.28
2026-05-02T14:07:00Z,49.80,53.11
2026-05-02T14:08:00Z,48.28,54.28
2026-05-02T14:09:00Z,50.10,50.44
2026-05-02T14:10:00Z,50.61,50.45
2026-05-02T14:11:00Z,56.95,42.64
2026-05-02T14:12:00Z,65.44,35.29
2026-05-02T14:13:00Z,65.35,38.23
2026-05-02T14:14:00Z,65.29,35.78
2026-05-02T14:15:00Z,58.53,38.57
2026-05-02T14:16:00Z,57.90,44.22
2026-05-02T14:17:00Z,63.69,36.32
2026-05-02T14:18:00Z,58.43,39.92
2026-05-02T14:19:00Z,57.67,40.10
2026-05-02T14:20:00Z,46.27,54.10
2026-05-02T14:21:00Z,45.89,54.66
2026-05-02T14:22:00Z,43.35,56.96
2026-05-02T14:23:00Z,43.50,57.61
2026-05-02T14:24:00Z,42.44,59.75
2026-05-02T14:25:00Z,39.74,61.09
2026-05-02T14:26:00Z,39.40,61.21
2026-05-02T14:27:00Z,38.92,63.42
2026-05-02T14:28:00Z,40.53,61.09
2026-05-02T14:29:00Z,39.89,61.72
2026-05-02T14:30:00Z,40.90,59.88
2026-05-02T14:31:00Z,40.78,60.18
2026-05-02T14:32:00Z,37.66,61.65
2026-05-02T14:33:00Z,39.28,63.04
2026-05-02T14:34:00Z,42.13,61.45
2026-05-02T14:35:00Z,36.12,64.26
2026-05-02T14:36:00Z,35.94,64.21
2026-05-02T14:37:00Z,35.94,64.36
2026-05-02T14:38:00Z,35.16,65.35
2026-05-02T14:39:00Z,27.91,72.74
2026-05-02T14:40:00Z,23.96,76.83
2026-05-02T14:41:00Z,29.91,69.88
2026-05-02T14:42:00Z,33.54,68.52
2026-05-02T14:43:00Z,38.02,62.76
2026-05-02T14:44:00Z,40.09,60.87
2026-05-02T14:45:00Z,40.61,59.69
2026-05-02T14:46:00Z,47.44,52.98
2026-05-02T14:47:00Z,44.96,55.61
2026-05-02T14:48:00Z,39.06,62.08
2026-05-02T14:49:00Z,36.38,64.34
2026-05-02T14:50:00Z,35.40,65.69
2026-05-02T14:51:00Z,37.89,62.52
2026-05-02T14:52:00Z,39.21,61.48
2026-05-02T14:53:00Z,41.70,59.39
2026-05-02T14:54:00Z,47.57,52.98
2026-05-02T14:55:00Z,46.14,54.17
2026-05-02T14:56:00Z,51.65,49.19
2026-05-02T14:57:00Z,43.66,55.76
2026-05-02T14:58:00Z,39.70,61.10
2026-05-02T14:59:00Z,35.81,63.99
2026-05-02T15:00:00Z,29.18,71.85
2026-05-02T15:01:00Z,30.93,68.02
2026-05-02T15:02:00Z,27.43,77.39
2026-05-02T15:03:00Z,32.30,68.22
2026-05-02T15:04:00Z,25.02,73.57
2026-05-02T15:05:00Z,15.84,83.33
2026-05-02T15:06:00Z,15.81,83.46
2026-05-02T15:07:00Z,14.88,85.46
2026-05-02T15:08:00Z,15.92,84.66
2026-05-02T15:09:00Z,19.63,81.16
2026-05-02T15:10:00Z,30.44,71.37
2026-05-02T15:11:00Z,39.97,61.20
2026-05-02T15:12:00Z,42.97,57.16
2026-05-02T15:13:00Z,43.57,57.13
2026-05-02T15:14:00Z,45.68,56.60
2026-05-02T15:15:00Z,46.47,53.71
2026-05-02T15:16:00Z,41.12,58.81
2026-05-02T15:17:00Z,37.20,63.88
2026-05-02T15:18:00Z,26.67,70.73
2026-05-02T15:19:00Z,17.47,83.67
2026-05-02T15:20:00Z,9.03,91.07
2026-05-02T15:21:00Z,10.28,89.11
2026-05-02T15:22:00Z,16.03,87.65
2026-05-02T15:23:00Z,14.28,86.36
2026-05-02T15:24:00Z,27.21,72.10
2026-05-02T15:25:00Z,13.64,81.54
2026-05-02T15:26:00Z,13.84,88.37
2026-05-02T15:27:00Z,22.02,75.95
2026-05-02T15:28:00Z,17.59,84.75
2026-05-02T15:29:00Z,26.16,75.29
2026-05-02T15:30:00Z,35.70,64.83
2026-05-02T15:31:00Z,32.50,66.08
2026-05-02T15:32:00Z,40.46,58.78
2026-05-02T15:33:00Z,43.35,55.91
2026-05-02T15:34:00Z,44.25,57.14
2026-05-02T15:35:00Z,37.77,61.38
2026-05-02T15:36:00Z,35.00,65.24
2026-05-02T15:37:00Z,26.49,73.72
2026-05-02T15:38:00Z,41.09,61.19
2026-05-02T15:39:00Z,45.50,56.06
2026-05-02T15:40:00Z,48.53,52.59
2026-05-02T15:41:00Z,47.55,49.32
2026-05-02T15:42:00Z,48.62,50.91
2026-05-02T15:43:00Z,58.25,40.65
2026-05-02T15:44:00Z,60.20,38.59
2026-05-02T15:45:00Z,59.85,40.61
2026-05-02T15:46:00Z,59.33,41.21
2026-05-02T15:47:00Z,59.78,40.98
2026-05-02T15:48:00Z,59.22,41.67
2026-05-02T15:49:00Z,58.92,43.49
2026-05-02T15:50:00Z,54.64,45.99
2026-05-02T15:51:00Z,59.76,41.48
2026-05-02T15:52:00Z,66.95,32.97
2026-05-02T15:53:00Z,63.62,37.16
2026-05-02T15:54:00Z,73.03,26.06
2026-05-02T15:55:00Z,78.67,20.79
2026-05-02T15:56:00Z,84.20,15.75
2026-05-02T15:57:00Z,85.48,14.48
2026-05-02T15:58:00Z,88.49,9.74
2026-05-02T15:59:00Z,87.26,13.96
2026-05-02T16:00:00Z,82.88,16.82
2026-05-02T16:01:00Z,86.27,14.34
2026-05-02T16:02:00Z,84.32,12.50
2026-05-02T16:03:00Z,87.28,11.66
2026-05-02T16:04:00Z,82.41,17.53
2026-05-02T16:05:00Z,81.52,18.91
2026-05-02T16:06:00Z,79.97,19.79
2026-05-02T16:07:00Z,79.68,20.91
2026-05-02T16:08:00Z,79.09,20.84
2026-05-02T16:09:00Z,79.82,21.18
2026-05-02T16:10:00Z,74.65,24.35
2026-05-02T16:11:00Z,73.31,24.81
2026-05-02T16:12:00Z,78.52,20.13
2026-05-02T16:13:00Z,85.49,14.28
2026-05-02T16:14:00Z,86.74,13.31
2026-05-02T16:15:00Z,80.75,18.99
2026-05-02T16:16:00Z,78.41,20.91
2026-05-02T16:17:00Z,78.19,21.54
2026-05-02T16:18:00Z,84.13,16.75
2026-05-02T16:19:00Z,86.75,13.55
2026-05-02T16:20:00Z,87.24,13.29
2026-05-02T16:21:00Z,88.96,13.43
2026-05-02T16:22:00Z,86.09,15.38
2026-05-02T16:23:00Z,81.89,16.90
2026-05-02T16:24:00Z,81.40,21.40
2026-05-02T16:25:00Z,70.59,28.61
2026-05-02T16:26:00Z,70.84,26.81
2026-05-02T16:27:00Z,84.71,13.27
2026-05-02T16:28:00Z,84.04,14.87
2026-05-02T16:29:00Z,82.68,18.45
2026-05-02T16:30:00Z,69.67,30.08
2026-05-02T16:31:00Z,78.12,22.38
2026-05-02T16:32:00Z,76.80,25.12
2026-05-02T16:33:00Z,90.73,9.97
2026-05-02T16:34:00Z,93.85,6.72
2026-05-02T16:35:00Z,97.00,3.72
2026-05-02T16:36:00Z,99.00,1.00
2026-05-02T16:37:00Z,99.00,1.00
