# event_ticker=KXATPMATCH-26MAY12RUBBAS
# final_score=3-6 7-6(5) 6-2
# score_resolution=6-3 6-7 2-6
# match_winner=Andrey Rublev
# fav_player=Nikoloz Basilashvili
# dog_player=Andrey Rublev
# kalshi_date=2026-05-12
timestamp,Andrey Rublev,Nikoloz Basilashvili
2026-05-12T11:51:00Z,74.00,27.00
2026-05-12T11:55:00Z,74.00,27.00
2026-05-12T11:59:00Z,74.00,27.00
2026-05-12T12:00:00Z,74.00,27.00
2026-05-12T12:03:00Z,73.33,27.00
2026-05-12T12:05:00Z,73.33,27.00
2026-05-12T12:06:00Z,74.00,27.00
2026-05-12T12:11:00Z,74.00,27.00
2026-05-12T12:13:00Z,74.00,27.00
2026-05-12T12:16:00Z,74.00,27.00
2026-05-12T12:19:00Z,74.00,27.00
2026-05-12T12:22:00Z,74.00,28.00
2026-05-12T12:23:00Z,74.00,28.00
2026-05-12T12:25:00Z,74.00,28.00
2026-05-12T12:26:00Z,74.00,28.00
2026-05-12T12:27:00Z,74.00,28.00
2026-05-12T12:28:00Z,74.00,28.00
2026-05-12T12:29:00Z,74.00,28.00
2026-05-12T12:30:00Z,74.00,28.00
2026-05-12T12:31:00Z,74.00,28.00
2026-05-12T12:34:00Z,74.00,27.00
2026-05-12T12:35:00Z,74.00,27.00
2026-05-12T12:36:00Z,74.00,28.00
2026-05-12T12:37:00Z,74.00,28.00
2026-05-12T12:38:00Z,74.00,28.00
2026-05-12T12:39:00Z,74.00,28.00
2026-05-12T12:40:00Z,74.00,28.00
2026-05-12T12:41:00Z,74.00,28.00
2026-05-12T12:42:00Z,74.00,28.00
2026-05-12T12:43:00Z,74.00,28.00
2026-05-12T12:44:00Z,74.00,28.00
2026-05-12T12:45:00Z,74.00,28.00
2026-05-12T12:46:00Z,74.00,28.00
2026-05-12T12:47:00Z,74.00,27.91
2026-05-12T12:48:00Z,74.00,27.91
2026-05-12T12:49:00Z,74.00,28.00
2026-05-12T12:50:00Z,74.00,28.00
2026-05-12T12:51:00Z,74.00,28.00
2026-05-12T12:52:00Z,73.00,28.00
2026-05-12T12:53:00Z,73.00,28.00
2026-05-12T12:54:00Z,73.00,28.00
2026-05-12T12:55:00Z,73.00,28.00
2026-05-12T12:56:00Z,73.00,28.00
2026-05-12T12:57:00Z,73.00,28.00
2026-05-12T12:58:00Z,73.00,28.00
2026-05-12T12:59:00Z,73.00,28.00
2026-05-12T13:00:00Z,73.00,28.00
2026-05-12T13:01:00Z,73.00,28.00
2026-05-12T13:02:00Z,73.00,28.00
2026-05-12T13:03:00Z,73.00,28.00
2026-05-12T13:04:00Z,73.00,28.00
2026-05-12T13:05:00Z,73.00,28.00
2026-05-12T13:06:00Z,73.00,28.00
2026-05-12T13:07:00Z,73.00,28.00
2026-05-12T13:08:00Z,73.00,28.00
2026-05-12T13:09:00Z,73.00,28.00
2026-05-12T13:10:00Z,73.00,28.00
2026-05-12T13:11:00Z,73.00,28.00
2026-05-12T13:12:00Z,73.00,28.00
2026-05-12T13:13:00Z,73.00,28.00
2026-05-12T13:14:00Z,73.00,28.00
2026-05-12T13:15:00Z,73.00,28.00
2026-05-12T13:16:00Z,73.00,28.00
2026-05-12T13:17:00Z,73.00,28.00
2026-05-12T13:18:00Z,73.00,28.00
2026-05-12T13:19:00Z,73.00,28.00
2026-05-12T13:20:00Z,73.00,28.00
2026-05-12T13:21:00Z,74.00,28.00
2026-05-12T13:22:00Z,74.00,28.00
2026-05-12T13:23:00Z,74.00,28.00
2026-05-12T13:24:00Z,73.80,28.00
2026-05-12T13:25:00Z,74.00,28.00
2026-05-12T13:26:00Z,74.00,28.00
2026-05-12T13:27:00Z,74.00,28.00
2026-05-12T13:28:00Z,74.00,28.00
2026-05-12T13:29:00Z,74.00,28.00
2026-05-12T13:30:00Z,74.00,28.00
2026-05-12T13:31:00Z,74.00,28.00
2026-05-12T13:32:00Z,74.00,28.00
2026-05-12T13:33:00Z,73.00,28.00
2026-05-12T13:34:00Z,73.00,28.00
2026-05-12T13:35:00Z,73.00,28.00
2026-05-12T13:36:00Z,72.10,28.00
2026-05-12T13:37:00Z,73.00,28.00
2026-05-12T13:38:00Z,74.00,28.00
2026-05-12T13:39:00Z,73.82,28.00
2026-05-12T13:40:00Z,74.00,28.00
2026-05-12T13:41:00Z,74.00,28.00
2026-05-12T13:42:00Z,74.00,28.00
2026-05-12T13:43:00Z,74.00,28.00
2026-05-12T13:44:00Z,74.00,28.00
2026-05-12T13:45:00Z,74.00,28.00
2026-05-12T13:46:00Z,74.00,28.00
2026-05-12T13:47:00Z,74.00,28.00
2026-05-12T13:48:00Z,74.00,28.00
2026-05-12T13:49:00Z,74.00,28.00
2026-05-12T13:50:00Z,74.00,28.00
2026-05-12T13:51:00Z,74.00,28.00
2026-05-12T13:53:00Z,74.00,28.00
2026-05-12T13:54:00Z,74.00,28.00
2026-05-12T13:55:00Z,74.00,28.00
2026-05-12T13:56:00Z,74.00,28.00
2026-05-12T13:57:00Z,74.00,28.00
2026-05-12T13:58:00Z,74.00,28.00
2026-05-12T13:59:00Z,74.00,28.00
2026-05-12T14:00:00Z,74.00,28.00
2026-05-12T14:01:00Z,74.00,28.00
2026-05-12T14:02:00Z,75.00,28.00
2026-05-12T14:03:00Z,73.90,28.00
2026-05-12T14:04:00Z,74.64,28.00
2026-05-12T14:05:00Z,74.64,27.82
2026-05-12T14:06:00Z,75.00,28.00
2026-05-12T14:08:00Z,74.73,27.35
2026-05-12T14:09:00Z,73.00,27.35
2026-05-12T14:10:00Z,75.00,28.00
2026-05-12T14:11:00Z,75.00,27.00
2026-05-12T14:12:00Z,75.00,28.00
2026-05-12T14:13:00Z,74.64,28.00
2026-05-12T14:14:00Z,73.54,28.00
2026-05-12T14:15:00Z,75.00,28.00
2026-05-12T14:16:00Z,75.00,28.00
2026-05-12T14:17:00Z,75.00,28.00
2026-05-12T14:18:00Z,75.00,28.00
2026-05-12T14:19:00Z,75.00,27.97
2026-05-12T14:20:00Z,75.00,28.00
2026-05-12T14:21:00Z,74.88,27.00
2026-05-12T14:22:00Z,74.88,28.00
2026-05-12T14:23:00Z,74.88,27.55
2026-05-12T14:24:00Z,74.00,28.00
2026-05-12T14:25:00Z,74.00,28.00
2026-05-12T14:26:00Z,75.00,28.00
2026-05-12T14:27:00Z,75.00,28.00
2026-05-12T14:28:00Z,75.00,28.00
2026-05-12T14:29:00Z,74.89,28.00
2026-05-12T14:30:00Z,75.00,28.00
2026-05-12T14:31:00Z,74.18,28.00
2026-05-12T14:32:00Z,75.00,27.02
2026-05-12T14:33:00Z,75.00,27.19
2026-05-12T14:34:00Z,74.95,28.00
2026-05-12T14:35:00Z,75.00,28.00
2026-05-12T14:36:00Z,75.00,28.00
2026-05-12T14:37:00Z,75.00,28.00
2026-05-12T14:38:00Z,75.00,28.00
2026-05-12T14:39:00Z,74.17,28.00
2026-05-12T14:40:00Z,75.00,28.00
2026-05-12T14:41:00Z,75.00,28.00
2026-05-12T14:42:00Z,75.00,28.00
2026-05-12T14:43:00Z,74.06,28.00
2026-05-12T14:44:00Z,75.00,28.00
2026-05-12T14:45:00Z,75.00,28.00
2026-05-12T14:46:00Z,75.00,27.81
2026-05-12T14:47:00Z,75.00,27.95
2026-05-12T14:48:00Z,74.47,27.97
2026-05-12T14:49:00Z,74.82,28.00
2026-05-12T14:50:00Z,74.98,28.00
2026-05-12T14:51:00Z,74.53,27.62
2026-05-12T14:52:00Z,74.99,28.00
2026-05-12T14:53:00Z,75.00,27.28
2026-05-12T14:54:00Z,75.00,27.00
2026-05-12T14:55:00Z,74.24,27.00
2026-05-12T14:56:00Z,75.00,27.00
2026-05-12T14:57:00Z,75.00,26.97
2026-05-12T14:58:00Z,75.00,26.99
2026-05-12T14:59:00Z,74.33,27.00
2026-05-12T15:00:00Z,74.20,26.96
2026-05-12T15:01:00Z,75.00,26.05
2026-05-12T15:02:00Z,75.00,26.02
2026-05-12T15:03:00Z,75.00,27.57
2026-05-12T15:04:00Z,74.64,28.00
2026-05-12T15:05:00Z,75.00,27.93
2026-05-12T15:06:00Z,75.00,27.00
2026-05-12T15:07:00Z,75.00,26.96
2026-05-12T15:08:00Z,75.00,27.00
2026-05-12T15:09:00Z,75.00,27.00
2026-05-12T15:10:00Z,74.99,26.97
2026-05-12T15:11:00Z,75.00,27.00
2026-05-12T15:12:00Z,75.00,27.00
2026-05-12T15:13:00Z,74.97,27.44
2026-05-12T15:14:00Z,74.47,28.00
2026-05-12T15:15:00Z,73.05,27.84
2026-05-12T15:16:00Z,74.51,24.91
2026-05-12T15:17:00Z,75.80,25.56
2026-05-12T15:18:00Z,74.55,27.54
2026-05-12T15:19:00Z,73.09,29.44
2026-05-12T15:20:00Z,72.75,29.83
2026-05-12T15:21:00Z,67.26,33.06
2026-05-12T15:22:00Z,62.40,38.01
2026-05-12T15:23:00Z,68.30,33.51
2026-05-12T15:24:00Z,65.84,34.43
2026-05-12T15:25:00Z,71.96,29.31
2026-05-12T15:26:00Z,68.33,31.68
2026-05-12T15:27:00Z,67.09,33.95
2026-05-12T15:28:00Z,66.04,34.53
2026-05-12T15:29:00Z,66.80,35.59
2026-05-12T15:30:00Z,66.65,34.79
2026-05-12T15:31:00Z,68.02,34.84
2026-05-12T15:32:00Z,59.67,39.84
2026-05-12T15:33:00Z,58.48,43.13
2026-05-12T15:34:00Z,59.79,43.52
2026-05-12T15:35:00Z,58.99,42.51
2026-05-12T15:36:00Z,48.11,53.77
2026-05-12T15:37:00Z,41.60,58.97
2026-05-12T15:38:00Z,39.78,60.36
2026-05-12T15:39:00Z,39.32,60.98
2026-05-12T15:40:00Z,39.98,61.30
2026-05-12T15:41:00Z,39.34,62.57
2026-05-12T15:42:00Z,39.61,61.55
2026-05-12T15:43:00Z,43.68,57.73
2026-05-12T15:44:00Z,41.99,59.15
2026-05-12T15:45:00Z,38.93,62.36
2026-05-12T15:46:00Z,36.93,63.46
2026-05-12T15:47:00Z,36.83,63.80
2026-05-12T15:48:00Z,37.34,63.22
2026-05-12T15:49:00Z,38.89,62.34
2026-05-12T15:50:00Z,34.91,65.53
2026-05-12T15:51:00Z,33.01,67.69
2026-05-12T15:52:00Z,32.99,66.38
2026-05-12T15:53:00Z,33.00,67.37
2026-05-12T15:54:00Z,33.08,66.61
2026-05-12T15:55:00Z,34.92,66.22
2026-05-12T15:56:00Z,33.61,67.21
2026-05-12T15:57:00Z,26.22,77.39
2026-05-12T15:58:00Z,13.87,82.96
2026-05-12T15:59:00Z,16.68,84.63
2026-05-12T16:00:00Z,15.80,85.29
2026-05-12T16:01:00Z,13.07,86.36
2026-05-12T16:02:00Z,14.70,86.29
2026-05-12T16:03:00Z,14.99,85.64
2026-05-12T16:04:00Z,15.86,84.93
2026-05-12T16:05:00Z,16.16,83.55
2026-05-12T16:06:00Z,18.03,82.06
2026-05-12T16:07:00Z,16.02,84.49
2026-05-12T16:08:00Z,31.12,73.48
2026-05-12T16:09:00Z,33.30,65.09
2026-05-12T16:10:00Z,36.03,63.18
2026-05-12T16:11:00Z,40.34,60.10
2026-05-12T16:12:00Z,39.09,60.00
2026-05-12T16:13:00Z,43.77,56.99
2026-05-12T16:14:00Z,43.31,58.82
2026-05-12T16:15:00Z,37.55,62.77
2026-05-12T16:16:00Z,37.82,63.84
2026-05-12T16:17:00Z,37.94,63.44
2026-05-12T16:18:00Z,41.39,59.52
2026-05-12T16:19:00Z,41.55,59.54
2026-05-12T16:20:00Z,41.00,59.93
2026-05-12T16:21:00Z,36.96,64.03
2026-05-12T16:22:00Z,35.32,65.09
2026-05-12T16:23:00Z,33.43,68.55
2026-05-12T16:24:00Z,28.88,70.90
2026-05-12T16:25:00Z,34.68,67.04
2026-05-12T16:26:00Z,38.69,61.31
2026-05-12T16:27:00Z,38.56,62.20
2026-05-12T16:28:00Z,36.41,66.40
2026-05-12T16:29:00Z,32.54,67.90
2026-05-12T16:30:00Z,30.69,71.71
2026-05-12T16:31:00Z,34.30,66.97
2026-05-12T16:32:00Z,36.83,63.79
2026-05-12T16:33:00Z,37.88,62.74
2026-05-12T16:34:00Z,40.99,61.64
2026-05-12T16:35:00Z,42.30,60.22
2026-05-12T16:36:00Z,35.62,65.48
2026-05-12T16:37:00Z,39.50,62.64
2026-05-12T16:38:00Z,40.38,60.58
2026-05-12T16:39:00Z,38.31,60.17
2026-05-12T16:40:00Z,34.44,66.27
2026-05-12T16:41:00Z,32.79,67.28
2026-05-12T16:42:00Z,36.17,65.15
2026-05-12T16:43:00Z,34.98,67.43
2026-05-12T16:44:00Z,24.83,75.07
2026-05-12T16:45:00Z,33.77,68.96
2026-05-12T16:46:00Z,46.54,53.85
2026-05-12T16:47:00Z,53.46,46.31
2026-05-12T16:48:00Z,59.99,40.25
2026-05-12T16:49:00Z,60.49,40.12
2026-05-12T16:50:00Z,59.36,40.15
2026-05-12T16:51:00Z,59.75,40.79
2026-05-12T16:52:00Z,59.56,40.71
2026-05-12T16:53:00Z,60.32,40.76
2026-05-12T16:54:00Z,61.07,40.12
2026-05-12T16:55:00Z,75.37,22.47
2026-05-12T16:56:00Z,83.61,16.30
2026-05-12T16:57:00Z,87.08,12.81
2026-05-12T16:58:00Z,88.34,11.90
2026-05-12T16:59:00Z,89.29,10.19
2026-05-12T17:00:00Z,88.02,11.41
2026-05-12T17:01:00Z,87.97,11.77
2026-05-12T17:02:00Z,88.46,11.30
2026-05-12T17:03:00Z,88.74,11.21
2026-05-12T17:04:00Z,87.43,13.66
2026-05-12T17:05:00Z,86.40,13.90
2026-05-12T17:06:00Z,88.93,13.61
2026-05-12T17:07:00Z,89.98,10.35
2026-05-12T17:08:00Z,90.40,10.31
2026-05-12T17:09:00Z,90.31,9.63
2026-05-12T17:10:00Z,91.43,8.96
2026-05-12T17:11:00Z,97.27,2.19
2026-05-12T17:12:00Z,98.23,1.59
2026-05-12T17:13:00Z,97.95,1.98
2026-05-12T17:14:00Z,94.80,4.52
2026-05-12T17:15:00Z,95.41,4.43
2026-05-12T17:16:00Z,97.87,2.06
2026-05-12T17:17:00Z,98.66,1.28
2026-05-12T17:18:00Z,98.99,1.04
2026-05-12T17:19:00Z,99.00,1.00
2026-05-12T17:20:00Z,99.00,1.00
2026-05-12T17:21:00Z,99.00,1.00
2026-05-12T17:22:00Z,99.00,1.00
2026-05-12T17:23:00Z,99.00,1.00
2026-05-12T17:24:00Z,99.00,1.00
2026-05-12T17:25:00Z,99.00,1.00
2026-05-12T17:26:00Z,99.00,1.00
2026-05-12T17:27:00Z,99.00,1.00
2026-05-12T17:28:00Z,99.00,1.00
2026-05-12T17:29:00Z,99.00,1.00
2026-05-12T17:30:00Z,99.00,1.00
2026-05-12T17:31:00Z,99.00,1.00
2026-05-12T17:32:00Z,99.00,1.00
