# event_ticker=KXATPCHALLENGERMATCH-26JUN03TSESKA
# final_score=6-7(2) 7-6(7) 7-6(4)
# score_resolution=6-7 7-6 7-6
# match_winner=Timofey Skatov
# fav_player=Timofey Skatov
# dog_player=Chun Hsin Tseng
# kalshi_date=2026-06-03
timestamp,Chun Hsin Tseng,Timofey Skatov
2026-06-03T16:49:00Z,42.00,58.31
2026-06-03T16:50:00Z,42.00,59.82
2026-06-03T16:51:00Z,40.00,61.03
2026-06-03T16:52:00Z,40.18,58.93
2026-06-03T16:53:00Z,43.93,59.02
2026-06-03T16:54:00Z,41.00,60.88
2026-06-03T16:55:00Z,39.00,61.94
2026-06-03T16:56:00Z,38.00,61.96
2026-06-03T16:57:00Z,38.57,61.02
2026-06-03T16:58:00Z,40.99,61.02
2026-06-03T16:59:00Z,40.99,60.00
2026-06-03T17:00:00Z,40.99,62.64
2026-06-03T17:01:00Z,39.43,62.00
2026-06-03T17:02:00Z,41.70,59.47
2026-06-03T17:03:00Z,47.53,55.53
2026-06-03T17:04:00Z,55.62,55.53
2026-06-03T17:05:00Z,58.61,42.95
2026-06-03T17:06:00Z,57.00,42.25
2026-06-03T17:07:00Z,58.01,42.00
2026-06-03T17:08:00Z,60.00,41.00
2026-06-03T17:09:00Z,59.73,42.11
2026-06-03T17:10:00Z,56.82,43.03
2026-06-03T17:11:00Z,58.00,45.00
2026-06-03T17:12:00Z,54.93,47.47
2026-06-03T17:13:00Z,53.45,47.57
2026-06-03T17:14:00Z,58.89,45.00
2026-06-03T17:15:00Z,60.99,39.85
2026-06-03T17:16:00Z,61.00,40.00
2026-06-03T17:17:00Z,63.08,37.31
2026-06-03T17:18:00Z,61.02,38.49
2026-06-03T17:19:00Z,55.98,44.00
2026-06-03T17:20:00Z,53.82,45.00
2026-06-03T17:21:00Z,45.37,50.29
2026-06-03T17:22:00Z,49.19,53.34
2026-06-03T17:23:00Z,52.40,47.37
2026-06-03T17:24:00Z,53.01,44.31
2026-06-03T17:25:00Z,57.90,42.78
2026-06-03T17:26:00Z,59.00,42.00
2026-06-03T17:27:00Z,59.27,43.25
2026-06-03T17:28:00Z,55.98,45.69
2026-06-03T17:29:00Z,54.00,46.97
2026-06-03T17:30:00Z,56.70,43.18
2026-06-03T17:31:00Z,54.67,45.93
2026-06-03T17:32:00Z,55.30,45.00
2026-06-03T17:33:00Z,59.05,41.05
2026-06-03T17:34:00Z,60.00,41.00
2026-06-03T17:35:00Z,61.31,39.22
2026-06-03T17:36:00Z,63.43,35.13
2026-06-03T17:37:00Z,66.67,31.68
2026-06-03T17:38:00Z,68.78,29.44
2026-06-03T17:39:00Z,64.03,35.44
2026-06-03T17:40:00Z,59.27,40.48
2026-06-03T17:41:00Z,57.11,44.52
2026-06-03T17:42:00Z,56.97,43.04
2026-06-03T17:43:00Z,55.85,44.57
2026-06-03T17:44:00Z,58.66,45.23
2026-06-03T17:45:00Z,53.61,44.91
2026-06-03T17:46:00Z,56.74,44.35
2026-06-03T17:47:00Z,63.51,34.44
2026-06-03T17:48:00Z,68.00,33.00
2026-06-03T17:49:00Z,73.99,30.29
2026-06-03T17:50:00Z,75.24,24.07
2026-06-03T17:51:00Z,78.93,20.95
2026-06-03T17:52:00Z,78.81,21.00
2026-06-03T17:53:00Z,79.00,21.83
2026-06-03T17:54:00Z,79.00,22.00
2026-06-03T17:55:00Z,77.75,21.94
2026-06-03T17:56:00Z,78.00,22.92
2026-06-03T17:57:00Z,77.68,22.78
2026-06-03T17:58:00Z,78.09,21.49
2026-06-03T17:59:00Z,78.79,21.82
2026-06-03T18:00:00Z,78.98,22.06
2026-06-03T18:01:00Z,82.20,18.45
2026-06-03T18:02:00Z,79.06,22.12
2026-06-03T18:03:00Z,77.63,23.32
2026-06-03T18:04:00Z,82.93,18.19
2026-06-03T18:05:00Z,89.12,11.55
2026-06-03T18:06:00Z,89.52,11.21
2026-06-03T18:07:00Z,83.04,17.17
2026-06-03T18:08:00Z,85.35,15.41
2026-06-03T18:09:00Z,87.28,14.10
2026-06-03T18:10:00Z,85.48,15.34
2026-06-03T18:11:00Z,88.91,11.07
2026-06-03T18:12:00Z,91.79,8.13
2026-06-03T18:13:00Z,92.85,7.82
2026-06-03T18:14:00Z,91.99,8.40
2026-06-03T18:15:00Z,93.77,8.75
2026-06-03T18:16:00Z,91.67,8.56
2026-06-03T18:17:00Z,94.57,6.63
2026-06-03T18:18:00Z,91.58,8.00
2026-06-03T18:19:00Z,90.64,10.27
2026-06-03T18:20:00Z,91.01,9.38
2026-06-03T18:21:00Z,89.00,11.17
2026-06-03T18:22:00Z,88.88,12.00
2026-06-03T18:23:00Z,87.00,13.97
2026-06-03T18:24:00Z,86.32,14.46
2026-06-03T18:25:00Z,89.31,13.15
2026-06-03T18:26:00Z,90.96,9.85
2026-06-03T18:27:00Z,92.11,8.90
2026-06-03T18:28:00Z,94.46,5.58
2026-06-03T18:29:00Z,95.47,4.99
2026-06-03T18:30:00Z,95.73,4.88
2026-06-03T18:31:00Z,95.56,5.62
2026-06-03T18:32:00Z,96.11,4.38
2026-06-03T18:33:00Z,95.80,5.22
2026-06-03T18:34:00Z,96.92,5.25
2026-06-03T18:35:00Z,94.02,6.31
2026-06-03T18:36:00Z,93.89,7.73
2026-06-03T18:37:00Z,92.68,8.00
2026-06-03T18:38:00Z,94.85,7.69
2026-06-03T18:39:00Z,95.46,4.85
2026-06-03T18:40:00Z,96.00,4.45
2026-06-03T18:41:00Z,94.63,4.71
2026-06-03T18:42:00Z,94.88,6.03
2026-06-03T18:43:00Z,94.00,7.00
2026-06-03T18:44:00Z,93.68,7.24
2026-06-03T18:45:00Z,91.32,9.07
2026-06-03T18:46:00Z,88.95,14.54
2026-06-03T18:47:00Z,85.82,15.59
2026-06-03T18:48:00Z,89.06,11.82
2026-06-03T18:49:00Z,90.20,9.88
2026-06-03T18:50:00Z,94.76,6.03
2026-06-03T18:51:00Z,97.07,3.94
2026-06-03T18:52:00Z,97.27,2.79
2026-06-03T18:53:00Z,98.82,1.97
2026-06-03T18:54:00Z,98.78,2.88
2026-06-03T18:55:00Z,96.67,3.73
2026-06-03T18:56:00Z,96.86,3.68
2026-06-03T18:57:00Z,96.09,4.07
2026-06-03T18:58:00Z,96.00,4.97
2026-06-03T18:59:00Z,97.11,4.06
2026-06-03T19:00:00Z,97.14,4.33
2026-06-03T19:01:00Z,92.40,9.07
2026-06-03T19:02:00Z,82.25,15.80
2026-06-03T19:03:00Z,77.34,22.58
2026-06-03T19:04:00Z,77.05,23.71
2026-06-03T19:05:00Z,77.78,23.58
2026-06-03T19:06:00Z,81.52,18.80
2026-06-03T19:07:00Z,80.55,20.12
2026-06-03T19:08:00Z,75.51,25.10
2026-06-03T19:09:00Z,82.44,18.60
2026-06-03T19:10:00Z,84.10,15.72
2026-06-03T19:11:00Z,84.54,14.29
2026-06-03T19:12:00Z,81.90,17.08
2026-06-03T19:13:00Z,83.36,16.86
2026-06-03T19:14:00Z,77.67,23.58
2026-06-03T19:15:00Z,78.36,21.84
2026-06-03T19:16:00Z,74.76,24.75
2026-06-03T19:17:00Z,71.97,27.85
2026-06-03T19:18:00Z,72.76,28.35
2026-06-03T19:19:00Z,75.54,23.75
2026-06-03T19:20:00Z,79.03,23.55
2026-06-03T19:21:00Z,81.34,20.49
2026-06-03T19:22:00Z,84.14,15.15
2026-06-03T19:23:00Z,79.82,21.78
2026-06-03T19:24:00Z,72.91,28.62
2026-06-03T19:25:00Z,66.45,32.97
2026-06-03T19:26:00Z,75.34,26.94
2026-06-03T19:27:00Z,78.59,21.82
2026-06-03T19:28:00Z,79.00,22.28
2026-06-03T19:29:00Z,70.90,29.75
2026-06-03T19:30:00Z,65.97,34.89
2026-06-03T19:31:00Z,58.60,39.12
2026-06-03T19:32:00Z,58.22,40.08
2026-06-03T19:33:00Z,63.29,35.79
2026-06-03T19:34:00Z,77.79,22.70
2026-06-03T19:35:00Z,91.48,9.17
2026-06-03T19:36:00Z,83.56,17.10
2026-06-03T19:37:00Z,66.66,33.64
2026-06-03T19:38:00Z,61.87,40.48
2026-06-03T19:39:00Z,56.86,43.01
2026-06-03T19:40:00Z,57.92,42.18
2026-06-03T19:41:00Z,58.00,41.63
2026-06-03T19:42:00Z,57.94,41.92
2026-06-03T19:43:00Z,58.00,41.17
2026-06-03T19:44:00Z,57.09,42.06
2026-06-03T19:45:00Z,58.80,41.15
2026-06-03T19:46:00Z,58.10,40.68
2026-06-03T19:47:00Z,59.00,40.73
2026-06-03T19:48:00Z,59.77,37.75
2026-06-03T19:49:00Z,61.01,38.84
2026-06-03T19:50:00Z,50.27,49.60
2026-06-03T19:51:00Z,54.80,45.69
2026-06-03T19:52:00Z,48.56,51.86
2026-06-03T19:53:00Z,33.83,64.56
2026-06-03T19:54:00Z,34.64,65.35
2026-06-03T19:55:00Z,31.79,66.22
2026-06-03T19:56:00Z,33.77,66.66
2026-06-03T19:57:00Z,30.12,70.98
2026-06-03T19:58:00Z,27.82,71.22
2026-06-03T19:59:00Z,25.45,74.78
2026-06-03T20:00:00Z,26.85,71.34
2026-06-03T20:01:00Z,33.62,66.80
2026-06-03T20:02:00Z,29.88,69.89
2026-06-03T20:03:00Z,33.70,68.43
2026-06-03T20:04:00Z,33.93,68.38
2026-06-03T20:05:00Z,48.33,66.67
2026-06-03T20:06:00Z,36.27,66.51
2026-06-03T20:07:00Z,35.21,70.50
2026-06-03T20:08:00Z,31.62,66.44
2026-06-03T20:09:00Z,27.58,74.35
2026-06-03T20:10:00Z,36.74,63.95
2026-06-03T20:11:00Z,35.50,66.47
2026-06-03T20:12:00Z,44.27,60.67
2026-06-03T20:13:00Z,60.06,38.56
2026-06-03T20:14:00Z,54.93,45.18
2026-06-03T20:15:00Z,46.55,53.42
2026-06-03T20:16:00Z,52.66,56.43
2026-06-03T20:17:00Z,59.62,41.57
2026-06-03T20:18:00Z,61.38,39.77
2026-06-03T20:19:00Z,54.23,45.66
2026-06-03T20:20:00Z,58.31,43.33
2026-06-03T20:21:00Z,45.05,53.15
2026-06-03T20:22:00Z,26.67,72.97
2026-06-03T20:23:00Z,28.41,71.00
2026-06-03T20:24:00Z,31.40,68.69
2026-06-03T20:25:00Z,42.13,61.21
2026-06-03T20:26:00Z,48.70,47.15
2026-06-03T20:27:00Z,53.58,46.14
2026-06-03T20:28:00Z,51.56,49.90
2026-06-03T20:29:00Z,58.09,46.88
2026-06-03T20:30:00Z,57.13,43.47
2026-06-03T20:31:00Z,45.96,52.03
2026-06-03T20:32:00Z,42.12,56.38
2026-06-03T20:33:00Z,58.64,42.28
2026-06-03T20:34:00Z,65.66,33.60
2026-06-03T20:35:00Z,69.66,29.85
2026-06-03T20:36:00Z,69.98,29.90
2026-06-03T20:37:00Z,71.49,29.97
2026-06-03T20:38:00Z,72.20,28.06
2026-06-03T20:39:00Z,83.59,16.10
2026-06-03T20:40:00Z,82.15,21.08
2026-06-03T20:41:00Z,74.30,30.86
2026-06-03T20:42:00Z,58.66,41.59
2026-06-03T20:43:00Z,54.06,46.16
2026-06-03T20:44:00Z,58.77,42.69
2026-06-03T20:45:00Z,50.85,52.70
2026-06-03T20:46:00Z,31.15,62.85
2026-06-03T20:47:00Z,38.20,61.99
2026-06-03T20:48:00Z,55.07,42.32
2026-06-03T20:49:00Z,64.54,35.21
2026-06-03T20:50:00Z,69.83,30.90
2026-06-03T20:51:00Z,69.98,30.81
2026-06-03T20:52:00Z,63.29,38.86
2026-06-03T20:53:00Z,62.82,38.57
2026-06-03T20:54:00Z,57.06,43.28
2026-06-03T20:55:00Z,51.28,47.97
2026-06-03T20:56:00Z,56.85,40.64
2026-06-03T20:57:00Z,66.51,34.44
2026-06-03T20:58:00Z,68.35,32.02
2026-06-03T20:59:00Z,67.61,32.49
2026-06-03T21:00:00Z,62.67,38.42
2026-06-03T21:01:00Z,57.17,44.15
2026-06-03T21:02:00Z,53.69,47.10
2026-06-03T21:03:00Z,42.62,57.77
2026-06-03T21:04:00Z,39.63,62.82
2026-06-03T21:05:00Z,50.92,47.92
2026-06-03T21:06:00Z,66.92,38.51
2026-06-03T21:07:00Z,42.50,58.90
2026-06-03T21:08:00Z,52.36,48.85
2026-06-03T21:09:00Z,54.61,45.70
2026-06-03T21:10:00Z,43.26,55.93
2026-06-03T21:11:00Z,48.42,52.51
2026-06-03T21:12:00Z,30.19,73.36
2026-06-03T21:13:00Z,8.90,93.29
2026-06-03T21:14:00Z,1.00,99.00
2026-06-03T21:15:00Z,1.00,99.00
2026-06-03T21:16:00Z,1.00,99.00
2026-06-03T21:17:00Z,1.00,99.00
2026-06-03T21:18:00Z,1.00,99.00
2026-06-03T21:19:00Z,1.00,99.00
2026-06-03T21:20:00Z,1.00,99.00
2026-06-03T21:21:00Z,1.00,99.00
2026-06-03T21:22:00Z,1.00,99.00
