# event_ticker=KXATPMATCH-26MAR04NAVGIR
# final_score=4-6 7-5 6-3
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Mariano Navone
# kalshi_date=2026-03-04
timestamp,Marcos Giron,Mariano Navone
2026-03-04T07:18:00Z,70.00,
2026-03-04T07:23:00Z,70.00,
2026-03-04T07:25:00Z,70.00,
2026-03-04T07:29:00Z,70.00,
2026-03-04T07:38:00Z,71.00,
2026-03-04T07:39:00Z,70.97,
2026-03-04T07:55:00Z,71.00,
2026-03-04T08:50:00Z,71.00,
2026-03-04T10:11:00Z,71.00,
2026-03-04T10:21:00Z,71.00,
2026-03-04T10:24:00Z,71.00,
2026-03-04T10:38:00Z,71.00,
2026-03-04T10:43:00Z,71.00,
2026-03-04T10:50:00Z,71.00,
2026-03-04T11:03:00Z,71.00,30.00
2026-03-04T11:09:00Z,71.00,30.00
2026-03-04T11:12:00Z,71.00,30.00
2026-03-04T11:28:00Z,71.00,30.00
2026-03-04T11:46:00Z,71.00,30.00
2026-03-04T11:56:00Z,71.00,30.00
2026-03-04T11:57:00Z,71.00,30.00
2026-03-04T12:02:00Z,71.00,30.00
2026-03-04T12:09:00Z,71.00,30.00
2026-03-04T12:14:00Z,71.00,30.00
2026-03-04T12:37:00Z,71.00,30.00
2026-03-04T12:44:00Z,70.00,30.00
2026-03-04T12:50:00Z,71.00,30.00
2026-03-04T12:55:00Z,71.00,30.00
2026-03-04T12:58:00Z,71.00,30.00
2026-03-04T12:59:00Z,71.00,30.00
2026-03-04T13:05:00Z,71.00,30.00
2026-03-04T13:09:00Z,71.00,30.00
2026-03-04T13:10:00Z,71.00,30.00
2026-03-04T13:11:00Z,71.00,30.00
2026-03-04T13:18:00Z,71.00,30.00
2026-03-04T13:26:00Z,71.00,30.00
2026-03-04T13:27:00Z,71.00,30.00
2026-03-04T13:29:00Z,71.00,30.00
2026-03-04T13:38:00Z,71.00,30.00
2026-03-04T13:42:00Z,71.00,30.00
2026-03-04T13:52:00Z,71.00,30.00
2026-03-04T13:59:00Z,71.00,30.00
2026-03-04T14:06:00Z,71.70,30.00
2026-03-04T14:09:00Z,71.70,30.00
2026-03-04T14:11:00Z,72.00,30.00
2026-03-04T14:14:00Z,72.00,30.00
2026-03-04T14:16:00Z,72.00,30.00
2026-03-04T14:25:00Z,72.00,30.00
2026-03-04T14:27:00Z,72.00,30.00
2026-03-04T14:30:00Z,72.00,30.00
2026-03-04T14:34:00Z,72.00,30.00
2026-03-04T14:41:00Z,72.00,30.00
2026-03-04T14:47:00Z,72.00,30.00
2026-03-04T14:53:00Z,72.00,29.00
2026-03-04T15:05:00Z,72.00,29.00
2026-03-04T15:08:00Z,72.00,29.00
2026-03-04T15:17:00Z,72.00,29.00
2026-03-04T15:29:00Z,72.00,29.00
2026-03-04T15:36:00Z,72.00,29.00
2026-03-04T15:37:00Z,72.00,30.00
2026-03-04T15:39:00Z,72.00,30.00
2026-03-04T15:40:00Z,72.00,30.00
2026-03-04T15:45:00Z,72.00,30.00
2026-03-04T15:47:00Z,72.00,30.00
2026-03-04T15:48:00Z,72.00,30.00
2026-03-04T15:51:00Z,72.00,30.00
2026-03-04T15:56:00Z,72.00,30.00
2026-03-04T15:58:00Z,72.00,30.00
2026-03-04T15:59:00Z,70.00,30.00
2026-03-04T16:00:00Z,72.00,30.00
2026-03-04T16:01:00Z,72.00,30.00
2026-03-04T16:11:00Z,72.00,30.00
2026-03-04T16:16:00Z,72.00,30.00
2026-03-04T16:17:00Z,71.00,30.00
2026-03-04T16:34:00Z,71.00,30.00
2026-03-04T16:37:00Z,71.00,30.00
2026-03-04T16:38:00Z,71.00,30.00
2026-03-04T16:45:00Z,71.00,30.00
2026-03-04T16:46:00Z,71.00,30.00
2026-03-04T16:47:00Z,71.00,30.00
2026-03-04T16:48:00Z,71.00,30.00
2026-03-04T16:49:00Z,71.00,30.00
2026-03-04T16:50:00Z,71.00,30.00
2026-03-04T16:52:00Z,71.00,30.00
2026-03-04T16:53:00Z,71.00,30.00
2026-03-04T16:54:00Z,71.43,30.00
2026-03-04T16:59:00Z,72.00,30.00
2026-03-04T17:01:00Z,72.00,30.00
2026-03-04T17:03:00Z,72.00,30.00
2026-03-04T17:05:00Z,72.00,30.00
2026-03-04T17:08:00Z,72.00,28.00
2026-03-04T17:13:00Z,72.00,30.00
2026-03-04T17:16:00Z,72.00,30.00
2026-03-04T17:19:00Z,72.00,28.00
2026-03-04T17:20:00Z,72.00,28.00
2026-03-04T17:24:00Z,72.00,28.00
2026-03-04T17:25:00Z,72.00,29.00
2026-03-04T17:26:00Z,72.00,29.00
2026-03-04T17:30:00Z,72.00,29.00
2026-03-04T17:31:00Z,72.00,29.00
2026-03-04T17:32:00Z,72.00,29.88
2026-03-04T17:33:00Z,72.00,29.88
2026-03-04T17:35:00Z,72.00,29.88
2026-03-04T17:36:00Z,72.00,29.88
2026-03-04T17:37:00Z,72.00,30.00
2026-03-04T17:39:00Z,72.00,30.00
2026-03-04T17:40:00Z,72.00,30.00
2026-03-04T17:41:00Z,72.00,30.00
2026-03-04T17:45:00Z,72.00,30.00
2026-03-04T17:46:00Z,72.00,30.00
2026-03-04T17:58:00Z,72.00,29.00
2026-03-04T18:00:00Z,72.00,29.00
2026-03-04T18:04:00Z,72.00,29.00
2026-03-04T18:06:00Z,72.00,29.00
2026-03-04T18:07:00Z,72.00,29.00
2026-03-04T18:11:00Z,72.00,29.00
2026-03-04T18:15:00Z,72.00,29.00
2026-03-04T18:18:00Z,72.00,29.00
2026-03-04T18:20:00Z,72.00,29.00
2026-03-04T18:23:00Z,72.00,29.00
2026-03-04T18:27:00Z,72.00,29.00
2026-03-04T18:30:00Z,72.00,29.00
2026-03-04T18:31:00Z,72.00,29.00
2026-03-04T18:33:00Z,72.00,29.00
2026-03-04T18:36:00Z,72.00,28.00
2026-03-04T18:37:00Z,72.00,28.00
2026-03-04T18:38:00Z,72.00,28.00
2026-03-04T18:43:00Z,72.00,28.00
2026-03-04T18:44:00Z,72.00,28.00
2026-03-04T18:45:00Z,72.00,28.00
2026-03-04T18:47:00Z,72.00,28.00
2026-03-04T18:48:00Z,72.00,28.00
2026-03-04T18:50:00Z,72.00,28.00
2026-03-04T18:52:00Z,72.00,28.00
2026-03-04T18:53:00Z,72.00,28.00
2026-03-04T18:54:00Z,72.00,28.00
2026-03-04T18:55:00Z,72.00,29.00
2026-03-04T18:56:00Z,72.00,29.24
2026-03-04T18:57:00Z,72.00,29.00
2026-03-04T18:58:00Z,73.00,29.00
2026-03-04T18:59:00Z,73.00,29.00
2026-03-04T19:00:00Z,73.00,29.00
2026-03-04T19:01:00Z,73.16,27.00
2026-03-04T19:02:00Z,73.00,29.00
2026-03-04T19:04:00Z,73.00,26.00
2026-03-04T19:05:00Z,73.00,26.01
2026-03-04T19:06:00Z,73.00,28.92
2026-03-04T19:07:00Z,73.56,28.61
2026-03-04T19:08:00Z,73.00,28.23
2026-03-04T19:09:00Z,72.65,29.00
2026-03-04T19:10:00Z,66.06,34.70
2026-03-04T19:11:00Z,65.60,35.82
2026-03-04T19:12:00Z,70.84,32.56
2026-03-04T19:13:00Z,70.72,30.99
2026-03-04T19:14:00Z,67.88,32.93
2026-03-04T19:15:00Z,64.97,34.73
2026-03-04T19:16:00Z,65.02,35.81
2026-03-04T19:17:00Z,64.57,36.17
2026-03-04T19:18:00Z,59.55,41.10
2026-03-04T19:19:00Z,62.34,39.19
2026-03-04T19:20:00Z,67.39,33.06
2026-03-04T19:21:00Z,68.66,28.67
2026-03-04T19:22:00Z,72.06,28.62
2026-03-04T19:23:00Z,68.89,33.71
2026-03-04T19:24:00Z,64.26,37.32
2026-03-04T19:25:00Z,63.16,38.00
2026-03-04T19:26:00Z,64.46,38.37
2026-03-04T19:27:00Z,64.33,36.00
2026-03-04T19:28:00Z,53.56,43.37
2026-03-04T19:29:00Z,48.06,52.81
2026-03-04T19:30:00Z,48.18,54.01
2026-03-04T19:31:00Z,50.04,51.91
2026-03-04T19:32:00Z,49.70,51.68
2026-03-04T19:33:00Z,59.62,40.86
2026-03-04T19:34:00Z,62.00,39.24
2026-03-04T19:35:00Z,64.56,34.26
2026-03-04T19:36:00Z,67.03,30.86
2026-03-04T19:37:00Z,67.44,35.11
2026-03-04T19:38:00Z,63.23,38.32
2026-03-04T19:39:00Z,60.90,41.57
2026-03-04T19:40:00Z,60.84,42.00
2026-03-04T19:41:00Z,61.54,40.80
2026-03-04T19:42:00Z,60.03,40.33
2026-03-04T19:43:00Z,57.28,41.91
2026-03-04T19:44:00Z,53.91,49.41
2026-03-04T19:45:00Z,52.83,48.48
2026-03-04T19:46:00Z,36.98,61.94
2026-03-04T19:47:00Z,38.45,63.04
