# event_ticker=KXATPMATCH-26FEB12MEDAUG
# final_score=6-4 6-4
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Hamad Medjedovic
# kalshi_date=2026-02-12
timestamp,Felix Auger-Aliassime,Hamad Medjedovic
2026-02-12T14:10:00Z,78.00,23.00
2026-02-12T14:11:00Z,78.00,23.00
2026-02-12T14:12:00Z,78.00,23.00
2026-02-12T14:15:00Z,79.00,23.00
2026-02-12T14:19:00Z,79.00,23.00
2026-02-12T14:25:00Z,79.00,23.00
2026-02-12T14:28:00Z,78.00,23.00
2026-02-12T14:31:00Z,78.00,23.00
2026-02-12T14:33:00Z,78.00,23.00
2026-02-12T14:35:00Z,78.82,23.00
2026-02-12T14:41:00Z,78.82,23.00
2026-02-12T14:42:00Z,78.00,23.00
2026-02-12T14:45:00Z,77.00,23.00
2026-02-12T14:50:00Z,78.00,23.00
2026-02-12T14:51:00Z,78.00,23.00
2026-02-12T14:55:00Z,78.00,23.00
2026-02-12T14:57:00Z,78.00,23.00
2026-02-12T14:58:00Z,78.00,23.00
2026-02-12T14:59:00Z,78.00,23.00
2026-02-12T15:00:00Z,78.00,23.00
2026-02-12T15:01:00Z,78.00,23.00
2026-02-12T15:03:00Z,78.00,23.00
2026-02-12T15:04:00Z,78.00,23.00
2026-02-12T15:05:00Z,78.00,23.00
2026-02-12T15:06:00Z,78.00,23.00
2026-02-12T15:07:00Z,78.00,23.00
2026-02-12T15:09:00Z,78.00,23.00
2026-02-12T15:10:00Z,78.00,23.00
2026-02-12T15:11:00Z,78.00,23.00
2026-02-12T15:12:00Z,78.00,23.00
2026-02-12T15:13:00Z,78.00,23.00
2026-02-12T15:16:00Z,78.00,23.00
2026-02-12T15:17:00Z,78.00,23.00
2026-02-12T15:19:00Z,78.00,23.00
2026-02-12T15:24:00Z,78.00,23.00
2026-02-12T15:25:00Z,78.00,23.00
2026-02-12T15:27:00Z,78.00,23.00
2026-02-12T15:28:00Z,78.00,23.00
2026-02-12T15:29:00Z,77.00,23.00
2026-02-12T15:30:00Z,76.00,23.00
2026-02-12T15:32:00Z,77.90,23.00
2026-02-12T15:34:00Z,78.00,23.00
2026-02-12T15:37:00Z,78.00,23.00
2026-02-12T15:38:00Z,79.00,23.00
2026-02-12T15:39:00Z,79.00,23.00
2026-02-12T15:42:00Z,78.00,23.00
2026-02-12T15:45:00Z,78.00,23.00
2026-02-12T15:49:00Z,78.00,23.00
2026-02-12T15:56:00Z,78.00,23.00
2026-02-12T15:58:00Z,78.00,23.00
2026-02-12T16:01:00Z,78.00,23.00
2026-02-12T16:03:00Z,78.00,23.00
2026-02-12T16:04:00Z,79.00,23.00
2026-02-12T16:05:00Z,79.00,23.00
2026-02-12T16:07:00Z,79.00,23.00
2026-02-12T16:10:00Z,79.00,23.00
2026-02-12T16:13:00Z,79.00,23.00
2026-02-12T16:14:00Z,79.00,23.00
2026-02-12T16:17:00Z,78.00,23.00
2026-02-12T16:19:00Z,78.00,23.00
2026-02-12T16:20:00Z,78.00,23.00
2026-02-12T16:21:00Z,78.00,23.00
2026-02-12T16:22:00Z,78.00,22.50
2026-02-12T16:23:00Z,79.00,23.00
2026-02-12T16:24:00Z,77.99,23.00
2026-02-12T16:26:00Z,78.00,23.00
2026-02-12T16:27:00Z,78.97,23.00
2026-02-12T16:28:00Z,78.00,23.00
2026-02-12T16:30:00Z,78.00,23.00
2026-02-12T16:32:00Z,79.00,23.00
2026-02-12T16:33:00Z,79.00,23.00
2026-02-12T16:35:00Z,78.00,23.00
2026-02-12T16:37:00Z,78.00,23.00
2026-02-12T16:38:00Z,78.00,23.00
2026-02-12T16:39:00Z,78.00,23.00
2026-02-12T16:41:00Z,78.57,23.00
2026-02-12T16:42:00Z,79.00,21.00
2026-02-12T16:43:00Z,79.00,21.00
2026-02-12T16:44:00Z,79.00,21.00
2026-02-12T16:45:00Z,77.92,21.00
2026-02-12T16:46:00Z,79.00,21.00
2026-02-12T16:47:00Z,79.00,21.00
2026-02-12T16:49:00Z,79.00,21.00
2026-02-12T16:50:00Z,79.00,22.00
2026-02-12T16:52:00Z,79.00,22.00
2026-02-12T16:53:00Z,79.00,22.00
2026-02-12T16:54:00Z,79.00,21.00
2026-02-12T16:55:00Z,79.00,22.00
2026-02-12T16:56:00Z,79.00,22.00
2026-02-12T16:57:00Z,79.00,22.00
2026-02-12T16:58:00Z,79.00,22.00
2026-02-12T16:59:00Z,79.00,22.00
2026-02-12T17:01:00Z,79.00,22.00
2026-02-12T17:02:00Z,79.00,22.00
2026-02-12T17:03:00Z,79.00,22.00
2026-02-12T17:04:00Z,79.00,22.00
2026-02-12T17:05:00Z,78.00,22.00
2026-02-12T17:06:00Z,79.00,22.00
2026-02-12T17:08:00Z,79.00,22.00
2026-02-12T17:09:00Z,79.00,22.00
2026-02-12T17:11:00Z,79.00,22.00
2026-02-12T17:12:00Z,79.00,21.00
2026-02-12T17:13:00Z,80.00,21.00
2026-02-12T17:14:00Z,79.00,21.55
2026-02-12T17:18:00Z,78.00,21.55
2026-02-12T17:19:00Z,80.00,21.55
2026-02-12T17:20:00Z,80.00,21.55
2026-02-12T17:21:00Z,80.00,21.55
2026-02-12T17:22:00Z,80.00,21.55
2026-02-12T17:23:00Z,80.00,21.55
2026-02-12T17:24:00Z,80.00,21.05
2026-02-12T17:25:00Z,80.00,21.05
2026-02-12T17:26:00Z,80.00,21.05
2026-02-12T17:27:00Z,80.00,21.05
2026-02-12T17:29:00Z,80.00,21.05
2026-02-12T17:30:00Z,80.00,21.05
2026-02-12T17:32:00Z,80.00,21.05
2026-02-12T17:33:00Z,80.00,22.00
2026-02-12T17:35:00Z,80.00,22.00
2026-02-12T17:38:00Z,80.00,21.00
2026-02-12T17:41:00Z,80.00,21.00
2026-02-12T17:42:00Z,80.00,22.00
2026-02-12T17:45:00Z,80.00,22.00
2026-02-12T17:46:00Z,80.00,22.00
2026-02-12T17:47:00Z,80.00,22.00
2026-02-12T17:49:00Z,80.00,22.00
2026-02-12T17:50:00Z,80.00,22.00
2026-02-12T17:52:00Z,80.00,22.00
2026-02-12T17:53:00Z,80.00,22.00
2026-02-12T17:55:00Z,80.00,21.50
2026-02-12T17:56:00Z,80.00,21.50
2026-02-12T17:58:00Z,78.57,22.00
2026-02-12T18:00:00Z,80.00,22.00
2026-02-12T18:01:00Z,80.00,22.00
2026-02-12T18:02:00Z,80.00,22.00
2026-02-12T18:03:00Z,80.00,22.00
2026-02-12T18:04:00Z,80.78,22.00
2026-02-12T18:05:00Z,80.00,22.00
2026-02-12T18:06:00Z,80.00,22.00
2026-02-12T18:07:00Z,80.00,22.00
2026-02-12T18:09:00Z,80.00,22.00
2026-02-12T18:10:00Z,80.00,22.00
2026-02-12T18:11:00Z,80.00,22.00
2026-02-12T18:14:00Z,80.00,22.00
2026-02-12T18:15:00Z,80.00,22.00
2026-02-12T18:17:00Z,80.00,22.00
2026-02-12T18:18:00Z,80.00,20.26
2026-02-12T18:19:00Z,80.00,20.26
2026-02-12T18:20:00Z,80.00,20.26
2026-02-12T18:22:00Z,80.01,21.00
2026-02-12T18:23:00Z,80.00,21.00
2026-02-12T18:24:00Z,80.00,21.00
2026-02-12T18:25:00Z,80.00,21.00
2026-02-12T18:26:00Z,80.00,21.00
2026-02-12T18:27:00Z,80.00,21.00
2026-02-12T18:28:00Z,80.00,22.00
2026-02-12T18:29:00Z,80.00,22.00
2026-02-12T18:30:00Z,80.00,22.00
2026-02-12T18:31:00Z,80.00,22.00
2026-02-12T18:32:00Z,80.00,22.00
2026-02-12T18:33:00Z,80.00,22.00
2026-02-12T18:34:00Z,80.00,22.00
2026-02-12T18:35:00Z,81.00,22.00
2026-02-12T18:36:00Z,80.96,21.00
2026-02-12T18:37:00Z,80.14,22.00
2026-02-12T18:38:00Z,80.00,22.00
2026-02-12T18:39:00Z,80.00,22.00
2026-02-12T18:40:00Z,80.22,21.00
2026-02-12T18:41:00Z,80.00,21.85
2026-02-12T18:42:00Z,80.05,22.00
2026-02-12T18:43:00Z,79.98,19.85
2026-02-12T18:44:00Z,79.63,21.07
2026-02-12T18:45:00Z,80.83,22.00
2026-02-12T18:46:00Z,80.49,21.13
2026-02-12T18:47:00Z,82.64,21.83
2026-02-12T18:48:00Z,85.68,17.10
2026-02-12T18:49:00Z,83.00,16.45
2026-02-12T18:50:00Z,84.90,17.41
2026-02-12T18:51:00Z,85.04,16.38
2026-02-12T18:52:00Z,89.05,11.39
2026-02-12T18:53:00Z,91.19,10.84
2026-02-12T18:54:00Z,92.00,9.16
2026-02-12T18:55:00Z,93.00,8.00
2026-02-12T18:56:00Z,92.98,9.08
2026-02-12T18:57:00Z,92.00,9.11
2026-02-12T18:58:00Z,91.00,9.98
2026-02-12T18:59:00Z,90.48,10.63
2026-02-12T19:00:00Z,91.01,10.37
2026-02-12T19:01:00Z,90.46,11.91
2026-02-12T19:02:00Z,92.00,10.17
2026-02-12T19:03:00Z,91.11,11.39
2026-02-12T19:04:00Z,92.90,9.57
2026-02-12T19:05:00Z,92.00,9.06
2026-02-12T19:06:00Z,93.00,10.00
2026-02-12T19:07:00Z,89.85,9.56
2026-02-12T19:08:00Z,90.02,10.00
2026-02-12T19:09:00Z,90.67,9.98
2026-02-12T19:10:00Z,92.00,10.79
2026-02-12T19:11:00Z,90.06,11.43
2026-02-12T19:12:00Z,91.70,10.24
2026-02-12T19:13:00Z,91.70,9.02
2026-02-12T19:14:00Z,91.03,9.65
2026-02-12T19:15:00Z,92.00,10.25
2026-02-12T19:16:00Z,92.00,9.50
2026-02-12T19:17:00Z,91.65,8.83
2026-02-12T19:18:00Z,90.40,13.21
2026-02-12T19:19:00Z,93.00,9.00
2026-02-12T19:20:00Z,93.99,7.95
2026-02-12T19:21:00Z,93.20,8.09
2026-02-12T19:22:00Z,92.56,9.00
2026-02-12T19:23:00Z,92.02,9.28
2026-02-12T19:24:00Z,93.00,8.85
2026-02-12T19:25:00Z,94.00,7.99
2026-02-12T19:26:00Z,93.91,8.74
2026-02-12T19:27:00Z,93.92,8.01
2026-02-12T19:28:00Z,92.93,7.98
2026-02-12T19:29:00Z,93.04,8.00
2026-02-12T19:30:00Z,92.09,8.06
2026-02-12T19:31:00Z,91.45,10.07
2026-02-12T19:32:00Z,90.91,9.95
2026-02-12T19:33:00Z,90.00,10.93
2026-02-12T19:34:00Z,90.51,10.61
2026-02-12T19:35:00Z,90.97,10.04
2026-02-12T19:36:00Z,91.07,10.19
2026-02-12T19:37:00Z,92.00,8.45
2026-02-12T19:38:00Z,90.47,9.43
2026-02-12T19:39:00Z,90.56,10.48
2026-02-12T19:40:00Z,90.48,11.00
2026-02-12T19:41:00Z,90.50,10.87
2026-02-12T19:42:00Z,89.14,13.28
2026-02-12T19:43:00Z,87.60,11.94
2026-02-12T19:44:00Z,88.98,11.90
2026-02-12T19:45:00Z,90.00,10.97
2026-02-12T19:46:00Z,89.11,11.19
2026-02-12T19:47:00Z,88.71,11.91
2026-02-12T19:48:00Z,89.16,11.28
2026-02-12T19:49:00Z,89.09,11.97
2026-02-12T19:50:00Z,90.00,11.89
2026-02-12T19:51:00Z,87.93,13.52
2026-02-12T19:52:00Z,88.97,11.96
2026-02-12T19:53:00Z,88.22,11.20
2026-02-12T19:54:00Z,85.90,14.63
2026-02-12T19:55:00Z,89.37,11.64
2026-02-12T19:56:00Z,90.54,11.22
2026-02-12T19:57:00Z,89.04,12.19
2026-02-12T19:58:00Z,88.10,12.33
2026-02-12T19:59:00Z,87.69,13.00
2026-02-12T20:00:00Z,87.14,12.66
2026-02-12T20:01:00Z,88.01,12.96
2026-02-12T20:02:00Z,88.25,12.61
2026-02-12T20:03:00Z,89.86,10.86
2026-02-12T20:04:00Z,89.66,11.73
2026-02-12T20:05:00Z,88.13,12.92
2026-02-12T20:06:00Z,88.01,12.13
2026-02-12T20:07:00Z,91.51,9.58
2026-02-12T20:08:00Z,97.74,2.47
2026-02-12T20:09:00Z,98.23,1.95
2026-02-12T20:10:00Z,97.98,2.16
2026-02-12T20:11:00Z,98.00,2.30
2026-02-12T20:12:00Z,97.57,2.51
2026-02-12T20:13:00Z,98.99,1.00
2026-02-12T20:14:00Z,99.00,1.00
2026-02-12T20:15:00Z,99.00,1.00
2026-02-12T20:17:00Z,99.00,1.00
