# event_ticker=KXATPMATCH-26MAR20ALCFON
# final_score=6-4 6-4
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Joao Fonseca
# kalshi_date=2026-03-20
timestamp,Carlos Alcaraz,Joao Fonseca
2026-03-20T18:01:00Z,86.00,15.00
2026-03-20T18:02:00Z,86.00,15.00
2026-03-20T18:06:00Z,86.00,15.00
2026-03-20T18:11:00Z,86.00,15.00
2026-03-20T18:15:00Z,86.00,15.00
2026-03-20T18:24:00Z,86.00,15.00
2026-03-20T18:25:00Z,86.00,15.00
2026-03-20T18:27:00Z,87.00,15.00
2026-03-20T18:29:00Z,87.00,15.00
2026-03-20T18:32:00Z,87.00,15.00
2026-03-20T18:33:00Z,87.00,15.00
2026-03-20T18:34:00Z,87.00,15.00
2026-03-20T18:35:00Z,87.00,15.00
2026-03-20T18:37:00Z,87.00,15.00
2026-03-20T18:41:00Z,87.00,15.00
2026-03-20T18:45:00Z,87.00,15.00
2026-03-20T18:46:00Z,87.00,14.00
2026-03-20T18:47:00Z,87.00,15.00
2026-03-20T18:48:00Z,87.00,15.00
2026-03-20T18:51:00Z,87.00,15.00
2026-03-20T18:53:00Z,86.00,15.00
2026-03-20T19:00:00Z,87.00,15.00
2026-03-20T19:01:00Z,87.00,15.00
2026-03-20T19:03:00Z,87.00,15.00
2026-03-20T19:05:00Z,87.00,15.00
2026-03-20T19:07:00Z,87.00,14.00
2026-03-20T19:12:00Z,87.00,15.00
2026-03-20T19:15:00Z,87.00,15.00
2026-03-20T19:21:00Z,87.00,14.00
2026-03-20T19:22:00Z,87.00,14.00
2026-03-20T19:24:00Z,87.00,15.00
2026-03-20T19:25:00Z,87.00,15.00
2026-03-20T19:26:00Z,87.00,15.00
2026-03-20T19:27:00Z,87.00,15.00
2026-03-20T19:32:00Z,87.00,15.00
2026-03-20T19:35:00Z,87.00,15.00
2026-03-20T19:37:00Z,86.00,15.00
2026-03-20T19:38:00Z,86.00,15.00
2026-03-20T19:41:00Z,86.00,15.00
2026-03-20T19:50:00Z,86.00,15.00
2026-03-20T19:51:00Z,86.00,15.00
2026-03-20T19:52:00Z,86.00,15.00
2026-03-20T19:53:00Z,86.00,15.00
2026-03-20T19:55:00Z,86.00,15.00
2026-03-20T19:56:00Z,86.00,14.00
2026-03-20T19:58:00Z,86.00,14.00
2026-03-20T19:59:00Z,86.00,15.00
2026-03-20T20:00:00Z,86.00,15.00
2026-03-20T20:01:00Z,86.00,15.00
2026-03-20T20:04:00Z,86.00,15.00
2026-03-20T20:06:00Z,86.00,15.00
2026-03-20T20:08:00Z,86.00,15.00
2026-03-20T20:11:00Z,86.00,13.64
2026-03-20T20:12:00Z,86.00,15.00
2026-03-20T20:13:00Z,86.00,15.00
2026-03-20T20:14:00Z,86.00,15.00
2026-03-20T20:15:00Z,86.00,15.00
2026-03-20T20:17:00Z,86.00,14.00
2026-03-20T20:19:00Z,86.00,15.00
2026-03-20T20:22:00Z,86.00,15.00
2026-03-20T20:23:00Z,86.00,15.00
2026-03-20T20:28:00Z,86.00,15.00
2026-03-20T20:30:00Z,85.00,15.00
2026-03-20T20:35:00Z,86.00,15.00
2026-03-20T20:36:00Z,86.00,15.00
2026-03-20T20:37:00Z,86.00,15.00
2026-03-20T20:40:00Z,86.00,15.00
2026-03-20T20:41:00Z,86.00,15.00
2026-03-20T20:43:00Z,86.00,15.00
2026-03-20T20:44:00Z,86.00,16.00
2026-03-20T20:45:00Z,86.00,16.00
2026-03-20T20:48:00Z,86.00,16.00
2026-03-20T20:51:00Z,86.00,14.93
2026-03-20T20:52:00Z,86.00,14.93
2026-03-20T20:53:00Z,86.00,16.00
2026-03-20T20:56:00Z,86.00,14.00
2026-03-20T21:00:00Z,86.00,16.00
2026-03-20T21:01:00Z,86.00,16.00
2026-03-20T21:03:00Z,85.00,16.00
2026-03-20T21:05:00Z,85.00,14.00
2026-03-20T21:06:00Z,86.00,14.33
2026-03-20T21:07:00Z,86.00,15.00
2026-03-20T21:08:00Z,86.00,16.00
2026-03-20T21:09:00Z,86.00,16.00
2026-03-20T21:10:00Z,86.00,14.73
2026-03-20T21:15:00Z,86.00,14.73
2026-03-20T21:18:00Z,86.00,15.00
2026-03-20T21:23:00Z,86.00,16.00
2026-03-20T21:24:00Z,86.00,16.00
2026-03-20T21:25:00Z,86.00,16.00
2026-03-20T21:30:00Z,86.00,16.00
2026-03-20T21:33:00Z,86.00,16.00
2026-03-20T21:34:00Z,86.00,16.00
2026-03-20T21:35:00Z,86.00,16.00
2026-03-20T21:37:00Z,86.00,16.00
2026-03-20T21:38:00Z,86.00,16.00
2026-03-20T21:39:00Z,86.00,16.00
2026-03-20T21:40:00Z,86.00,16.00
2026-03-20T21:41:00Z,86.00,16.00
2026-03-20T21:42:00Z,85.47,16.00
2026-03-20T21:43:00Z,86.00,16.00
2026-03-20T21:44:00Z,86.00,16.00
2026-03-20T21:45:00Z,84.12,16.00
2026-03-20T21:47:00Z,84.12,16.00
2026-03-20T21:48:00Z,85.00,16.00
2026-03-20T21:52:00Z,85.00,16.00
2026-03-20T21:53:00Z,84.99,16.00
2026-03-20T21:54:00Z,84.00,16.00
2026-03-20T21:55:00Z,85.00,16.00
2026-03-20T21:57:00Z,85.00,16.00
2026-03-20T21:58:00Z,85.00,16.00
2026-03-20T21:59:00Z,85.00,16.00
2026-03-20T22:00:00Z,85.00,16.00
2026-03-20T22:01:00Z,85.00,16.00
2026-03-20T22:02:00Z,85.00,16.00
2026-03-20T22:03:00Z,85.74,14.04
2026-03-20T22:04:00Z,85.74,14.00
2026-03-20T22:05:00Z,86.00,14.00
2026-03-20T22:07:00Z,86.00,15.00
2026-03-20T22:10:00Z,86.00,15.00
2026-03-20T22:11:00Z,86.00,15.00
2026-03-20T22:12:00Z,86.00,15.00
2026-03-20T22:13:00Z,86.00,15.00
2026-03-20T22:14:00Z,86.00,15.00
2026-03-20T22:15:00Z,86.00,15.00
2026-03-20T22:16:00Z,86.00,15.00
2026-03-20T22:17:00Z,86.00,15.00
2026-03-20T22:18:00Z,86.00,16.00
2026-03-20T22:19:00Z,86.00,16.00
2026-03-20T22:20:00Z,86.00,16.00
2026-03-20T22:21:00Z,86.00,16.00
2026-03-20T22:22:00Z,86.00,16.00
2026-03-20T22:23:00Z,86.00,14.34
2026-03-20T22:24:00Z,86.00,14.34
2026-03-20T22:25:00Z,86.00,16.00
2026-03-20T22:27:00Z,85.58,16.00
2026-03-20T22:28:00Z,86.00,16.00
2026-03-20T22:29:00Z,86.00,16.00
2026-03-20T22:30:00Z,86.00,16.00
2026-03-20T22:32:00Z,86.00,16.00
2026-03-20T22:33:00Z,86.00,16.00
2026-03-20T22:34:00Z,86.00,16.00
2026-03-20T22:36:00Z,86.00,16.00
2026-03-20T22:38:00Z,86.00,16.00
2026-03-20T22:39:00Z,85.00,16.00
2026-03-20T22:41:00Z,85.00,16.00
2026-03-20T22:42:00Z,85.00,16.00
2026-03-20T22:43:00Z,86.00,16.00
2026-03-20T22:44:00Z,86.00,16.00
2026-03-20T22:45:00Z,86.00,16.00
2026-03-20T22:46:00Z,86.00,16.00
2026-03-20T22:47:00Z,86.00,16.00
2026-03-20T22:48:00Z,86.00,15.00
2026-03-20T22:49:00Z,86.00,15.00
2026-03-20T22:50:00Z,86.00,15.00
2026-03-20T22:53:00Z,86.00,15.00
2026-03-20T22:55:00Z,86.00,15.00
2026-03-20T22:56:00Z,86.00,15.00
2026-03-20T22:57:00Z,86.00,15.00
2026-03-20T22:58:00Z,86.00,15.00
2026-03-20T22:59:00Z,86.00,15.00
2026-03-20T23:00:00Z,86.00,14.83
2026-03-20T23:01:00Z,85.27,14.83
2026-03-20T23:02:00Z,86.00,15.00
2026-03-20T23:03:00Z,87.00,15.00
2026-03-20T23:04:00Z,87.00,15.00
2026-03-20T23:05:00Z,87.00,14.25
2026-03-20T23:06:00Z,87.00,15.00
2026-03-20T23:07:00Z,87.00,14.81
2026-03-20T23:08:00Z,87.00,15.00
2026-03-20T23:10:00Z,87.00,15.00
2026-03-20T23:11:00Z,87.00,15.00
2026-03-20T23:12:00Z,86.40,15.00
2026-03-20T23:14:00Z,87.00,15.00
2026-03-20T23:15:00Z,87.00,15.00
2026-03-20T23:16:00Z,86.00,15.00
2026-03-20T23:17:00Z,86.72,15.00
2026-03-20T23:18:00Z,86.72,15.00
2026-03-20T23:19:00Z,86.96,14.84
2026-03-20T23:20:00Z,87.00,14.58
2026-03-20T23:21:00Z,86.81,14.52
2026-03-20T23:22:00Z,86.90,14.00
2026-03-20T23:23:00Z,86.96,14.28
2026-03-20T23:24:00Z,85.12,15.00
2026-03-20T23:25:00Z,86.88,15.00
2026-03-20T23:26:00Z,86.96,15.00
2026-03-20T23:27:00Z,86.99,15.00
2026-03-20T23:28:00Z,86.17,15.00
2026-03-20T23:29:00Z,86.00,15.00
2026-03-20T23:30:00Z,87.13,15.00
2026-03-20T23:31:00Z,86.00,15.00
2026-03-20T23:32:00Z,86.00,15.29
2026-03-20T23:33:00Z,85.14,15.25
2026-03-20T23:34:00Z,85.00,16.00
2026-03-20T23:35:00Z,85.00,15.00
2026-03-20T23:36:00Z,86.00,15.00
2026-03-20T23:37:00Z,86.95,15.00
2026-03-20T23:38:00Z,86.87,15.00
2026-03-20T23:39:00Z,86.98,15.30
2026-03-20T23:40:00Z,87.00,15.30
2026-03-20T23:41:00Z,87.00,15.00
2026-03-20T23:42:00Z,86.67,15.94
2026-03-20T23:43:00Z,86.67,15.79
2026-03-20T23:44:00Z,86.67,15.61
2026-03-20T23:45:00Z,86.00,15.00
2026-03-20T23:46:00Z,86.00,15.71
2026-03-20T23:47:00Z,84.91,15.00
2026-03-20T23:48:00Z,86.00,15.60
2026-03-20T23:49:00Z,86.00,15.71
2026-03-20T23:50:00Z,86.00,15.00
2026-03-20T23:51:00Z,86.00,15.00
2026-03-20T23:52:00Z,86.00,14.34
2026-03-20T23:53:00Z,86.00,14.76
2026-03-20T23:54:00Z,87.00,15.19
2026-03-20T23:55:00Z,87.00,15.92
2026-03-20T23:56:00Z,87.00,16.00
2026-03-20T23:57:00Z,87.00,16.00
2026-03-20T23:58:00Z,87.00,16.00
2026-03-20T23:59:00Z,87.00,16.00
2026-03-21T00:00:00Z,86.13,16.00
2026-03-21T00:01:00Z,86.98,16.00
2026-03-21T00:02:00Z,86.00,15.97
2026-03-21T00:03:00Z,86.00,15.96
2026-03-21T00:04:00Z,86.00,15.96
2026-03-21T00:05:00Z,86.00,15.96
2026-03-21T00:06:00Z,86.00,15.34
2026-03-21T00:07:00Z,86.00,15.34
2026-03-21T00:08:00Z,86.00,15.92
2026-03-21T00:09:00Z,86.00,15.65
2026-03-21T00:10:00Z,86.00,15.00
2026-03-21T00:11:00Z,86.00,15.20
2026-03-21T00:12:00Z,86.00,16.00
2026-03-21T00:13:00Z,86.00,15.00
2026-03-21T00:14:00Z,86.00,15.00
2026-03-21T00:15:00Z,86.00,16.00
2026-03-21T00:16:00Z,85.94,16.00
2026-03-21T00:17:00Z,86.00,16.00
2026-03-21T00:18:00Z,86.00,16.00
2026-03-21T00:19:00Z,86.00,16.00
2026-03-21T00:20:00Z,86.00,16.00
2026-03-21T00:21:00Z,86.00,16.00
2026-03-21T00:22:00Z,86.00,15.82
2026-03-21T00:23:00Z,86.00,15.83
2026-03-21T00:24:00Z,86.00,16.00
2026-03-21T00:25:00Z,86.00,16.00
2026-03-21T00:26:00Z,86.00,15.76
2026-03-21T00:27:00Z,90.89,13.49
2026-03-21T00:28:00Z,86.42,14.56
2026-03-21T00:29:00Z,85.01,16.00
2026-03-21T00:30:00Z,83.18,16.99
2026-03-21T00:31:00Z,81.97,17.86
2026-03-21T00:32:00Z,84.46,16.29
2026-03-21T00:33:00Z,84.74,16.80
2026-03-21T00:34:00Z,85.00,15.84
2026-03-21T00:35:00Z,85.22,14.70
2026-03-21T00:36:00Z,89.71,13.50
2026-03-21T00:37:00Z,92.00,9.35
2026-03-21T00:38:00Z,91.78,9.00
2026-03-21T00:39:00Z,93.00,7.64
2026-03-21T00:40:00Z,93.21,7.92
2026-03-21T00:41:00Z,94.00,7.34
2026-03-21T00:42:00Z,93.95,7.00
2026-03-21T00:43:00Z,93.84,7.00
2026-03-21T00:44:00Z,93.27,7.00
2026-03-21T00:45:00Z,93.81,6.44
2026-03-21T00:46:00Z,94.20,5.85
2026-03-21T00:47:00Z,94.00,7.00
2026-03-21T00:48:00Z,94.03,6.94
2026-03-21T00:49:00Z,93.94,7.00
2026-03-21T00:50:00Z,93.60,7.61
2026-03-21T00:51:00Z,91.00,9.95
2026-03-21T00:52:00Z,92.02,7.78
2026-03-21T00:53:00Z,90.61,7.31
2026-03-21T00:54:00Z,91.03,9.04
2026-03-21T00:55:00Z,94.00,6.57
2026-03-21T00:56:00Z,94.00,7.00
2026-03-21T00:57:00Z,94.00,6.25
2026-03-21T00:58:00Z,93.45,7.34
2026-03-21T00:59:00Z,93.98,7.00
2026-03-21T01:00:00Z,93.98,7.02
2026-03-21T01:01:00Z,91.67,10.62
2026-03-21T01:02:00Z,90.61,9.72
2026-03-21T01:03:00Z,92.32,7.54
2026-03-21T01:04:00Z,93.98,6.76
2026-03-21T01:05:00Z,93.06,6.90
2026-03-21T01:06:00Z,93.00,8.00
2026-03-21T01:07:00Z,93.51,7.17
2026-03-21T01:08:00Z,93.00,7.87
2026-03-21T01:09:00Z,93.05,7.86
2026-03-21T01:10:00Z,94.00,7.14
2026-03-21T01:11:00Z,94.03,5.57
2026-03-21T01:12:00Z,94.98,5.89
2026-03-21T01:13:00Z,94.81,5.93
2026-03-21T01:14:00Z,94.94,6.54
2026-03-21T01:15:00Z,97.65,2.45
2026-03-21T01:16:00Z,96.41,4.21
2026-03-21T01:17:00Z,97.98,2.80
2026-03-21T01:18:00Z,97.87,2.00
2026-03-21T01:19:00Z,98.00,2.08
2026-03-21T01:20:00Z,97.09,3.00
2026-03-21T01:21:00Z,96.70,3.01
2026-03-21T01:22:00Z,98.04,2.00
2026-03-21T01:23:00Z,99.00,2.94
2026-03-21T01:24:00Z,97.52,2.02
2026-03-21T01:25:00Z,98.72,1.32
2026-03-21T01:26:00Z,98.49,1.91
2026-03-21T01:27:00Z,98.00,2.03
2026-03-21T01:28:00Z,98.00,2.24
2026-03-21T01:29:00Z,98.00,3.00
2026-03-21T01:30:00Z,98.10,1.62
2026-03-21T01:31:00Z,98.48,2.00
2026-03-21T01:32:00Z,99.00,1.17
2026-03-21T01:33:00Z,99.00,1.78
2026-03-21T01:34:00Z,99.00,1.10
2026-03-21T01:35:00Z,99.00,1.84
2026-03-21T01:36:00Z,99.00,2.12
2026-03-21T01:37:00Z,97.64,3.00
2026-03-21T01:38:00Z,97.00,3.04
2026-03-21T01:39:00Z,98.77,1.87
2026-03-21T01:40:00Z,99.00,1.78
2026-03-21T01:41:00Z,96.62,4.35
2026-03-21T01:42:00Z,96.36,3.67
2026-03-21T01:43:00Z,97.94,1.99
2026-03-21T01:44:00Z,99.00,1.86
2026-03-21T01:45:00Z,98.00,2.00
2026-03-21T01:46:00Z,98.00,2.00
2026-03-21T01:47:00Z,99.00,1.59
2026-03-21T01:48:00Z,99.00,1.68
2026-03-21T01:49:00Z,98.10,2.00
2026-03-21T01:50:00Z,99.00,1.13
2026-03-21T01:51:00Z,99.00,1.01
2026-03-21T01:52:00Z,98.76,1.12
2026-03-21T01:53:00Z,99.00,1.08
2026-03-21T01:54:00Z,99.00,2.00
2026-03-21T01:55:00Z,99.00,1.00
2026-03-21T01:56:00Z,99.00,1.20
2026-03-21T01:57:00Z,99.00,1.82
2026-03-21T01:58:00Z,99.00,1.04
2026-03-21T01:59:00Z,99.00,1.00
2026-03-21T02:00:00Z,99.00,1.00
2026-03-21T02:02:00Z,99.00,1.00
2026-03-21T02:04:00Z,99.00,1.00
2026-03-21T02:05:00Z,99.00,1.00
2026-03-21T02:07:00Z,99.00,1.00
