# event_ticker=KXATPMATCH-25NOV02KECMAJ
# final_score=7-6(4) 7-6(4)
# score_resolution=6-7 6-7
# match_winner=Miomir Kecmanovic
# fav_player=Kamil Majchrzak
# dog_player=Miomir Kecmanovic
# kalshi_date=2025-11-02
timestamp,Kamil Majchrzak,Miomir Kecmanovic
2025-11-03T05:00:00Z,54.00,48.00
2025-11-03T05:01:00Z,54.00,48.00
2025-11-03T05:02:00Z,54.00,48.00
2025-11-03T05:03:00Z,54.00,48.00
2025-11-03T05:04:00Z,54.00,48.00
2025-11-03T05:06:00Z,53.00,48.00
2025-11-03T05:07:00Z,53.00,48.00
2025-11-03T05:08:00Z,53.00,48.00
2025-11-03T05:09:00Z,53.00,48.00
2025-11-03T05:11:00Z,53.00,48.00
2025-11-03T05:14:00Z,53.00,48.00
2025-11-03T05:15:00Z,53.00,48.00
2025-11-03T05:16:00Z,53.00,48.00
2025-11-03T05:17:00Z,52.01,48.00
2025-11-03T05:18:00Z,53.00,48.00
2025-11-03T05:19:00Z,53.00,48.00
2025-11-03T05:20:00Z,53.00,48.00
2025-11-03T05:21:00Z,53.00,48.00
2025-11-03T05:23:00Z,53.00,48.00
2025-11-03T05:25:00Z,53.00,48.00
2025-11-03T05:27:00Z,52.00,48.00
2025-11-03T05:29:00Z,53.00,48.00
2025-11-03T05:30:00Z,53.00,48.00
2025-11-03T05:31:00Z,53.00,48.00
2025-11-03T05:32:00Z,53.00,48.00
2025-11-03T05:33:00Z,53.00,48.00
2025-11-03T05:35:00Z,53.00,48.00
2025-11-03T05:36:00Z,53.00,48.00
2025-11-03T05:37:00Z,53.00,47.74
2025-11-03T05:38:00Z,53.00,48.00
2025-11-03T05:39:00Z,53.00,48.00
2025-11-03T05:40:00Z,53.00,48.00
2025-11-03T05:41:00Z,52.00,48.00
2025-11-03T05:43:00Z,53.00,48.00
2025-11-03T05:48:00Z,53.00,48.00
2025-11-03T05:49:00Z,53.00,48.00
2025-11-03T05:50:00Z,53.12,48.00
2025-11-03T05:51:00Z,53.12,48.00
2025-11-03T05:56:00Z,54.00,48.00
2025-11-03T05:57:00Z,54.00,48.00
2025-11-03T05:58:00Z,54.00,48.00
2025-11-03T06:03:00Z,54.00,48.00
2025-11-03T06:04:00Z,54.00,48.00
2025-11-03T06:06:00Z,54.00,48.00
2025-11-03T06:07:00Z,54.00,48.00
2025-11-03T06:08:00Z,54.00,48.00
2025-11-03T06:09:00Z,54.00,48.00
2025-11-03T06:10:00Z,54.00,48.00
2025-11-03T06:13:00Z,54.00,48.00
2025-11-03T06:15:00Z,54.00,48.00
2025-11-03T06:17:00Z,54.00,48.00
2025-11-03T06:19:00Z,54.00,48.00
2025-11-03T06:20:00Z,54.00,48.00
2025-11-03T06:25:00Z,54.00,48.00
2025-11-03T06:28:00Z,54.00,48.00
2025-11-03T06:29:00Z,54.00,48.57
2025-11-03T06:31:00Z,54.00,49.00
2025-11-03T06:32:00Z,54.00,49.00
2025-11-03T06:33:00Z,54.00,49.00
2025-11-03T06:34:00Z,54.00,49.00
2025-11-03T06:35:00Z,54.00,49.00
2025-11-03T06:37:00Z,54.00,49.00
2025-11-03T06:38:00Z,54.00,49.00
2025-11-03T06:40:00Z,54.00,49.00
2025-11-03T06:42:00Z,54.00,49.00
2025-11-03T06:44:00Z,54.00,49.00
2025-11-03T06:47:00Z,54.00,49.00
2025-11-03T06:57:00Z,54.00,49.00
2025-11-03T07:02:00Z,54.00,49.00
2025-11-03T07:03:00Z,53.00,49.00
2025-11-03T07:04:00Z,53.00,49.00
2025-11-03T07:09:00Z,53.00,49.00
2025-11-03T07:10:00Z,54.00,49.00
2025-11-03T07:13:00Z,54.00,49.00
2025-11-03T07:14:00Z,54.00,48.00
2025-11-03T07:16:00Z,54.00,49.00
2025-11-03T07:21:00Z,54.00,49.00
2025-11-03T07:23:00Z,54.00,49.00
2025-11-03T07:29:00Z,54.00,49.00
2025-11-03T07:33:00Z,54.00,49.00
2025-11-03T07:35:00Z,54.00,49.00
2025-11-03T07:36:00Z,54.00,49.00
2025-11-03T07:38:00Z,54.00,49.00
2025-11-03T07:40:00Z,54.00,49.00
2025-11-03T07:43:00Z,53.00,49.00
2025-11-03T07:46:00Z,52.00,49.00
2025-11-03T07:47:00Z,52.00,49.00
2025-11-03T07:48:00Z,52.00,49.00
2025-11-03T07:49:00Z,52.00,49.00
2025-11-03T07:55:00Z,52.00,49.00
2025-11-03T07:57:00Z,52.00,49.00
2025-11-03T07:58:00Z,52.00,49.00
2025-11-03T08:02:00Z,52.00,49.00
2025-11-03T08:10:00Z,52.00,49.00
2025-11-03T08:12:00Z,52.00,49.00
2025-11-03T08:13:00Z,52.00,49.00
2025-11-03T08:16:00Z,52.00,49.00
2025-11-03T08:20:00Z,52.00,49.00
2025-11-03T08:24:00Z,52.00,49.00
2025-11-03T08:25:00Z,52.00,49.00
2025-11-03T08:26:00Z,52.00,49.00
2025-11-03T08:27:00Z,52.00,49.00
2025-11-03T08:30:00Z,52.00,49.00
2025-11-03T08:31:00Z,52.00,48.50
2025-11-03T08:33:00Z,52.00,49.00
2025-11-03T08:34:00Z,52.00,49.00
2025-11-03T08:38:00Z,52.00,48.00
2025-11-03T08:43:00Z,52.00,49.00
2025-11-03T08:45:00Z,52.00,49.00
2025-11-03T08:46:00Z,52.00,49.00
2025-11-03T08:48:00Z,52.00,49.00
2025-11-03T08:49:00Z,52.00,49.00
2025-11-03T08:53:00Z,52.00,46.90
2025-11-03T08:54:00Z,52.00,45.00
2025-11-03T08:55:00Z,52.00,44.00
2025-11-03T08:59:00Z,52.00,45.00
2025-11-03T09:00:00Z,52.00,45.00
2025-11-03T09:01:00Z,52.00,44.00
2025-11-03T09:08:00Z,52.00,44.00
2025-11-03T09:09:00Z,52.00,45.00
2025-11-03T09:11:00Z,51.00,44.77
2025-11-03T09:16:00Z,51.00,45.14
2025-11-03T09:35:00Z,51.00,46.00
2025-11-03T09:43:00Z,52.00,46.00
2025-11-03T09:44:00Z,52.00,46.00
2025-11-03T09:49:00Z,52.00,46.00
2025-11-03T09:53:00Z,52.94,46.00
2025-11-03T09:55:00Z,52.94,46.00
2025-11-03T10:00:00Z,52.94,46.00
2025-11-03T10:02:00Z,53.00,46.00
2025-11-03T10:05:00Z,52.00,46.00
2025-11-03T10:08:00Z,55.00,46.00
2025-11-03T10:14:00Z,55.00,46.00
2025-11-03T10:15:00Z,55.00,46.00
2025-11-03T10:24:00Z,55.00,46.00
2025-11-03T10:37:00Z,55.00,46.00
2025-11-03T10:39:00Z,55.00,46.00
2025-11-03T10:43:00Z,55.00,46.00
2025-11-03T10:46:00Z,55.00,46.00
2025-11-03T10:47:00Z,55.00,46.00
2025-11-03T10:48:00Z,55.00,46.00
2025-11-03T10:49:00Z,55.00,46.00
2025-11-03T10:54:00Z,55.00,46.00
2025-11-03T10:55:00Z,55.00,46.00
2025-11-03T10:56:00Z,55.00,46.00
2025-11-03T10:57:00Z,55.00,46.00
2025-11-03T11:00:00Z,55.00,46.00
2025-11-03T11:04:00Z,55.00,45.00
2025-11-03T11:18:00Z,54.00,45.00
2025-11-03T11:24:00Z,54.00,45.00
2025-11-03T11:26:00Z,54.00,45.00
2025-11-03T11:27:00Z,54.00,45.00
2025-11-03T11:28:00Z,54.00,45.00
2025-11-03T11:32:00Z,53.00,45.00
2025-11-03T11:36:00Z,53.00,46.00
2025-11-03T11:37:00Z,53.00,46.00
2025-11-03T11:39:00Z,54.00,46.00
2025-11-03T11:43:00Z,54.00,45.00
2025-11-03T11:48:00Z,54.00,45.00
2025-11-03T11:51:00Z,54.00,46.00
2025-11-03T11:54:00Z,54.00,46.00
2025-11-03T12:07:00Z,54.00,46.00
2025-11-03T12:09:00Z,54.00,45.00
2025-11-03T12:10:00Z,54.00,46.00
2025-11-03T12:11:00Z,53.00,46.00
2025-11-03T12:14:00Z,54.00,45.00
2025-11-03T12:16:00Z,54.00,46.00
2025-11-03T12:17:00Z,54.00,46.00
2025-11-03T12:21:00Z,54.00,46.00
2025-11-03T12:23:00Z,53.00,46.00
2025-11-03T12:33:00Z,53.00,46.00
2025-11-03T12:34:00Z,54.00,46.00
2025-11-03T12:40:00Z,54.00,46.00
2025-11-03T12:43:00Z,53.02,46.00
2025-11-03T12:55:00Z,54.00,46.00
2025-11-03T12:56:00Z,54.00,46.00
2025-11-03T12:57:00Z,53.00,46.00
2025-11-03T13:04:00Z,53.00,46.00
2025-11-03T13:06:00Z,53.00,46.00
2025-11-03T13:08:00Z,53.00,46.00
2025-11-03T13:09:00Z,53.00,46.00
2025-11-03T13:11:00Z,53.00,46.00
2025-11-03T13:17:00Z,53.00,46.33
2025-11-03T13:18:00Z,53.00,47.00
2025-11-03T13:20:00Z,53.00,47.00
2025-11-03T13:21:00Z,53.00,47.00
2025-11-03T13:23:00Z,53.00,46.00
2025-11-03T13:26:00Z,53.00,46.00
2025-11-03T13:27:00Z,54.00,46.00
2025-11-03T13:28:00Z,54.00,46.00
2025-11-03T13:29:00Z,54.00,47.00
2025-11-03T13:30:00Z,54.00,47.73
2025-11-03T13:31:00Z,53.00,47.73
2025-11-03T13:32:00Z,53.00,46.00
2025-11-03T13:33:00Z,53.00,47.00
2025-11-03T13:34:00Z,52.00,46.00
2025-11-03T13:36:00Z,52.00,48.00
2025-11-03T13:39:00Z,52.00,48.00
2025-11-03T13:42:00Z,53.00,48.00
2025-11-03T13:43:00Z,53.00,48.00
2025-11-03T13:44:00Z,53.00,48.00
2025-11-03T13:45:00Z,53.00,48.00
2025-11-03T13:47:00Z,53.00,45.91
2025-11-03T13:48:00Z,57.00,43.02
2025-11-03T13:49:00Z,55.48,46.00
2025-11-03T13:50:00Z,53.00,46.00
2025-11-03T13:51:00Z,56.00,45.38
2025-11-03T13:52:00Z,62.83,41.93
2025-11-03T13:53:00Z,60.80,43.00
2025-11-03T13:54:00Z,56.16,44.75
2025-11-03T13:55:00Z,56.90,47.20
2025-11-03T13:56:00Z,45.37,53.75
2025-11-03T13:57:00Z,45.98,60.21
2025-11-03T13:58:00Z,47.86,49.84
2025-11-03T13:59:00Z,54.00,49.01
2025-11-03T14:00:00Z,54.53,47.09
2025-11-03T14:01:00Z,55.98,44.00
2025-11-03T14:02:00Z,54.48,46.96
2025-11-03T14:03:00Z,55.48,46.31
2025-11-03T14:04:00Z,53.00,50.00
2025-11-03T14:05:00Z,51.06,50.02
2025-11-03T14:06:00Z,53.00,47.23
2025-11-03T14:07:00Z,42.13,52.92
2025-11-03T14:08:00Z,45.59,58.41
2025-11-03T14:09:00Z,51.00,50.00
2025-11-03T14:10:00Z,52.88,47.00
2025-11-03T14:11:00Z,52.88,46.99
2025-11-03T14:12:00Z,55.29,42.86
2025-11-03T14:13:00Z,60.09,35.20
2025-11-03T14:14:00Z,69.69,32.10
2025-11-03T14:15:00Z,72.52,28.10
2025-11-03T14:16:00Z,67.07,39.01
2025-11-03T14:17:00Z,59.59,36.88
2025-11-03T14:18:00Z,54.13,45.40
2025-11-03T14:19:00Z,54.13,46.00
2025-11-03T14:20:00Z,54.26,46.00
2025-11-03T14:21:00Z,52.49,48.00
2025-11-03T14:22:00Z,52.18,48.87
2025-11-03T14:23:00Z,52.18,52.33
2025-11-03T14:24:00Z,50.06,52.33
2025-11-03T14:25:00Z,49.03,57.00
2025-11-03T14:26:00Z,44.44,57.17
2025-11-03T14:27:00Z,47.67,52.77
2025-11-03T14:28:00Z,50.00,48.46
2025-11-03T14:29:00Z,52.00,50.00
2025-11-03T14:30:00Z,48.00,51.58
2025-11-03T14:31:00Z,44.06,55.18
2025-11-03T14:32:00Z,40.40,65.91
2025-11-03T14:33:00Z,41.93,58.45
2025-11-03T14:34:00Z,42.99,58.93
2025-11-03T14:35:00Z,28.41,73.79
2025-11-03T14:36:00Z,23.39,76.69
2025-11-03T14:37:00Z,22.02,76.02
2025-11-03T14:38:00Z,23.14,72.00
2025-11-03T14:39:00Z,27.00,74.00
2025-11-03T14:40:00Z,31.64,74.90
2025-11-03T14:41:00Z,26.59,75.75
2025-11-03T14:42:00Z,28.48,72.00
2025-11-03T14:43:00Z,43.99,54.89
2025-11-03T14:44:00Z,43.67,57.04
2025-11-03T14:45:00Z,29.87,71.00
2025-11-03T14:46:00Z,31.46,68.00
2025-11-03T14:47:00Z,36.78,63.00
2025-11-03T14:48:00Z,36.83,64.48
2025-11-03T14:49:00Z,46.13,58.36
2025-11-03T14:50:00Z,34.00,70.73
2025-11-03T14:51:00Z,23.84,70.40
2025-11-03T14:52:00Z,22.87,77.00
2025-11-03T14:53:00Z,23.31,77.00
2025-11-03T14:54:00Z,23.31,77.00
2025-11-03T14:55:00Z,23.33,75.17
2025-11-03T14:56:00Z,27.00,77.33
2025-11-03T14:57:00Z,28.86,70.67
2025-11-03T14:58:00Z,22.00,76.42
2025-11-03T14:59:00Z,20.20,81.89
2025-11-03T15:00:00Z,15.82,84.33
2025-11-03T15:01:00Z,13.42,87.46
2025-11-03T15:02:00Z,16.69,84.21
2025-11-03T15:03:00Z,8.59,89.59
2025-11-03T15:04:00Z,8.11,91.86
2025-11-03T15:05:00Z,6.86,93.05
2025-11-03T15:06:00Z,5.77,94.03
2025-11-03T15:07:00Z,5.17,94.77
2025-11-03T15:08:00Z,6.21,93.31
2025-11-03T15:09:00Z,6.36,95.89
2025-11-03T15:10:00Z,6.35,93.65
2025-11-03T15:11:00Z,6.76,93.03
2025-11-03T15:12:00Z,14.28,88.66
2025-11-03T15:13:00Z,11.95,90.66
2025-11-03T15:14:00Z,6.86,93.58
2025-11-03T15:15:00Z,7.89,94.48
2025-11-03T15:16:00Z,8.06,94.12
2025-11-03T15:17:00Z,4.85,96.54
2025-11-03T15:18:00Z,3.76,96.01
2025-11-03T15:19:00Z,4.53,95.33
2025-11-03T15:20:00Z,5.61,95.69
2025-11-03T15:21:00Z,5.28,97.37
2025-11-03T15:22:00Z,3.06,96.00
2025-11-03T15:23:00Z,4.53,97.05
2025-11-03T15:24:00Z,8.01,95.03
2025-11-03T15:25:00Z,17.03,79.98
2025-11-03T15:26:00Z,24.81,75.09
2025-11-03T15:27:00Z,19.46,81.55
2025-11-03T15:28:00Z,21.04,79.06
2025-11-03T15:29:00Z,19.98,85.53
2025-11-03T15:30:00Z,23.87,78.82
2025-11-03T15:31:00Z,20.31,79.74
2025-11-03T15:32:00Z,17.95,81.55
2025-11-03T15:33:00Z,21.00,81.04
2025-11-03T15:34:00Z,20.00,80.65
2025-11-03T15:35:00Z,20.79,81.00
2025-11-03T15:36:00Z,22.41,78.14
2025-11-03T15:37:00Z,25.12,76.46
2025-11-03T15:38:00Z,23.60,76.03
2025-11-03T15:39:00Z,18.22,80.93
2025-11-03T15:40:00Z,19.49,82.95
2025-11-03T15:41:00Z,18.71,83.66
2025-11-03T15:42:00Z,19.66,82.00
2025-11-03T15:43:00Z,22.83,75.42
2025-11-03T15:44:00Z,22.24,79.10
2025-11-03T15:45:00Z,29.21,74.79
2025-11-03T15:46:00Z,31.38,75.37
2025-11-03T15:47:00Z,22.68,76.99
2025-11-03T15:48:00Z,30.90,70.67
2025-11-03T15:49:00Z,9.89,87.18
2025-11-03T15:50:00Z,1.63,98.48
2025-11-03T15:51:00Z,1.63,99.00
2025-11-03T15:52:00Z,1.63,99.00
